Time	Px	Py	Pz	Vx	Vy	Vz	
0.1195	-0.0240473	0.9999999	-0.02425095	-0.4041556	9.536883E-05	-0.4041556	
0.12	-0.02424938	0.9999999	-0.02445303	-0.4058467	9.536743E-05	-0.4058467	
0.1205	-0.0244523	1	-0.02465595	-0.4075379	1.396984E-09	-0.4075379	
0.121	-0.02465607	1	-0.02485972	-0.4092288	4.768837E-05	-0.4092288	
0.1215	-0.02486069	1	-0.02506434	-0.41092	-1.396984E-09	-0.41092	
0.122	-0.02506615	1	-0.0252698	-0.4126117	-0.0002384172	-0.4126117	
0.1225	-0.02527245	0.9999999	-0.02547611	-0.4143019	4.768511E-05	-0.4143019	
0.123	-0.0254796	0.9999999	-0.02568326	-0.4159929	4.768372E-05	-0.4159929	
0.1235	-0.0256876	0.9999999	-0.02589125	-0.4176837	0.0001430498	-0.4176837	
0.124	-0.02589644	0.9999999	-0.02610009	-0.419375	2.384139E-05	-0.419375	
0.1245	-0.02610613	0.9999999	-0.02630978	-0.4210658	0.0001192102	-0.4210658	
0.125	-0.02631666	1	-0.02652031	-0.4227585	-0.0004768325	-0.4227585	
0.1255	-0.02652804	0.9999998	-0.02673169	-0.4244479	9.536417E-05	-0.4244479	
0.126	-0.02674026	0.9999998	-0.02694392	-0.4261389	7.152697E-05	-0.4261389	
0.1265	-0.02695333	0.9999999	-0.02715699	-0.4278298	0.0001430535	-0.4278298	
0.127	-0.02716725	0.9999999	-0.0273709	-0.4295211	2.38386E-05	-0.4295211	
0.1275	-0.02738201	0.9999999	-0.02758566	-0.4312119	0.000119207	-0.4312119	
0.128	-0.02759762	0.9999999	-0.02780127	-0.432903	9.536697E-05	-0.432903	
0.1285	-0.02781407	1	-0.02801772	-0.4345943	-1.396984E-09	-0.4345943	
0.129	-0.02803137	0.9999999	-0.02823502	-0.436285	9.536417E-05	-0.436285	
0.1295	-0.02824951	1	-0.02845316	-0.4379763	0	-0.4379763	
0.13	-0.0284685	0.9999999	-0.02867215	-0.4396671	9.536557E-05	-0.4396671	
0.1305	-0.02868833	1	-0.02889198	-0.441359	-0.0002384135	-0.441359	
0.131	-0.02890901	0.9999999	-0.02911266	-0.4430493	3.259629E-09	-0.4430493	
0.1315	-0.02913053	0.9999999	-0.02933419	-0.44474	0.0001430507	-0.44474	
0.132	-0.0293529	0.9999999	-0.02955656	-0.4464311	0.000119207	-0.4464311	
0.1325	-0.02957612	0.9999999	-0.02977977	-0.4481222	9.536603E-05	-0.4481222	
0.133	-0.02980018	0.9999999	-0.03000383	-0.4498132	9.536464E-05	-0.4498132	
0.1335	-0.03002509	1	-0.03022874	-0.4515058	-0.0004768339	-0.4515058	
0.134	-0.03025084	0.9999998	-0.03045449	-0.4531949	0.0001907372	-0.4531949	
0.1345	-0.03047744	0.9999999	-0.03068109	-0.4548861	0.0001430493	-0.4548861	
0.135	-0.03070488	0.9999999	-0.03090853	-0.4565775	2.384372E-05	-0.4565775	
0.1355	-0.03093317	0.9999999	-0.03113682	-0.4582683	0.0001192093	-0.4582683	
0.136	-0.0311623	0.9999999	-0.03136596	-0.4599594	9.536231E-05	-0.4599594	
0.1365	-0.03139228	1	-0.03159594	-0.4616506	0	-0.4616506	
0.137	-0.03162311	0.9999999	-0.03182676	-0.4633414	9.53679E-05	-0.4633414	
0.1375	-0.03185478	0.9999999	-0.03205844	-0.4650324	9.536464E-05	-0.4650324	
0.138	-0.0320873	1	-0.03229095	-0.4667237	-3.259629E-09	-0.4667237	
0.1385	-0.03232066	1	-0.03252432	-0.4684147	3.259629E-09	-0.4684147	
0.139	-0.03255487	1	-0.03275853	-0.4701057	-3.259629E-09	-0.4701057	
0.1395	-0.03278993	1	-0.03299358	-0.4717971	-0.0001192056	-0.4717971	
0.14	-0.03302583	0.9999999	-0.03322948	-0.4734874	0.0001192056	-0.4734874	
0.1405	-0.03326257	0.9999999	-0.03346622	-0.4751785	9.537116E-05	-0.4751785	
0.141	-0.03350016	0.9999999	-0.03370381	-0.4768696	9.537116E-05	-0.4768696	
0.1415	-0.03373859	0.9999999	-0.03394224	-0.4785606	9.53679E-05	-0.4785606	
0.142	-0.03397787	1	-0.03418152	-0.4802518	0	-0.4802518	
0.1425	-0.03421799	0.9999999	-0.03442165	-0.4819426	9.53679E-05	-0.4819426	
