Time	10FF	11FF	12FF	13FF	14FF	15FF	16FF	17FF	18FF	19FF	1FF	20FF	21FF	22FF	23FF	24FF	25FF	2FF	3FF	4FF	5FF	6FF	7FF	8FF	9FF	
0.172	0.05330533	0.05312159	0.05377772	0.0533805	0.05352048	0.05337419	0.05320096	0.05401042	0.05397373	0.05357552	0.05420322	0.05366921	0.05340645	0.05372908	0.05426189	0.05397929	0.05387459	0.05353211	0.05435109	0.05396749	0.05453289	0.05375237	0.05366098	0.05327933	0.05342971	
0.174	0.05335052	0.05319037	0.05374973	0.05333709	0.05350206	0.05346777	0.05330445	0.05397329	0.05390356	0.05366568	0.05412721	0.05367407	0.05344179	0.05373355	0.05423006	0.05404501	0.05391312	0.05349336	0.05439638	0.05397812	0.05458312	0.05369644	0.05367189	0.0533561	0.05338531	
0.176	0.05341277	0.05328885	0.05364989	0.05326383	0.05346259	0.0533886	0.05333575	0.05402246	0.05382385	0.0536464	0.05411069	0.05363031	0.05348371	0.05367241	0.05414689	0.05396203	0.05384642	0.05347587	0.0544917	0.05398784	0.05459629	0.05361686	0.05369753	0.05341437	0.05336373	
0.178	0.05335508	0.05321463	0.05370228	0.0532167	0.05341631	0.0534031	0.05337939	0.05392106	0.05385808	0.05369496	0.05416224	0.05363515	0.05357291	0.05372584	0.0540893	0.05399922	0.05390365	0.05342715	0.05447917	0.05403124	0.05453267	0.05354535	0.05370751	0.05345586	0.053446	
0.18	0.05328586	0.05318038	0.05365906	0.05326262	0.05345991	0.05336735	0.05339888	0.05391415	0.053898	0.05366027	0.05419984	0.05360569	0.05360307	0.05368595	0.05402073	0.05398818	0.05391745	0.0534841	0.05454891	0.05395552	0.05459281	0.05354033	0.05368858	0.05348304	0.05344495	
0.182	0.05321438	0.05312981	0.05364839	0.05334951	0.05342901	0.05341027	0.05331965	0.05384617	0.0539702	0.053574	0.05422331	0.05354152	0.05364805	0.05372059	0.05397325	0.05390843	0.05386998	0.053543	0.05451182	0.05390203	0.0545035	0.05361216	0.05375224	0.05346881	0.05338156	
0.184	0.05324903	0.05322545	0.05360581	0.05332397	0.05351901	0.05349578	0.05326063	0.05387156	0.05387412	0.05359359	0.05415796	0.05360701	0.05371487	0.05378274	0.05395132	0.05385524	0.05393511	0.05359404	0.05444459	0.05385734	0.05451937	0.05364385	0.05366029	0.05348315	0.05337982	
0.186	0.05322667	0.05324711	0.05368114	0.05329303	0.05355297	0.05350081	0.05321437	0.05378556	0.05384094	0.05357154	0.05408179	0.05351667	0.05364813	0.05371725	0.05390178	0.05385321	0.05402823	0.05357247	0.05441454	0.05390232	0.05459847	0.05374737	0.05357546	0.05344731	0.05329294	
0.188	0.05330403	0.05326746	0.05374074	0.05326024	0.05361197	0.05353575	0.05330159	0.0537187	0.05385185	0.05352189	0.05408856	0.05360087	0.05370053	0.05374199	0.05388571	0.05393856	0.05405543	0.05357141	0.0544945	0.0538849	0.05453233	0.05383022	0.05348508	0.05350954	0.05327228	
0.19	0.05326659	0.05326636	0.05370754	0.05334963	0.05351076	0.05350486	0.0532812	0.05363264	0.05389735	0.05354449	0.05413112	0.05361991	0.0536807	0.05372345	0.05384336	0.05386503	0.05399846	0.05363441	0.05447311	0.05396361	0.05445606	0.05380484	0.05355319	0.05355385	0.0532087	
0.192	0.05322647	0.05318972	0.05362194	0.05342824	0.05344156	0.05353994	0.0532464	0.0536304	0.05384191	0.05362987	0.05405569	0.05352864	0.05360074	0.05363386	0.05377137	0.05377407	0.05406052	0.05357853	0.05447539	0.05403497	0.05452151	0.05390301	0.05360332	0.05361925	0.05318853	
0.194	0.05329035	0.05317645	0.05352475	0.05340282	0.05338718	0.05353011	0.05324074	0.0535347	0.05383154	0.0536376	0.05403574	0.05363072	0.05354542	0.05366105	0.05385451	0.05373985	0.0540403	0.05367685	0.05439751	0.05405567	0.05453749	0.05382828	0.05352881	0.05353341	0.05327838	
0.196	0.05329759	0.05321254	0.05347075	0.05347876	0.05343809	0.05350817	0.05328599	0.0534395	0.05373535	0.05371669	0.05410444	0.05354396	0.05347001	0.05360182	0.05380918	0.05372671	0.0541179	0.05369447	0.05442141	0.05396847	0.05446416	0.05374368	0.05356241	0.05358296	0.05334741	
0.198	0.05328527	0.05326723	0.05343214	0.0535183	0.05351429	0.05350002	0.05337708	0.05338329	0.05373279	0.05367927	0.05405274	0.0535462	0.05357021	0.0536282	0.05380725	0.05372077	0.05413936	0.05364108	0.05440358	0.05400492	0.05438479	0.05366293	0.0536153	0.05363254	0.05328299	
0.2	0.05337948	0.05325603	0.05348324	0.05345578	0.05347543	0.05348433	0.05346815	0.05332039	0.05369924	0.0537236	0.05402148	0.05357508	0.05353819	0.05358334	0.0538986	0.05377278	0.05419162	0.05363456	0.05437561	0.05398137	0.05433652	0.0535857	0.05358903	0.05354277	0.05332429	
0.202	0.05337866	0.05327971	0.05350946	0.05344289	0.05350414	0.05355131	0.05352937	0.0533274	0.05376025	0.05381081	0.05406268	0.05352008	0.05350429	0.0536024	0.05380522	0.05376809	0.05410563	0.05374446	0.05432972	0.05396686	0.05437188	0.05352898	0.0536394	0.05364288	0.0532392	
0.204	0.05330019	0.05324189	0.05348323	0.0533918	0.05340553	0.05349638	0.05348961	0.05334748	0.05381574	0.05374277	0.05416097	0.0536217	0.0535018	0.05363582	0.0538262	0.05377029	0.05420098	0.05373566	0.05436708	0.05399054	0.05440629	0.05355541	0.05365578	0.05373676	0.05328913	
0.206	0.05330129	0.05319255	0.0534891	0.05332828	0.05341526	0.05344817	0.05341097	0.05336494	0.05380869	0.053801	0.05419838	0.05353663	0.05353324	0.05363385	0.05392332	0.05371946	0.05422352	0.05365422	0.05444685	0.0539437	0.0543137	0.05357702	0.05366502	0.05381787	0.05338433	
0.208	0.05333427	0.053121	0.05350368	0.05342587	0.05331373	0.05337068	0.05337287	0.05346367	0.05381365	0.05375097	0.05416289	0.05347653	0.05347352	0.0535934	0.05397868	0.05369478	0.05421644	0.05364161	0.05436672	0.05391352	0.05421859	0.0536676	0.05365833	0.05379256	0.05334785	
0.21	0.05343238	0.05313455	0.05351011	0.05335347	0.0532664	0.05342598	0.05335949	0.05341962	0.05378458	0.05366652	0.05425187	0.05343367	0.05345857	0.05358247	0.05401533	0.05362317	0.0541454	0.05367369	0.05446758	0.05390142	0.0542509	0.05359661	0.05370845	0.05381174	0.05330808	
0.212	0.05349626	0.05309281	0.05347207	0.05342459	0.05334512	0.05343925	0.05336996	0.0534719	0.05377889	0.05360475	0.05435526	0.05334338	0.05344573	0.05354317	0.05393326	0.05366672	0.05406104	0.05359898	0.05448695	0.05384617	0.05419168	0.05361819	0.05366772	0.05384064	0.05322083	
0.214	0.05354006	0.05308231	0.05350237	0.05344736	0.05329363	0.05338962	0.05339397	0.05345017	0.05371835	0.05366159	0.0544053	0.05330891	0.05353233	0.05352874	0.05392956	0.05362568	0.05403133	0.05357105	0.05448461	0.05377585	0.0541806	0.0537046	0.05368137	0.0537545	0.05329445	
0.216	0.05357407	0.0530063	0.05357546	0.05338046	0.0532847	0.05344358	0.05343708	0.05347844	0.0537043	0.0537204	0.05438152	0.05339719	0.05350547	0.05360757	0.05395192	0.05359998	0.05404966	0.05351067	0.05448117	0.05388463	0.0541112	0.05365683	0.05370555	0.05375061	0.0533163	
0.218	0.05357841	0.05297336	0.05354366	0.05328565	0.05328739	0.05344426	0.05340803	0.05338673	0.05362721	0.05378988	0.05447222	0.05340157	0.05358957	0.05354329	0.05391555	0.05365919	0.05400893	0.053528	0.05455225	0.05397013	0.05419916	0.0535863	0.05363863	0.05369176	0.05326069	
0.22	0.05350362	0.0529612	0.05360847	0.05327865	0.05335142	0.05350523	0.05347985	0.05330177	0.05370598	0.05380482	0.05441156	0.05342569	0.05363565	0.0535347	0.05399803	0.05375513	0.0540496	0.05346379	0.05455302	0.05388948	0.05416543	0.05358534	0.05373321	0.05369159	0.05323857	
0.222	0.05359232	0.05291993	0.05357036	0.0533596	0.05337589	0.05357775	0.05349295	0.05330551	0.05369803	0.05374104	0.05437967	0.05349338	0.05358475	0.05364413	0.05394455	0.05369028	0.0540647	0.05357144	0.05453809	0.05394016	0.05411633	0.05363342	0.05382717	0.0537362	0.05314696	
0.224	0.05361532	0.05300222	0.05349579	0.0534147	0.05346406	0.05364687	0.0535907	0.05326222	0.05374687	0.05380406	0.05431339	0.05351677	0.05351471	0.05360447	0.05398424	0.05362345	0.05405694	0.053534	0.05451995	0.05389214	0.05417645	0.0536535	0.0538329	0.05364139	0.05324535	
0.226	0.05365758	0.05306642	0.05348139	0.05343103	0.05343445	0.05358505	0.05357477	0.05318368	0.05367807	0.05388064	0.05433352	0.05358581	0.05359069	0.05369261	0.05407983	0.05365862	0.05413923	0.05354676	0.05453632	0.0538872	0.05423959	0.0536769	0.05386636	0.05361862	0.05327112	
0.228	0.05356137	0.05307899	0.0535386	0.05338697	0.05347382	0.0535183	0.05348349	0.05323414	0.05362624	0.05389947	0.05424176	0.05349905	0.05356149	0.05368669	0.05409082	0.05371629	0.05413555	0.05348718	0.0544793	0.05381718	0.0543377	0.05360252	0.05394277	0.05353954	0.05332342	
0.23	0.05350055	0.0531795	0.05359793	0.05335207	0.05354734	0.05342935	0.05340862	0.053215	0.05354558	0.05387133	0.05418469	0.05344849	0.05354666	0.05376082	0.05401082	0.05365651	0.05408267	0.0534216	0.05441767	0.05381866	0.05436356	0.05369451	0.05400555	0.05361427	0.05337533	
0.232	0.05341164	0.05311232	0.05357772	0.05332193	0.05354375	0.05345087	0.05342517	0.05314372	0.05360585	0.05393451	0.05423867	0.05342764	0.05364067	0.0538316	0.05394043	0.05370017	0.05399535	0.05342649	0.05441418	0.05376758	0.05444196	0.05376056	0.0540776	0.0535594	0.05345975	
0.234	0.05350657	0.05305259	0.0536292	0.0533966	0.05350487	0.05337892	0.05348649	0.0531002	0.05355778	0.05390812	0.05417407	0.0534101	0.05366684	0.05380184	0.05387232	0.05369771	0.05402911	0.05351643	0.05442874	0.05374765	0.05447283	0.05372807	0.05399419	0.05359028	0.05352879	
0.236	0.05350433	0.05303997	0.05364699	0.05338969	0.05344087	0.05332399	0.05348077	0.05313572	0.05347288	0.05383268	0.05416878	0.05335249	0.05376156	0.05381375	0.05383127	0.05377155	0.05400702	0.0534459	0.05434693	0.0537207	0.05455949	0.05378323	0.05407003	0.05352678	0.05351547	
0.238	0.05344836	0.05308542	0.05374073	0.05329235	0.05337112	0.05323141	0.05344186	0.05309075	0.05340968	0.05376735	0.05420547	0.05336214	0.05375504	0.05380328	0.0538036	0.05374352	0.0540478	0.05341366	0.05430971	0.05379083	0.05448751	0.05383272	0.05416872	0.05362817	0.05352358	
0.24	0.05343869	0.05299876	0.05374669	0.05333656	0.05330531	0.05321014	0.05341347	0.05301732	0.05345612	0.05377056	0.0542713	0.05332544	0.05376758	0.053832	0.05389369	0.05381688	0.05399052	0.05335973	0.05431643	0.05379919	0.05442474	0.0537692	0.05411804	0.05361769	0.05348678	
0.242	0.05338675	0.05303796	0.05368261	0.05328175	0.05321416	0.05311944	0.05339339	0.05305451	0.05353928	0.05370856	0.05430939	0.05328766	0.05380693	0.05389114	0.05382682	0.05378757	0.05398376	0.05329986	0.05439446	0.05380188	0.0544966	0.05376147	0.05411188	0.0535806	0.05340896	
0.244	0.05344232	0.05297335	0.05363426	0.05329685	0.05319587	0.05310481	0.05346214	0.05314889	0.05362862	0.05378133	0.05436343	0.05323277	0.05387755	0.05392157	0.05391248	0.05387514	0.0540359	0.05326541	0.05444935	0.05386589	0.05446823	0.05372887	0.05406827	0.05365709	0.05334456	
0.246	0.05334696	0.0530689	0.05370791	0.05328943	0.05328169	0.05305012	0.0535308	0.05318093	0.05363115	0.05384785	0.05427384	0.0531466	0.05396689	0.05388573	0.05384341	0.0539264	0.05404054	0.05326878	0.05445091	0.05380689	0.05455378	0.05365052	0.05414528	0.05357766	0.05334306	
0.248	0.05332032	0.05303057	0.05376083	0.05324961	0.05337144	0.0530632	0.05342706	0.05323936	0.05370042	0.0538001	0.05431431	0.05313915	0.05397277	0.05394272	0.053753	0.05398049	0.05403043	0.05339213	0.05448485	0.05380049	0.05447419	0.05374718	0.05405465	0.05350511	0.05339378	
0.25	0.05331639	0.05301063	0.0537534	0.05327685	0.05333934	0.05304252	0.05352461	0.05329128	0.0536168	0.05373465	0.05440783	0.05312201	0.05395694	0.05395726	0.05378209	0.05395401	0.05410635	0.0533624	0.05456685	0.05389211	0.05451299	0.05379837	0.05411411	0.0534147	0.05330076	
0.252	0.0532891	0.05309724	0.05379133	0.05327619	0.05327018	0.0530164	0.05343729	0.05327801	0.0535424	0.05366566	0.05446102	0.05303811	0.05402597	0.05390555	0.05388677	0.05403973	0.0540981	0.05336654	0.05462088	0.05388308	0.05455939	0.05371354	0.05418299	0.05347973	0.05334136	
0.254	0.05329379	0.05306054	0.0537196	0.05321696	0.05323757	0.05295623	0.05341709	0.05319744	0.05362554	0.05360398	0.05453221	0.0530298	0.05407678	0.05382855	0.05380091	0.05403674	0.05413156	0.05343105	0.05452745	0.05382123	0.05447931	0.05378062	0.05417623	0.05348309	0.05342154	
0.256	0.05337877	0.05309711	0.05363683	0.05321358	0.05317758	0.05289637	0.05348008	0.05325504	0.05354313	0.0535779	0.05462475	0.05308606	0.0540935	0.05378991	0.05380788	0.05400028	0.05410729	0.05339691	0.05457767	0.0537504	0.05442028	0.05385578	0.0541591	0.05353048	0.05348039	
0.258	0.05329568	0.05304328	0.05365321	0.05325476	0.05320998	0.05289623	0.05355988	0.05329331	0.05344796	0.05357405	0.05462136	0.05319391	0.05412253	0.05379124	0.05391539	0.05408086	0.05421516	0.05333652	0.05459714	0.05383612	0.05443318	0.05395968	0.05413311	0.05351599	0.05348399	
0.26	0.05332172	0.05308633	0.05367354	0.05334949	0.05326296	0.05295992	0.05353153	0.05327217	0.05352069	0.05354112	0.05471023	0.05312444	0.05420782	0.05387545	0.05390187	0.05411221	0.05420946	0.05337389	0.05452405	0.05389122	0.05444638	0.05405919	0.05412811	0.05346436	0.05353541	
0.262	0.05341573	0.05305754	0.05369983	0.0534305	0.05317986	0.05297673	0.05354784	0.05330693	0.05351681	0.0535864	0.05474471	0.05303859	0.0542004	0.05385386	0.05390618	0.054196	0.05422143	0.05340502	0.05457132	0.05387187	0.05453852	0.05408026	0.05407904	0.053497	0.05352658	
0.264	0.05347994	0.05299497	0.05365991	0.05339433	0.05314037	0.0528981	0.05346473	0.05331702	0.05344432	0.05357901	0.05482774	0.05303053	0.05425948	0.05393662	0.05385588	0.05423873	0.05426767	0.05335162	0.05457608	0.05385344	0.05455048	0.05401197	0.05407571	0.05348543	0.05356043	
0.266	0.05355209	0.05306825	0.0535586	0.05335033	0.05309893	0.05288815	0.05337713	0.05340838	0.05340956	0.05349403	0.05477503	0.05308914	0.05415925	0.05396778	0.05393155	0.05415909	0.0543648	0.05337357	0.05450835	0.05391511	0.05453338	0.05404093	0.05408055	0.05348539	0.05360203	
0.268	0.05356474	0.05307542	0.05348824	0.05331583	0.05305819	0.05289067	0.0533605	0.05338886	0.05344398	0.05342922	0.05474007	0.05307148	0.05413681	0.05397712	0.05397374	0.05417933	0.05427931	0.0533749	0.05456112	0.05399542	0.05449744	0.05407009	0.05409108	0.05342847	0.05367159	
0.27	0.05352608	0.05314053	0.05340745	0.05327767	0.05299421	0.05286429	0.05326871	0.05333683	0.05345871	0.05344786	0.05476455	0.05304929	0.05406091	0.0539453	0.05393729	0.05415119	0.0543355	0.05344533	0.0545964	0.05403031	0.05455071	0.0541445	0.05402822	0.05348813	0.0536995	
0.272	0.05362126	0.05309141	0.05349154	0.05325589	0.05296618	0.05276549	0.05323459	0.0533581	0.05344798	0.05352432	0.05471842	0.05300079	0.05396312	0.05400784	0.05404284	0.05419584	0.05430689	0.05342478	0.05459596	0.05394839	0.05454001	0.05407142	0.05410561	0.05341231	0.0536836	
0.274	0.05364761	0.05305674	0.05348025	0.05322777	0.05290531	0.05277653	0.05322237	0.05328844	0.05348593	0.05348245	0.0546827	0.05302023	0.05400048	0.05404324	0.05398481	0.05419832	0.0543674	0.05339896	0.0545468	0.05389022	0.05461415	0.05403986	0.05419235	0.0534638	0.05375959	
0.276	0.05358382	0.05315738	0.05349668	0.053301	0.05282715	0.05287512	0.05312673	0.05336352	0.05340116	0.05346172	0.05474177	0.05305211	0.05396456	0.05401593	0.05401909	0.05424602	0.05443262	0.05333978	0.05452755	0.05386788	0.05453006	0.05398838	0.05417463	0.05345742	0.05377122	
0.278	0.05360306	0.05307167	0.05354919	0.05329058	0.05287124	0.05291457	0.05303688	0.05329462	0.05330563	0.05350839	0.05478395	0.05304094	0.05397153	0.05396008	0.05402245	0.05428518	0.05444643	0.05336246	0.05447596	0.05397273	0.05446233	0.05395671	0.0540884	0.05337645	0.05383741	
0.28	0.05366044	0.05302685	0.05362216	0.05325537	0.05278999	0.05282482	0.05306525	0.05321274	0.05325564	0.05345406	0.05470556	0.05313147	0.05401665	0.05401406	0.05404006	0.05421879	0.05446283	0.05331379	0.0543966	0.05399419	0.05449036	0.05400557	0.05410628	0.05346918	0.05388055	
0.282	0.05361246	0.05296353	0.05369921	0.05324116	0.05271671	0.05284741	0.0531067	0.05324405	0.05331036	0.05352895	0.05461518	0.05313537	0.05406705	0.05399637	0.05400429	0.05426499	0.05446631	0.05342877	0.05431259	0.0539545	0.05446487	0.05399486	0.05412776	0.05346492	0.05380064	
0.284	0.05369343	0.05304731	0.05378217	0.05320492	0.05276728	0.05278555	0.05318821	0.05331163	0.0533914	0.05346177	0.05466361	0.05317163	0.05406307	0.05404514	0.05406572	0.05435454	0.05439886	0.05352493	0.05435975	0.05400546	0.05442341	0.05394039	0.05406184	0.05356528	0.05371552	
0.286	0.05376594	0.05311442	0.05372323	0.05326344	0.05272307	0.0526887	0.05319547	0.05335082	0.05333655	0.05353466	0.0546952	0.05323805	0.05401842	0.05407117	0.05400275	0.05428286	0.05446039	0.05359294	0.05437347	0.0540009	0.05434776	0.05400759	0.0540587	0.05360887	0.05375497	
0.288	0.05378361	0.05312207	0.05364447	0.05321159	0.05264847	0.05264347	0.05312714	0.05331333	0.0532461	0.05357951	0.05459953	0.05330531	0.05408926	0.05413076	0.0540796	0.05426748	0.05439269	0.05363347	0.05431756	0.05394869	0.05432092	0.0539884	0.05415555	0.05354675	0.05365334	
0.29	0.05367767	0.05304273	0.05353581	0.05329956	0.05262725	0.05261664	0.05318547	0.05326946	0.05322177	0.05366695	0.05458674	0.05340328	0.05417208	0.05418409	0.05409599	0.05437192	0.05432174	0.05372891	0.0543312	0.05391809	0.05433064	0.05397492	0.05423702	0.05353758	0.05368726	
0.292	0.05376428	0.0529691	0.05357624	0.05323093	0.0525556	0.05269856	0.05309112	0.05334434	0.05317086	0.0537419	0.05456477	0.05349711	0.05416923	0.05422723	0.05402252	0.05442372	0.05425934	0.05383715	0.05425651	0.05396515	0.05442407	0.05393679	0.05431788	0.05354308	0.05364726	
0.294	0.05380307	0.05304822	0.05364306	0.05319835	0.0524625	0.05260634	0.05310825	0.05324695	0.05307168	0.05373077	0.05465443	0.05342358	0.05414229	0.05414678	0.05406457	0.05451232	0.05418312	0.05377215	0.05424302	0.05398804	0.05450612	0.05400334	0.05427421	0.05354822	0.05368272	
0.296	0.05374436	0.0531052	0.05359112	0.05310514	0.05249395	0.05263641	0.05310494	0.05317035	0.05303108	0.05367498	0.05457026	0.05342835	0.05419629	0.05409933	0.05407069	0.05455646	0.0541487	0.05374272	0.05420987	0.05404381	0.05449797	0.05394206	0.05425516	0.05361958	0.05371484	
0.298	0.05375867	0.05319319	0.05358146	0.05305203	0.05250059	0.05259727	0.05318358	0.05314421	0.0529517	0.05370749	0.05459275	0.05344975	0.05414195	0.05405388	0.05417794	0.05445966	0.05413661	0.05381246	0.05421303	0.0541334	0.05447846	0.05398738	0.05429193	0.05366603	0.05375769	
0.3	0.05373023	0.05322099	0.05349394	0.05309308	0.05255204	0.05253021	0.0532213	0.05312514	0.0529633	0.05367935	0.05468517	0.05345617	0.05412938	0.05406383	0.05427376	0.05447024	0.05418193	0.05377208	0.05431258	0.05406358	0.05457827	0.05407643	0.05425647	0.05372767	0.05383977	
0.302	0.0536691	0.05322278	0.0534831	0.05313784	0.0526012	0.05260046	0.05324438	0.05304345	0.05302606	0.05366182	0.05474997	0.05338657	0.05421264	0.05398012	0.05419247	0.0544147	0.05418213	0.05381646	0.05430774	0.05402486	0.05451975	0.0540955	0.05430225	0.0537507	0.05379092	
0.304	0.05364877	0.05327311	0.05346526	0.05306651	0.05253827	0.05267109	0.0531324	0.05305985	0.05309639	0.05356778	0.05465187	0.05332126	0.05415364	0.05407697	0.05424758	0.05449031	0.05426061	0.05388461	0.05437406	0.0540355	0.05455363	0.05414762	0.05424962	0.05375689	0.05382533	
0.306	0.05368387	0.05329391	0.05348049	0.05314235	0.05247109	0.0526641	0.05320982	0.05296893	0.05317624	0.05346071	0.05469144	0.05341597	0.05423334	0.05411283	0.05429928	0.05453544	0.05427185	0.05387504	0.05429599	0.0540112	0.05464186	0.05407938	0.05416775	0.05370896	0.05376734	
0.308	0.05370859	0.05335571	0.05346972	0.05318605	0.05238159	0.05260659	0.05327334	0.05297047	0.05320393	0.05350047	0.05478955	0.05332452	0.05431408	0.05402215	0.05438305	0.05460816	0.05424263	0.05398555	0.05427012	0.05392475	0.05459103	0.05400056	0.05422544	0.05369499	0.05376984	
0.31	0.0536982	0.05340493	0.05350373	0.05326411	0.05238185	0.05258045	0.05318919	0.05304488	0.05309905	0.05339709	0.05476866	0.05328572	0.05439531	0.05410881	0.05441218	0.05450917	0.05432029	0.05401714	0.05431157	0.0538776	0.05452499	0.053978	0.05424687	0.05373198	0.05378831	
0.312	0.05370415	0.05337331	0.05341126	0.05323723	0.05242201	0.05267066	0.05313539	0.05300353	0.05318829	0.05339031	0.05473213	0.05331479	0.05432947	0.05413166	0.05433628	0.05442612	0.0544028	0.05398689	0.05433964	0.05379765	0.05461676	0.0539514	0.05426366	0.05367055	0.05385021	
0.314	0.05379604	0.05336448	0.05344553	0.05318954	0.0523279	0.05276437	0.05312752	0.05306706	0.05318983	0.0533829	0.05469467	0.05327204	0.05429864	0.05422199	0.05424878	0.05442961	0.05438682	0.05398722	0.05435237	0.05371718	0.05467575	0.05391202	0.05426439	0.05362645	0.05393304	
0.316	0.0537799	0.05341898	0.05351664	0.05319277	0.05230609	0.0527568	0.05317923	0.05306105	0.05324074	0.05344596	0.05467159	0.05331265	0.05427966	0.05418502	0.05434339	0.0544652	0.05443996	0.05409277	0.05432945	0.05375393	0.05470954	0.0538577	0.05419343	0.05368818	0.05395392	
0.318	0.05374061	0.05344513	0.05353646	0.05308561	0.05229261	0.05265174	0.0531819	0.053006	0.05326316	0.05345656	0.05475413	0.05326016	0.05429702	0.05416587	0.05441984	0.05455087	0.05437965	0.0541367	0.05426423	0.05374251	0.05460843	0.05383632	0.05417665	0.05370949	0.05400086	
0.32	0.05380519	0.05342074	0.0535566	0.0531368	0.05229436	0.05272118	0.05319062	0.0530432	0.05318625	0.05351975	0.05484225	0.05323236	0.05424952	0.05406857	0.05436974	0.05457269	0.05429791	0.05422129	0.05424991	0.05384965	0.05450459	0.05386541	0.05416047	0.05372109	0.0538994	
