Time	MeshX	MeshY	
0.41	-0.1085447	-0.2796766	
0.411	-0.1084022	-0.2797319	
0.412	-0.1082566	-0.2797883	
0.413	-0.1081079	-0.2798457	
0.414	-0.1079562	-0.2799043	
0.415	-0.1078014	-0.279964	
0.416	-0.1076435	-0.2800248	
0.417	-0.1074825	-0.2800866	
0.418	-0.1073184	-0.2801495	
0.419	-0.1071513	-0.2802135	
0.42	-0.106981	-0.2802785	
0.421	-0.1068078	-0.2803446	
0.422	-0.1066314	-0.2804118	
0.423	-0.106452	-0.2804799	
0.424	-0.1062695	-0.2805491	
0.425	-0.106084	-0.2806194	
0.426	-0.1058954	-0.2806906	
0.427	-0.1057037	-0.2807628	
0.428	-0.1055091	-0.2808361	
0.429	-0.1053113	-0.2809103	
0.43	-0.1051105	-0.2809855	
0.431	-0.1049067	-0.2810616	
0.432	-0.1048011	-0.281125	
0.433	-0.1047656	-0.2811462	
0.434	-0.1047663	-0.2811428	
0.435	-0.10478	-0.2811323	
0.436	-0.1047948	-0.281122	
0.437	-0.1048071	-0.2811134	
0.438	-0.1048168	-0.2811065	
0.439	-0.104824	-0.2811016	
0.44	-0.1048286	-0.2810986	
0.441	-0.1048314	-0.2810969	
0.442	-0.1048331	-0.281096	
0.443	-0.1048345	-0.2810952	
0.444	-0.1048353	-0.281095	
0.445	-0.1048362	-0.2810944	
0.446	-0.1048366	-0.2810943	
0.447	-0.1048373	-0.281094	
0.448	-0.1048374	-0.281094	
0.449	-0.1048379	-0.2810937	
0.45	-0.1048379	-0.2810938	
0.451	-0.1048382	-0.2810936	
0.452	-0.1048381	-0.2810937	
0.453	-0.1048384	-0.2810935	
0.454	-0.1048383	-0.2810937	
0.455	-0.1048385	-0.2810935	
0.456	-0.1048383	-0.2810937	
0.457	-0.1048386	-0.2810935	
0.458	-0.1048384	-0.2810937	
0.459	-0.1048386	-0.2810935	
0.46	-0.1048384	-0.2810937	
0.461	-0.1048386	-0.2810935	
0.462	-0.1048389	-0.2810933	
0.463	-0.1048392	-0.2810931	
0.464	-0.1048393	-0.281093	
0.465	-0.1048395	-0.2810929	
0.466	-0.1048395	-0.2810928	
0.467	-0.1048396	-0.2810927	
0.468	-0.1048396	-0.2810927	
0.469	-0.1048397	-0.2810927	
0.47	-0.1048397	-0.2810927	
0.471	-0.1048397	-0.2810926	
0.472	-0.1048398	-0.2810926	
0.473	-0.1048398	-0.2810926	
0.474	-0.1048398	-0.2810926	
0.475	-0.1048398	-0.2810926	
0.476	-0.1048398	-0.2810926	
0.477	-0.1048398	-0.2810926	
0.478	-0.1048398	-0.2810926	
0.479	-0.1048398	-0.2810926	
