Time	Contact	Eat	Energy	Hungry	LeftOdor	OS	RightOdor	
13.361	0	0	357.1465	1	26.03541	0.0009822304	25.43652	
13.362	0	0	357.0965	1	26.05073	0.0009814949	25.45226	
13.363	0	0	357.0465	1	26.06606	0.0009814949	25.46801	
13.364	0	0	356.9965	1	26.08142	0.0009807555	25.48379	
13.365	0	0	356.9465	1	26.0968	0.0009807555	25.49959	
13.366	0	0	356.8965	1	26.1122	0.0009800122	25.51542	
13.367	0	0	356.8466	1	26.12761	0.0009800122	25.53126	
13.368	0	0	356.7966	1	26.14306	0.000979265	25.54714	
13.369	0	0	356.7466	1	26.15851	0.000979265	25.56302	
13.37	0	0	356.6966	1	26.17399	0.0009785136	25.57894	
13.371	0	0	356.6466	1	26.18948	0.0009785136	25.59486	
13.372	0	0	356.5966	1	26.20501	0.0009777582	25.61082	
13.373	0	0	356.5466	1	26.22054	0.0009777582	25.62679	
13.374	0	0	356.4966	1	26.2361	0.0009769986	25.64279	
13.375	0	0	356.4467	1	26.25167	0.0009769986	25.6588	
13.376	0	0	356.3967	1	26.26726	0.0009762348	25.67484	
13.377	0	0	356.3467	1	26.28288	0.0009762348	25.6909	
13.378	0	0	356.2967	1	26.29851	0.0009754667	25.70698	
13.379	0	0	356.2467	1	26.31416	0.0009754667	25.72308	
13.38	0	0	356.1967	1	26.32984	0.0009746943	25.7392	
13.381	0	0	356.1467	1	26.34553	0.0009746943	25.75534	
13.382	0	0	356.0967	1	26.36124	0.0009739177	25.7715	
13.383	0	0	356.0468	1	26.37696	0.0009739177	25.78769	
13.384	0	0	355.9968	1	26.39272	0.0009731365	25.80389	
13.385	0	0	355.9468	1	26.40849	0.0009731365	25.82011	
13.386	0	0	355.8968	1	26.42427	0.0009723509	25.83636	
13.387	0	0	355.8468	1	26.44007	0.0009723509	25.85262	
13.388	0	0	355.7968	1	26.4559	0.0009715607	25.86891	
13.389	0	0	355.7468	1	26.47174	0.0009715607	25.88522	
13.39	0	0	355.6968	1	26.4876	0.0009707659	25.90154	
13.391	0	0	355.6469	1	26.50348	0.0009707659	25.91789	
13.392	0	0	355.5969	1	26.51938	0.0009699666	25.93426	
13.393	0	0	355.5469	1	26.5353	0.0009699666	25.95065	
13.394	0	0	355.4969	1	26.55123	0.0009691625	25.96705	
13.395	0	0	355.4469	1	26.56718	0.0009691625	25.98347	
13.396	0	0	355.3969	1	26.58316	0.0009683536	25.99992	
13.397	0	0	355.3469	1	26.59915	0.0009683536	26.01639	
13.398	0	0	355.2969	1	26.61515	0.00096754	26.03288	
13.399	0	0	355.2469	1	26.63119	0.00096754	26.04939	
13.4	0	0	355.197	1	26.64723	0.0009667215	26.06592	
13.401	0	0	355.147	1	26.66329	0.0009667215	26.08246	
13.402	0	0	355.097	1	26.67938	0.000965898	26.09903	
13.403	0	0	355.047	1	26.69547	0.000965898	26.11562	
13.404	0	0	354.997	1	26.71159	0.0009650697	26.13222	
13.405	0	0	354.947	1	26.72773	0.0009650697	26.14886	
13.406	0	0	354.897	1	26.74389	0.0009642363	26.1655	
13.407	0	0	354.847	1	26.76006	0.0009642363	26.18217	
13.408	0	0	354.7971	1	26.77625	0.0009633978	26.19885	
13.409	0	0	354.7471	1	26.79245	0.0009633978	26.21555	
13.41	0	0	354.6971	1	26.80868	0.0009625542	26.23228	
13.411	0	0	354.6471	1	26.82492	0.0009625542	26.24903	
13.412	0	0	354.5971	1	26.84118	0.0009617055	26.26579	
13.413	0	0	354.5471	1	26.85746	0.0009617055	26.28257	
13.414	0	0	354.4971	1	26.87376	0.0009608514	26.29937	
13.415	0	0	354.4471	1	26.89007	0.0009608514	26.3162	
13.416	0	0	354.3972	1	26.90641	0.0009599921	26.33305	
13.417	0	0	354.3472	1	26.92275	0.0009599921	26.34991	
13.418	0	0	354.2972	1	26.93912	0.0009591273	26.36678	
13.419	0	0	354.2472	1	26.95551	0.0009591273	26.38368	
13.42	0	0	354.1972	1	26.97191	0.0009582573	26.4006	
13.421	0	0	354.1472	1	26.98833	0.0009582573	26.41754	
13.422	0	0	354.0972	1	27.00476	0.0009573818	26.4345	
13.423	0	0	354.0472	1	27.02122	0.0009573818	26.45147	
13.424	0	0	353.9973	1	27.03769	0.0009565008	26.46847	
13.425	0	0	353.9473	1	27.05418	0.0009565008	26.48549	
13.426	0	0	353.8973	1	27.07069	0.0009556141	26.50252	
13.427	0	0	353.8473	1	27.08721	0.0009556141	26.51957	
13.428	0	0	353.7973	1	27.10375	0.0009547221	26.53665	
13.429	0	0	353.7473	1	27.12031	0.0009547221	26.55374	
13.43	0	0	353.6973	1	27.13688	0.0009538243	26.57085	
13.431	0	0	353.6473	1	27.15347	0.0009538243	26.58797	
13.432	0	0	353.5974	1	27.17009	0.0009529208	26.60513	
13.433	0	0	353.5474	1	27.18671	0.0009529208	26.6223	
13.434	0	0	353.4974	1	27.20335	0.0009520116	26.63948	
13.435	0	0	353.4474	1	27.22002	0.0009520116	26.65669	
13.436	0	0	353.3974	1	27.2367	0.0009510964	26.67391	
13.437	0	0	353.3474	1	27.25339	0.0009510964	26.69116	
13.438	0	0	353.2974	1	27.27011	0.0009501753	26.70843	
13.439	0	0	353.2474	1	27.28683	0.0009501753	26.7257	
13.44	0	0	353.1974	1	27.30358	0.0009492483	26.743	
13.441	0	0	353.1475	1	27.32034	0.0009492483	26.76032	
13.442	0	0	353.0975	1	27.33713	0.0009483154	26.77765	
13.443	0	0	353.0475	1	27.35392	0.0009483154	26.79501	
13.444	0	0	352.9975	1	27.37074	0.0009473765	26.81239	
13.445	0	0	352.9475	1	27.38757	0.0009473765	26.82978	
13.446	0	0	352.8975	1	27.40442	0.0009464315	26.8472	
13.447	0	0	352.8475	1	27.42128	0.0009464315	26.86463	
13.448	0	0	352.7975	1	27.43817	0.0009454803	26.88207	
13.449	0	0	352.7476	1	27.45506	0.0009454803	26.89955	
13.45	0	0	352.6976	1	27.47198	0.0009445228	26.91704	
13.451	0	0	352.6476	1	27.4889	0.0009445228	26.93454	
13.452	0	0	352.5976	1	27.50586	0.0009435591	26.95207	
13.453	0	0	352.5476	1	27.52283	0.0009435591	26.96961	
13.454	0	0	352.4976	1	27.53981	0.0009425892	26.98718	
13.455	0	0	352.4476	1	27.55681	0.0009425892	27.00476	
13.456	0	0	352.3976	1	27.57383	0.0009416128	27.02235	
13.457	0	0	352.3477	1	27.59085	0.0009416128	27.03997	
13.458	0	0	352.2977	1	27.60791	0.0009406301	27.05761	
13.459	0	0	352.2477	1	27.62497	0.0009406301	27.07527	
13.46	0	0	352.1977	1	27.64206	0.000939641	27.09294	
13.461	0	0	352.1477	1	27.65915	0.000939641	27.11064	
13.462	0	0	352.0977	1	27.67627	0.0009386453	27.12835	
13.463	0	0	352.0477	1	27.6934	0.0009386453	27.14607	
13.464	0	0	351.9977	1	27.71055	0.0009376431	27.16383	
13.465	0	0	351.9478	1	27.72772	0.0009376431	27.18159	
13.466	0	0	351.8978	1	27.74491	0.0009366343	27.19938	
13.467	0	0	351.8478	1	27.7621	0.0009366343	27.21719	
13.468	0	0	351.7978	1	27.77932	0.0009356188	27.23501	
13.469	0	0	351.7478	1	27.79655	0.0009356188	27.25285	
13.47	0	0	351.6978	1	27.81379	0.0009345965	27.2707	
13.471	0	0	351.6478	1	27.83106	0.0009345965	27.28859	
13.472	0	0	351.5978	1	27.84834	0.0009335675	27.30648	
13.473	0	0	351.5479	1	27.86564	0.0009335675	27.3244	
13.474	0	0	351.4979	1	27.88296	0.0009325315	27.34234	
13.475	0	0	351.4479	1	27.90029	0.0009325315	27.36029	
13.476	0	0	351.3979	1	27.91763	0.0009314888	27.37826	
13.477	0	0	351.3479	1	27.935	0.0009314888	27.39625	
13.478	0	0	351.2979	1	27.95238	0.0009304391	27.41426	
13.479	0	0	351.2479	1	27.96978	0.0009304391	27.43228	
13.48	0	0	351.1979	1	27.98719	0.0009293825	27.45033	
13.481	0	0	351.1479	1	28.00462	0.0009293825	27.46839	
13.482	0	0	351.098	1	28.02207	0.0009283189	27.48648	
13.483	0	0	351.048	1	28.03954	0.0009283189	27.50458	
13.484	0	0	350.998	1	28.05701	0.0009272482	27.5227	
13.485	0	0	350.948	1	28.07451	0.0009272482	27.54084	
13.486	0	0	350.898	1	28.09203	0.0009261703	27.55899	
13.487	0	0	350.848	1	28.10955	0.0009261703	27.57717	
13.488	0	0	350.798	1	28.1271	0.0009250853	27.59536	
13.489	0	0	350.748	1	28.14465	0.0009250853	27.61357	
13.49	0	0	350.6981	1	28.16224	0.0009239931	27.6318	
13.491	0	0	350.6481	1	28.17983	0.0009239931	27.65004	
13.492	0	0	350.5981	1	28.19744	0.0009228934	27.66831	
13.493	0	0	350.5481	1	28.21507	0.0009228934	27.6866	
13.494	0	0	350.4981	1	28.23271	0.0009217864	27.7049	
13.495	0	0	350.4481	1	28.25037	0.0009217864	27.72323	
13.496	0	0	350.3981	1	28.26805	0.0009206721	27.74157	
13.497	0	0	350.3481	1	28.28574	0.0009206721	27.75992	
13.498	0	0	350.2982	1	28.30345	0.0009195504	27.7783	
13.499	0	0	350.2482	1	28.32118	0.0009195504	27.7967	
13.5	0	0	350.1982	1	28.33892	0.0009184211	27.81512	
13.501	0	0	350.1482	1	28.35667	0.0009184211	27.83355	
13.502	0	0	350.0982	1	28.37445	0.0009172841	27.852	
13.503	0	0	350.0482	1	28.39224	0.0009172841	27.87047	
13.504	0	0	349.9982	1	28.41005	0.0009161396	27.88896	
13.505	0	0	349.9482	1	28.42788	0.0009161396	27.90748	
13.506	0	0	349.8983	1	28.44572	0.0009149874	27.92599	
13.507	0	0	349.8483	1	28.46357	0.0009149874	27.94454	
13.508	0	0	349.7983	1	28.48145	0.0009138274	27.96311	
13.509	0	0	349.7483	1	28.49933	0.0009138274	27.98169	
13.51	0	0	349.6983	1	28.51724	0.0009126598	28.00029	
13.511	0	0	349.6483	1	28.53516	0.0009126598	28.0189	
13.512	0	0	349.5983	1	28.55311	0.0009114842	28.03755	
13.513	0	0	349.5483	1	28.57106	0.0009114842	28.0562	
13.514	0	0	349.4984	1	28.58904	0.0009103008	28.07487	
13.515	0	0	349.4484	1	28.60702	0.0009103008	28.09357	
13.516	0	0	349.3984	1	28.62502	0.0009091095	28.11228	
13.517	0	0	349.3484	1	28.64304	0.0009091095	28.13101	
13.518	0	0	349.2984	1	28.66109	0.0009079102	28.14976	
13.519	0	0	349.2484	1	28.67914	0.0009079102	28.16853	
13.52	0	0	349.1984	1	28.69721	0.0009067027	28.18731	
13.521	0	0	349.1484	1	28.7153	0.0009067027	28.20613	
13.522	0	0	349.0984	1	28.73339	0.0009054872	28.22494	
13.523	0	0	349.0485	1	28.75152	0.0009054872	28.24379	
13.524	0	0	348.9985	1	28.76965	0.0009042635	28.26264	
13.525	0	0	348.9485	1	28.7878	0.0009042635	28.28153	
13.526	0	0	348.8985	1	28.80597	0.0009030317	28.30042	
13.527	0	0	348.8485	1	28.82416	0.0009030317	28.31934	
13.528	0	0	348.7985	1	28.84236	0.0009017916	28.33828	
13.529	0	0	348.7485	1	28.86058	0.0009017916	28.35723	
13.53	0	0	348.6985	1	28.87881	0.0009005432	28.37621	
13.531	0	0	348.6486	1	28.89707	0.0009005432	28.3952	
13.532	0	0	348.5986	1	28.91534	0.0008992867	28.41421	
13.533	0	0	348.5486	1	28.93362	0.0008992867	28.43324	
13.534	0	0	348.4986	1	28.95193	0.0008980217	28.45228	
13.535	0	0	348.4486	1	28.97024	0.0008980217	28.47135	
13.536	0	0	348.3986	1	28.98857	0.0008967483	28.49044	
13.537	0	0	348.3486	1	29.00692	0.0008967483	28.50954	
13.538	0	0	348.2986	1	29.02529	0.0008954662	28.52866	
13.539	0	0	348.2487	1	29.04367	0.0008954662	28.54781	
13.54	0	0	348.1987	1	29.06207	0.0008941757	28.56697	
13.541	0	0	348.1487	1	29.08049	0.0008941757	28.58616	
13.542	0	0	348.0987	1	29.09892	0.0008928765	28.60535	
13.543	0	0	348.0487	1	29.11737	0.0008928765	28.62457	
13.544	0	0	347.9987	1	29.13583	0.0008915688	28.6438	
13.545	0	0	347.9487	1	29.15432	0.0008915688	28.66306	
13.546	0	0	347.8987	1	29.17282	0.0008902524	28.68233	
13.547	0	0	347.8488	1	29.19133	0.0008902524	28.70162	
13.548	0	0	347.7988	1	29.20987	0.0008889273	28.72094	
13.549	0	0	347.7488	1	29.22841	0.0008889273	28.74026	
13.55	0	0	347.6988	1	29.24698	0.0008875934	28.75961	
13.551	0	0	347.6488	1	29.26556	0.0008875934	28.77899	
13.552	0	0	347.5988	1	29.28417	0.0008862507	28.79837	
13.553	0	0	347.5488	1	29.30278	0.0008862507	28.81778	
13.554	0	0	347.4988	1	29.32141	0.0008848991	28.83721	
13.555	0	0	347.4489	1	29.34007	0.0008848991	28.85666	
13.556	0	0	347.3989	1	29.35872	0.0008835385	28.87612	
13.557	0	0	347.3489	1	29.37741	0.0008835385	28.89561	
13.558	0	0	347.2989	1	29.39611	0.0008821689	28.9151	
13.559	0	0	347.2489	1	29.41482	0.0008821689	28.93462	
13.56	0	0	347.1989	1	29.43356	0.0008807903	28.95416	
13.561	0	0	347.1489	1	29.4523	0.0008807903	28.97372	
13.562	0	0	347.0989	1	29.47107	0.0008794026	28.9933	
13.563	0	0	347.049	1	29.48985	0.0008794026	29.0129	
13.564	0	0	346.999	1	29.50864	0.0008780058	29.03252	
13.565	0	0	346.949	1	29.52746	0.0008780058	29.05216	
13.566	0	0	346.899	1	29.5463	0.0008765996	29.0718	
13.567	0	0	346.849	1	29.56514	0.0008765996	29.09148	
13.568	0	0	346.799	1	29.58401	0.0008751843	29.11118	
13.569	0	0	346.749	1	29.60289	0.0008751843	29.13089	
13.57	0	0	346.699	1	29.62179	0.0008737596	29.15062	
13.571	0	0	346.649	1	29.64072	0.0008737596	29.17037	
13.572	0	0	346.5991	1	29.65964	0.0008723256	29.19014	
13.573	0	0	346.5491	1	29.67859	0.0008723256	29.20993	
13.574	0	0	346.4991	1	29.69757	0.000870882	29.22974	
13.575	0	0	346.4491	1	29.71655	0.000870882	29.24957	
13.576	0	0	346.3991	1	29.73554	0.0008694287	29.26941	
13.577	0	0	346.3491	1	29.75456	0.0008694287	29.28928	
13.578	0	0	346.2991	1	29.7736	0.0008679661	29.30917	
13.579	0	0	346.2491	1	29.79265	0.0008679661	29.32908	
13.58	0	0	346.1992	1	29.81172	0.0008664939	29.349	
13.581	0	0	346.1492	1	29.8308	0.0008664939	29.36894	
13.582	0	0	346.0992	1	29.8499	0.0008650119	29.38891	
13.583	0	0	346.0492	1	29.86902	0.0008650119	29.40889	
13.584	0	0	345.9992	1	29.88816	0.0008635203	29.4289	
13.585	0	0	345.9492	1	29.90731	0.0008635203	29.44892	
13.586	0	0	345.8992	1	29.92649	0.000862019	29.46896	
13.587	0	0	345.8492	1	29.94567	0.000862019	29.48903	
13.588	0	0	345.7993	1	29.96488	0.0008605078	29.50912	
13.589	0	0	345.7493	1	29.9841	0.0008605078	29.52921	
13.59	0	0	345.6993	1	30.00334	0.0008589868	29.54934	
13.591	0	0	345.6493	1	30.02259	0.0008589868	29.56947	
13.592	0	0	345.5993	1	30.04186	0.0008574559	29.58963	
13.593	0	0	345.5493	1	30.06115	0.0008574559	29.60981	
13.594	0	0	345.4993	1	30.08046	0.0008559151	29.63001	
13.595	0	0	345.4493	1	30.09978	0.0008559151	29.65023	
13.596	0	0	345.3994	1	30.11913	0.0008543641	29.67047	
13.597	0	0	345.3494	1	30.13848	0.0008543641	29.69073	
13.598	0	0	345.2994	1	30.15785	0.0008528031	29.711	
13.599	0	0	345.2494	1	30.17725	0.0008528031	29.7313	
13.6	0	0	345.1994	1	30.19666	0.000851232	29.75162	
13.601	0	0	345.1494	1	30.21609	0.000851232	29.77195	
13.602	0	0	345.0994	1	30.23553	0.0008496508	29.79231	
13.603	0	0	345.0494	1	30.25499	0.0008496508	29.81269	
13.604	0	0	344.9995	1	30.27447	0.0008480594	29.83308	
13.605	0	0	344.9495	1	30.29396	0.0008480594	29.8535	
13.606	0	0	344.8995	1	30.31347	0.0008464578	29.87394	
13.607	0	0	344.8495	1	30.33301	0.0008464578	29.8944	
13.608	0	0	344.7995	1	30.35255	0.0008448457	29.91487	
13.609	0	0	344.7495	1	30.37212	0.0008448457	29.93537	
13.61	0	0	344.6995	1	30.39171	0.0008432233	29.95588	
13.611	0	0	344.6495	1	30.4113	0.0008432233	29.97642	
13.612	0	0	344.5995	1	30.43092	0.0008415905	29.99697	
13.613	0	0	344.5496	1	30.45055	0.0008415905	30.01755	
13.614	0	0	344.4996	1	30.47021	0.0008399473	30.03815	
13.615	0	0	344.4496	1	30.48987	0.0008399473	30.05877	
13.616	0	0	344.3996	1	30.50956	0.0008382934	30.0794	
13.617	0	0	344.3496	1	30.52927	0.0008382934	30.10006	
13.618	0	0	344.2996	1	30.54899	0.000836629	30.12074	
13.619	0	0	344.2496	1	30.56872	0.000836629	30.14144	
13.62	0	0	344.1996	1	30.58849	0.0008349539	30.16215	
13.621	0	0	344.1497	1	30.60826	0.0008349539	30.1829	
13.622	0	0	344.0997	1	30.62805	0.0008332679	30.20365	
13.623	0	0	344.0497	1	30.64786	0.0008332679	30.22443	
13.624	0	0	343.9997	1	30.66768	0.0008315712	30.24523	
13.625	0	0	343.9497	1	30.68753	0.0008315712	30.26605	
13.626	0	0	343.8997	1	30.7074	0.0008298637	30.28688	
13.627	0	0	343.8497	1	30.72727	0.0008298637	30.30774	
13.628	0	0	343.7997	1	30.74717	0.0008281454	30.32863	
13.629	0	0	343.7498	1	30.76708	0.0008281454	30.34952	
13.63	0	0	343.6998	1	30.78702	0.0008264161	30.37045	
13.631	0	0	343.6498	1	30.80697	0.0008264161	30.3914	
13.632	0	0	343.5998	1	30.82694	0.000824676	30.41236	
13.633	0	0	343.5498	1	30.84692	0.000824676	30.43333	
13.634	0	0	343.4998	1	30.86692	0.0008229247	30.45434	
13.635	0	0	343.4498	1	30.88695	0.0008229247	30.47536	
13.636	0	0	343.3998	1	30.90698	0.0008211624	30.4964	
13.637	0	0	343.3499	1	30.92704	0.0008211624	30.51747	
13.638	0	0	343.2999	1	30.94712	0.000819389	30.53855	
13.639	0	0	343.2499	1	30.96721	0.000819389	30.55966	
13.64	0	0	343.1999	1	30.98732	0.0008176043	30.58078	
13.641	0	0	343.1499	1	31.00745	0.0008176043	30.60194	
13.642	0	0	343.0999	1	31.02759	0.0008158084	30.6231	
13.643	0	0	343.0499	1	31.04775	0.0008158084	30.64429	
13.644	0	0	342.9999	1	31.06793	0.0008140013	30.66549	
13.645	0	0	342.95	1	31.08814	0.0008140013	30.68673	
13.646	0	0	342.9	1	31.10835	0.0008121828	30.70798	
13.647	0	0	342.85	1	31.12859	0.0008121828	30.72925	
13.648	0	0	342.8	1	31.14884	0.000810353	30.75054	
13.649	0	0	342.75	1	31.16911	0.000810353	30.77186	
13.65	0	0	342.7	1	31.18941	0.0008085116	30.79319	
13.651	0	0	342.65	1	31.20972	0.0008085116	30.81455	
13.652	0	0	342.6	1	31.23004	0.0008066587	30.83592	
13.653	0	0	342.55	1	31.25038	0.0008066587	30.85733	
13.654	0	0	342.5001	1	31.27075	0.0008047942	30.87874	
13.655	0	0	342.4501	1	31.29112	0.0008047942	30.90018	
13.656	0	0	342.4001	1	31.31152	0.0008029182	30.92164	
13.657	0	0	342.3501	1	31.33194	0.0008029182	30.94312	
13.658	0	0	342.3001	1	31.35237	0.0008010304	30.96463	
13.659	0	0	342.2501	1	31.37283	0.0008010304	30.98615	
13.66	0	0	342.2001	1	31.39329	0.0007991309	31.0077	
13.661	0	0	342.1501	1	31.41378	0.0007991309	31.02926	
13.662	0	0	342.1002	1	31.4343	0.0007972196	31.05084	
13.663	0	0	342.0502	1	31.45482	0.0007972196	31.07245	
13.664	0	0	342.0002	1	31.47536	0.0007952965	31.09408	
13.665	0	0	341.9502	1	31.49593	0.0007952965	31.11573	
13.666	0	0	341.9002	1	31.51651	0.0007933615	31.13741	
13.667	0	0	341.8502	1	31.5371	0.0007933615	31.1591	
13.668	0	0	341.8002	1	31.55772	0.0007914146	31.18081	
13.669	0	0	341.7502	1	31.57836	0.0007914146	31.20255	
13.67	0	0	341.7003	1	31.59902	0.0007894558	31.22431	
13.671	0	0	341.6503	1	31.61969	0.0007894558	31.24609	
13.672	0	0	341.6003	1	31.64038	0.0007874849	31.2679	
13.673	0	0	341.5503	1	31.66109	0.0007874849	31.28971	
13.674	0	0	341.5003	1	31.68181	0.0007855018	31.31155	
13.675	0	0	341.4503	1	31.70256	0.0007855018	31.33342	
13.676	0	0	341.4003	1	31.72333	0.0007835068	31.35531	
13.677	0	0	341.3503	1	31.74411	0.0007835068	31.37722	
13.678	0	0	341.3004	1	31.76491	0.0007814993	31.39915	
13.679	0	0	341.2504	1	31.78573	0.0007814993	31.4211	
13.68	0	0	341.2004	1	31.80658	0.0007794797	31.44308	
13.681	0	0	341.1504	1	31.82743	0.0007794797	31.46507	
13.682	0	0	341.1004	1	31.8483	0.0007774477	31.48709	
13.683	0	0	341.0504	1	31.8692	0.0007774477	31.50912	
13.684	0	0	341.0004	1	31.89012	0.0007754032	31.53118	
13.685	0	0	340.9504	1	31.91105	0.0007754032	31.55327	
13.686	0	0	340.9005	1	31.932	0.0007733464	31.57537	
13.687	0	0	340.8505	1	31.95297	0.0007733464	31.5975	
13.688	0	0	340.8005	1	31.97396	0.000771277	31.61965	
13.689	0	0	340.7505	1	31.99497	0.000771277	31.64182	
13.69	0	0	340.7005	1	32.016	0.000769195	31.664	
13.691	0	0	340.6505	1	32.03704	0.000769195	31.68622	
13.692	0	0	340.6005	1	32.05811	0.0007671002	31.70846	
13.693	0	0	340.5505	1	32.07919	0.0007671002	31.73071	
13.694	0	0	340.5005	1	32.1003	0.0007649929	31.75299	
13.695	0	0	340.4506	1	32.12141	0.0007649929	31.77529	
13.696	0	0	340.4006	1	32.14255	0.0007628727	31.79762	
13.697	0	0	340.3506	1	32.16371	0.0007628727	31.81997	
13.698	0	0	340.3006	1	32.18489	0.0007607399	31.84233	
13.699	0	0	340.2506	1	32.20608	0.0007607399	31.86472	
13.7	0	0	340.2006	1	32.2273	0.0007585942	31.88714	
13.701	0	0	340.1506	1	32.24854	0.0007585942	31.90957	
13.702	0	0	340.1006	1	32.26979	0.0007564354	31.93203	
13.703	0	0	340.0507	1	32.29107	0.0007564354	31.95451	
13.704	0	0	340.0007	1	32.31236	0.0007542637	31.97701	
13.705	0	0	339.9507	1	32.33368	0.0007542637	31.99954	
13.706	0	0	339.9007	1	32.355	0.000752079	32.02208	
13.707	0	0	339.8507	1	32.37635	0.000752079	32.04465	
13.708	0	0	339.8007	1	32.39772	0.0007498812	32.06725	
13.709	0	0	339.7507	1	32.41911	0.0007498812	32.08986	
13.71	0	0	339.7007	1	32.44052	0.0007476703	32.11249	
13.711	0	0	339.6508	1	32.46194	0.0007476703	32.13515	
13.712	0	0	339.6008	1	32.48339	0.0007454461	32.15784	
13.713	0	0	339.5508	1	32.50486	0.0007454461	32.18054	
13.714	0	0	339.5008	1	32.52634	0.0007432087	32.20326	
13.715	0	0	339.4508	1	32.54785	0.0007432087	32.22602	
13.716	0	0	339.4008	1	32.56937	0.0007409579	32.24879	
13.717	0	0	339.3508	1	32.59091	0.0007409579	32.27159	
13.718	0	0	339.3008	1	32.61248	0.0007386937	32.2944	
13.719	0	0	339.2509	1	32.63406	0.0007386937	32.31724	
13.72	0	0	339.2009	1	32.65566	0.000736416	32.34011	
13.721	0	0	339.1509	1	32.67728	0.000736416	32.36299	
13.722	0	0	339.1009	1	32.69892	0.0007341249	32.3859	
13.723	0	0	339.0509	1	32.72058	0.0007341249	32.40882	
13.724	0	0	339.0009	1	32.74226	0.0007318201	32.43179	
13.725	0	0	338.9509	1	32.76396	0.0007318201	32.45477	
13.726	0	0	338.9009	1	32.78568	0.0007295017	32.47777	
13.727	0	0	338.851	1	32.80742	0.0007295017	32.50079	
13.728	0	0	338.801	1	32.82917	0.0007271696	32.52383	
13.729	0	0	338.751	1	32.85095	0.0007271696	32.54691	
13.73	0	0	338.701	1	32.87274	0.0007248236	32.57	
13.731	0	0	338.651	1	32.89456	0.0007248236	32.59311	
13.732	0	0	338.601	1	32.9164	0.0007224638	32.61625	
13.733	0	0	338.551	1	32.93826	0.0007224638	32.63942	
13.734	0	0	338.501	1	32.96014	0.0007200901	32.6626	
13.735	0	0	338.451	1	32.98204	0.0007200901	32.68581	
13.736	0	0	338.4011	1	33.00394	0.0007177025	32.70905	
13.737	0	0	338.3511	1	33.02588	0.0007177025	32.73229	
13.738	0	0	338.3011	1	33.04784	0.0007153009	32.75557	
13.739	0	0	338.2511	1	33.06981	0.0007153009	32.77888	
13.74	0	0	338.2011	1	33.09181	0.0007128853	32.80221	
13.741	0	0	338.1511	1	33.11382	0.0007128853	32.82555	
13.742	0	0	338.1011	1	33.13586	0.0007104554	32.84892	
13.743	0	0	338.0511	1	33.15792	0.0007104554	32.87233	
13.744	0	0	338.0012	1	33.17999	0.0007080113	32.89573	
13.745	0	0	337.9512	1	33.20209	0.0007080113	32.91919	
13.746	0	0	337.9012	1	33.2242	0.000705553	32.94266	
13.747	0	0	337.8512	1	33.24634	0.000705553	32.96613	
13.748	0	0	337.8012	1	33.26849	0.0007030802	32.98965	
13.749	0	0	337.7512	1	33.29067	0.0007030802	33.01319	
13.75	0	0	337.7012	1	33.31287	0.0007005931	33.03675	
13.751	0	0	337.6512	1	33.33508	0.0007005931	33.06034	
13.752	0	0	337.6013	1	33.35732	0.0006980914	33.08395	
13.753	0	0	337.5513	1	33.37957	0.0006980914	33.10757	
13.754	0	0	337.5013	1	33.40186	0.0006955752	33.13123	
13.755	0	0	337.4513	1	33.42414	0.0006955752	33.15491	
13.756	0	0	337.4013	1	33.44646	0.0006930446	33.17862	
13.757	0	0	337.3513	1	33.46881	0.0006930446	33.20234	
13.758	0	0	337.3013	1	33.49117	0.0006904993	33.22609	
13.759	0	0	337.2513	1	33.51354	0.0006904993	33.24987	
13.76	0	0	337.2014	1	33.53594	0.0006879394	33.27367	
13.761	0	0	337.1514	1	33.55837	0.0006879394	33.2975	
13.762	0	0	337.1014	1	33.5808	0.0006853647	33.32134	
13.763	0	0	337.0514	1	33.60326	0.0006853647	33.34522	
13.764	0	0	337.0014	1	33.62574	0.0006827752	33.36911	
13.765	0	0	336.9514	1	33.64825	0.0006827752	33.39303	
13.766	0	0	336.9014	1	33.67077	0.0006801707	33.41697	
13.767	0	0	336.8514	1	33.69332	0.0006801707	33.44095	
13.768	0	0	336.8015	1	33.71587	0.0006775513	33.46494	
13.769	0	0	336.7515	1	33.73846	0.0006775513	33.48896	
13.77	0	0	336.7015	1	33.76106	0.0006749169	33.513	
13.771	0	0	336.6515	1	33.78369	0.0006749169	33.53706	
13.772	0	0	336.6015	1	33.80634	0.0006722674	33.56116	
13.773	0	0	336.5515	1	33.82901	0.0006722674	33.58527	
13.774	0	0	336.5015	1	33.85169	0.0006696028	33.60941	
13.775	0	0	336.4515	1	33.8744	0.0006696028	33.63357	
13.776	0	0	336.4016	1	33.89713	0.0006669229	33.65776	
13.777	0	0	336.3516	1	33.91988	0.0006669229	33.68198	
13.778	0	0	336.3016	1	33.94265	0.0006642277	33.70621	
13.779	0	0	336.2516	1	33.96545	0.0006642277	33.73048	
13.78	0	0	336.2016	1	33.98825	0.0006615173	33.75476	
13.781	0	0	336.1516	1	34.01109	0.0006615173	33.77907	
13.782	0	0	336.1016	1	34.03394	0.0006587913	33.80341	
13.783	0	0	336.0516	1	34.05682	0.0006587913	33.82777	
13.784	0	0	336.0016	1	34.07971	0.0006560498	33.85216	
13.785	0	0	335.9517	1	34.10263	0.0006560498	33.87657	
