Time	Body_X	Body_Y	Body_Z	Joint_1	
0.37	-0.0001364407	-0.6696783	-1.500409	-0.6696785	
0.371	-0.0001371802	-0.673308	-1.500412	-0.6733082	
0.372	-0.0001379217	-0.6769475	-1.500414	-0.6769477	
0.373	-0.0001386652	-0.6805968	-1.500416	-0.680597	
0.374	-0.0001394107	-0.684256	-1.500418	-0.6842561	
0.375	-0.0001401582	-0.6879249	-1.500421	-0.687925	
0.376	-0.0001409078	-0.6916036	-1.500423	-0.6916038	
0.377	-0.0001416593	-0.6952922	-1.500425	-0.6952924	
0.378	-0.0001424128	-0.6989905	-1.500427	-0.6989907	
0.379	-0.0001431683	-0.7026987	-1.50043	-0.7026989	
0.38	-0.0001439258	-0.7064167	-1.500432	-0.7064168	
0.381	-0.0001446853	-0.7101445	-1.500434	-0.7101446	
0.382	-0.0001454468	-0.7138821	-1.500437	-0.7138823	
0.383	-0.0001462103	-0.7176295	-1.500439	-0.7176297	
0.384	-0.0001469758	-0.7213867	-1.500441	-0.7213869	
0.385	-0.0001477433	-0.7251537	-1.500443	-0.7251539	
0.386	-0.0001485128	-0.7289306	-1.500446	-0.7289308	
0.387	-0.0001492843	-0.7327172	-1.500448	-0.7327174	
0.388	-0.0001500578	-0.7365137	-1.50045	-0.7365139	
0.389	-0.0001508332	-0.74032	-1.500453	-0.7403201	
0.39	-0.0001516107	-0.744136	-1.500455	-0.7441362	
0.391	-0.0001523902	-0.7479619	-1.500457	-0.7479621	
0.392	-0.0001531717	-0.7517976	-1.50046	-0.7517978	
0.393	-0.0001539552	-0.7556431	-1.500462	-0.7556433	
0.394	-0.0001547407	-0.7594985	-1.500464	-0.7594987	
0.395	-0.0001555282	-0.7633636	-1.500467	-0.7633638	
0.396	-0.0001563177	-0.7672386	-1.500469	-0.7672387	
0.397	-0.0001571091	-0.7711233	-1.500472	-0.7711235	
0.398	-0.0001579026	-0.7750179	-1.500474	-0.775018	
0.399	-0.0001586981	-0.7789222	-1.500476	-0.7789224	
0.4	-0.0001594956	-0.7828364	-1.500479	-0.7828366	
0.401	-0.0001602951	-0.7867604	-1.500481	-0.7867606	
0.402	-0.0001610965	-0.7906942	-1.500484	-0.7906944	
