Time	Length	Ia	II	
5.346	0.50308	83.08762	153.9165	
5.347	0.50306	83.08055	153.9116	
5.348	0.50304	83.07357	153.9067	
5.349	0.50302	83.06654	153.9018	
5.35	0.503	83.05959	153.8969	
5.351	0.50298	83.05259	153.892	
5.352	0.50296	83.04567	153.887	
5.353	0.50294	83.03871	153.8821	
5.354	0.50292	83.03177	153.8772	
5.355	0.5029	83.02491	153.8722	
5.356	0.50288	83.01801	153.8673	
5.357	0.50286	83.01118	153.8623	
5.358	0.50284	83.00431	153.8573	
5.359	0.50282	82.99753	153.8524	
5.36	0.5028	82.99069	153.8474	
5.361	0.50278	82.98394	153.8424	
5.362	0.50276	82.97714	153.8374	
5.363	0.50274	82.97044	153.8325	
5.364	0.50272	82.96366	153.8275	
5.365	0.5027	82.95692	153.8224	
5.366	0.50268	82.95026	153.8174	
5.367	0.50266	82.94354	153.8124	
5.368	0.50264	82.93691	153.8074	
5.369	0.50262	82.93024	153.8024	
5.37	0.5026	82.92364	153.7974	
5.371	0.50258	82.917	153.7923	
5.372	0.50256	82.91043	153.7873	
5.373	0.50254	82.90382	153.7822	
5.374	0.50252	82.89729	153.7772	
5.375	0.5025	82.89072	153.7721	
5.376	0.50248	82.88415	153.7671	
5.377	0.50246	82.87768	153.762	
5.378	0.50244	82.87114	153.7569	
5.379	0.50242	82.86469	153.7518	
5.38	0.5024	82.8582	153.7468	
5.381	0.50238	82.85178	153.7417	
5.382	0.50236	82.84532	153.7366	
5.383	0.50234	82.83894	153.7315	
5.384	0.50232	82.8325	153.7264	
5.385	0.5023	82.82616	153.7213	
5.386	0.50228	82.81975	153.7162	
5.387	0.50226	82.81343	153.711	
5.388	0.50224	82.80706	153.7059	
5.389	0.50222	82.8007	153.7008	
5.39	0.5022	82.79443	153.6956	
5.391	0.50218	82.78812	153.6905	
5.392	0.50216	82.78187	153.6854	
5.393	0.50214	82.77557	153.6802	
5.394	0.50212	82.76936	153.675	
5.395	0.5021	82.76309	153.6699	
5.396	0.50208	82.75691	153.6647	
5.397	0.50206	82.75067	153.6596	
5.398	0.50204	82.74453	153.6544	
5.399	0.50202	82.73832	153.6492	
5.4	0.502	82.73213	153.644	
5.401	0.50198	82.72602	153.6388	
5.402	0.50196	82.71986	153.6336	
5.403	0.50194	82.71378	153.6284	
5.404	0.50192	82.70765	153.6232	
5.405	0.5019	82.7016	153.618	
5.406	0.50188	82.6955	153.6128	
5.407	0.50186	82.68948	153.6076	
5.408	0.50184	82.6834	153.6024	
5.409	0.50182	82.67741	153.5972	
5.41	0.5018	82.67136	153.5919	
5.411	0.50178	82.66534	153.5867	
5.412	0.50176	82.65938	153.5814	
5.413	0.50174	82.65337	153.5762	
5.414	0.50172	82.64745	153.571	
5.415	0.5017	82.64148	153.5657	
5.416	0.50168	82.63557	153.5604	
5.417	0.50166	82.62962	153.5552	
5.418	0.50164	82.62376	153.5499	
5.419	0.50162	82.61783	153.5446	
5.42	0.5016	82.61199	153.5394	
5.421	0.50158	82.60609	153.5341	
5.422	0.50156	82.60021	153.5288	
5.423	0.50154	82.59441	153.5235	
5.424	0.50152	82.58855	153.5182	
5.425	0.5015	82.58278	153.5129	
5.426	0.50148	82.57694	153.5076	
5.427	0.50146	82.5712	153.5023	
5.428	0.50144	82.56539	153.497	
5.429	0.50142	82.55967	153.4917	
5.43	0.5014	82.55389	153.4864	
5.431	0.50138	82.54819	153.481	
5.432	0.50136	82.54243	153.4757	
5.433	0.50134	82.5367	153.4704	
5.434	0.50132	82.53103	153.465	
5.435	0.5013	82.52531	153.4597	
5.436	0.50128	82.51968	153.4544	
5.437	0.50126	82.51398	153.449	
5.438	0.50124	82.50837	153.4437	
5.439	0.50122	82.50271	153.4383	
5.44	0.5012	82.49712	153.433	
5.441	0.50118	82.49147	153.4276	
5.442	0.50116	82.48591	153.4222	
5.443	0.50114	82.48029	153.4169	
5.444	0.50112	82.47469	153.4115	
5.445	0.5011	82.46915	153.4061	
5.446	0.50108	82.46358	153.4007	
5.447	0.50106	82.45807	153.3953	
5.448	0.50104	82.45251	153.3899	
5.449	0.50102	82.44703	153.3846	
5.45	0.501	82.4415	153.3791	
5.451	0.50098	82.43603	153.3737	
5.452	0.50096	82.43052	153.3683	
5.453	0.50094	82.42508	153.3629	
5.454	0.50092	82.41959	153.3575	
5.455	0.5009	82.41412	153.3521	
5.456	0.50088	82.40871	153.3467	
5.457	0.50086	82.40325	153.3413	
5.458	0.50084	82.39787	153.3358	
5.459	0.50082	82.39244	153.3304	
5.46	0.5008	82.38708	153.325	
5.461	0.50078	82.38168	153.3195	
5.462	0.50076	82.37633	153.3141	
5.463	0.50074	82.37095	153.3086	
5.464	0.50072	82.36563	153.3032	
5.465	0.5007	82.36026	153.2977	
5.466	0.50068	82.35497	153.2923	
5.467	0.50066	82.34962	153.2868	
5.468	0.50064	82.34428	153.2814	
5.469	0.50062	82.33903	153.2759	
5.47	0.5006	82.3337	153.2704	
5.471	0.50058	82.32847	153.2649	
5.472	0.50056	82.32317	153.2595	
5.473	0.50054	82.31796	153.254	
5.474	0.50052	82.31268	153.2485	
5.475	0.5005	82.30748	153.243	
5.476	0.50048	82.30222	153.2375	
5.477	0.50046	82.29704	153.232	
5.478	0.50044	82.29181	153.2265	
5.479	0.50042	82.28659	153.221	
5.48	0.5004	82.28144	153.2155	
5.481	0.50038	82.27624	153.21	
5.482	0.50036	82.27111	153.2045	
5.483	0.50034	82.26592	153.199	
5.484	0.50032	82.26081	153.1935	
5.485	0.5003	82.25565	153.188	
5.486	0.50028	82.25056	153.1824	
5.487	0.50026	82.24541	153.1769	
5.488	0.50024	82.24034	153.1714	
5.489	0.50022	82.23522	153.1658	
5.49	0.5002	82.23009	153.1603	
5.491	0.50018	82.22506	153.1548	
5.492	0.50016	82.21996	153.1492	
5.493	0.50014	82.21494	153.1437	
5.494	0.50012	82.20986	153.1382	
5.495	0.5001	82.20486	153.1326	
5.496	0.50008	82.1998	153.127	
5.497	0.50006	82.19481	153.1215	
5.498	0.50004	82.18977	153.1159	
5.499	0.50002	82.1848	153.1104	
5.5	0.5	82.17976	153.1048	
5.501	0.49998	82.17478	153.0992	
5.502	0.4999999	82.21376	153.0937	
5.503	0.5	82.23072	153.0881	
5.504	0.5	82.24754	153.0826	
5.505	0.5	82.2643	153.0771	
5.506	0.5	82.28098	153.0717	
5.507	0.5	82.29761	153.0662	
5.508	0.5	82.31416	153.0608	
5.509	0.5	82.33065	153.0554	
5.51	0.5	82.34706	153.05	
5.511	0.5	82.36343	153.0447	
5.512	0.5	82.37971	153.0394	
5.513	0.5	82.39594	153.0341	
5.514	0.5	82.41209	153.0288	
5.515	0.5	82.42819	153.0235	
5.516	0.5	82.44422	153.0182	
5.517	0.5	82.4602	153.013	
5.518	0.5	82.4761	153.0078	
5.519	0.5	82.49194	153.0026	
5.52	0.5	82.50771	152.9975	
5.521	0.5	82.52343	152.9923	
5.522	0.5	82.53908	152.9872	
5.523	0.5	82.55466	152.9821	
5.524	0.5	82.57019	152.977	
5.525	0.5	82.58566	152.972	
5.526	0.5	82.60106	152.9669	
5.527	0.5	82.61639	152.9619	
5.528	0.5	82.63168	152.9569	
5.529	0.5	82.6469	152.9519	
5.53	0.5	82.66206	152.947	
5.531	0.5	82.67715	152.942	
5.532	0.5	82.69218	152.9371	
5.533	0.5	82.70715	152.9322	
5.534	0.5	82.72207	152.9273	
5.535	0.5	82.73693	152.9225	
5.536	0.5	82.75172	152.9176	
5.537	0.5	82.76646	152.9128	
5.538	0.5	82.78114	152.908	
5.539	0.5	82.79576	152.9032	
5.54	0.5	82.81033	152.8984	
5.541	0.5	82.82483	152.8937	
5.542	0.5	82.83927	152.889	
5.543	0.5	82.85366	152.8843	
5.544	0.5	82.86799	152.8796	
5.545	0.5	82.88226	152.8749	
5.546	0.5	82.89648	152.8703	
5.547	0.5	82.91064	152.8656	
5.548	0.5	82.92474	152.861	
5.549	0.5	82.93878	152.8564	
5.55	0.5	82.95277	152.8518	
5.551	0.5	82.96671	152.8473	
5.552	0.5	82.98058	152.8427	
5.553	0.5	82.99441	152.8382	
5.554	0.5	83.00817	152.8337	
5.555	0.5	83.02189	152.8292	
5.556	0.5	83.03554	152.8247	
5.557	0.5	83.04914	152.8203	
5.558	0.5	83.06269	152.8158	
5.559	0.5	83.07618	152.8114	
5.56	0.5	83.08962	152.807	
5.561	0.5	83.103	152.8027	
5.562	0.5	83.11634	152.7983	
5.563	0.5	83.12962	152.7939	
5.564	0.5	83.14285	152.7896	
5.565	0.5	83.15601	152.7853	
5.566	0.5	83.16914	152.781	
5.567	0.5	83.18221	152.7767	
5.568	0.5	83.19522	152.7725	
5.569	0.5	83.20819	152.7682	
5.57	0.5	83.2211	152.764	
5.571	0.5	83.23396	152.7598	
5.572	0.5	83.24677	152.7556	
5.573	0.5	83.25953	152.7514	
5.574	0.5	83.27223	152.7473	
5.575	0.5	83.28488	152.7431	
5.576	0.5	83.29749	152.739	
5.577	0.5	83.31004	152.7349	
5.578	0.5	83.32255	152.7308	
5.579	0.5	83.335	152.7267	
5.58	0.5	83.3474	152.7227	
5.581	0.5	83.35976	152.7186	
5.582	0.5	83.37207	152.7146	
5.583	0.5	83.38432	152.7106	
5.584	0.5	83.39653	152.7066	
5.585	0.5	83.40868	152.7026	
5.586	0.5	83.4208	152.6987	
5.587	0.5	83.43285	152.6947	
5.588	0.5	83.44487	152.6908	
5.589	0.5	83.45683	152.6868	
5.59	0.5	83.46875	152.683	
5.591	0.5	83.48063	152.6791	
5.592	0.5	83.49245	152.6752	
5.593	0.5	83.50423	152.6713	
5.594	0.5	83.51595	152.6675	
5.595	0.5	83.52763	152.6637	
5.596	0.5	83.53926	152.6599	
5.597	0.5	83.55085	152.6561	
5.598	0.5	83.56239	152.6523	
5.599	0.5	83.57388	152.6485	
5.6	0.5	83.58533	152.6448	
5.601	0.5	83.59673	152.6411	
5.602	0.5	83.60809	152.6373	
5.603	0.5	83.61942	152.6337	
5.604	0.5	83.63068	152.63	
5.605	0.5	83.64189	152.6263	
5.606	0.5	83.65307	152.6226	
5.607	0.5	83.6642	152.619	
5.608	0.5	83.67529	152.6154	
5.609	0.5	83.68634	152.6118	
5.61	0.5	83.69733	152.6081	
5.611	0.5	83.70828	152.6046	
5.612	0.5	83.7192	152.601	
5.613	0.5	83.73007	152.5974	
5.614	0.5	83.74089	152.5939	
5.615	0.5	83.75167	152.5904	
5.616	0.5	83.76241	152.5869	
5.617	0.5	83.7731	152.5833	
5.618	0.5	83.78376	152.5799	
5.619	0.5	83.79436	152.5764	
5.62	0.5	83.80493	152.5729	
5.621	0.5	83.81545	152.5695	
5.622	0.5	83.82594	152.5661	
5.623	0.5	83.83639	152.5626	
5.624	0.5	83.84678	152.5592	
5.625	0.5	83.85713	152.5558	
5.626	0.5	83.86745	152.5525	
5.627	0.5	83.87772	152.5491	
5.628	0.5	83.88796	152.5458	
5.629	0.5	83.89816	152.5424	
5.63	0.5	83.90831	152.5391	
5.631	0.5	83.91841	152.5358	
5.632	0.5	83.92849	152.5325	
5.633	0.5	83.93851	152.5292	
5.634	0.5	83.94851	152.5259	
5.635	0.5	83.95846	152.5227	
5.636	0.5	83.96837	152.5194	
5.637	0.5	83.97823	152.5162	
5.638	0.5	83.98807	152.513	
5.639	0.5	83.99786	152.5098	
5.64	0.5	84.00761	152.5066	
5.641	0.5	84.01733	152.5034	
5.642	0.5	84.027	152.5003	
5.643	0.5	84.03664	152.4971	
5.644	0.5	84.04624	152.494	
5.645	0.5	84.0558	152.4908	
5.646	0.5	84.06532	152.4877	
5.647	0.5	84.07481	152.4846	
5.648	0.5	84.08424	152.4815	
5.649	0.5	84.09365	152.4784	
5.65	0.5	84.10302	152.4754	
5.651	0.5	84.11236	152.4723	
5.652	0.5	84.12165	152.4693	
5.653	0.5	84.13091	152.4662	
5.654	0.5	84.14013	152.4632	
5.655	0.5	84.14931	152.4602	
5.656	0.5	84.15846	152.4572	
5.657	0.5	84.16757	152.4543	
5.658	0.5	84.17665	152.4513	
5.659	0.5	84.18568	152.4483	
5.66	0.5	84.19468	152.4454	
5.661	0.5	84.20364	152.4424	
5.662	0.5	84.21258	152.4395	
5.663	0.5	84.22147	152.4366	
5.664	0.5	84.23033	152.4337	
5.665	0.5	84.23916	152.4308	
5.666	0.5	84.24795	152.4279	
5.667	0.5	84.2567	152.4251	
5.668	0.5	84.26542	152.4222	
5.669	0.5	84.27409	152.4194	
5.67	0.5	84.28275	152.4166	
5.671	0.5	84.29136	152.4137	
5.672	0.5	84.29993	152.4109	
5.673	0.5	84.30849	152.4081	
5.674	0.5	84.31699	152.4053	
5.675	0.5	84.32547	152.4026	
5.676	0.5	84.33391	152.3998	
5.677	0.5	84.34232	152.3971	
5.678	0.5	84.35069	152.3943	
5.679	0.5	84.35904	152.3916	
5.68	0.5	84.36735	152.3889	
5.681	0.5	84.37563	152.3862	
5.682	0.5	84.38386	152.3835	
5.683	0.5	84.39207	152.3808	
5.684	0.5	84.40025	152.3781	
5.685	0.5	84.40839	152.3754	
5.686	0.5	84.4165	152.3728	
5.687	0.5	84.42458	152.3701	
5.688	0.5	84.43262	152.3675	
5.689	0.5	84.44064	152.3649	
5.69	0.5	84.44862	152.3623	
5.691	0.5	84.45657	152.3597	
5.692	0.5	84.46449	152.3571	
5.693	0.5	84.47238	152.3545	
5.694	0.5	84.48023	152.3519	
5.695	0.5	84.48805	152.3494	
5.696	0.5	84.49585	152.3468	
5.697	0.5	84.50361	152.3443	
5.698	0.5	84.51134	152.3418	
5.699	0.5	84.51904	152.3392	
5.7	0.5	84.5267	152.3367	
5.701	0.5	84.53434	152.3342	
5.702	0.5	84.54195	152.3317	
5.703	0.5	84.54953	152.3293	
5.704	0.5	84.55708	152.3268	
5.705	0.5	84.56459	152.3243	
5.706	0.5	84.57207	152.3219	
5.707	0.5	84.57953	152.3194	
5.708	0.5	84.58696	152.317	
5.709	0.5	84.59435	152.3146	
5.71	0.5	84.60172	152.3122	
5.711	0.5	84.60905	152.3098	
5.712	0.5	84.61636	152.3074	
5.713	0.5	84.62364	152.305	
5.714	0.5	84.6309	152.3026	
5.715	0.5	84.63811	152.3002	
5.716	0.5	84.64531	152.2979	
5.717	0.5	84.65247	152.2955	
5.718	0.5	84.65961	152.2932	
5.719	0.5	84.66671	152.2909	
5.72	0.5	84.67379	152.2886	
5.721	0.5	84.68084	152.2863	
5.722	0.5	84.68786	152.284	
5.723	0.5	84.69485	152.2817	
5.724	0.5	84.70182	152.2794	
5.725	0.5	84.70876	152.2771	
5.726	0.5	84.71566	152.2749	
5.727	0.5	84.72255	152.2726	
5.728	0.5	84.7294	152.2704	
5.729	0.5	84.73622	152.2681	
5.73	0.5	84.74303	152.2659	
5.731	0.5	84.74979	152.2637	
5.732	0.5	84.75654	152.2615	
5.733	0.5	84.76326	152.2593	
5.734	0.5	84.76995	152.2571	
5.735	0.5	84.77662	152.2549	
5.736	0.5	84.78326	152.2527	
5.737	0.5	84.78986	152.2506	
5.738	0.5	84.79646	152.2484	
5.739	0.5	84.80301	152.2463	
5.74	0.5	84.80954	152.2441	
5.741	0.5	84.81604	152.242	
5.742	0.5	84.82253	152.2399	
5.743	0.5	84.82898	152.2378	
5.744	0.5	84.83541	152.2357	
5.745	0.5	84.84181	152.2336	
5.746	0.5	84.84818	152.2315	
5.747	0.5	84.85455	152.2294	
5.748	0.5	84.86086	152.2274	
5.749	0.5	84.86716	152.2253	
5.75	0.5	84.87344	152.2232	
5.751	0.5	84.8797	152.2212	
5.752	0.5	84.88592	152.2192	
5.753	0.5	84.89212	152.2171	
5.754	0.5	84.89829	152.2151	
5.755	0.5	84.90445	152.2131	
5.756	0.5	84.91057	152.2111	
5.757	0.5	84.91668	152.2091	
5.758	0.5	84.92275	152.2071	
5.759	0.5	84.9288	152.2051	
5.76	0.5	84.93483	152.2032	
5.761	0.5	84.94083	152.2012	
5.762	0.5	84.94682	152.1992	
5.763	0.5	84.95277	152.1973	
5.764	0.5	84.95871	152.1953	
5.765	0.5	84.96462	152.1934	
5.766	0.5	84.9705	152.1915	
5.767	0.5	84.97636	152.1895	
5.768	0.5	84.98221	152.1876	
5.769	0.5	84.98802	152.1857	
5.77	0.5	84.99381	152.1838	
5.771	0.5	84.99958	152.1819	
5.772	0.5	85.00533	152.1801	
5.773	0.5	85.01105	152.1782	
5.774	0.5	85.01675	152.1763	
5.775	0.5	85.02243	152.1745	
5.776	0.5	85.02808	152.1726	
5.777	0.5	85.03371	152.1708	
5.778	0.5	85.03932	152.1689	
5.779	0.5	85.04491	152.1671	
5.78	0.5	85.05048	152.1653	
5.781	0.5	85.05602	152.1635	
5.782	0.5	85.06154	152.1617	
5.783	0.5	85.06704	152.1599	
5.784	0.5	85.07252	152.1581	
5.785	0.5	85.07797	152.1563	
5.786	0.5	85.0834	152.1545	
5.787	0.5	85.08881	152.1527	
5.788	0.5	85.0942	152.151	
5.789	0.5	85.09957	152.1492	
5.79	0.5	85.10491	152.1475	
5.791	0.5	85.11024	152.1457	
5.792	0.5	85.11554	152.144	
5.793	0.5	85.12082	152.1423	
5.794	0.5	85.12608	152.1406	
5.795	0.5	85.13132	152.1388	
5.796	0.5	85.13654	152.1371	
5.797	0.5	85.14175	152.1354	
5.798	0.5	85.14692	152.1337	
5.799	0.5	85.15208	152.132	
5.8	0.5	85.15721	152.1304	
5.801	0.5	85.16233	152.1287	
5.802	0.5	85.16742	152.127	
5.803	0.5	85.1725	152.1254	
5.804	0.5	85.17755	152.1237	
5.805	0.5	85.18259	152.1221	
5.806	0.5	85.1876	152.1204	
5.807	0.5	85.1926	152.1188	
5.808	0.5	85.19756	152.1172	
5.809	0.5	85.20252	152.1155	
5.81	0.5	85.20746	152.1139	
5.811	0.5	85.21237	152.1123	
5.812	0.5	85.21727	152.1107	
5.813	0.5	85.22215	152.1091	
5.814	0.5	85.22701	152.1075	
5.815	0.5	85.23184	152.1059	
5.816	0.5	85.23665	152.1044	
5.817	0.5	85.24146	152.1028	
5.818	0.5	85.24623	152.1012	
5.819	0.5	85.25098	152.0997	
5.82	0.5	85.25573	152.0981	
5.821	0.5	85.26045	152.0966	
5.822	0.5	85.26515	152.095	
5.823	0.5	85.26984	152.0935	
5.824	0.5	85.2745	152.092	
5.825	0.5	85.27914	152.0905	
5.826	0.5	85.28378	152.0889	
5.827	0.5	85.28838	152.0874	
5.828	0.5	85.29298	152.0859	
5.829	0.5	85.29755	152.0844	
5.83	0.5	85.3021	152.0829	
5.831	0.5	85.30663	152.0815	
5.832	0.5	85.31116	152.08	
5.833	0.5	85.31566	152.0785	
5.834	0.5	85.32014	152.077	
5.835	0.5	85.3246	152.0756	
5.836	0.5	85.32905	152.0741	
5.837	0.5	85.33347	152.0727	
5.838	0.5	85.33788	152.0712	
5.839	0.5	85.34228	152.0698	
5.84	0.5	85.34665	152.0684	
5.841	0.5	85.35101	152.0669	
5.842	0.5	85.35535	152.0655	
5.843	0.5	85.35967	152.0641	
5.844	0.5	85.36398	152.0627	
5.845	0.5	85.36826	152.0613	
5.846	0.5	85.37254	152.0599	
5.847	0.5	85.37679	152.0585	
5.848	0.5	85.38103	152.0571	
5.849	0.5	85.38525	152.0557	
5.85	0.5	85.38945	152.0544	
5.851	0.5	85.39364	152.053	
5.852	0.5	85.39781	152.0516	
5.853	0.5	85.40196	152.0503	
5.854	0.5	85.4061	152.0489	
5.855	0.5	85.41022	152.0476	
5.856	0.5	85.41432	152.0462	
5.857	0.5	85.41841	152.0449	
5.858	0.5	85.42248	152.0435	
5.859	0.5	85.42654	152.0422	
5.86	0.5	85.43057	152.0409	
5.861	0.5	85.4346	152.0396	
5.862	0.5	85.4386	152.0383	
5.863	0.5	85.44259	152.037	
5.864	0.5	85.44656	152.0357	
5.865	0.5	85.45052	152.0344	
5.866	0.5	85.45447	152.0331	
5.867	0.5	85.45839	152.0318	
5.868	0.5	85.4623	152.0305	
5.869	0.5	85.46619	152.0293	
5.87	0.5	85.47008	152.028	
5.871	0.5	85.47394	152.0267	
5.872	0.5	85.47779	152.0255	
5.873	0.5	85.48162	152.0242	
5.874	0.5	85.48544	152.0229	
5.875	0.5	85.48924	152.0217	
5.876	0.5	85.49303	152.0205	
5.877	0.5	85.4968	152.0192	
5.878	0.5	85.50056	152.018	
5.879	0.5	85.5043	152.0168	
5.88	0.5	85.50803	152.0155	
5.881	0.5	85.51174	152.0143	
5.882	0.5	85.51544	152.0131	
5.883	0.5	85.51912	152.0119	
5.884	0.5	85.52279	152.0107	
5.885	0.5	85.52644	152.0095	
5.886	0.5	85.53008	152.0083	
5.887	0.5	85.53371	152.0071	
5.888	0.5	85.53732	152.006	
5.889	0.5	85.54092	152.0048	
5.89	0.5	85.54449	152.0036	
5.891	0.5	85.54806	152.0025	
5.892	0.5	85.55161	152.0013	
5.893	0.5	85.55515	152.0001	
5.894	0.5	85.55867	151.999	
5.895	0.5	85.56218	151.9978	
5.896	0.5	85.56568	151.9967	
5.897	0.5	85.56916	151.9955	
5.898	0.5	85.57263	151.9944	
5.899	0.5	85.57608	151.9933	
5.9	0.5	85.57952	151.9922	
5.901	0.5	85.58295	151.991	
5.902	0.5	85.58636	151.9899	
5.903	0.5	85.58976	151.9888	
5.904	0.5	85.59315	151.9877	
5.905	0.5	85.59651	151.9866	
5.906	0.5	85.59987	151.9855	
5.907	0.5	85.60322	151.9844	
5.908	0.5	85.60655	151.9833	
5.909	0.5	85.60987	151.9822	
5.91	0.5	85.61317	151.9811	
5.911	0.5	85.61646	151.9801	
5.912	0.5	85.61974	151.979	
5.913	0.5	85.62301	151.9779	
5.914	0.5	85.62626	151.9769	
5.915	0.5	85.6295	151.9758	
5.916	0.5	85.63272	151.9747	
5.917	0.5	85.63593	151.9737	
5.918	0.5	85.63914	151.9726	
5.919	0.5	85.64233	151.9716	
5.92	0.5	85.64551	151.9706	
5.921	0.5	85.64867	151.9695	
5.922	0.5	85.65182	151.9685	
5.923	0.5	85.65495	151.9675	
5.924	0.5	85.65808	151.9664	
5.925	0.5	85.66119	151.9654	
5.926	0.5	85.66429	151.9644	
5.927	0.5	85.66737	151.9634	
5.928	0.5	85.67046	151.9624	
5.929	0.5	85.67351	151.9614	
5.93	0.5	85.67656	151.9604	
5.931	0.5	85.6796	151.9594	
5.932	0.5	85.68262	151.9584	
5.933	0.5	85.68564	151.9574	
5.934	0.5	85.68864	151.9564	
5.935	0.5	85.69163	151.9555	
5.936	0.5	85.69461	151.9545	
5.937	0.5	85.69757	151.9535	
5.938	0.5	85.70053	151.9525	
5.939	0.5	85.70348	151.9516	
5.94	0.5	85.7064	151.9506	
5.941	0.5	85.70932	151.9497	
5.942	0.5	85.71223	151.9487	
5.943	0.5	85.71512	151.9478	
5.944	0.5	85.718	151.9468	
5.945	0.5	85.72088	151.9459	
5.946	0.5	85.72374	151.9449	
5.947	0.5	85.72659	151.944	
5.948	0.5	85.72943	151.9431	
5.949	0.5	85.73225	151.9422	
5.95	0.5	85.73507	151.9413	
5.951	0.5	85.73787	151.9403	
5.952	0.5	85.74066	151.9394	
5.953	0.5	85.74345	151.9385	
5.954	0.5	85.74622	151.9376	
5.955	0.5	85.74898	151.9367	
5.956	0.5	85.75172	151.9358	
5.957	0.5	85.75446	151.9349	
5.958	0.5	85.75719	151.934	
5.959	0.5	85.7599	151.9331	
5.96	0.5	85.7626	151.9322	
5.961	0.5	85.7653	151.9314	
5.962	0.5	85.76798	151.9305	
5.963	0.5	85.77066	151.9296	
5.964	0.5	85.77332	151.9287	
5.965	0.5	85.77597	151.9279	
5.966	0.5	85.77861	151.927	
5.967	0.5	85.78124	151.9261	
5.968	0.5	85.78387	151.9253	
5.969	0.5	85.78647	151.9244	
5.97	0.5	85.78907	151.9236	
5.971	0.5	85.79166	151.9227	
5.972	0.5	85.79424	151.9219	
5.973	0.5	85.79681	151.9211	
5.974	0.5	85.79936	151.9202	
5.975	0.5	85.80191	151.9194	
5.976	0.5	85.80444	151.9185	
5.977	0.5	85.80698	151.9177	
5.978	0.5	85.80949	151.9169	
5.979	0.5	85.81199	151.9161	
5.98	0.5	85.81449	151.9153	
5.981	0.5	85.81698	151.9144	
5.982	0.5	85.81945	151.9136	
5.983	0.5	85.82192	151.9128	
5.984	0.5	85.82438	151.912	
5.985	0.5	85.82683	151.9112	
5.986	0.5	85.82926	151.9104	
5.987	0.5	85.83169	151.9096	
5.988	0.5	85.83411	151.9088	
5.989	0.5	85.83651	151.9081	
5.99	0.5	85.83891	151.9073	
5.991	0.5	85.8413	151.9065	
5.992	0.5	85.84367	151.9057	
5.993	0.5	85.84605	151.9049	
5.994	0.5	85.84841	151.9042	
5.995	0.5	85.85075	151.9034	
5.996	0.5	85.8531	151.9026	
5.997	0.5	85.85544	151.9019	
5.998	0.5	85.85776	151.9011	
5.999	0.5	85.86007	151.9003	
6	0.5	85.86238	151.8996	
6.001	0.5	85.86467	151.8988	
6.002	0.5	85.86695	151.8981	
6.003	0.5	85.86923	151.8973	
6.004	0.5	85.8715	151.8966	
6.005	0.5	85.87376	151.8959	
6.006	0.5	85.87601	151.8951	
6.007	0.5	85.87824	151.8944	
6.008	0.5	85.88048	151.8937	
6.009	0.5	85.88271	151.8929	
6.01	0.5	85.88492	151.8922	
6.011	0.5	85.88712	151.8915	
6.012	0.5	85.88932	151.8908	
6.013	0.5	85.8915	151.89	
6.014	0.5	85.89368	151.8893	
6.015	0.5	85.89585	151.8886	
6.016	0.5	85.89801	151.8879	
6.017	0.5	85.90016	151.8872	
6.018	0.5	85.90231	151.8865	
6.019	0.5	85.90445	151.8858	
6.02	0.5	85.90657	151.8851	
6.021	0.5	85.90868	151.8844	
6.022	0.5	85.9108	151.8837	
6.023	0.5	85.9129	151.883	
6.024	0.5	85.91499	151.8824	
6.025	0.5	85.91708	151.8817	
6.026	0.5	85.91915	151.881	
6.027	0.5	85.92123	151.8803	
6.028	0.5	85.92328	151.8797	
6.029	0.5	85.92533	151.879	
6.03	0.5	85.92737	151.8783	
6.031	0.5	85.92941	151.8777	
6.032	0.5	85.93143	151.877	
6.033	0.5	85.93345	151.8763	
6.034	0.5	85.93547	151.8757	
6.035	0.5	85.93747	151.875	
6.036	0.5	85.93947	151.8744	
6.037	0.5	85.94145	151.8737	
6.038	0.5	85.94343	151.8731	
6.039	0.5	85.9454	151.8724	
6.04	0.5	85.94736	151.8718	
6.041	0.5	85.94932	151.8711	
6.042	0.5	85.95126	151.8705	
6.043	0.5	85.9532	151.8699	
6.044	0.5	85.95514	151.8692	
6.045	0.5	85.95705	151.8686	
6.046	0.5	85.95897	151.868	
6.047	0.5	85.96088	151.8674	
6.048	0.5	85.96278	151.8667	
6.049	0.5	85.96468	151.8661	
6.05	0.5	85.96656	151.8655	
6.051	0.5	85.96844	151.8649	
6.052	0.5	85.97031	151.8643	
6.053	0.5	85.97218	151.8636	
6.054	0.5	85.97404	151.8631	
6.055	0.5	85.97589	151.8624	
6.056	0.5	85.97772	151.8618	
6.057	0.5	85.97956	151.8612	
6.058	0.5	85.98138	151.8606	
6.059	0.5	85.98321	151.86	
6.06	0.5	85.98502	151.8594	
6.061	0.5	85.98682	151.8589	
6.062	0.5	85.98862	151.8583	
6.063	0.5	85.9904	151.8577	
6.064	0.5	85.99219	151.8571	
6.065	0.5	85.99397	151.8565	
6.066	0.5	85.99573	151.8559	
6.067	0.5	85.99749	151.8554	
6.068	0.5	85.99924	151.8548	
6.069	0.5	86.001	151.8542	
6.07	0.5	86.00274	151.8537	
6.071	0.5	86.00448	151.8531	
6.072	0.5	86.0062	151.8525	
6.073	0.5	86.00792	151.852	
6.074	0.5	86.00963	151.8514	
6.075	0.5	86.01134	151.8508	
6.076	0.5	86.01303	151.8503	
6.077	0.5	86.01472	151.8497	
