Time	II	Ia	Length	
0.737	153.0797	82.25657	0.5	
0.738	153.0743	82.273	0.5	
0.739	153.0689	82.28937	0.5	
0.74	153.0636	82.30568	0.5	
0.741	153.0583	82.32193	0.5	
0.742	153.053	82.3381	0.5	
0.743	153.0477	82.35423	0.5	
0.744	153.0424	82.37029	0.5	
0.745	153.0372	82.38629	0.5	
0.746	153.032	82.40223	0.5	
0.747	153.0268	82.41811	0.5	
0.748	153.0216	82.43392	0.5	
0.749	153.0165	82.44968	0.5	
0.75	153.0113	82.46537	0.5	
0.751	153.0062	82.481	0.5	
0.752	153.0011	82.49657	0.5	
0.753	152.996	82.51209	0.5	
0.754	152.991	82.52755	0.5	
0.755	152.9859	82.54294	0.5	
0.756	152.9809	82.55827	0.5	
0.757	152.9759	82.57355	0.5	
0.758	152.9709	82.58877	0.5	
0.759	152.966	82.60394	0.5	
0.76	152.961	82.61903	0.5	
0.761	152.9561	82.63408	0.5	
0.762	152.9512	82.64906	0.5	
0.763	152.9463	82.66399	0.5	
0.764	152.9415	82.67886	0.5	
0.765	152.9366	82.69367	0.5	
0.766	152.9318	82.70844	0.5	
0.767	152.927	82.72313	0.5	
0.768	152.9222	82.73778	0.5	
0.769	152.9174	82.75237	0.5	
0.77	152.9126	82.76689	0.5	
0.771	152.9079	82.78136	0.5	
0.772	152.9032	82.79579	0.5	
0.773	152.8985	82.81015	0.5	
0.774	152.8938	82.82446	0.5	
0.775	152.8892	82.83871	0.5	
0.776	152.8845	82.85291	0.5	
0.777	152.8799	82.86705	0.5	
0.778	152.8753	82.88114	0.5	
0.779	152.8707	82.89517	0.5	
0.78	152.8661	82.90916	0.5	
0.781	152.8615	82.92308	0.5	
0.782	152.857	82.93695	0.5	
0.783	152.8525	82.95078	0.5	
0.784	152.848	82.96454	0.5	
0.785	152.8435	82.97825	0.5	
0.786	152.839	82.99191	0.5	
0.787	152.8346	83.00551	0.5	
0.788	152.8301	83.01907	0.5	
0.789	152.8257	83.03256	0.5	
0.79	152.8213	83.04601	0.5	
0.791	152.8169	83.05941	0.5	
0.792	152.8125	83.07275	0.5	
0.793	152.8082	83.08605	0.5	
0.794	152.8039	83.0993	0.5	
0.795	152.7995	83.11248	0.5	
0.796	152.7953	83.12562	0.5	
0.797	152.791	83.1387	0.5	
0.798	152.7867	83.15175	0.5	
0.799	152.7824	83.16473	0.5	
0.8	152.7782	83.17767	0.5	
0.801	152.774	83.19056	0.5	
0.802	152.7698	83.20339	0.5	
0.803	152.7656	83.21618	0.5	
0.804	152.7614	83.22891	0.5	
0.805	152.7573	83.2416	0.5	
0.806	152.7532	83.25424	0.5	
0.807	152.749	83.26683	0.5	
0.808	152.7449	83.27937	0.5	
0.809	152.7408	83.29185	0.5	
0.81	152.7368	83.3043	0.5	
0.811	152.7327	83.3167	0.5	
0.812	152.7287	83.32904	0.5	
0.813	152.7247	83.34135	0.5	
0.814	152.7206	83.35359	0.5	
0.815	152.7166	83.3658	0.5	
0.816	152.7127	83.37795	0.5	
0.817	152.7087	83.39006	0.5	
0.818	152.7048	83.40212	0.5	
0.819	152.7008	83.41413	0.5	
0.82	152.6969	83.42609	0.5	
0.821	152.693	83.43802	0.5	
0.822	152.6891	83.4499	0.5	
0.823	152.6853	83.46172	0.5	
0.824	152.6814	83.4735	0.5	
0.825	152.6776	83.48524	0.5	
0.826	152.6737	83.49693	0.5	
0.827	152.6699	83.50858	0.5	
0.8279999	152.6661	83.52017	0.5	
0.829	152.6624	83.53173	0.5	
0.83	152.6586	83.54324	0.5	
0.831	152.6548	83.5547	0.5	
0.832	152.6511	83.56612	0.5	
0.833	152.6474	83.57749	0.5	
0.834	152.6437	83.58883	0.5	
0.835	152.64	83.60011	0.5	
0.836	152.6363	83.61136	0.5	
0.837	152.6326	83.62255	0.5	
0.838	152.629	83.63371	0.5	
0.839	152.6253	83.64482	0.5	
0.84	152.6217	83.65588	0.5	
0.841	152.6181	83.66691	0.5	
0.842	152.6145	83.67789	0.5	
0.843	152.6109	83.68883	0.5	
0.844	152.6074	83.69972	0.5	
0.845	152.6038	83.71058	0.5	
0.846	152.6003	83.72139	0.5	
0.847	152.5968	83.73216	0.5	
0.848	152.5932	83.74288	0.5	
0.849	152.5897	83.75357	0.5	
0.85	152.5863	83.76421	0.5	
0.851	152.5828	83.77481	0.5	
0.852	152.5793	83.78538	0.5	
0.853	152.5759	83.79589	0.5	
0.854	152.5725	83.80637	0.5	
0.855	152.569	83.8168	0.5	
0.856	152.5656	83.82719	0.5	
0.857	152.5623	83.83755	0.5	
0.858	152.5589	83.84787	0.5	
0.859	152.5555	83.85815	0.5	
0.86	152.5522	83.86837	0.5	
0.861	152.5488	83.87857	0.5	
0.862	152.5455	83.88872	0.5	
0.863	152.5422	83.89883	0.5	
0.864	152.5389	83.90891	0.5	
0.8649999	152.5356	83.91895	0.5	
0.866	152.5323	83.92895	0.5	
0.867	152.5291	83.9389	0.5	
0.868	152.5258	83.94882	0.5	
0.869	152.5226	83.95869	0.5	
0.87	152.5194	83.96854	0.5	
0.871	152.5162	83.97833	0.5	
0.872	152.513	83.98809	0.5	
0.873	152.5098	83.99782	0.5	
0.874	152.5066	84.00751	0.5	
0.875	152.5035	84.01716	0.5	
0.876	152.5003	84.02677	0.5	
0.877	152.4972	84.03634	0.5	
0.878	152.4941	84.04588	0.5	
0.8789999	152.491	84.05537	0.5	
0.88	152.4879	84.06483	0.5	
0.881	152.4848	84.07426	0.5	
0.882	152.4817	84.08364	0.5	
0.883	152.4787	84.09299	0.5	
0.884	152.4756	84.1023	0.5	
0.885	152.4726	84.11158	0.5	
0.886	152.4695	84.12082	0.5	
0.887	152.4665	84.13003	0.5	
0.888	152.4635	84.13919	0.5	
0.889	152.4605	84.14832	0.5	
0.89	152.4576	84.15742	0.5	
0.891	152.4546	84.16647	0.5	
0.892	152.4517	84.17549	0.5	
0.893	152.4487	84.18449	0.5	
0.894	152.4458	84.19344	0.5	
0.895	152.4429	84.20236	0.5	
0.896	152.44	84.21124	0.5	
0.897	152.4371	84.22009	0.5	
0.898	152.4342	84.2289	0.5	
0.899	152.4313	84.23769	0.5	
0.9	152.4285	84.24642	0.5	
0.901	152.4256	84.25513	0.5	
0.902	152.4227	84.26381	0.5	
0.903	152.4199	84.27245	0.5	
0.904	152.4171	84.28105	0.5	
0.905	152.4143	84.28963	0.5	
0.906	152.4115	84.29817	0.5	
0.907	152.4087	84.30667	0.5	
0.908	152.4059	84.31515	0.5	
0.909	152.4032	84.32359	0.5	
0.91	152.4004	84.332	0.5	
0.911	152.3977	84.34037	0.5	
0.912	152.395	84.34871	0.5	
0.913	152.3922	84.35701	0.5	
0.914	152.3895	84.36529	0.5	
0.915	152.3868	84.37354	0.5	
0.9159999	152.3842	84.38174	0.5	
0.917	152.3815	84.38992	0.5	
0.918	152.3788	84.39806	0.5	
0.919	152.3762	84.40618	0.5	
0.92	152.3735	84.41426	0.5	
0.921	152.3709	84.42231	0.5	
0.922	152.3683	84.43032	0.5	
0.923	152.3656	84.43832	0.5	
0.924	152.363	84.44627	0.5	
0.925	152.3604	84.45419	0.5	
0.926	152.3579	84.46208	0.5	
0.927	152.3553	84.46994	0.5	
0.928	152.3527	84.47777	0.5	
0.929	152.3502	84.48557	0.5	
0.9299999	152.3476	84.49333	0.5	
0.931	152.3451	84.50107	0.5	
0.932	152.3426	84.50878	0.5	
0.933	152.3401	84.51645	0.5	
0.934	152.3376	84.52409	0.5	
0.935	152.3351	84.53171	0.5	
0.936	152.3326	84.5393	0.5	
0.937	152.3301	84.54685	0.5	
0.938	152.3277	84.55438	0.5	
0.939	152.3252	84.56187	0.5	
0.94	152.3228	84.56934	0.5	
0.941	152.3203	84.57677	0.5	
0.942	152.3179	84.58419	0.5	
0.943	152.3155	84.59156	0.5	
0.944	152.3131	84.59892	0.5	
0.945	152.3107	84.60623	0.5	
0.946	152.3083	84.61352	0.5	
0.947	152.3059	84.62079	0.5	
0.948	152.3036	84.62801	0.5	
0.949	152.3012	84.63522	0.5	
0.95	152.2989	84.6424	0.5	
0.951	152.2965	84.64954	0.5	
0.952	152.2942	84.65667	0.5	
0.9529999	152.2919	84.66376	0.5	
0.954	152.2896	84.67082	0.5	
0.955	152.2872	84.67786	0.5	
0.956	152.2849	84.68487	0.5	
0.957	152.2827	84.69186	0.5	
0.958	152.2804	84.69881	0.5	
0.959	152.2781	84.70573	0.5	
0.96	152.2759	84.71263	0.5	
0.961	152.2736	84.7195	0.5	
0.962	152.2714	84.72634	0.5	
0.963	152.2691	84.73316	0.5	
0.964	152.2669	84.73994	0.5	
0.965	152.2647	84.7467	0.5	
0.966	152.2625	84.75344	0.5	
0.9669999	152.2603	84.76015	0.5	
0.968	152.2581	84.76684	0.5	
0.969	152.256	84.77349	0.5	
0.97	152.2538	84.78012	0.5	
0.971	152.2516	84.78673	0.5	
0.972	152.2495	84.7933	0.5	
0.973	152.2473	84.79986	0.5	
0.974	152.2452	84.80638	0.5	
0.975	152.2431	84.81288	0.5	
0.976	152.2409	84.81935	0.5	
0.977	152.2388	84.82581	0.5	
0.978	152.2367	84.83223	0.5	
0.979	152.2346	84.83862	0.5	
0.98	152.2325	84.84499	0.5	
0.9809999	152.2305	84.85134	0.5	
0.982	152.2284	84.85767	0.5	
0.983	152.2263	84.86396	0.5	
0.984	152.2243	84.87023	0.5	
0.985	152.2222	84.87647	0.5	
0.986	152.2202	84.88271	0.5	
0.987	152.2182	84.8889	0.5	
0.988	152.2162	84.89507	0.5	
0.989	152.2141	84.90122	0.5	
0.9899999	152.2121	84.90734	0.5	
0.991	152.2101	84.91344	0.5	
0.992	152.2081	84.91952	0.5	
0.993	152.2062	84.92557	0.5	
0.994	152.2042	84.9316	0.5	
0.9949999	152.2022	84.9376	0.5	
0.996	152.2003	84.94358	0.5	
0.997	152.1983	84.94954	0.5	
0.998	152.1964	84.95547	0.5	
0.999	152.1945	84.96138	0.5	
1	152.1925	84.96727	0.5	
1.001	152.1906	84.97313	0.5	
1.002	152.1887	84.97897	0.5	
1.003	152.1868	84.98478	0.5	
1.004	152.1849	84.99058	0.5	
1.005	152.183	84.99635	0.5	
1.006	152.1811	85.00209	0.5	
1.007	152.1793	85.00782	0.5	
1.008	152.1774	85.01353	0.5	
1.009	152.1755	85.0192	0.5	
1.01	152.1737	85.02486	0.5	
1.011	152.1718	85.03049	0.5	
1.012	152.17	85.0361	0.5	
1.013	152.1682	85.04169	0.5	
1.014	152.1664	85.04726	0.5	
1.015	152.1645	85.0528	0.5	
1.016	152.1627	85.05833	0.5	
1.017	152.1609	85.06383	0.5	
1.018	152.1591	85.06931	0.5	
1.019	152.1573	85.07477	0.5	
1.02	152.1556	85.0802	0.5	
1.021	152.1538	85.08562	0.5	
1.022	152.152	85.09101	0.5	
1.023	152.1503	85.09638	0.5	
1.024	152.1485	85.10173	0.5	
1.025	152.1468	85.10706	0.5	
1.026	152.1451	85.11237	0.5	
1.027	152.1433	85.11766	0.5	
1.028	152.1416	85.12292	0.5	
1.029	152.1399	85.12817	0.5	
1.03	152.1382	85.13339	0.5	
1.031	152.1365	85.1386	0.5	
1.032	152.1348	85.14378	0.5	
1.033	152.1331	85.14895	0.5	
1.034	152.1314	85.15409	0.5	
1.035	152.1297	85.15921	0.5	
1.036	152.1281	85.16431	0.5	
1.037	152.1264	85.16939	0.5	
1.038	152.1247	85.17445	0.5	
1.039	152.1231	85.1795	0.5	
1.04	152.1214	85.18451	0.5	
1.041	152.1198	85.18951	0.5	
1.042	152.1182	85.19449	0.5	
1.043	152.1165	85.19945	0.5	
1.044	152.1149	85.20439	0.5	
1.045	152.1133	85.20932	0.5	
1.046	152.1117	85.21422	0.5	
1.047	152.1101	85.2191	0.5	
1.048	152.1085	85.22396	0.5	
1.049	152.1069	85.22881	0.5	
1.05	152.1054	85.23363	0.5	
1.051	152.1038	85.23843	0.5	
1.052	152.1022	85.24323	0.5	
1.053	152.1007	85.24799	0.5	
1.054	152.0991	85.25274	0.5	
1.055	152.0976	85.25747	0.5	
1.056	152.096	85.26218	0.5	
1.057	152.0945	85.26688	0.5	
1.058	152.0929	85.27155	0.5	
1.059	152.0914	85.2762	0.5	
1.06	152.0899	85.28084	0.5	
1.061	152.0884	85.28545	0.5	
1.062	152.0869	85.29005	0.5	
1.063	152.0854	85.29463	0.5	
1.064	152.0839	85.2992	0.5	
1.065	152.0824	85.30374	0.5	
1.066	152.0809	85.30827	0.5	
1.067	152.0795	85.31278	0.5	
1.068	152.078	85.31727	0.5	
1.069	152.0765	85.32174	0.5	
1.07	152.0751	85.32619	0.5	
1.071	152.0736	85.33063	0.5	
1.072	152.0722	85.33505	0.5	
1.073	152.0707	85.33945	0.5	
1.074	152.0693	85.34384	0.5	
1.075	152.0679	85.34821	0.5	
1.076	152.0664	85.35255	0.5	
1.077	152.065	85.35689	0.5	
1.078	152.0636	85.36121	0.5	
1.079	152.0622	85.3655	0.5	
1.08	152.0608	85.36978	0.5	
1.081	152.0594	85.37405	0.5	
1.082	152.058	85.3783	0.5	
1.083	152.0566	85.38252	0.5	
1.084	152.0552	85.38673	0.5	
1.085	152.0539	85.39093	0.5	
1.086	152.0525	85.39511	0.5	
1.087	152.0511	85.39928	0.5	
1.088	152.0498	85.40342	0.5	
1.089	152.0484	85.40755	0.5	
1.09	152.0471	85.41167	0.5	
1.091	152.0457	85.41576	0.5	
1.092	152.0444	85.41985	0.5	
1.093	152.0431	85.42391	0.5	
1.094	152.0418	85.42796	0.5	
1.095	152.0404	85.43199	0.5	
1.096	152.0391	85.43601	0.5	
1.097	152.0378	85.44001	0.5	
1.098	152.0365	85.44399	0.5	
1.099	152.0352	85.44797	0.5	
1.1	152.0339	85.45192	0.5	
1.101	152.0326	85.45585	0.5	
1.102	152.0313	85.45978	0.5	
1.103	152.0301	85.46368	0.5	
1.104	152.0288	85.46757	0.5	
1.105	152.0275	85.47144	0.5	
1.106	152.0263	85.4753	0.5	
1.107	152.025	85.47915	0.5	
1.108	152.0238	85.48298	0.5	
1.109	152.0225	85.48679	0.5	
1.11	152.0213	85.49059	0.5	
1.111	152.02	85.49438	0.5	
1.112	152.0188	85.49815	0.5	
1.113	152.0176	85.5019	0.5	
1.114	152.0163	85.50564	0.5	
1.115	152.0151	85.50936	0.5	
1.116	152.0139	85.51307	0.5	
1.117	152.0127	85.51677	0.5	
1.118	152.0115	85.52044	0.5	
1.119	152.0103	85.52411	0.5	
1.12	152.0091	85.52776	0.5	
1.121	152.0079	85.53139	0.5	
1.122	152.0067	85.53501	0.5	
1.123	152.0056	85.53862	0.5	
1.124	152.0044	85.54221	0.5	
1.125	152.0032	85.54579	0.5	
1.126	152.002	85.54935	0.5	
1.127	152.0009	85.5529	0.5	
1.128	151.9997	85.55643	0.5	
1.129	151.9986	85.55996	0.5	
1.13	151.9974	85.56347	0.5	
1.131	151.9963	85.56696	0.5	
1.132	151.9951	85.57044	0.5	
1.133	151.994	85.5739	0.5	
1.134	151.9929	85.57735	0.5	
1.135	151.9917	85.5808	0.5	
1.136	151.9906	85.58422	0.5	
1.137	151.9895	85.58763	0.5	
1.138	151.9884	85.59102	0.5	
1.139	151.9873	85.59441	0.5	
1.14	151.9862	85.59777	0.5	
1.141	151.9851	85.60114	0.5	
1.142	151.984	85.60448	0.5	
1.143	151.9829	85.6078	0.5	
1.144	151.9818	85.61112	0.5	
1.145	151.9807	85.61443	0.5	
1.146	151.9797	85.61771	0.5	
1.147	151.9786	85.62099	0.5	
1.148	151.9775	85.62425	0.5	
1.149	151.9765	85.62751	0.5	
1.15	151.9754	85.63074	0.5	
1.151	151.9743	85.63396	0.5	
1.152	151.9733	85.63718	0.5	
1.153	151.9722	85.64038	0.5	
1.154	151.9712	85.64356	0.5	
1.155	151.9702	85.64674	0.5	
1.156	151.9691	85.6499	0.5	
1.157	151.9681	85.65305	0.5	
1.158	151.9671	85.65618	0.5	
1.159	151.966	85.65931	0.5	
1.16	151.965	85.66242	0.5	
1.161	151.964	85.66552	0.5	
1.162	151.963	85.66861	0.5	
1.163	151.962	85.67168	0.5	
1.164	151.961	85.67474	0.5	
1.165	151.96	85.67779	0.5	
1.166	151.959	85.68083	0.5	
1.167	151.958	85.68385	0.5	
1.168	151.957	85.68687	0.5	
1.169	151.956	85.68987	0.5	
1.17	151.9551	85.69286	0.5	
1.171	151.9541	85.69584	0.5	
1.172	151.9531	85.6988	0.5	
1.173	151.9521	85.70175	0.5	
1.174	151.9512	85.7047	0.5	
1.175	151.9502	85.70763	0.5	
1.176	151.9493	85.71055	0.5	
1.177	151.9483	85.71345	0.5	
1.178	151.9474	85.71635	0.5	
1.179	151.9464	85.71923	0.5	
1.18	151.9455	85.7221	0.5	
1.181	151.9445	85.72496	0.5	
1.182	151.9436	85.72781	0.5	
1.183	151.9427	85.73065	0.5	
1.184	151.9418	85.73347	0.5	
1.185	151.9409	85.73629	0.5	
1.186	151.9399	85.7391	0.5	
1.187	151.939	85.74189	0.5	
1.188	151.9381	85.74467	0.5	
1.189	151.9372	85.74744	0.5	
1.19	151.9363	85.75021	0.5	
1.191	151.9354	85.75295	0.5	
1.192	151.9345	85.75569	0.5	
1.193	151.9336	85.75842	0.5	
1.194	151.9327	85.76113	0.5	
1.195	151.9318	85.76383	0.5	
1.196	151.931	85.76653	0.5	
1.197	151.9301	85.76921	0.5	
1.198	151.9292	85.77188	0.5	
1.199	151.9283	85.77454	0.5	
1.2	151.9275	85.7772	0.5	
1.201	151.9266	85.77984	0.5	
1.202	151.9257	85.78247	0.5	
1.203	151.9249	85.7851	0.5	
1.204	151.924	85.7877	0.5	
1.205	151.9232	85.7903	0.5	
1.206	151.9223	85.79288	0.5	
1.207	151.9215	85.79546	0.5	
1.208	151.9206	85.79803	0.5	
1.209	151.9198	85.80059	0.5	
1.21	151.919	85.80314	0.5	
1.211	151.9181	85.80567	0.5	
1.212	151.9173	85.8082	0.5	
1.213	151.9165	85.81072	0.5	
1.214	151.9157	85.81323	0.5	
1.215	151.9149	85.81572	0.5	
1.216	151.914	85.81821	0.5	
1.217	151.9132	85.82069	0.5	
1.218	151.9124	85.82315	0.5	
1.219	151.9116	85.82561	0.5	
1.22	151.9108	85.82806	0.5	
1.221	151.91	85.8305	0.5	
1.222	151.9092	85.83292	0.5	
1.223	151.9084	85.83535	0.5	
1.224	151.9077	85.83775	0.5	
1.225	151.9069	85.84015	0.5	
1.226	151.9061	85.84254	0.5	
1.227	151.9053	85.84492	0.5	
1.228	151.9045	85.8473	0.5	
1.229	151.9037	85.84966	0.5	
1.23	151.903	85.85201	0.5	
1.231	151.9022	85.85435	0.5	
1.232	151.9014	85.85668	0.5	
1.233	151.9007	85.85901	0.5	
1.234	151.8999	85.86132	0.5	
1.235	151.8992	85.86363	0.5	
1.236	151.8984	85.86593	0.5	
1.237	151.8977	85.86822	0.5	
1.238	151.8969	85.87049	0.5	
1.239	151.8962	85.87276	0.5	
1.24	151.8954	85.87502	0.5	
1.241	151.8947	85.87727	0.5	
1.242	151.894	85.87952	0.5	
1.243	151.8932	85.88174	0.5	
1.244	151.8925	85.88396	0.5	
1.245	151.8918	85.88618	0.5	
1.246	151.8911	85.88839	0.5	
1.247	151.8904	85.89059	0.5	
1.248	151.8896	85.89278	0.5	
1.249	151.8889	85.89496	0.5	
1.25	151.8882	85.89713	0.5	
1.251	151.8875	85.89929	0.5	
1.252	151.8868	85.90144	0.5	
1.253	151.8861	85.90359	0.5	
1.254	151.8854	85.90572	0.5	
1.255	151.8847	85.90786	0.5	
1.256	151.884	85.90997	0.5	
1.257	151.8833	85.91209	0.5	
1.258	151.8826	85.91418	0.5	
1.259	151.8819	85.91628	0.5	
1.26	151.8813	85.91837	0.5	
1.261	151.8806	85.92045	0.5	
1.262	151.8799	85.92251	0.5	
1.263	151.8792	85.92458	0.5	
1.264	151.8786	85.92663	0.5	
1.265	151.8779	85.92867	0.5	
1.266	151.8772	85.9307	0.5	
1.267	151.8766	85.93274	0.5	
1.268	151.8759	85.93475	0.5	
1.269	151.8752	85.93677	0.5	
1.27	151.8746	85.93877	0.5	
1.271	151.8739	85.94077	0.5	
1.272	151.8733	85.94276	0.5	
1.273	151.8726	85.94474	0.5	
1.274	151.872	85.94671	0.5	
1.275	151.8713	85.94867	0.5	
1.276	151.8707	85.95063	0.5	
1.277	151.8701	85.95258	0.5	
1.278	151.8694	85.95452	0.5	
1.279	151.8688	85.95645	0.5	
1.28	151.8682	85.95837	0.5	
1.281	151.8675	85.96029	0.5	
1.282	151.8669	85.96221	0.5	
1.283	151.8663	85.96411	0.5	
1.284	151.8657	85.966	0.5	
1.285	151.8651	85.9679	0.5	
1.286	151.8644	85.96977	0.5	
1.287	151.8638	85.97165	0.5	
1.288	151.8632	85.97351	0.5	
1.289	151.8626	85.97537	0.5	
1.29	151.862	85.97723	0.5	
1.291	151.8614	85.97906	0.5	
1.292	151.8608	85.9809	0.5	
1.293	151.8602	85.98273	0.5	
1.294	151.8596	85.98455	0.5	
1.295	151.859	85.98636	0.5	
1.296	151.8584	85.98817	0.5	
1.297	151.8578	85.98997	0.5	
1.298	151.8572	85.99176	0.5	
1.299	151.8567	85.99355	0.5	
1.3	151.8561	85.99532	0.5	
1.301	151.8555	85.99709	0.5	
1.302	151.8549	85.99886	0.5	
1.303	151.8543	86.00062	0.5	
1.304	151.8538	86.00236	0.5	
1.305	151.8532	86.0041	0.5	
1.306	151.8526	86.00584	0.5	
1.307	151.8521	86.00756	0.5	
1.308	151.8515	86.00928	0.5	
1.309	151.851	86.011	0.5	
1.31	151.8504	86.01271	0.5	
1.311	151.8498	86.0144	0.5	
1.312	151.8493	86.01611	0.5	
1.313	151.8487	86.01779	0.5	
1.314	151.8482	86.01947	0.5	
1.315	151.8476	86.02114	0.5	
1.316	151.8471	86.02282	0.5	
1.317	151.8465	86.02448	0.5	
1.318	151.846	86.02613	0.5	
1.319	151.8455	86.02778	0.5	
1.32	151.8449	86.02941	0.5	
1.321	151.8444	86.03105	0.5	
1.322	151.8439	86.03268	0.5	
1.323	151.8433	86.0343	0.5	
1.324	151.8428	86.03591	0.5	
1.325	151.8423	86.03752	0.5	
1.326	151.8417	86.03912	0.5	
1.327	151.8412	86.04072	0.5	
1.328	151.8407	86.0423	0.5	
1.329	151.8402	86.04388	0.5	
1.33	151.8397	86.04546	0.5	
1.331	151.8392	86.04704	0.5	
1.332	151.8386	86.0486	0.5	
1.333	151.8381	86.05016	0.5	
1.334	151.8376	86.0517	0.5	
1.335	151.8371	86.05325	0.5	
1.336	151.8366	86.05479	0.5	
1.337	151.8361	86.05633	0.5	
1.338	151.8356	86.05785	0.5	
1.339	151.8351	86.05937	0.5	
1.34	151.8346	86.06088	0.5	
1.341	151.8341	86.06239	0.5	
1.342	151.8336	86.0639	0.5	
1.343	151.8331	86.06539	0.5	
1.344	151.8327	86.06689	0.5	
1.345	151.8322	86.06837	0.5	
1.346	151.8317	86.06984	0.5	
1.347	151.8312	86.07132	0.5	
1.348	151.8307	86.07278	0.5	
1.349	151.8302	86.07424	0.5	
1.35	151.8298	86.07571	0.5	
1.351	151.8293	86.07716	0.5	
1.352	151.8288	86.0786	0.5	
1.353	151.8284	86.08003	0.5	
1.354	151.8279	86.08147	0.5	
1.355	151.8274	86.08289	0.5	
1.356	151.827	86.0843	0.5	
1.357	151.8265	86.08572	0.5	
1.358	151.826	86.08714	0.5	
1.359	151.8256	86.08854	0.5	
1.36	151.8251	86.08993	0.5	
1.361	151.8247	86.09132	0.5	
1.362	151.8242	86.09271	0.5	
1.363	151.8237	86.09409	0.5	
1.364	151.8233	86.09547	0.5	
1.365	151.8229	86.09684	0.5	
1.366	151.8224	86.0982	0.5	
1.367	151.822	86.09956	0.5	
1.368	151.8215	86.10091	0.5	
1.369	151.8211	86.10226	0.5	
1.37	151.8206	86.10361	0.5	
1.371	151.8202	86.10494	0.5	
1.372	151.8198	86.10628	0.5	
1.373	151.8193	86.1076	0.5	
1.374	151.8189	86.10892	0.5	
1.375	151.8185	86.11024	0.5	
1.376	151.818	86.11155	0.5	
1.377	151.8176	86.11286	0.5	
1.378	151.8172	86.11416	0.5	
1.379	151.8168	86.11546	0.5	
1.38	151.8163	86.11674	0.5	
1.381	151.8159	86.11803	0.5	
1.382	151.8155	86.11931	0.5	
1.383	151.8151	86.12059	0.5	
1.384	151.8147	86.12186	0.5	
1.385	151.8143	86.12312	0.5	
1.386	151.8138	86.12438	0.5	
1.387	151.8134	86.12564	0.5	
1.388	151.813	86.12688	0.5	
1.389	151.8126	86.12813	0.5	
1.39	151.8122	86.12937	0.5	
1.391	151.8118	86.13061	0.5	
1.392	151.8114	86.13184	0.5	
1.393	151.811	86.13306	0.5	
1.394	151.8106	86.13428	0.5	
1.395	151.8102	86.1355	0.5	
1.396	151.8098	86.1367	0.5	
1.397	151.8094	86.13791	0.5	
1.398	151.809	86.13911	0.5	
1.399	151.8086	86.14031	0.5	
1.4	151.8082	86.14149	0.5	
1.401	151.8078	86.14268	0.5	
1.402	151.8075	86.14387	0.5	
1.403	151.8071	86.14505	0.5	
1.404	151.8067	86.14622	0.5	
1.405	151.8063	86.14738	0.5	
1.406	151.8059	86.14854	0.5	
1.407	151.8056	86.1497	0.5	
1.408	151.8052	86.15086	0.5	
1.409	151.8048	86.15201	0.5	
1.41	151.8044	86.15315	0.5	
1.411	151.804	86.15429	0.5	
1.412	151.8037	86.15542	0.5	
1.413	151.8033	86.15656	0.5	
1.414	151.8029	86.15768	0.5	
1.415	151.8026	86.15881	0.5	
1.416	151.8022	86.15992	0.5	
1.417	151.8018	86.16103	0.5	
1.418	151.8015	86.16214	0.5	
1.419	151.8011	86.16325	0.5	
1.42	151.8008	86.16434	0.5	
1.421	151.8004	86.16544	0.5	
1.422	151.8	86.16653	0.5	
1.423	151.7997	86.16762	0.5	
1.424	151.7993	86.1687	0.5	
1.425	151.799	86.16978	0.5	
1.426	151.7986	86.17085	0.5	
1.427	151.7983	86.17192	0.5	
1.428	151.7979	86.17299	0.5	
1.429	151.7976	86.17404	0.5	
1.43	151.7972	86.1751	0.5	
1.431	151.7969	86.17616	0.5	
1.432	151.7966	86.17721	0.5	
1.433	151.7962	86.17825	0.5	
1.434	151.7959	86.17929	0.5	
1.435	151.7955	86.18032	0.5	
1.436	151.7952	86.18135	0.5	
1.437	151.7949	86.18238	0.5	
1.438	151.7945	86.1834	0.5	
1.439	151.7942	86.18442	0.5	
1.44	151.7939	86.18543	0.5	
1.441	151.7935	86.18645	0.5	
1.442	151.7932	86.18745	0.5	
1.443	151.7929	86.18846	0.5	
1.444	151.7925	86.18945	0.5	
1.445	151.7922	86.19045	0.5	
1.446	151.7919	86.19144	0.5	
1.447	151.7916	86.19243	0.5	
1.448	151.7912	86.19341	0.5	
1.449	151.7909	86.19438	0.5	
1.45	151.7906	86.19536	0.5	
1.451	151.7903	86.19633	0.5	
1.452	151.79	86.1973	0.5	
1.453	151.7897	86.19826	0.5	
1.454	151.7893	86.19922	0.5	
1.455	151.789	86.20018	0.5	
1.456	151.7887	86.20113	0.5	
1.457	151.7884	86.20208	0.5	
1.458	151.7881	86.20303	0.5	
1.459	151.7878	86.20396	0.5	
1.46	151.7875	86.2049	0.5	
1.461	151.7872	86.20583	0.5	
1.462	151.7869	86.20676	0.5	
1.463	151.7866	86.20769	0.5	
1.464	151.7863	86.2086	0.5	
1.465	151.786	86.20952	0.5	
1.466	151.7857	86.21044	0.5	
1.467	151.7854	86.21135	0.5	
1.468	151.7851	86.21226	0.5	
1.469	151.7848	86.21316	0.5	
1.47	151.7845	86.21405	0.5	
1.471	151.7842	86.21496	0.5	
1.472	151.7839	86.21585	0.5	
1.473	151.7836	86.21674	0.5	
1.474	151.7833	86.21762	0.5	
1.475	151.783	86.21851	0.5	
