Time	Angle	
4.835	-0.7219365	
4.836	-0.7205901	
4.837	-0.7192423	
4.838	-0.7178934	
4.839	-0.716543	
4.84	-0.7151915	
4.841	-0.7138385	
4.842	-0.7124844	
4.843	-0.711129	
4.844	-0.7097722	
4.845	-0.7084143	
4.846	-0.707055	
4.847	-0.7056944	
4.848	-0.7043326	
4.849	-0.7029696	
4.85	-0.7016052	
4.851	-0.7002395	
4.852	-0.6988727	
4.853	-0.6975045	
4.854	-0.6961352	
4.855	-0.6947645	
4.856	-0.6933925	
4.857	-0.6920194	
4.858	-0.690645	
4.859	-0.6892693	
4.86	-0.6878924	
4.861	-0.6865142	
4.862	-0.6851348	
4.863	-0.6837541	
4.864	-0.6823723	
4.865	-0.6809891	
4.866	-0.6796048	
4.867	-0.6782192	
4.868	-0.6768323	
4.869	-0.6754444	
4.87	-0.674055	
4.871	-0.6726646	
4.872	-0.6712728	
4.873	-0.6698799	
4.874	-0.6684857	
4.875	-0.6670904	
4.876	-0.6656938	
4.877	-0.664296	
4.878	-0.6628969	
4.879	-0.6614968	
4.88	-0.6600952	
4.881	-0.6586926	
4.882	-0.6572888	
4.883	-0.6558837	
4.884	-0.6544775	
4.885	-0.6530702	
4.886	-0.6516616	
4.887	-0.6502517	
4.888	-0.6488408	
4.889	-0.6474286	
4.89	-0.6460153	
4.891	-0.6446007	
4.892	-0.6431851	
4.893	-0.6417682	
4.894	-0.6403501	
4.895	-0.6389309	
4.896	-0.6375105	
4.897	-0.636089	
4.898	-0.6346663	
4.899	-0.6332424	
4.9	-0.6318174	
4.901	-0.6303912	
4.902	-0.6289638	
4.903	-0.6275353	
4.904	-0.6261058	
4.905	-0.624675	
4.906	-0.6232431	
4.907	-0.62181	
4.908	-0.6203759	
4.909	-0.6189404	
4.91	-0.6175039	
4.911	-0.6160663	
4.912	-0.6146275	
4.913	-0.6131876	
4.914	-0.6117466	
4.915	-0.6103044	
4.916	-0.6088612	
4.917	-0.6074168	
4.918	-0.6059713	
4.919	-0.6045246	
4.92	-0.6030768	
4.921	-0.6016279	
4.922	-0.6001779	
4.923	-0.5987269	
4.924	-0.5972746	
4.925	-0.5958213	
4.926	-0.594367	
4.927	-0.5929114	
4.928	-0.5914549	
4.929	-0.5899972	
4.93	-0.5885384	
4.931	-0.5870785	
4.932	-0.5856176	
4.933	-0.5841556	
4.934	-0.5826924	
4.935	-0.5812283	
4.936	-0.5797629	
4.937	-0.5782966	
4.938	-0.5768291	
4.939	-0.5753606	
4.94	-0.573891	
4.941	-0.5724204	
4.942	-0.5709487	
4.943	-0.5694759	
4.944	-0.568002	
4.945	-0.5665272	
4.946	-0.5650513	
4.947	-0.5635743	
4.948	-0.5620963	
4.949	-0.5606172	
4.95	-0.559137	
4.951	-0.5576559	
4.952	-0.5561737	
4.953	-0.5546905	
4.954	-0.5532063	
4.955	-0.551721	
4.956	-0.5502347	
4.957	-0.5487474	
4.958	-0.547259	
4.959	-0.5457696	
4.96	-0.5442793	
4.961	-0.5427878	
4.962	-0.5412953	
4.963	-0.539802	
4.964	-0.5383075	
4.965	-0.536812	
4.966	-0.5353156	
4.967	-0.5338182	
4.968	-0.5323197	
4.969	-0.5308203	
4.97	-0.5293198	
4.971	-0.5278184	
4.972	-0.5263159	
4.973	-0.5248125	
4.974	-0.5233082	
4.975	-0.5218028	
4.976	-0.5202964	
4.977	-0.5187892	
4.978	-0.5172809	
4.979	-0.5157716	
4.98	-0.5142614	
4.981	-0.5127501	
4.982	-0.511238	
4.983	-0.5097249	
4.984	-0.5082108	
4.985	-0.5066959	
4.986	-0.5051799	
4.987	-0.503663	
4.988	-0.5021451	
4.989	-0.5006263	
4.99	-0.4991066	
4.991	-0.497586	
4.992	-0.4960643	
4.993	-0.4945418	
4.994	-0.4930184	
4.995	-0.4914939	
4.996	-0.4899686	
4.997	-0.4884424	
4.998	-0.4869152	
4.999	-0.4853871	
5	-0.4838581	
5.001	-0.4823281	
5.002	-0.4807973	
5.003	-0.4792656	
5.004	-0.477733	
5.005	-0.4761994	
5.006	-0.474665	
5.007	-0.4731296	
5.008	-0.4715934	
5.009	-0.4700563	
5.01	-0.4685183	
5.011	-0.4669794	
5.012	-0.4654396	
5.013	-0.463899	
5.014	-0.4623575	
5.015	-0.4608151	
5.016	-0.4592718	
5.017	-0.4577276	
5.018	-0.4561826	
5.019	-0.4546367	
5.02	-0.45309	
5.021	-0.4515423	
5.022	-0.4499939	
5.023	-0.4484446	
5.024	-0.4468945	
5.025	-0.4453435	
5.026	-0.4437917	
5.027	-0.442239	
5.028	-0.4406855	
5.029	-0.4391311	
5.03	-0.437576	
5.031	-0.4360199	
5.032	-0.4344631	
5.033	-0.4329054	
5.034	-0.4313469	
5.035	-0.4297875	
5.036	-0.4282274	
5.037	-0.4266665	
5.038	-0.4251047	
5.039	-0.4235421	
5.04	-0.4219787	
5.041	-0.4204145	
5.042	-0.4188495	
5.043	-0.4172837	
5.044	-0.4157171	
5.045	-0.4141497	
5.046	-0.4125816	
5.047	-0.4110126	
5.048	-0.4094429	
5.049	-0.4078724	
5.05	-0.4063011	
5.051	-0.404729	
5.052	-0.4031562	
5.053	-0.4015826	
5.054	-0.4000082	
5.055	-0.3984331	
5.056	-0.3968571	
5.057	-0.3952805	
5.058	-0.3937031	
5.059	-0.3921249	
5.06	-0.390546	
5.061	-0.3889663	
5.062	-0.3873859	
5.063	-0.3858047	
5.064	-0.3842228	
5.065	-0.3826402	
5.066	-0.3810568	
5.067	-0.3794727	
5.068	-0.3778879	
5.069	-0.3763024	
5.07	-0.3747161	
5.071	-0.3731291	
5.072	-0.3715414	
5.073	-0.369953	
5.074	-0.3683639	
5.075	-0.3667741	
5.076	-0.3651836	
5.077	-0.3635923	
5.078	-0.3620004	
5.079	-0.3604078	
5.08	-0.3588145	
5.081	-0.3572205	
5.082	-0.3556258	
5.083	-0.3540305	
5.084	-0.3524344	
5.085	-0.3508376	
5.086	-0.3492403	
5.087	-0.3476423	
5.088	-0.3460436	
5.089	-0.3444442	
5.09	-0.3428442	
5.091	-0.3412434	
5.092	-0.3396421	
5.093	-0.3380401	
5.094	-0.3364374	
5.095	-0.3348341	
5.096	-0.3332301	
5.097	-0.3316255	
5.098	-0.3300203	
5.099	-0.3284144	
5.1	-0.3268079	
5.101	-0.3252008	
5.102	-0.3235931	
5.103	-0.3219847	
5.104	-0.3203757	
5.105	-0.318766	
5.106	-0.3171558	
5.107	-0.3155449	
5.108	-0.3139335	
5.109	-0.3123214	
5.11	-0.3107087	
5.111	-0.3090955	
5.112	-0.3074816	
5.113	-0.3058672	
5.114	-0.3042521	
5.115	-0.3026364	
5.116	-0.3010202	
5.117	-0.2994034	
5.118	-0.297786	
5.119	-0.296168	
5.12	-0.2945495	
5.121	-0.2929304	
5.122	-0.2913108	
5.123	-0.2896905	
5.124	-0.2880698	
5.125	-0.2864484	
5.126	-0.2848265	
5.127	-0.2832041	
5.128	-0.2815811	
5.129	-0.2799576	
5.13	-0.2783335	
5.131	-0.2767089	
5.132	-0.2750838	
5.133	-0.2734581	
5.134	-0.2718319	
5.135	-0.2702051	
5.136	-0.2685778	
5.137	-0.26695	
5.138	-0.2653218	
5.139	-0.2636929	
5.14	-0.2620636	
5.141	-0.2604338	
5.142	-0.2588035	
5.143	-0.2571726	
5.144	-0.2555412	
5.145	-0.2539094	
5.146	-0.252277	
5.147	-0.2506442	
5.148	-0.2490109	
5.149	-0.2473771	
5.15	-0.2457428	
5.151	-0.2441081	
5.152	-0.2424729	
5.153	-0.2408372	
5.154	-0.239201	
5.155	-0.2375644	
5.156	-0.2359273	
5.157	-0.2342897	
5.158	-0.2326517	
5.159	-0.2310133	
5.16	-0.2293743	
5.161	-0.227735	
5.162	-0.2260952	
5.163	-0.224455	
5.164	-0.2228144	
5.165	-0.2211733	
5.166	-0.2195317	
5.167	-0.2178898	
5.168	-0.2162474	
5.169	-0.2146046	
5.17	-0.2129613	
5.171	-0.2113177	
5.172	-0.2096737	
5.173	-0.2080292	
5.174	-0.2063844	
5.175	-0.2047391	
5.176	-0.2030934	
5.177	-0.2014474	
5.178	-0.1998009	
5.179	-0.1981541	
5.18	-0.1965068	
5.181	-0.1948592	
5.182	-0.1932112	
5.183	-0.1915628	
5.184	-0.1899141	
5.185	-0.188265	
5.186	-0.1866155	
5.187	-0.1849657	
5.188	-0.1833155	
5.189	-0.181665	
5.19	-0.1800141	
5.191	-0.1783628	
5.192	-0.1767112	
5.193	-0.1750592	
5.194	-0.1734069	
5.195	-0.1717543	
5.196	-0.1701013	
5.197	-0.168448	
5.198	-0.1667944	
5.199	-0.1651404	
5.2	-0.1634862	
5.201	-0.1618316	
5.202	-0.1601766	
5.203	-0.1585214	
5.204	-0.1568659	
5.205	-0.15521	
5.206	-0.1535539	
5.207	-0.1518974	
5.208	-0.1502407	
5.209	-0.1485836	
5.21	-0.1469263	
5.211	-0.1452687	
5.212	-0.1436108	
5.213	-0.1419526	
5.214	-0.1402941	
5.215	-0.1386354	
5.216	-0.1369764	
5.217	-0.1353171	
5.218	-0.1336576	
5.219	-0.1319978	
5.22	-0.1303378	
5.221	-0.1286775	
5.222	-0.1270169	
5.223	-0.1253561	
5.224	-0.123695	
5.225	-0.1220337	
5.226	-0.1203722	
5.227	-0.1187104	
5.228	-0.1170484	
5.229	-0.1153862	
5.23	-0.1137237	
5.231	-0.112061	
5.232	-0.1103981	
5.233	-0.108735	
5.234	-0.1070717	
5.235	-0.1054081	
5.236	-0.1037444	
5.237	-0.1020804	
5.238	-0.1004163	
5.239	-0.09875194	
5.24	-0.09708741	
5.241	-0.09542267	
5.242	-0.09375775	
5.243	-0.09209265	
5.244	-0.09042738	
5.245	-0.08876193	
5.246	-0.0870963	
5.247	-0.0854305	
5.248	-0.08376452	
5.249	-0.08209839	
5.25	-0.08043208	
5.251	-0.07876562	
5.252	-0.07709902	
5.253	-0.07543226	
5.254	-0.07376535	
5.255	-0.0720983	
5.256	-0.07043111	
5.257	-0.06876379	
5.258	-0.06709632	
5.259	-0.06542873	
5.26	-0.063761	
5.261	-0.06209315	
5.262	-0.06042518	
5.263	-0.05875709	
5.264	-0.05708889	
5.265	-0.05542057	
5.266	-0.05375215	
5.267	-0.05208362	
5.268	-0.05041499	
5.269	-0.04874625	
5.27	-0.04707742	
5.271	-0.0454085	
5.272	-0.04373949	
5.273	-0.0420704	
5.274	-0.04040122	
5.275	-0.03873197	
5.276	-0.03706263	
5.277	-0.03539323	
5.278	-0.03372375	
5.279	-0.03205422	
5.28	-0.03038462	
5.281	-0.02871495	
5.282	-0.02704523	
5.283	-0.02537546	
5.284	-0.02370564	
5.285	-0.02203576	
5.286	-0.02036585	
5.287	-0.0186959	
5.288	-0.01702591	
5.289	-0.01535589	
5.29	-0.01368584	
5.291	-0.01201576	
5.292	-0.01034565	
5.293	-0.008675531	
5.294	-0.00700539	
5.295	-0.005335236	
5.296	-0.003665071	
5.297	-0.001994898	
5.298	-0.000324722	
5.299	0.001345454	
5.3	0.003015629	
5.301	0.004685796	
5.302	0.006355955	
5.303	0.008026102	
5.304	0.009696234	
5.305	0.01136635	
5.306	0.01303644	
5.307	0.0147065	
5.308	0.01637654	
5.309	0.01804654	
5.31	0.01971651	
5.311	0.02138644	
5.312	0.02305633	
5.313	0.02472617	
5.314	0.02639597	
5.315	0.02806571	
5.316	0.0297354	
5.317	0.03140502	
5.318	0.03307459	
5.319	0.0347441	
5.32	0.03641353	
5.321	0.0380829	
5.322	0.03975219	
5.323	0.0414214	
5.324	0.04309053	
5.325	0.04475958	
5.326	0.04642854	
5.327	0.04809741	
5.328	0.04976618	
5.329	0.05143486	
5.33	0.05310343	
5.331	0.0547719	
5.332	0.05644027	
5.333	0.05810852	
5.334	0.05977666	
5.335	0.06144468	
5.336	0.06311259	
5.337	0.06478037	
5.338	0.06644803	
5.339	0.06811555	
5.34	0.06978294	
5.341	0.07145019	
5.342	0.07311731	
5.343	0.07478428	
5.344	0.07645109	
5.345	0.07811776	
5.346	0.07978427	
5.347	0.08145063	
5.348	0.08311683	
5.349	0.08478288	
5.35	0.08644875	
5.351	0.08811446	
5.352	0.08978	
5.353	0.09144536	
5.354	0.09311055	
5.355	0.09477554	
5.356	0.09644036	
5.357	0.09810497	
5.358	0.0997694	
5.359	0.1014336	
5.36	0.1030977	
5.361	0.1047615	
5.362	0.1064251	
5.363	0.1080886	
5.364	0.1097518	
5.365	0.1114148	
5.366	0.1130776	
5.367	0.1147401	
5.368	0.1164025	
5.369	0.1180646	
5.37	0.1197264	
5.371	0.1213881	
5.372	0.1230495	
5.373	0.1247106	
5.374	0.1263715	
5.375	0.1280322	
5.376	0.1296927	
5.377	0.1313528	
5.378	0.1330127	
5.379	0.1346724	
5.38	0.1363318	
5.381	0.1379909	
5.382	0.1396497	
5.383	0.1413083	
5.384	0.1429666	
5.385	0.1446247	
5.386	0.1462824	
5.387	0.1479399	
5.388	0.149597	
5.389	0.1512539	
5.39	0.1529105	
5.391	0.1545668	
5.392	0.1562227	
5.393	0.1578784	
5.394	0.1595338	
5.395	0.1611888	
5.396	0.1628436	
5.397	0.164498	
5.398	0.1661521	
5.399	0.1678059	
5.4	0.1694593	
5.401	0.1711124	
5.402	0.1727652	
5.403	0.1744177	
5.404	0.1760698	
5.405	0.1777216	
5.406	0.179373	
5.407	0.1810241	
5.408	0.1826748	
5.409	0.1843252	
5.41	0.1859752	
5.411	0.1876248	
5.412	0.1892741	
5.413	0.190923	
5.414	0.1925715	
5.415	0.1942197	
5.416	0.1958674	
5.417	0.1975148	
5.418	0.1991618	
5.419	0.2008085	
5.42	0.2024547	
5.421	0.2041005	
5.422	0.205746	
5.423	0.207391	
5.424	0.2090357	
5.425	0.2106799	
5.426	0.2123237	
5.427	0.2139672	
5.428	0.2156102	
5.429	0.2172527	
5.43	0.2188949	
5.431	0.2205366	
5.432	0.2221779	
5.433	0.2238188	
5.434	0.2254592	
5.435	0.2270992	
5.436	0.2287388	
5.437	0.2303779	
5.438	0.2320165	
5.439	0.2336548	
5.44	0.2352925	
5.441	0.2369298	
5.442	0.2385666	
5.443	0.240203	
5.444	0.2418389	
5.445	0.2434743	
5.446	0.2451093	
5.447	0.2467438	
5.448	0.2483778	
5.449	0.2500113	
5.45	0.2516443	
5.451	0.2532769	
5.452	0.2549089	
5.453	0.2565405	
5.454	0.2581716	
5.455	0.2598022	
5.456	0.2614323	
5.457	0.2630618	
5.458	0.2646909	
5.459	0.2663194	
5.46	0.2679475	
5.461	0.269575	
5.462	0.271202	
5.463	0.2728285	
5.464	0.2744544	
5.465	0.2760798	
5.466	0.2777047	
5.467	0.279329	
5.468	0.2809528	
5.469	0.282576	
5.47	0.2841987	
5.471	0.2858209	
5.472	0.2874425	
5.473	0.2890636	
5.474	0.2906841	
5.475	0.292304	
5.476	0.2939234	
5.477	0.2955422	
5.478	0.2971604	
5.479	0.298778	
5.48	0.3003951	
5.481	0.3020115	
5.482	0.3036274	
5.483	0.3052427	
5.484	0.3068575	
5.485	0.3084716	
5.486	0.3100851	
5.487	0.3116981	
5.488	0.3133104	
5.489	0.3149221	
5.49	0.3165332	
5.491	0.3181438	
5.492	0.3197537	
5.493	0.321363	
5.494	0.3229716	
5.495	0.3245797	
5.496	0.3261871	
5.497	0.327794	
5.498	0.3294001	
5.499	0.3310056	
5.5	0.3326105	
5.501	0.3342148	
5.502	0.3358184	
5.503	0.3374214	
5.504	0.3390237	
5.505	0.3406253	
5.506	0.3422264	
5.507	0.3438267	
5.508	0.3454264	
5.509	0.3470255	
5.51	0.3486238	
5.511	0.3502215	
5.512	0.3518185	
5.513	0.3534149	
5.514	0.3550104	
5.515	0.3566054	
5.516	0.3581997	
5.517	0.3597933	
5.518	0.3613862	
5.519	0.3629784	
5.52	0.3645699	
5.521	0.3661607	
5.522	0.3677508	
5.523	0.3693403	
5.524	0.3709289	
5.525	0.3725169	
5.526	0.3741042	
5.527	0.3756908	
5.528	0.3772766	
5.529	0.3788617	
5.53	0.3804461	
5.531	0.3820298	
5.532	0.3836127	
5.533	0.3851949	
5.534	0.3867764	
5.535	0.3883571	
5.536	0.3899371	
5.537	0.3915164	
5.538	0.3930949	
5.539	0.3946726	
5.54	0.3962496	
5.541	0.3978258	
5.542	0.3994013	
5.543	0.400976	
5.544	0.40255	
5.545	0.4041231	
5.546	0.4056956	
5.547	0.4072672	
5.548	0.4088381	
5.549	0.4104082	
5.55	0.4119775	
5.551	0.413546	
5.552	0.4151137	
5.553	0.4166807	
5.554	0.4182468	
5.555	0.4198122	
5.556	0.4213767	
5.557	0.4229405	
5.558	0.4245034	
5.559	0.4260655	
5.56	0.4276269	
5.561	0.4291874	
5.562	0.4307471	
5.563	0.432306	
5.564	0.4338641	
5.565	0.4354213	
5.566	0.4369777	
5.567	0.4385333	
5.568	0.440088	
5.569	0.4416419	
5.57	0.443195	
5.571	0.4447472	
5.572	0.4462986	
5.573	0.4478491	
5.574	0.4493988	
5.575	0.4509477	
5.576	0.4524957	
5.577	0.4540428	
5.578	0.455589	
5.579	0.4571344	
5.58	0.4586789	
5.581	0.4602226	
5.582	0.4617654	
5.583	0.4633073	
5.584	0.4648483	
5.585	0.4663885	
5.586	0.4679277	
5.587	0.4694661	
5.588	0.4710036	
5.589	0.4725403	
5.59	0.4740759	
5.591	0.4756108	
5.592	0.4771447	
5.593	0.4786777	
5.594	0.4802099	
5.595	0.4817411	
5.596	0.4832714	
5.597	0.4848008	
5.598	0.4863293	
5.599	0.4878569	
5.6	0.4893835	
5.601	0.4909093	
5.602	0.4924341	
5.603	0.493958	
5.604	0.495481	
5.605	0.497003	
5.606	0.498524	
5.607	0.5000442	
5.608	0.5015634	
5.609	0.5030816	
5.61	0.504599	
5.611	0.5061154	
5.612	0.5076308	
5.613	0.5091453	
5.614	0.5106587	
5.615	0.5121713	
5.616	0.5136829	
5.617	0.5151935	
5.618	0.5167031	
5.619	0.5182118	
5.62	0.5197195	
5.621	0.5212263	
5.622	0.5227321	
5.623	0.5242369	
5.624	0.5257407	
5.625	0.5272435	
5.626	0.5287453	
5.627	0.5302462	
5.628	0.5317461	
5.629	0.5332449	
5.63	0.5347428	
5.631	0.5362396	
5.632	0.5377355	
5.633	0.5392304	
5.634	0.5407242	
5.635	0.5422171	
5.636	0.543709	
5.637	0.5451998	
5.638	0.5466896	
5.639	0.5481784	
5.64	0.5496662	
5.641	0.551153	
5.642	0.5526387	
5.643	0.5541235	
5.644	0.5556071	
5.645	0.5570897	
5.646	0.5585713	
5.647	0.5600518	
5.648	0.5615314	
5.649	0.5630098	
5.65	0.5644872	
5.651	0.5659636	
5.652	0.5674388	
5.653	0.568913	
5.654	0.5703863	
5.655	0.5718584	
5.656	0.5733295	
5.657	0.5747996	
5.658	0.5762685	
5.659	0.5777364	
5.66	0.5792033	
5.661	0.580669	
5.662	0.5821338	
5.663	0.5835974	
5.664	0.5850599	
5.665	0.5865213	
5.666	0.5879818	
5.667	0.589441	
5.668	0.5908992	
5.669	0.5923564	
5.67	0.5938125	
5.671	0.5952673	
5.672	0.5967211	
5.673	0.5981738	
5.674	0.5996254	
5.675	0.6010759	
5.676	0.6025252	
5.677	0.6039735	
5.678	0.6054206	
5.679	0.6068667	
5.68	0.6083117	
5.681	0.6097555	
5.682	0.6111982	
5.683	0.6126397	
5.684	0.6140801	
5.685	0.6155195	
5.686	0.6169576	
5.687	0.6183947	
5.688	0.6198305	
5.689	0.6212653	
5.69	0.6226989	
5.691	0.6241314	
5.692	0.6255627	
5.693	0.6269929	
5.694	0.6284219	
5.695	0.6298498	
5.696	0.6312765	
5.697001	0.6327021	
5.698	0.6341265	
5.699	0.6355497	
5.7	0.6369718	
5.701	0.6383927	
5.702	0.6398124	
5.703	0.6412309	
5.704	0.6426483	
5.705	0.6440645	
5.706	0.6454795	
5.707	0.6468934	
5.708	0.648306	
5.709	0.6497174	
5.71	0.6511277	
5.711	0.6525368	
5.712	0.6539447	
5.713	0.6553515	
5.714	0.656757	
5.715	0.6581613	
5.716	0.6595645	
5.717	0.6609664	
5.718	0.6623671	
5.719	0.6637666	
5.72	0.6651649	
5.721	0.666562	
5.722	0.667958	
5.723	0.6693527	
5.724	0.670746	
5.725	0.6721383	
5.726	0.6735293	
5.727	0.6749191	
5.728	0.6763077	
5.729	0.677695	
5.73	0.6790811	
5.731	0.6804661	
5.732	0.6818497	
5.733	0.6832321	
5.734	0.6846133	
5.735	0.6859933	
5.736	0.687372	
5.737	0.6887494	
5.738	0.6901256	
5.739	0.6915005	
5.74	0.6928743	
5.741	0.6942467	
5.742	0.6956179	
5.743001	0.6969879	
5.744	0.6983566	
5.745	0.699724	
5.746	0.7010902	
5.747	0.702455	
5.748	0.7038187	
5.749	0.7051811	
5.75	0.7065423	
5.751	0.7079021	
5.752	0.7092606	
5.753	0.7106179	
5.754	0.7119739	
5.755	0.7133287	
5.756	0.7146821	
5.757	0.7160343	
5.758	0.7173851	
5.759	0.7187346	
5.76	0.720083	
5.761	0.72143	
5.762	0.7227757	
5.763	0.7241201	
5.764	0.7254632	
5.765	0.726805	
5.766	0.7281455	
5.767	0.7294847	
5.768	0.7308225	
5.769	0.7321591	
5.77	0.7334944	
5.771	0.7348284	
5.772	0.7361611	
5.773	0.7374924	
5.774	0.7388223	
5.775	0.740151	
5.776	0.7414784	
5.777	0.7428045	
5.778	0.7441292	
5.779	0.7454526	
5.78	0.7467747	
5.781	0.7480953	
5.782	0.7494148	
5.783	0.7507328	
5.784	0.7520496	
5.785	0.7533649	
5.786	0.7546789	
5.787	0.7559916	
5.788	0.7573031	
5.789001	0.758613	
5.79	0.7599217	
5.791	0.761229	
5.792	0.762535	
5.793	0.7638395	
5.794	0.7651428	
5.795	0.7664447	
5.796	0.7677453	
5.797	0.7690444	
5.798	0.7703422	
5.799	0.7716386	
5.8	0.7729337	
5.801	0.7742274	
5.802	0.7755197	
5.803	0.7768107	
5.804	0.7781003	
5.805	0.7793885	
5.806	0.7806754	
5.807	0.7819609	
5.808	0.783245	
5.809	0.7845277	
5.81	0.785809	
5.811	0.787089	
5.812	0.7883675	
5.813	0.7896446	
5.814	0.7909203	
5.815	0.7921947	
5.816	0.7934677	
5.817	0.7947392	
5.818	0.7960094	
5.819	0.7972782	
5.82	0.7985455	
5.821	0.7998114	
5.822001	0.8010759	
5.823	0.802339	
5.824	0.8036008	
5.825	0.8048611	
5.826	0.80612	
5.827	0.8073775	
5.828	0.8086335	
5.829	0.8098882	
5.83	0.8111414	
5.831	0.8123932	
5.832	0.8136437	
5.833	0.8148926	
5.834	0.8161401	
5.835001	0.8173862	
5.836	0.8186309	
5.837	0.8198741	
5.838	0.8211159	
5.839	0.8223563	
5.84	0.8235952	
5.841	0.8248328	
5.842	0.8260688	
5.843	0.8273034	
5.844	0.8285366	
5.845	0.8297683	
5.846	0.8309986	
5.847	0.8322275	
5.848	0.8334548	
5.849	0.8346807	
5.85	0.8359052	
5.851	0.8371283	
5.852	0.8383498	
5.853	0.8395699	
5.854	0.8407885	
5.855	0.8420057	
5.856	0.8432214	
5.857	0.8444357	
5.858	0.8456485	
5.859	0.8468598	
5.86	0.8480697	
5.861	0.8492781	
5.862	0.850485	
5.863	0.8516904	
5.864	0.8528944	
5.865	0.8540969	
5.866	0.8552979	
5.867	0.8564975	
5.868001	0.8576955	
5.869	0.8588921	
5.87	0.8600871	
5.871	0.8612806	
5.872	0.8624727	
5.873	0.8636633	
5.874	0.8648524	
5.875	0.86604	
5.876	0.8672261	
5.877	0.8684108	
5.878	0.8695939	
5.879	0.8707755	
5.88	0.8719556	
5.881	0.8731342	
5.882	0.8743113	
5.883	0.875487	
5.884	0.876661	
5.885	0.8778337	
5.886	0.8790048	
5.887	0.8801744	
5.888	0.8813425	
5.889	0.882509	
5.89	0.8836741	
5.891	0.8848377	
5.892	0.8859997	
5.893	0.8871602	
5.894	0.8883192	
5.895	0.8894766	
5.896	0.8906325	
5.897	0.891787	
5.898	0.8929399	
5.899	0.8940913	
5.9	0.8952411	
5.901	0.8963895	
5.902	0.8975362	
5.903	0.8986816	
5.904	0.8998253	
5.905	0.9009674	
5.906	0.9021081	
5.907	0.9032472	
5.908	0.9043847	
5.909	0.9055208	
5.91	0.9066553	
5.911	0.9077882	
5.912	0.9089196	
5.913	0.9100494	
5.914001	0.9111778	
5.915	0.9123045	
5.916	0.9134297	
5.917	0.9145535	
5.918	0.9156755	
5.919	0.9167961	
5.92	0.9179151	
5.921	0.9190325	
5.922	0.9201483	
5.923	0.9212626	
5.924	0.9223753	
5.925	0.9234865	
5.926	0.9245962	
5.927	0.9257042	
5.928	0.9268107	
5.929	0.9279156	
5.93	0.929019	
5.931	0.9301207	
5.932	0.9312209	
5.933	0.9323195	
5.934	0.9334166	
5.935	0.9345121	
5.936	0.935606	
5.937	0.9366984	
5.938	0.9377891	
5.939	0.9388782	
5.94	0.9399658	
5.941	0.9410518	
5.942	0.9421363	
5.943	0.9432191	
5.944	0.9443004	
5.945	0.94538	
5.946	0.946458	
5.947001	0.9475346	
5.948	0.9486094	
5.949	0.9496828	
5.95	0.9507544	
5.951	0.9518245	
5.952	0.952893	
5.953	0.9539599	
5.954	0.9550252	
5.955	0.9560889	
5.956	0.9571511	
5.957	0.9582116	
5.958	0.9592705	
5.959	0.9603279	
5.960001	0.9613835	
5.961	0.9624376	
5.962	0.9634901	
5.963	0.9645408	
5.964	0.9655901	
5.965	0.9666378	
5.966	0.9676839	
5.967	0.9687282	
5.968	0.9697711	
5.969	0.9708122	
5.97	0.9718518	
5.971	0.9728897	
5.972	0.973926	
5.973	0.9749607	
5.974	0.9759938	
5.975	0.9770253	
5.976	0.9780551	
5.977	0.9790834	
5.978	0.9801099	
5.979	0.9811348	
5.98	0.9821582	
5.981	0.9831799	
5.982	0.9841999	
5.983	0.9852183	
5.984	0.9862351	
5.985	0.9872503	
5.986	0.9882637	
5.987	0.9892756	
5.988	0.9902859	
5.989	0.9912945	
5.99	0.9923014	
5.991	0.9933067	
5.992	0.9943104	
5.993001	0.9953125	
5.994	0.9963129	
5.995	0.9973117	
5.996	0.9983087	
5.997	0.9993041	
5.998	1.000298	
5.999	1.00129	
6	1.002281	
6.001	1.003269	
6.002	1.004257	
6.003	1.005242	
6.004	1.006226	
6.005	1.007208	
6.006001	1.008189	
6.007	1.009168	
6.008	1.010145	
6.009	1.011121	
6.01	1.012094	
6.011	1.013067	
6.012	1.014037	
6.013	1.015006	
6.014	1.015974	
6.015	1.016939	
6.016	1.017903	
6.017	1.018865	
6.018	1.019826	
6.019	1.020785	
6.02	1.021742	
6.021	1.022698	
6.022	1.023652	
6.023	1.024604	
6.024	1.025554	
6.025	1.026503	
6.026	1.02745	
6.027	1.028396	
6.028	1.02934	
6.029	1.030282	
6.03	1.031222	
6.031	1.032161	
6.032	1.033098	
6.033	1.034034	
6.034	1.034967	
6.035	1.0359	
6.036	1.03683	
6.037	1.037759	
6.038	1.038686	
6.039001	1.039611	
6.04	1.040535	
6.041	1.041456	
6.042	1.042377	
6.043	1.043295	
6.044	1.044212	
6.045	1.045127	
6.046	1.046041	
6.047	1.046952	
6.048	1.047863	
6.049	1.048771	
6.05	1.049677	
6.051	1.050583	
6.052001	1.051486	
6.053	1.052387	
6.054	1.053287	
6.055	1.054185	
6.056	1.055082	
6.057	1.055977	
6.058	1.05687	
6.059	1.057761	
6.06	1.058651	
6.061	1.059539	
6.062	1.060425	
6.063	1.061309	
6.064	1.062192	
6.065	1.063073	
6.066	1.063952	
6.067	1.06483	
6.068	1.065706	
6.069	1.06658	
6.07	1.067453	
6.071	1.068323	
6.072001	1.069192	
6.073	1.07006	
6.074	1.070925	
6.075	1.071789	
6.076	1.072651	
6.077	1.073512	
6.078	1.074371	
6.079	1.075227	
6.08	1.076083	
