Time	Length	Position	Velocity	FF	
6.74	4.699705	-0.3002946	2.22075	1	
6.744	4.708518	-0.291482	2.192541	1	
6.748	4.717216	-0.2827832	2.163983	1	
6.752	4.7258	-0.2741994	2.135079	1	
6.756001	4.734266	-0.265732	2.105836	1	
6.76	4.742616	-0.2573825	2.076256	1	
6.764	4.750846	-0.2491522	2.046345	1	
6.768	4.758956	-0.2410423	2.016109	1	
6.772	4.766944	-0.2330541	1.98555	1	
6.776	4.774809	-0.225189	1.954675	1	
6.78	4.78255	-0.2174482	1.923489	1	
6.784	4.790165	-0.2098329	1.891996	1	
6.788	4.797653	-0.2023443	1.860202	1	
6.792	4.805014	-0.1949836	1.828112	1	
6.796	4.812245	-0.187752	1.79573	1	
6.8	4.819346	-0.1806507	1.763062	1	
6.804	4.826316	-0.1736807	1.730114	1	
6.808	4.833154	-0.1668433	1.69689	1	
6.812	4.839857	-0.1601394	1.663396	1	
6.816	4.846426	-0.1535701	1.629637	1	
6.82	4.852859	-0.1471365	1.595618	1	
6.824	4.859157	-0.1408396	1.561346	1	
6.828001	4.865316	-0.1346805	1.526825	1	
6.832	4.871336	-0.12866	1.492062	1	
6.836	4.877217	-0.1227792	1.457061	1	
6.84	4.882957	-0.1170389	1.421828	1	
6.844	4.888556	-0.1114402	1.38637	1	
6.848001	4.894011	-0.1059838	1.350691	1	
6.852	4.899324	-0.1006707	1.314797	1	
6.856	4.904493	-0.09550176	1.278694	1	
6.86	4.909518	-0.09047768	1.242388	1	
6.864	4.914396	-0.08559933	1.205885	1	
6.868001	4.919127	-0.08086747	1.169191	1	
6.872	4.923712	-0.07628285	1.132311	1	
6.876	4.928149	-0.0718462	1.095251	1	
6.88	4.932436	-0.06755823	1.058017	1	
6.884	4.936575	-0.06341961	1.020616	1	
6.888	4.940564	-0.05943101	0.9830526	1	
6.892	4.944402	-0.05559304	0.9453336	1	
6.896	4.948089	-0.05190634	0.9074649	1	
6.9	4.951623	-0.04837146	0.8694525	1	
6.904	4.955005	-0.04498899	0.8313025	1	
6.908	4.958234	-0.04175944	0.7930211	1	
6.912	4.96131	-0.03868334	0.7546145	1	
6.916	4.964232	-0.03576116	0.7160885	1	
6.920001	4.967	-0.03299337	0.6774495	1	
6.924	4.969614	-0.0303804	0.6387037	1	
6.928	4.972071	-0.02792267	0.5998572	1	
6.932	4.974373	-0.02562057	0.5609163	1	
6.936	4.97652	-0.02347445	0.5218872	1	
6.940001	4.978509	-0.02148465	0.4827762	1	
6.944	4.980342	-0.01965149	0.4435896	1	
6.948	4.982018	-0.01797525	0.4043335	1	
6.952	4.983538	-0.01645619	0.3650143	1	
6.956	4.984899	-0.01509456	0.3256383	1	
6.960001	4.986103	-0.01389056	0.2862118	1	
6.964	4.987149	-0.01284437	0.246741	1	
6.968	4.988038	-0.01195617	0.2072323	1	
6.972	4.988768	-0.01122608	0.1676921	1	
6.976	4.989339	-0.01065422	0.1281266	1	
6.98	4.989753	-0.01024067	0.0885422	1	
6.984	4.990008	-0.00998549	0.04894521	1	
6.988	4.990105	-0.009888716	0.009341983	1	
6.992	4.990044	-0.009950357	-0.03026117	1	
6.996	4.989823	-0.0101704	-0.06985789	1	
7	4.989445	-0.01054879	-0.1094418	1	
7.004	4.988908	-0.01108548	-0.1490067	1	
7.008	4.988214	-0.01178036	-0.1885462	1	
7.012001	4.98736	-0.01263333	-0.2280539	1	
7.016	4.98635	-0.01364423	-0.2675235	1	
7.02	4.985181	-0.0148129	-0.3069488	1	
7.024	4.983855	-0.01613915	-0.3463233	1	
7.028	4.982371	-0.01762275	-0.3856409	1	
7.032001	4.980731	-0.01926347	-0.4248951	1	
7.036	4.978933	-0.02106104	-0.4640799	1	
7.04	4.976979	-0.02301515	-0.5031888	1	
7.044	4.974868	-0.0251255	-0.5422157	1	
7.048	4.972602	-0.02739174	-0.5811543	1	
7.052001	4.970181	-0.0298135	-0.6199983	1	
7.056	4.967603	-0.03239038	-0.6587415	1	
7.06	4.964872	-0.03512197	-0.6973779	1	
7.064	4.961986	-0.03800783	-0.7359011	1	
7.068	4.958946	-0.04104748	-0.774305	1	
7.072001	4.955753	-0.04424044	-0.8125835	1	
7.076	4.952408	-0.04758619	-0.8507304	1	
7.08	4.94891	-0.05108417	-0.8887398	1	
7.084	4.94526	-0.05473384	-0.9266054	1	
7.088	4.941459	-0.0585346	-0.9643213	1	
7.092	4.937508	-0.06248584	-1.001881	1	
7.096	4.933407	-0.06658691	-1.039279	1	
7.1	4.929157	-0.07083716	-1.07651	1	
7.104001	4.924758	-0.0752359	-1.113567	1	
7.108	4.920211	-0.07978241	-1.150444	1	
7.112	4.915518	-0.08447597	-1.187135	1	
7.116	4.910678	-0.08931582	-1.223636	1	
7.12	4.905693	-0.09430118	-1.259939	1	
7.124001	4.900563	-0.09943125	-1.296039	1	
7.128	4.895288	-0.1047052	-1.33193	1	
7.132	4.889872	-0.1101222	-1.367606	1	
7.136	4.884313	-0.1156813	-1.403062	1	
7.14	4.878612	-0.1213817	-1.438293	1	
7.144001	4.872771	-0.1272224	-1.473292	1	
7.148	4.866791	-0.1332026	-1.508054	1	
7.152	4.860672	-0.1393212	-1.542573	1	
7.156	4.854416	-0.1455772	-1.576844	1	
7.16	4.848024	-0.1519697	-1.610861	1	
7.164001	4.841496	-0.1584977	-1.644619	1	
7.168	4.834834	-0.16516	-1.678113	1	
7.172	4.828038	-0.1719555	-1.711337	1	
7.176	4.82111	-0.1788833	-1.744285	1	
7.18	4.814052	-0.1859422	-1.776954	1	
7.184	4.806863	-0.1931311	-1.809337	1	
7.188	4.799545	-0.2004488	-1.841429	1	
7.192	4.7921	-0.2078941	-1.873225	1	
7.196001	4.784528	-0.2154658	-1.90472	1	
7.2	4.776831	-0.2231628	-1.935909	1	
7.204	4.76901	-0.2309837	-1.966787	1	
7.208	4.761066	-0.2389274	-1.997349	1	
7.212	4.753001	-0.2469925	-2.027591	1	
7.216001	4.744816	-0.2551777	-2.057506	1	
7.22	4.736512	-0.2634818	-2.087092	1	
7.224	4.72809	-0.2719034	-2.116342	1	
7.228	4.719553	-0.2804411	-2.145252	1	
7.232	4.7109	-0.2890936	-2.173818	1	
7.236001	4.702134	-0.2978595	-2.202036	1	
7.24	4.693256	-0.3067375	-2.229899	1	
7.244	4.684268	-0.3157259	-2.257405	1	
7.248	4.67517	-0.3248235	-2.284549	1	
7.252	4.665965	-0.3340288	-2.311326	1	
7.256001	4.656653	-0.3433402	-2.337732	1	
7.26	4.647237	-0.3527564	-2.363763	1	
7.264	4.637718	-0.3622757	-2.389415	1	
7.268	4.628097	-0.3718967	-2.414684	1	
7.272	4.618376	-0.3816177	-2.439565	1	
7.276	4.608556	-0.3914373	-2.464055	1	
7.28	4.59864	-0.4013539	-2.488149	1	
7.284	4.588628	-0.4113659	-2.511845	1	
7.288001	4.578522	-0.4214716	-2.535137	1	
7.292	4.568324	-0.4316695	-2.558024	1	
7.296	4.558036	-0.4419579	-2.5805	1	
7.3	4.547659	-0.4523352	-2.602562	1	
7.304	4.537195	-0.4627997	-2.624207	1	
7.308001	4.526645	-0.4733497	-2.645432	1	
7.312	4.516012	-0.4839836	-2.666232	1	
7.316	4.505296	-0.4946996	-2.686605	1	
7.32	4.4945	-0.505496	-2.706547	1	
7.324	4.483624	-0.5163711	-2.726055	1	
7.328001	4.472673	-0.5273231	-2.745126	1	
7.332	4.461646	-0.5383503	-2.763758	1	
7.336	4.450546	-0.549451	-2.781946	1	
7.34	4.439373	-0.5606232	-2.799689	1	
7.344	4.428132	-0.5718653	-2.816983	1	
7.348001	4.416822	-0.5831755	-2.833826	1	
7.352	4.405446	-0.5945519	-2.850215	1	
7.356	4.394005	-0.6059927	-2.866147	1	
7.36	4.382502	-0.6174962	-2.881619	1	
7.364	4.370938	-0.6290603	-2.896631	1	
7.368001	4.359315	-0.6406832	-2.911178	1	
7.372	4.347635	-0.6523633	-2.925259	1	
7.376	4.335901	-0.6640986	-2.938871	1	
7.38	4.324112	-0.675887	-2.952013	1	
7.384	4.312273	-0.6877269	-2.964681	1	
7.388	4.300384	-0.6996163	-2.976875	1	
7.392	4.288447	-0.7115532	-2.988592	1	
7.396	4.276464	-0.7235358	-2.999831	1	
7.400001	4.264438	-0.7355622	-3.010589	1	
7.404	4.25237	-0.7476304	-3.020865	1	
7.408	4.240263	-0.7597386	-3.030657	1	
7.412	4.228117	-0.7718846	-3.039963	1	
7.416	4.215935	-0.7840667	-3.048784	1	
7.420001	4.203719	-0.7962828	-3.057116	1	
7.424	4.191471	-0.808531	-3.064959	1	
7.428	4.179193	-0.8208094	-3.072311	1	
7.432	4.166887	-0.8331159	-3.079171	1	
7.436	4.154554	-0.8454487	-3.085538	1	
7.440001	4.142198	-0.8578056	-3.091411	1	
7.444	4.129819	-0.8701849	-3.09679	1	
7.448	4.117419	-0.8825845	-3.101673	1	
7.452	4.105001	-0.8950022	-3.106059	1	
7.456	4.092568	-0.9074364	-3.109949	1	
7.460001	4.08012	-0.9198848	-3.11334	1	
7.464	4.067659	-0.9323455	-3.116234	1	
7.468	4.055189	-0.9448166	-3.118628	1	
7.472	4.042709	-0.9572961	-3.120524	1	
7.476	4.030224	-0.9697818	-3.12192	1	
7.48	4.017735	-0.9822719	-3.122817	1	
7.484	4.005242	-0.9947644	-3.123214	1	
7.488	3.992749	-1.007257	-3.123112	1	
7.492001	3.980259	-1.019748	-3.122509	1	
7.496	3.967771	-1.032236	-3.121408	1	
7.5	3.95529	-1.044718	-3.119806	1	
7.504	3.942816	-1.057192	-3.117706	1	
7.508	3.930352	-1.069656	-3.115107	1	
7.512001	3.917899	-1.082109	-3.11201	1	
7.516	3.905461	-1.094548	-3.108415	1	
7.52	3.893037	-1.106972	-3.104323	1	
7.524	3.880631	-1.119378	-3.099734	1	
7.528	3.868245	-1.131764	-3.094649	1	
7.532001	3.855881	-1.144129	-3.08907	1	
7.536	3.84354	-1.15647	-3.082997	1	
7.54	3.831224	-1.168786	-3.07643	1	
7.544	3.818936	-1.181074	-3.069372	1	
7.548	3.806678	-1.193333	-3.061822	1	
7.552001	3.794451	-1.20556	-3.053784	1	
7.556	3.782257	-1.217754	-3.045257	1	
7.56	3.770099	-1.229913	-3.036243	1	
7.564	3.757978	-1.242034	-3.026744	1	
7.568	3.745896	-1.254116	-3.016761	1	
7.572001	3.733855	-1.266158	-3.006296	1	
7.576	3.721857	-1.278155	-2.99535	1	
7.58	3.709905	-1.290108	-2.983925	1	
7.584001	3.697999	-1.302014	-2.972024	1	
7.588	3.686141	-1.313872	-2.959647	1	
7.592	3.674335	-1.325678	-2.946798	1	
7.596	3.662582	-1.337433	-2.933477	1	
7.6	3.650882	-1.349132	-2.919688	1	
7.604001	3.639239	-1.360775	-2.905432	1	
7.608	3.627655	-1.37236	-2.890712	1	
7.612	3.61613	-1.383886	-2.87553	1	
7.616	3.604667	-1.395349	-2.859888	1	
7.62	3.593268	-1.406748	-2.84379	1	
7.624001	3.581934	-1.418082	-2.827237	1	
7.628	3.570668	-1.429349	-2.810232	1	
7.632	3.55947	-1.440546	-2.792779	1	
7.636	3.548344	-1.451672	-2.774879	1	
7.64	3.537291	-1.462726	-2.756536	1	
7.644001	3.526311	-1.473706	-2.737753	1	
7.648	3.515409	-1.484609	-2.718533	1	
7.652	3.504584	-1.495434	-2.698879	1	
7.656	3.493838	-1.506179	-2.678793	1	
7.66	3.483174	-1.516843	-2.65828	1	
7.664001	3.472594	-1.527424	-2.637342	1	
7.668	3.462098	-1.53792	-2.615983	1	
7.672	3.451689	-1.54833	-2.594206	1	
7.676001	3.441367	-1.558652	-2.572015	1	
7.68	3.431136	-1.568883	-2.549414	1	
7.684	3.420996	-1.579024	-2.526406	1	
7.688	3.410949	-1.589071	-2.502994	1	
7.692	3.400996	-1.599023	-2.479183	1	
7.696001	3.39114	-1.60888	-2.454976	1	
7.7	3.381382	-1.618638	-2.430377	1	
7.704	3.371723	-1.628297	-2.405391	1	
7.708	3.362165	-1.637856	-2.38002	1	
7.712	3.35271	-1.647311	-2.35427	1	
7.716001	3.343358	-1.656663	-2.328144	1	
7.72	3.334111	-1.66591	-2.301647	1	
7.724	3.324972	-1.675049	-2.274783	1	
7.728	3.315942	-1.68408	-2.247555	1	
7.732	3.30702	-1.693002	-2.21997	1	
7.736001	3.29821	-1.701812	-2.19203	1	
7.74	3.289513	-1.710509	-2.163741	1	
7.744	3.28093	-1.719093	-2.135107	1	
7.748	3.272461	-1.727561	-2.106132	1	
7.752	3.264111	-1.735912	-2.076821	1	
7.756001	3.255877	-1.744146	-2.047179	1	
7.76	3.247763	-1.75226	-2.017211	1	
7.764	3.23977	-1.760253	-1.986922	1	
7.768001	3.231899	-1.768124	-1.956316	1	
7.772	3.224151	-1.775872	-1.925398	1	
7.776	3.216528	-1.783496	-1.894173	1	
7.78	3.20903	-1.790994	-1.862646	1	
7.784	3.20166	-1.798365	-1.830822	1	
7.788001	3.194417	-1.805608	-1.798707	1	
7.792	3.187303	-1.812722	-1.766306	1	
7.796	3.180319	-1.819705	-1.733623	1	
7.8	3.173467	-1.826558	-1.700664	1	
7.804	3.166748	-1.833277	-1.667434	1	
7.808001	3.160162	-1.839863	-1.633939	1	
7.812	3.153711	-1.846315	-1.600184	1	
7.816	3.147395	-1.85263	-1.566174	1	
7.82	3.141216	-1.85881	-1.531915	1	
7.824	3.135174	-1.864851	-1.497412	1	
7.828001	3.129271	-1.870754	-1.462671	1	
7.832	3.123508	-1.876517	-1.427697	1	
7.836	3.117886	-1.88214	-1.392497	1	
7.84	3.112404	-1.887622	-1.357074	1	
7.844	3.107065	-1.892961	-1.321437	1	
7.848001	3.101869	-1.898157	-1.285589	1	
7.852	3.096817	-1.90321	-1.249537	1	
7.856	3.091909	-1.908117	-1.213287	1	
7.860001	3.087147	-1.912879	-1.176843	1	
7.864	3.082531	-1.917495	-1.140213	1	
7.868001	3.078063	-1.921964	-1.103402	1	
7.872	3.073741	-1.926285	-1.066416	1	
7.876	3.069569	-1.930458	-1.029261	1	
7.880001	3.065545	-1.934482	-0.9919428	1	
7.884	3.061671	-1.938356	-0.9544672	1	
7.888	3.057947	-1.94208	-0.9168406	1	
7.892	3.054374	-1.945653	-0.8790686	1	
7.896	3.050953	-1.949075	-0.8411575	1	
7.900001	3.047683	-1.952344	-0.8031134	1	
7.904	3.044567	-1.955461	-0.7649423	1	
7.908	3.041602	-1.958425	-0.7266505	1	
7.912	3.038792	-1.961236	-0.6882439	1	
7.916	3.036135	-1.963893	-0.6497286	1	
7.920001	3.033633	-1.966395	-0.611111	1	
7.924	3.031285	-1.968742	-0.5723972	1	
7.928	3.029093	-1.970935	-0.5335932	1	
7.932	3.027055	-1.972972	-0.4947056	1	
7.936	3.025174	-1.974854	-0.4557403	1	
7.940001	3.023448	-1.976579	-0.4167036	1	
7.944	3.021879	-1.978148	-0.3776019	1	
7.948	3.020467	-1.979561	-0.3384413	1	
7.952	3.019211	-1.980817	-0.299228	1	
7.956	3.018113	-1.981915	-0.2599685	1	
7.960001	3.017171	-1.982857	-0.220669	1	
7.964	3.016387	-1.983641	-0.1813357	1	
7.968	3.01576	-1.984268	-0.141975	1	
7.972001	3.01529	-1.984738	-0.1025932	1	
7.976	3.014978	-1.98505	-0.06319654	1	
7.98	3.014824	-1.985204	-0.02379133	1	
7.984	3.014827	-1.985201	0.01561611	1	
7.988	3.014988	-1.98504	0.05501948	1	
7.992001	3.015307	-1.984721	0.09441246	1	
7.996	3.015783	-1.984245	0.1337888	1	
8	3.016417	-1.983611	0.1731421	1	
8.004001	3.017208	-1.982821	0.2124661	1	
8.008	3.018156	-1.981872	0.2517546	1	
8.012	3.019261	-1.980767	0.2910012	1	
8.016001	3.020523	-1.979505	0.3301997	1	
8.02	3.021942	-1.978087	0.3693438	1	
8.024	3.023517	-1.976512	0.4084273	1	
8.028001	3.025248	-1.97478	0.4474439	1	
8.032001	3.027135	-1.972893	0.4863873	1	
8.036	3.029178	-1.97085	0.5252513	1	
8.04	3.031376	-1.968652	0.5640298	1	
8.044001	3.033729	-1.966299	0.6027164	1	
8.048	3.036236	-1.963792	0.641305	1	
8.052	3.038898	-1.961131	0.6797895	1	
8.056001	3.041713	-1.958315	0.7181637	1	
8.06	3.044681	-1.955347	0.7564214	1	
8.064	3.047802	-1.952226	0.7945566	1	
8.068001	3.051075	-1.948953	0.8325632	1	
8.072001	3.0545	-1.945528	0.8704351	1	
8.076	3.058076	-1.941952	0.9081662	1	
8.08	3.061803	-1.938225	0.9457504	1	
8.084001	3.06568	-1.934349	0.9831818	1	
8.088	3.069705	-1.930323	1.020454	1	
8.092	3.07388	-1.926148	1.057562	1	
8.096001	3.078203	-1.921825	1.094499	1	
8.1	3.082673	-1.917355	1.13126	1	
8.104	3.087289	-1.912739	1.167838	1	
8.108001	3.092052	-1.907976	1.204228	1	
8.112	3.096959	-1.903069	1.240424	1	
8.116	3.102011	-1.898017	1.27642	1	
8.120001	3.107206	-1.892822	1.31221	1	
8.124001	3.112544	-1.887484	1.347788	1	
8.128	3.118024	-1.882004	1.38315	1	
8.132	3.123644	-1.876384	1.418289	1	
8.136001	3.129405	-1.870623	1.4532	1	
8.14	3.135304	-1.864724	1.487877	1	
8.144	3.141342	-1.858686	1.522314	1	
8.148001	3.147517	-1.852511	1.556506	1	
8.152	3.153828	-1.8462	1.590448	1	
8.156	3.160274	-1.839754	1.624134	1	
8.160001	3.166854	-1.833174	1.657559	1	
8.164001	3.173568	-1.826461	1.690717	1	
8.168	3.180413	-1.819615	1.723604	1	
8.172	3.187389	-1.812639	1.756214	1	
8.176001	3.194494	-1.805534	1.788541	1	
8.18	3.201729	-1.798299	1.820581	1	
8.184	3.209091	-1.790938	1.852328	1	
8.188001	3.216579	-1.783449	1.883777	1	
8.192	3.224192	-1.775836	1.914924	1	
8.196	3.231929	-1.7681	1.945764	1	
8.200001	3.239788	-1.76024	1.97629	1	
8.204	3.247769	-1.752259	2.0065	1	
8.208	3.25587	-1.744158	2.036387	1	
8.212001	3.264089	-1.735939	2.065947	1	
8.216001	3.272426	-1.727602	2.095175	1	
8.22	3.280879	-1.719149	2.124067	1	
8.224	3.289447	-1.710581	2.152618	1	
8.228001	3.298128	-1.7019	2.180824	1	
8.232	3.306921	-1.693107	2.208679	1	
8.236	3.315825	-1.684203	2.23618	1	
8.240001	3.324837	-1.675191	2.263322	1	
8.244	3.333958	-1.66607	2.290101	1	
8.248	3.343184	-1.656844	2.316512	1	
8.252001	3.352516	-1.647513	2.342552	1	
8.256001	3.36195	-1.638078	2.368216	1	
8.26	3.371486	-1.628542	2.393499	1	
8.264	3.381123	-1.618906	2.418399	1	
8.268001	3.390858	-1.60917	2.442911	1	
8.272	3.40069	-1.599338	2.467032	1	
8.276	3.410617	-1.589411	2.490756	1	
8.280001	3.420639	-1.579389	2.514081	1	
8.284	3.430752	-1.569275	2.537003	1	
8.288	3.440956	-1.559071	2.559518	1	
8.292001	3.45125	-1.548778	2.581623	1	
8.296	3.46163	-1.538397	2.603314	1	
8.3	3.472096	-1.52793	2.624587	1	
8.304001	3.482647	-1.51738	2.64544	1	
8.308001	3.49328	-1.506747	2.665868	1	
8.312	3.503993	-1.496033	2.685869	1	
8.316	3.514785	-1.48524	2.70544	1	
8.320001	3.525655	-1.474371	2.724577	1	
8.324	3.5366	-1.463426	2.743277	1	
8.328	3.547618	-1.452407	2.761538	1	
8.332001	3.558709	-1.441316	2.779356	1	
8.336	3.56987	-1.430155	2.796729	1	
8.34	3.581099	-1.418925	2.813653	1	
8.344001	3.592394	-1.407629	2.830127	1	
8.348001	3.603755	-1.396269	2.846147	1	
8.352	3.615179	-1.384845	2.861712	1	
8.356	3.626663	-1.37336	2.876818	1	
8.360001	3.638206	-1.361816	2.891463	1	
8.364	3.649808	-1.350215	2.905645	1	
8.368	3.661465	-1.338558	2.919361	1	
8.372001	3.673174	-1.326847	2.93261	1	
8.376	3.684937	-1.315085	2.945389	1	
8.38	3.69675	-1.303272	2.957696	1	
8.384001	3.70861	-1.291412	2.96953	1	
8.388	3.720516	-1.279505	2.980888	1	
8.392	3.732467	-1.267554	2.991769	1	
8.396001	3.74446	-1.255561	3.00217	1	
8.400001	3.756493	-1.243527	3.012091	1	
8.404	3.768565	-1.231455	3.02153	1	
8.408	3.780674	-1.219347	3.030484	1	
8.412001	3.792816	-1.207203	3.038954	1	
8.416	3.804992	-1.195027	3.046937	1	
8.42	3.817199	-1.182821	3.054432	1	
8.424001	3.829433	-1.170585	3.061438	1	
8.428	3.841696	-1.158323	3.067954	1	
8.432	3.853982	-1.146036	3.073979	1	
8.436001	3.866292	-1.133726	3.079512	1	
8.440001	3.878623	-1.121395	3.084552	1	
8.444	3.890972	-1.109046	3.089098	1	
8.448	3.903338	-1.096679	3.09315	1	
8.452001	3.91572	-1.084297	3.096708	1	
8.456	3.928114	-1.071903	3.099769	1	
8.46	3.94052	-1.059497	3.102334	1	
8.464001	3.952934	-1.047082	3.104403	1	
8.468	3.965355	-1.03466	3.105975	1	
8.472	3.977782	-1.022234	3.10705	1	
8.476001	3.990211	-1.009804	3.107629	1	
8.48	4.002642	-0.9973729	3.107709	1	
8.484	4.015072	-0.984943	3.107293	1	
8.488001	4.027498	-0.9725159	3.10638	1	
8.492001	4.03992	-0.9600938	3.104969	1	
8.496	4.052335	-0.9476784	3.103062	1	
8.5	4.064741	-0.9352721	3.100659	1	
8.504001	4.077137	-0.9228765	3.097759	1	
8.508	4.089519	-0.9104939	3.094364	1	
8.512	4.101887	-0.8981259	3.090475	1	
8.516001	4.114238	-0.8857749	3.08609	1	
8.52	4.12657	-0.8734426	3.081213	1	
8.524	4.138881	-0.8611311	3.075842	1	
8.528001	4.151169	-0.8488422	3.069979	1	
8.532001	4.163434	-0.836578	3.063626	1	
8.536	4.175671	-0.8243405	3.056783	1	
8.54	4.187879	-0.8121315	3.049451	1	
8.544001	4.200058	-0.7999531	3.041631	1	
8.548	4.212203	-0.7878072	3.033325	1	
8.552	4.224314	-0.7756957	3.024534	1	
8.556001	4.236389	-0.7636207	3.01526	1	
8.56	4.248425	-0.7515838	3.005503	1	
8.564	4.260422	-0.7395872	2.995266	1	
8.568001	4.272376	-0.7276329	2.98455	1	
8.572001	4.284286	-0.7157225	2.973357	1	
8.576	4.296151	-0.7038581	2.961689	1	
8.580001	4.307967	-0.6920415	2.949548	1	
8.584001	4.319734	-0.6802747	2.936935	1	
8.588	4.331448	-0.6685596	2.923852	1	
8.592	4.343109	-0.6568979	2.910303	1	
8.596001	4.354715	-0.6452916	2.896288	1	
8.6	4.366265	-0.6337425	2.881811	1	
8.604	4.377754	-0.6222524	2.866873	1	
8.608001	4.389183	-0.6108233	2.851477	1	
8.612	4.400549	-0.5994568	2.835625	1	
8.616	4.411851	-0.588155	2.81932	1	
8.620001	4.423086	-0.5769195	2.802565	1	
8.624001	4.434253	-0.5657521	2.785362	1	
8.628	4.445351	-0.5546546	2.767715	1	
8.632	4.456376	-0.5436288	2.749625	1	
8.636001	4.467328	-0.5326765	2.731096	1	
8.64	4.478205	-0.5217994	2.71213	1	
8.644	4.489005	-0.5109992	2.692732	1	
8.648001	4.499726	-0.5002777	2.672904	1	
8.652	4.510367	-0.4896366	2.652648	1	
8.656	4.520926	-0.4790776	2.631969	1	
8.660001	4.531401	-0.4686023	2.61087	1	
8.664001	4.54179	-0.4582125	2.589354	1	
8.668	4.552093	-0.4479098	2.567425	1	
8.672001	4.562307	-0.4376958	2.545085	1	
8.676001	4.57243	-0.4275722	2.52234	1	
8.68	4.582461	-0.4175406	2.499192	1	
8.684	4.5924	-0.4076025	2.475645	1	
8.688001	4.602242	-0.3977597	2.451702	1	
8.692	4.611988	-0.3880136	2.427368	1	
8.696	4.621635	-0.3783658	2.402647	1	
8.700001	4.631183	-0.3688178	2.377543	1	
8.704	4.64063	-0.3593712	2.352059	1	
8.708	4.649973	-0.3500276	2.3262	1	
8.712001	4.659212	-0.3407882	2.29997	1	
8.716001	4.668346	-0.3316547	2.273373	1	
8.72	4.677372	-0.3226285	2.246413	1	
8.724	4.686289	-0.3137111	2.219095	1	
8.728001	4.695096	-0.3049038	2.191423	1	
8.732	4.703792	-0.296208	2.163402	1	
8.736	4.712374	-0.2876252	2.135035	1	
8.740001	4.720843	-0.2791567	2.106328	1	
8.744	4.729195	-0.2708039	2.077286	1	
8.748	4.737431	-0.2625681	2.047912	1	
8.752001	4.745548	-0.2544506	2.018211	1	
8.756001	4.753546	-0.2464527	1.988189	1	
8.76	4.761423	-0.2385757	1.957849	1	
8.764001	4.769177	-0.2308208	1.927198	1	
8.768001	4.776809	-0.2231893	1.89624	1	
8.772	4.784316	-0.2156824	1.86498	1	
8.776	4.791697	-0.2083013	1.833422	1	
8.780001	4.798951	-0.2010471	1.801573	1	
8.784	4.806076	-0.1939211	1.769436	1	
8.788	4.813073	-0.1869243	1.737018	1	
8.792001	4.819939	-0.1800579	1.704323	1	
8.796	4.826674	-0.1733229	1.671357	1	
8.8	4.833277	-0.1667205	1.638124	1	
8.804001	4.839745	-0.1602516	1.604631	1	
8.808001	4.846079	-0.1539174	1.570882	1	
8.812	4.852277	-0.1477188	1.536884	1	
8.816	4.858339	-0.1416568	1.502641	1	
8.820001	4.864264	-0.1357323	1.468159	1	
8.824	4.87005	-0.1299464	1.433443	1	
8.828	4.875696	-0.1242999	1.398499	1	
8.832001	4.881202	-0.1187938	1.363333	1	
8.836	4.886567	-0.1134288	1.327951	1	
8.84	4.89179	-0.108206	1.292357	1	
8.844001	4.896869	-0.103126	1.256558	1	
8.848001	4.901805	-0.09818967	1.22056	1	
8.852	4.906598	-0.09339785	1.184367	1	
8.856	4.911244	-0.08875127	1.147987	1	
8.860001	4.915745	-0.08425067	1.111424	1	
8.864	4.920098	-0.07989676	1.074685	1	
8.868	4.924304	-0.07569025	1.037776	1	
8.872001	4.928363	-0.07163177	1.000701	1	
8.876	4.932273	-0.06772199	0.9634687	1	
8.88	4.936033	-0.06396154	0.9260834	1	
8.884001	4.939644	-0.06035099	0.8885514	1	
8.888	4.943104	-0.05689092	0.8508786	1	
8.892	4.946413	-0.05358188	0.8130713	1	
8.896001	4.94957	-0.0504244	0.7751353	1	
8.900001	4.952576	-0.04741896	0.7370769	1	
8.904	4.955429	-0.04456605	0.6989021	1	
8.908	4.958128	-0.04186612	0.660617	1	
8.912001	4.960674	-0.03931959	0.6222278	1	
8.916	4.963067	-0.03692687	0.5837405	1	
8.92	4.965305	-0.03468832	0.5451614	1	
8.924001	4.96739	-0.03260431	0.5064967	1	
8.928	4.969319	-0.03067516	0.4677524	1	
8.932	4.971093	-0.02890117	0.4289348	1	
8.936001	4.972711	-0.02728262	0.3900502	1	
8.940001	4.974174	-0.02581977	0.3511047	1	
8.944	4.975481	-0.02451283	0.3121046	1	
8.948	4.976632	-0.02336202	0.2730561	1	
8.952001	4.977626	-0.02236751	0.2339655	1	
8.956	4.978464	-0.02152946	0.194839	1	
8.96	4.979146	-0.02084799	0.1556829	1	
8.964001	4.979671	-0.0203232	0.1165035	1	
8.968	4.980039	-0.01995517	0.077307	1	
8.972	4.98025	-0.01974396	0.03809969	1	
8.976001	4.980304	-0.01968959	-0.001112143	1	
8.98	4.980202	-0.01979206	-0.04032223	1	
8.984	4.979942	-0.02005136	-0.0795243	1	
8.988001	4.979527	-0.02046743	-0.1187121	1	
8.992001	4.978953	-0.0210402	-0.1578793	1	
8.996	4.978224	-0.02176958	-0.1970197	1	
9	4.977338	-0.02265544	-0.236127	1	
9.004001	4.976296	-0.02369763	-0.2751949	1	
9.008	4.975098	-0.02489598	-0.3142173	1	
9.012	4.973743	-0.02625029	-0.3531879	1	
9.016001	4.972233	-0.02776035	-0.3921003	1	
9.02	4.970568	-0.02942589	-0.4309484	1	
