Time	Child_Y	Joint_Y	Root2_Y	Root_Y	
1.725	0.1104468	0.01155668	0	0.06299718	
1.7255	0.1104877	0.01139466	0	0.06285613	
1.726	0.1105261	0.01136332	0	0.06271263	
1.7265	0.110562	0.01146273	0	0.06256669	
1.727	0.1105953	0.01169276	0	0.06241829	
1.7275	0.1106261	0.0120531	0	0.06226743	
1.728	0.1106543	0.01254328	0	0.06211412	
1.7285	0.11068	0.01316266	0	0.06195834	
1.729	0.1107031	0.01391042	0	0.06180011	
1.7295	0.1107237	0.01478556	0	0.06163942	
1.73	0.1107418	0.01578691	0	0.06147626	
1.7305	0.1107573	0.01691315	0	0.06131063	
1.731	0.1107703	0.01816276	0	0.06114253	
1.7315	0.1107807	0.01953409	0	0.06097197	
1.732	0.1107885	0.02102529	0	0.06079894	
1.7325	0.1107938	0.02263437	0	0.06062343	
1.733	0.1107966	0.02435917	0	0.06044545	
1.7335	0.1107968	0.02619737	0	0.06026499	
1.734	0.1107945	0.02814651	0	0.06008206	
1.7345	0.1107896	0.03020397	0	0.05989664	
1.735	0.1107822	0.03236697	0	0.05970875	
1.7355	0.1107722	0.0346326	0	0.05951837	
1.736	0.1107597	0.0369978	0	0.05932552	
1.7365	0.1107446	0.03945939	0	0.05913017	
1.737	0.110727	0.04201403	0	0.05893234	
1.7375	0.1107069	0.04465828	0	0.05873203	
1.738	0.1106842	0.04738856	0	0.05852922	
1.7385	0.110659	0.05020118	0	0.05832393	
1.739	0.1106312	0.05309233	0	0.05811615	
1.7395	0.1106009	0.0560581	0	0.05790587	
1.74	0.1105681	0.05909447	0	0.05769311	
1.7405	0.1105328	0.06219732	0	0.05747784	
1.741	0.1104949	0.06536248	0	0.05726009	
1.7415	0.1104545	0.06858562	0	0.05703984	
1.742	0.1104116	0.07186239	0	0.05681709	
1.7425	0.1103661	0.07518837	0	0.05659185	
1.743	0.1103181	0.07855903	0	0.05636411	
1.7435	0.1102677	0.08196981	0	0.05613387	
1.744	0.1102147	0.08541609	0	0.05590114	
1.7445	0.1101592	0.0888932	0	0.0556659	
1.745	0.1101011	0.09239643	0	0.05542817	
1.7455	0.1100406	0.09592103	0	0.05518794	
1.746	0.1099776	0.09946223	0	0.0549452	
1.7465	0.1099121	0.1030152	0	0.05469996	
1.747	0.1098441	0.1065752	0	0.05445223	
1.7475	0.1097736	0.1101373	0	0.054202	
1.748	0.1097006	0.1136967	0	0.05394926	
1.7485	0.1096251	0.1172485	0	0.05369403	
1.749	0.1095471	0.120788	0	0.05343629	
1.7495	0.1094667	0.1243103	0	0.05317605	
1.75	0.1093838	0.1278107	0	0.05291332	
1.7505	0.1092984	0.1312843	0	0.05264808	
1.751	0.1092105	0.1347264	0	0.05238035	
1.7515	0.1091202	0.1381323	0	0.05211011	
1.752	0.1090274	0.1414974	0	0.05183738	
1.7525	0.1089322	0.144817	0	0.05156215	
1.753	0.1088345	0.1480866	0	0.05128442	
1.7535	0.1087343	0.1513018	0	0.0510042	
1.754	0.1086317	0.154458	0	0.05072147	
1.7545	0.1085267	0.1575509	0	0.05043625	
1.755	0.1084192	0.1605763	0	0.05014855	
1.7555	0.1083093	0.1635301	0	0.04985834	
1.756	0.108197	0.166408	0	0.04956564	
1.7565	0.1080822	0.1692062	0	0.04927046	
1.757	0.107965	0.1719207	0	0.04897278	
1.7575	0.1078454	0.1745478	0	0.04867261	
1.758	0.1077233	0.1770838	0	0.04836996	
1.7585	0.1075989	0.1795253	0	0.04806482	
1.759	0.107472	0.1818687	0	0.04775719	
1.7595	0.1073427	0.1841108	0	0.04744708	
1.76	0.107211	0.1862485	0	0.04713449	
1.7605	0.1070769	0.1882788	0	0.04681941	
1.761	0.1069404	0.1901988	0	0.04650186	
1.7615	0.1068015	0.1920059	0	0.04618182	
1.762	0.1066602	0.1936973	0	0.04585931	
1.7625	0.1065166	0.1952709	0	0.04553433	
1.763	0.1063705	0.1967242	0	0.04520687	
1.7635	0.1062221	0.1980552	0	0.04487694	
1.764	0.1060712	0.1992621	0	0.04454454	
1.7645	0.105918	0.200343	0	0.04420967	
1.765	0.1057624	0.2012964	0	0.04387234	
1.7655	0.1056044	0.2021207	0	0.04353254	
1.766	0.1054441	0.2028149	0	0.04319028	
1.7665	0.1052813	0.2033778	0	0.04284556	
1.767	0.1051162	0.2038085	0	0.04249837	
1.7675	0.1049488	0.2041063	0	0.04214873	
1.768	0.1047789	0.2042706	0	0.04179664	
1.7685	0.1046067	0.204301	0	0.04144208	
1.769	0.1044322	0.2041973	0	0.04108508	
1.7695	0.1042552	0.2039595	0	0.04072563	
1.77	0.1040759	0.2035877	0	0.04036372	
1.7705	0.1038943	0.2030823	0	0.03999937	
1.771	0.1037103	0.2024436	0	0.03963257	
1.7715	0.1035239	0.2016725	0	0.03926333	
1.772	0.1033351	0.2007696	0	0.03889165	
1.7725	0.103144	0.1997361	0	0.03851753	
1.773	0.1029506	0.198573	0	0.03814097	
1.7735	0.1027548	0.1972817	0	0.03776197	
1.774	0.1025566	0.1958637	0	0.03738054	
1.7745	0.1023561	0.1943207	0	0.03699667	
1.775	0.1021532	0.1926545	0	0.03661036	
1.7755	0.101948	0.190867	0	0.03622163	
1.776	0.1017404	0.1889605	0	0.03583048	
1.7765	0.1015304	0.1869372	0	0.03543689	
1.777	0.1013181	0.1847995	0	0.03504087	
1.7775	0.1011035	0.18255	0	0.03464243	
1.778	0.1008864	0.1801916	0	0.03424157	
1.7785	0.1006671	0.1777269	0	0.03383828	
1.779	0.1004453	0.1751592	0	0.03343257	
1.7795	0.1002212	0.1724914	0	0.03302445	
1.78	0.09999473	0.1697268	0	0.0326139	
1.7805	0.0997659	0.1668689	0	0.03220093	
1.781	0.09953469	0.1639212	0	0.03178556	
1.7815	0.09930112	0.1608872	0	0.03136776	
1.782	0.09906518	0.1577706	0	0.03094754	
1.7825	0.09882688	0.1545753	0	0.03052492	
1.783	0.09858619	0.1513053	0	0.03009988	
1.7835	0.09834313	0.1479644	0	0.02967243	
1.784	0.0980977	0.1445569	0	0.02924256	
1.7845	0.09784943	0.1416361	0	0.02942178	
1.785	0.09759875	0.1386734	0	0.02959857	
1.7855	0.09734567	0.1356713	0	0.02977294	
1.786	0.09709018	0.1326324	0	0.02994489	
1.7865	0.09683228	0.1295591	0	0.03011442	
1.787	0.09657197	0.1264543	0	0.03028153	
1.7875	0.09630926	0.1233203	0	0.03044621	
1.788	0.09604412	0.1201599	0	0.03060847	
1.7885	0.09577658	0.1169758	0	0.03076831	
1.789	0.09550662	0.1137705	0	0.03092574	
1.7895	0.09523424	0.1105467	0	0.03108074	
1.79	0.09495943	0.1073072	0	0.03123332	
1.7905	0.09468221	0.1040545	0	0.03138348	
1.791	0.09440257	0.1007913	0	0.03153122	
1.7915	0.0941205	0.09752043	0	0.03167653	
1.792	0.093836	0.09424444	0	0.03181943	
1.7925	0.09354907	0.09096606	0	0.03195991	
1.793	0.09325972	0.08768795	0	0.03209797	
1.7935	0.09296793	0.08441281	0	0.0322336	
1.794	0.09267372	0.08114328	0	0.03236682	
1.7945	0.09237706	0.07788203	0	0.03249761	
1.795	0.09207797	0.0746317	0	0.03262598	
1.7955	0.09177644	0.07139491	0	0.03275194	
1.796	0.09147247	0.0681743	0	0.03287546	
1.7965	0.09116605	0.06497242	0	0.03299657	
1.797	0.09085719	0.06179188	0	0.03311525	
1.7975	0.09054589	0.05863522	0	0.03323152	
1.798	0.09023213	0.05550495	0	0.03334535	
1.7985	0.08991592	0.05240359	0	0.03345677	
1.799	0.08959725	0.04933358	0	0.03356576	
1.7995	0.08927614	0.04629738	0	0.03367232	
1.8	0.08895256	0.04329738	0	0.03377646	
1.8005	0.08862654	0.04033595	0	0.03387817	
1.801	0.08829805	0.03741542	0	0.03397746	
1.8015	0.08796709	0.03453806	0	0.03407432	
1.802	0.08763368	0.03170612	0	0.03416876	
1.8025	0.0872978	0.02892182	0	0.03426076	
1.803	0.08695944	0.02618729	0	0.03435034	
1.8035	0.08661862	0.02350465	0	0.03443749	
1.804	0.08627533	0.02087594	0	0.0345222	
1.8045	0.08592957	0.01830318	0	0.03460449	
1.805	0.08558132	0.01578831	0	0.03468434	
