Time	A2	A3	A4	A5	A1	
0.7460001	0.00178699	0	0	0.001798504	0.02177001	
0.748	0.001784637	0	0	0.001796137	0.02174135	
0.7500001	0.001782287	0	0	0.001793772	0.02171272	
0.752	0.00177994	0	0	0.001791409	0.02168412	
0.754	0.001777595	0	0	0.001789049	0.02165555	
0.756	0.001775252	0	0	0.001786692	0.02162702	
0.758	0.001772913	0	0	0.001784337	0.02159852	
0.7600001	0.001770576	0	0	0.001781985	0.02157004	
0.762	0.001768241	0	0	0.001779635	0.0215416	
0.7640001	0.001765909	0	0	0.001777288	0.0215132	
0.766	0.00176358	0	0	0.001774944	0.02148482	
0.768	0.001761253	0	0	0.001772602	0.02145648	
0.77	0.001758929	0	0	0.001770264	0.02142816	
0.772	0.001756608	0	0	0.001767927	0.02139989	
0.774	0.001754289	0	0	0.001765593	0.02137164	
0.776	0.001751973	0	0	0.001763263	0.02134342	
0.7780001	0.00174966	0	0	0.001760934	0.02131524	
0.78	0.001747349	0	0	0.001758609	0.02128709	
0.7820001	0.001745041	0	0	0.001756286	0.02125897	
0.784	0.001742735	0	0	0.001753965	0.02123088	
0.786	0.001740433	0	0	0.001751648	0.02120283	
0.788	0.001738133	0	0	0.001749333	0.02117481	
0.79	0.001735835	0	0	0.001747021	0.02114682	
0.7920001	0.001733541	0	0	0.001744711	0.02111887	
0.794	0.001731249	0	0	0.001742405	0.02109095	
0.7960001	0.001728959	0	0	0.001740101	0.02106306	
0.798	0.001726673	0	0	0.001737799	0.0210352	
0.8	0.001724389	0	0	0.001735501	0.02100738	
0.802	0.001722108	0	0	0.001733205	0.02097959	
0.804	0.001719829	0	0	0.001730911	0.02095183	
0.8060001	0.001717554	0	0	0.001728621	0.02092411	
0.808	0.001715281	0	0	0.001726333	0.02089641	
0.8100001	0.00171301	0	0	0.001724049	0.02086876	
0.812	0.001710743	0	0	0.001721766	0.02084113	
0.814	0.001708478	0	0	0.001719487	0.02081354	
0.816	0.001706215	0	0	0.00171721	0.02078598	
0.818	0.001703956	0	0	0.001714937	0.02075846	
0.8200001	0.001701699	0	0	0.001712666	0.02073096	
0.822	0.001699445	0	0	0.001710397	0.02070351	
0.8240001	0.001697194	0	0	0.001708131	0.02067608	
0.826	0.001694946	0	0	0.001705868	0.02064869	
0.8280001	0.0016927	0	0	0.001703608	0.02062133	
0.83	0.001690457	0	0	0.001701351	0.020594	
0.832	0.001688217	0	0	0.001699096	0.02056671	
0.8340001	0.001685979	0	0	0.001696844	0.02053946	
0.836	0.001683744	0	0	0.001694595	0.02051223	
0.8380001	0.001681512	0	0	0.001692348	0.02048504	
0.84	0.001679283	0	0	0.001690105	0.02045788	
0.8420001	0.001677056	0	0	0.001687864	0.02043075	
0.844	0.001674833	0	0	0.001685625	0.02040366	
0.846	0.001672612	0	0	0.00168339	0.0203766	
0.848	0.001670393	0	0	0.001681157	0.02034958	
0.85	0.001668178	0	0	0.001678927	0.02032259	
0.8520001	0.001665965	0	0	0.0016767	0.02029563	
0.854	0.001663755	0	0	0.001674476	0.0202687	
0.8560001	0.001661547	0	0	0.001672254	0.02024182	
0.858	0.001659343	0	0	0.001670035	0.02021496	
0.86	0.001657141	0	0	0.001667819	0.02018813	
0.862	0.001654942	0	0	0.001665606	0.02016134	
0.864	0.001652746	0	0	0.001663396	0.02013458	
0.8660001	0.001650552	0	0	0.001661188	0.02010786	
0.868	0.001648361	0	0	0.001658983	0.02008117	
0.8700001	0.001646173	0	0	0.001656781	0.02005451	
0.872	0.001643988	0	0	0.001654582	0.02002789	
0.874	0.001641806	0	0	0.001652385	0.0200013	
0.876	0.001639626	0	0	0.001650191	0.01997475	
0.878	0.001637448	0	0	0.001648	0.01994823	
0.8800001	0.001635274	0	0	0.001645812	0.01992174	
0.882	0.001633103	0	0	0.001643626	0.01989528	
0.8840001	0.001630934	0	0	0.001641443	0.01986886	
0.886	0.001628767	0	0	0.001639263	0.01984247	
0.8880001	0.001626604	0	0	0.001637086	0.01981612	
0.89	0.001624444	0	0	0.001634911	0.0197898	
0.892	0.001622286	0	0	0.001632739	0.01976351	
0.8940001	0.00162013	0	0	0.001630571	0.01973725	
0.896	0.001617978	0	0	0.001628404	0.01971103	
0.8980001	0.001615829	0	0	0.001626241	0.01968484	
0.9	0.001613682	0	0	0.00162408	0.01965869	
0.9020001	0.001611537	0	0	0.001621922	0.01963257	
0.904	0.001609396	0	0	0.001619767	0.01960648	
0.906	0.001607257	0	0	0.001617614	0.01958043	
0.9080001	0.001605121	0	0	0.001615465	0.0195544	
0.91	0.001602988	0	0	0.001613318	0.01952841	
0.9120001	0.001600858	0	0	0.001611174	0.01950246	
0.914	0.00159873	0	0	0.001609032	0.01947654	
0.9160001	0.001596605	0	0	0.001606893	0.01945065	
0.918	0.001594483	0	0	0.001604757	0.01942479	
0.92	0.001592363	0	0	0.001602624	0.01939898	
0.9220001	0.001590246	0	0	0.001600493	0.01937319	
0.924	0.001588132	0	0	0.001598366	0.01934743	
0.9260001	0.001586021	0	0	0.001596241	0.01932171	
0.928	0.001583912	0	0	0.001594118	0.01929602	
0.9300001	0.001581806	0	0	0.001591999	0.01927036	
0.932	0.001579703	0	0	0.001589882	0.01924474	
0.934	0.001577602	0	0	0.001587768	0.01921915	
0.936	0.001575505	0	0	0.001585657	0.0191936	
0.938	0.00157341	0	0	0.001583548	0.01916807	
0.9400001	0.001571317	0	0	0.001581442	0.01914258	
0.942	0.001569227	0	0	0.001579339	0.01911712	
0.9440001	0.00156714	0	0	0.001577238	0.0190917	
0.946	0.001565056	0	0	0.001575141	0.01906631	
0.9480001	0.001562974	0	0	0.001573046	0.01904095	
0.95	0.001560896	0	0	0.001570953	0.01901562	
0.952	0.001558819	0	0	0.001568864	0.01899032	
0.9540001	0.001556746	0	0	0.001566777	0.01896507	
0.956	0.001554675	0	0	0.001564693	0.01893984	
0.9580001	0.001552607	0	0	0.001562611	0.01891464	
0.96	0.001550542	0	0	0.001560533	0.01888948	
0.9620001	0.001548479	0	0	0.001558457	0.01886435	
0.964	0.001546419	0	0	0.001556383	0.01883926	
0.966	0.001544361	0	0	0.001554313	0.01881419	
0.9680001	0.001542307	0	0	0.001552245	0.01878916	
0.97	0.001540254	0	0	0.001550179	0.01876416	
0.9720001	0.001538205	0	0	0.001548117	0.0187392	
0.974	0.001536158	0	0	0.001546057	0.01871426	
0.9760001	0.001534114	0	0	0.001544	0.01868936	
0.978	0.001532073	0	0	0.001541945	0.01866449	
0.98	0.001530034	0	0	0.001539893	0.01863965	
0.9820001	0.001527998	0	0	0.001537844	0.01861485	
0.984	0.001525965	0	0	0.001535797	0.01859008	
0.9860001	0.001523934	0	0	0.001533753	0.01856533	
0.988	0.001521906	0	0	0.001531712	0.01854063	
0.9900001	0.00151988	0	0	0.001529674	0.01851596	
0.992	0.001517858	0	0	0.001527638	0.01849131	
0.994	0.001515837	0	0	0.001525605	0.0184667	
0.9960001	0.00151382	0	0	0.001523574	0.01844212	
0.998	0.001511805	0	0	0.001521547	0.01841758	
1	0.001509793	0	0	0.001519521	0.01839307	
1.002	0.001507783	0	0	0.001517499	0.01836859	
1.004	0.001505776	0	0	0.001515479	0.01834414	
1.006	0.001503772	0	0	0.001513461	0.01831972	
1.008	0.00150177	0	0	0.001511447	0.01829534	
1.01	0.001499771	0	0	0.001509435	0.01827098	
1.012	0.001497775	0	0	0.001507426	0.01824666	
1.014	0.001495781	0	0	0.001505419	0.01822237	
1.016	0.00149379	0	0	0.001503415	0.01819812	
1.018	0.001491801	0	0	0.001501414	0.01817389	
1.02	0.001489815	0	0	0.001499415	0.0181497	
1.022	0.001487832	0	0	0.001497419	0.01812554	
1.024	0.001485851	0	0	0.001495425	0.01810141	
1.026	0.001483873	0	0	0.001493435	0.01807731	
1.028	0.001481898	0	0	0.001491446	0.01805324	
1.03	0.001479925	0	0	0.001489461	0.01802921	
1.032	0.001477955	0	0	0.001487478	0.0180052	
1.034	0.001475987	0	0	0.001485497	0.01798123	
1.036	0.001474021	0	0	0.00148352	0.01795729	
1.038	0.001472059	0	0	0.001481544	0.01793338	
1.04	0.001470099	0	0	0.001479571	0.0179095	
1.042	0.001468142	0	0	0.001477602	0.01788566	
1.044	0.001466187	0	0	0.001475634	0.01786184	
1.046	0.001464235	0	0	0.001473669	0.01783806	
1.048	0.001462285	0	0	0.001471707	0.0178143	
1.05	0.001460338	0	0	0.001469747	0.01779058	
1.052	0.001458394	0	0	0.001467791	0.01776689	
1.054	0.001456452	0	0	0.001465836	0.01774323	
1.056	0.001454512	0	0	0.001463884	0.01771961	
1.058	0.001452575	0	0	0.001461935	0.01769601	
1.06	0.001450641	0	0	0.001459988	0.01767244	
1.062	0.001448709	0	0	0.001458044	0.01764891	
1.064	0.00144678	0	0	0.001456102	0.01762541	
1.066	0.001444853	0	0	0.001454163	0.01760194	
1.068	0.001442929	0	0	0.001452227	0.0175785	
1.07	0.001441008	0	0	0.001450293	0.01755509	
1.072	0.001439089	0	0	0.001448361	0.01753171	
1.074	0.001437173	0	0	0.001446433	0.01750836	
1.076	0.001435259	0	0	0.001444507	0.01748505	
1.078	0.001433348	0	0	0.001442583	0.01746176	
1.08	0.001431439	0	0	0.001440662	0.0174385	
1.082	0.001429532	0	0	0.001438743	0.01741528	
1.084	0.001427629	0	0	0.001436827	0.01739208	
1.086	0.001425727	0	0	0.001434913	0.01736892	
1.088	0.001423828	0	0	0.001433002	0.01734579	
1.09	0.001421932	0	0	0.001431094	0.01732269	
1.092	0.001420038	0	0	0.001429188	0.01729962	
1.094	0.001418147	0	0	0.001427284	0.01727658	
1.096	0.001416259	0	0	0.001425383	0.01725357	
1.098	0.001414372	0	0	0.001423485	0.01723059	
1.1	0.001412489	0	0	0.001421589	0.01720764	
1.102	0.001410607	0	0	0.001419696	0.01718472	
1.104	0.001408729	0	0	0.001417805	0.01716183	
1.106	0.001406853	0	0	0.001415917	0.01713897	
1.108	0.001404979	0	0	0.001414031	0.01711614	
1.11	0.001403108	0	0	0.001412148	0.01709334	
1.112	0.001401239	0	0	0.001410267	0.01707058	
1.114	0.001399372	0	0	0.001408389	0.01704784	
1.116	0.001397509	0	0	0.001406512	0.01702514	
1.118	0.001395647	0	0	0.001404639	0.01700246	
1.12	0.001393788	0	0	0.001402768	0.01697982	
1.122	0.001391931	0	0	0.0014009	0.0169572	
1.124	0.001390077	0	0	0.001399034	0.01693461	
1.126	0.001388226	0	0	0.00139717	0.01691205	
1.128	0.001386377	0	0	0.001395309	0.01688952	
1.13	0.00138453	0	0	0.001393451	0.01686703	
1.132	0.001382686	0	0	0.001391594	0.01684456	
1.134	0.001380844	0	0	0.001389741	0.01682212	
1.136	0.001379005	0	0	0.00138789	0.01679971	
1.138	0.001377168	0	0	0.001386041	0.01677733	
1.14	0.001375334	0	0	0.001384195	0.01675499	
1.142	0.001373502	0	0	0.001382351	0.01673267	
1.144	0.001371672	0	0	0.00138051	0.01671038	
1.146	0.001369845	0	0	0.001378671	0.01668812	
1.148	0.001368021	0	0	0.001376835	0.01666589	
1.15	0.001366198	0	0	0.001375001	0.0166437	
1.152	0.001364379	0	0	0.001373169	0.01662152	
1.154	0.001362561	0	0	0.00137134	0.01659938	
1.156	0.001360746	0	0	0.001369513	0.01657727	
1.158	0.001358934	0	0	0.001367689	0.01655519	
1.16	0.001357124	0	0	0.001365867	0.01653313	
1.162	0.001355315	0	0	0.001364047	0.01651111	
1.164	0.00135351	0	0	0.00136223	0.01648911	
1.166	0.001351706	0	0	0.001360415	0.01646715	
1.168	0.001349906	0	0	0.001358602	0.01644521	
1.17	0.001348107	0	0	0.001356792	0.0164233	
1.172	0.001346311	0	0	0.001354985	0.01640143	
1.174	0.001344517	0	0	0.001353179	0.01637958	
1.176	0.001342726	0	0	0.001351376	0.01635776	
1.178	0.001340937	0	0	0.001349576	0.01633596	
1.18	0.00133915	0	0	0.001347778	0.0163142	
1.182	0.001337366	0	0	0.001345982	0.01629247	
1.184	0.001335585	0	0	0.001344189	0.01627077	
1.186	0.001333805	0	0	0.001342398	0.01624909	
1.188	0.001332028	0	0	0.00134061	0.01622745	
1.19	0.001330254	0	0	0.001338824	0.01620583	
1.192	0.001328481	0	0	0.00133704	0.01618424	
1.194	0.001326711	0	0	0.001335259	0.01616268	
1.196	0.001324943	0	0	0.00133348	0.01614115	
1.198	0.001323178	0	0	0.001331703	0.01611965	
1.2	0.001321416	0	0	0.001329929	0.01609817	
1.202	0.001319655	0	0	0.001328157	0.01607672	
1.204	0.001317897	0	0	0.001326388	0.01605531	
1.206	0.001316141	0	0	0.00132462	0.01603392	
1.208	0.001314388	0	0	0.001322855	0.01601255	
1.21	0.001312636	0	0	0.001321093	0.01599122	
1.212	0.001310888	0	0	0.001319333	0.01596992	
1.214	0.001309141	0	0	0.001317575	0.01594864	
1.216	0.001307397	0	0	0.00131582	0.01592739	
1.218	0.001305655	0	0	0.001314067	0.01590617	
1.22	0.001303915	0	0	0.001312316	0.01588498	
1.222	0.001302178	0	0	0.001310568	0.01586382	
1.224	0.001300443	0	0	0.001308822	0.01584268	
1.226	0.001298711	0	0	0.001307078	0.01582158	
1.228	0.001296981	0	0	0.001305337	0.0158005	
1.23	0.001295253	0	0	0.001303597	0.01577945	
1.232	0.001293527	0	0	0.001301861	0.01575842	
1.234	0.001291804	0	0	0.001300126	0.01573743	
1.236	0.001290082	0	0	0.001298394	0.01571646	
1.238	0.001288364	0	0	0.001296664	0.01569553	
1.24	0.001286648	0	0	0.001294937	0.01567461	
1.242	0.001284933	0	0	0.001293212	0.01565373	
1.244	0.001283221	0	0	0.001291489	0.01563288	
1.246	0.001281512	0	0	0.001289768	0.01561205	
1.248	0.001279805	0	0	0.00128805	0.01559125	
1.25	0.001278099	0	0	0.001286333	0.01557048	
1.252	0.001276397	0	0	0.00128462	0.01554973	
1.254	0.001274696	0	0	0.001282908	0.01552902	
1.256	0.001272998	0	0	0.001281199	0.01550833	
1.258	0.001271302	0	0	0.001279492	0.01548767	
1.26	0.001269608	0	0	0.001277787	0.01546703	
1.262	0.001267916	0	0	0.001276084	0.01544643	
1.264	0.001266227	0	0	0.001274384	0.01542585	
1.266	0.00126454	0	0	0.001272686	0.0154053	
1.268	0.001262855	0	0	0.00127099	0.01538477	
1.27	0.001261172	0	0	0.001269297	0.01536427	
1.272	0.001259491	0	0	0.001267605	0.0153438	
1.274	0.001257813	0	0	0.001265917	0.01532336	
1.276	0.001256137	0	0	0.00126423	0.01530294	
1.278	0.001254463	0	0	0.001262545	0.01528255	
1.28	0.001252792	0	0	0.001260863	0.01526219	
1.282	0.001251122	0	0	0.001259183	0.01524185	
1.284	0.001249455	0	0	0.001257505	0.01522155	
1.286	0.001247791	0	0	0.001255829	0.01520127	
1.288	0.001246128	0	0	0.001254156	0.01518101	
1.29	0.001244467	0	0	0.001252485	0.01516079	
1.292	0.001242809	0	0	0.001250816	0.01514059	
1.294	0.001241153	0	0	0.001249149	0.01512042	
1.296	0.001239499	0	0	0.001247485	0.01510027	
1.298	0.001237848	0	0	0.001245822	0.01508015	
1.3	0.001236198	0	0	0.001244162	0.01506006	
1.302	0.001234551	0	0	0.001242504	0.01503999	
1.304	0.001232906	0	0	0.001240849	0.01501995	
1.306	0.001231263	0	0	0.001239195	0.01499994	
1.308	0.001229622	0	0	0.001237544	0.01497995	
1.31	0.001227984	0	0	0.001235895	0.01495999	
1.312	0.001226347	0	0	0.001234248	0.01494006	
1.314	0.001224713	0	0	0.001232604	0.01492015	
1.316	0.001223081	0	0	0.001230961	0.01490027	
1.318	0.001221451	0	0	0.001229321	0.01488041	
1.32	0.001219824	0	0	0.001227683	0.01486058	
1.322	0.001218198	0	0	0.001226047	0.01484079	
1.324	0.001216575	0	0	0.001224413	0.01482101	
1.326	0.001214954	0	0	0.001222782	0.01480126	
1.328	0.001213335	0	0	0.001221152	0.01478154	
1.33	0.001211718	0	0	0.001219525	0.01476184	
1.332	0.001210104	0	0	0.0012179	0.01474217	
1.334	0.001208491	0	0	0.001216277	0.01472253	
1.336	0.001206881	0	0	0.001214657	0.01470291	
1.338	0.001205273	0	0	0.001213038	0.01468332	
1.34	0.001203666	0	0	0.001211422	0.01466375	
1.342	0.001202063	0	0	0.001209807	0.01464421	
1.344	0.001200461	0	0	0.001208195	0.0146247	
1.346	0.001198861	0	0	0.001206585	0.01460521	
1.348	0.001197264	0	0	0.001204978	0.01458575	
1.35	0.001195668	0	0	0.001203372	0.01456632	
1.352	0.001194075	0	0	0.001201769	0.0145469	
1.354	0.001192484	0	0	0.001200167	0.01452752	
1.356	0.001190895	0	0	0.001198568	0.01450817	
1.358	0.001189308	0	0	0.001196971	0.01448883	
1.36	0.001187723	0	0	0.001195376	0.01446953	
1.362	0.001186141	0	0	0.001193783	0.01445025	
1.364	0.00118456	0	0	0.001192192	0.01443099	
1.366	0.001182982	0	0	0.001190604	0.01441176	
1.368	0.001181406	0	0	0.001189017	0.01439256	
1.37	0.001179831	0	0	0.001187433	0.01437338	
1.372	0.001178259	0	0	0.001185851	0.01435423	
1.374	0.001176689	0	0	0.00118427	0.0143351	
1.376	0.001175121	0	0	0.001182692	0.014316	
1.378	0.001173555	0	0	0.001181116	0.01429692	
1.38	0.001171992	0	0	0.001179543	0.01427788	
1.382	0.00117043	0	0	0.001177971	0.01425885	
1.384	0.00116887	0	0	0.001176401	0.01423985	
1.386	0.001167313	0	0	0.001174834	0.01422087	
1.388	0.001165757	0	0	0.001173268	0.01420193	
1.39	0.001164204	0	0	0.001171705	0.014183	
1.392	0.001162653	0	0	0.001170144	0.0141641	
1.394	0.001161103	0	0	0.001168584	0.01414523	
1.396	0.001159556	0	0	0.001167027	0.01412638	
1.398	0.001158011	0	0	0.001165472	0.01410756	
1.4	0.001156468	0	0	0.001163919	0.01408876	
1.402	0.001154927	0	0	0.001162368	0.01406999	
1.404	0.001153388	0	0	0.001160819	0.01405124	
1.406	0.001151851	0	0	0.001159272	0.01403251	
1.408	0.001150316	0	0	0.001157728	0.01401382	
1.41	0.001148783	0	0	0.001156185	0.01399514	
1.412	0.001147253	0	0	0.001154644	0.01397649	
1.414	0.001145724	0	0	0.001153106	0.01395787	
1.416	0.001144198	0	0	0.001151569	0.01393927	
1.418	0.001142673	0	0	0.001150035	0.0139207	
1.42	0.00114115	0	0	0.001148502	0.01390215	
1.422	0.00113963	0	0	0.001146972	0.01388363	
1.424	0.001138111	0	0	0.001145444	0.01386512	
1.426	0.001136595	0	0	0.001143917	0.01384665	
1.428	0.00113508	0	0	0.001142393	0.0138282	
1.43	0.001133567	0	0	0.001140871	0.01380977	
1.432	0.001132057	0	0	0.00113935	0.01379137	
1.434	0.001130549	0	0	0.001137832	0.013773	
1.436	0.001129042	0	0	0.001136316	0.01375465	
1.438	0.001127538	0	0	0.001134802	0.01373632	
1.44	0.001126035	0	0	0.00113329	0.01371801	
1.442	0.001124535	0	0	0.00113178	0.01369973	
1.444	0.001123036	0	0	0.001130272	0.01368148	
1.446	0.00112154	0	0	0.001128766	0.01366325	
1.448	0.001120045	0	0	0.001127261	0.01364504	
1.45	0.001118553	0	0	0.001125759	0.01362686	
1.452	0.001117062	0	0	0.001124259	0.0136087	
1.454	0.001115574	0	0	0.001122761	0.01359057	
1.456	0.001114087	0	0	0.001121265	0.01357246	
1.458	0.001112603	0	0	0.001119771	0.01355437	
1.46	0.00111112	0	0	0.001118279	0.01353631	
1.462	0.00110964	0	0	0.001116789	0.01351828	
1.464	0.001108161	0	0	0.001115301	0.01350026	
1.466	0.001106684	0	0	0.001113815	0.01348227	
1.468	0.00110521	0	0	0.00111233	0.01346431	
1.47	0.001103737	0	0	0.001110848	0.01344636	
1.472	0.001102266	0	0	0.001109368	0.01342845	
1.474	0.001100798	0	0	0.00110789	0.01341056	
1.476	0.001099331	0	0	0.001106413	0.01339269	
1.478	0.001097866	0	0	0.001104939	0.01337484	
1.48	0.001096403	0	0	0.001103467	0.01335702	
1.482	0.001094942	0	0	0.001101997	0.01333922	
1.484	0.001093483	0	0	0.001100528	0.01332145	
1.486	0.001092026	0	0	0.001099062	0.0133037	
1.488	0.001090571	0	0	0.001097597	0.01328597	
1.49	0.001089118	0	0	0.001096135	0.01326826	
1.492	0.001087666	0	0	0.001094674	0.01325059	
1.494	0.001086217	0	0	0.001093215	0.01323293	
1.496	0.00108477	0	0	0.001091759	0.0132153	
1.498	0.001083324	0	0	0.001090304	0.01319769	
1.5	0.001081881	0	0	0.001088851	0.0131801	
1.502	0.001080439	0	0	0.0010874	0.01316254	
1.504	0.001078999	0	0	0.001085951	0.013145	
1.506	0.001077562	0	0	0.001084504	0.01312749	
1.508	0.001076126	0	0	0.001083059	0.01310999	
1.51	0.001074692	0	0	0.001081616	0.01309252	
1.512	0.00107326	0	0	0.001080175	0.01307508	
1.514	0.001071829	0	0	0.001078735	0.01305765	
1.516	0.001070401	0	0	0.001077298	0.01304026	
1.518	0.001068975	0	0	0.001075862	0.01302288	
1.52	0.00106755	0	0	0.001074429	0.01300553	
1.522	0.001066128	0	0	0.001072997	0.0129882	
1.524	0.001064707	0	0	0.001071567	0.01297089	
1.526	0.001063289	0	0	0.001070139	0.01295361	
1.528	0.001061872	0	0	0.001068713	0.01293635	
1.53	0.001060457	0	0	0.00106729	0.01291911	
1.532	0.001059044	0	0	0.001065867	0.01290189	
1.534	0.001057633	0	0	0.001064447	0.0128847	
1.536	0.001056223	0	0	0.001063029	0.01286753	
1.538	0.001054816	0	0	0.001061612	0.01285039	
1.54	0.00105341	0	0	0.001060198	0.01283326	
1.542	0.001052006	0	0	0.001058785	0.01281616	
1.544	0.001050605	0	0	0.001057374	0.01279908	
1.546	0.001049205	0	0	0.001055965	0.01278203	
1.548	0.001047807	0	0	0.001054558	0.012765	
1.55	0.00104641	0	0	0.001053153	0.01274799	
1.552	0.001045016	0	0	0.001051749	0.012731	
1.554	0.001043624	0	0	0.001050348	0.01271404	
1.556	0.001042233	0	0	0.001048948	0.0126971	
1.558	0.001040844	0	0	0.001047551	0.01268018	
1.56	0.001039457	0	0	0.001046155	0.01266328	
1.562	0.001038072	0	0	0.001044761	0.01264641	
1.564	0.001036689	0	0	0.001043369	0.01262956	
1.566	0.001035307	0	0	0.001041978	0.01261273	
1.568	0.001033928	0	0	0.00104059	0.01259592	
1.57	0.00103255	0	0	0.001039203	0.01257914	
1.572	0.001031174	0	0	0.001037818	0.01256238	
1.574	0.0010298	0	0	0.001036436	0.01254563	
1.576	0.001028428	0	0	0.001035054	0.01252892	
1.578	0.001027058	0	0	0.001033675	0.01251222	
1.58	0.001025689	0	0	0.001032298	0.01249555	
1.582	0.001024322	0	0	0.001030922	0.0124789	
1.584	0.001022957	0	0	0.001029549	0.01246227	
1.586	0.001021594	0	0	0.001028177	0.01244567	
1.588	0.001020233	0	0	0.001026807	0.01242908	
1.59	0.001018873	0	0	0.001025438	0.01241252	
1.592	0.001017516	0	0	0.001024072	0.01239598	
1.594	0.00101616	0	0	0.001022707	0.01237946	
1.596	0.001014806	0	0	0.001021345	0.01236297	
1.598	0.001013454	0	0	0.001019984	0.01234649	
1.6	0.001012103	0	0	0.001018625	0.01233004	
1.602	0.001010754	0	0	0.001017267	0.01231361	
1.604	0.001009408	0	0	0.001015912	0.0122972	
1.606	0.001008063	0	0	0.001014558	0.01228082	
1.608	0.001006719	0	0	0.001013206	0.01226445	
1.61	0.001005378	0	0	0.001011856	0.01224811	
1.612	0.001004038	0	0	0.001010508	0.01223179	
1.614	0.001002701	0	0	0.001009161	0.01221549	
1.616	0.001001364	0	0	0.001007817	0.01219922	
1.618	0.00100003	0	0	0.001006474	0.01218296	
1.62	0.0009986975	0	0	0.001005133	0.01216673	
1.622	0.0009973667	0	0	0.001003793	0.01215051	
1.624	0.0009960377	0	0	0.001002456	0.01213432	
1.626	0.0009947105	0	0	0.00100112	0.01211815	
1.628	0.000993385	0	0	0.000999786	0.01210201	
1.63	0.0009920613	0	0	0.0009984537	0.01208588	
