Time	Block_X	Block_Y	Block_Z	Rotation	
0.1665	1.016695	0.009901184	1.968732E-06	0.3083405	
0.167	1.015018	0.01054432	1.994196E-06	0.309327	
0.1675	1.013338	0.01119375	2.019887E-06	0.3103135	
0.168	1.011657	0.01184946	2.045806E-06	0.3112999	
0.1685	1.009974	0.01251146	2.071954E-06	0.3122865	
0.169	1.008289	0.01317975	2.098332E-06	0.313273	
0.1695	1.006603	0.01385433	2.12494E-06	0.3142596	
0.17	1.004914	0.0145352	2.15178E-06	0.3152461	
0.1705	1.003225	0.01522236	2.178852E-06	0.3162327	
0.171	1.001533	0.01591581	2.206158E-06	0.3172193	
0.1715	0.9998406	0.01661555	2.233697E-06	0.3182059	
0.172	0.9981462	0.01732157	2.261471E-06	0.3191926	
0.1725	0.9964506	0.01803389	2.289481E-06	0.3201792	
0.173	0.9947535	0.01875248	2.317727E-06	0.3211659	
0.1735	0.993055	0.01947737	2.346211E-06	0.3221526	
0.174	0.9913554	0.02020852	2.374933E-06	0.3231393	
0.1745	0.9896542	0.02094596	2.403893E-06	0.3241261	
0.175	0.9879521	0.02168967	2.433093E-06	0.3251128	
0.1755	0.9862487	0.02243965	2.462534E-06	0.3260996	
0.176	0.9845441	0.0231959	2.492215E-06	0.3270864	
0.1765	0.9828385	0.02395841	2.522139E-06	0.3280733	
0.177	0.9811317	0.02472718	2.552305E-06	0.3290601	
0.1775	0.979424	0.0255022	2.582715E-06	0.330047	
0.178	0.9777154	0.02628346	2.613369E-06	0.3310339	
0.1785	0.9760057	0.02707097	2.644267E-06	0.3320208	
0.179	0.9742953	0.02786471	2.675412E-06	0.3330078	
0.1795	0.9725839	0.02866468	2.706802E-06	0.3339948	
0.18	0.9708717	0.02947088	2.73844E-06	0.3349818	
0.1805	0.9691588	0.03028329	2.770325E-06	0.3359688	
0.181	0.9674452	0.0311019	2.802459E-06	0.3369559	
0.1815	0.9657308	0.03192672	2.834841E-06	0.337943	
0.182	0.9640159	0.03275773	2.867474E-06	0.3389301	
0.1825	0.9623003	0.03359492	2.900357E-06	0.3399172	
0.183	0.9605842	0.03443829	2.93349E-06	0.3409044	
0.1835	0.9588675	0.03528782	2.966876E-06	0.3418916	
0.184	0.9571505	0.03614351	3.000514E-06	0.3428789	
0.1845	0.9554329	0.03700535	3.034404E-06	0.3438661	
0.185	0.953715	0.03787332	3.068548E-06	0.3448534	
0.1855	0.9519966	0.03874742	3.102947E-06	0.3458408	
0.186	0.950278	0.03962764	3.1376E-06	0.3468281	
0.1865	0.9485591	0.04051396	3.172509E-06	0.3478155	
0.187	0.9468399	0.04140637	3.207673E-06	0.348803	
0.1875	0.9451205	0.04230487	3.243094E-06	0.3497904	
0.188	0.943401	0.04320943	3.278773E-06	0.3507779	
0.1885	0.9416815	0.04412005	3.314708E-06	0.3517655	
0.189	0.9399617	0.04503673	3.350902E-06	0.352753	
0.1895	0.938242	0.04595942	3.387355E-06	0.3537406	
0.19	0.9365222	0.04688815	3.424066E-06	0.3547283	
0.1905	0.9348025	0.04782287	3.461038E-06	0.3557159	
0.191	0.9330829	0.04876359	3.49827E-06	0.3567036	
0.1915	0.9313634	0.04971028	3.535763E-06	0.3576914	
0.192	0.929644	0.05066294	3.573517E-06	0.3586791	
0.1925	0.9279248	0.05162155	3.611533E-06	0.3596669	
0.193	0.9262058	0.05258609	3.649811E-06	0.3606548	
0.1935	0.9244871	0.05355654	3.688351E-06	0.3616427	
0.194	0.9227688	0.0545329	3.727155E-06	0.3626306	
0.1945	0.9210507	0.05551515	3.766223E-06	0.3636186	
0.195	0.9193331	0.05650327	3.805554E-06	0.3646066	
0.1955	0.9176158	0.05749724	3.84515E-06	0.3655946	
0.196	0.915899	0.05849705	3.885012E-06	0.3665827	
0.1965	0.9141827	0.05950268	3.925138E-06	0.3675708	
0.197	0.9124669	0.06051411	3.96553E-06	0.368559	
0.1975	0.9107516	0.06153133	4.006188E-06	0.3695472	
0.198	0.9090371	0.06255432	4.047113E-06	0.3705355	
0.1985	0.9073231	0.06358305	4.088305E-06	0.3715237	
0.199	0.9056097	0.06461751	4.129764E-06	0.3725121	
0.1995	0.9038971	0.0656577	4.17149E-06	0.3735004	
0.2	0.9021853	0.06670357	4.213485E-06	0.3744888	
0.2005	0.9004742	0.06775511	4.255747E-06	0.3754773	
0.201	0.8987638	0.06881231	4.298279E-06	0.3764658	
0.2015	0.8970544	0.06987514	4.341079E-06	0.3774543	
0.202	0.8953459	0.07094359	4.384149E-06	0.3784429	
0.2025	0.8936383	0.07201764	4.427488E-06	0.3794315	
0.203	0.8919315	0.07309726	4.471097E-06	0.3804202	
0.2035	0.8902258	0.07418243	4.514976E-06	0.3814089	
0.204	0.8885211	0.07527313	4.559126E-06	0.3823977	
0.2045	0.8868175	0.07636935	4.603546E-06	0.3833864	
0.205	0.885115	0.07747106	4.648237E-06	0.3843753	
0.2055	0.8834135	0.07857823	4.6932E-06	0.3853641	
0.206	0.8817132	0.07969085	4.738433E-06	0.3863531	
0.2065	0.8800141	0.0808089	4.783939E-06	0.3873421	
0.207	0.8783162	0.08193234	4.829716E-06	0.3883311	
0.2075	0.8766196	0.08306117	4.875766E-06	0.3893202	
0.208	0.8749242	0.08419535	4.922087E-06	0.3903093	
0.2085	0.8732302	0.08533487	4.968681E-06	0.3912984	
0.209	0.8715375	0.08647969	5.015548E-06	0.3922876	
0.2095	0.8698462	0.0876298	5.062688E-06	0.3932769	
0.21	0.8681563	0.08878518	5.110101E-06	0.3942662	
0.2105	0.8664678	0.08994579	5.157786E-06	0.3952555	
0.211	0.8647807	0.09111162	5.205745E-06	0.3962449	
0.2115	0.8630952	0.09228263	5.253978E-06	0.3972344	
0.212	0.8614112	0.09345882	5.302484E-06	0.3982238	
0.2125	0.8597288	0.09464014	5.351264E-06	0.3992134	
0.213	0.858048	0.09582658	5.400317E-06	0.400203	
0.2135	0.8563687	0.09701811	5.449645E-06	0.4011926	
0.214	0.8546911	0.09821471	5.499247E-06	0.4021823	
0.2145	0.8530152	0.09941634	5.549122E-06	0.403172	
0.215	0.8513411	0.100623	5.599271E-06	0.4041618	
0.2155	0.8496686	0.1018346	5.649695E-06	0.4051516	
0.216	0.8479978	0.1030512	5.700393E-06	0.4061414	
0.2165	0.8463289	0.1042728	5.751366E-06	0.4071313	
0.217	0.8446619	0.1054992	5.802612E-06	0.4081213	
0.2175	0.8429966	0.1067305	5.854133E-06	0.4091114	
0.218	0.8413332	0.1079667	5.905929E-06	0.4101014	
0.2185	0.8396718	0.1092077	5.957998E-06	0.4110915	
0.219	0.8380122	0.1104535	6.010343E-06	0.4120817	
