Time	Rotation	
1.3888	0.1648688	
1.3892	0.165905	
1.3896	0.1669572	
1.39	0.1680256	
1.3904	0.1691098	
1.3908	0.1702098	
1.3912	0.1713254	
1.3916	0.1724566	
1.392	0.1736032	
1.3924	0.174765	
1.3928	0.1759419	
1.3932	0.1771338	
1.3936	0.1783405	
1.394	0.1795618	
1.3944	0.1807977	
1.3948	0.1820479	
1.3952	0.1833124	
1.3956	0.1845908	
1.396	0.1858831	
1.3964	0.1871892	
1.3968	0.1885087	
1.3972	0.1898415	
1.3976	0.1911876	
1.398	0.1925466	
1.3984	0.1939184	
1.3988	0.1953028	
1.3992	0.1966996	
1.3996	0.1981085	
1.4	0.1995295	
1.4004	0.2009623	
1.4008	0.2024066	
1.4012	0.2038624	
1.4016	0.2053292	
1.402	0.206807	
1.4024	0.2082954	
1.4028	0.2097944	
1.4032	0.2113035	
1.4036	0.2128227	
1.404	0.2143516	
1.4044	0.21589	
1.4048	0.2174377	
1.4052	0.2189943	
1.4056	0.2205598	
1.406	0.2221336	
1.4064	0.2237157	
1.4068	0.2253057	
1.4072	0.2269035	
1.4076	0.2285085	
1.408	0.2301207	
1.4084	0.2317396	
1.4088	0.2333651	
1.4092	0.2349969	
1.4096	0.2366345	
1.41	0.2382778	
1.4104	0.2399264	
1.4108	0.24158	
1.4112	0.2432383	
1.4116	0.2449009	
1.412	0.2465676	
1.4124	0.248238	
1.4128	0.2499118	
1.4132	0.2515887	
1.4136	0.2532682	
1.414	0.2549502	
1.4144	0.2566341	
1.4148	0.2583197	
1.4152	0.2600067	
1.4156	0.2616946	
1.416	0.2633831	
1.4164	0.2650719	
1.4168	0.2667605	
1.4172	0.2684486	
1.4176	0.2701359	
1.418	0.2718219	
1.4184	0.2735063	
1.4188	0.2751887	
1.4192	0.2768687	
1.4196	0.2785459	
1.42	0.2802199	
1.4204	0.2818905	
1.4208	0.2835571	
1.4212	0.2852193	
1.4216	0.2868767	
1.422	0.2885291	
1.4224	0.2901758	
1.4228	0.2918167	
1.4232	0.2934511	
1.4236	0.2950788	
1.424	0.2966993	
1.4244	0.2983122	
1.4248	0.2999173	
1.4252	0.3015139	
1.4256	0.3031017	
1.426	0.3046802	
1.4264	0.3062491	
1.4268	0.307808	
1.4272	0.3093565	
1.4276	0.3108942	
1.428	0.3124206	
1.4284	0.3139352	
1.4288	0.3154378	
1.4292	0.3169279	
1.4296	0.3184052	
1.43	0.3198691	
1.4304	0.3213193	
1.4308	0.3227553	
1.4312	0.324177	
1.4316	0.3255837	
1.432	0.3269751	
1.4324	0.3283508	
1.4328	0.3297105	
1.4332	0.3310536	
1.4336	0.33238	
1.434	0.3336891	
1.4344	0.3349806	
1.4348	0.3362541	
1.4352	0.3375093	
1.4356	0.3387458	
1.436	0.3399632	
1.4364	0.3411612	
1.4368	0.3423395	
1.4372	0.3434976	
1.4376	0.3446352	
1.438	0.345752	
1.4384	0.3468478	
1.4388	0.3479221	
1.4392	0.3489746	
1.4396	0.350005	
1.44	0.3510131	
1.4404	0.3519985	
1.4408	0.352961	
1.4412	0.3539002	
1.4416	0.3548158	
1.442	0.3557076	
1.4424	0.3565754	
1.4428	0.3574188	
1.4432	0.3582377	
1.4436	0.3590318	
1.444	0.3598008	
1.4444	0.3605446	
1.4448	0.3612628	
1.4452	0.3619554	
1.4456	0.3626221	
1.446	0.3632627	
1.4464	0.3638771	
1.4468	0.364465	
1.4472	0.3650263	
1.4476	0.3655607	
1.448	0.3660684	
1.4484	0.366549	
1.4488	0.3670025	
1.4492	0.3674286	
1.4496	0.3678274	
1.45	0.3681988	
1.4504	0.3685424	
1.4508	0.3688584	
1.4512	0.3691468	
1.4516	0.3694073	
1.452	0.3696399	
1.4524	0.3698447	
1.4528	0.3700216	
1.4532	0.3701706	
1.4536	0.3702917	
1.454	0.3703848	
1.4544	0.3704499	
1.4548	0.3704872	
1.4552	0.3704965	
1.4556	0.3704781	
1.456	0.3704318	
1.4564	0.3703578	
1.4568	0.3702561	
1.4572	0.3701268	
1.4576	0.3699701	
