Time	Bottom_A	Bottom_FF	Bottom_Length	Bottom_Tension	Top_A	Top_Length	Top_MN	Top_Tension	
1.5188	0	0	0	0	0.4239991	0.05193827	0.4239991	0.8939153	
1.5192	0	0	0	0	0.4239991	0.05192265	0.4239991	0.8875391	
1.5196	0	0	0	0	0.4239991	0.05190739	0.4239991	0.881352	
1.52	0	0	0	0	0.4239991	0.05189247	0.4239991	0.875348	
1.5204	0	0	0	0	0.4239991	0.0518779	0.4239991	0.8695305	
1.5208	0	0	0	0	0.4239991	0.05186367	0.4239991	0.8638934	
1.5212	0	0	0	0	0.4239991	0.05184978	0.4239991	0.8584384	
1.5216	0	0	0	0	0.4239991	0.05183623	0.4239991	0.8531649	
1.522	0	0	0	0	0.4239991	0.05182303	0.4239991	0.8480709	
1.5224	0	0	0	0	0.4239991	0.05181016	0.4239991	0.843154	
1.5228	0	0	0	0	0.4239991	0.05179762	0.4239991	0.8384157	
1.5232	0	0	0	0	0.4239991	0.05178542	0.4239991	0.8338502	
1.5236	0	0	0	0	0.4239991	0.05177357	0.4239991	0.8294683	
1.524	0	0	0	0	0.4239991	0.05176203	0.4239991	0.8252546	
1.5244	0	0	0	0	0.4239991	0.05175084	0.4239991	0.8212181	
1.5248	0	0	0	0	0.4239991	0.05173996	0.4239991	0.8173473	
1.5252	0	0	0	0	0.4239991	0.05172942	0.4239991	0.8136512	
1.5256	0	0	0	0	0.4239991	0.0517192	0.4239991	0.810122	
1.526	0	0	0	0	0.4239991	0.05170931	0.4239991	0.8067649	
1.5264	0	0	0	0	0.4239991	0.05169974	0.4239991	0.803574	
1.5268	0	0	0	0	0.4239991	0.05169049	0.4239991	0.800549	
1.5272	0	0	0	0	0.4239991	0.05168156	0.4239991	0.7976894	
1.5276	0	0	0	0	0.4239991	0.05167295	0.4239991	0.7949951	
1.528	0	0	0	0	0.4239991	0.05166465	0.4239991	0.7924619	
1.5284	0	0	0	0	0.4239991	0.05165667	0.4239991	0.7900932	
1.5288	0	0	0	0	0.4239991	0.05164902	0.4239991	0.7878869	
1.5292	0	0	0	0	0.4239991	0.05164167	0.4239991	0.7858406	
1.5296	0	0	0	0	0.4239991	0.05163464	0.4239991	0.7839543	
1.53	0	0	0	0	0.4239991	0.0516279	0.4239991	0.7822218	
1.5304	0	0	0	0	0.4239991	0.0516215	0.4239991	0.7806541	
1.5308	0	0	0	0	0.4239991	0.05161539	0.4239991	0.7792378	
1.5312	0	0	0	0	0.4239991	0.05160959	0.4239991	0.7779782	
1.5316	0	0	0	0	0.4239991	0.0516041	0.4239991	0.7768768	
1.532	0	0	0	0	0.4239991	0.05159891	0.4239991	0.775924	
1.5324	0	0	0	0	0.4239991	0.05159403	0.4239991	0.7751289	
1.5328	0	0	0	0	0.4239991	0.05158945	0.4239991	0.7744855	
1.5332	0	0	0	0	0.4239991	0.05158517	0.4239991	0.7739916	
1.5336	0	0	0	0	0.4239991	0.05158119	0.4239991	0.7736507	
1.534	0	0	0	0	0.4239991	0.05157752	0.4239991	0.7734588	
1.5344	0	0	0	0	0.4239991	0.05157414	0.4239991	0.7734174	
1.5348	0	0	0	0	0.4239991	0.05157107	0.4239991	0.7735261	
1.5352	0	0	0	0	0.4239991	0.05156829	0.4239991	0.7737811	
1.5356	0	0	0	0	0.4239991	0.05156581	0.4239991	0.7741876	
1.536	0	0	0	0	0.4239991	0.05156363	0.4239991	0.7747377	
1.5364	0	0	0	0	0.4239991	0.05156174	0.4239991	0.7754332	
1.5368	0	0	0	0	0.4239991	0.05156016	0.4239991	0.7762793	
1.5372	0	0	0	0	0.4239991	0.05155887	0.4239991	0.7772701	
1.5376	0	0	0	0	0.4239991	0.05155787	0.4239991	0.7784016	
1.538	0	0	0	0	0.4239991	0.05155716	0.4239991	0.7796791	
1.5384	0	0	0	0	0.4239991	0.05155676	0.4239991	0.7811041	
1.5388	0	0	0	0	0.4239991	0.05155665	0.4239991	0.7826691	
1.5392	0	0	0	0	0.4239991	0.05155683	0.4239991	0.784381	
1.5396	0	0	0	0	0.4239991	0.0515573	0.4239991	0.7862303	
1.54	0	0	0	0	0.4239991	0.05155808	0.4239991	0.7882279	
1.5404	0	0	0	0	0.4239991	0.05155914	0.4239991	0.7903642	
1.5408	0	0	0	0	0.4239991	0.0515605	0.4239991	0.7926446	
1.5412	0	0	0	0	0.4239991	0.05156215	0.4239991	0.7950649	
1.5416	0	0	0	0	0.4239991	0.05156409	0.4239991	0.7976268	
1.542	0	0	0	0	0.4239991	0.05156633	0.4239991	0.80033	
1.5424	0	0	0	0	0.4239991	0.05156887	0.4239991	0.8031742	
1.5428	0	0	0	0	0.4239991	0.0515717	0.4239991	0.806161	
1.5432	0	0	0	0	0.4239991	0.05157482	0.4239991	0.8092846	
1.5436	0	0	0	0	0.4239991	0.05157823	0.4239991	0.8125522	
1.544	0	0	0	0	0.4239991	0.05158195	0.4239991	0.8159596	
1.5444	0	0	0	0	0.4239991	0.05158595	0.4239991	0.8195047	
1.5448	0	0	0	0	0.4239991	0.05159026	0.4239991	0.8231949	
1.5452	0	0	0	0	0.4239991	0.05159486	0.4239991	0.8270222	
1.5456	0	0	0	0	0.4239991	0.05159977	0.4239991	0.830992	
1.546	0	0	0	0	0.4239991	0.05160496	0.4239991	0.8351004	
1.5464	0	0	0	0	0.4239991	0.05161045	0.4239991	0.8393452	
1.5468	0	0	0	0	0.4239991	0.05161625	0.4239991	0.8437353	
1.5472	0	0	0	0	0.4239991	0.05162234	0.4239991	0.8482633	
1.5476	0	0	0	0	0.4239991	0.05162873	0.4239991	0.8529342	
1.548	0	0	0	0	0.4239991	0.05163543	0.4239991	0.8577422	
1.5484	0	0	0	0	0.4239991	0.05164243	0.4239991	0.8626946	
1.5488	0	0	0	0	0.4239991	0.05164972	0.4239991	0.8677836	
1.5492	0	0	0	0	0.4239991	0.05165732	0.4239991	0.8730127	
1.5496	0	0	0	0	0.4239991	0.05166522	0.4239991	0.8783833	
1.55	0	0	0	0	0.4239991	0.05167342	0.4239991	0.8838953	
1.5504	0	0	0	0	0.4239991	0.05168194	0.4239991	0.8895522	
1.5508	0	0	0	0	0.4239991	0.05169076	0.4239991	0.8953442	
1.5512	0	0	0	0	0.4239991	0.05169988	0.4239991	0.9012805	
1.5516	0	0	0	0	0.4239991	0.05170932	0.4239991	0.9073589	
1.552	0	0	0	0	0.4239991	0.05171906	0.4239991	0.9135755	
1.5524	0	0	0	0	0.4239991	0.05172911	0.4239991	0.9199354	
1.5528	0	0	0	0	0.4239991	0.05173947	0.4239991	0.9264385	
1.5532	0	0	0	0	0.4239991	0.05175015	0.4239991	0.9330863	
1.5536	0	0	0	0	0.4239991	0.05176114	0.4239991	0.939873	
1.554	0	0	0	0	0.4239991	0.05177243	0.4239991	0.9468002	
1.5544	0	0	0	0	0.4239991	0.05178406	0.4239991	0.9538769	
1.5548	0	0	0	0	0.4239991	0.05179599	0.4239991	0.9610934	
1.5552	0	0	0	0	0.4239991	0.05180823	0.4239991	0.9684514	
1.5556	0	0	0	0	0.4239991	0.0518208	0.4239991	0.9759524	
1.556	0	0	0	0	0.4239991	0.05183369	0.4239991	0.9836019	
1.5564	0	0	0	0	0.4239991	0.05184689	0.4239991	0.991392	
1.5568	0	0	0	0	0.4239991	0.0518604	0.4239991	0.9993225	
1.5572	0	0	0	0	0.4239991	0.05187425	0.4239991	1.007401	
1.5576	0	0	0	0	0.4239991	0.05188841	0.4239991	1.015624	
1.558	0	0	0	0	0.4239991	0.0519029	0.4239991	1.023989	
1.5584	0	0	0	0	0.4239991	0.05191771	0.4239991	1.0325	
1.5588	0	0	0	0	0.4239991	0.05193284	0.4239991	1.041154	
1.5592	0	0	0	0	0.4239991	0.05194831	0.4239991	1.049956	
1.5596	0	0	0	0	0.4239991	0.05196409	0.4239991	1.058899	
1.56	0	0	0	0	0.4239991	0.0519802	0.4239991	1.067989	
1.5604	0	0	0	0	0.4239991	0.05199663	0.4239991	1.07722	
1.5608	0	0	0	0	0.4239991	0.0520134	0.4239991	1.0866	
1.5612	0	0	0	0	0.4239991	0.05203049	0.4239991	1.096122	
1.5616	0	0	0	0	0.4239991	0.05204791	0.4239991	1.105791	
1.562	0	0	0	0	0.4239991	0.05206566	0.4239991	1.115605	
1.5624	0	0	0	0	0.4239991	0.05208373	0.4239991	1.125558	
1.5628	0	0	0	0	0.4239991	0.05210214	0.4239991	1.135663	
1.5632	0	0	0	0	0.4239991	0.05212088	0.4239991	1.145909	
1.5636	0	0	0	0	0.4239991	0.05213995	0.4239991	1.156297	
1.564	0	0	0	0	0.4239991	0.05215935	0.4239991	1.166833	
1.5644	0	0	0	0	0.4239991	0.05217907	0.4239991	1.177507	
1.5648	0	0	0	0	0.4239991	0.05219913	0.4239991	1.188328	
1.5652	0	0	0	0	0.4239991	0.05221951	0.4239991	1.19929	
1.5656	0	0	0	0	0.4239991	0.05224022	0.4239991	1.210395	
1.566	0	0	0	0	0.4239991	0.05226127	0.4239991	1.221644	
1.5664	0	0	0	0	0.4239991	0.05228264	0.4239991	1.233032	
1.5668	0	0	0	0	0.4239991	0.05230435	0.4239991	1.244564	
1.5672	0	0	0	0	0.4239991	0.05232638	0.4239991	1.256236	
1.5676	0	0	0	0	0.4239991	0.05234873	0.4239991	1.268046	
1.568	0	0	0	0	0.4239991	0.05237141	0.4239991	1.279994	
1.5684	0	0	0	0	0.4239991	0.05239442	0.4239991	1.292083	
1.5688	0	0	0	0	0.4239991	0.05241776	0.4239991	1.30431	
1.5692	0	0	0	0	0.4239991	0.05244141	0.4239991	1.316676	
1.5696	0	0	0	0	0.4239991	0.05246539	0.4239991	1.329174	
1.57	0	0	0	0	0.4239991	0.05248969	0.4239991	1.341808	
1.5704	0	0	0	0	0.4239991	0.0525143	0.4239991	1.354576	
1.5708	0	0	0	0	0.4239991	0.05253924	0.4239991	1.367479	
1.5712	0	0	0	0	0.4239991	0.05256449	0.4239991	1.380512	
1.5716	0	0	0	0	0.4239991	0.05259005	0.4239991	1.393676	
1.572	0	0	0	0	0.4239991	0.05261594	0.4239991	1.406973	
1.5724	0	0	0	0	0.4239991	0.05264213	0.4239991	1.420397	
1.5728	0	0	0	0	0.4239991	0.05266862	0.4239991	1.433946	
1.5732	0	0	0	0	0.4239991	0.05269542	0.4239991	1.447621	
1.5736	0	0	0	0	0.4239991	0.05272252	0.4239991	1.461419	
1.574	0	0	0	0	0.4239991	0.05274992	0.4239991	1.475338	
1.5744	0	0	0	0	0.4239991	0.05277763	0.4239991	1.489383	
1.5748	0	0	0	0	0.4239991	0.05280561	0.4239991	1.50354	
1.5752	0	0	0	0	0.4239991	0.0528339	0.4239991	1.517821	
1.5756	0	0	0	0	0.4239991	0.05286248	0.4239991	1.532214	
1.576	0	0	0	0	0.4239991	0.05289134	0.4239991	1.546724	
1.5764	0	0	0	0	0.4239991	0.05292047	0.4239991	1.561339	
1.5768	0	0	0	0	0.4239991	0.05294989	0.4239991	1.576066	
1.5772	0	0	0	0	0.4239991	0.05297958	0.4239991	1.590902	
1.5776	0	0	0	0	0.4239991	0.05300953	0.4239991	1.605838	
1.578	0	0	0	0	0.4239991	0.05303975	0.4239991	1.620879	
1.5784	0	0	0	0	0.4239991	0.05307023	0.4239991	1.636021	
1.5788	0	0	0	0	0.4239991	0.05310096	0.4239991	1.651258	
1.5792	0	0	0	0	0.4239991	0.05313195	0.4239991	1.666592	
1.5796	0	0	0	0	0.4239991	0.05316318	0.4239991	1.682019	
1.58	0	0	0	0	0.4239991	0.05319465	0.4239991	1.697533	
1.5804	0	0	0	0	0.4239991	0.05322635	0.4239991	1.713131	
1.5808	0	0	0	0	0.4239991	0.05325828	0.4239991	1.728813	
1.5812	0	0	0	0	0.4239991	0.05329044	0.4239991	1.744578	
1.5816	0	0	0	0	0.4239991	0.05332281	0.4239991	1.760419	
1.582	0	0	0	0	0.4239991	0.0533554	0.4239991	1.776339	
1.5824	0	0	0	0	0.4239991	0.05338819	0.4239991	1.792322	
1.5828	0	0	0	0	0.4239991	0.05342117	0.4239991	1.808373	
1.5832	0	0	0	0	0.4239991	0.05345435	0.4239991	1.82449	
1.5836	0	0	0	0	0.4239991	0.05348771	0.4239991	1.84067	
1.584	0	0	0	0	0.4239991	0.05352125	0.4239991	1.856904	
1.5844	0	0	0	0	0.4239991	0.05355496	0.4239991	1.873189	
1.5848	0	0	0	0	0.4239991	0.05358883	0.4239991	1.889522	
1.5852	0	0	0	0	0.4239991	0.05362285	0.4239991	1.905903	
1.5856	0	0	0	0	0.4239991	0.05365703	0.4239991	1.922323	
1.586	0	0	0	0	0.4239991	0.05369134	0.4239991	1.938783	
1.5864	0	0	0	0	0.4239991	0.05372579	0.4239991	1.955278	
1.5868	0	0	0	0	0.4239991	0.05376036	0.4239991	1.971801	
1.5872	0	0	0	0	0.4239991	0.05379504	0.4239991	1.988345	
1.5876	0	0	0	0	0.4239991	0.05382983	0.4239991	2.004912	
1.588	0	0	0	0	0.4239991	0.05386472	0.4239991	2.021495	
1.5884	0	0	0	0	0.4239991	0.05389969	0.4239991	2.038086	
1.5888	0	0	0	0	0.4239991	0.05393474	0.4239991	2.054687	
1.5892	0	0	0	0	0.4239991	0.05396986	0.4239991	2.071287	
1.5896	0	0	0	0	0.4239991	0.05400505	0.4239991	2.087888	
1.59	0	0	0	0	0.4239991	0.05404028	0.4239991	2.10448	
1.5904	0	0	0	0	0.4239991	0.05407555	0.4239991	2.121057	
1.5908	0	0	0	0	0.4239991	0.05411085	0.4239991	2.137619	
1.5912	0	0	0	0	0.4239991	0.05414618	0.4239991	2.15416	
1.5916	0	0	0	0	0.4239991	0.05418151	0.4239991	2.170672	
1.592	0	0	0	0	0.4239991	0.05421684	0.4239991	2.187148	
1.5924	0	0	0	0	0.4239991	0.05425216	0.4239991	2.203588	
1.5928	0	0	0	0	0.4239991	0.05428746	0.4239991	2.219988	
1.5932	0	0	0	0	0.4239991	0.05432273	0.4239991	2.236338	
1.5936	0	0	0	0	0.4239991	0.05435796	0.4239991	2.252635	
1.594	0	0	0	0	0.4239991	0.05439313	0.4239991	2.268873	
1.5944	0	0	0	0	0.4239991	0.05442824	0.4239991	2.285047	
1.5948	0	0	0	0	0.4239991	0.05446327	0.4239991	2.301149	
1.5952	0	0	0	0	0.4239991	0.05449821	0.4239991	2.317175	
1.5956	0	0	0	0	0.4239991	0.05453305	0.4239991	2.333124	
1.596	0	0	0	0	0.4239991	0.05456778	0.4239991	2.348983	
1.5964	0	0	0	0	0.4239991	0.0546024	0.4239991	2.364752	
1.5968	0	0	0	0	0.4239991	0.05463688	0.4239991	2.380424	
1.5972	0	0	0	0	0.4239991	0.05467121	0.4239991	2.395992	
1.5976	0	0	0	0	0.4239991	0.05470539	0.4239991	2.411453	
1.598	0	0	0	0	0.4239991	0.05473939	0.4239991	2.426796	
1.5984	0	0	0	0	0.4239991	0.05477322	0.4239991	2.44202	
1.5988	0	0	0	0	0.4239991	0.05480685	0.4239991	2.457119	
1.5992	0	0	0	0	0.4239991	0.05484029	0.4239991	2.472086	
1.5996	0	0	0	0	0.4239991	0.0548735	0.4239991	2.486914	
1.6	0	0	0	0	0.4239991	0.05490649	0.4239991	2.501604	
1.6004	0	0	0	0	0.4239991	0.05493924	0.4239991	2.516143	
1.6008	0	0	0	0	0.4239991	0.05497172	0.4239991	2.530524	
1.6012	0	0	0	0	0.4239991	0.05500396	0.4239991	2.544751	
1.6016	0	0	0	0	0.4239991	0.05503592	0.4239991	2.55881	
1.602	0	0	0	0	0.4239991	0.05506758	0.4239991	2.572697	
1.6024	0	0	0	0	0.4239991	0.05509895	0.4239991	2.586408	
1.6028	0	0	0	0	0.4239991	0.05513	0.4239991	2.599936	
1.6032	0	0	0	0	0.4239991	0.05516073	0.4239991	2.613275	
1.6036	0	0	0	0	0.4239991	0.05519113	0.4239991	2.626421	
1.604	0	0	0	0	0.4239991	0.05522117	0.4239991	2.639367	
1.6044	0	0	0	0	0.4239991	0.05525086	0.4239991	2.652113	
1.6048	0	0	0	0	0.4239991	0.05528019	0.4239991	2.664648	
1.6052	0	0	0	0	0.4239991	0.05530912	0.4239991	2.676966	
1.6056	0	0	0	0	0.4239991	0.05533767	0.4239991	2.689064	
1.606	0	0	0	0	0.4239991	0.05536582	0.4239991	2.700943	
1.6064	0	0	0	0	0.4239991	0.05539354	0.4239991	2.712585	
1.6068	0	0	0	0	0.4239991	0.05542084	0.4239991	2.723993	
1.6072	0	0	0	0	0.4239991	0.05544771	0.4239991	2.735162	
1.6076	0	0	0	0	0.4239991	0.05547412	0.4239991	2.746083	
1.608	0	0	0	0	0.4239991	0.05550008	0.4239991	2.756756	
1.6084	0	0	0	0	0.4239991	0.05552557	0.4239991	2.767175	
1.6088	0	0	0	0	0.4239991	0.05555058	0.4239991	2.777335	
1.6092	0	0	0	0	0.4239991	0.0555751	0.4239991	2.787229	
1.6096	0	0	0	0	0.4239991	0.05559913	0.4239991	2.796859	
1.61	0	0	0	0	0.4239991	0.05562264	0.4239991	2.806213	
1.6104	0	0	0	0	0.4239991	0.05564564	0.4239991	2.815291	
1.6108	0	0	0	0	0.4239991	0.0556681	0.4239991	2.824085	
1.6112	0	0	0	0	0.4239991	0.05569003	0.4239991	2.832595	
1.6116	0	0	0	0	0.4239991	0.05571143	0.4239991	2.840822	
1.612	0	0	0	0	0.4239991	0.05573226	0.4239991	2.848753	
1.6124	0	0	0	0	0.4239991	0.05575252	0.4239991	2.856386	
1.6128	0	0	0	0	0.4239991	0.05577222	0.4239991	2.863722	
1.6132	0	0	0	0	0.4239991	0.05579134	0.4239991	2.870751	
1.6136	0	0	0	0	0.4239991	0.05580986	0.4239991	2.877473	
1.614	0	0	0	0	0.4239991	0.0558278	0.4239991	2.883887	
1.6144	0	0	0	0	0.4239991	0.05584513	0.4239991	2.889989	
1.6148	0	0	0	0	0.4239991	0.05586185	0.4239991	2.895773	
1.6152	0	0	0	0	0.4239991	0.05587796	0.4239991	2.901243	
1.6156	0	0	0	0	0.4239991	0.05589344	0.4239991	2.906386	
1.616	0	0	0	0	0.4239991	0.05590829	0.4239991	2.911207	
1.6164	0	0	0	0	0.4239991	0.05592252	0.4239991	2.915705	
1.6168	0	0	0	0	0.4239991	0.05593609	0.4239991	2.919873	
1.6172	0	0	0	0	0.4239991	0.05594902	0.4239991	2.923707	
1.6176	0	0	0	0	0.4239991	0.05596131	0.4239991	2.927215	
1.618	0	0	0	0	0.4239991	0.05597293	0.4239991	2.930387	
1.6184	0	0	0	0	0.4239991	0.0559839	0.4239991	2.933224	
1.6188	0	0	0	0	0.4239991	0.0559942	0.4239991	2.935723	
1.6192	0	0	0	0	0.4239991	0.05600384	0.4239991	2.937887	
1.6196	0	0	0	0	0.4239991	0.05601281	0.4239991	2.939714	
1.62	0	0	0	0	0.4239991	0.0560211	0.4239991	2.9412	
1.6204	0	0	0	0	0.4239991	0.05602871	0.4239991	2.942343	
1.6208	0	0	0	0	0.4239991	0.05603565	0.4239991	2.943146	
1.6212	0	0	0	0	0.4239991	0.0560419	0.4239991	2.943608	
1.6216	0	0	0	0	0.4239991	0.05604746	0.4239991	2.943725	
1.622	0	0	0	0	0.4239991	0.05605233	0.4239991	2.943501	
1.6224	0	0	0	0	0.4239991	0.05605653	0.4239991	2.942937	
1.6228	0	0	0	0	0.4239991	0.05606003	0.4239991	2.942027	
1.6232	0	0	0	0	0.4239991	0.05606284	0.4239991	2.940779	
1.6236	0	0	0	0	0.4239991	0.05606496	0.4239991	2.939187	
1.624	0	0	0	0	0.4239991	0.0560664	0.4239991	2.937258	
1.6244	0	0	0	0	0.4239991	0.05606715	0.4239991	2.934988	
1.6248	0	0	0	0	0.4239991	0.05606721	0.4239991	2.932381	
1.6252	0	0	0	0	0.4239991	0.05606658	0.4239991	2.929437	
1.6256	0	0	0	0	0.4239991	0.05606526	0.4239991	2.926154	
1.626	0	0	0	0	0.4239991	0.05606326	0.4239991	2.922539	
1.6264	0	0	0	0	0.4239991	0.05606058	0.4239991	2.918591	
1.6268	0	0	0	0	0.4239991	0.05605722	0.4239991	2.914312	
1.6272	0	0	0	0	0.4239991	0.05605319	0.4239991	2.909706	
1.6276	0	0	0	0	0.4239991	0.05604847	0.4239991	2.904769	
1.628	0	0	0	0	0.4239991	0.05604309	0.4239991	2.89951	
1.6284	0	0	0	0	0.4239991	0.05603704	0.4239991	2.893929	
1.6288	0	0	0	0	0.4239991	0.05603031	0.4239991	2.888023	
1.6292	0	0	0	0	0.4239991	0.05602294	0.4239991	2.881806	
1.6296	0	0	0	0	0.4239991	0.05601491	0.4239991	2.875271	
1.63	0	0	0	0	0.4239991	0.05600623	0.4239991	2.86843	
1.6304	0	0	0	0	0.4239991	0.0559969	0.4239991	2.861278	
1.6308	0	0	0	0	0.4239991	0.05598694	0.4239991	2.853822	
1.6312	0	0	0	0	0.4239991	0.05597633	0.4239991	2.846063	
1.6316	0	0	0	0	0.4239991	0.0559651	0.4239991	2.838008	
1.632	0	0	0	0	0.4239991	0.05595325	0.4239991	2.829657	
1.6324	0	0	0	0	0.4239991	0.05594078	0.4239991	2.821021	
1.6328	0	0	0	0	0.4239991	0.05592771	0.4239991	2.812094	
1.6332	0	0	0	0	0.4239991	0.05591403	0.4239991	2.802886	
1.6336	0	0	0	0	0.4239991	0.05589975	0.4239991	2.793398	
1.634	0	0	0	0	0.4239991	0.05588488	0.4239991	2.783636	
1.6344	0	0	0	0	0.4239991	0.05586944	0.4239991	2.773607	
1.6348	0	0	0	0	0.4239991	0.05585342	0.4239991	2.763313	
1.6352	0	0	0	0	0.4239991	0.05583684	0.4239991	2.752755	
1.6356	0	0	0	0	0.4239991	0.0558197	0.4239991	2.741942	
1.636	0	0	0	0	0.4239991	0.05580202	0.4239991	2.730881	
1.6364	0	0	0	0	0.4239991	0.05578379	0.4239991	2.71957	
1.6368	0	0	0	0	0.4239991	0.05576503	0.4239991	2.708017	
1.6372	0	0	0	0	0.4239991	0.05574576	0.4239991	2.696232	
1.6376	0	0	0	0	0.4239991	0.05572597	0.4239991	2.684212	
1.638	0	0	0	0	0.4239991	0.05570569	0.4239991	2.671968	
1.6384	0	0	0	0	0.4239991	0.0556849	0.4239991	2.659502	
1.6388	0	0	0	0	0.4239991	0.05566364	0.4239991	2.646823	
1.6392	0	0	0	0	0.4239991	0.0556419	0.4239991	2.63393	
1.6396	0	0	0	0	0.4239991	0.05561971	0.4239991	2.620836	
1.64	0	0	0	0	0.4239991	0.05559706	0.4239991	2.607542	
1.6404	0	0	0	0	0.4239991	0.05557397	0.4239991	2.594056	
1.6408	0	0	0	0	0.4239991	0.05555044	0.4239991	2.580378	
1.6412	0	0	0	0	0.4239991	0.0555265	0.4239991	2.566525	
1.6416	0	0	0	0	0.4239991	0.05550214	0.4239991	2.552489	
1.642	0	0	0	0	0.4239991	0.05547739	0.4239991	2.538283	
1.6424	0	0	0	0	0.4239991	0.05545224	0.4239991	2.52391	
1.6428	0	0	0	0	0.4239991	0.05542672	0.4239991	2.509384	
1.6432	0	0	0	0	0.4239991	0.05540084	0.4239991	2.494701	
1.6436	0	0	0	0	0.4239991	0.0553746	0.4239991	2.479875	
1.644	0	0	0	0	0.4239991	0.05534802	0.4239991	2.464905	
1.6444	0	0	0	0	0.4239991	0.0553211	0.4239991	2.449799	
1.6448	0	0	0	0	0.4239991	0.05529387	0.4239991	2.434563	
1.6452	0	0	0	0	0.4239991	0.05526632	0.4239991	2.419203	
1.6456	0	0	0	0	0.4239991	0.05523847	0.4239991	2.403728	
1.646	0	0	0	0	0.4239991	0.05521034	0.4239991	2.388138	
1.6464	0	0	0	0	0.4239991	0.05518193	0.4239991	2.372443	
1.6468	0	0	0	0	0.4239991	0.05515326	0.4239991	2.356648	
1.6472	0	0	0	0	0.4239991	0.05512433	0.4239991	2.340758	
1.6476	0	0	0	0	0.4239991	0.05509516	0.4239991	2.32478	
1.648	0	0	0	0	0.4239991	0.05506576	0.4239991	2.308719	
1.6484	0	0	0	0	0.4239991	0.05503615	0.4239991	2.292583	
1.6488	0	0	0	0	0.4239991	0.05500632	0.4239991	2.276375	
1.6492	0	0	0	0	0.4239991	0.0549763	0.4239991	2.260103	
1.6496	0	0	0	0	0.4239991	0.05494609	0.4239991	2.24377	
1.65	0	0	0	0	0.4239991	0.05491571	0.4239991	2.22738	
1.6504	0	0	0	0	0.4239991	0.05488518	0.4239991	2.210951	
1.6508	0	0	0	0	0.4239991	0.05485447	0.4239991	2.19447	
1.6512	0	0	0	0	0.4239991	0.05482364	0.4239991	2.177961	
1.6516	0	0	0	0	0.4239991	0.05479267	0.4239991	2.161413	
1.652	0	0	0	0	0.4239991	0.05476159	0.4239991	2.144843	
1.6524	0	0	0	0	0.4239991	0.0547304	0.4239991	2.128252	
1.6528	0	0	0	0	0.4239991	0.05469911	0.4239991	2.111648	
1.6532	0	0	0	0	0.4239991	0.05466774	0.4239991	2.095033	
1.6536	0	0	0	0	0.4239991	0.05463628	0.4239991	2.078411	
1.654	0	0	0	0	0.4239991	0.05460477	0.4239991	2.061795	
1.6544	0	0	0	0	0.4239991	0.0545732	0.4239991	2.045183	
1.6548	0	0	0	0	0.4239991	0.05454158	0.4239991	2.02858	
1.6552	0	0	0	0	0.4239991	0.05450993	0.4239991	2.012	
1.6556	0	0	0	0	0.4239991	0.05447826	0.4239991	1.995436	
1.656	0	0	0	0	0.4239991	0.05444657	0.4239991	1.978898	
1.6564	0	0	0	0	0.4239991	0.05441488	0.4239991	1.962394	
1.6568	0	0	0	0	0.4239991	0.05438318	0.4239991	1.94592	
1.6572	0	0	0	0	0.4239991	0.0543515	0.4239991	1.929492	
1.6576	0	0	0	0	0.4239991	0.05431985	0.4239991	1.913104	
1.658	0	0	0	0	0.4239991	0.05428823	0.4239991	1.896768	
1.6584	0	0	0	0	0.4239991	0.05425664	0.4239991	1.880484	
1.6588	0	0	0	0	0.4239991	0.05422512	0.4239991	1.86426	
1.6592	0	0	0	0	0.4239991	0.05419365	0.4239991	1.848098	
1.6596	0	0	0	0	0.4239991	0.05416224	0.4239991	1.832001	
1.66	0	0	0	0	0.4239991	0.05413091	0.4239991	1.815974	
1.6604	0	0	0	0	0.4239991	0.05409967	0.4239991	1.800022	
1.6608	0	0	0	0	0.4239991	0.05406852	0.4239991	1.784149	
1.6612	0	0	0	0	0.4239991	0.05403747	0.4239991	1.76836	
1.6616	0	0	0	0	0.4239991	0.05400653	0.4239991	1.752654	
1.662	0	0	0	0	0.4239991	0.0539757	0.4239991	1.737038	
1.6624	0	0	0	0	0.4239991	0.053945	0.4239991	1.721517	
1.6628	0	0	0	0	0.4239991	0.05391443	0.4239991	1.706091	
1.6632	0	0	0	0	0.4239991	0.053884	0.4239991	1.690766	
1.6636	0	0	0	0	0.4239991	0.0538537	0.4239991	1.67554	
1.664	0	0	0	0	0.4239991	0.05382357	0.4239991	1.660426	
1.6644	0	0	0	0	0.4239991	0.05379359	0.4239991	1.645418	
1.6648	0	0	0	0	0.4239991	0.05376377	0.4239991	1.630524	
1.6652	0	0	0	0	0.4239991	0.05373413	0.4239991	1.615745	
1.6656	0	0	0	0	0.4239991	0.05370467	0.4239991	1.601086	
1.666	0	0	0	0	0.4239991	0.05367538	0.4239991	1.586543	
1.6664	0	0	0	0	0.4239991	0.05364629	0.4239991	1.57213	
1.6668	0	0	0	0	0.4239991	0.05361739	0.4239991	1.557837	
1.6672	0	0	0	0	0.4239991	0.0535887	0.4239991	1.543679	
1.6676	0	0	0	0	0.4239991	0.0535602	0.4239991	1.529646	
1.668	0	0	0	0	0.4239991	0.05353192	0.4239991	1.515753	
1.6684	0	0	0	0	0.4239991	0.05350386	0.4239991	1.501994	
1.6688	0	0	0	0	0.4239991	0.05347602	0.4239991	1.488372	
