Time	External_1b	External_3	Synaptic_2	External_6b	FF_3	FF_2	FF_1b	FF_6b	External_1a	Synaptic_4	External_5	FF_4	FF_5	FF_1a	
0.744	6E-09	5E-09	8.903022E-09	0	0.9999996	0.8486044	0.5941814	0	6E-09	9.892251E-10	5E-09	0.09428941	0.9999996	0.5941814	
0.7450001	6E-09	5E-09	8.912719E-09	0	0.9999996	0.8528712	0.5947633	0	6E-09	9.903026E-10	5E-09	0.0947635	0.9999996	0.5947633	
0.7460001	6E-09	5E-09	8.921447E-09	0	0.9999996	0.8567985	0.595287	0	6E-09	9.912723E-10	5E-09	0.09519987	0.9999996	0.595287	
0.747	6E-09	5E-09	8.929303E-09	0	0.9999996	0.8604116	0.5957583	0	6E-09	9.921451E-10	5E-09	0.09560134	0.9999996	0.5957583	
0.748	6E-09	5E-09	8.936372E-09	0	0.9999996	0.8637342	0.5961824	0	6E-09	9.929306E-10	5E-09	0.09597051	0.9999996	0.5961824	
0.749	6E-09	5E-09	8.942734E-09	0	0.9999996	0.8667881	0.5965642	0	6E-09	9.936375E-10	5E-09	0.09630984	0.9999996	0.5965642	
0.7500001	6E-09	5E-09	8.948461E-09	0	0.9999996	0.869594	0.5969078	0	6E-09	9.942739E-10	5E-09	0.09662159	0.9999996	0.5969078	
0.751	6E-09	5E-09	8.953615E-09	0	0.9999996	0.8721708	0.597217	0	6E-09	9.948465E-10	5E-09	0.0969079	0.9999996	0.597217	
0.752	6E-09	5E-09	8.958254E-09	0	0.9999996	0.8745363	0.5974953	0	6E-09	9.953619E-10	5E-09	0.09717073	0.9999996	0.5974953	
0.753	6E-09	5E-09	8.962427E-09	0	0.9999996	0.8767069	0.5977458	0	6E-09	9.958258E-10	5E-09	0.09741191	0.9999996	0.5977458	
0.754	6E-09	5E-09	8.966184E-09	0	0.9999996	0.8786981	0.5979712	0	6E-09	9.962432E-10	5E-09	0.09763315	0.9999996	0.5979712	
0.7550001	6E-09	5E-09	8.969566E-09	0	0.9999996	0.8805239	0.5981741	0	6E-09	9.966189E-10	5E-09	0.09783603	0.9999996	0.5981741	
0.756	6E-09	5E-09	8.972609E-09	0	0.9999996	0.8821976	0.5983567	0	6E-09	9.969571E-10	5E-09	0.09802199	0.9999996	0.5983567	
0.757	6E-09	5E-09	8.975348E-09	0	0.9999996	0.8837313	0.598521	0	6E-09	9.972613E-10	5E-09	0.0981924	0.9999996	0.598521	
0.758	6E-09	5E-09	8.977813E-09	0	0.9999996	0.8851364	0.5986689	0	6E-09	9.975353E-10	5E-09	0.09834851	0.9999996	0.5986689	
0.7590001	6E-09	5E-09	8.980031E-09	0	0.9999996	0.886423	0.598802	0	6E-09	9.977816E-10	5E-09	0.09849147	0.9999996	0.598802	
0.7600001	6E-09	5E-09	8.982028E-09	0	0.9999996	0.8876009	0.5989218	0	6E-09	9.980036E-10	5E-09	0.09862237	0.9999996	0.5989218	
0.761	6E-09	5E-09	8.983824E-09	0	0.9999996	0.8886791	0.5990296	0	6E-09	9.982032E-10	5E-09	0.09874216	0.9999996	0.5990296	
0.762	6E-09	5E-09	8.985442E-09	0	0.9999996	0.8896656	0.5991266	0	6E-09	9.983828E-10	5E-09	0.09885178	0.9999996	0.5991266	
0.763	6E-09	5E-09	8.986897E-09	0	0.9999996	0.890568	0.599214	0	6E-09	9.985446E-10	5E-09	0.09895205	0.9999996	0.599214	
0.7640001	6E-09	5E-09	8.988208E-09	0	0.9999996	0.8913934	0.5992926	0	6E-09	9.986901E-10	5E-09	0.09904374	0.9999996	0.5992926	
0.765	6E-09	5E-09	8.989386E-09	0	0.9999996	0.8921479	0.5993633	0	6E-09	9.988211E-10	5E-09	0.09912758	0.9999996	0.5993633	
0.766	6E-09	5E-09	8.990447E-09	0	0.9999996	0.8928376	0.599427	0	6E-09	9.98939E-10	5E-09	0.09920421	0.9999996	0.599427	
0.767	6E-09	5E-09	8.991403E-09	0	0.9999996	0.8934678	0.5994843	0	6E-09	9.990452E-10	5E-09	0.09927423	0.9999996	0.5994843	
0.768	6E-09	5E-09	8.992261E-09	0	0.9999996	0.8940437	0.5995358	0	6E-09	9.991407E-10	5E-09	0.09933822	0.9999996	0.5995358	
0.7690001	6E-09	5E-09	8.993035E-09	0	0.9999996	0.8945697	0.5995823	0	6E-09	9.992266E-10	5E-09	0.09939666	0.9999996	0.5995823	
0.77	6E-09	5E-09	8.993732E-09	0	0.9999996	0.89505	0.599624	0	6E-09	9.99304E-10	5E-09	0.09945004	0.9999996	0.599624	
0.771	6E-09	5E-09	8.994358E-09	0	0.9999996	0.8954886	0.5996616	0	6E-09	9.993736E-10	5E-09	0.09949877	0.9999996	0.5996616	
