Time	Fy	Fx	Fz	Vz	Vx	Vy	Pz	Px	Py	
0.339	0.174968	0	0	0	0	0.06534301	0	0	0.1113194	
0.34	0.1748516	0	0	0	0	0.06552144	0	0	0.1113849	
0.341	0.1747344	0	0	0	0	0.06569974	0	0	0.1114506	
0.342	0.174618	0	0	0	0	0.06587792	0	0	0.1115165	
0.343	0.1745008	0	0	0	0	0.06605598	0	0	0.1115825	
0.344	0.1743828	0	0	0	0	0.06623393	0	0	0.1116487	
0.345	0.1742656	0	0	0	0	0.06641176	0	0	0.1117152	
0.346	0.1741477	0	0	0	0	0.06658946	0	0	0.1117817	
0.347	0.1740289	0	0	0	0	0.06676704	0	0	0.1118485	
0.348	0.1739109	0	0	0	0	0.0669445	0	0	0.1119155	
0.349	0.1737922	0	0	0	0	0.06712184	0	0	0.1119826	
0.35	0.1736735	0	0	0	0	0.06729906	0	0	0.1120499	
0.351	0.1735539	0	0	0	0	0.06747615	0	0	0.1121174	
0.352	0.1734352	0	0	0	0	0.06765313	0	0	0.112185	
0.353	0.1733156	0	0	0	0	0.06782998	0	0	0.1122528	
0.354	0.1731953	0	0	0	0	0.06800671	0	0	0.1123208	
0.355	0.1730758	0	0	0	0	0.06818332	0	0	0.112389	
0.356	0.1729555	0	0	0	0	0.0683598	0	0	0.1124574	
0.357	0.1728344	0	0	0	0	0.06853617	0	0	0.1125259	
0.358	0.1727141	0	0	0	0	0.06871241	0	0	0.1125946	
0.359	0.172593	0	0	0	0	0.06888853	0	0	0.1126635	
0.36	0.1724719	0	0	0	0	0.06906452	0	0	0.1127326	
0.361	0.1723508	0	0	0	0	0.06924039	0	0	0.1128018	
0.362	0.1722289	0	0	0	0	0.06941614	0	0	0.1128712	
0.363	0.1721071	0	0	0	0	0.06959176	0	0	0.1129408	
0.364	0.1719852	0	0	0	0	0.06976726	0	0	0.1130106	
0.365	0.1718625	0	0	0	0	0.06994262	0	0	0.1130806	
0.366	0.1717399	0	0	0	0	0.07011787	0	0	0.1131507	
0.367	0.1716172	0	0	0	0	0.07029299	0	0	0.113221	
0.368	0.1714945	0	0	0	0	0.07046798	0	0	0.1132914	
0.369	0.1713711	0	0	0	0	0.07064285	0	0	0.1133621	
0.37	0.1712477	0	0	0	0	0.07081759	0	0	0.1134329	
0.371	0.1711242	0	0	0	0	0.07099222	0	0	0.1135039	
0.372	0.1710008	0	0	0	0	0.07116672	0	0	0.1135751	
0.373	0.1708766	0	0	0	0	0.07134108	0	0	0.1136464	
0.374	0.1707524	0	0	0	0	0.07151532	0	0	0.1137179	
0.375	0.1706281	0	0	0	0	0.07168944	0	0	0.1137896	
0.376	0.1705031	0	0	0	0	0.07186342	0	0	0.1138615	
0.377	0.1703781	0	0	0	0	0.07203727	0	0	0.1139335	
0.378	0.1702531	0	0	0	0	0.072211	0	0	0.1140057	
0.379	0.1701281	0	0	0	0	0.0723846	0	0	0.1140781	
0.38	0.1700024	0	0	0	0	0.07255808	0	0	0.1141507	
0.381	0.1698766	0	0	0	0	0.07273142	0	0	0.1142234	
0.382	0.1697508	0	0	0	0	0.07290464	0	0	0.1142963	
0.383	0.1696242	0	0	0	0	0.07307772	0	0	0.1143694	
0.384	0.1694985	0	0	0	0	0.07325067	0	0	0.1144426	
0.385	0.1693719	0	0	0	0	0.07342351	0	0	0.114516	
0.386	0.1692453	0	0	0	0	0.07359622	0	0	0.1145896	
0.387	0.169118	0	0	0	0	0.07376879	0	0	0.1146634	
0.388	0.1689906	0	0	0	0	0.07394123	0	0	0.1147374	
0.389	0.1688633	0	0	0	0	0.07411354	0	0	0.1148115	
0.39	0.168736	0	0	0	0	0.07428572	0	0	0.1148858	
0.391	0.1686078	0	0	0	0	0.07445777	0	0	0.1149602	
0.392	0.1684805	0	0	0	0	0.07462969	0	0	0.1150348	
0.393	0.1683524	0	0	0	0	0.07480148	0	0	0.1151096	
