Time	2	Acceleration	Damping	Length	Tension	Velocity	
11.448	1.332903E-06	-11.91163	2.8117	2.8117	2.8117	-2.693587	
11.449	1.306245E-06	-11.88493	2.814394	2.814394	2.814394	-2.705472	
11.45	1.306245E-06	-11.85799	2.817099	2.817099	2.817099	-2.71733	
11.451	1.28012E-06	-11.83081	2.819816	2.819816	2.819816	-2.72916	
11.452	1.28012E-06	-11.80363	2.822546	2.822546	2.822546	-2.740964	
11.453	1.254518E-06	-11.77645	2.825286	2.825286	2.825286	-2.75274	
11.454	1.254518E-06	-11.74903	2.828039	2.828039	2.828039	-2.764489	
11.455	1.229428E-06	-11.72161	2.830804	2.830804	2.830804	-2.776211	
11.456	1.229428E-06	-11.69395	2.83358	2.83358	2.83358	-2.787905	
11.457	1.204839E-06	-11.66606	2.836368	2.836368	2.836368	-2.799571	
11.458	1.204839E-06	-11.63816	2.839167	2.839167	2.839167	-2.811209	
11.459	1.180742E-06	-11.61027	2.841978	2.841978	2.841978	-2.822819	
11.46	1.180742E-06	-11.58214	2.844801	2.844801	2.844801	-2.834402	
11.461	1.157127E-06	-11.554	2.847636	2.847636	2.847636	-2.845956	
11.462	1.157127E-06	-11.52563	2.850482	2.850482	2.850482	-2.857481	
11.463	1.133985E-06	-11.49702	2.853339	2.853339	2.853339	-2.868978	
11.464	1.133985E-06	-11.46841	2.856208	2.856208	2.856208	-2.880447	
11.465	1.111305E-06	-11.4398	2.859088	2.859088	2.859088	-2.891886	
11.466	1.111305E-06	-11.41095	2.86198	2.86198	2.86198	-2.903297	
11.467	1.089079E-06	-11.3821	2.864883	2.864883	2.864883	-2.91468	
11.468	1.089079E-06	-11.35301	2.867798	2.867798	2.867798	-2.926033	
11.469	1.067297E-06	-11.32393	2.870724	2.870724	2.870724	-2.937356	
11.47	1.067297E-06	-11.2946	2.873661	2.873661	2.873661	-2.948651	
11.471	1.045951E-06	-11.26528	2.87661	2.87661	2.87661	-2.959916	
11.472	1.045951E-06	-11.23571	2.87957	2.87957	2.87957	-2.971152	
11.473	1.025032E-06	-11.20615	2.882541	2.882541	2.882541	-2.982358	
11.474	1.025032E-06	-11.17659	2.885524	2.885524	2.885524	-2.993535	
11.475	1.004532E-06	-11.14678	2.888517	2.888517	2.888517	-3.004682	
11.476	1.004532E-06	-11.11674	2.891522	2.891522	2.891522	-3.015798	
11.477	0	-11.0867	2.894538	2.894538	2.894538	-3.026885	
11.478	0	-11.05642	2.897565	2.897565	2.897565	-3.037941	
11.479	0	-11.02614	2.900603	2.900603	2.900603	-3.048968	
11.48	0	-10.99586	2.903651	2.903651	2.903651	-3.059963	
11.481	0	-10.96535	2.906711	2.906711	2.906711	-3.070929	
11.482	0	-10.93483	2.909782	2.909782	2.909782	-3.081864	
11.483	0	-10.90407	2.912864	2.912864	2.912864	-3.092768	
11.484	0	-10.87332	2.915957	2.915957	2.915957	-3.103641	
11.485	0	-10.84232	2.91906	2.91906	2.91906	-3.114483	
11.486	0	-10.81133	2.922175	2.922175	2.922175	-3.125295	
11.487	0	-10.7801	2.9253	2.9253	2.9253	-3.136075	
11.488	0	-10.74886	2.928436	2.928436	2.928436	-3.146824	
11.489	0	-10.71763	2.931583	2.931583	2.931583	-3.157541	
11.49	0	-10.68616	2.934741	2.934741	2.934741	-3.168227	
11.491	0	-10.65445	2.937909	2.937909	2.937909	-3.178882	
11.492	0	-10.62274	2.941088	2.941088	2.941088	-3.189505	
11.493	0	-10.59103	2.944278	2.944278	2.944278	-3.200096	
11.494	0	-10.55908	2.947478	2.947478	2.947478	-3.210655	
11.495	0	-10.52713	2.950688	2.950688	2.950688	-3.221182	
11.496	0	-10.49495	2.953909	2.953909	2.953909	-3.231677	
11.497	0	-10.46276	2.957141	2.957141	2.957141	-3.24214	
11.498	0	-10.43057	2.960383	2.960383	2.960383	-3.25257	
11.499	0	-10.39815	2.963636	2.963636	2.963636	-3.262968	
11.5	0	-10.36549	2.966899	2.966899	2.966899	-3.273334	
11.501	0	-10.33282	2.970172	2.970172	2.970172	-3.283667	
11.502	0	-10.30016	2.973456	2.973456	2.973456	-3.293967	
11.503	0	-10.26726	2.97675	2.97675	2.97675	-3.304234	
11.504	0	-10.23435	2.980054	2.980054	2.980054	-3.314468	
11.505	0	-10.20145	2.983369	2.983369	2.983369	-3.32467	
11.506	0	-10.16831	2.986693	2.986693	2.986693	-3.334838	
11.507	0	-10.13493	2.990028	2.990028	2.990028	-3.344973	
11.508	0	-10.10156	2.993373	2.993373	2.993373	-3.355075	
11.509	0	-10.06818	2.996728	2.996728	2.996728	-3.365143	
11.51	0	-10.03456	3.000093	3.000093	3.000093	-3.375177	
11.511	0	-10.00094	3.003469	3.003469	3.003469	-3.385178	
11.512	0	-9.967327	3.006854	3.006854	3.006854	-3.395146	
11.513	0	-9.933472	3.010249	3.010249	3.010249	-3.405079	
11.514	0	-9.899378	3.013654	3.013654	3.013654	-3.414979	
11.515	0	-9.865284	3.017069	3.017069	3.017069	-3.424844	
11.516	0	-9.83119	3.020494	3.020494	3.020494	-3.434675	
11.517	0	-9.796858	3.023929	3.023929	3.023929	-3.444472	
11.518	0	-9.762526	3.027373	3.027373	3.027373	-3.454234	
11.519	0	-9.728193	3.030827	3.030827	3.030827	-3.463963	
11.52	0	-9.693623	3.034291	3.034291	3.034291	-3.473656	
11.521	0	-9.659052	3.037765	3.037765	3.037765	-3.483315	
11.522	0	-9.624243	3.041248	3.041248	3.041248	-3.492939	
11.523	0	-9.589434	3.044741	3.044741	3.044741	-3.502529	
11.524	0	-9.554386	3.048244	3.048244	3.048244	-3.512083	
11.525	0	-9.519577	3.051755	3.051755	3.051755	-3.521603	
11.526	0	-9.484291	3.055277	3.055277	3.055277	-3.531087	
11.527	0	-9.449244	3.058808	3.058808	3.058808	-3.540536	
11.528	0	-9.413719	3.062349	3.062349	3.062349	-3.54995	
11.529	0	-9.378433	3.065899	3.065899	3.065899	-3.559329	
11.53	0	-9.342909	3.069458	3.069458	3.069458	-3.568671	
11.531	0	-9.307384	3.073027	3.073027	3.073027	-3.577979	
11.532	0	-9.271622	3.076605	3.076605	3.076605	-3.58725	
11.533	0	-9.235859	3.080192	3.080192	3.080192	-3.596486	
11.534	0	-9.200096	3.083788	3.083788	3.083788	-3.605686	
11.535	0	-9.164095	3.087394	3.087394	3.087394	-3.614851	
11.536	0	-9.127855	3.091009	3.091009	3.091009	-3.623978	
11.537	0	-9.091854	3.094633	3.094633	3.094633	-3.63307	
11.538	0	-9.055614	3.098266	3.098266	3.098266	-3.642126	
11.539	0	-9.019136	3.101908	3.101908	3.101908	-3.651145	
11.54	0	-8.982897	3.105559	3.105559	3.105559	-3.660128	
11.541	0	-8.946419	3.109219	3.109219	3.109219	-3.669074	
11.542	0	-8.909702	3.112888	3.112888	3.112888	-3.677984	
11.543	0	-8.872986	3.116566	3.116566	3.116566	-3.686857	
11.544	0	-8.836269	3.120253	3.120253	3.120253	-3.695693	
11.545	0	-8.799314	3.123949	3.123949	3.123949	-3.704493	
11.546	0	-8.76236	3.127654	3.127654	3.127654	-3.713255	
11.547	0	-8.725405	3.131367	3.131367	3.131367	-3.72198	
11.548	0	-8.688211	3.135089	3.135089	3.135089	-3.730669	
11.549	0	-8.651018	3.138819	3.138819	3.138819	-3.73932	
11.55	0	-8.613825	3.142559	3.142559	3.142559	-3.747933	
11.551	0	-8.576393	3.146307	3.146307	3.146307	-3.75651	
11.552	0	-8.538723	3.150063	3.150063	3.150063	-3.765049	
11.553	0	-8.501291	3.153828	3.153828	3.153828	-3.77355	
11.554	0	-8.463621	3.157602	3.157602	3.157602	-3.782013	
11.555	0	-8.425951	3.161384	3.161384	3.161384	-3.790439	
11.556	0	-8.388042	3.165174	3.165174	3.165174	-3.798827	
11.557	0	-8.350134	3.168973	3.168973	3.168973	-3.807178	
11.558	0	-8.312225	3.172781	3.172781	3.172781	-3.81549	
11.559	0	-8.274078	3.176596	3.176596	3.176596	-3.823764	
11.56	0	-8.235931	3.18042	3.18042	3.18042	-3.832	
11.561	0	-8.197784	3.184252	3.184252	3.184252	-3.840198	
11.562	0	-8.159399	3.188092	3.188092	3.188092	-3.848357	
11.563	0	-8.121014	3.19194	3.19194	3.19194	-3.856478	
11.564	0	-8.08239	3.195796	3.195796	3.195796	-3.86456	
11.565	0	-8.044004	3.199661	3.199661	3.199661	-3.872604	
11.566	0	-8.005381	3.203534	3.203534	3.203534	-3.88061	
11.567	0	-7.966518	3.207414	3.207414	3.207414	-3.888576	
11.568	0	-7.927656	3.211303	3.211303	3.211303	-3.896504	
11.569	0	-7.888793	3.215199	3.215199	3.215199	-3.904393	
11.57	0	-7.849931	3.219104	3.219104	3.219104	-3.912243	
11.571	0	-7.810831	3.223016	3.223016	3.223016	-3.920053	
11.572	0	-7.77173	3.226936	3.226936	3.226936	-3.927825	
11.573	0	-7.732629	3.230864	3.230864	3.230864	-3.935558	
11.574	0	-7.69329	3.234799	3.234799	3.234799	-3.943251	
11.575	0	-7.653951	3.238743	3.238743	3.238743	-3.950905	
11.576	0	-7.614374	3.242694	3.242694	3.242694	-3.958519	
11.577	0	-7.575035	3.246652	3.246652	3.246652	-3.966094	
11.578	0	-7.535457	3.250618	3.250618	3.250618	-3.97363	
11.579	0	-7.495641	3.254592	3.254592	3.254592	-3.981126	
11.58	0	-7.456064	3.258573	3.258573	3.258573	-3.988582	
11.581	0	-7.416248	3.262562	3.262562	3.262562	-3.995998	
11.582	0	-7.376194	3.266558	3.266558	3.266558	-4.003374	
11.583	0	-7.336139	3.270561	3.270561	3.270561	-4.01071	
11.584	0	-7.296085	3.274572	3.274572	3.274572	-4.018006	
11.585	0	-7.256031	3.27859	3.27859	3.27859	-4.025262	
11.586	0	-7.215976	3.282615	3.282615	3.282615	-4.032478	
11.587	0	-7.175922	3.286647	3.286647	3.286647	-4.039654	
11.588	0	-7.135391	3.290687	3.290687	3.290687	-4.04679	
11.589	0	-7.09486	3.294734	3.294734	3.294734	-4.053885	
11.59	0	-7.054805	3.298788	3.298788	3.298788	-4.060939	
11.591	0	-7.013797	3.302849	3.302849	3.302849	-4.067953	
11.592	0	-6.973266	3.306916	3.306916	3.306916	-4.074926	
11.593	0	-6.932735	3.310991	3.310991	3.310991	-4.081859	
11.594	0	-6.892204	3.315073	3.315073	3.315073	-4.088751	
11.595	0	-6.851196	3.319162	3.319162	3.319162	-4.095603	
11.596	0	-6.810188	3.323257	3.323257	3.323257	-4.102413	
11.597	0	-6.76918	3.32736	3.32736	3.32736	-4.109182	
11.598	0	-6.728172	3.331469	3.331469	3.331469	-4.11591	
11.599	0	-6.687164	3.335585	3.335585	3.335585	-4.122597	
11.6	0	-6.646156	3.339708	3.339708	3.339708	-4.129243	
11.601	0	-6.604671	3.343837	3.343837	3.343837	-4.135848	
11.602	0	-6.563663	3.347973	3.347973	3.347973	-4.142412	
11.603	0	-6.522178	3.352115	3.352115	3.352115	-4.148934	
11.604	0	-6.480693	3.356264	3.356264	3.356264	-4.155415	
11.605	0	-6.439209	3.36042	3.36042	3.36042	-4.161854	
11.606	0	-6.397724	3.364582	3.364582	3.364582	-4.168252	
11.607	0	-6.356239	3.36875	3.36875	3.36875	-4.174608	
11.608	0	-6.314277	3.372924	3.372924	3.372924	-4.180922	
11.609	0	-6.272792	3.377105	3.377105	3.377105	-4.187195	
11.61	0	-6.230831	3.381292	3.381292	3.381292	-4.193426	
11.611	0	-6.188869	3.385486	3.385486	3.385486	-4.199615	
11.612	0	-6.146907	3.389686	3.389686	3.389686	-4.205761	
11.613	0	-6.104946	3.393891	3.393891	3.393891	-4.211866	
11.614	0	-6.062984	3.398103	3.398103	3.398103	-4.217929	
11.615	0	-6.021022	3.402321	3.402321	3.402321	-4.22395	
11.616	0	-5.978584	3.406545	3.406545	3.406545	-4.229929	
11.617	0	-5.936622	3.410775	3.410775	3.410775	-4.235866	
11.618	0	-5.894184	3.415011	3.415011	3.415011	-4.24176	
11.619	0	-5.851745	3.419252	3.419252	3.419252	-4.247612	
11.62	0	-5.809307	3.4235	3.4235	3.4235	-4.253421	
11.621	0	-5.766868	3.427753	3.427753	3.427753	-4.259188	
11.622	0	-5.72443	3.432013	3.432013	3.432013	-4.264912	
11.623	0	-5.681991	3.436278	3.436278	3.436278	-4.270594	
11.624	0	-5.639076	3.440548	3.440548	3.440548	-4.276233	
11.625	0	-5.596637	3.444825	3.444825	3.444825	-4.28183	
11.626	0	-5.553722	3.449106	3.449106	3.449106	-4.287384	
11.627	0	-5.510807	3.453394	3.453394	3.453394	-4.292894	
11.628	0	-5.467891	3.457687	3.457687	3.457687	-4.298362	
11.629	0	-5.424976	3.461985	3.461985	3.461985	-4.303787	
11.63	0	-5.382061	3.466289	3.466289	3.466289	-4.309169	
11.631	0	-5.339145	3.470598	3.470598	3.470598	-4.314508	
11.632	0	-5.295753	3.474913	3.474913	3.474913	-4.319804	
11.633	0	-5.252838	3.479232	3.479232	3.479232	-4.325057	
11.634	0	-5.209445	3.483557	3.483557	3.483557	-4.330266	
11.635	0	-5.16653	3.487888	3.487888	3.487888	-4.335433	
11.636	0	-5.123138	3.492223	3.492223	3.492223	-4.340556	
11.637	0	-5.079746	3.496563	3.496563	3.496563	-4.345636	
11.638	0	-5.036354	3.500909	3.500909	3.500909	-4.350672	
11.639	0	-4.992962	3.50526	3.50526	3.50526	-4.355665	
11.64	0	-4.949093	3.509615	3.509615	3.509615	-4.360614	
11.641	0	-4.905701	3.513976	3.513976	3.513976	-4.36552	
11.642	0	-4.862309	3.518342	3.518342	3.518342	-4.370382	
11.643	0	-4.818439	3.522712	3.522712	3.522712	-4.375201	
11.644	0	-4.77457	3.527087	3.527087	3.527087	-4.379975	
11.645	0	-4.731178	3.531467	3.531467	3.531467	-4.384706	
11.646	0	-4.687309	3.535852	3.535852	3.535852	-4.389394	
11.647	0	-4.64344	3.540241	3.540241	3.540241	-4.394037	
11.648	0	-4.599571	3.544635	3.544635	3.544635	-4.398637	
11.649	0	-4.555702	3.549034	3.549034	3.549034	-4.403193	
11.65	0	-4.511356	3.553437	3.553437	3.553437	-4.407704	
11.651	0	-4.467487	3.557845	3.557845	3.557845	-4.412171	
11.652	0	-4.423618	3.562257	3.562257	3.562257	-4.416595	
11.653	0	-4.379272	3.566674	3.566674	3.566674	-4.420974	
11.654	0	-4.335403	3.571095	3.571095	3.571095	-4.42531	
11.655	0	-4.291058	3.57552	3.57552	3.57552	-4.429601	
11.656	0	-4.246712	3.579949	3.579949	3.579949	-4.433847	
11.657	0	-4.202366	3.584383	3.584383	3.584383	-4.43805	
11.658	0	-4.15802	3.588821	3.588821	3.588821	-4.442208	
11.659	0	-4.113674	3.593264	3.593264	3.593264	-4.446321	
11.66	0	-4.069328	3.59771	3.59771	3.59771	-4.450391	
11.661	0	-4.024982	3.60216	3.60216	3.60216	-4.454416	
11.662	0	-3.98016	3.606615	3.606615	3.606615	-4.458396	
11.663	0	-3.935814	3.611073	3.611073	3.611073	-4.462332	
11.664	0	-3.890991	3.615535	3.615535	3.615535	-4.466223	
11.665	0	-3.846645	3.620002	3.620002	3.620002	-4.470069	
11.666	0	-3.801822	3.624472	3.624472	3.624472	-4.473871	
11.667	0	-3.757	3.628946	3.628946	3.628946	-4.477628	
11.668	0	-3.712654	3.633423	3.633423	3.633423	-4.481341	
11.669	0	-3.667831	3.637905	3.637905	3.637905	-4.485009	
11.67	0	-3.623008	3.64239	3.64239	3.64239	-4.488632	
11.671	0	-3.578186	3.646878	3.646878	3.646878	-4.49221	
11.672	0	-3.533363	3.651371	3.651371	3.651371	-4.495743	
11.673	0	-3.488064	3.655866	3.655866	3.655866	-4.499231	
11.674	0	-3.443241	3.660365	3.660365	3.660365	-4.502675	
11.675	0	-3.398418	3.664868	3.664868	3.664868	-4.506073	
11.676	0	-3.353119	3.669374	3.669374	3.669374	-4.509426	
11.677	0	-3.308296	3.673883	3.673883	3.673883	-4.512734	
11.678	0	-3.262996	3.678396	3.678396	3.678396	-4.515997	
11.679	0	-3.218174	3.682912	3.682912	3.682912	-4.519216	
11.68	0	-3.172874	3.687432	3.687432	3.687432	-4.522388	
11.681	0	-3.127575	3.691954	3.691954	3.691954	-4.525516	
11.682	0	-3.082275	3.69648	3.69648	3.69648	-4.528598	
11.683	0	-3.036976	3.701008	3.701008	3.701008	-4.531635	
11.684	0	-2.991676	3.70554	3.70554	3.70554	-4.534627	
11.685	0	-2.946377	3.710074	3.710074	3.710074	-4.537573	
11.686	0	-2.901077	3.714612	3.714612	3.714612	-4.540474	
11.687	0	-2.855778	3.719152	3.719152	3.719152	-4.54333	
11.688	0	-2.810478	3.723696	3.723696	3.723696	-4.546141	
11.689	0	-2.765178	3.728242	3.728242	3.728242	-4.548906	
11.69	0	-2.719402	3.732791	3.732791	3.732791	-4.551625	
11.691	0	-2.674103	3.737342	3.737342	3.737342	-4.554299	
11.692	0	-2.628326	3.741897	3.741897	3.741897	-4.556928	
11.693	0	-2.583027	3.746454	3.746454	3.746454	-4.559511	
11.694	0	-2.53725	3.751013	3.751013	3.751013	-4.562048	
11.695	0	-2.491951	3.755575	3.755575	3.755575	-4.56454	
11.696	0	-2.446175	3.76014	3.76014	3.76014	-4.566986	
11.697	0	-2.400398	3.764707	3.764707	3.764707	-4.569386	
11.698	0	-2.354622	3.769276	3.769276	3.769276	-4.571741	
11.699	0	-2.309322	3.773848	3.773848	3.773848	-4.57405	
11.7	0	-2.263546	3.778422	3.778422	3.778422	-4.576314	
11.701	0	-2.21777	3.782998	3.782998	3.782998	-4.578532	
11.702	0	-2.171993	3.787577	3.787577	3.787577	-4.580704	
11.703	0	-2.126217	3.792158	3.792158	3.792158	-4.58283	
11.704	0	-2.080441	3.796741	3.796741	3.796741	-4.58491	
11.705	0	-2.034664	3.801325	3.801325	3.801325	-4.586945	
11.706	0	-1.988888	3.805912	3.805912	3.805912	-4.588934	
11.707	0	-1.942634	3.810501	3.810501	3.810501	-4.590877	
11.708	0	-1.896858	3.815092	3.815092	3.815092	-4.592773	
11.709	0	-1.851082	3.819685	3.819685	3.819685	-4.594625	
11.71	0	-1.804829	3.82428	3.82428	3.82428	-4.596429	
11.711	0	-1.759052	3.828876	3.828876	3.828876	-4.598188	
11.712	0	-1.713276	3.833474	3.833474	3.833474	-4.599902	
11.713	0	-1.667023	3.838074	3.838074	3.838074	-4.601569	
11.714	0	-1.621246	3.842676	3.842676	3.842676	-4.60319	
11.715	0	-1.574993	3.847279	3.847279	3.847279	-4.604765	
11.716	0	-1.529217	3.851884	3.851884	3.851884	-4.606294	
11.717	0	-1.482963	3.85649	3.85649	3.85649	-4.607777	
11.718	0	-1.437187	3.861098	3.861098	3.861098	-4.609214	
11.719	0	-1.390934	3.865707	3.865707	3.865707	-4.610605	
11.72	0	-1.344681	3.870318	3.870318	3.870318	-4.61195	
11.721	0	-1.298904	3.87493	3.87493	3.87493	-4.613249	
11.722	0	-1.252651	3.879543	3.879543	3.879543	-4.614501	
11.723	0	-1.206398	3.884157	3.884157	3.884157	-4.615708	
11.724	0	-1.160145	3.888773	3.888773	3.888773	-4.616868	
11.725	0	-1.114368	3.89339	3.89339	3.89339	-4.617982	
11.726	0	-1.068115	3.898008	3.898008	3.898008	-4.619051	
11.727	0	-1.021862	3.902627	3.902627	3.902627	-4.620072	
11.728	0	-0.9756088	3.907247	3.907247	3.907247	-4.621048	
11.729	0	-0.9293556	3.911868	3.911868	3.911868	-4.621977	
11.73	0	-0.8831024	3.91649	3.91649	3.91649	-4.62286	
11.731	0	-0.8368492	3.921113	3.921113	3.921113	-4.623697	
11.732	0	-0.7905959	3.925736	3.925736	3.925736	-4.624488	
11.733	0	-0.7443427	3.930361	3.930361	3.930361	-4.625232	
11.734	0	-0.6980895	3.934986	3.934986	3.934986	-4.62593	
11.735	0	-0.6518363	3.939612	3.939612	3.939612	-4.626582	
11.736	0	-0.6055832	3.944239	3.944239	3.944239	-4.627188	
11.737	0	-0.55933	3.948866	3.948866	3.948866	-4.627747	
11.738	0	-0.5130768	3.953494	3.953494	3.953494	-4.62826	
11.739	0	-0.4668235	3.958122	3.958122	3.958122	-4.628727	
11.74	0	-0.4205703	3.962751	3.962751	3.962751	-4.629148	
11.741	0	-0.3743171	3.96738	3.96738	3.96738	-4.629522	
11.742	0	-0.3280639	3.972009	3.972009	3.972009	-4.62985	
11.743	0	-0.2818108	3.976639	3.976639	3.976639	-4.630132	
11.744	0	-0.2355575	3.981269	3.981269	3.981269	-4.630367	
11.745	0	-0.1893043	3.985899	3.985899	3.985899	-4.630557	
11.746	0	-0.1430511	3.99053	3.99053	3.99053	-4.6307	
11.747	0	-0.09679794	3.995161	3.995161	3.995161	-4.630796	
11.748	0	-0.0500679	3.999792	3.999792	3.999792	-4.630847	
11.749	0	-0.003814697	4.004423	4.004423	4.004423	-4.63085	
11.75	0	0.0424385	4.009053	4.009053	4.009053	-4.630808	
11.751	0	0.0886917	4.013684	4.013684	4.013684	-4.630719	
11.752	0	0.1349449	4.018315	4.018315	4.018315	-4.630584	
11.753	0	0.1811981	4.022945	4.022945	4.022945	-4.630403	
11.754	0	0.2274513	4.027576	4.027576	4.027576	-4.630176	
11.755	0	0.2737045	4.032206	4.032206	4.032206	-4.629902	
11.756	0	0.3199577	4.036836	4.036836	4.036836	-4.629582	
11.757	0	0.3666877	4.041466	4.041466	4.041466	-4.629215	
11.758	0	0.4129409	4.046095	4.046095	4.046095	-4.628802	
11.759	0	0.4591942	4.050724	4.050724	4.050724	-4.628343	
11.76	0	0.5054474	4.055352	4.055352	4.055352	-4.627838	
11.761	0	0.5517006	4.059979	4.059979	4.059979	-4.627286	
11.762	0	0.5979538	4.064607	4.064607	4.064607	-4.626688	
11.763	0	0.6442069	4.069234	4.069234	4.069234	-4.626044	
11.764	0	0.6904601	4.07386	4.07386	4.07386	-4.625353	
11.765	0	0.7367133	4.078485	4.078485	4.078485	-4.624617	
11.766	0	0.7829666	4.08311	4.08311	4.08311	-4.623834	
11.767	0	0.8292198	4.087733	4.087733	4.087733	-4.623004	
11.768	0	0.875473	4.092357	4.092357	4.092357	-4.622129	
11.769	0	0.9217262	4.096979	4.096979	4.096979	-4.621207	
11.77	0	0.9679794	4.1016	4.1016	4.1016	-4.620239	
11.771	0	1.014233	4.10622	4.10622	4.10622	-4.619225	
11.772	0	1.060486	4.110839	4.110839	4.110839	-4.618165	
11.773	0	1.106262	4.115458	4.115458	4.115458	-4.617058	
11.774	0	1.152515	4.120074	4.120074	4.120074	-4.615906	
11.775	0	1.198769	4.124691	4.124691	4.124691	-4.614707	
11.776	0	1.245022	4.129305	4.129305	4.129305	-4.613462	
11.777	0	1.291275	4.133919	4.133919	4.133919	-4.612171	
11.778	0	1.337051	4.138531	4.138531	4.138531	-4.610834	
11.779	0	1.383304	4.143142	4.143142	4.143142	-4.60945	
11.78	0	1.429558	4.147751	4.147751	4.147751	-4.608021	
11.781	0	1.475811	4.152359	4.152359	4.152359	-4.606545	
11.782	0	1.521587	4.156966	4.156966	4.156966	-4.605023	
11.783	0	1.56784	4.161571	4.161571	4.161571	-4.603456	
11.784	0	1.613617	4.166174	4.166174	4.166174	-4.601842	
11.785	0	1.65987	4.170776	4.170776	4.170776	-4.600182	
11.786	0	1.705646	4.175376	4.175376	4.175376	-4.598476	
11.787	0	1.7519	4.179975	4.179975	4.179975	-4.596725	
11.788	0	1.797676	4.184571	4.184571	4.184571	-4.594927	
11.789	0	1.843929	4.189166	4.189166	4.189166	-4.593083	
11.79	0	1.889706	4.193759	4.193759	4.193759	-4.591193	
11.791	0	1.935482	4.19835	4.19835	4.19835	-4.589258	
11.792	0	1.981735	4.20294	4.20294	4.20294	-4.587276	
11.793	0	2.027512	4.207527	4.207527	4.207527	-4.585248	
11.794	0	2.073288	4.212112	4.212112	4.212112	-4.583175	
11.795	0	2.119064	4.216695	4.216695	4.216695	-4.581056	
11.796	0	2.164841	4.221276	4.221276	4.221276	-4.578891	
11.797	0	2.211094	4.225855	4.225855	4.225855	-4.57668	
11.798	0	2.25687	4.230432	4.230432	4.230432	-4.574423	
11.799	0	2.302647	4.235006	4.235006	4.235006	-4.572121	
11.8	0	2.347946	4.239579	4.239579	4.239579	-4.569773	
11.801	0	2.393723	4.244148	4.244148	4.244148	-4.567379	
11.802	0	2.439499	4.248716	4.248716	4.248716	-4.564939	
11.803	0	2.485275	4.253281	4.253281	4.253281	-4.562454	
11.804	0	2.531051	4.257843	4.257843	4.257843	-4.559923	
11.805	0	2.576351	4.262403	4.262403	4.262403	-4.557347	
11.806	0	2.622127	4.26696	4.26696	4.26696	-4.554725	
11.807	0	2.667904	4.271515	4.271515	4.271515	-4.552057	
11.808	0	2.713203	4.276067	4.276067	4.276067	-4.549344	
11.809	0	2.75898	4.280617	4.280617	4.280617	-4.546585	
11.81	0	2.804279	4.285163	4.285163	4.285163	-4.54378	
11.811	0	2.849579	4.289707	4.289707	4.289707	-4.540931	
11.812	0	2.895355	4.294248	4.294248	4.294248	-4.538035	
11.813	0	2.940655	4.298786	4.298786	4.298786	-4.535095	
11.814	0	2.985954	4.303321	4.303321	4.303321	-4.532109	
11.815	0	3.031254	4.307853	4.307853	4.307853	-4.529078	
11.816	0	3.076553	4.312382	4.312382	4.312382	-4.526001	
11.817	0	3.121853	4.316908	4.316908	4.316908	-4.522879	
11.818	0	3.167152	4.321431	4.321431	4.321431	-4.519712	
11.819	0	3.212452	4.325951	4.325951	4.325951	-4.5165	
11.82	0	3.257751	4.330467	4.330467	4.330467	-4.513242	
11.821	0	3.302574	4.33498	4.33498	4.33498	-4.509939	
11.822	0	3.347873	4.33949	4.33949	4.33949	-4.506591	
11.823	0	3.393173	4.343997	4.343997	4.343997	-4.503198	
