TimeSlice	Time	FB	P	Input	Analog	D	A	Analog_Ie	Analog_Vm
382	0.0955	0.509066	0	0	0.1961	0	-0.05932	9.4668e-009	-0.05039
383	0.09575	0.509066	0	0	0.1961	0	-0.059318	9.4668e-009	-0.05039
384	0.096	0.509066	0	0	0.1961	0	-0.0593162	9.4668e-009	-0.05039
385	0.09625	0.509066	0	0	0.1961	0	-0.0593144	9.4668e-009	-0.05039
386	0.0965	0.509066	0	0	0.1961	0	-0.0593127	9.4668e-009	-0.05039
387	0.09675	0.509066	0	0	0.1961	0	-0.0593111	9.4668e-009	-0.05039
388	0.097	0.509066	0	0	0.1961	0	-0.0593096	9.4668e-009	-0.05039
389	0.09725	0.517464	0	0	0.214865	0	-0.0593082	9.4668e-009	-0.0485135
390	0.0975	0.517464	0	0	0.214865	0	-0.0593068	9.4668e-009	-0.0485135
391	0.09775	0.517464	0	0	0.214865	0	-0.0593055	9.4668e-009	-0.0485135
392	0.098	0.517464	0	0	0.214865	0	-0.0593043	9.4668e-009	-0.0485135
393	0.09825	0.517464	0	0	0.214865	0	-0.0593031	9.4668e-009	-0.0485135
394	0.0985	0.517464	0	0	0.214865	0	-0.0593019	9.4668e-009	-0.0485135
395	0.09875	0.517464	0	0	0.214865	0	-0.0593009	9.4668e-009	-0.0485135
396	0.099	0.517464	0	0	0.214865	0	-0.0592999	9.4668e-009	-0.0485135
397	0.09925	0.517464	0	0	0.214865	0	-0.0592989	9.4668e-009	-0.0485135
398	0.0995	0.517464	0	0	0.214865	0	-0.059298	9.4668e-009	-0.0485135
399	0.09975	0.525653	0	0	0.23316	0	-0.0592971	9.4668e-009	-0.046684
400	0.1	0.525653	0	0	0.23316	0	-0.0592963	9.4668e-009	-0.046684
401	0.10025	0.525653	0	0	0.23316	0	-0.0592955	9.4668e-009	-0.046684
402	0.1005	0.525653	0	0	0.23316	0	-0.0592947	9.4668e-009	-0.046684
403	0.10075	0.525653	0	0	0.23316	0	-0.059294	9.4668e-009	-0.046684
404	0.101	0.525653	0	0	0.23316	0	-0.0592933	9.4668e-009	-0.046684
405	0.10125	0.525653	0	0	0.23316	0	-0.0592927	9.4668e-009	-0.046684
406	0.1015	0.525653	0	0	0.23316	0	-0.059292	9.4668e-009	-0.046684
407	0.10175	0.525653	0	0	0.23316	0	-0.0592915	9.4668e-009	-0.046684
408	0.102	0.525653	0	0	0.23316	0	-0.0592909	9.4668e-009	-0.046684
409	0.10225	0.533636	0	0	0.250998	0	-0.0592904	9.4668e-009	-0.0449002
410	0.1025	0.533636	0	0	0.250998	0	-0.0592899	9.4668e-009	-0.0449002
411	0.10275	0.533636	0	0	0.250998	0	-0.0592894	9.4668e-009	-0.0449002
412	0.103	0.533636	0	0	0.250998	0	-0.0592889	9.4668e-009	-0.0449002
413	0.10325	0.533636	0	0	0.250998	0	-0.0592885	9.4668e-009	-0.0449002
414	0.1035	0.533636	0	0	0.250998	0	-0.0592881	9.4668e-009	-0.0449002
415	0.10375	0.533636	0	0	0.250998	0	-0.0592877	9.4668e-009	-0.0449002
416	0.104	0.533636	0	0	0.250998	0	-0.0592873	9.4668e-009	-0.0449002
417	0.10425	0.533636	0	0	0.250998	0	-0.0592869	9.4668e-009	-0.0449002
418	0.1045	0.533636	0	0	0.250998	0	-0.0592866	9.4668e-009	-0.0449002
419	0.10475	0.54142	0	0	0.268733	0	-0.0592863	9.604e-009	-0.0431267
420	0.105	0.54142	0	0	0.268733	0	-0.0592801	9.604e-009	-0.0431267
421	0.10525	0.54142	0	0	0.268733	0	-0.0592743	9.604e-009	-0.0431267
422	0.1055	0.54142	0	0	0.268733	0	-0.0592687	9.604e-009	-0.0431267
423	0.10575	0.54142	0	0	0.268733	0	-0.0592634	9.604e-009	-0.0431267
424	0.106	0.54142	0	0	0.268733	0	-0.0592584	9.604e-009	-0.0431267
425	0.10625	0.54142	0	0	0.268733	0	-0.0592536	9.604e-009	-0.0431267
426	0.1065	0.54142	0	0	0.268733	0	-0.059249	9.604e-009	-0.0431267
427	0.10675	0.54142	0	0	0.268733	0	-0.0592447	9.604e-009	-0.0431267
428	0.107	0.54142	0	0	0.268733	0	-0.0592405	9.604e-009	-0.0431267
429	0.10725	0.549197	0	0	0.286025	0	-0.0592366	9.604e-009	-0.0413975
430	0.1075	0.549197	0	0	0.286025	0	-0.0592329	9.604e-009	-0.0413975
431	0.10775	0.549197	0	0	0.286025	0	-0.0592293	9.604e-009	-0.0413975
432	0.108	0.549197	0	0	0.286025	0	-0.0592259	9.604e-009	-0.0413975
433	0.10825	0.549197	0	0	0.286025	0	-0.0592227	9.604e-009	-0.0413975
434	0.1085	0.549197	0	0	0.286025	0	-0.0592197	9.604e-009	-0.0413975
435	0.10875	0.549197	0	0	0.286025	0	-0.0592167	9.604e-009	-0.0413975
436	0.109	0.549197	0	0	0.286025	0	-0.059214	9.604e-009	-0.0413975
437	0.10925	0.549197	0	0	0.286025	0	-0.0592113	9.604e-009	-0.0413975
438	0.1095	0.549197	0	0	0.286025	0	-0.0592088	9.604e-009	-0.0413975
439	0.10975	0.55678	0	0	0.302884	0	-0.0592065	9.604e-009	-0.0397116
440	0.11	0.55678	0	0	0.302884	0	-0.0592042	9.604e-009	-0.0397116
441	0.11025	0.55678	0	0	0.302884	0	-0.059202	9.604e-009	-0.0397116
442	0.1105	0.55678	0	0	0.302884	0	-0.0592	9.604e-009	-0.0397116
443	0.11075	0.55678	0	0	0.302884	0	-0.059198	9.604e-009	-0.0397116
444	0.111	0.55678	0	0	0.302884	0	-0.0591962	9.604e-009	-0.0397116
445	0.11125	0.55678	0	0	0.302884	0	-0.0591944	9.604e-009	-0.0397116
446	0.1115	0.55678	0	0	0.302884	0	-0.0591927	9.604e-009	-0.0397116
447	0.11175	0.55678	0	0	0.302884	0	-0.0591911	9.604e-009	-0.0397116
448	0.112	0.55678	0	0	0.302884	0	-0.0591896	9.604e-009	-0.0397116
449	0.11225	0.564173	0	0	0.319322	0	-0.0591882	9.604e-009	-0.0380678
450	0.1125	0.564173	0	0	0.319322	0	-0.0591868	9.604e-009	-0.0380678
451	0.11275	0.564173	0	0	0.319322	0	-0.0591855	9.604e-009	-0.0380678
452	0.113	0.564173	0	0	0.319322	0	-0.0591843	9.604e-009	-0.0380678
453	0.11325	0.564173	0	0	0.319322	0	-0.0591831	9.604e-009	-0.0380678
454	0.1135	0.564173	0	0	0.319322	0	-0.0591819	9.604e-009	-0.0380678
455	0.11375	0.564173	0	0	0.319322	0	-0.0591809	9.604e-009	-0.0380678
456	0.114	0.564173	0	0	0.319322	0	-0.0591799	9.604e-009	-0.0380678
457	0.11425	0.564173	0	0	0.319322	0	-0.0591789	9.604e-009	-0.0380678
458	0.1145	0.564173	0	0	0.319322	0	-0.059178	9.604e-009	-0.0380678
459	0.11475	0.571381	0	0	0.335349	0	-0.0591771	9.604e-009	-0.0364651
460	0.115	0.571381	0	0	0.335349	0	-0.0591763	9.604e-009	-0.0364651
461	0.11525	0.571381	0	0	0.335349	0	-0.0591755	9.604e-009	-0.0364651
462	0.1155	0.571381	0	0	0.335349	0	-0.0591747	9.604e-009	-0.0364651
463	0.11575	0.571381	0	0	0.335349	0	-0.059174	9.604e-009	-0.0364651
464	0.116	0.571381	0	0	0.335349	0	-0.0591733	9.604e-009	-0.0364651
465	0.11625	0.571381	0	0	0.335349	0	-0.0591727	9.604e-009	-0.0364651
466	0.1165	0.571381	0	0	0.335349	0	-0.059172	9.604e-009	-0.0364651
467	0.11675	0.571381	0	0	0.335349	0	-0.0591715	9.604e-009	-0.0364651
468	0.117	0.571381	0	0	0.335349	0	-0.0591709	9.604e-009	-0.0364651
469	0.11725	0.578409	0	0	0.350975	0	-0.0591704	9.604e-009	-0.0349025
470	0.1175	0.578409	0	0	0.350975	0	-0.0591699	9.604e-009	-0.0349025
471	0.11775	0.578409	0	0	0.350975	0	-0.0591694	9.604e-009	-0.0349025
472	0.118	0.578409	0	0	0.350975	0	-0.0591689	9.604e-009	-0.0349025
473	0.11825	0.578409	0	0	0.350975	0	-0.0591685	9.604e-009	-0.0349025
474	0.1185	0.578409	0	0	0.350975	0	-0.0591681	9.604e-009	-0.0349025
475	0.11875	0.578409	0	0	0.350975	0	-0.0591677	9.604e-009	-0.0349025
476	0.119	0.578409	0	0	0.350975	0	-0.0591673	9.604e-009	-0.0349025
477	0.11925	0.578409	0	0	0.350975	0	-0.0591669	9.604e-009	-0.0349025
478	0.1195	0.578409	0	0	0.350975	0	-0.0591666	9.604e-009	-0.0349025
479	0.11975	0.585261	0	0	0.366211	0	-0.0591663	9.604e-009	-0.0333789
480	0.12	0.585261	0	0	0.366211	0	-0.0591601	9.604e-009	-0.0333789
481	0.12025	0.585261	0	0	0.366211	0	-0.0591543	9.604e-009	-0.0333789
482	0.1205	0.585261	0	0	0.366211	0	-0.0591487	9.604e-009	-0.0333789
483	0.12075	0.585261	0	0	0.366211	0	-0.0591434	9.604e-009	-0.0333789
484	0.121	0.585261	0	0	0.366211	0	-0.0591384	9.604e-009	-0.0333789
485	0.12125	0.585261	0	0	0.366211	0	-0.0591336	9.604e-009	-0.0333789
486	0.1215	0.585261	0	0	0.366211	0	-0.059129	9.604e-009	-0.0333789
487	0.12175	0.585261	0	0	0.366211	0	-0.0591247	9.604e-009	-0.0333789
488	0.122	0.585261	0	0	0.366211	0	-0.0591205	9.604e-009	-0.0333789
489	0.12225	0.59213	0	0	0.381066	0	-0.0591166	9.604e-009	-0.0318934
490	0.1225	0.59213	0	0	0.381066	0	-0.0591129	9.604e-009	-0.0318934
491	0.12275	0.59213	0	0	0.381066	0	-0.0591093	9.604e-009	-0.0318934
492	0.123	0.59213	0	0	0.381066	0	-0.0591059	9.604e-009	-0.0318934
493	0.12325	0.59213	0	0	0.381066	0	-0.0591027	9.604e-009	-0.0318934
494	0.1235	0.59213	0	0	0.381066	0	-0.0590997	9.604e-009	-0.0318934
495	0.12375	0.59213	0	0	0.381066	0	-0.0590967	9.604e-009	-0.0318934
496	0.124	0.59213	0	0	0.381066	0	-0.059094	9.604e-009	-0.0318934
497	0.12425	0.59213	0	0	0.381066	0	-0.0590913	9.604e-009	-0.0318934
498	0.1245	0.59213	0	0	0.381066	0	-0.0590888	9.604e-009	-0.0318934
499	0.12475	0.598827	0	0	0.395549	0	-0.0590865	9.604e-009	-0.0304451
500	0.125	0.598827	0	0	0.395549	0	-0.0590842	9.604e-009	-0.0304451
501	0.12525	0.598827	0	0	0.395549	0	-0.059082	9.604e-009	-0.0304451
502	0.1255	0.598827	0	0	0.395549	0	-0.05908	9.604e-009	-0.0304451
503	0.12575	0.598827	0	0	0.395549	0	-0.059078	9.604e-009	-0.0304451
504	0.126	0.598827	0	0	0.395549	0	-0.0590762	9.604e-009	-0.0304451
505	0.12625	0.598827	0	0	0.395549	0	-0.0590744	9.604e-009	-0.0304451
506	0.1265	0.598827	0	0	0.395549	0	-0.0590727	9.604e-009	-0.0304451
507	0.12675	0.598827	0	0	0.395549	0	-0.0590711	9.604e-009	-0.0304451
508	0.127	0.598827	0	0	0.395549	0	-0.0590696	9.604e-009	-0.0304451
509	0.12725	0.605356	0	0	0.40967	0	-0.0590682	9.604e-009	-0.029033
510	0.1275	0.605356	0	0	0.40967	0	-0.0590668	9.604e-009	-0.029033
511	0.12775	0.605356	0	0	0.40967	0	-0.0590655	9.604e-009	-0.029033
512	0.128	0.605356	0	0	0.40967	0	-0.0590643	9.604e-009	-0.029033
513	0.12825	0.605356	0	0	0.40967	0	-0.0590631	9.604e-009	-0.029033
514	0.1285	0.605356	0	0	0.40967	0	-0.0590619	9.604e-009	-0.029033
515	0.12875	0.605356	0	0	0.40967	0	-0.0590609	9.604e-009	-0.029033
516	0.129	0.605356	0	0	0.40967	0	-0.0590599	9.604e-009	-0.029033
517	0.12925	0.605356	0	0	0.40967	0	-0.0590589	9.604e-009	-0.029033
518	0.1295	0.605356	0	0	0.40967	0	-0.059058	9.604e-009	-0.029033
519	0.12975	0.611722	0	0	0.423438	0	-0.0590571	9.604e-009	-0.0276562
520	0.13	0.611722	0	0	0.423438	0	-0.0590563	9.604e-009	-0.0276562
521	0.13025	0.611722	0	0	0.423438	0	-0.0590555	9.604e-009	-0.0276562
522	0.1305	0.611722	0	0	0.423438	0	-0.0590547	9.604e-009	-0.0276562
523	0.13075	0.611722	0	0	0.423438	0	-0.059054	9.604e-009	-0.0276562
524	0.131	0.611722	0	0	0.423438	0	-0.0590533	9.604e-009	-0.0276562
525	0.13125	0.611722	0	0	0.423438	0	-0.0590527	9.604e-009	-0.0276562
526	0.1315	0.611722	0	0	0.423438	0	-0.059052	9.604e-009	-0.0276562
527	0.13175	0.611722	0	0	0.423438	0	-0.0590515	9.604e-009	-0.0276562
528	0.132	0.611722	0	0	0.423438	0	-0.0590509	9.604e-009	-0.0276562
529	0.13225	0.617929	0	0	0.436862	0	-0.0590504	9.604e-009	-0.0263138
530	0.1325	0.617929	0	0	0.436862	0	-0.0590499	9.604e-009	-0.0263138
531	0.13275	0.617929	0	0	0.436862	0	-0.0590494	9.604e-009	-0.0263138
532	0.133	0.617929	0	0	0.436862	0	-0.0590489	9.604e-009	-0.0263138
533	0.13325	0.617929	0	0	0.436862	0	-0.0590485	9.604e-009	-0.0263138
534	0.1335	0.617929	0	0	0.436862	0	-0.0590481	9.604e-009	-0.0263138
535	0.13375	0.617929	0	0	0.436862	0	-0.0590477	9.604e-009	-0.0263138
536	0.134	0.617929	0	0	0.436862	0	-0.0590473	9.604e-009	-0.0263138
537	0.13425	0.617929	0	0	0.436862	0	-0.059047	9.604e-009	-0.0263138
538	0.1345	0.617929	0	0	0.436862	0	-0.0590466	9.604e-009	-0.0263138
539	0.13475	0.623981	0	0	0.449975	0	-0.0590463	9.6138e-009	-0.0250025
540	0.135	0.623981	0	0	0.449975	0	-0.0590401	9.6138e-009	-0.0250025
541	0.13525	0.623981	0	0	0.449975	0	-0.0590343	9.6138e-009	-0.0250025
542	0.1355	0.623981	0	0	0.449975	0	-0.0590287	9.6138e-009	-0.0250025
543	0.13575	0.623981	0	0	0.449975	0	-0.0590234	9.6138e-009	-0.0250025
544	0.136	0.623981	0	0	0.449975	0	-0.0590184	9.6138e-009	-0.0250025
545	0.13625	0.623981	0	0	0.449975	0	-0.0590136	9.6138e-009	-0.0250025
546	0.1365	0.623981	0	0	0.449975	0	-0.059009	9.6138e-009	-0.0250025
547	0.13675	0.623981	0	0	0.449975	0	-0.0590047	9.6138e-009	-0.0250025
548	0.137	0.623981	0	0	0.449975	0	-0.0590005	9.6138e-009	-0.0250025
549	0.13725	0.630069	0	0	0.462761	0	-0.0589966	9.6138e-009	-0.0237239
550	0.1375	0.630069	0	0	0.462761	0	-0.0589929	9.6138e-009	-0.0237239
551	0.13775	0.630069	0	0	0.462761	0	-0.0589893	9.6138e-009	-0.0237239
552	0.138	0.630069	0	0	0.462761	0	-0.0589859	9.6138e-009	-0.0237239
553	0.13825	0.630069	0	0	0.462761	0	-0.0589827	9.6138e-009	-0.0237239
554	0.1385	0.630069	0	0	0.462761	0	-0.0589797	9.6138e-009	-0.0237239
555	0.13875	0.630069	0	0	0.462761	0	-0.0589767	9.6138e-009	-0.0237239
556	0.139	0.630069	0	0	0.462761	0	-0.058974	9.6138e-009	-0.0237239
557	0.13925	0.630069	0	0	0.462761	0	-0.0589713	9.6138e-009	-0.0237239
558	0.1395	0.630069	0	0	0.462761	0	-0.0589688	9.6138e-009	-0.0237239
559	0.13975	0.636005	0	0	0.475226	0	-0.0589665	9.6138e-009	-0.0224774
560	0.14	0.636005	0	0	0.475226	0	-0.0589642	9.6138e-009	-0.0224774
561	0.14025	0.636005	0	0	0.475226	0	-0.058962	9.6138e-009	-0.0224774
562	0.1405	0.636005	0	0	0.475226	0	-0.05896	9.6138e-009	-0.0224774
563	0.14075	0.636005	0	0	0.475226	0	-0.058958	9.6138e-009	-0.0224774
564	0.141	0.636005	0	0	0.475226	0	-0.0589562	9.6138e-009	-0.0224774
565	0.14125	0.636005	0	0	0.475226	0	-0.0589544	9.6138e-009	-0.0224774
566	0.1415	0.636005	0	0	0.475226	0	-0.0589527	9.6138e-009	-0.0224774
567	0.14175	0.636005	0	0	0.475226	0	-0.0589511	9.6138e-009	-0.0224774
568	0.142	0.636005	0	0	0.475226	0	-0.0589496	9.6138e-009	-0.0224774
569	0.14225	0.641792	0	0	0.48738	0	-0.0589482	9.6138e-009	-0.021262
570	0.1425	0.641792	0	0	0.48738	0	-0.0589468	9.6138e-009	-0.021262
571	0.14275	0.641792	0	0	0.48738	0	-0.0589455	9.6138e-009	-0.021262
572	0.143	0.641792	0	0	0.48738	0	-0.0589443	9.6138e-009	-0.021262
573	0.14325	0.641792	0	0	0.48738	0	-0.0589431	9.6138e-009	-0.021262
574	0.1435	0.641792	0	0	0.48738	0	-0.0589419	9.6138e-009	-0.021262
575	0.14375	0.641792	0	0	0.48738	0	-0.0589409	9.6138e-009	-0.021262
576	0.144	0.641792	0	0	0.48738	0	-0.0589399	9.6138e-009	-0.021262
577	0.14425	0.641792	0	0	0.48738	0	-0.0589389	9.6138e-009	-0.021262
578	0.1445	0.641792	0	0	0.48738	0	-0.058938	9.6138e-009	-0.021262
579	0.14475	0.647435	0	0	0.49923	0	-0.0589371	9.6138e-009	-0.020077
580	0.145	0.647435	0	0	0.49923	0	-0.0589363	9.6138e-009	-0.020077
581	0.14525	0.647435	0	0	0.49923	0	-0.0589355	9.6138e-009	-0.020077
582	0.1455	0.647435	0	0	0.49923	0	-0.0589347	9.6138e-009	-0.020077
583	0.14575	0.647435	0	0	0.49923	0	-0.058934	9.6138e-009	-0.020077
584	0.146	0.647435	0	0	0.49923	0	-0.0589333	9.6138e-009	-0.020077
585	0.14625	0.647435	0	0	0.49923	0	-0.0589327	9.6138e-009	-0.020077
586	0.1465	0.647435	0	0	0.49923	0	-0.058932	9.6138e-009	-0.020077
587	0.14675	0.647435	0	0	0.49923	0	-0.0589315	9.6138e-009	-0.020077
588	0.147	0.647435	0	0	0.49923	0	-0.0589309	9.6138e-009	-0.020077
589	0.14725	0.652936	0	0	0.510784	0	-0.0589304	9.6138e-009	-0.0189216
590	0.1475	0.652936	0	0	0.510784	0	-0.0589299	9.6138e-009	-0.0189216
591	0.14775	0.652936	0	0	0.510784	0	-0.0589294	9.6138e-009	-0.0189216
592	0.148	0.652936	0	0	0.510784	0	-0.0589289	9.6138e-009	-0.0189216
593	0.14825	0.652936	0	0	0.510784	0	-0.0589285	9.6138e-009	-0.0189216
594	0.1485	0.652936	0	0	0.510784	0	-0.0589281	9.6138e-009	-0.0189216
595	0.14875	0.652936	0	0	0.510784	0	-0.0589277	9.6138e-009	-0.0189216
596	0.149	0.652936	0	0	0.510784	0	-0.0589273	9.6138e-009	-0.0189216
597	0.14925	0.652936	0	0	0.510784	0	-0.0589269	9.6138e-009	-0.0189216
598	0.1495	0.652936	0	0	0.510784	0	-0.0589266	9.6138e-009	-0.0189216
599	0.14975	0.6583	0	0	0.522171	0	-0.0589263	9.6628e-009	-0.0177829
600	0.15	0.6583	0	0	0.522171	0	-0.0589201	9.6628e-009	-0.0177829
601	0.15025	0.6583	0	0	0.522171	0	-0.0589143	9.6628e-009	-0.0177829
602	0.1505	0.6583	0	0	0.522171	0	-0.0589087	9.6628e-009	-0.0177829
603	0.15075	0.6583	0	0	0.522171	0	-0.0589034	9.6628e-009	-0.0177829
604	0.151	0.6583	0	0	0.522171	0	-0.0588984	9.6628e-009	-0.0177829
605	0.15125	0.6583	0	0	0.522171	0	-0.0588936	9.6628e-009	-0.0177829
606	0.1515	0.6583	0	0	0.522171	0	-0.058889	9.6628e-009	-0.0177829
607	0.15175	0.6583	0	0	0.522171	0	-0.0588847	9.6628e-009	-0.0177829
608	0.152	0.6583	0	0	0.522171	0	-0.0588805	9.6628e-009	-0.0177829
609	0.15225	0.663718	0	0	0.533274	0	-0.0588766	9.6628e-009	-0.0166726
610	0.1525	0.663718	0	0	0.533274	0	-0.0588729	9.6628e-009	-0.0166726
611	0.15275	0.663718	0	0	0.533274	0	-0.0588693	9.6628e-009	-0.0166726
612	0.153	0.663718	0	0	0.533274	0	-0.0588659	9.6628e-009	-0.0166726
613	0.15325	0.663718	0	0	0.533274	0	-0.0588627	9.6628e-009	-0.0166726
614	0.1535	0.663718	0	0	0.533274	0	-0.0588597	9.6628e-009	-0.0166726
615	0.15375	0.663718	0	0	0.533274	0	-0.0588567	9.6628e-009	-0.0166726
616	0.154	0.663718	0	0	0.533274	0	-0.058854	9.6628e-009	-0.0166726
617	0.15425	0.663718	0	0	0.533274	0	-0.0588513	9.6628e-009	-0.0166726
618	0.1545	0.663718	0	0	0.533274	0	-0.0588488	9.6628e-009	-0.0166726
619	0.15475	0.669	0	0	0.544099	0	-0.0588465	9.6628e-009	-0.0155901
620	0.155	0.669	0	0	0.544099	0	-0.0588442	9.6628e-009	-0.0155901
621	0.15525	0.669	0	0	0.544099	0	-0.058842	9.6628e-009	-0.0155901
622	0.1555	0.669	0	0	0.544099	0	-0.05884	9.6628e-009	-0.0155901
623	0.15575	0.669	0	0	0.544099	0	-0.058838	9.6628e-009	-0.0155901
624	0.156	0.669	0	0	0.544099	0	-0.0588362	9.6628e-009	-0.0155901
625	0.15625	0.669	0	0	0.544099	0	-0.0588344	9.6628e-009	-0.0155901
626	0.1565	0.669	0	0	0.544099	0	-0.0588327	9.6628e-009	-0.0155901
627	0.15675	0.669	0	0	0.544099	0	-0.0588311	9.6628e-009	-0.0155901
628	0.157	0.669	0	0	0.544099	0	-0.0588296	9.6628e-009	-0.0155901
629	0.15725	0.67415	0	0	0.554653	0	-0.0588282	9.6628e-009	-0.0145347
630	0.1575	0.67415	0	0	0.554653	0	-0.0588268	9.6628e-009	-0.0145347
631	0.15775	0.67415	0	0	0.554653	0	-0.0588255	9.6628e-009	-0.0145347
632	0.158	0.67415	0	0	0.554653	0	-0.0588243	9.6628e-009	-0.0145347
633	0.15825	0.67415	0	0	0.554653	0	-0.0588231	9.6628e-009	-0.0145347
634	0.1585	0.67415	0	0	0.554653	0	-0.0588219	9.6628e-009	-0.0145347
635	0.15875	0.67415	0	0	0.554653	0	-0.0588209	9.6628e-009	-0.0145347
636	0.159	0.67415	0	0	0.554653	0	-0.0588199	9.6628e-009	-0.0145347
637	0.15925	0.67415	0	0	0.554653	0	-0.0588189	9.6628e-009	-0.0145347
638	0.1595	0.67415	0	0	0.554653	0	-0.058818	9.6628e-009	-0.0145347
639	0.15975	0.679171	0	0	0.564944	0	-0.0588171	9.6628e-009	-0.0135056
640	0.16	0.679171	0	0	0.564944	0	-0.0588163	9.6628e-009	-0.0135056
641	0.16025	0.679171	0	0	0.564944	0	-0.0588155	9.6628e-009	-0.0135056
642	0.1605	0.679171	0	0	0.564944	0	-0.0588147	9.6628e-009	-0.0135056
643	0.16075	0.679171	0	0	0.564944	0	-0.058814	9.6628e-009	-0.0135056
644	0.161	0.679171	0	0	0.564944	0	-0.0588133	9.6628e-009	-0.0135056
645	0.16125	0.679171	0	0	0.564944	0	-0.0588127	9.6628e-009	-0.0135056
646	0.1615	0.679171	0	0	0.564944	0	-0.058812	9.6628e-009	-0.0135056
647	0.16175	0.679171	0	0	0.564944	0	-0.0588115	9.6628e-009	-0.0135056
648	0.162	0.679171	0	0	0.564944	0	-0.0588109	9.6628e-009	-0.0135056
649	0.16225	0.684067	0	0	0.574978	0	-0.0588104	9.6628e-009	-0.0125022
650	0.1625	0.684067	0	0	0.574978	0	-0.0588099	9.6628e-009	-0.0125022
651	0.16275	0.684067	0	0	0.574978	0	-0.0588094	9.6628e-009	-0.0125022
652	0.163	0.684067	0	0	0.574978	0	-0.0588089	9.6628e-009	-0.0125022
653	0.16325	0.684067	0	0	0.574978	0	-0.0588085	9.6628e-009	-0.0125022
654	0.1635	0.684067	0	0	0.574978	0	-0.0588081	9.6628e-009	-0.0125022
655	0.16375	0.684067	0	0	0.574978	0	-0.0588077	9.6628e-009	-0.0125022
656	0.164	0.684067	0	0	0.574978	0	-0.0588073	9.6628e-009	-0.0125022
657	0.16425	0.684067	0	0	0.574978	0	-0.0588069	9.6628e-009	-0.0125022
658	0.1645	0.684067	0	0	0.574978	0	-0.0588066	9.6628e-009	-0.0125022
659	0.16475	0.68884	0	0	0.584834	0	-0.0588063	9.6922e-009	-0.0115166
660	0.165	0.68884	0	0	0.584834	0	-0.0588001	9.6922e-009	-0.0115166
661	0.16525	0.68884	0	0	0.584834	0	-0.0587943	9.6922e-009	-0.0115166
662	0.1655	0.68884	0	0	0.584834	0	-0.0587887	9.6922e-009	-0.0115166
663	0.16575	0.68884	0	0	0.584834	0	-0.0587834	9.6922e-009	-0.0115166
664	0.166	0.68884	0	0	0.584834	0	-0.0587784	9.6922e-009	-0.0115166
665	0.16625	0.68884	0	0	0.584834	0	-0.0587736	9.6922e-009	-0.0115166
666	0.1665	0.68884	0	0	0.584834	0	-0.058769	9.6922e-009	-0.0115166
667	0.16675	0.68884	0	0	0.584834	0	-0.0587647	9.6922e-009	-0.0115166
668	0.167	0.68884	0	0	0.584834	0	-0.0587605	9.6922e-009	-0.0115166
669	0.16725	0.693682	0	0	0.594443	0	-0.0587566	9.6922e-009	-0.0105557
670	0.1675	0.693682	0	0	0.594443	0	-0.0587529	9.6922e-009	-0.0105557
671	0.16775	0.693682	0	0	0.594443	0	-0.0587493	9.6922e-009	-0.0105557
672	0.168	0.693682	0	0	0.594443	0	-0.0587459	9.6922e-009	-0.0105557
673	0.16825	0.693682	0	0	0.594443	0	-0.0587427	9.6922e-009	-0.0105557
674	0.1685	0.693682	0	0	0.594443	0	-0.0587397	9.6922e-009	-0.0105557
675	0.16875	0.693682	0	0	0.594443	0	-0.0587367	9.6922e-009	-0.0105557
676	0.169	0.693682	0	0	0.594443	0	-0.058734	9.6922e-009	-0.0105557
677	0.16925	0.693682	0	0	0.594443	0	-0.0587313	9.6922e-009	-0.0105557
678	0.1695	0.693682	0	0	0.594443	0	-0.0587288	9.6922e-009	-0.0105557
679	0.16975	0.698402	0	0	0.603813	0	-0.0587265	9.6922e-009	-0.00961873
680	0.17	0.698402	0	0	0.603813	0	-0.0587242	9.6922e-009	-0.00961873
681	0.17025	0.698402	0	0	0.603813	0	-0.058722	9.6922e-009	-0.00961873
682	0.1705	0.698402	0	0	0.603813	0	-0.05872	9.6922e-009	-0.00961873
683	0.17075	0.698402	0	0	0.603813	0	-0.058718	9.6922e-009	-0.00961873
684	0.171	0.698402	0	0	0.603813	0	-0.0587162	9.6922e-009	-0.00961873
685	0.17125	0.698402	0	0	0.603813	0	-0.0587144	9.6922e-009	-0.00961873
686	0.1715	0.698402	0	0	0.603813	0	-0.0587127	9.6922e-009	-0.00961873
687	0.17175	0.698402	0	0	0.603813	0	-0.0587111	9.6922e-009	-0.00961873
688	0.172	0.698402	0	0	0.603813	0	-0.0587096	9.6922e-009	-0.00961873
689	0.17225	0.703005	0	0	0.612948	0	-0.0587082	9.6922e-009	-0.00870521
690	0.1725	0.703005	0	0	0.612948	0	-0.0587068	9.6922e-009	-0.00870521
691	0.17275	0.703005	0	0	0.612948	0	-0.0587055	9.6922e-009	-0.00870521
692	0.173	0.703005	0	0	0.612948	0	-0.0587043	9.6922e-009	-0.00870521
693	0.17325	0.703005	0	0	0.612948	0	-0.0587031	9.6922e-009	-0.00870521
694	0.1735	0.703005	0	0	0.612948	0	-0.0587019	9.6922e-009	-0.00870521
695	0.17375	0.703005	0	0	0.612948	0	-0.0587009	9.6922e-009	-0.00870521
696	0.174	0.703005	0	0	0.612948	0	-0.0586999	9.6922e-009	-0.00870521
697	0.17425	0.703005	0	0	0.612948	0	-0.0586989	9.6922e-009	-0.00870521
