Time	Body_2 X	Body_2 Y	Body_2 Z
5.012	0.06340551	-0.3530527	-0.2
5.013	0.06431978	-0.3554887	-0.2
5.014	0.06524362	-0.357931	-0.2
5.015	0.06617711	-0.3603793	-0.2
5.016	0.06712028	-0.3628337	-0.2
5.017	0.06807321	-0.3652942	-0.2
5.018	0.06903593	-0.3677605	-0.2
5.019	0.07000852	-0.3702327	-0.2
5.02	0.07099103	-0.3727108	-0.2
5.021	0.07198352	-0.3751947	-0.2
5.022	0.07298604	-0.3776843	-0.2
5.023	0.07399865	-0.3801796	-0.2
5.024	0.07502141	-0.3826805	-0.2
5.025	0.07605437	-0.385187	-0.2
5.026	0.07709759	-0.387699	-0.2
5.027	0.07815113	-0.3902165	-0.2
5.028	0.07921504	-0.3927394	-0.2
5.029	0.08028939	-0.3952676	-0.2
5.03	0.08137421	-0.3978011	-0.2
5.031	0.08246957	-0.4003398	-0.2
5.032	0.08357552	-0.4028837	-0.2
5.033	0.08469214	-0.4054328	-0.2
5.034	0.08581945	-0.4079868	-0.2
5.035	0.08695752	-0.4105459	-0.2
5.036	0.08810641	-0.4131099	-0.2
5.037	0.08926617	-0.4156787	-0.2
5.038	0.09043685	-0.4182524	-0.2
5.039	0.09161851	-0.4208308	-0.2
5.04	0.0928112	-0.4234139	-0.2
5.041	0.09401499	-0.4260016	-0.2
5.042	0.09522992	-0.4285939	-0.2
5.043	0.09645604	-0.4311906	-0.2
5.044	0.09769342	-0.4337918	-0.2
5.045	0.09894209	-0.4363974	-0.2
5.046	0.1002021	-0.4390072	-0.2
5.047	0.1014736	-0.4416213	-0.2
5.048	0.1027565	-0.4442395	-0.2
5.049	0.1040509	-0.4468618	-0.2
5.05	0.1053568	-0.4494881	-0.2
5.051	0.1066744	-0.4521184	-0.2
5.052	0.1080037	-0.4547526	-0.2
5.053	0.1093447	-0.4573906	-0.2
5.054	0.1106974	-0.4600323	-0.2
5.055	0.112062	-0.4626778	-0.2
5.056	0.1134384	-0.4653268	-0.2
5.057	0.1148268	-0.4679793	-0.2
5.058	0.1162271	-0.4706354	-0.2
5.059	0.1176395	-0.4732948	-0.2
5.06	0.1190639	-0.4759575	-0.2
5.061	0.1205004	-0.4786235	-0.2
5.062	0.1219491	-0.4812927	-0.2
5.063	0.12341	-0.4839649	-0.2
5.064	0.1248832	-0.4866402	-0.2
5.065	0.1263686	-0.4893185	-0.2
5.066	0.1278664	-0.4919996	-0.2
5.067	0.1293767	-0.4946835	-0.2
5.068	0.1308994	-0.4973701	-0.2
5.069	0.1324345	-0.5000593	-0.2
5.07	0.1339823	-0.5027512	-0.2
5.071	0.1355426	-0.5054455	-0.2
5.072	0.1371155	-0.5081422	-0.2
5.073	0.1387011	-0.5108413	-0.2
5.074	0.1402995	-0.5135425	-0.2
5.075	0.1419106	-0.516246	-0.2
5.076	0.1435345	-0.5189515	-0.2
5.077	0.1451713	-0.521659	-0.2
5.078	0.146821	-0.5243685	-0.2
5.079	0.1484836	-0.5270798	-0.2
5.08	0.1501592	-0.5297928	-0.2
5.081	0.1518479	-0.5325075	-0.2
5.082	0.1535496	-0.5352238	-0.2
5.083	0.1552644	-0.5379416	-0.2
5.084	0.1569924	-0.5406609	-0.2
5.085	0.1587335	-0.5433814	-0.2
5.086	0.1604879	-0.5461032	-0.2
5.087	0.1622555	-0.5488262	-0.2
5.088	0.1640365	-0.5515503	-0.2
5.089	0.1658308	-0.5542753	-0.2
5.09	0.1676385	-0.5570012	-0.2
5.091	0.1694596	-0.559728	-0.2
5.092	0.1712941	-0.5624554	-0.2
5.093	0.1731422	-0.5651836	-0.2
5.094	0.1750038	-0.5679122	-0.2
5.095	0.1768789	-0.5706413	-0.2
5.096	0.1787676	-0.5733708	-0.2
5.097	0.18067	-0.5761005	-0.2
5.098	0.1825861	-0.5788304	-0.2
5.099	0.1845158	-0.5815605	-0.2
5.1	0.1864593	-0.5842905	-0.2
5.101	0.1884165	-0.5870205	-0.2
5.102	0.1903875	-0.5897502	-0.2
5.103	0.1923724	-0.5924796	-0.2
5.104	0.1943711	-0.5952088	-0.2
5.105	0.1963837	-0.5979373	-0.2
5.106	0.1984102	-0.6006654	-0.2
5.107	0.2004507	-0.6033928	-0.2
5.108	0.2025052	-0.6061194	-0.2
5.109	0.2045736	-0.6088452	-0.2
5.11	0.2066561	-0.6115701	-0.2
5.111	0.2087526	-0.6142938	-0.2
5.112	0.2108632	-0.6170165	-0.2
5.113	0.2129879	-0.6197379	-0.2
5.114	0.2151268	-0.6224579	-0.2
5.115	0.2172798	-0.6251766	-0.2
5.116	0.2194469	-0.6278937	-0.2
5.117	0.2216283	-0.6306092	-0.2
5.118	0.2238239	-0.633323	-0.2
5.119	0.2260337	-0.6360349	-0.2
5.12	0.2282578	-0.6387449	-0.2
5.121	0.2304962	-0.6414528	-0.2
5.122	0.2327489	-0.6441587	-0.2
5.123	0.2350159	-0.6468623	-0.2
5.124	0.2372972	-0.6495636	-0.2
5.125	0.2395929	-0.6522624	-0.2
5.126	0.2419029	-0.6549588	-0.2
5.127	0.2442274	-0.6576524	-0.2
5.128	0.2465662	-0.6603433	-0.2
5.129	0.2489195	-0.6630315	-0.2
5.13	0.2512872	-0.6657166	-0.2
5.131	0.2536693	-0.6683986	-0.2
5.132	0.2560659	-0.6710775	-0.2
5.133	0.2584769	-0.6737532	-0.2
5.134	0.2609025	-0.6764255	-0.2
5.135	0.2633425	-0.6790944	-0.2
5.136	0.265797	-0.6817597	-0.2
5.137	0.2682661	-0.6844212	-0.2
5.138	0.2707496	-0.6870791	-0.2
5.139	0.2732476	-0.689733	-0.2
5.14	0.2757602	-0.6923829	-0.2
5.141	0.2782873	-0.6950287	-0.2
5.142	0.280829	-0.6976703	-0.2
5.143	0.2833852	-0.7003076	-0.2
5.144	0.2859559	-0.7029405	-0.2
5.145	0.2885412	-0.7055688	-0.2
5.146	0.2911411	-0.7081925	-0.2
5.147	0.2937555	-0.7108114	-0.2
5.148	0.2963844	-0.7134255	-0.2
5.149	0.2990279	-0.7160346	-0.2
5.15	0.301686	-0.7186387	-0.2
5.151	0.3043586	-0.7212375	-0.2
5.152	0.3070457	-0.7238311	-0.2
5.153	0.3097474	-0.7264193	-0.2
5.154	0.3124636	-0.7290019	-0.2
5.155	0.3151944	-0.7315789	-0.2
5.156	0.3179397	-0.7341502	-0.2
5.157	0.3206995	-0.7367157	-0.2
5.158	0.3234738	-0.7392752	-0.2
5.159	0.3262626	-0.7418287	-0.2
5.16	0.3290659	-0.744376	-0.2
5.161	0.3318836	-0.746917	-0.2
5.162	0.3347159	-0.7494516	-0.2
5.163	0.3375626	-0.7519798	-0.2
5.164	0.3404237	-0.7545013	-0.2
5.165	0.3432993	-0.7570162	-0.2
5.166	0.3461893	-0.7595242	-0.2
5.167	0.3490936	-0.7620253	-0.2
5.168	0.3520124	-0.7645193	-0.2
5.169	0.3549455	-0.7670062	-0.2
5.17	0.3578929	-0.7694858	-0.2
5.171	0.3608547	-0.7719581	-0.2
5.172	0.3638308	-0.7744228	-0.2
5.173	0.3668211	-0.77688	-0.2
5.174	0.3698258	-0.7793294	-0.2
5.175	0.3728446	-0.7817709	-0.2
5.176	0.3758777	-0.7842047	-0.2
5.177	0.378925	-0.7866303	-0.2
5.178	0.3819864	-0.7890477	-0.2
5.179	0.385062	-0.7914569	-0.2
5.18	0.3881517	-0.7938578	-0.2
5.181	0.3912554	-0.7962501	-0.2
5.182	0.3943733	-0.7986339	-0.2
5.183	0.3975051	-0.8010089	-0.2
5.184	0.4006509	-0.8033752	-0.2
5.185	0.4038107	-0.8057324	-0.2
5.186	0.4069845	-0.8080807	-0.2
5.187	0.4101721	-0.8104199	-0.2
5.188	0.4133736	-0.8127497	-0.2
5.189	0.4165889	-0.8150702	-0.2
5.19	0.419818	-0.8173812	-0.2
5.191	0.4230609	-0.8196826	-0.2
5.192	0.4263174	-0.8219744	-0.2
5.193	0.4295877	-0.8242564	-0.2
5.194	0.4328716	-0.8265284	-0.2
5.195	0.436169	-0.8287904	-0.2
5.196	0.43948	-0.8310423	-0.2
5.197	0.4428045	-0.8332839	-0.2
5.198	0.4461425	-0.8355152	-0.2
5.199	0.4494939	-0.8377361	-0.2
5.2	0.4528587	-0.8399463	-0.2
5.201	0.4562367	-0.8421459	-0.2
5.202	0.4596281	-0.8443346	-0.2
5.203	0.4630327	-0.8465125	-0.2
5.204	0.4664505	-0.8486795	-0.2
5.205	0.4698814	-0.8508353	-0.2
5.206	0.4733255	-0.85298	-0.2
5.207	0.4767825	-0.8551132	-0.2
5.208	0.4802525	-0.8572351	-0.2
5.209	0.4837354	-0.8593456	-0.2
5.21	0.4872312	-0.8614443	-0.2
5.211	0.4907397	-0.8635313	-0.2
5.212	0.4942611	-0.8656065	-0.2
5.213	0.4977951	-0.8676697	-0.2
5.214	0.5013418	-0.8697209	-0.2
5.215	0.5049011	-0.8717599	-0.2
5.216	0.5084728	-0.8737866	-0.2
5.217	0.512057	-0.8758011	-0.2
5.218	0.5156536	-0.877803	-0.2
5.219	0.5192625	-0.8797924	-0.2
5.22	0.5228837	-0.8817692	-0.2
5.221	0.5265171	-0.8837332	-0.2
5.222	0.5301626	-0.8856843	-0.2
5.223	0.5338202	-0.8876225	-0.2
5.224	0.5374898	-0.8895475	-0.2
5.225	0.5411713	-0.8914595	-0.2
5.226	0.5448647	-0.8933582	-0.2
5.227	0.5485699	-0.8952435	-0.2
5.228	0.5522868	-0.8971153	-0.2
5.229	0.5560153	-0.8989736	-0.2
5.23	0.5597554	-0.9008183	-0.2
5.231	0.563507	-0.9026492	-0.2
5.232	0.56727	-0.9044663	-0.2
5.233	0.5710444	-0.9062694	-0.2
5.234	0.5748301	-0.9080585	-0.2
5.235	0.5786269	-0.9098334	-0.2
5.236	0.5824349	-0.9115942	-0.2
5.237	0.5862539	-0.9133407	-0.2
5.238	0.5900838	-0.9150727	-0.2
5.239	0.5939247	-0.9167903	-0.2
5.24	0.5977763	-0.9184933	-0.2
5.241	0.6016386	-0.9201816	-0.2
5.242	0.6055116	-0.9218551	-0.2
5.243	0.6093951	-0.9235137	-0.2
5.244	0.6132891	-0.9251574	-0.2
5.245	0.6171934	-0.9267861	-0.2
5.246	0.621108	-0.9283996	-0.2
5.247	0.6250328	-0.9299979	-0.2
5.248	0.6289677	-0.931581	-0.2
5.249	0.6329126	-0.9331486	-0.2
5.25	0.6368675	-0.9347008	-0.2
5.251	0.6408322	-0.9362375	-0.2
5.252	0.6448066	-0.9377584	-0.2
5.253	0.6487908	-0.9392638	-0.2
5.254	0.6527844	-0.9407532	-0.2
5.255	0.6567876	-0.9422268	-0.2
5.256	0.6608001	-0.9436844	-0.2
5.257	0.6648219	-0.945126	-0.2
5.258	0.6688529	-0.9465514	-0.2
5.259	0.6728929	-0.9479607	-0.2
5.26	0.676942	-0.9493537	-0.2
5.261	0.6809999	-0.9507303	-0.2
5.262	0.6850666	-0.9520906	-0.2
5.263	0.6891421	-0.9534343	-0.2
5.264	0.6932261	-0.9547614	-0.2
5.265	0.6973186	-0.956072	-0.2
5.266	0.7014195	-0.9573657	-0.2
5.267	0.7055287	-0.9586427	-0.2
5.268	0.709646	-0.9599029	-0.2
5.269	0.7137715	-0.9611461	-0.2
5.27	0.7179049	-0.9623723	-0.2
5.271	0.7220462	-0.9635815	-0.2
5.272	0.7261953	-0.9647735	-0.2
5.273	0.7303519	-0.9659483	-0.2
5.274	0.7345161	-0.9671059	-0.2
5.275	0.7386878	-0.9682461	-0.2
5.276	0.7428668	-0.9693689	-0.2
5.277	0.7470531	-0.9704742	-0.2
5.278	0.7512464	-0.9715619	-0.2
5.279	0.7554468	-0.9726321	-0.2
5.28	0.759654	-0.9736847	-0.2
5.281	0.763868	-0.9747195	-0.2
5.282	0.7680887	-0.9757366	-0.2
5.283	0.7723159	-0.9767359	-0.2
5.284	0.7765496	-0.9777173	-0.2
5.285	0.7807897	-0.9786808	-0.2
5.286	0.7850359	-0.9796263	-0.2
5.287	0.7892882	-0.9805537	-0.2
5.288	0.7935466	-0.9814631	-0.2
5.289	0.7978107	-0.9823543	-0.2
5.29	0.8020808	-0.9832273	-0.2
5.291	0.8063564	-0.984082	-0.2
5.292	0.8106375	-0.9849185	-0.2
5.293	0.8149239	-0.9857367	-0.2
5.294	0.8192158	-0.9865364	-0.2
5.295	0.8235127	-0.9873177	-0.2
5.296	0.8278148	-0.9880806	-0.2
5.297	0.8321217	-0.988825	-0.2
5.298	0.8364334	-0.9895507	-0.2
5.299	0.8407499	-0.9902579	-0.2
5.3	0.8450708	-0.9909463	-0.2
5.301	0.8493962	-0.9916161	-0.2
5.302	0.853726	-0.9922671	-0.2
5.303	0.85806	-0.9928994	-0.2
5.304	0.8623981	-0.9935129	-0.2
5.305	0.86674	-0.9941075	-0.2
5.306	0.8710858	-0.9946834	-0.2
5.307	0.8754354	-0.9952402	-0.2
5.308	0.8797885	-0.9957782	-0.2
5.309	0.8841451	-0.9962972	-0.2
5.31	0.888505	-0.9967972	-0.2
5.311	0.8928682	-0.9972782	-0.2
5.312	0.8972344	-0.9977402	-0.2
5.313	0.9016035	-0.9981831	-0.2
5.314	0.9059755	-0.9986069	-0.2
5.315	0.9103503	-0.9990115	-0.2
5.316	0.9147277	-0.999397	-0.2
5.317	0.9191076	-0.9997633	-0.2
5.318	0.9234897	-1.000111	-0.2
5.319	0.927874	-1.000438	-0.2
5.32	0.9322605	-1.000747	-0.2
5.321	0.9366488	-1.001037	-0.2
5.322	0.9410391	-1.001307	-0.2
5.323	0.9454311	-1.001558	-0.2
5.324	0.9498245	-1.001789	-0.2
5.325	0.9542195	-1.002002	-0.2
5.326	0.9586158	-1.002195	-0.2
5.327	0.9630133	-1.002368	-0.2
5.328	0.9674118	-1.002522	-0.2
5.329	0.9718113	-1.002657	-0.2
5.33	0.9762115	-1.002773	-0.2
5.331	0.9806126	-1.002869	-0.2
5.332	0.9850141	-1.002946	-0.2
5.333	0.9894161	-1.003004	-0.2
5.334	0.9938183	-1.003042	-0.2
5.335	0.9982207	-1.00306	-0.2
5.336	1.002623	-1.00306	-0.2
5.337	1.007026	-1.00304	-0.2
5.338	1.011428	-1.003	-0.2
5.339	1.01583	-1.002942	-0.2
5.34	1.020231	-1.002864	-0.2
5.341	1.024632	-1.002766	-0.2
5.342	1.029032	-1.002649	-0.2
5.343	1.033431	-1.002513	-0.2
5.344	1.037829	-1.002357	-0.2
5.345	1.042226	-1.002183	-0.2
5.346	1.046622	-1.001988	-0.2
5.347	1.051017	-1.001775	-0.2
5.348	1.05541	-1.001542	-0.2
5.349	1.059801	-1.00129	-0.2
5.35	1.064191	-1.001018	-0.2
5.351	1.068579	-1.000728	-0.2
5.352	1.072964	-1.000418	-0.2
5.353	1.077348	-1.000089	-0.2
5.354	1.081729	-0.9997402	-0.2
5.355	1.086109	-0.9993727	-0.2
5.356	1.090485	-0.9989859	-0.2
5.357	1.094859	-0.9985802	-0.2
5.358	1.09923	-0.9981552	-0.2
5.359	1.103598	-0.9977112	-0.2
5.36	1.107964	-0.9972481	-0.2
5.361	1.112326	-0.9967659	-0.2
5.362	1.116685	-0.9962648	-0.2
5.363	1.12104	-0.9957446	-0.2
5.364	1.125392	-0.9952055	-0.2
5.365	1.129741	-0.9946475	-0.2
5.366	1.134085	-0.9940706	-0.2
5.367	1.138426	-0.9934749	-0.2
5.368	1.142763	-0.9928603	-0.2
5.369	1.147095	-0.992227	-0.2
5.37	1.151424	-0.9915749	-0.2
5.371	1.155748	-0.990904	-0.2
5.372	1.160067	-0.9902145	-0.2
5.373	1.164382	-0.9895064	-0.2
5.374	1.168693	-0.9887797	-0.2
5.375	1.172998	-0.9880344	-0.2
5.376	1.177298	-0.9872707	-0.2
5.377	1.181594	-0.9864883	-0.2
5.378	1.185884	-0.9856877	-0.2
5.379	1.190169	-0.9848686	-0.2
5.38	1.194448	-0.9840312	-0.2
5.381	1.198722	-0.9831756	-0.2
5.382	1.20299	-0.9823017	-0.2
5.383	1.207252	-0.9814097	-0.2
5.384	1.211509	-0.9804994	-0.2
5.385	1.215759	-0.9795712	-0.2
5.386	1.220004	-0.9786248	-0.2
5.387	1.224242	-0.9776606	-0.2
5.388	1.228473	-0.9766784	-0.2
5.389	1.232699	-0.9756784	-0.2
5.39	1.236917	-0.9746605	-0.2
5.391	1.241129	-0.9736249	-0.2
5.392	1.245334	-0.9725717	-0.2
5.393	1.249533	-0.9715008	-0.2
5.394	1.253724	-0.9704124	-0.2
5.395	1.257908	-0.9693065	-0.2
5.396	1.262085	-0.9681832	-0.2
5.397	1.266254	-0.9670424	-0.2
5.398	1.270416	-0.9658844	-0.2
5.399	1.27457	-0.9647091	-0.2
5.4	1.278717	-0.9635167	-0.2
5.401	1.282856	-0.9623071	-0.2
5.402	1.286987	-0.9610805	-0.2
5.403	1.29111	-0.9598369	-0.2
5.404	1.295224	-0.9585763	-0.2
5.405	1.299331	-0.9572989	-0.2
5.406	1.303429	-0.9560048	-0.2
5.407	1.307519	-0.954694	-0.2
5.408	1.311601	-0.9533666	-0.2
5.409	1.315673	-0.9520226	-0.2
5.41	1.319738	-0.9506621	-0.2
5.411	1.323793	-0.9492852	-0.2
5.412	1.327839	-0.947892	-0.2
5.413	1.331876	-0.9464826	-0.2
5.414	1.335905	-0.9450569	-0.2
5.415	1.339924	-0.9436153	-0.2
5.416	1.343933	-0.9421576	-0.2
5.417	1.347934	-0.940684	-0.2
5.418	1.351924	-0.9391945	-0.2
5.419	1.355906	-0.9376892	-0.2
5.42	1.359877	-0.9361683	-0.2
5.421	1.363839	-0.9346318	-0.2
5.422	1.367791	-0.9330797	-0.2
5.423	1.371733	-0.9315123	-0.2
5.424	1.375665	-0.9299294	-0.2
5.425	1.379587	-0.9283314	-0.2
5.426	1.383498	-0.9267181	-0.2
5.427	1.387399	-0.9250897	-0.2
5.428	1.39129	-0.9234463	-0.2
5.429	1.395171	-0.9217879	-0.2
5.43	1.399041	-0.9201148	-0.2
5.431	1.4029	-0.9184269	-0.2
5.432	1.406748	-0.9167244	-0.2
5.433	1.410586	-0.9150073	-0.2
5.434	1.414412	-0.9132758	-0.2
5.435	1.418228	-0.91153	-0.2
5.436	1.422033	-0.9097697	-0.2
5.437	1.425827	-0.9079953	-0.2
5.438	1.429609	-0.9062069	-0.2
5.439	1.43338	-0.9044045	-0.2
5.44	1.43714	-0.9025881	-0.2
5.441	1.440888	-0.9007579	-0.2
5.442	1.444625	-0.898914	-0.2
5.443	1.44835	-0.8970565	-0.2
5.444	1.452064	-0.8951855	-0.2
5.445	1.455765	-0.893301	-0.2
5.446	1.459455	-0.8914032	-0.2
5.447	1.463133	-0.8894922	-0.2
5.448	1.4668	-0.8875681	-0.2
5.449	1.470454	-0.8856309	-0.2
5.45	1.474096	-0.8836808	-0.2
5.451	1.477726	-0.8817179	-0.2
5.452	1.481344	-0.8797423	-0.2
5.453	1.484949	-0.8777539	-0.2
5.454	1.488542	-0.8757531	-0.2
5.455	1.492123	-0.8737399	-0.2
5.456	1.495691	-0.8717144	-0.2
5.457	1.499247	-0.8696766	-0.2
5.458	1.50279	-0.8676267	-0.2
5.459	1.50632	-0.8655648	-0.2
5.46	1.509838	-0.863491	-0.2
5.461	1.513343	-0.8614054	-0.2
5.462	1.516836	-0.8593081	-0.2
5.463	1.520315	-0.8571992	-0.2
5.464	1.523781	-0.8550788	-0.2
5.465	1.527235	-0.8529471	-0.2
5.466	1.530675	-0.850804	-0.2
5.467	1.534102	-0.8486497	-0.2
5.468	1.537517	-0.8464844	-0.2
5.469	1.540918	-0.8443081	-0.2
5.47	1.544305	-0.8421211	-0.2
5.471	1.54768	-0.8399232	-0.2
5.472	1.551041	-0.8377147	-0.2
5.473	1.554389	-0.8354957	-0.2
5.474	1.557723	-0.8332663	-0.2
5.475	1.561044	-0.8310265	-0.2
5.476	1.564351	-0.8287765	-0.2
5.477	1.567645	-0.8265164	-0.2
5.478	1.570925	-0.8242464	-0.2
5.479	1.574192	-0.8219665	-0.2
5.48	1.577445	-0.8196768	-0.2
5.481	1.580684	-0.8173775	-0.2
5.482	1.58391	-0.8150685	-0.2
5.483	1.587121	-0.8127502	-0.2
5.484	1.590319	-0.8104224	-0.2
5.485	1.593503	-0.8080856	-0.2
5.486	1.596673	-0.8057395	-0.2
5.487	1.599829	-0.8033845	-0.2
5.488	1.602972	-0.8010206	-0.2
5.489	1.6061	-0.7986478	-0.2
5.49	1.609214	-0.7962665	-0.2
5.491	1.612314	-0.7938765	-0.2
5.492	1.6154	-0.7914781	-0.2
5.493	1.618472	-0.7890714	-0.2
5.494	1.62153	-0.7866564	-0.2
5.495	1.624574	-0.7842333	-0.2
5.496	1.627603	-0.7818022	-0.2
5.497	1.630619	-0.7793632	-0.2
5.498	1.63362	-0.7769164	-0.2
5.499	1.636606	-0.7744619	-0.2
5.5	1.639579	-0.7719998	-0.2
5.501	1.642537	-0.7695304	-0.2
5.502	1.645481	-0.7670535	-0.2
5.503	1.64841	-0.7645695	-0.2
5.504	1.651325	-0.7620782	-0.2
5.505	1.654226	-0.75958	-0.2
5.506	1.657113	-0.7570748	-0.2
5.507	1.659985	-0.7545629	-0.2
5.508	1.662842	-0.7520443	-0.2
5.509	1.665686	-0.7495191	-0.2
5.51	1.668514	-0.7469874	-0.2
5.511	1.671329	-0.7444494	-0.2
5.512	1.674128	-0.7419052	-0.2
5.513	1.676914	-0.7393547	-0.2
5.514	1.679685	-0.7367983	-0.2
5.515	1.682441	-0.7342359	-0.2
5.516	1.685183	-0.7316678	-0.2
5.517	1.68791	-0.729094	-0.2
5.518	1.690623	-0.7265146	-0.2
5.519	1.693321	-0.7239297	-0.2
5.52	1.696005	-0.7213394	-0.2
5.521	1.698674	-0.7187439	-0.2
5.522	1.701329	-0.7161432	-0.2
5.523	1.703969	-0.7135375	-0.2
5.524	1.706594	-0.7109268	-0.2
5.525	1.709205	-0.7083113	-0.2
5.526	1.711802	-0.705691	-0.2
5.527	1.714384	-0.7030662	-0.2
5.528	1.716951	-0.7004369	-0.2
5.529	1.719504	-0.6978031	-0.2
5.53	1.722042	-0.6951651	-0.2
5.531	1.724566	-0.6925228	-0.2
5.532	1.727075	-0.6898765	-0.2
5.533	1.72957	-0.6872262	-0.2
5.534	1.732051	-0.6845722	-0.2
5.535	1.734516	-0.6819143	-0.2
5.536	1.736968	-0.6792527	-0.2
5.537	1.739405	-0.6765876	-0.2
5.538	1.741827	-0.673919	-0.2
5.539	1.744235	-0.6712471	-0.2
5.54	1.746628	-0.668572	-0.2
5.541	1.749007	-0.6658937	-0.2
5.542	1.751372	-0.6632125	-0.2
5.543	1.753722	-0.6605282	-0.2
5.544	1.756058	-0.6578412	-0.2
5.545	1.758379	-0.6551515	-0.2
5.546	1.760686	-0.6524591	-0.2
5.547	1.762979	-0.6497642	-0.2
5.548	1.765257	-0.647067	-0.2
5.549	1.767521	-0.6443673	-0.2
5.55	1.769771	-0.6416655	-0.2
5.551	1.772006	-0.6389616	-0.2
5.552	1.774227	-0.6362557	-0.2
5.553	1.776434	-0.6335479	-0.2
5.554	1.778627	-0.6308383	-0.2
5.555	1.780805	-0.6281269	-0.2
5.556	1.782969	-0.625414	-0.2
5.557	1.785119	-0.6226995	-0.2
5.558	1.787256	-0.6199836	-0.2
5.559	1.789377	-0.6172664	-0.2
5.56	1.791485	-0.614548	-0.2
5.561	1.793579	-0.6118285	-0.2
5.562	1.795659	-0.6091079	-0.2
5.563	1.797724	-0.6063864	-0.2
5.564	1.799776	-0.6036641	-0.2
5.565	1.801814	-0.6009411	-0.2
5.566	1.803838	-0.5982174	-0.2
5.567	1.805848	-0.5954932	-0.2
5.568	1.807844	-0.5927685	-0.2
5.569	1.809826	-0.5900435	-0.2
5.57	1.811795	-0.5873181	-0.2
5.571	1.813749	-0.5845927	-0.2
5.572	1.81569	-0.5818672	-0.2
5.573	1.817617	-0.5791416	-0.2
5.574	1.819531	-0.5764162	-0.2
5.575	1.821431	-0.573691	-0.2
5.576	1.823317	-0.570966	-0.2
5.577	1.825189	-0.5682415	-0.2
5.578	1.827049	-0.5655174	-0.2
5.579	1.828894	-0.5627939	-0.2
5.58	1.830726	-0.5600709	-0.2
5.581	1.832545	-0.5573488	-0.2
5.582	1.83435	-0.5546275	-0.2
5.583	1.836142	-0.5519071	-0.2
5.584	1.837921	-0.5491877	-0.2
5.585	1.839686	-0.5464694	-0.2
5.586	1.841438	-0.5437523	-0.2
5.587	1.843177	-0.5410364	-0.2
5.588	1.844903	-0.5383219	-0.2
5.589	1.846615	-0.5356087	-0.2
5.59	1.848315	-0.5328972	-0.2
5.591	1.850001	-0.5301872	-0.2
5.592	1.851675	-0.5274789	-0.2
5.593	1.853335	-0.5247723	-0.2
5.594	1.854983	-0.5220677	-0.2
5.595	1.856618	-0.519365	-0.2
5.596	1.858239	-0.5166642	-0.2
5.597	1.859848	-0.5139656	-0.2
5.598	1.861445	-0.5112692	-0.2
5.599	1.863028	-0.5085749	-0.2
5.6	1.864599	-0.505883	-0.2
5.601	1.866158	-0.5031936	-0.2
5.602	1.867703	-0.5005066	-0.2
5.603	1.869237	-0.4978222	-0.2
5.604	1.870757	-0.4951405	-0.2
5.605	1.872266	-0.4924614	-0.2
5.606	1.873762	-0.4897853	-0.2
5.607	1.875245	-0.4871119	-0.2
5.608	1.876716	-0.4844415	-0.2
5.609	1.878176	-0.4817742	-0.2
5.61	1.879622	-0.47911	-0.2
5.611	1.881057	-0.4764489	-0.2
5.612	1.88248	-0.4737911	-0.2
5.613	1.88389	-0.4711367	-0.2
5.614	1.885289	-0.4684856	-0.2
5.615	1.886676	-0.465838	-0.2
5.616	1.88805	-0.463194	-0.2
5.617	1.889413	-0.4605535	-0.2
5.618	1.890764	-0.4579167	-0.2
5.619	1.892104	-0.4552837	-0.2
5.62	1.893432	-0.4526546	-0.2
5.621	1.894748	-0.4500293	-0.2
5.622	1.896052	-0.447408	-0.2
5.623	1.897345	-0.4447907	-0.2
5.624	1.898626	-0.4421775	-0.2
5.625	1.899896	-0.4395685	-0.2
5.626	1.901155	-0.4369637	-0.2
5.627	1.902402	-0.4343632	-0.2
5.628	1.903638	-0.4317671	-0.2
5.629	1.904862	-0.4291754	-0.2
5.63	1.906076	-0.4265881	-0.2
5.631	1.907278	-0.4240055	-0.2
5.632	1.90847	-0.4214275	-0.2
5.633	1.90965	-0.4188541	-0.2
5.634	1.910819	-0.4162856	-0.2
5.635	1.911978	-0.4137218	-0.2
5.636	1.913125	-0.4111629	-0.2
5.637	1.914262	-0.4086089	-0.2
5.638	1.915388	-0.40606	-0.2
5.639	1.916503	-0.403516	-0.2
5.64	1.917608	-0.4009772	-0.2
5.641	1.918702	-0.3984435	-0.2
5.642	1.919785	-0.3959151	-0.2
5.643	1.920859	-0.393392	-0.2
5.644	1.921921	-0.3908742	-0.2
5.645	1.922974	-0.3883619	-0.2
5.646	1.924016	-0.385855	-0.2
5.647	1.925048	-0.3833536	-0.2
5.648	1.926069	-0.3808578	-0.2
5.649	1.927081	-0.3783676	-0.2
5.65	1.928082	-0.3758831	-0.2
5.651	1.929073	-0.3734043	-0.2
5.652	1.930055	-0.3709314	-0.2
5.653	1.931026	-0.3684642	-0.2
5.654	1.931988	-0.366003	-0.2
5.655	1.93294	-0.3635477	-0.2
5.656	1.933882	-0.3610984	-0.2
5.657	1.934815	-0.3586552	-0.2
5.658	1.935738	-0.3562181	-0.2
5.659	1.936651	-0.3537872	-0.2
5.66	1.937555	-0.3513624	-0.2
5.661	1.93845	-0.3489439	-0.2
5.662	1.939335	-0.3465317	-0.2
5.663	1.94021	-0.3441259	-0.2
5.664	1.941077	-0.3417264	-0.2
5.665	1.941934	-0.3393334	-0.2
5.666	1.942782	-0.3369469	-0.2
