Time	A	D	ElbowActualVel	ElbowPos	ElbowSetVel	FB	P	PhysicsStep	RealVsSim	
4.54075	-0.06	0.2382014	0	-0.9997615	0	0.3003312	0	0.000213	4.996476	
4.541	-0.06	0.2382014	0	-0.9997615	0	0.3003312	0	0.000219	4.99698	
4.54125	-0.06	0.2382014	0	-0.9997615	0	0.3003312	0	0.000219	4.99698	
4.5415	-0.06	0.2382014	0	-0.9997615	0	0.3003312	0	0.000213	4.997484	
4.54175	-0.06	0.2382014	0	-0.9997615	0	0.3003312	0	0.000213	4.997484	
4.542	-0.06	0.2382014	0	-0.9997615	0	0.3003312	0	0.000215	5.001174	
4.54225	-0.06	0.2362164	0	-0.9997615	0	0.3003259	0	0.000215	5.001174	
4.5425	-0.06	0.2362164	0	-0.9997615	0	0.3003259	0	0.000247	5.001679	
4.54275	-0.06	0.2362164	0	-0.9997615	0	0.3003259	0	0.000247	5.001679	
4.543	-0.06	0.2362164	0	-0.9997615	0	0.3003259	0	0.000219	5.002182	
4.54325	-0.06	0.2362164	0	-0.9997615	0	0.3003259	0	0.000219	5.002182	
4.5435	-0.06	0.2362164	0	-0.9997615	0	0.3003259	0	0.000214	5.002686	
4.54375	-0.06	0.2362164	0	-0.9997615	0	0.3003259	0	0.000214	5.002686	
4.544	-0.06	0.2362164	0	-0.9997615	0	0.3003259	0	0.000226	5.00319	
4.54425	-0.06	0.2362164	0	-0.9997615	0	0.3003259	0	0.000226	5.00319	
4.5445	-0.06	0.2362164	0	-0.9997615	0	0.3003259	0	0.000213	5.003693	
4.54475	-0.06	0.234248	0	-0.9997615	0	0.3003207	0	0.000213	5.003693	
4.545	-0.06	0.234248	0	-0.9997615	0	0.3003207	0	0.000217	5.004197	
4.54525	-0.06	0.234248	0	-0.9997615	0	0.3003207	0	0.000217	5.004197	
4.5455	-0.06	0.234248	0	-0.9997615	0	0.3003207	0	0.000214	5.0047	
4.54575	-0.06	0.234248	0	-0.9997615	0	0.3003207	0	0.000214	5.0047	
4.546	-0.06	0.234248	0	-0.9997615	0	0.3003207	0	0.000217	5.005204	
4.54625	-0.06	0.234248	0	-0.9997615	0	0.3003207	0	0.000217	5.005204	
4.5465	-0.06	0.234248	0	-0.9997615	0	0.3003207	0	0.000223	5.005708	
4.54675	-0.06	0.234248	0	-0.9997615	0	0.3003207	0	0.000223	5.005708	
4.547	-0.06	0.234248	0	-0.9997615	0	0.3003207	0	0.000218	5.006212	
4.54725	-0.06	0.2322959	0	-0.9997615	0	0.3003157	0	0.000218	5.006212	
4.5475	-0.06	0.2322959	0	-0.9997615	0	0.3003157	0	0.000213	5.006716	
4.54775	-0.06	0.2322959	0	-0.9997615	0	0.3003157	0	0.000213	5.006716	
4.548	-0.06	0.2322959	0	-0.9997615	0	0.3003157	0	0.000215	5.00722	
4.54825	-0.06	0.2322959	0	-0.9997615	0	0.3003157	0	0.000215	5.00722	
4.5485	-0.06	0.2322959	0	-0.9997615	0	0.3003157	0	0.000213	5.007723	
4.54875	-0.06	0.2322959	0	-0.9997615	0	0.3003157	0	0.000213	5.007723	
4.549	-0.06	0.2322959	0	-0.9997615	0	0.3003157	0	0.000214	5.008227	
4.54925	-0.06	0.2322959	0	-0.9997615	0	0.3003157	0	0.000214	5.008227	
4.5495	-0.06	0.2322959	0	-0.9997615	0	0.3003157	0	0.000213	5.008731	
4.54975	-0.06	0.2303601	0	-0.9997615	0	0.3003108	0	0.000213	5.008731	
4.55	-0.06	0.2303601	0	-0.9997615	0	0.3003108	0	0.000215	5.009235	
4.55025	-0.06	0.2303601	0	-0.9997615	0	0.3003108	0	0.000215	5.009235	
4.5505	-0.06	0.2303601	0	-0.9997615	0	0.3003108	0	0.000223	5.009738	
4.55075	-0.06	0.2303601	0	-0.9997615	0	0.3003108	0	0.000223	5.009738	
4.551	-0.06	0.2303601	0	-0.9997615	0	0.3003108	0	0.000214	5.010241	
4.55125	-0.06	0.2303601	0	-0.9997615	0	0.3003108	0	0.000214	5.010241	
4.5515	-0.06	0.2303601	0	-0.9997615	0	0.3003108	0	0.000213	5.010747	
4.55175	-0.06	0.2303601	0	-0.9997615	0	0.3003108	0	0.000213	5.010747	
4.552	-0.06	0.2303601	0	-0.9997615	0	0.3003108	0	0.000213	5.01125	
4.55225	-0.06	0.2284404	0	-0.9997615	0	0.300306	0	0.000213	5.01125	
4.5525	-0.06	0.2284404	0	-0.9997615	0	0.300306	0	0.000214	5.011754	
4.55275	-0.06	0.2284404	0	-0.9997615	0	0.300306	0	0.000214	5.011754	
4.553	-0.06	0.2284404	0	-0.9997615	0	0.300306	0	0.000223	5.012258	
4.55325	-0.06	0.2284404	0	-0.9997615	0	0.300306	0	0.000223	5.012258	
4.5535	-0.06	0.2284404	0	-0.9997615	0	0.300306	0	0.000223	5.012762	
4.55375	-0.06	0.2284404	0	-0.9997615	0	0.300306	0	0.000223	5.012762	
4.554	-0.06	0.2284404	0	-0.9997615	0	0.300306	0	0.000213	5.013265	
4.55425	-0.06	0.2284404	0	-0.9997615	0	0.300306	0	0.000213	5.013265	
4.5545	-0.06	0.2284404	0	-0.9997615	0	0.300306	0	0.000213	5.01377	
4.55475	-0.06	0.2265368	0	-0.9997615	0	0.3003013	0	0.000213	5.01377	
4.555	-0.06	0.2265368	0	-0.9997615	0	0.3003013	0	0.000213	5.014273	
4.55525	-0.06	0.2265368	0	-0.9997615	0	0.3003013	0	0.000213	5.014273	
4.5555	-0.06	0.2265368	0	-0.9997615	0	0.3003013	0	0.000199	5.014777	
4.55575	-0.06	0.2265368	0	-0.9997615	0	0.3003013	0	0.000199	5.014777	
4.556	-0.06	0.2265368	0	-0.9997615	0	0.3003013	0	0.000213	5.015281	
4.55625	-0.06	0.2265368	0	-0.9997615	0	0.3003013	0	0.000213	5.015281	
4.5565	-0.06	0.2265368	0	-0.9997615	0	0.3003013	0	0.000214	5.015785	
4.55675	-0.06	0.2265368	0	-0.9997615	0	0.3003013	0	0.000214	5.015785	
4.557	-0.06	0.2265368	0	-0.9997615	0	0.3003013	0	0.000213	5.016289	
4.55725	-0.06	0.2246489	0	-0.9997615	0	0.3002968	0	0.000213	5.016289	
4.5575	-0.06	0.2246489	0	-0.9997615	0	0.3002968	0	0.000224	5.016792	
4.55775	-0.06	0.2246489	0	-0.9997615	0	0.3002968	0	0.000224	5.016792	
4.558	-0.06	0.2246489	0	-0.9997615	0	0.3002968	0	0.000213	5.017296	
4.55825	-0.06	0.2246489	0	-0.9997615	0	0.3002968	0	0.000213	5.017296	
4.5585	-0.06	0.2246489	0	-0.9997615	0	0.3002968	0	0.000213	5.017799	
4.55875	-0.06	0.2246489	0	-0.9997615	0	0.3002968	0	0.000213	5.017799	
4.559	-0.06	0.2246489	0	-0.9997615	0	0.3002968	0	0.000213	5.018303	
4.55925	-0.06	0.2246489	0	-0.9997615	0	0.3002968	0	0.000213	5.018303	
4.5595	-0.06	0.2246489	0	-0.9997615	0	0.3002968	0	0.0002	5.018807	
4.55975	-0.06	0.2227769	0	-0.9997615	0	0.3002923	0	0.0002	5.018807	
4.56	-0.06	0.2227769	0	-0.9997615	0	0.3002923	0	0.000227	5.019311	
4.56025	-0.06	0.2227769	0	-0.9997615	0	0.3002923	0	0.000227	5.019311	
4.5605	-0.06	0.2227769	0	-0.9997615	0	0.3002923	0	0.000223	5.019815	
4.56075	-0.06	0.2227769	0	-0.9997615	0	0.3002923	0	0.000223	5.019815	
4.561	-0.06	0.2227769	0	-0.9997615	0	0.3002923	0	0.000214	5.020317	
4.56125	-0.06	0.2227769	0	-0.9997615	0	0.3002923	0	0.000214	5.020317	
4.5615	-0.06	0.2227769	0	-0.9997615	0	0.3002923	0	0.0002	5.020821	
4.56175	-0.06	0.2227769	0	-0.9997615	0	0.3002923	0	0.0002	5.020821	
4.562	-0.06	0.2227769	0	-0.9997615	0	0.3002923	0	0.000217	5.021325	
4.56225	-0.06	0.2209204	0	-0.9997615	0	0.300288	0	0.000217	5.021325	
4.5625	-0.06	0.2209204	0	-0.9997615	0	0.300288	0	0.000213	5.021831	
4.56275	-0.06	0.2209204	0	-0.9997615	0	0.300288	0	0.000213	5.021831	
4.563	-0.06	0.2209204	0	-0.9997615	0	0.300288	0	0.000349	5.022336	
4.56325	-0.06	0.2209204	0	-0.9997615	0	0.300288	0	0.000349	5.022336	
4.5635	-0.06	0.2209204	0	-0.9997615	0	0.300288	0	0.000346	5.022849	
4.56375	-0.06	0.2209204	0	-0.9997615	0	0.300288	0	0.000346	5.022849	
4.564	-0.06	0.2209204	0	-0.9997615	0	0.300288	0	0.000357	5.023354	
4.56425	-0.06	0.2209204	0	-0.9997615	0	0.300288	0	0.000357	5.023354	
4.5645	-0.06	0.2209204	0	-0.9997615	0	0.300288	0	0.000374	5.023871	
4.56475	-0.06	0.2190794	0	-0.9997615	0	0.3002838	0	0.000374	5.023871	
4.565	-0.06	0.2190794	0	-0.9997615	0	0.3002838	0	0.000246	5.024374	
4.56525	-0.06	0.2190794	0	-0.9997615	0	0.3002838	0	0.000246	5.024374	
4.5655	-0.06	0.2190794	0	-0.9997615	0	0.3002838	0	0.000219	5.024878	
4.56575	-0.06	0.2190794	0	-0.9997615	0	0.3002838	0	0.000219	5.024878	
4.566	-0.06	0.2190794	0	-0.9997615	0	0.3002838	0	0.000215	5.025382	
4.56625	-0.06	0.2190794	0	-0.9997615	0	0.3002838	0	0.000215	5.025382	
4.5665	-0.06	0.2190794	0	-0.9997615	0	0.3002838	0	0.000214	5.025886	
4.56675	-0.06	0.2190794	0	-0.9997615	0	0.3002838	0	0.000214	5.025886	
4.567	-0.06	0.2190794	0	-0.9997615	0	0.3002838	0	0.000223	5.026389	
4.56725	-0.06	0.2172537	0	-0.9997615	0	0.3002797	0	0.000223	5.026389	
4.5675	-0.06	0.2172537	0	-0.9997615	0	0.3002797	0	0.000223	5.026893	
4.56775	-0.06	0.2172537	0	-0.9997615	0	0.3002797	0	0.000223	5.026893	
4.568	-0.06	0.2172537	0	-0.9997615	0	0.3002797	0	0.000228	5.027397	
4.56825	-0.06	0.2172537	0	-0.9997615	0	0.3002797	0	0.000228	5.027397	
4.5685	-0.06	0.2172537	0	-0.9997615	0	0.3002797	0	0.000216	5.027925	
4.56875	-0.06	0.2172537	0	-0.9997615	0	0.3002797	0	0.000216	5.027925	
4.569	-0.06	0.2172537	0	-0.9997615	0	0.3002797	0	0.000244	5.02865	
4.56925	-0.06	0.2172537	0	-0.9997615	0	0.3002797	0	0.000244	5.02865	
4.5695	-0.06	0.2172537	0	-0.9997615	0	0.3002797	0	0.000228	5.029155	
4.56975	-0.06	0.2154433	0	-0.9997615	0	0.3002757	0	0.000228	5.029155	
4.57	-0.06	0.2154433	0	-0.9997615	0	0.3002757	0	0.000223	5.029658	
4.57025	-0.06	0.2154433	0	-0.9997615	0	0.3002757	0	0.000223	5.029658	
4.5705	-0.06	0.2154433	0	-0.9997615	0	0.3002757	0	0.000222	5.030163	
4.57075	-0.06	0.2154433	0	-0.9997615	0	0.3002757	0	0.000222	5.030163	
4.571	-0.06	0.2154433	0	-0.9997615	0	0.3002757	0	0.00022	5.030666	
4.57125	-0.06	0.2154433	0	-0.9997615	0	0.3002757	0	0.00022	5.030666	
4.5715	-0.06	0.2154433	0	-0.9997615	0	0.3002757	0	0.000232	5.03117	
4.57175	-0.06	0.2154433	0	-0.9997615	0	0.3002757	0	0.000232	5.03117	
4.572	-0.06	0.2154433	0	-0.9997615	0	0.3002757	0	0.000221	5.031674	
4.57225	-0.06	0.2136479	0	-0.9997615	0	0.3002718	0	0.000221	5.031674	
4.5725	-0.06	0.2136479	0	-0.9997615	0	0.3002718	0	0.000223	5.032176	
4.57275	-0.06	0.2136479	0	-0.9997615	0	0.3002718	0	0.000223	5.032176	
4.573	-0.06	0.2136479	0	-0.9997615	0	0.3002718	0	0.00022	5.03268	
4.57325	-0.06	0.2136479	0	-0.9997615	0	0.3002718	0	0.00022	5.03268	
4.5735	-0.06	0.2136479	0	-0.9997615	0	0.3002718	0	0.000221	5.033184	
4.57375	-0.06	0.2136479	0	-0.9997615	0	0.3002718	0	0.000221	5.033184	
4.574	-0.06	0.2136479	0	-0.9997615	0	0.3002718	0	0.00023	5.033687	
4.57425	-0.06	0.2136479	0	-0.9997615	0	0.3002718	0	0.00023	5.033687	
4.5745	-0.06	0.2136479	0	-0.9997615	0	0.3002718	0	0.000222	5.034192	
4.57475	-0.06	0.2118675	0	-0.9997615	0	0.300268	0	0.000222	5.034192	
4.575	-0.06	0.2118675	0	-0.9997615	0	0.300268	0	0.000229	5.037935	
4.57525	-0.06	0.2118675	0	-0.9997615	0	0.300268	0	0.000229	5.037935	
4.5755	-0.06	0.2118675	0	-0.9997615	0	0.300268	0	0.000253	5.038439	
4.57575	-0.06	0.2118675	0	-0.9997615	0	0.300268	0	0.000253	5.038439	
4.576	-0.06	0.2118675	0	-0.9997615	0	0.300268	0	0.000224	5.038943	
4.57625	-0.06	0.2118675	0	-0.9997615	0	0.300268	0	0.000224	5.038943	
4.5765	-0.06	0.2118675	0	-0.9997615	0	0.300268	0	0.00022	5.039448	
4.57675	-0.06	0.2118675	0	-0.9997615	0	0.300268	0	0.00022	5.039448	
4.577	-0.06	0.2118675	0	-0.9997615	0	0.300268	0	0.000224	5.039951	
4.57725	-0.06	0.210102	0	-0.9997615	0	0.3002642	0	0.000224	5.039951	
4.5775	-0.06	0.210102	0	-0.9997615	0	0.3002642	0	0.000222	5.040455	
4.57775	-0.06	0.210102	0	-0.9997615	0	0.3002642	0	0.000222	5.040455	
4.578	-0.06	0.210102	0	-0.9997615	0	0.3002642	0	0.000231	5.040958	
4.57825	-0.06	0.210102	0	-0.9997615	0	0.3002642	0	0.000231	5.040958	
4.5785	-0.06	0.210102	0	-0.9997615	0	0.3002642	0	0.00022	5.041462	
4.57875	-0.06	0.210102	0	-0.9997615	0	0.3002642	0	0.00022	5.041462	
4.579	-0.06	0.210102	0	-0.9997615	0	0.3002642	0	0.000216	5.041966	
4.57925	-0.06	0.210102	0	-0.9997615	0	0.3002642	0	0.000216	5.041966	
4.5795	-0.06	0.210102	0	-0.9997615	0	0.3002642	0	0.000213	5.04247	
4.57975	-0.06	0.2083511	0	-0.9997615	0	0.3002606	0	0.000213	5.04247	
4.58	-0.06	0.2083511	0	-0.9997615	0	0.3002606	0	0.000215	5.042974	
4.58025	-0.06	0.2083511	0	-0.9997615	0	0.3002606	0	0.000215	5.042974	
4.5805	-0.06	0.2083511	0	-0.9997615	0	0.3002606	0	0.000223	5.043477	
4.58075	-0.06	0.2083511	0	-0.9997615	0	0.3002606	0	0.000223	5.043477	
4.581	-0.06	0.2083511	0	-0.9997615	0	0.3002606	0	0.000224	5.043981	
4.58125	-0.06	0.2083511	0	-0.9997615	0	0.3002606	0	0.000224	5.043981	
4.5815	-0.06	0.2083511	0	-0.9997615	0	0.3002606	0	0.000213	5.044485	
4.58175	-0.06	0.2083511	0	-0.9997615	0	0.3002606	0	0.000213	5.044485	
4.582	-0.06	0.2083511	0	-0.9997615	0	0.3002606	0	0.000214	5.044989	
4.58225	-0.06	0.2066149	0	-0.9997615	0	0.3002571	0	0.000214	5.044989	
4.5825	-0.06	0.2066149	0	-0.9997615	0	0.3002571	0	0.000214	5.045492	
4.58275	-0.06	0.2066149	0	-0.9997615	0	0.3002571	0	0.000214	5.045492	
4.583	-0.06	0.2066149	0	-0.9997615	0	0.3002571	0	0.000217	5.045996	
4.58325	-0.06	0.2066149	0	-0.9997615	0	0.3002571	0	0.000217	5.045996	
4.5835	-0.06	0.2066149	0	-0.9997615	0	0.3002571	0	0.000214	5.046499	
4.58375	-0.06	0.2066149	0	-0.9997615	0	0.3002571	0	0.000214	5.046499	
4.584	-0.06	0.2066149	0	-0.9997615	0	0.3002571	0	0.000215	5.047002	
4.58425	-0.06	0.2066149	0	-0.9997615	0	0.3002571	0	0.000215	5.047002	
4.5845	-0.06	0.2066149	0	-0.9997615	0	0.3002571	0	0.000214	5.047506	
4.58475	-0.06	0.2048931	0	-0.9997615	0	0.3002536	0	0.000214	5.047506	
4.585	-0.06	0.2048931	0	-0.9997615	0	0.3002536	0	0.000224	5.048009	
4.58525	-0.06	0.2048931	0	-0.9997615	0	0.3002536	0	0.000224	5.048009	
4.5855	-0.06	0.2048931	0	-0.9997615	0	0.3002536	0	0.000215	5.048512	
4.58575	-0.06	0.2048931	0	-0.9997615	0	0.3002536	0	0.000215	5.048512	
4.586	-0.06	0.2048931	0	-0.9997615	0	0.3002536	0	0.00022	5.049016	
4.58625	-0.06	0.2048931	0	-0.9997615	0	0.3002536	0	0.00022	5.049016	
4.5865	-0.06	0.2048931	0	-0.9997615	0	0.3002536	0	0.0002	5.049519	
4.58675	-0.06	0.2048931	0	-0.9997615	0	0.3002536	0	0.0002	5.049519	
4.587	-0.06	0.2048931	0	-0.9997615	0	0.3002536	0	0.000213	5.050022	
4.58725	-0.06	0.2031856	0	-0.9997615	0	0.3002503	0	0.000213	5.050022	
4.5875	-0.06	0.2031856	0	-0.9997615	0	0.3002503	0	0.00021	5.050525	
4.58775	-0.06	0.2031856	0	-0.9997615	0	0.3002503	0	0.00021	5.050525	
4.588	-0.06	0.2031856	0	-0.9997615	0	0.3002503	0	0.000227	5.051029	
4.58825	-0.06	0.2031856	0	-0.9997615	0	0.3002503	0	0.000227	5.051029	
4.5885	-0.06	0.2031856	0	-0.9997615	0	0.3002503	0	0.000214	5.051532	
4.58875	-0.06	0.2031856	0	-0.9997615	0	0.3002503	0	0.000214	5.051532	
4.589	-0.06	0.2031856	0	-0.9997615	0	0.3002503	0	0.000215	5.052036	
4.58925	-0.06	0.2031856	0	-0.9997615	0	0.3002503	0	0.000215	5.052036	
4.5895	-0.06	0.2031856	0	-0.9997615	0	0.3002503	0	0.000213	5.05254	
4.58975	-0.06	0.2014924	0	-0.9997615	0	0.300247	0	0.000213	5.05254	
4.59	-0.06	0.2014924	0	-0.9997615	0	0.300247	0	0.000214	5.053043	
4.59025	-0.06	0.2014924	0	-0.9997615	0	0.300247	0	0.000214	5.053043	
4.5905	-0.06	0.2014924	0	-0.9997615	0	0.300247	0	0.000214	5.053547	
4.59075	-0.06	0.2014924	0	-0.9997615	0	0.300247	0	0.000214	5.053547	
4.591	-0.06	0.2014924	0	-0.9997615	0	0.300247	0	0.000215	5.05405	
4.59125	-0.06	0.2014924	0	-0.9997615	0	0.300247	0	0.000215	5.05405	
4.5915	-0.06	0.2014924	0	-0.9997615	0	0.300247	0	0.000213	5.054554	
4.59175	-0.06	0.2014924	0	-0.9997615	0	0.300247	0	0.000213	5.054554	
4.592	-0.06	0.2014924	0	-0.9997615	0	0.300247	0	0.000225	5.055057	
4.59225	-0.06	0.1998133	0	-0.9997615	0	0.3002438	0	0.000225	5.055057	
4.5925	-0.06	0.1998133	0	-0.9997615	0	0.3002438	0	0.000214	5.055559	
4.59275	-0.06	0.1998133	0	-0.9997615	0	0.3002438	0	0.000214	5.055559	
4.593	-0.06	0.1998133	0	-0.9997615	0	0.3002438	0	0.000217	5.056063	
4.59325	-0.06	0.1998133	0	-0.9997615	0	0.3002438	0	0.000217	5.056063	
4.5935	-0.06	0.1998133	0	-0.9997615	0	0.3002438	0	0.000214	5.056566	
4.59375	-0.06	0.1998133	0	-0.9997615	0	0.3002438	0	0.000214	5.056566	
4.594	-0.06	0.1998133	0	-0.9997615	0	0.3002438	0	0.000222	5.057069	
4.59425	-0.06	0.1998133	0	-0.9997615	0	0.3002438	0	0.000222	5.057069	
4.5945	-0.06	0.1998133	0	-0.9997615	0	0.3002438	0	0.000224	5.057572	
4.59475	-0.06	0.1981482	0	-0.9997615	0	0.3002407	0	0.000224	5.057572	
4.595	-0.06	0.1981482	0	-0.9997615	0	0.3002407	0	0.000225	5.058076	
4.59525	-0.06	0.1981482	0	-0.9997615	0	0.3002407	0	0.000225	5.058076	
4.5955	-0.06	0.1981482	0	-0.9997615	0	0.3002407	0	0.000213	5.05858	
4.59575	-0.06	0.1981482	0	-0.9997615	0	0.3002407	0	0.000213	5.05858	
4.596	-0.06	0.1981482	0	-0.9997615	0	0.3002407	0	0.000219	5.059083	
4.59625	-0.06	0.1981482	0	-0.9997615	0	0.3002407	0	0.000219	5.059083	
4.5965	-0.06	0.1981482	0	-0.9997615	0	0.3002407	0	0.0002	5.059587	
4.59675	-0.06	0.1981482	0	-0.9997615	0	0.3002407	0	0.0002	5.059587	
4.597	-0.06	0.1981482	0	-0.9997615	0	0.3002407	0	0.000234	5.060091	
4.59725	-0.06	0.1964969	0	-0.9997615	0	0.3002377	0	0.000234	5.060091	
4.5975	-0.06	0.1964969	0	-0.9997615	0	0.3002377	0	0.0002	5.060595	
4.59775	-0.06	0.1964969	0	-0.9997615	0	0.3002377	0	0.0002	5.060595	
4.598	-0.06	0.1964969	0	-0.9997615	0	0.3002377	0	0.00022	5.061097	
4.59825	-0.06	0.1964969	0	-0.9997615	0	0.3002377	0	0.00022	5.061097	
4.5985	-0.06	0.1964969	0	-0.9997615	0	0.3002377	0	0.000213	5.061601	
4.59875	-0.06	0.1964969	0	-0.9997615	0	0.3002377	0	0.000213	5.061601	
4.599	-0.06	0.1964969	0	-0.9997615	0	0.3002377	0	0.000239	5.062105	
4.59925	-0.06	0.1964969	0	-0.9997615	0	0.3002377	0	0.000239	5.062105	
4.5995	-0.06	0.1964969	0	-0.9997615	0	0.3002377	0	0.000221	5.062607	
4.59975	-0.06	0.1948595	0	-0.9997615	0	0.3002347	0	0.000221	5.062607	
4.6	-0.06	0.1948595	0	-0.9997615	0	0.3002347	0	0.000215	5.063111	
4.60025	-0.06	0.1948595	0	-0.9997615	0	0.3002347	0	0.000215	5.063111	
4.6005	-0.06	0.1948595	0	-0.9997615	0	0.3002347	0	0.000213	5.063615	
4.60075	-0.06	0.1948595	0	-0.9997615	0	0.3002347	0	0.000213	5.063615	
4.601	-0.06	0.1948595	0	-0.9997615	0	0.3002347	0	0.000214	5.064119	
4.60125	-0.06	0.1948595	0	-0.9997615	0	0.3002347	0	0.000214	5.064119	
4.6015	-0.06	0.1948595	0	-0.9997615	0	0.3002347	0	0.000223	5.064622	
4.60175	-0.06	0.1948595	0	-0.9997615	0	0.3002347	0	0.000223	5.064622	
4.602	-0.06	0.1948595	0	-0.9997615	0	0.3002347	0	0.000223	5.065126	
4.60225	-0.06	0.1932356	0	-0.9997615	0	0.3002318	0	0.000223	5.065126	
4.6025	-0.06	0.1932356	0	-0.9997615	0	0.3002318	0	0.000216	5.06563	
4.60275	-0.06	0.1932356	0	-0.9997615	0	0.3002318	0	0.000216	5.06563	
4.603	-0.06	0.1932356	0	-0.9997615	0	0.3002318	0	0.000219	5.066134	
4.60325	-0.06	0.1932356	0	-0.9997615	0	0.3002318	0	0.000219	5.066134	
4.6035	-0.06	0.1932356	0	-0.9997615	0	0.3002318	0	0.000215	5.066638	
4.60375	-0.06	0.1932356	0	-0.9997615	0	0.3002318	0	0.000215	5.066638	
4.604	-0.06	0.1932356	0	-0.9997615	0	0.3002318	0	0.000214	5.067141	
4.60425	-0.06	0.1932356	0	-0.9997615	0	0.3002318	0	0.000214	5.067141	
4.6045	-0.06	0.1932356	0	-0.9997615	0	0.3002318	0	0.000213	5.067646	
4.60475	-0.06	0.1916253	0	-0.9997615	0	0.300229	0	0.000213	5.067646	
4.605	-0.06	0.1916253	0	-0.9997615	0	0.300229	0	0.000214	5.068149	
4.60525	-0.06	0.1916253	0	-0.9997615	0	0.300229	0	0.000214	5.068149	
4.6055	-0.06	0.1916253	0	-0.9997615	0	0.300229	0	0.000223	5.068653	
4.60575	-0.06	0.1916253	0	-0.9997615	0	0.300229	0	0.000223	5.068653	
4.606	-0.06	0.1916253	0	-0.9997615	0	0.300229	0	0.000213	5.069156	
4.60625	-0.06	0.1916253	0	-0.9997615	0	0.300229	0	0.000213	5.069156	
4.6065	-0.06	0.1916253	0	-0.9997615	0	0.300229	0	0.000213	5.06966	
4.60675	-0.06	0.1916253	0	-0.9997615	0	0.300229	0	0.000213	5.06966	
4.607	-0.06	0.1916253	0	-0.9997615	0	0.300229	0	0.000213	5.070163	
4.60725	-0.06	0.1900285	0	-0.9997615	0	0.3002262	0	0.000213	5.070163	
4.6075	-0.06	0.1900285	0	-0.9997615	0	0.3002262	0	0.000228	5.070667	
4.60775	-0.06	0.1900285	0	-0.9997615	0	0.3002262	0	0.000228	5.070667	
4.608	-0.06	0.1900285	0	-0.9997615	0	0.3002262	0	0.000216	5.071171	
4.60825	-0.06	0.1900285	0	-0.9997615	0	0.3002262	0	0.000216	5.071171	
4.6085	-0.06	0.1900285	0	-0.9997615	0	0.3002262	0	0.000214	5.074925	
4.60875	-0.06	0.1900285	0	-0.9997615	0	0.3002262	0	0.000214	5.074925	
4.609	-0.06	0.1900285	0	-0.9997615	0	0.3002262	0	0.000249	5.075429	
4.60925	-0.06	0.1900285	0	-0.9997615	0	0.3002262	0	0.000249	5.075429	
4.6095	-0.06	0.1900285	0	-0.9997615	0	0.3002262	0	0.000216	5.075933	
4.60975	-0.06	0.1884449	0	-0.9997615	0	0.3002236	0	0.000216	5.075933	
4.61	-0.06	0.1884449	0	-0.9997615	0	0.3002236	0	0.000214	5.076437	
4.61025	-0.06	0.1884449	0	-0.9997615	0	0.3002236	0	0.000214	5.076437	
4.6105	-0.06	0.1884449	0	-0.9997615	0	0.3002236	0	0.000213	5.076941	
4.61075	-0.06	0.1884449	0	-0.9997615	0	0.3002236	0	0.000213	5.076941	
4.611	-0.06	0.1884449	0	-0.9997615	0	0.3002236	0	0.000223	5.077444	
4.61125	-0.06	0.1884449	0	-0.9997615	0	0.3002236	0	0.000223	5.077444	
4.6115	-0.06	0.1884449	0	-0.9997615	0	0.3002236	0	0.000213	5.077948	
4.61175	-0.06	0.1884449	0	-0.9997615	0	0.3002236	0	0.000213	5.077948	
4.612	-0.06	0.1884449	0	-0.9997615	0	0.3002236	0	0.000213	5.078452	
4.61225	-0.06	0.1868745	0	-0.9997615	0	0.300221	0	0.000213	5.078452	
4.6125	-0.06	0.1868745	0	-0.9997615	0	0.300221	0	0.000215	5.078955	
4.61275	-0.06	0.1868745	0	-0.9997615	0	0.300221	0	0.000215	5.078955	
4.613	-0.06	0.1868745	0	-0.9997615	0	0.300221	0	0.000223	5.079459	
4.61325	-0.06	0.1868745	0	-0.9997615	0	0.300221	0	0.000223	5.079459	
4.6135	-0.06	0.1868745	0	-0.9997615	0	0.300221	0	0.000214	5.079962	
4.61375	-0.06	0.1868745	0	-0.9997615	0	0.300221	0	0.000214	5.079962	
4.614	-0.06	0.1868745	0	-0.9997615	0	0.300221	0	0.000213	5.080466	
4.61425	-0.06	0.1868745	0	-0.9997615	0	0.300221	0	0.000213	5.080466	
4.6145	-0.06	0.1868745	0	-0.9997615	0	0.300221	0	0.000214	5.080969	
4.61475	-0.06	0.1853172	0	-0.9997615	0	0.3002184	0	0.000214	5.080969	
4.615	-0.06	0.1853172	0	-0.9997615	0	0.3002184	0	0.000213	5.081473	
4.61525	-0.06	0.1853172	0	-0.9997615	0	0.3002184	0	0.000213	5.081473	
4.6155	-0.06	0.1853172	0	-0.9997615	0	0.3002184	0	0.000215	5.081977	
4.61575	-0.06	0.1853172	0	-0.9997615	0	0.3002184	0	0.000215	5.081977	
4.616	-0.06	0.1853172	0	-0.9997615	0	0.3002184	0	0.000213	5.082481	
4.61625	-0.06	0.1853172	0	-0.9997615	0	0.3002184	0	0.000213	5.082481	
4.6165	-0.06	0.1853172	0	-0.9997615	0	0.3002184	0	0.000225	5.082985	
4.61675	-0.06	0.1853172	0	-0.9997615	0	0.3002184	0	0.000225	5.082985	
4.617	-0.06	0.1853172	0	-0.9997615	0	0.3002184	0	0.000213	5.083488	
