Time	X Force	Tension	Length	Velocity	Acceleration	Potential Energy	Damping Force	Spring Tension	
0.272	-0.04805384	0.05640411	4.829301	-0.8349418	0	3.438704	8.349418	-8.293014	
0.273	-0.05640326	0.06475353	4.828466	-0.8349418	0	3.431783	8.349418	-8.284664	
0.274	-0.06475268	0.07310295	4.827631	-0.8349418	0	3.424869	8.349418	-8.276315	
0.275	-0.07310209	0.08145237	4.826797	-0.8349418	0	3.417963	8.349418	-8.267965	
0.276	-0.08145151	0.08980179	4.825962	-0.8349418	0	3.411063	8.349418	-8.259616	
0.277	-0.08980093	0.09337807	4.825127	-0.834465	0.4768371	3.404174	8.344649	-8.251271	
0.278	-0.09337721	0.1064959	4.824292	-0.8349418	-0.4768371	3.397288	8.349418	-8.242922	
0.279	-0.106495	0.1100721	4.823458	-0.834465	0.4768371	3.390413	8.344649	-8.234577	
0.28	-0.1100713	0.1136436	4.822624	-0.8339881	0.4768371	3.383549	8.339881	-8.226237	
0.281	-0.1136428	0.1267567	4.821789	-0.834465	-0.4768371	3.376688	8.344649	-8.217893	
0.282	-0.1267558	0.1303282	4.820955	-0.8339881	0.4768371	3.369838	8.339881	-8.209553	
0.283	-0.1303273	0.1386681	4.820121	-0.8339881	0	3.362995	8.339881	-8.201213	
0.284	-0.1386672	0.1470079	4.819287	-0.8339881	0	3.356158	8.339881	-8.192873	
0.285	-0.1470071	0.1505747	4.818454	-0.8335113	0.4768371	3.349333	8.335113	-8.184538	
0.286	-0.1505738	0.1636829	4.81762	-0.8339881	-0.4768371	3.342511	8.339881	-8.176198	
0.287	-0.1636821	0.1624765	4.816787	-0.8330345	0.9536743	3.335703	8.330344	-8.167868	
0.288	-0.1624757	0.17558	4.815953	-0.8335113	-0.4768371	3.328899	8.335113	-8.159533	
0.289	-0.1755792	0.179142	4.81512	-0.8330345	0.4768371	3.322105	8.330344	-8.151202	
0.29	-0.1791411	0.1874723	4.814287	-0.8330345	0	3.315318	8.330344	-8.142872	
0.291	-0.1874715	0.1910295	4.813455	-0.8325576	0.4768371	3.308542	8.325576	-8.134546	
0.292	-0.1910287	0.1993551	4.812622	-0.8325576	0	3.301773	8.325576	-8.126221	
0.293	-0.1993543	0.2029076	4.81179	-0.8320808	0.4768371	3.295015	8.320807	-8.1179	
0.294	-0.2029067	0.2112284	4.810958	-0.8320808	0	3.288264	8.320807	-8.109579	
0.295	-0.2112275	0.2195492	4.810126	-0.8320808	0	3.281519	8.320807	-8.101258	
0.296	-0.2195483	0.2230968	4.809294	-0.8316039	0.4768371	3.274786	8.316039	-8.092942	
0.297	-0.223096	0.2314129	4.808463	-0.8316039	0	3.268059	8.316039	-8.084626	
0.298	-0.231412	0.2349558	4.807631	-0.8311271	0.4768371	3.261343	8.311271	-8.076315	
0.299	-0.2349549	0.2432671	4.8068	-0.8311271	0	3.254634	8.311271	-8.068004	
0.3	-0.2432662	0.2468052	4.80597	-0.8306503	0.4768371	3.247936	8.306502	-8.059697	
0.301	-0.2468043	0.2551117	4.805139	-0.8306503	0	3.241245	8.306502	-8.051391	
0.302	-0.2551108	0.2586451	4.804309	-0.8301734	0.4768371	3.234564	8.301734	-8.043089	
0.303	-0.2586442	0.2621737	4.803479	-0.8296966	0.4768371	3.227894	8.296966	-8.034792	
0.304	-0.2621728	0.2704706	4.802649	-0.8296966	0	3.221231	8.296966	-8.026495	
0.305	-0.2704698	0.2787676	4.80182	-0.8296966	0	3.214575	8.296966	-8.018198	
0.306	-0.2787667	0.2822914	4.800991	-0.8292198	0.4768371	3.20793	8.292197	-8.009906	
0.307	-0.2822905	0.2858105	4.800162	-0.8287429	0.4768371	3.201295	8.287429	-8.001618	
0.308	-0.2858096	0.2940979	4.799333	-0.8287429	0	3.194667	8.287429	-7.993331	
0.309	-0.294097	0.2976122	4.798505	-0.8282661	0.4768371	3.18805	8.28266	-7.985048	
0.31	-0.2976113	0.3011217	4.797677	-0.8277892	0.4768371	3.181443	8.277892	-7.97677	
0.311	-0.3011208	0.3093996	4.796849	-0.8277892	0	3.174844	8.277892	-7.968493	
0.312	-0.3093987	0.3129044	4.796022	-0.8273124	0.4768371	3.168255	8.273124	-7.960219	
0.313	-0.3129035	0.3211775	4.795195	-0.8273124	0	3.161672	8.273124	-7.951946	
0.314	-0.3211766	0.3246775	4.794368	-0.8268356	0.4768371	3.155101	8.268355	-7.943678	
0.315	-0.3246766	0.3281727	4.793541	-0.8263587	0.4768371	3.14854	8.263587	-7.935414	
0.316	-0.3281718	0.3364363	4.792715	-0.8263587	0	3.141986	8.263587	-7.927151	
0.317	-0.3364354	0.3351536	4.79189	-0.8254051	0.9536743	3.135446	8.25405	-7.918897	
0.318	-0.3351527	0.3434076	4.791064	-0.8254051	0	3.128913	8.25405	-7.910643	
0.319	-0.3434068	0.3516617	4.790239	-0.8254051	0	3.122387	8.25405	-7.902389	
0.32	-0.3516608	0.3503695	4.789414	-0.8244514	0.9536743	3.115875	8.244514	-7.894144	
0.321	-0.3503686	0.358614	4.78859	-0.8244514	0	3.10937	8.244514	-7.8859	
0.322	-0.3586131	0.3620853	4.787766	-0.8239745	0.4768371	3.102876	8.239745	-7.87766	
0.323	-0.3620845	0.3703251	4.786942	-0.8239745	0	3.096389	8.239745	-7.86942	
0.324	-0.3703242	0.3690186	4.786119	-0.8230209	0.9536743	3.089915	8.230208	-7.86119	
0.325	-0.3690177	0.3772488	4.785296	-0.8230209	0	3.083449	8.230208	-7.85296	
0.326	-0.3772479	0.3759327	4.784474	-0.8220672	0.9536743	3.076997	8.220672	-7.844739	
0.327	-0.3759318	0.3841534	4.783652	-0.8220672	0	3.070551	8.220672	-7.836518	
0.328	-0.3841525	0.392374	4.78283	-0.8220672	0	3.064112	8.220672	-7.828298	
0.329	-0.3923732	0.3958216	4.782008	-0.8215904	0.4768371	3.057684	8.215903	-7.820082	
0.33	-0.3958207	0.3944912	4.781188	-0.8206367	0.9536743	3.05127	8.206367	-7.811875	
0.331	-0.3944903	0.4026976	4.780367	-0.8206367	0	3.044863	8.206367	-7.803669	
0.332	-0.4026967	0.4061308	4.779547	-0.8201599	0.4768371	3.038465	8.201598	-7.795467	
0.333	-0.4061299	0.4143324	4.778727	-0.8201599	0	3.032075	8.201598	-7.787266	
0.334	-0.4143315	0.4129877	4.777907	-0.8192062	0.9536743	3.025699	8.192061	-7.779074	
0.335	-0.4129868	0.4211798	4.777088	-0.8192062	0	3.01933	8.192061	-7.770882	
0.336	-0.4211789	0.4198256	4.77627	-0.8182525	0.9536743	3.012975	8.182525	-7.762699	
0.337	-0.4198247	0.4280081	4.775452	-0.8182525	0	3.006626	8.182525	-7.754517	
0.338	-0.4280072	0.4314175	4.774634	-0.8177757	0.4768371	3.000288	8.177756	-7.746339	
0.339	-0.4314166	0.4348221	4.773817	-0.8172988	0.4768371	2.993961	8.172988	-7.738166	
0.34	-0.4348212	0.4382219	4.773	-0.816822	0.4768371	2.987643	8.16822	-7.729998	
0.341	-0.4382211	0.441617	4.772183	-0.8163452	0.4768371	2.981336	8.163451	-7.721834	
0.342	-0.4416161	0.4450073	4.771368	-0.8158683	0.4768371	2.975039	8.158683	-7.713675	
0.343	-0.4450065	0.453166	4.770552	-0.8158683	0	2.96875	8.158683	-7.705517	
0.344	-0.4531651	0.4517784	4.769737	-0.8149146	0.9536743	2.962473	8.149146	-7.697368	
0.345	-0.4517775	0.4551544	4.768922	-0.8144378	0.4768371	2.956208	8.144378	-7.689223	
0.346	-0.4551536	0.4632988	4.768108	-0.8144378	0	2.949949	8.144378	-7.681079	
0.347	-0.4632979	0.4618969	4.767294	-0.8134841	0.9536743	2.943704	8.134841	-7.672944	
0.348	-0.461896	0.4652586	4.766481	-0.8130073	0.4768371	2.937469	8.130073	-7.664814	
0.349	-0.4652577	0.4733887	4.765668	-0.8130073	0	2.93124	8.130073	-7.656684	
0.35	-0.4733878	0.4719725	4.764856	-0.8120536	0.9536743	2.925026	8.120536	-7.648563	
0.351	-0.4719716	0.480093	4.764044	-0.8120536	0	2.918818	8.120536	-7.640443	
0.352	-0.4800921	0.4834404	4.763233	-0.8115768	0.4768371	2.912621	8.115767	-7.632327	
0.353	-0.4834395	0.4820099	4.762422	-0.8106231	0.9536743	2.906437	8.106231	-7.624221	
0.354	-0.482009	0.4901161	4.761611	-0.8106231	0	2.90026	8.106231	-7.616115	
0.355	-0.4901153	0.4886761	4.760802	-0.8096694	0.9536743	2.894097	8.096694	-7.608018	
0.356	-0.4886752	0.4919996	4.759993	-0.8091926	0.4768371	2.887944	8.091926	-7.599926	
0.357	-0.4919988	0.5000916	4.759183	-0.8091926	0	2.881797	8.091926	-7.591834	
0.358	-0.5000907	0.4986372	4.758375	-0.8082389	0.9536743	2.875664	8.082389	-7.583752	
0.359	-0.4986363	0.5019464	4.757567	-0.8077621	0.4768371	2.869542	8.077621	-7.575674	
0.36	-0.5019456	0.5100241	4.75676	-0.8077621	0	2.863426	8.077621	-7.567596	
0.361	-0.5100232	0.5085554	4.755953	-0.8068084	0.9536743	2.857323	8.068084	-7.559528	
0.362	-0.5085546	0.5118504	4.755147	-0.8063316	0.4768371	2.851231	8.063315	-7.551465	
0.363	-0.5118495	0.5151405	4.754341	-0.8058547	0.4768371	2.845149	8.058547	-7.543406	
0.364	-0.5151397	0.5184259	4.753535	-0.8053779	0.4768371	2.839077	8.053779	-7.535353	
0.365	-0.5184251	0.5217066	4.75273	-0.8049011	0.4768371	2.833015	8.04901	-7.527304	
0.366	-0.5217057	0.5249825	4.751926	-0.8044242	0.4768371	2.826963	8.044242	-7.519259	
0.367	-0.5249816	0.5234804	4.751122	-0.8034706	0.9536743	2.820925	8.034705	-7.511225	
0.368	-0.5234796	0.5315151	4.750319	-0.8034706	0	2.814893	8.034705	-7.50319	
0.369	-0.5315143	0.5300035	4.749516	-0.8025169	0.9536743	2.808875	8.025168	-7.495165	
0.37	-0.5300027	0.5380287	4.748714	-0.8025169	0	2.802863	8.025168	-7.48714	
0.371	-0.5380279	0.5365076	4.747912	-0.8015632	0.9536743	2.796865	8.015632	-7.479124	
0.372	-0.5365068	0.5397501	4.747111	-0.8010864	0.4768371	2.790877	8.010863	-7.471113	
0.373	-0.5397493	0.5429878	4.746311	-0.8006095	0.4768371	2.784898	8.006095	-7.463107	
0.374	-0.542987	0.5462208	4.745511	-0.8001327	0.4768371	2.77893	8.001327	-7.455106	
0.375	-0.5462199	0.5494494	4.744711	-0.7996559	0.4768371	2.772972	7.996559	-7.447109	
0.376	-0.5494486	0.5478997	4.743912	-0.7987022	0.9536743	2.767027	7.987022	-7.439122	
0.377	-0.5478989	0.5558867	4.743114	-0.7987022	0	2.761089	7.987022	-7.431135	
0.378	-0.5558859	0.5543275	4.742316	-0.7977485	0.9536743	2.755163	7.977485	-7.423158	
0.379	-0.5543267	0.5575318	4.741518	-0.7972717	0.4768371	2.749249	7.972717	-7.415185	
0.38	-0.557531	0.5607314	4.740722	-0.7967948	0.4768371	2.743343	7.967948	-7.407217	
0.381	-0.5607306	0.5639262	4.739925	-0.796318	0.4768371	2.737448	7.96318	-7.399254	
0.382	-0.5639254	0.5623431	4.73913	-0.7953643	0.9536743	2.731566	7.953643	-7.3913	
0.383	-0.5623423	0.5702968	4.738335	-0.7953643	0	2.72569	7.953643	-7.383347	
0.384	-0.5702959	0.5687041	4.73754	-0.7944106	0.9536743	2.719828	7.944107	-7.375402	
0.385	-0.5687033	0.5718751	4.736746	-0.7939338	0.4768371	2.713976	7.939338	-7.367463	
0.386	-0.5718743	0.5702682	4.735953	-0.7929801	0.9536743	2.708137	7.929801	-7.359533	
0.387	-0.5702673	0.578198	4.73516	-0.7929801	0	2.702304	7.929801	-7.351604	
0.388	-0.5781971	0.5765815	4.734368	-0.7920265	0.9536743	2.696484	7.920265	-7.343683	
0.389	-0.5765806	0.5797286	4.733577	-0.7915496	0.4768371	2.690674	7.915496	-7.335768	
0.39	-0.5797278	0.582871	4.732786	-0.7910728	0.4768371	2.684875	7.910728	-7.327857	
0.391	-0.5828701	0.5860085	4.731995	-0.7905959	0.4768371	2.679084	7.90596	-7.319951	
0.392	-0.5860077	0.5891414	4.731205	-0.7901191	0.4768371	2.673304	7.901191	-7.31205	
0.393	-0.5891405	0.5874963	4.730416	-0.7891654	0.9536743	2.667536	7.891654	-7.304158	
0.394	-0.5874954	0.5906148	4.729627	-0.7886886	0.4768371	2.661779	7.886886	-7.296271	
0.395	-0.590614	0.5937285	4.728839	-0.7882118	0.4768371	2.656031	7.882118	-7.288389	
0.396	-0.5937277	0.5920644	4.728052	-0.7872581	0.9536743	2.650296	7.872581	-7.280517	
0.397	-0.5920635	0.5951638	4.727265	-0.7867813	0.4768371	2.644571	7.867813	-7.272649	
0.398	-0.595163	0.5982585	4.726479	-0.7863044	0.4768371	2.638856	7.863044	-7.264786	
0.399	-0.5982577	0.6013484	4.725693	-0.7858276	0.4768371	2.63315	7.858276	-7.256927	
0.4	-0.6013476	0.6044335	4.724907	-0.7853507	0.4768371	2.627454	7.853508	-7.249074	
0.401	-0.6044327	0.6027408	4.724123	-0.7843971	0.9536743	2.621771	7.843971	-7.24123	
0.402	-0.6027399	0.6058116	4.723339	-0.7839202	0.4768371	2.616097	7.839202	-7.233391	
0.403	-0.6058108	0.6088777	4.722556	-0.7834434	0.4768371	2.610433	7.834434	-7.225556	
0.404	-0.6088768	0.6071658	4.721773	-0.7824897	0.9536743	2.604782	7.824897	-7.217731	
0.405	-0.607165	0.6102176	4.720991	-0.7820129	0.4768371	2.599141	7.820129	-7.209911	
0.406	-0.6102167	0.6132646	4.72021	-0.781536	0.4768371	2.593509	7.815361	-7.202096	
0.407	-0.6132637	0.6163068	4.719429	-0.7810592	0.4768371	2.587887	7.810592	-7.194285	
0.408	-0.6163059	0.6145711	4.718648	-0.7801055	0.9536743	2.582278	7.801055	-7.186484	
0.409	-0.6145703	0.617599	4.717869	-0.7796287	0.4768371	2.576678	7.796287	-7.178688	
0.41	-0.6175982	0.6206222	4.71709	-0.7791519	0.4768371	2.571088	7.791519	-7.170897	
0.411	-0.6206213	0.6188674	4.716311	-0.7781982	0.9536743	2.565511	7.781982	-7.163115	
0.412	-0.6188666	0.6266494	4.715533	-0.7781982	0	2.559939	7.781982	-7.155333	
0.413	-0.6266485	0.6201119	4.714756	-0.7767677	1.430511	2.554384	7.767677	-7.147565	
0.414	-0.6201111	0.6278796	4.71398	-0.7767677	0	2.548835	7.767677	-7.139797	
0.415	-0.6278788	0.626101	4.713204	-0.775814	0.9536743	2.543299	7.75814	-7.132039	
0.416	-0.6261002	0.629086	4.712429	-0.7753372	0.4768371	2.537772	7.753372	-7.124286	
0.417	-0.6290852	0.6320662	4.711654	-0.7748603	0.4768371	2.532255	7.748603	-7.116537	
0.418	-0.6320654	0.6302686	4.71088	-0.7739066	0.9536743	2.526751	7.739067	-7.108798	
0.419	-0.6302677	0.6332345	4.710106	-0.7734298	0.4768371	2.521255	7.734298	-7.101064	
0.42	-0.6332337	0.6314225	4.709334	-0.7724761	0.9536743	2.515773	7.724761	-7.093339	
0.421	-0.6314217	0.6343741	4.708562	-0.7719993	0.4768371	2.5103	7.719993	-7.085619	
0.422	-0.6343733	0.637321	4.70779	-0.7715225	0.4768371	2.504836	7.715225	-7.077904	
0.423	-0.6373202	0.6402631	4.707019	-0.7710456	0.4768371	2.499382	7.710456	-7.070193	
0.424	-0.6402622	0.6384273	4.706249	-0.770092	0.9536743	2.49394	7.70092	-7.062492	
0.425	-0.6384264	0.641355	4.70548	-0.7696151	0.4768371	2.488508	7.696151	-7.054796	
0.426	-0.6413542	0.644278	4.70471	-0.7691383	0.4768371	2.483084	7.691383	-7.047105	
0.427	-0.6442772	0.6424232	4.703942	-0.7681846	0.9536743	2.477674	7.681846	-7.039423	
0.428	-0.6424223	0.6453319	4.703175	-0.7677078	0.4768371	2.472273	7.677078	-7.031746	
0.429	-0.645331	0.6434627	4.702408	-0.7667541	0.9536743	2.466884	7.667541	-7.024078	
0.43	-0.6434618	0.6511302	4.701641	-0.7667541	0	2.461501	7.667541	-7.016411	
0.431	-0.6511294	0.6444783	4.700876	-0.7653236	1.430511	2.456134	7.653236	-7.008758	
0.432	-0.6444775	0.6521316	4.70011	-0.7653236	0	2.450773	7.653236	-7.001104	
0.433	-0.6521307	0.6502385	4.699346	-0.7643699	0.9536743	2.445425	7.643699	-6.993461	
0.434	-0.6502377	0.6531091	4.698582	-0.7638931	0.4768371	2.440085	7.638931	-6.985822	
0.435	-0.6531082	0.6512017	4.697819	-0.7629394	0.9536743	2.434758	7.629394	-6.978192	
0.436	-0.6512009	0.654058	4.697057	-0.7624626	0.4768371	2.429441	7.624626	-6.970568	
0.437	-0.6540571	0.6569095	4.696295	-0.7619857	0.4768371	2.424132	7.619857	-6.962948	
0.438	-0.6569086	0.654983	4.695534	-0.761032	0.9536743	2.418836	7.610321	-6.955338	
0.439	-0.6549822	0.6578202	4.694773	-0.7605552	0.4768371	2.413549	7.605552	-6.947732	
0.44	-0.6578194	0.6558795	4.694014	-0.7596015	0.9536743	2.408274	7.596015	-6.940136	
0.441	-0.6558787	0.6587024	4.693254	-0.7591247	0.4768371	2.403009	7.591247	-6.932545	
0.442	-0.6587015	0.6615205	4.692496	-0.7586479	0.4768371	2.397752	7.586479	-6.924958	
0.443	-0.6615196	0.6643338	4.691738	-0.758171	0.4768371	2.392505	7.58171	-6.917377	
0.444	-0.664333	0.6575961	4.690981	-0.7567405	1.430511	2.387273	7.567405	-6.909809	
0.445	-0.6575953	0.6651635	4.690224	-0.7567405	0	2.382047	7.567405	-6.902242	
0.446	-0.6651627	0.6631846	4.689468	-0.7557868	0.9536743	2.376833	7.557868	-6.894684	
0.447	-0.6631838	0.6659694	4.688713	-0.75531	0.4768371	2.371629	7.5531	-6.887131	
0.448	-0.6659685	0.6639762	4.687959	-0.7543563	0.9536743	2.366436	7.543563	-6.879587	
0.449	-0.6639754	0.6667466	4.687205	-0.7538795	0.4768371	2.361253	7.538795	-6.872048	
0.45	-0.6667458	0.6695123	4.686451	-0.7534027	0.4768371	2.356078	7.534027	-6.864514	
0.451	-0.6695114	0.6675	4.685699	-0.752449	0.9536743	2.350915	7.52449	-6.85699	
0.452	-0.6674992	0.6702514	4.684947	-0.7519721	0.4768371	2.345762	7.519722	-6.84947	
0.453	-0.6702505	0.6682248	4.684196	-0.7510185	0.9536743	2.340621	7.510185	-6.84196	
0.454	-0.668224	0.6709619	4.683445	-0.7505416	0.4768371	2.335489	7.505416	-6.834455	
0.455	-0.670961	0.6736941	4.682695	-0.7500648	0.4768371	2.330365	7.500648	-6.826954	
0.456	-0.6736933	0.6716485	4.681946	-0.7491111	0.9536743	2.325254	7.491111	-6.819463	
0.457	-0.6716477	0.6743665	4.681198	-0.7486343	0.4768371	2.320151	7.486343	-6.811976	
0.458	-0.6743656	0.6723065	4.68045	-0.7476806	0.9536743	2.315061	7.476806	-6.8045	
0.459	-0.6723057	0.6750102	4.679703	-0.7472038	0.4768371	2.309979	7.472038	-6.797028	
0.46	-0.6750094	0.6777091	4.678956	-0.7467269	0.4768371	2.304906	7.467269	-6.78956	
0.461	-0.6777083	0.6756301	4.67821	-0.7457733	0.9536743	2.299846	7.457733	-6.782103	
0.462	-0.6756293	0.6783147	4.677465	-0.7452964	0.4768371	2.294794	7.452964	-6.77465	
0.463	-0.6783139	0.6762214	4.676721	-0.7443427	0.9536743	2.289754	7.443428	-6.767206	
0.464	-0.6762205	0.6788917	4.675977	-0.7438659	0.4768371	2.284723	7.438659	-6.759768	
0.465	-0.6788908	0.676784	4.675234	-0.7429122	0.9536743	2.279704	7.429122	-6.752338	
0.466	-0.6767832	0.67944	4.674491	-0.7424354	0.4768371	2.274693	7.424354	-6.744914	
0.467	-0.6794392	0.6820912	4.673749	-0.7419586	0.4768371	2.269691	7.419586	-6.737494	
0.468	-0.6820904	0.6799645	4.673008	-0.7410049	0.9536743	2.264702	7.410049	-6.730084	
0.469	-0.6799637	0.6778283	4.672268	-0.7400512	0.9536743	2.259724	7.400512	-6.722684	
0.47	-0.6778275	0.6852288	4.671528	-0.7400512	0	2.254751	7.400512	-6.715283	
0.471	-0.685228	0.6830831	4.670789	-0.7390975	0.9536743	2.249791	7.390975	-6.707892	
0.472	-0.6830822	0.6809278	4.670051	-0.7381439	0.9536743	2.244842	7.381439	-6.700511	
0.473	-0.6809269	0.6835361	4.669313	-0.737667	0.4768371	2.239902	7.37667	-6.693134	
0.474	-0.6835352	0.6861396	4.668576	-0.7371902	0.4768371	2.234971	7.371902	-6.685762	
0.475	-0.6861387	0.6839652	4.66784	-0.7362365	0.9536743	2.230051	7.362365	-6.6784	
0.476	-0.6839644	0.6817813	4.667105	-0.7352828	0.9536743	2.225143	7.352829	-6.671047	
0.477	-0.6817805	0.6891341	4.666369	-0.7352828	0	2.220241	7.352829	-6.663694	
0.478	-0.6891333	0.6773944	4.665636	-0.7333755	1.907349	2.215357	7.333755	-6.656361	
0.479	-0.6773936	0.6895013	4.664902	-0.7338523	-0.4768371	2.210475	7.338523	-6.649022	
0.48	-0.6895005	0.6872935	4.664169	-0.7328987	0.9536743	2.205604	7.328987	-6.641693	
0.481	-0.6872927	0.6850762	4.663437	-0.731945	0.9536743	2.200746	7.31945	-6.634374	
0.482	-0.6850754	0.6876225	4.662706	-0.7314681	0.4768371	2.195895	7.314682	-6.627059	
0.483	-0.6876217	0.6901641	4.661975	-0.7309913	0.4768371	2.191054	7.309913	-6.619749	
0.484	-0.6901633	0.6879277	4.661245	-0.7300376	0.9536743	2.186224	7.300376	-6.612449	
0.485	-0.6879269	0.690455	4.660515	-0.7295608	0.4768371	2.181402	7.295608	-6.605153	
0.486	-0.6904541	0.6882043	4.659787	-0.7286071	0.9536743	2.176592	7.286071	-6.597867	
0.487	-0.6882035	0.6907172	4.659059	-0.7281303	0.4768371	2.171791	7.281303	-6.590586	
0.488	-0.6907164	0.6932254	4.658331	-0.7276534	0.4768371	2.166998	7.276535	-6.583309	
0.489	-0.6932245	0.6861825	4.657605	-0.7262229	1.430511	2.16222	7.262229	-6.576047	
0.49	-0.6861817	0.6934447	4.656878	-0.7262229	0	2.157447	7.262229	-6.568785	
0.491	-0.6934439	0.6911607	4.656153	-0.7252693	0.9536743	2.152685	7.252693	-6.561532	
0.492	-0.6911598	0.6936402	4.655428	-0.7247924	0.4768371	2.147932	7.247924	-6.554284	
0.493	-0.6936394	0.6913419	4.654705	-0.7238387	0.9536743	2.14319	7.238388	-6.547046	
0.494	-0.691341	0.689034	4.653982	-0.7228851	0.9536743	2.13846	7.228851	-6.539817	
0.495	-0.6890332	0.6962628	4.653259	-0.7228851	0	2.133735	7.228851	-6.532588	
0.496	-0.696262	0.6891723	4.652537	-0.7214546	1.430511	2.129025	7.214546	-6.525373	
0.497	-0.6891714	0.6963868	4.651816	-0.7214546	0	2.12432	7.214546	-6.518159	
0.498	-0.696386	0.6940551	4.651095	-0.7205009	0.9536743	2.119626	7.205009	-6.510954	
0.499	-0.6940542	0.6917138	4.650376	-0.7195472	0.9536743	2.114944	7.195472	-6.503758	
0.5	-0.691713	0.6941361	4.649657	-0.7190704	0.4768371	2.11027	7.190704	-6.496568	
0.501	-0.6941353	0.6965537	4.648938	-0.7185935	0.4768371	2.105604	7.185935	-6.489382	
0.502	-0.6965529	0.6941934	4.648221	-0.7176399	0.9536743	2.100949	7.176399	-6.482205	
0.503	-0.6941925	0.6918235	4.647504	-0.7166862	0.9536743	2.096306	7.166862	-6.475039	
0.504	-0.6918226	0.6989903	4.646787	-0.7166862	0	2.091668	7.166862	-6.467872	
0.505	-0.6989895	0.6918378	4.646072	-0.7152557	1.430511	2.087044	7.152557	-6.460719	
0.506	-0.691837	0.6942172	4.645357	-0.7147788	0.4768371	2.082429	7.147789	-6.453571	
0.507	-0.6942164	0.6965919	4.644643	-0.714302	0.4768371	2.077822	7.14302	-6.446428	
0.508	-0.696591	0.6989617	4.643929	-0.7138252	0.4768371	2.073223	7.138252	-6.43929	
0.509	-0.6989609	0.6965537	4.643216	-0.7128715	0.9536743	2.068635	7.128715	-6.432161	
0.5100001	-0.6965529	0.6941361	4.642504	-0.7119178	0.9536743	2.064058	7.119178	-6.425042	
0.511	-0.6941353	0.6964822	4.641793	-0.711441	0.4768371	2.05949	7.11441	-6.417928	
0.512	-0.6964813	0.6940503	4.641082	-0.7104873	0.9536743	2.054933	7.104873	-6.410823	
0.513	-0.6940495	0.696382	4.640372	-0.7100105	0.4768371	2.050383	7.100105	-6.403723	
0.514	-0.6963812	0.698709	4.639663	-0.7095336	0.4768371	2.045842	7.095336	-6.396627	
0.515	-0.6987082	0.6962581	4.638954	-0.70858	0.9536743	2.041312	7.0858	-6.389542	
0.516	-0.6962572	0.6985707	4.638246	-0.7081031	0.4768371	2.03679	7.081031	-6.382461	
0.517	-0.6985699	0.6961055	4.637539	-0.7071494	0.9536743	2.032279	7.071495	-6.375389	
0.518	-0.6961046	0.6984038	4.636832	-0.7066726	0.4768371	2.027776	7.066726	-6.368322	
0.5190001	-0.698403	0.6959243	4.636127	-0.7057189	0.9536743	2.023285	7.057189	-6.361265	
0.52	-0.6959234	0.6982083	4.635421	-0.7052421	0.4768371	2.018801	7.052421	-6.354213	
0.521	-0.6982075	0.6957145	4.634717	-0.7042884	0.9536743	2.014328	7.042884	-6.34717	
0.522	-0.6957136	0.6979842	4.634013	-0.7038116	0.4768371	2.009864	7.038116	-6.340132	
0.523	-0.6979834	0.6954761	4.63331	-0.7028579	0.9536743	2.00541	7.028579	-6.333103	
0.524	-0.6954752	0.6977315	4.632608	-0.7023811	0.4768371	2.000964	7.023811	-6.326079	
0.525	-0.6977307	0.6999822	4.631906	-0.7019042	0.4768371	1.996526	7.019042	-6.31906	
0.526	-0.6999813	0.6974549	4.631205	-0.7009506	0.9536743	1.992099	7.009506	-6.312051	
0.527	-0.6974541	0.6949182	4.630505	-0.6999969	0.9536743	1.987683	6.999969	-6.305051	
0.528	-0.6949173	0.697145	4.629806	-0.6995201	0.4768371	1.983275	6.995201	-6.298056	
0.529	-0.6971442	0.699367	4.629107	-0.6990432	0.4768371	1.978875	6.990432	-6.291065	
0.53	-0.6993662	0.6968112	4.628408	-0.6980895	0.9536743	1.974486	6.980896	-6.284084	
0.531	-0.6968104	0.699019	4.627711	-0.6976127	0.4768371	1.970104	6.976127	-6.277108	
