Time	Length	Velocity	Acceleration	Damping	Tension	2	
8.035001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.036	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.037001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.038	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.039001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.04	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.041	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.042001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.043	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.044001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.045	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.046	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.047	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.048	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.049001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.05	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.051001	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.052	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.053	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.054001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.055	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.056001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.057	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.058001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.059	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.06	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.061001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.062	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.063001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.064	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.065001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.066	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.067	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.068001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.069	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.070001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.071	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.072001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.073	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.074	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.075001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.076	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.077001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.078	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.079	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.08	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.081	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.082001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.083	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.084001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.085	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.086	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.087001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.088	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.089001	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.09	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.091001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.092	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.093	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.094001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.095	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.096001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.097	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.098001	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.099	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.1	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.101001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.102	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.103001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.104	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.105	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.106	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.107	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.108001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.109	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.110001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.111	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.112	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.113	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.114	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.115001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.116	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.117001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.118	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.119	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.120001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.121	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.122001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.123	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.124001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.125	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.126	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.127001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.128	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.129001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.13	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.131001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.132	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.133	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.134001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.135	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.136001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.137	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.138	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.139	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.14	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.141001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.142	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.143001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.144	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.145	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.146001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.147	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.148001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.149	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.150001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.151	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.152	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.153001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.154	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.155001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.156	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.157001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.158	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.159	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.160001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.161	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.162001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.163	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.164001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.165	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.166	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.167001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.168	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.169001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.17	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.171	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.172	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.173	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.174001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.175	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.176001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.177	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.178	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.179001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.18	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.181001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.182	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.183001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.184	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.185	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.186001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.187	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.188001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.189	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.190001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.191	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.192	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.193001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.194	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.195001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.196	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.197001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.198	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.199	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.200001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.201	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.202001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.203	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.204	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.205	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.206	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.207001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.208	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.209001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.21	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.211	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.212001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.213	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.214001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.215	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.216001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.217	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.218	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.219001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.22	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.221001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.222	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.223001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.224	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.225	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.226001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.227	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.228001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.229	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.23	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.231	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.232	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.233001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.234	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.235001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.236	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.237	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.238	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.239	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.240001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.241	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.242001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.243	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.244	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.245001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.246	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.247001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.248	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.249001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.25	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.251	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.252001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.253	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.254001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.255	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.256001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.257	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.258	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.259001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.26	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.261001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.262	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.263	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.264	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.265	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.266001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.267	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.268001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.269	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.27	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.271001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.272	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.273001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.274	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.275001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.276	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.277	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.278001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.279	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.280001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.281	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.282001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.283	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.284	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.285001	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.286	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.287001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.288	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.289001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.29	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.291	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.292001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.293	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.294001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.295	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.296	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.297	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.298	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.299001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.3	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.301001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.302	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.303	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.304001	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.305	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.306001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.307	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.308001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.309	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.31	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.311001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.312	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.313001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.314	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.315001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.316	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.317	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.318001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.319	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.320001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.321	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.322001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.323	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.324	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.325001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.326	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.327001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.328	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.329	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.33	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.331	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.332001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.333	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.334001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.335	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.336	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.337001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.338	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.339001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.34	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.341001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.342	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.343	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.344001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.345	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.346001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.347	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.348001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.349	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.35	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.351001	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.352	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.353001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.354	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.355	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.356	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.357	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.358001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.359	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.360001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.361	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.362	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.363001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.364	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.365001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.366	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.367001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.368	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.369	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.370001	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.371	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.372001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.373	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.374001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.375	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.376	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.377001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.378	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.379001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.38	3.034487	-0.4339129	8.576177E-07	3.034487	3.034487	1	
8.381001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.382	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.383	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.384001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.385	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.386001	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
8.387	3.034487	-0.4339129	8.576179E-07	3.034487	3.034487	1	
