Time	A	B	
6.6534	0.425317	0	
6.656	0.4209392	0	
6.6586	0.4178687	0	
6.6612	0.415614	0	
6.6638	0.4131447	0	
6.6664	0.4146929	0	
6.669	0.4101887	0	
6.6716	0.4138065	0	
6.6742	0.4137439	0	
6.6768	0.4177328	0	
6.6794	0.4172942	0	
6.682	0.4209284	0	
6.6846	0.4153147	0	
6.6872	0.4097669	0	
6.6898	0.4115961	0	
6.6924	0.4112434	0	
6.695	0.4108706	0	
6.6976	0.409481	0	
6.7002	0.4057463	0	
6.7028	0.4061274	0	
6.7054	0.4022464	0	
6.708	0.4010606	0	
6.7106	0.4011611	0	
6.7132	0.3977782	0	
6.7158	0.4002739	0	
6.7184	0.396714	0	
6.721	0.3969238	0	
6.7236	0.3952076	0	
6.7262	0.3971554	0	
6.7288	0.3965009	0	
6.7314	0.3930218	0	
6.734	0.3882988	0	
6.7366	0.3830099	0	
6.7392	0.3817233	0	
6.7418	0.3822216	0	
6.7444	0.3831063	0	
6.747	0.3841002	0	
6.7496	0.3882606	0	
6.7522	0.3862091	0	
6.7548	0.3835152	0	
6.7574	0.3811152	0	
6.76	0.3839706	0	
6.7626	0.382028	0	
6.7652	0.3823234	0	
6.7678	0.3813303	0	
6.7704	0.3796378	0	
6.773	0.3800807	0	
6.7756	0.3758355	0	
6.7782	0.3747227	0	
6.7808	0.3780673	0	
6.7834	0.3817903	0	
6.786	0.380794	0	
6.7886	0.381597	0	
6.7912	0.3853444	0	
6.7938	0.3806579	0	
6.7964	0.3799648	0	
6.799	0.379882	0	
6.8016	0.3825628	0	
6.8042	0.3791129	0	
6.8068	0.375942	0	
6.8094	0.3711042	0	
6.812	0.3722778	0	
6.8146	0.3731687	0	
6.8172	0.3675064	0	
6.8198	0.362403	0	
6.8224	0.3624079	0	
6.825	0.3657452	0	
6.8276	0.3642746	0	
6.8302	0.3661069	0	
6.8328	0.3652145	0	
6.8354	0.3643148	0	
6.838	0.3647991	0	
6.8406	0.3652787	0	
6.8432	0.3640341	0	
6.8458	0.3606253	0	
6.8484	0.3553203	0	
6.851	0.3522291	0	
6.8536	0.3529879	0	
6.8562	0.3503229	0	
6.8588	0.3491673	0	
6.8614	0.3462767	0	
6.864	0.3452473	0	
6.8666	0.3486755	0	
6.8692	0.3475919	0	
6.8718	0.3457167	0	
6.8744	0.3485698	0	
6.877	0.3516319	0	
6.8796	0.3549621	0	
6.8822	0.3518522	0	
6.8848	0.353525	0	
6.8874	0.3546853	0	
6.89	0.3558581	0	
6.8926	0.3525355	0	
6.8952	0.3564801	0.001146197	
6.8978	0.3587039	0.004232585	
6.9004	0.3541906	0.004945993	
6.903	0.3572055	0.007001162	
6.9056	0.3513267	0.006268173	
6.9082	0.3540053	0.01000625	
6.9108	0.3556078	0.01373768	
6.9134	0.3574123	0.01599225	
6.916	0.3570669	0.02061811	
6.9186	0.3511177	0.02468124	
6.9212	0.3506111	0.02836931	
6.9238	0.3535961	0.02708986	
6.9264	0.3509765	0.0243209	
6.929	0.3503215	0.02960551	
6.9316	0.3475789	0.0252603	
6.9342	0.3452231	0.02280039	
6.9368	0.3399891	0.02084735	
6.9394	0.3348221	0.0240117	
6.942	0.3328406	0.02965924	
6.9446	0.3301505	0.03291932	
6.9472	0.3255349	0.03322366	
6.9498	0.3223262	0.03122234	
6.9524	0.320968	0.03309515	
6.955	0.3152297	0.03204891	
6.9576	0.3105596	0.03091151	
6.9602	0.3048998	0.03054187	
6.9628	0.3084335	0.03225869	
6.9654	0.3062341	0.03252053	
6.968	0.3009022	0.03797883	
6.9706	0.3033805	0.04097015	
6.9732	0.3026366	0.04584309	
6.9758	0.3036466	0.04831463	
6.9784	0.3028736	0.05317646	
6.981	0.3051683	0.05550995	
6.9836	0.3066573	0.05809394	
6.9862	0.3018224	0.05925563	
6.9888	0.2991663	0.06515625	
6.9914	0.3002441	0.07069263	
6.994	0.3015915	0.06721178	
6.9966	0.3000994	0.06827524	
6.9992	0.2970799	0.07300082	
7.0018	0.2919467	0.0774121	
7.0044	0.2874573	0.07724643	
7.007	0.2863127	0.08333442	
7.0096	0.286064	0.08553177	
7.0122	0.2879183	0.08901533	
7.0148	0.2904167	0.0899584	
7.0174	0.2914418	0.093945	
7.02	0.2896191	0.09040371	
7.0226	0.2854398	0.09401199	
7.0252	0.2799055	0.09941205	
7.0278	0.2734089	0.1048883	
7.0304	0.2725316	0.107221	
7.033	0.2737249	0.1108372	
7.0356	0.2667217	0.1069581	
7.0382	0.263348	0.1056719	
7.0408	0.2574663	0.1086753	
7.0434	0.2503462	0.1134437	
7.046	0.2470945	0.1131861	
7.0486	0.2418451	0.1099642	
7.0512	0.2433934	0.1112305	
7.0538	0.2440086	0.1131081	
7.0564	0.239705	0.1159405	
7.059	0.2329696	0.1202779	
7.0616	0.2335663	0.1181432	
7.0642	0.2270073	0.1171756	
7.0668	0.2250499	0.1185378	
7.0694	0.2241457	0.1195971	
7.072	0.2267706	0.1207219	
7.0746	0.2241828	0.1248613	
7.0772	0.2264319	0.1249236	
7.0798	0.2241153	0.1302602	
7.0824	0.216976	0.1273272	
7.085	0.2181956	0.1246758	
7.0876	0.2188987	0.1226209	
7.0902	0.2176689	0.1208209	
7.0928	0.2186761	0.1246959	
7.0954	0.2204001	0.1256745	
7.098	0.2166968	0.1285979	
7.1006	0.2192574	0.1271061	
7.1032	0.2124186	0.1275233	
7.1058	0.2139992	0.1292412	
7.1084	0.2150949	0.136486	
7.111	0.2124122	0.1421632	
7.1136	0.205718	0.146943	
7.1162	0.2074084	0.1481958	
7.1188	0.2083209	0.1530124	
7.1214	0.208068	0.1560938	
7.124	0.2038191	0.1606422	
7.1266	0.1985629	0.161447	
7.1292	0.1992762	0.1625352	
7.1318	0.1922763	0.1658337	
7.1344	0.1852062	0.1655134	
7.137	0.1790493	0.1719998	
7.1396	0.1743934	0.1727923	
7.1422	0.1688324	0.1784056	
7.1448	0.1678413	0.1805405	
7.1474	0.1647002	0.1794268	
7.15	0.1585208	0.1864144	
7.1526	0.1609327	0.1864244	
7.1552	0.1628467	0.1862373	
7.1578	0.1619557	0.1888513	
7.1604	0.1589546	0.1935064	
7.163	0.1517686	0.1997538	
7.1656	0.1447279	0.2027622	
7.1682	0.1457046	0.2099186	
7.1708	0.1452325	0.2148356	
7.1734	0.1457675	0.2174842	
7.176	0.1402174	0.2241163	
7.1786	0.1405763	0.2273654	
7.1812	0.1346425	0.2280405	
7.1838	0.1315081	0.2261411	
7.1864	0.1299424	0.231392	
7.189	0.128406	0.2293552	
7.1916	0.1267432	0.236068	
7.1942	0.1274585	0.2399038	
7.1968	0.1262247	0.245248	
7.1994	0.1271969	0.2519004	
7.202	0.1265738	0.2546088	
7.2046	0.1205425	0.2538168	
7.2072	0.1139105	0.2544382	
7.2098	0.1082927	0.2566949	
7.2124	0.1078582	0.2608222	
7.215	0.100679	0.2631172	
7.2176	0.09285983	0.265056	
7.2202	0.09047705	0.271112	
7.2228	0.08617792	0.2693704	
7.2254	0.08575991	0.274844	
7.228	0.08611479	0.2779412	
7.2306	0.07948756	0.2807104	
7.2332	0.07664195	0.281959	
7.2358	0.07746324	0.2834764	
7.2384	0.07103506	0.2877968	
7.241	0.07112771	0.2857428	
7.2436	0.06865761	0.2842449	
7.2462	0.06277114	0.2864565	
7.2488	0.05674434	0.2841135	
7.2514	0.05259463	0.2906181	
7.254	0.04552186	0.297904	
7.2566	0.03891456	0.2969078	
7.2592	0.03497082	0.3029591	
7.2618	0.02942371	0.304902	
7.2644	0.02311274	0.3035097	
7.267	0.01779643	0.3083802	
7.2696	0.01474088	0.3066059	
7.2722	0.01581642	0.3103437	
7.2748	0.01597792	0.3114747	
7.2774	0.009495109	0.3178861	
7.28	0.005279422	0.3250078	
7.2826	0	0.3319538	
7.2852	0	0.3373889	
7.2878	0	0.3421822	
7.2904	0	0.3427526	
7.293	0	0.3500114	
7.2956	0	0.3566239	
7.2982	0	0.3582731	
7.3008	0	0.3578565	
7.3034	0	0.3553829	
7.306	0	0.3544583	
7.3086	0	0.3581819	
7.3112	0	0.3578847	
7.3138	0	0.3563818	
7.3164	0	0.3619424	
7.319	0	0.3613112	
7.3216	0	0.363422	
7.3242	0	0.3621626	
7.3268	0	0.3656448	
7.3294	0	0.3719424	
7.332	0	0.3758572	
7.3346	0	0.373802	
7.3372	0	0.3731356	
7.3398	0	0.3715362	
7.3424	0	0.3767647	
7.345	0	0.3742167	
7.3476	0	0.3741029	
7.3502	0	0.3806305	
7.3528	0	0.377442	
7.3554	0	0.3796802	
7.358	0	0.3826548	
7.3606	0	0.3793962	
7.3632	0	0.3803049	
7.3658	0	0.3769125	
7.3684	0	0.3792862	
7.371	0	0.3843881	
7.3736	0	0.3839644	
7.3762	0	0.389623	
7.3788	0	0.3869848	
7.3814	0	0.387924	
7.384	0	0.3905645	
7.3866	0	0.3899412	
7.3892	0	0.3917954	
7.3918	0	0.3944568	
7.3944	0	0.391046	
7.397	0	0.3943906	
7.3996	0	0.3907792	
7.4022	0	0.3925101	
7.4048	0	0.3906077	
7.4074	0	0.3941237	
7.41	0	0.3958721	
7.4126	0	0.3937093	
7.4152	0	0.3940761	
7.4178	0	0.390674	
7.4204	0	0.3931087	
7.423	0	0.3937086	
7.4256	0	0.3961838	
7.4282	0	0.4016105	
7.4308	0	0.4044119	
7.4334	0	0.4063228	
7.436	0	0.4068438	
7.4386	0	0.4022081	
7.4412	0	0.4018879	
7.4438	0	0.402649	
7.4464	0	0.4024827	
7.449	0	0.4076635	
7.4516	0	0.406491	
7.4542	0	0.4082359	
7.4568	0	0.407685	
7.4594	0	0.4124801	
7.462	0	0.4141116	
7.4646	0	0.4181591	
7.4672	0	0.4189993	
7.4698	0	0.415528	
7.4724	0	0.4132704	
7.475	0	0.4173456	
7.4776	0	0.4214063	
7.4802	0	0.4204985	
7.4828	0	0.4194862	
7.4854	0	0.4234309	
7.488	0	0.4275205	
7.4906	0	0.4283749	
7.4932	0	0.4257043	
7.4958	0	0.4242268	
7.4984	0	0.4251695	
7.501	0	0.421598	
7.5036	0	0.4206906	
7.5062	0	0.4195832	
7.5088	0	0.4153174	
7.5114	0	0.4186377	
7.514	0	0.4144786	
7.5166	0	0.4185223	
7.5192	0	0.4144199	
7.5218	0	0.4090459	
7.5244	0	0.404934	
7.527	0	0.4059136	
7.5296	0	0.4046868	
7.5322	0	0.4074535	
7.5348	0	0.4098088	
7.5374	0	0.4072833	
7.54	0	0.409683	
7.5426	0	0.4074075	
7.5452	0	0.4113829	
7.5478	0	0.4136604	
7.5504	0	0.4078188	
7.553	0	0.4057568	
7.5556	0	0.4019935	
7.5582	0	0.4006265	
7.5608	0	0.3976644	
7.5634	0	0.3947893	
7.566	0	0.3917481	
7.5686	0	0.3871554	
7.5712	0	0.3892579	
7.5738	0	0.3877949	
7.5764	0	0.3883458	
7.579	0	0.3864476	
7.5816	0	0.3855687	
7.5842	0	0.3875921	
7.5868	0	0.3853374	
7.5894	0	0.3845261	
7.592	0	0.3862755	
7.5946	0	0.3865958	
7.5972	0	0.3819832	
7.5998	0	0.3827126	
7.6024	0	0.3817275	
7.605	0	0.3828712	
7.6076	0	0.385958	
7.6102	0	0.3885372	
7.6128	0	0.3904555	
7.6154	0	0.394078	
7.618	0	0.3912742	
7.6206	0	0.3866686	
7.6232	0	0.3848079	
7.6258	0	0.3840247	
7.6284	0	0.3819602	
7.631	0	0.3773143	
7.6336	0	0.3804326	
7.6362	0	0.3755027	
7.6388	0	0.3790289	
7.6414	0	0.3790467	
7.644	0	0.3734378	
7.6466	0	0.3753319	
7.6492	0	0.3727263	
7.6518	0	0.369962	
7.6544	0	0.3646495	
7.657	0	0.3602698	
7.6596	0	0.3617246	
7.6622	0	0.3652434	
7.6648	0	0.3643582	
7.6674	0	0.3607738	
7.67	0	0.3613373	
7.6726	0	0.3609977	
7.6752	0	0.3648221	
7.6778	0	0.3638069	
7.6804	0	0.3622791	
7.683	0	0.3595639	
7.6856	0	0.3544878	
7.6882	0	0.3569458	
7.6908	0	0.3573909	
7.6934	0	0.3540432	
7.696	0	0.3525929	
7.6986	0	0.3489919	
7.7012	0	0.3445079	
7.7038	0	0.3466008	
7.7064	0	0.3434857	
7.709	0	0.3467619	
7.7116	0	0.3440126	
7.7142	0	0.3466783	
7.7168	0	0.3478987	
7.7194	0	0.343266	
7.722	0	0.3448045	
7.7246	0	0.3463163	
7.7272	0	0.3467189	
7.7298	0	0.3440088	
7.7324	0.002782226	0.3453071	
7.735	0.00385657	0.3410756	
7.7376	0.002585441	0.3395818	
7.7402	0.007470071	0.3426445	
7.7428	0.007135302	0.3462079	
7.7454	0.004341573	0.3417483	
7.748	0.003717631	0.3374734	
7.7506	0.004547507	0.3342873	
7.7532	0.001267761	0.3334009	
7.7558	0.00371182	0.3351489	
7.7584	0.004144698	0.3386809	
7.761	0.006960183	0.3392415	
7.7636	0.01040715	0.3407805	
7.7662	0.006614953	0.338261	
7.7688	0.01035959	0.3322794	
7.7714	0.01432064	0.3338927	
7.774	0.02043027	0.3326615	
7.7766	0.01714522	0.3354991	
7.7792	0.01968738	0.3301463	
7.7818	0.02201363	0.3266355	
7.7844	0.02603742	0.3293059	
7.787	0.02871186	0.3259877	
7.7896	0.03390136	0.3264038	
7.7922	0.03465575	0.3223919	
7.7948	0.03443217	0.3245498	
7.7974	0.03242299	0.3209186	
7.8	0.03042769	0.3227695	
7.8026	0.03058907	0.3204704	
7.8052	0.02779999	0.3140917	
7.8078	0.02884972	0.3138073	
7.8104	0.02854756	0.3169438	
7.813	0.02776381	0.3106099	
7.8156	0.03194079	0.3068143	
7.8182	0.03793257	0.305748	
7.8208	0.03816974	0.3012661	
7.8234	0.04347983	0.2958277	
7.826	0.0489116	0.2916254	
7.8286	0.04981491	0.2865517	
7.8312	0.05641115	0.2804408	
7.8338	0.05541342	0.2743191	
7.8364	0.05992994	0.2711032	
7.839	0.06199998	0.2666503	
7.8416	0.06125775	0.2658334	
7.8442	0.06790683	0.2604448	
7.8468	0.06643113	0.2620034	
7.8494	0.07147557	0.262108	
7.852	0.07833961	0.2575873	
7.8546	0.08157554	0.2584853	
7.8572	0.08749092	0.2524238	
7.8598	0.08834419	0.2541091	
7.8624	0.0858179	0.2527984	
7.865	0.08318481	0.2503443	
7.8676	0.08272573	0.2468555	
7.8702	0.08147234	0.2494376	
7.8728	0.08622319	0.2508194	
7.8754	0.09297577	0.2485972	
7.878	0.09679022	0.2458984	
7.8806	0.1000849	0.2478942	
7.8832	0.09883401	0.247847	
7.8858	0.1011574	0.2460214	
7.8884	0.101354	0.2474379	
7.891	0.1017107	0.2495591	
7.8936	0.1006356	0.2493676	
7.8962	0.1061583	0.2464865	
7.8988	0.1083815	0.2471487	
7.9014	0.1060199	0.2414599	
7.904	0.1075225	0.239599	
7.9066	0.1113588	0.235015	
7.9092	0.1126037	0.2313499	
7.9118	0.1162335	0.2295896	
7.9144	0.1230801	0.2245709	
7.917	0.1285935	0.2179442	
7.9196	0.1268746	0.2198688	
7.9222	0.1309033	0.2149272	
7.9248	0.1349308	0.2105119	
7.9274	0.1337806	0.2102715	
7.93	0.1314496	0.2087296	
7.9326	0.1363304	0.2036898	
7.9352	0.1359322	0.2064356	
7.9378	0.1358712	0.2017163	
7.9404	0.1352568	0.2005635	
7.943	0.1397359	0.1966795	
7.9456	0.1403107	0.1914204	
7.9482	0.1408461	0.18625	
7.9508	0.1388144	0.1820663	
7.9534	0.1438636	0.1813049	
7.956	0.1500944	0.177932	
7.9586	0.1543877	0.1802734	
7.9612	0.161908	0.1782829	
7.9638	0.1654266	0.1750418	
7.9664	0.1694164	0.1739965	
7.969	0.1755805	0.1681937	
7.9716	0.1773432	0.168103	
7.9742	0.1808727	0.161891	
7.9768	0.1866948	0.1545413	
7.9794	0.1907015	0.148668	
7.982	0.1894702	0.148779	
7.9846	0.1883045	0.142126	
7.9872	0.1879892	0.141264	
7.9898	0.1933691	0.1356271	
7.9924	0.1980962	0.1312775	
7.995	0.2042562	0.1293631	
7.9976	0.2121163	0.1303155	
8.0002	0.2175617	0.126444	
8.0028	0.2217091	0.1249368	
8.0054	0.2258648	0.1213596	
8.007999	0.2317397	0.1167606	
8.0106	0.2354272	0.1150006	
8.0132	0.2374661	0.1131401	
8.0158	0.2370766	0.1102679	
8.0184	0.2354249	0.1052648	
8.021	0.2373916	0.0989866	
8.0236	0.2416532	0.09451503	
8.026199	0.2489635	0.0878908	
8.0288	0.2477925	0.09022129	
8.0314	0.2488636	0.09196568	
8.033999	0.2509021	0.0847995	
8.0366	0.2501054	0.08256316	
8.0392	0.2484967	0.07779148	
8.0418	0.253539	0.07653165	
8.0444	0.2550299	0.07608294	
8.047	0.2577711	0.0772596	
8.0496	0.2570549	0.07822961	
8.052199	0.2619186	0.07788122	
8.0548	0.260681	0.07653004	
8.0574	0.2669767	0.07044515	
8.059999	0.266574	0.06304628	
8.0626	0.2696544	0.06203136	
8.0652	0.2722487	0.05580205	
8.0678	0.2738047	0.05477592	
8.0704	0.2767521	0.05379918	
8.073	0.2797331	0.04947338	
8.0756	0.2810973	0.05024716	
8.078199	0.2843833	0.04752031	
8.0808	0.2896696	0.0486483	
8.0834	0.288311	0.04192862	
8.085999	0.2938585	0.03474814	
8.0886	0.2933578	0.0319126	
8.0912	0.2981802	0.02717558	
8.0938	0.3036864	0.02863777	
8.0964	0.3089169	0.02206212	
8.099	0.3146028	0.02340493	
8.1016	0.3201868	0.02540755	
8.104199	0.3197339	0.01958475	
8.1068	0.3272122	0.01512587	
8.1094	0.3286867	0.01373616	
8.112	0.3363914	0.01191446	
8.1146	0.3361007	0.006240815	
8.1172	0.343565	0.002025694	
8.1198	0.3415878	0.001739889	
8.122399	0.3484055	0	
8.125	0.3528624	0	
8.1276	0.3564862	0	
8.130199	0.3606246	0	
8.1328	0.3622323	0	
8.1354	0.3672629	0	
8.138	0.3726319	0	
8.1406	0.3785554	0	
8.1432	0.3800115	0	
8.1458	0.3815054	0	
8.148399	0.3784908	0	
8.151	0.3828403	0	
8.1536	0.3873419	0	
8.156199	0.3908213	0	
8.1588	0.3948947	0	
8.1614	0.3996176	0	
8.164	0.4041094	0	
8.1666	0.4008265	0	
8.1692	0.4058028	0	
8.1718	0.4059599	0	
8.174399	0.4044189	0	
8.177	0.4049567	0	
8.1796	0.4097503	0	
8.182199	0.4112116	0	
8.1848	0.4097063	0	
8.1874	0.4060757	0	
8.19	0.4042889	0	
8.1926	0.4030895	0	
8.1952	0.4031933	0	
8.1978	0.403493	0	
8.200399	0.4049953	0	
8.203	0.4087615	0	
8.2056	0.4100499	0	
8.2082	0.4131593	0	
8.2108	0.4167133	0	
8.2134	0.4220847	0	
8.216	0.4195417	0	
8.218599	0.4221074	0	
8.2212	0.4249173	0	
8.2238	0.4268037	0	
8.226399	0.4228506	0	
8.229	0.4268465	0	
8.2316	0.4306985	0	
8.2342	0.4348319	0	
8.2368	0.4338644	0	
8.2394	0.4381853	0	
8.242	0.4402851	0	
8.244599	0.4391634	0	
8.2472	0.4405886	0	
8.2498	0.4395821	0	
8.252399	0.4421832	0	
8.255	0.4436913	0	
8.2576	0.4397573	0	
8.2602	0.4385715	0	
8.2628	0.4350227	0	
8.2654	0.4301841	0	
8.268	0.4305419	0	
8.270599	0.4273796	0	
8.2732	0.4230869	0	
8.2758	0.4198514	0	
8.278399	0.4230872	0	
8.281	0.4224727	0	
8.2836	0.4251623	0	
8.2862	0.4225363	0	
8.2888	0.4187216	0	
8.2914	0.4180664	0	
8.294	0.4174643	0	
8.296599	0.4182869	0	
8.2992	0.4212334	0	
8.3018	0.4253765	0	
8.304399	0.4281278	0	
8.307	0.4263127	0	
8.3096	0.4250533	0	
8.3122	0.4239727	0	
8.3148	0.4207766	0	
8.3174	0.4241778	0	
8.32	0.424776	0	
8.322599	0.4254585	0	
8.3252	0.42473	0	
8.3278	0.4265282	0	
8.3304	0.4294723	0	
8.333	0.4298998	0	
8.3356	0.4273812	0	
8.3382	0.4307589	0	
8.340799	0.4284073	0	
8.3434	0.4266098	0	
8.346	0.4298626	0	
8.348599	0.43177	0	
8.3512	0.4325024	0	
8.3538	0.4350452	0	
8.3564	0.4370806	0	
8.359	0.4375969	0	
8.3616	0.4323681	0	
8.3642	0.432113	0	
8.366799	0.4271175	0	
8.3694	0.4249561	0	
8.372	0.4198361	0	
8.374599	0.4195495	0	
8.3772	0.421254	0	
8.3798	0.4153322	0	
8.3824	0.4095973	0	
8.385	0.4122793	0	
8.3876	0.410513	0	
8.3902	0.4131263	0	
8.392799	0.4150215	0	
8.3954	0.41197	0	
8.398	0.4118937	0	
8.400599	0.4144892	0	
8.4032	0.4178158	0	
8.4058	0.4154721	0	
8.4084	0.416137	0	
8.411	0.4173085	0	
8.4136	0.4118387	0	
8.4162	0.4065753	0	
8.418799	0.406646	0	
8.4214	0.406838	0	
8.424	0.4022335	0	
8.4266	0.3986759	0	
8.4292	0.4020063	0	
8.4318	0.3994384	0	
8.4344	0.4013772	0	
8.436999	0.405046	0	
8.4396	0.4008277	0	
8.4422	0.395873	0	
8.444799	0.3974393	0	
8.4474	0.3972366	0	
8.45	0.395541	0	
8.4526	0.3934631	0	
8.4552	0.3922956	0	
8.4578	0.3886972	0	
8.4604	0.3845754	0	
8.462999	0.3872381	0	
8.4656	0.38427	0	
8.4682	0.37874	0	
8.470799	0.3765444	0	
8.4734	0.371742	0	
8.476	0.3712712	0	
8.4786	0.3743528	0	
8.4812	0.3752814	0	
8.4838	0.3729657	0	
8.4864	0.3690222	0	
8.488999	0.3691913	0	
8.4916	0.3693422	0	
8.4942	0.367299	0	
8.496799	0.368671	0	
8.4994	0.3715681	0	
8.502	0.3723687	0	
8.5046	0.3677814	0	
8.5072	0.3676256	0	
8.5098	0.3711814	0	
8.5124	0.3748235	0	
8.514999	0.3777082	0	
8.5176	0.3752039	0	
8.5202	0.3732871	0	
8.522799	0.3755691	0	
8.5254	0.3710442	0	
8.528	0.3666083	0	
8.5306	0.3633468	0	
8.533199	0.3633198	0	
8.5358	0.3636252	0	
8.5384	0.3665732	0	
8.540999	0.361852	0	
8.5436	0.3615157	0	
8.5462	0.3553854	0	
8.5488	0.3581851	0	
8.5514	0.3605132	0	
8.554	0.3565629	0	
8.5566	0.3542179	0	
8.559199	0.3486067	0	
8.5618	0.3464261	0	
8.5644	0.3453671	0	
8.566999	0.3454285	0	
8.5696	0.3397529	0	
8.5722	0.3409498	0	
8.5748	0.3378207	0	
8.5774	0.3397217	0	
8.58	0.3368671	0	
8.5826	0.3317189	0	
8.585199	0.3340085	0	
8.5878	0.3300994	0	
8.5904	0.3313997	0	
8.592999	0.3277104	0	
8.5956	0.3292542	0	
8.5982	0.327094	0	
8.6008	0.324333	0	
8.6034	0.3193196	0	
8.606	0.321972	0.001983345	
8.6086	0.3227572	0.003121495	
8.611199	0.3200553	0.008188933	
8.6138	0.3217435	0.01498577	
8.6164	0.3160208	0.01961616	
8.618999	0.3118177	0.02525243	
8.6216	0.3070211	0.02540663	
8.6242	0.3033187	0.02324131	
8.6268	0.2992907	0.02926737	
8.6294	0.2987905	0.03118178	
8.632	0.2927342	0.03696489	
8.6346	0.2956544	0.04217395	
8.637199	0.2950993	0.04413289	
8.6398	0.2982603	0.05070421	
8.6424	0.2996175	0.04978713	
8.645	0.296095	0.04740655	
8.6476	0.2980743	0.04796278	
8.6502	0.2947794	0.04881662	
8.6528	0.2928455	0.05296189	
8.655399	0.2932863	0.05355048	
8.658	0.2950085	0.05225572	
8.6606	0.2888006	0.05869401	
8.663199	0.2864727	0.06479117	
8.6658	0.2872051	0.07084596	
8.6684	0.2841893	0.07544044	
8.671	0.2794673	0.08197469	
8.6736	0.2786618	0.08470502	
8.6762	0.2810815	0.08824933	
8.6788	0.2741961	0.09029475	
8.681399	0.2759119	0.09072241	
8.684	0.270561	0.08894932	
8.6866	0.269023	0.09575948	
8.689199	0.2616523	0.1001122	
8.6918	0.2548466	0.1034829	
8.6944	0.2478987	0.1103034	
8.697	0.2479101	0.1146387	
8.6996	0.2411754	0.1182487	
8.7022	0.2359938	0.124267	
8.7048	0.2330403	0.1282113	
8.707399	0.2318801	0.1303016	
8.71	0.2260856	0.1315183	
8.7126	0.2225803	0.1343054	
8.715199	0.2212026	0.1393057	
8.7178	0.2136915	0.1407748	
8.7204	0.2150055	0.1454855	
8.723	0.2088523	0.151532	
8.7256	0.2028212	0.1530036	
8.7282	0.2026219	0.1508137	
8.7308	0.1953032	0.1558057	
8.733399	0.1973032	0.1547019	
8.736	0.1992773	0.1607902	
8.7386	0.1930292	0.163808	
8.741199	0.1918377	0.1653778	
8.7438	0.1891241	0.172647	
8.7464	0.1817154	0.1790145	
8.749	0.1767497	0.1832732	
8.751599	0.172166	0.1816853	
8.7542	0.1699876	0.1840833	
8.7568	0.1668146	0.1835068	
8.759399	0.1689783	0.1814055	
8.762	0.1702822	0.1809462	
8.7646	0.1640908	0.1821963	
8.7672	0.1658152	0.1806308	
8.7698	0.1661595	0.1789015	
8.7724	0.1639971	0.1773187	
8.775	0.1634522	0.1778626	
8.777599	0.1571684	0.1846128	
8.7802	0.1560143	0.187097	
8.7828	0.1502031	0.1905192	
8.785399	0.1518296	0.1955304	
8.788	0.1442706	0.2007367	
8.7906	0.1413004	0.2019596	
8.7932	0.1370851	0.2021728	
8.7958	0.1302061	0.2099148	
8.7984	0.124347	0.2142016	
8.801	0.1258915	0.2130034	
8.803599	0.1206356	0.2151487	
8.8062	0.1208128	0.2186636	
8.8088	0.1218636	0.2207624	
8.811399	0.1217815	0.2268862	
8.814	0.1206251	0.234109	
8.8166	0.1157148	0.2330229	
8.8192	0.1145833	0.2320649	
8.8218	0.1123703	0.2330068	
8.8244	0.1118527	0.2353598	
8.827	0.1081972	0.2391415	
8.829599	0.1095323	0.2411975	
8.8322	0.1062447	0.2398812	
8.8348	0.1040364	0.2408488	
8.837399	0.10614	0.2405264	
8.84	0.1060906	0.2432886	
8.8426	0.1063507	0.2493024	
8.8452	0.09960905	0.2557707	
8.847799	0.09170532	0.2589419	
8.8504	0.0893659	0.2661652	
8.853	0.0841102	0.2700594	
8.855599	0.08399501	0.2773446	
8.8582	0.07616332	0.2780395	
8.8608	0.07250893	0.278475	
8.8634	0.07242921	0.2847612	
8.866	0.07012281	0.2865471	
8.8686	0.06429702	0.2875895	
8.8712	0.06321341	0.2884887	
8.873799	0.06206217	0.2882142	
8.8764	0.05443147	0.2908682	
8.879	0.05428293	0.2900739	
8.881599	0.04846984	0.2893855	
8.8842	0.04257885	0.2971464	
8.8868	0.03844696	0.3043847	
8.8894	0.03780201	0.3065333	
8.892	0.03941593	0.3078744	
8.8946	0.04143098	0.3113954	
8.8972	0.03444809	0.317894	
8.899799	0.03546536	0.3164072	
8.9024	0.0284529	0.3183558	
8.905	0.03003195	0.3237684	
8.907599	0.02317825	0.3231519	
8.9102	0.01838341	0.3308158	
8.9128	0.01098546	0.3330769	
8.9154	0.01044664	0.3368849	
8.918	0.007358313	0.337692	
8.9206	0.009031028	0.3444619	
8.9232	0.00390026	0.3424334	
8.925799	0.0034585	0.3429709	
8.9284	0	0.3458924	
8.931	0	0.3444786	
8.933599	0	0.3485221	
8.9362	0	0.3499234	
8.9388	0	0.3576079	
8.9414	0	0.3556756	
8.944	0	0.3588721	
8.9466	0	0.360549	
8.9492	0	0.3645997	
8.951799	0	0.3691334	
8.9544	0	0.372953	
8.957	0	0.3747714	
8.959599	0	0.3772919	
8.9622	0	0.3790727	
8.9648	0	0.3835969	
8.9674	0	0.3879321	
8.969999	0	0.3889322	
8.9726	0	0.3934534	
8.9752	0	0.3902673	
8.977799	0	0.3871996	
8.9804	0	0.3912969	
8.983	0	0.3896444	
8.9856	0	0.395275	
