Time	Hinge	Left	Mll	Mlt	Mrl	Mrt	Right	Sll	Slt	Srl	Srt	
0.27	0.1911298	0.9346088	1.715265	2.172392	0	0	0	0	0	0	0	
0.271	0.1930147	0.9359166	1.712499	2.156412	0	0	0	0	0	0	0	
0.272	0.1949071	0.9359166	1.709723	2.140256	0	0	0	0	0	0	0	
0.273	0.1968072	0.9371983	1.706937	2.12393	0	0	0	0	0	0	0	
0.274	0.1987147	0.9371983	1.704141	2.107429	0	0	0	0	0	0	0	
0.275	0.2006298	0.9384543	1.701336	2.090756	0	0	0	0	0	0	0	
0.276	0.2025523	0.9384543	1.698522	2.07391	0	0	0	0	0	0	0	
0.277	0.204482	0.9396852	1.695698	2.056895	0	0	0	0	0	0	0	
0.278	0.2064191	0.9396852	1.692865	2.039705	0	0	0	0	0	0	0	
0.279	0.2083633	0.9408915	1.690023	2.022343	0	0	0	0	0	0	0	
0.28	0.2103147	0.9408915	1.687172	2.004807	0	0	0	0	0	0	0	
0.281	0.2122731	0.9420737	1.684313	1.987101	0	0	0	0	0	0	0	
0.282	0.2142386	0.9420737	1.681444	1.96922	0	0	0	0	0	0	0	
0.283	0.2162111	0.9432322	1.678568	1.95117	0	0	0	0	0	0	0	
0.284	0.2181904	0.9432322	1.675683	1.932947	0	0	0	0	0	0	0	
0.285	0.2201765	0.9443675	1.672789	1.914551	0	0	0	0	0	0	0	
0.286	0.2221694	0.9443675	1.669888	1.895984	0	0	0	0	0	0	0	
0.287	0.224169	0.9454802	1.666978	1.877244	0	0	0	0	0	0	0	
0.288	0.2261752	0.9454802	1.664061	1.858335	0	0	0	0	0	0	0	
0.289	0.2281879	0.9465706	1.661136	1.839253	0	0	0	0	0	0	0	
0.29	0.2302071	0.9465706	1.658204	1.820001	0	0	0	0	0	0	0	
0.291	0.2322327	0.9476391	1.655264	1.800575	0	0	0	0	0	0	0	
0.292	0.2342646	0.9476391	1.652316	1.780978	0	0	0	0	0	0	0	
0.293	0.2363028	0.9486864	1.649362	1.761211	0	0	0	0	0	0	0	
0.294	0.2383472	0.9486864	1.646401	1.741275	0	0	0	0	0	0	0	
0.295	0.2403977	0.9497126	1.643433	1.721166	0	0	0	0	0	0	0	
0.296	0.2424543	0.9497126	1.640458	1.700887	0	0	0	0	0	0	0	
0.297	0.2445168	0.9507184	1.637477	1.680438	0	0	0	0	0	0	0	
0.298	0.2465852	0.9507184	1.634489	1.65982	0	0	0	0	0	0	0	
0.299	0.2486594	0.951704	1.631495	1.639031	0	0	0	0	0	0	0	
0.3	0.2507394	0.951704	1.628495	1.618072	0	0	0	0	0	0	0	
0.301	0.252825	0.9526699	1.625489	1.596945	0	0	0	0	0	0	0	
0.302	0.2549162	0.9526699	1.622478	1.575646	0	0	0	0	0	0	0	
0.303	0.2570129	0.9536165	1.619461	1.554182	0	0	0	0	0	0	0	
0.304	0.2591151	0.9536165	1.616438	1.532547	0	0	0	0	0	0	0	
0.305	0.2612226	0.9545442	1.61341	1.510743	0	0	0	0	0	0	0	
0.306	0.2633354	0.9545442	1.610377	1.488772	0	0	0	0	0	0	0	
0.307	0.2654534	0.9554533	1.607339	1.466632	0	0	0	0	0	0	0	
0.308	0.2675765	0.9554533	1.604296	1.444326	0	0	0	0	0	0	0	
0.309	0.2697046	0.9563442	1.601248	1.421851	0	0	0	0	0	0	0	
0.31	0.2718378	0.9563442	1.598196	1.399208	0	0	0	0	0	0	0	
0.311	0.2739758	0.9572173	1.59514	1.376403	0	0	0	0	0	0	0	
0.312	0.2761186	0.9572173	1.592079	1.35343	0	0	0	0	0	0	0	
0.313	0.278266	0.958073	1.589015	1.33029	0	0	0	0	0	0	0	
0.314	0.2804181	0.958073	1.585946	1.306983	0	0	0	0	0	0	0	
0.315	0.2825748	0.9589115	1.582874	1.283514	0	0	0	0	0	0	0	
0.316	0.2847359	0.9589115	1.579799	1.25988	0	0	0	0	0	0	0	
0.317	0.2869015	0.9597334	1.57672	1.236081	0	0	0	0	0	0	0	
0.318	0.2890713	0.9597334	1.573638	1.212118	0	0	0	0	0	0	0	
0.319	0.2912453	0.9605387	1.570553	1.187991	0	0	0	0	0	0	0	
0.32	0.2934235	0.9605387	1.567465	1.163703	0	0	0	0	0	0	0	
0.321	0.2956057	0.9613279	1.564375	1.139252	0	0	0	0	0	0	0	
0.322	0.2977918	0.9613279	1.561282	1.11464	0	0	0	0	0	0	0	
0.323	0.2999818	0.9621013	1.558186	1.089866	0	0	0	0	0	0	0	
0.324	0.3021756	0.9621013	1.555089	1.064932	0	0	0	0	0	0	0	
0.325	0.3043731	0.9628593	1.551989	1.039836	0	0	0	0	0	0	0	
0.326	0.3065741	0.9628593	1.548888	1.014583	0	0	0	0	0	0	0	
0.327	0.3087788	0.9636021	1.545786	0.9891714	0	0	0	0	0	0	0	
0.328	0.3109868	0.9636021	1.542682	0.9636015	0	0	0	0	0	0	0	
