Time	Body_2 Y	Body_2 Z	Body_2 X	Joint_1	
1.641	-0.1081391	-0.1549622	-1.901127E-09	-45.59826	
1.642	-0.108139	-0.1549623	-1.901125E-09	-45.59821	
1.643	-0.1081389	-0.1549624	-1.901122E-09	-45.59815	
1.644	-0.1081388	-0.1549625	-1.901118E-09	-45.59808	
1.645	-0.1081387	-0.1549626	-1.901113E-09	-45.59801	
1.646	-0.1081385	-0.1549628	-1.901108E-09	-45.59793	
1.647	-0.1081384	-0.1549629	-1.901102E-09	-45.59784	
1.648	-0.1081382	-0.1549631	-1.901095E-09	-45.59775	
1.649	-0.108138	-0.1549633	-1.901088E-09	-45.59764	
1.65	-0.1081378	-0.1549635	-1.90108E-09	-45.59754	
1.651	-0.1081376	-0.1549637	-1.901072E-09	-45.59743	
1.652	-0.1081374	-0.154964	-1.901062E-09	-45.59731	
1.653	-0.1081372	-0.1549642	-1.901053E-09	-45.59719	
1.654	-0.1081369	-0.1549644	-1.901043E-09	-45.59708	
1.655	-0.1081367	-0.1549647	-1.901033E-09	-45.59696	
1.656	-0.1081364	-0.154965	-1.901022E-09	-45.59682	
1.657	-0.1081362	-0.1549652	-1.901011E-09	-45.5967	
1.658	-0.1081359	-0.1549655	-1.901E-09	-45.59658	
1.659	-0.1081356	-0.1549658	-1.900988E-09	-45.59644	
1.66	-0.1081353	-0.1549661	-1.900977E-09	-45.59631	
1.661	-0.1081351	-0.1549663	-1.900965E-09	-45.59618	
1.662	-0.1081348	-0.1549666	-1.900953E-09	-45.59606	
1.663	-0.1081345	-0.1549669	-1.900941E-09	-45.59593	
1.664	-0.1081342	-0.1549672	-1.90093E-09	-45.5958	
1.665	-0.108134	-0.1549675	-1.900918E-09	-45.59568	
1.666	-0.1081337	-0.1549678	-1.900906E-09	-45.59556	
1.667	-0.1081334	-0.154968	-1.900894E-09	-45.59544	
1.668	-0.1081332	-0.1549683	-1.900883E-09	-45.59531	
1.669	-0.1081329	-0.1549686	-1.900871E-09	-45.5952	
1.67	-0.1081327	-0.1549688	-1.90086E-09	-45.59509	
1.671	-0.1081324	-0.1549691	-1.900849E-09	-45.59498	
1.672	-0.1081322	-0.1549693	-1.900839E-09	-45.59488	
1.673	-0.1081319	-0.1549696	-1.900829E-09	-45.59478	
1.674	-0.1081317	-0.1549698	-1.900819E-09	-45.59469	
1.675	-0.1081315	-0.15497	-1.900809E-09	-45.5946	
1.676	-0.1081313	-0.1549702	-1.9008E-09	-45.59452	
1.677	-0.1081311	-0.1549704	-1.900792E-09	-45.59444	
1.678	-0.1081309	-0.1549706	-1.900783E-09	-45.59437	
1.679	-0.1081308	-0.1549708	-1.900776E-09	-45.5943	
1.68	-0.1081306	-0.1549709	-1.900768E-09	-45.59425	
1.681	-0.1081305	-0.154971	-1.900762E-09	-45.59419	
1.682	-0.1081303	-0.1549712	-1.900756E-09	-45.59414	
1.683	-0.1081302	-0.1549713	-1.90075E-09	-45.5941	
1.684	-0.1081301	-0.1549714	-1.900745E-09	-45.59407	
1.685	-0.10813	-0.1549715	-1.90074E-09	-45.59403	
1.686	-0.1081299	-0.1549716	-1.900736E-09	-45.59401	
1.687	-0.1081299	-0.1549716	-1.900733E-09	-45.594	
1.688	-0.1081298	-0.1549717	-1.90073E-09	-45.59398	
1.689	-0.1081298	-0.1549717	-1.900728E-09	-45.59398	
1.69	-0.1081297	-0.1549718	-1.900726E-09	-45.59398	
1.691	-0.1081297	-0.1549718	-1.900725E-09	-45.59399	
1.692	-0.1081297	-0.1549718	-1.900724E-09	-45.594	
1.693	-0.1081297	-0.1549718	-1.900724E-09	-45.59401	
1.694	-0.1081298	-0.1549717	-1.900725E-09	-45.59403	
1.695	-0.1081298	-0.1549717	-1.900726E-09	-45.59407	
1.696	-0.1081298	-0.1549716	-1.900727E-09	-45.5941	
1.697	-0.1081299	-0.1549716	-1.90073E-09	-45.59414	
1.698	-0.10813	-0.1549715	-1.900732E-09	-45.59418	
1.699	-0.1081301	-0.1549714	-1.900735E-09	-45.59423	
1.7	-0.1081301	-0.1549713	-1.900738E-09	-45.59429	
1.701	-0.1081302	-0.1549712	-1.900742E-09	-45.59433	
1.702	-0.1081304	-0.1549711	-1.900747E-09	-45.59439	
1.703	-0.1081305	-0.154971	-1.900751E-09	-45.59446	
1.704	-0.1081306	-0.1549709	-1.900756E-09	-45.59453	
1.705	-0.1081307	-0.1549708	-1.900762E-09	-45.5946	
1.706	-0.1081309	-0.1549706	-1.900767E-09	-45.59467	
1.707	-0.108131	-0.1549705	-1.900774E-09	-45.59474	
1.708	-0.1081312	-0.1549703	-1.90078E-09	-45.59482	
1.709	-0.1081313	-0.1549701	-1.900786E-09	-45.59489	
1.71	-0.1081315	-0.15497	-1.900793E-09	-45.59497	
1.711	-0.1081317	-0.1549698	-1.9008E-09	-45.59506	
1.712	-0.1081318	-0.1549696	-1.900807E-09	-45.59514	
1.713	-0.108132	-0.1549694	-1.900814E-09	-45.59522	
1.714	-0.1081322	-0.1549693	-1.900822E-09	-45.59531	
1.715	-0.1081323	-0.1549691	-1.900829E-09	-45.59539	
1.716	-0.1081325	-0.1549689	-1.900837E-09	-45.59547	
1.717	-0.1081327	-0.1549687	-1.900844E-09	-45.59555	
1.718	-0.1081329	-0.1549685	-1.900851E-09	-45.59563	
1.719	-0.108133	-0.1549684	-1.900859E-09	-45.59571	
1.72	-0.1081332	-0.1549682	-1.900866E-09	-45.59578	
1.721	-0.1081334	-0.154968	-1.900874E-09	-45.59586	
1.722	-0.1081335	-0.1549678	-1.900881E-09	-45.59593	
1.723	-0.1081337	-0.1549677	-1.900888E-09	-45.596	
1.724	-0.1081339	-0.1549675	-1.900895E-09	-45.59607	
1.725	-0.108134	-0.1549674	-1.900902E-09	-45.59614	
1.726	-0.1081342	-0.1549672	-1.900908E-09	-45.59621	
1.727	-0.1081343	-0.1549671	-1.900915E-09	-45.59626	
1.728	-0.1081344	-0.1549669	-1.900921E-09	-45.59632	
1.729	-0.1081346	-0.1549668	-1.900927E-09	-45.59637	
1.73	-0.1081347	-0.1549667	-1.900933E-09	-45.59643	
1.731	-0.1081348	-0.1549665	-1.900938E-09	-45.59647	
1.732	-0.1081349	-0.1549664	-1.900943E-09	-45.59652	
1.733	-0.108135	-0.1549663	-1.900948E-09	-45.59656	
1.734	-0.1081351	-0.1549662	-1.900952E-09	-45.5966	
1.735	-0.1081352	-0.1549661	-1.900956E-09	-45.59664	
1.736	-0.1081353	-0.154966	-1.90096E-09	-45.59666	
1.737	-0.1081353	-0.154966	-1.900964E-09	-45.59668	
1.738	-0.1081354	-0.1549659	-1.900967E-09	-45.59671	
1.739	-0.1081355	-0.1549658	-1.90097E-09	-45.59673	
1.74	-0.1081355	-0.1549658	-1.900972E-09	-45.59674	
1.741	-0.1081355	-0.1549657	-1.900974E-09	-45.59676	
1.742	-0.1081356	-0.1549657	-1.900976E-09	-45.59676	
1.743	-0.1081356	-0.1549657	-1.900978E-09	-45.59677	
1.744	-0.1081356	-0.1549657	-1.900979E-09	-45.59677	
1.745	-0.1081356	-0.1549657	-1.900979E-09	-45.59676	
1.746	-0.1081356	-0.1549657	-1.90098E-09	-45.59675	
1.747	-0.1081356	-0.1549657	-1.90098E-09	-45.59674	
1.748	-0.1081356	-0.1549657	-1.900979E-09	-45.59672	
1.749	-0.1081356	-0.1549657	-1.900979E-09	-45.59671	
1.75	-0.1081355	-0.1549657	-1.900978E-09	-45.59668	
1.751	-0.1081355	-0.1549658	-1.900976E-09	-45.59666	
1.752	-0.1081355	-0.1549658	-1.900975E-09	-45.59663	
1.753	-0.1081354	-0.1549659	-1.900973E-09	-45.5966	
1.754	-0.1081354	-0.154966	-1.900971E-09	-45.59656	
1.755	-0.1081353	-0.154966	-1.900968E-09	-45.59653	
1.756	-0.1081352	-0.1549661	-1.900965E-09	-45.59649	
1.757	-0.1081352	-0.1549662	-1.900962E-09	-45.59645	
1.758	-0.1081351	-0.1549663	-1.900959E-09	-45.59641	
1.759	-0.108135	-0.1549663	-1.900956E-09	-45.59636	
1.76	-0.1081349	-0.1549664	-1.900952E-09	-45.59632	
1.761	-0.1081348	-0.1549665	-1.900949E-09	-45.59627	
1.762	-0.1081347	-0.1549666	-1.900945E-09	-45.59622	
1.763	-0.1081346	-0.1549667	-1.900941E-09	-45.59618	
1.764	-0.1081345	-0.1549668	-1.900936E-09	-45.59612	
1.765	-0.1081344	-0.154967	-1.900932E-09	-45.59607	
1.766	-0.1081343	-0.1549671	-1.900927E-09	-45.59601	
1.767	-0.1081342	-0.1549672	-1.900923E-09	-45.59597	
1.768	-0.1081341	-0.1549673	-1.900918E-09	-45.59591	
1.769	-0.108134	-0.1549674	-1.900914E-09	-45.59586	
1.77	-0.1081339	-0.1549675	-1.900909E-09	-45.59581	
1.771	-0.1081338	-0.1549676	-1.900904E-09	-45.59576	
1.772	-0.1081337	-0.1549677	-1.900899E-09	-45.59571	
1.773	-0.1081335	-0.1549678	-1.900895E-09	-45.59566	
1.774	-0.1081334	-0.1549679	-1.90089E-09	-45.59561	
1.775	-0.1081333	-0.154968	-1.900885E-09	-45.59556	
1.776	-0.1081332	-0.1549681	-1.900881E-09	-45.59552	
1.777	-0.1081331	-0.1549682	-1.900877E-09	-45.59547	
1.778	-0.108133	-0.1549684	-1.900872E-09	-45.59544	
1.779	-0.1081329	-0.1549684	-1.900868E-09	-45.5954	
1.78	-0.1081328	-0.1549685	-1.900864E-09	-45.59535	
1.781	-0.1081328	-0.1549686	-1.90086E-09	-45.59532	
1.782	-0.1081327	-0.1549687	-1.900856E-09	-45.59528	
1.783	-0.1081326	-0.1549688	-1.900853E-09	-45.59525	
1.784	-0.1081325	-0.1549689	-1.900849E-09	-45.59521	
1.785	-0.1081324	-0.154969	-1.900845E-09	-45.59518	
1.786	-0.1081324	-0.154969	-1.900842E-09	-45.59515	
1.787	-0.1081323	-0.1549691	-1.900839E-09	-45.59513	
1.788	-0.1081323	-0.1549692	-1.900837E-09	-45.59511	
1.789	-0.1081322	-0.1549692	-1.900834E-09	-45.59509	
1.79	-0.1081321	-0.1549693	-1.900831E-09	-45.59507	
1.791	-0.1081321	-0.1549693	-1.900829E-09	-45.59506	
1.792	-0.1081321	-0.1549693	-1.900827E-09	-45.59504	
1.793	-0.108132	-0.1549694	-1.900826E-09	-45.59503	
1.794	-0.108132	-0.1549694	-1.900824E-09	-45.59503	
1.795	-0.108132	-0.1549694	-1.900823E-09	-45.59502	
1.796	-0.108132	-0.1549695	-1.900822E-09	-45.59502	
1.797	-0.1081319	-0.1549695	-1.900821E-09	-45.59502	
1.798	-0.1081319	-0.1549695	-1.90082E-09	-45.59502	
1.799	-0.1081319	-0.1549695	-1.90082E-09	-45.59502	
1.8	-0.1081319	-0.1549695	-1.90082E-09	-45.59503	
1.801	-0.1081319	-0.1549695	-1.90082E-09	-45.59503	
1.802	-0.108132	-0.1549695	-1.90082E-09	-45.59504	
1.803	-0.108132	-0.1549695	-1.90082E-09	-45.59506	
1.804	-0.108132	-0.1549694	-1.900821E-09	-45.59507	
1.805	-0.108132	-0.1549694	-1.900822E-09	-45.59509	
1.806	-0.108132	-0.1549694	-1.900823E-09	-45.59511	
1.807	-0.1081321	-0.1549694	-1.900824E-09	-45.59512	
1.808	-0.1081321	-0.1549693	-1.900825E-09	-45.59515	
1.809	-0.1081321	-0.1549693	-1.900827E-09	-45.59517	
1.81	-0.1081322	-0.1549692	-1.900829E-09	-45.59519	
1.811	-0.1081322	-0.1549692	-1.900831E-09	-45.59521	
1.812	-0.1081323	-0.1549691	-1.900833E-09	-45.59524	
1.813	-0.1081323	-0.1549691	-1.900835E-09	-45.59526	
1.814	-0.1081324	-0.154969	-1.900837E-09	-45.59529	
1.815	-0.1081325	-0.154969	-1.900839E-09	-45.59533	
1.816	-0.1081325	-0.1549689	-1.900842E-09	-45.59535	
1.817	-0.1081326	-0.1549688	-1.900845E-09	-45.59539	
1.818	-0.1081326	-0.1549688	-1.900847E-09	-45.59542	
1.819	-0.1081327	-0.1549687	-1.90085E-09	-45.59544	
1.82	-0.1081328	-0.1549686	-1.900853E-09	-45.59548	
1.821	-0.1081328	-0.1549686	-1.900855E-09	-45.59552	
1.822	-0.1081329	-0.1549685	-1.900858E-09	-45.59555	
1.823	-0.108133	-0.1549684	-1.900861E-09	-45.59558	
1.824	-0.1081331	-0.1549684	-1.900864E-09	-45.59561	
1.825	-0.1081331	-0.1549683	-1.900867E-09	-45.59564	
1.826	-0.1081332	-0.1549682	-1.90087E-09	-45.59568	
1.827	-0.1081333	-0.1549681	-1.900873E-09	-45.59571	
1.828	-0.1081333	-0.1549681	-1.900876E-09	-45.59573	
1.829	-0.1081334	-0.154968	-1.900879E-09	-45.59576	
1.83	-0.1081335	-0.1549679	-1.900881E-09	-45.59579	
1.831	-0.1081335	-0.1549679	-1.900884E-09	-45.59583	
1.832	-0.1081336	-0.1549678	-1.900887E-09	-45.59585	
1.833	-0.1081336	-0.1549677	-1.90089E-09	-45.59587	
1.834	-0.1081337	-0.1549677	-1.900892E-09	-45.5959	
1.835	-0.1081338	-0.1549676	-1.900895E-09	-45.59592	
1.836	-0.1081338	-0.1549676	-1.900897E-09	-45.59594	
1.837	-0.1081339	-0.1549675	-1.900899E-09	-45.59597	
1.838	-0.1081339	-0.1549675	-1.900901E-09	-45.59598	
1.839	-0.1081339	-0.1549674	-1.900903E-09	-45.596	
1.84	-0.108134	-0.1549674	-1.900905E-09	-45.59602	
1.841	-0.108134	-0.1549673	-1.900907E-09	-45.59604	
1.842	-0.1081341	-0.1549673	-1.900909E-09	-45.59605	
1.843	-0.1081341	-0.1549673	-1.900911E-09	-45.59606	
1.844	-0.1081341	-0.1549672	-1.900912E-09	-45.59607	
1.845	-0.1081341	-0.1549672	-1.900913E-09	-45.59608	
1.846	-0.1081342	-0.1549672	-1.900915E-09	-45.59609	
1.847	-0.1081342	-0.1549672	-1.900916E-09	-45.5961	
1.848	-0.1081342	-0.1549671	-1.900917E-09	-45.5961	
1.849	-0.1081342	-0.1549671	-1.900917E-09	-45.5961	
1.85	-0.1081342	-0.1549671	-1.900918E-09	-45.5961	
1.851	-0.1081342	-0.1549671	-1.900919E-09	-45.5961	
1.852	-0.1081342	-0.1549671	-1.900919E-09	-45.5961	
1.853	-0.1081342	-0.1549671	-1.900919E-09	-45.5961	
1.854	-0.1081342	-0.1549671	-1.900919E-09	-45.5961	
1.855	-0.1081342	-0.1549671	-1.900919E-09	-45.5961	
1.856	-0.1081342	-0.1549671	-1.900919E-09	-45.59609	
1.857	-0.1081342	-0.1549671	-1.900919E-09	-45.59608	
1.858	-0.1081342	-0.1549671	-1.900919E-09	-45.59607	
1.859	-0.1081342	-0.1549671	-1.900918E-09	-45.59606	
1.86	-0.1081342	-0.1549672	-1.900917E-09	-45.59605	
1.861	-0.1081341	-0.1549672	-1.900917E-09	-45.59604	
1.862	-0.1081341	-0.1549672	-1.900916E-09	-45.59602	
1.863	-0.1081341	-0.1549672	-1.900915E-09	-45.59601	
1.864	-0.1081341	-0.1549673	-1.900914E-09	-45.59599	
1.865	-0.108134	-0.1549673	-1.900913E-09	-45.59598	
1.866	-0.108134	-0.1549673	-1.900911E-09	-45.59596	
1.867	-0.108134	-0.1549674	-1.90091E-09	-45.59594	
1.868	-0.1081339	-0.1549674	-1.900909E-09	-45.59592	
1.869	-0.1081339	-0.1549674	-1.900907E-09	-45.59591	
1.87	-0.1081339	-0.1549675	-1.900906E-09	-45.59589	
1.871	-0.1081338	-0.1549675	-1.900904E-09	-45.59587	
1.872	-0.1081338	-0.1549675	-1.900902E-09	-45.59585	
1.873	-0.1081337	-0.1549676	-1.900901E-09	-45.59584	
1.874	-0.1081337	-0.1549677	-1.900899E-09	-45.59582	
1.875	-0.1081337	-0.1549677	-1.900897E-09	-45.59579	
1.876	-0.1081336	-0.1549677	-1.900895E-09	-45.59577	
1.877	-0.1081336	-0.1549678	-1.900893E-09	-45.59575	
1.878	-0.1081335	-0.1549678	-1.900892E-09	-45.59573	
1.879	-0.1081335	-0.1549679	-1.90089E-09	-45.59571	
1.88	-0.1081334	-0.1549679	-1.900888E-09	-45.5957	
1.881	-0.1081334	-0.154968	-1.900886E-09	-45.59568	
1.882	-0.1081333	-0.154968	-1.900885E-09	-45.59566	
1.883	-0.1081333	-0.1549681	-1.900883E-09	-45.59564	
1.884	-0.1081332	-0.1549681	-1.900881E-09	-45.59562	
1.885	-0.1081332	-0.1549681	-1.900879E-09	-45.5956	
1.886	-0.1081332	-0.1549682	-1.900877E-09	-45.59558	
1.887	-0.1081331	-0.1549682	-1.900876E-09	-45.59556	
1.888	-0.1081331	-0.1549682	-1.900874E-09	-45.59555	
1.889	-0.1081331	-0.1549683	-1.900873E-09	-45.59554	
1.89	-0.108133	-0.1549683	-1.900871E-09	-45.59552	
1.891	-0.108133	-0.1549684	-1.900869E-09	-45.5955	
1.892	-0.108133	-0.1549684	-1.900868E-09	-45.59549	
1.893	-0.1081329	-0.1549684	-1.900867E-09	-45.59548	
1.894	-0.1081329	-0.1549684	-1.900865E-09	-45.59547	
1.895	-0.1081329	-0.1549685	-1.900864E-09	-45.59546	
1.896	-0.1081329	-0.1549685	-1.900863E-09	-45.59545	
1.897	-0.1081328	-0.1549685	-1.900862E-09	-45.59544	
1.898	-0.1081328	-0.1549685	-1.900861E-09	-45.59544	
1.899	-0.1081328	-0.1549685	-1.90086E-09	-45.59543	
1.9	-0.1081328	-0.1549686	-1.900859E-09	-45.59543	
1.901	-0.1081328	-0.1549686	-1.900858E-09	-45.59542	
1.902	-0.1081328	-0.1549686	-1.900858E-09	-45.59542	
1.903	-0.1081328	-0.1549686	-1.900857E-09	-45.59542	
1.904	-0.1081327	-0.1549686	-1.900857E-09	-45.59542	
1.905	-0.1081327	-0.1549686	-1.900856E-09	-45.59542	
1.906	-0.1081327	-0.1549686	-1.900856E-09	-45.59542	
1.907	-0.1081327	-0.1549686	-1.900856E-09	-45.59542	
1.908	-0.1081327	-0.1549686	-1.900855E-09	-45.59542	
1.909	-0.1081327	-0.1549686	-1.900855E-09	-45.59542	
1.91	-0.1081327	-0.1549686	-1.900855E-09	-45.59543	
1.911	-0.1081328	-0.1549686	-1.900856E-09	-45.59543	
1.912	-0.1081328	-0.1549686	-1.900856E-09	-45.59544	
1.913	-0.1081328	-0.1549686	-1.900856E-09	-45.59544	
1.914	-0.1081328	-0.1549685	-1.900857E-09	-45.59545	
1.915	-0.1081328	-0.1549685	-1.900857E-09	-45.59546	
1.916	-0.1081328	-0.1549685	-1.900858E-09	-45.59547	
1.917	-0.1081328	-0.1549685	-1.900858E-09	-45.59548	
1.918	-0.1081329	-0.1549685	-1.900859E-09	-45.59549	
1.919	-0.1081329	-0.1549685	-1.90086E-09	-45.5955	
1.92	-0.1081329	-0.1549684	-1.90086E-09	-45.59552	
1.921	-0.1081329	-0.1549684	-1.900861E-09	-45.59552	
1.922	-0.108133	-0.1549684	-1.900862E-09	-45.59554	
1.923	-0.108133	-0.1549684	-1.900863E-09	-45.59555	
1.924	-0.108133	-0.1549684	-1.900864E-09	-45.59556	
1.925	-0.108133	-0.1549683	-1.900865E-09	-45.59557	
1.926	-0.1081331	-0.1549683	-1.900866E-09	-45.59559	
1.927	-0.1081331	-0.1549683	-1.900867E-09	-45.5956	
1.928	-0.1081331	-0.1549682	-1.900868E-09	-45.59561	
1.929	-0.1081331	-0.1549682	-1.900869E-09	-45.59562	
1.93	-0.1081332	-0.1549682	-1.90087E-09	-45.59563	
1.931	-0.1081332	-0.1549682	-1.900871E-09	-45.59565	
1.932	-0.1081332	-0.1549681	-1.900873E-09	-45.59566	
1.933	-0.1081332	-0.1549681	-1.900874E-09	-45.59567	
1.934	-0.1081332	-0.1549681	-1.900875E-09	-45.59568	
1.935	-0.1081333	-0.154968	-1.900876E-09	-45.5957	
1.936	-0.1081333	-0.154968	-1.900877E-09	-45.59571	
1.937	-0.1081333	-0.1549679	-1.900878E-09	-45.59572	
1.938	-0.1081333	-0.1549679	-1.900879E-09	-45.59573	
1.939	-0.1081334	-0.1549679	-1.90088E-09	-45.59575	
1.94	-0.1081334	-0.1549679	-1.900881E-09	-45.59575	
1.941	-0.1081334	-0.1549679	-1.900882E-09	-45.59577	
1.942	-0.1081334	-0.1549678	-1.900883E-09	-45.59578	
1.943	-0.1081335	-0.1549678	-1.900884E-09	-45.59579	
1.944	-0.1081335	-0.1549678	-1.900885E-09	-45.59579	
1.945	-0.1081335	-0.1549678	-1.900886E-09	-45.59581	
1.946	-0.1081335	-0.1549677	-1.900887E-09	-45.59581	
1.947	-0.1081335	-0.1549677	-1.900888E-09	-45.59581	
1.948	-0.1081335	-0.1549677	-1.900889E-09	-45.59582	
1.949	-0.1081335	-0.1549677	-1.900889E-09	-45.59583	
1.95	-0.1081336	-0.1549677	-1.90089E-09	-45.59583	
1.951	-0.1081336	-0.1549677	-1.900891E-09	-45.59583	
1.952	-0.1081336	-0.1549676	-1.900891E-09	-45.59584	
1.953	-0.1081336	-0.1549676	-1.900892E-09	-45.59584	
1.954	-0.1081336	-0.1549676	-1.900892E-09	-45.59585	
1.955	-0.1081336	-0.1549676	-1.900893E-09	-45.59585	
1.956	-0.1081336	-0.1549676	-1.900893E-09	-45.59585	
1.957	-0.1081336	-0.1549676	-1.900893E-09	-45.59585	
1.958	-0.1081336	-0.1549676	-1.900894E-09	-45.59585	
1.959	-0.1081336	-0.1549676	-1.900894E-09	-45.59585	
1.96	-0.1081336	-0.1549676	-1.900894E-09	-45.59585	
1.961	-0.1081336	-0.1549676	-1.900894E-09	-45.59585	
1.962	-0.1081336	-0.1549676	-1.900895E-09	-45.59585	
1.963	-0.1081336	-0.1549676	-1.900895E-09	-45.59585	
1.964	-0.1081336	-0.1549676	-1.900895E-09	-45.59585	
1.965	-0.1081336	-0.1549676	-1.900895E-09	-45.59585	
1.966	-0.1081336	-0.1549676	-1.900894E-09	-45.59584	
1.967	-0.1081336	-0.1549676	-1.900894E-09	-45.59584	
1.968	-0.1081336	-0.1549676	-1.900894E-09	-45.59583	
1.969	-0.1081336	-0.1549676	-1.900894E-09	-45.59583	
1.97	-0.1081336	-0.1549676	-1.900893E-09	-45.59583	
1.971	-0.1081336	-0.1549676	-1.900893E-09	-45.59582	
1.972	-0.1081336	-0.1549677	-1.900893E-09	-45.59581	
1.973	-0.1081335	-0.1549677	-1.900892E-09	-45.59581	
1.974	-0.1081335	-0.1549677	-1.900892E-09	-45.59581	
1.975	-0.1081335	-0.1549677	-1.900891E-09	-45.59579	
1.976	-0.1081335	-0.1549677	-1.900891E-09	-45.59579	
1.977	-0.1081335	-0.1549677	-1.90089E-09	-45.59578	
1.978	-0.1081335	-0.1549677	-1.900889E-09	-45.59578	
1.979	-0.1081335	-0.1549677	-1.900889E-09	-45.59577	
1.98	-0.1081335	-0.1549677	-1.900888E-09	-45.59576	
1.981	-0.1081334	-0.1549678	-1.900887E-09	-45.59576	
1.982	-0.1081334	-0.1549678	-1.900887E-09	-45.59575	
1.983	-0.1081334	-0.1549678	-1.900886E-09	-45.59575	
1.984	-0.1081334	-0.1549678	-1.900885E-09	-45.59573	
1.985	-0.1081333	-0.1549678	-1.900885E-09	-45.59572	
1.986	-0.1081333	-0.1549678	-1.900884E-09	-45.59571	
1.987	-0.1081333	-0.1549678	-1.900883E-09	-45.59571	
1.988	-0.1081333	-0.1549678	-1.900882E-09	-45.59571	
1.989	-0.1081332	-0.1549678	-1.900882E-09	-45.5957	
1.99	-0.1081332	-0.1549679	-1.900881E-09	-45.59569	
1.991	-0.1081332	-0.1549679	-1.90088E-09	-45.59568	
1.992	-0.1081332	-0.1549679	-1.900879E-09	-45.59568	
1.993	-0.1081332	-0.1549679	-1.900879E-09	-45.59567	
1.994	-0.1081331	-0.1549679	-1.900878E-09	-45.59566	
1.995	-0.1081331	-0.1549679	-1.900877E-09	-45.59566	
1.996	-0.1081331	-0.1549679	-1.900877E-09	-45.59565	
1.997	-0.1081331	-0.1549679	-1.900876E-09	-45.59565	
1.998	-0.1081331	-0.1549679	-1.900875E-09	-45.59564	
1.999	-0.1081331	-0.154968	-1.900875E-09	-45.59563	
2	-0.1081331	-0.154968	-1.900874E-09	-45.59563	
