Time	Position	Velocity	FF	
9.186001	-0.229044	-1.909494	1	
9.187	-0.2309612	-1.917185	1	
9.188001	-0.2328861	-1.924856	1	
9.189	-0.2348186	-1.932508	1	
9.190001	-0.2367587	-1.94014	1	
9.191	-0.2387065	-1.947753	1	
9.192	-0.2406618	-1.955346	1	
9.193001	-0.2426247	-1.96292	1	
9.194	-0.2445952	-1.970474	1	
9.195001	-0.2465732	-1.978008	1	
9.196	-0.2485587	-1.985522	1	
9.197001	-0.2505517	-1.993017	1	
9.198001	-0.2525522	-2.000491	1	
9.199	-0.2545601	-2.007946	1	
9.200001	-0.2565755	-2.01538	1	
9.201	-0.2585983	-2.022794	1	
9.202001	-0.2606285	-2.030187	1	
9.203	-0.2626661	-2.03756	1	
9.204	-0.264711	-2.044913	1	
9.205001	-0.2667632	-2.052246	1	
9.206	-0.2688228	-2.059557	1	
9.207001	-0.2708896	-2.066849	1	
9.208	-0.2729638	-2.074119	1	
9.209001	-0.2750451	-2.081368	1	
9.21	-0.2771337	-2.088597	1	
9.211	-0.2792296	-2.095805	1	
9.212001	-0.2813326	-2.102991	1	
9.213	-0.2834427	-2.110157	1	
9.214001	-0.28556	-2.117301	1	
9.215	-0.2876844	-2.124424	1	
9.216001	-0.289816	-2.131526	1	
9.217	-0.2919546	-2.138606	1	
9.218	-0.2941003	-2.145665	1	
9.219001	-0.296253	-2.152703	1	
9.22	-0.2984127	-2.159718	1	
9.221001	-0.3005794	-2.166713	1	
9.222	-0.3027531	-2.173685	1	
9.223001	-0.3049337	-2.180635	1	
9.224	-0.3071213	-2.187564	1	
9.225	-0.3093157	-2.194471	1	
9.226001	-0.3115171	-2.201356	1	
9.227	-0.3137253	-2.208218	1	
9.228001	-0.3159404	-2.215059	1	
9.229	-0.3181623	-2.221877	1	
9.23	-0.3203909	-2.228673	1	
9.231001	-0.3226264	-2.235447	1	
9.232	-0.3248686	-2.242198	1	
9.233001	-0.3271175	-2.248927	1	
9.234	-0.3293731	-2.255633	1	
9.235001	-0.3316354	-2.262317	1	
9.236	-0.3339044	-2.268978	1	
9.237	-0.33618	-2.275616	1	
9.238001	-0.3384623	-2.282231	1	
9.239	-0.3407511	-2.288824	1	
9.240001	-0.3430465	-2.295393	1	
9.241	-0.3453484	-2.301939	1	
9.242001	-0.3476569	-2.308463	1	
9.243	-0.3499718	-2.314963	1	
9.244	-0.3522933	-2.32144	1	
9.245001	-0.3546212	-2.327894	1	
9.246	-0.3569555	-2.334324	1	
9.247001	-0.3592962	-2.340731	1	
9.248	-0.3616433	-2.347115	1	
9.249001	-0.3639968	-2.353475	1	
9.25	-0.3663566	-2.359811	1	
9.251	-0.3687228	-2.366124	1	
9.252001	-0.3710952	-2.372413	1	
9.253	-0.3734739	-2.378678	1	
9.254001	-0.3758588	-2.384919	1	
9.255	-0.3782499	-2.391137	1	
9.256001	-0.3806472	-2.39733	1	
9.257	-0.3830507	-2.4035	1	
9.258	-0.3854604	-2.409645	1	
9.259001	-0.3878762	-2.415766	1	
9.26	-0.390298	-2.421863	1	
9.261001	-0.3927259	-2.427936	1	
9.262	-0.3951599	-2.433984	1	
9.263	-0.3975999	-2.440008	1	
9.264001	-0.4000459	-2.446008	1	
9.265	-0.4024979	-2.451983	1	
9.266001	-0.4049559	-2.457933	1	
9.267	-0.4074197	-2.463859	1	
9.268001	-0.4098895	-2.46976	1	
9.269	-0.4123651	-2.475636	1	
9.27	-0.4148466	-2.481488	1	
9.271001	-0.4173339	-2.487314	1	
9.272	-0.419827	-2.493116	1	
9.273001	-0.4223259	-2.498893	1	
9.274	-0.4248306	-2.504644	1	
9.275001	-0.4273409	-2.510371	1	
9.276	-0.429857	-2.516072	1	
9.277	-0.4323787	-2.521749	1	
9.278001	-0.4349061	-2.5274	1	
9.279	-0.4374391	-2.533025	1	
9.280001	-0.4399778	-2.538625	1	
9.281	-0.442522	-2.5442	1	
9.282001	-0.4450717	-2.549749	1	
9.283	-0.447627	-2.555273	1	
9.284	-0.4501877	-2.560771	1	
9.285001	-0.452754	-2.566243	1	
9.286	-0.4553257	-2.57169	1	
9.287001	-0.4579028	-2.577111	1	
9.288	-0.4604853	-2.582506	1	
9.289001	-0.4630732	-2.587875	1	
9.290001	-0.4656664	-2.593219	1	
9.291	-0.4682649	-2.598536	1	
9.292001	-0.4708688	-2.603827	1	
9.293	-0.4734779	-2.609092	1	
9.294001	-0.4760922	-2.614331	1	
9.295	-0.4787117	-2.619544	1	
9.296	-0.4813364	-2.624731	1	
9.297001	-0.4839664	-2.629891	1	
9.298	-0.4866014	-2.635025	1	
9.299001	-0.4892415	-2.640132	1	
9.3	-0.4918867	-2.645214	1	
9.301001	-0.494537	-2.650268	1	
9.302	-0.4971923	-2.655296	1	
9.303	-0.4998526	-2.660298	1	
9.304001	-0.5025179	-2.665272	1	
9.305	-0.5051881	-2.670221	1	
9.306001	-0.5078632	-2.675142	1	
9.307	-0.5105433	-2.680037	1	
9.308001	-0.5132282	-2.684904	1	
9.309	-0.5159179	-2.689745	1	
9.31	-0.5186124	-2.694559	1	
9.311001	-0.5213118	-2.699346	1	
9.312	-0.5240159	-2.704106	1	
9.313001	-0.5267248	-2.708838	1	
9.314	-0.5294383	-2.713544	1	
9.315001	-0.5321565	-2.718222	1	
9.316	-0.5348794	-2.722873	1	
9.317	-0.5376069	-2.727497	1	
9.318001	-0.540339	-2.732094	1	
9.319	-0.5430757	-2.736663	1	
9.320001	-0.5458169	-2.741205	1	
9.321	-0.5485626	-2.745719	1	
9.322001	-0.5513129	-2.750206	1	
9.323001	-0.5540676	-2.754666	1	
9.324	-0.5568267	-2.759097	1	
9.325001	-0.5595902	-2.763501	1	
9.326	-0.562358	-2.767878	1	
9.327001	-0.5651302	-2.772227	1	
9.328	-0.5679068	-2.776547	1	
9.329	-0.5706877	-2.780841	1	
9.330001	-0.5734727	-2.785106	1	
9.331	-0.5762621	-2.789343	1	
9.332001	-0.5790556	-2.793553	1	
9.333	-0.5818533	-2.797734	1	
9.334001	-0.5846552	-2.801888	1	
9.335	-0.5874612	-2.806013	1	
9.336	-0.5902714	-2.81011	1	
9.337001	-0.5930855	-2.814179	1	
9.338	-0.5959038	-2.81822	1	
9.339001	-0.598726	-2.822233	1	
9.34	-0.6015522	-2.826218	1	
9.341001	-0.6043823	-2.830174	1	
9.342	-0.6072164	-2.834101	1	
9.343	-0.6100544	-2.838001	1	
9.344001	-0.6128963	-2.841872	1	
9.345	-0.615742	-2.845714	1	
9.346001	-0.6185915	-2.849528	1	
9.347	-0.6214449	-2.853314	1	
9.348001	-0.624302	-2.857071	1	
9.349	-0.6271628	-2.860799	1	
9.35	-0.6300272	-2.864499	1	
9.351001	-0.6328954	-2.86817	1	
9.352	-0.6357672	-2.871812	1	
9.353001	-0.6386427	-2.875426	1	
9.354	-0.6415217	-2.879011	1	
9.355	-0.6444042	-2.882567	1	
9.356001	-0.6472903	-2.886094	1	
9.357	-0.6501799	-2.889592	1	
9.358001	-0.653073	-2.893061	1	
9.359	-0.6559695	-2.896502	1	
9.360001	-0.6588694	-2.899913	1	
9.361	-0.6617727	-2.903295	1	
9.362	-0.6646793	-2.906648	1	
9.363001	-0.6675892	-2.909972	1	
9.364	-0.6705025	-2.913267	1	
9.365001	-0.6734191	-2.916533	1	
9.366	-0.6763389	-2.91977	1	
9.367001	-0.6792618	-2.922977	1	
9.368	-0.682188	-2.926155	1	
9.369	-0.6851173	-2.929304	1	
9.370001	-0.6880497	-2.932423	1	
9.371	-0.6909853	-2.935513	1	
9.372001	-0.6939238	-2.938574	1	
9.373	-0.6968654	-2.941606	1	
9.374001	-0.69981	-2.944607	1	
9.375	-0.7027576	-2.94758	1	
9.376	-0.7057081	-2.950523	1	
9.377001	-0.7086616	-2.953436	1	
9.378	-0.7116179	-2.95632	1	
9.379001	-0.7145771	-2.959174	1	
9.38	-0.7175391	-2.961999	1	
9.381001	-0.7205039	-2.964794	1	
9.382	-0.7234714	-2.967559	1	
9.383	-0.7264417	-2.970295	1	
9.384001	-0.7294147	-2.973001	1	
9.385	-0.7323904	-2.975677	1	
9.386001	-0.7353687	-2.978323	1	
9.387	-0.7383497	-2.980939	1	
9.388	-0.7413332	-2.983526	1	
9.389001	-0.7443193	-2.986083	1	
9.39	-0.7473079	-2.98861	1	
9.391001	-0.750299	-2.991107	1	
9.392	-0.7532926	-2.993574	1	
9.393001	-0.7562886	-2.996011	1	
9.394	-0.759287	-2.998418	1	
9.395	-0.7622878	-3.000795	1	
9.396001	-0.7652909	-3.003142	1	
9.397	-0.7682964	-3.005459	1	
9.398001	-0.7713041	-3.007746	1	
9.399	-0.7743141	-3.010003	1	
9.400001	-0.7773263	-3.012229	1	
9.401	-0.7803408	-3.014426	1	
9.402	-0.7833574	-3.016593	1	
9.403001	-0.7863761	-3.018729	1	
9.404	-0.7893969	-3.020835	1	
9.405001	-0.7924199	-3.022911	1	
9.406	-0.7954448	-3.024956	1	
9.407001	-0.7984717	-3.026972	1	
9.408	-0.8015007	-3.028957	1	
9.409	-0.8045316	-3.030911	1	
9.410001	-0.8075644	-3.032836	1	
9.411	-0.8105991	-3.03473	1	
9.412001	-0.8136358	-3.036593	1	
9.413	-0.8166742	-3.038427	1	
9.414001	-0.8197144	-3.04023	1	
9.415001	-0.8227564	-3.042002	1	
9.416	-0.8258002	-3.043744	1	
9.417001	-0.8288456	-3.045456	1	
9.418	-0.8318927	-3.047137	1	
9.419001	-0.8349415	-3.048787	1	
9.42	-0.8379919	-3.050407	1	
9.421	-0.8410439	-3.051997	1	
9.422001	-0.8440974	-3.053556	1	
9.423	-0.8471525	-3.055084	1	
9.424001	-0.8502091	-3.056582	1	
9.425	-0.8532672	-3.05805	1	
9.426001	-0.8563267	-3.059487	1	
9.427	-0.8593876	-3.060893	1	
9.428	-0.8624498	-3.062268	1	
9.429001	-0.8655134	-3.063613	1	
9.43	-0.8685784	-3.064927	1	
9.431001	-0.8716446	-3.066211	1	
9.432	-0.874712	-3.067464	1	
9.433001	-0.8777807	-3.068686	1	
9.434	-0.8808506	-3.069878	1	
9.435	-0.8839216	-3.071038	1	
9.436001	-0.8869938	-3.072169	1	
9.437	-0.890067	-3.073268	1	
9.438001	-0.8931414	-3.074337	1	
9.439	-0.8962168	-3.075374	1	
9.440001	-0.8992931	-3.076381	1	
9.441	-0.9023705	-3.077358	1	
9.442	-0.9054487	-3.078303	1	
9.443001	-0.908528	-3.079218	1	
9.444	-0.9116081	-3.080102	1	
9.445001	-0.9146891	-3.080955	1	
9.446	-0.9177709	-3.081778	1	
9.447001	-0.9208534	-3.082569	1	
9.448001	-0.9239368	-3.08333	1	
9.449	-0.9270208	-3.08406	1	
9.450001	-0.9301056	-3.084759	1	
9.451	-0.9331911	-3.085427	1	
9.452001	-0.9362772	-3.086064	1	
9.453	-0.9393638	-3.086671	1	
9.454	-0.9424511	-3.087246	1	
9.455001	-0.9455389	-3.087791	1	
9.456	-0.9486272	-3.088305	1	
9.457001	-0.9517159	-3.088787	1	
9.458	-0.9548052	-3.089239	1	
9.459001	-0.9578949	-3.08966	1	
9.46	-0.9609849	-3.090051	1	
9.461	-0.9640753	-3.09041	1	
9.462001	-0.967166	-3.090738	1	
9.463	-0.970257	-3.091036	1	
9.464001	-0.9733483	-3.091302	1	
9.465	-0.9764398	-3.091538	1	
9.466001	-0.9795316	-3.091743	1	
9.467	-0.9826235	-3.091917	1	
9.468	-0.9857156	-3.092059	1	
9.469001	-0.9888077	-3.092171	1	
9.47	-0.9919	-3.092252	1	
9.471001	-0.9949923	-3.092303	1	
9.472	-0.9980846	-3.092322	1	
9.473001	-1.001177	-3.09231	1	
9.474	-1.004269	-3.092268	1	
9.475	-1.007361	-3.092194	1	
9.476001	-1.010453	-3.09209	1	
9.477	-1.013545	-3.091954	1	
9.478001	-1.016637	-3.091788	1	
9.479	-1.019729	-3.091591	1	
9.48	-1.02282	-3.091362	1	
9.481001	-1.025911	-3.091104	1	
9.482	-1.029002	-3.090814	1	
9.483001	-1.032093	-3.090493	1	
9.484	-1.035183	-3.090141	1	
9.485001	-1.038273	-3.089758	1	
9.486	-1.041362	-3.089345	1	
9.487	-1.044451	-3.0889	1	
9.488001	-1.047539	-3.088425	1	
9.489	-1.050627	-3.087919	1	
9.490001	-1.053715	-3.087382	1	
9.491	-1.056801	-3.086814	1	
9.492001	-1.059888	-3.086215	1	
9.493	-1.062973	-3.085585	1	
9.494	-1.066058	-3.084925	1	
9.495001	-1.069142	-3.084233	1	
9.496	-1.072226	-3.083511	1	
9.497001	-1.075308	-3.082758	1	
9.498	-1.07839	-3.081974	1	
9.499001	-1.081472	-3.08116	1	
9.5	-1.084552	-3.080314	1	
9.501	-1.087631	-3.079438	1	
9.502001	-1.09071	-3.078531	1	
9.503	-1.093788	-3.077593	1	
9.504001	-1.096864	-3.076625	1	
9.505	-1.09994	-3.075626	1	
9.506001	-1.103014	-3.074596	1	
9.507001	-1.106088	-3.073535	1	
9.508	-1.109161	-3.072443	1	
9.509001	-1.112232	-3.071321	1	
9.51	-1.115302	-3.070168	1	
9.511001	-1.118371	-3.068985	1	
9.512	-1.121439	-3.06777	1	
9.513	-1.124505	-3.066525	1	
9.514001	-1.127571	-3.06525	1	
9.515	-1.130634	-3.063944	1	
9.516001	-1.133697	-3.062607	1	
9.517	-1.136758	-3.061239	1	
9.518001	-1.139818	-3.059841	1	
9.519	-1.142877	-3.058413	1	
9.52	-1.145934	-3.056953	1	
9.521001	-1.148989	-3.055464	1	
9.522	-1.152043	-3.053943	1	
9.523001	-1.155095	-3.052392	1	
9.524	-1.158146	-3.050811	1	
9.525001	-1.161195	-3.049199	1	
9.526	-1.164243	-3.047557	1	
9.527	-1.167289	-3.045884	1	
9.528001	-1.170333	-3.044181	1	
9.529	-1.173375	-3.042447	1	
9.530001	-1.176416	-3.040683	1	
9.531	-1.179455	-3.038889	1	
9.532001	-1.182492	-3.037064	1	
9.533	-1.185527	-3.035209	1	
9.534	-1.188561	-3.033323	1	
9.535001	-1.191592	-3.031408	1	
9.536	-1.194621	-3.029461	1	
9.537001	-1.197649	-3.027485	1	
9.538	-1.200674	-3.025478	1	
9.539001	-1.203698	-3.023442	1	
9.540001	-1.206719	-3.021374	1	
9.541	-1.209738	-3.019277	1	
9.542001	-1.212756	-3.01715	1	
9.543	-1.215771	-3.014992	1	
9.544001	-1.218783	-3.012804	1	
9.545	-1.221794	-3.010587	1	
9.546	-1.224802	-3.008339	1	
9.547001	-1.227809	-3.006061	1	
9.548	-1.230812	-3.003753	1	
9.549001	-1.233814	-3.001415	1	
9.55	-1.236813	-2.999047	1	
9.551001	-1.23981	-2.996649	1	
9.552	-1.242804	-2.994221	1	
9.553	-1.245795	-2.991763	1	
9.554001	-1.248785	-2.989276	1	
9.555	-1.251772	-2.986758	1	
9.556001	-1.254756	-2.98421	1	
9.557	-1.257737	-2.981633	1	
9.558001	-1.260716	-2.979026	1	
9.559	-1.263693	-2.976389	1	
9.56	-1.266667	-2.973723	1	
9.561001	-1.269638	-2.971026	1	
9.562	-1.272606	-2.968301	1	
9.563001	-1.275571	-2.965545	1	
9.564	-1.278534	-2.96276	1	
9.565001	-1.281494	-2.959945	1	
9.566	-1.284451	-2.957101	1	
9.567	-1.287405	-2.954227	1	
9.568001	-1.290357	-2.951323	1	
9.569	-1.293305	-2.94839	1	
9.570001	-1.296251	-2.945428	1	
9.571	-1.299193	-2.942436	1	
9.572001	-1.302132	-2.939415	1	
9.573001	-1.305069	-2.936364	1	
9.574	-1.308002	-2.933285	1	
9.575001	-1.310932	-2.930175	1	
9.576	-1.313859	-2.927037	1	
9.577001	-1.316783	-2.923869	1	
9.578	-1.319704	-2.920672	1	
9.579	-1.322621	-2.917446	1	
9.580001	-1.325535	-2.914191	1	
9.581	-1.328446	-2.910907	1	
9.582001	-1.331354	-2.907593	1	
9.583	-1.334258	-2.904251	1	
9.584001	-1.337159	-2.90088	1	
9.585	-1.340057	-2.897479	1	
9.586	-1.342951	-2.89405	1	
9.587001	-1.345841	-2.890592	1	
9.588	-1.348728	-2.887105	1	
9.589001	-1.351612	-2.883589	1	
9.59	-1.354492	-2.880044	1	
9.591001	-1.357368	-2.87647	1	
9.592	-1.360241	-2.872868	1	
9.593	-1.363111	-2.869237	1	
9.594001	-1.365976	-2.865577	1	
9.595	-1.368838	-2.861889	1	
9.596001	-1.371696	-2.858172	1	
9.597	-1.374551	-2.854427	1	
9.598001	-1.377401	-2.850653	1	
9.599001	-1.380248	-2.846851	1	
9.6	-1.383091	-2.84302	1	
9.601001	-1.38593	-2.839161	1	
9.602	-1.388766	-2.835274	1	
9.603001	-1.391597	-2.831358	1	
9.604	-1.394424	-2.827414	1	
9.605	-1.397248	-2.823441	1	
9.606001	-1.400067	-2.819441	1	
9.607	-1.402883	-2.815412	1	
9.608001	-1.405694	-2.811356	1	
9.609	-1.408501	-2.807271	1	
9.610001	-1.411304	-2.803158	1	
9.611	-1.414103	-2.799017	1	
9.612	-1.416898	-2.794848	1	
9.613001	-1.419689	-2.790652	1	
9.614	-1.422475	-2.786427	1	
9.615001	-1.425258	-2.782175	1	
9.616	-1.428035	-2.777894	1	
9.617001	-1.430809	-2.773587	1	
9.618	-1.433578	-2.769251	1	
9.619	-1.436343	-2.764888	1	
9.620001	-1.439104	-2.760497	1	
9.621	-1.44186	-2.756078	1	
9.622001	-1.444612	-2.751632	1	
9.623	-1.447359	-2.747159	1	
9.624001	-1.450101	-2.742658	1	
9.625	-1.452839	-2.73813	1	
9.626	-1.455573	-2.733574	1	
9.627001	-1.458302	-2.728991	1	
9.628	-1.461026	-2.724381	1	
9.629001	-1.463746	-2.719744	1	
9.63	-1.466461	-2.71508	1	
9.631001	-1.469172	-2.710388	1	
9.632001	-1.471877	-2.705669	1	
9.633	-1.474578	-2.700924	1	
9.634001	-1.477274	-2.696151	1	
9.635	-1.479966	-2.691351	1	
9.636001	-1.482652	-2.686525	1	
9.637	-1.485334	-2.681672	1	
9.638	-1.488011	-2.676792	1	
9.639001	-1.490683	-2.671885	1	
9.64	-1.49335	-2.666952	1	
9.641001	-1.496011	-2.661992	1	
9.642	-1.498669	-2.657006	1	
9.643001	-1.501321	-2.651993	1	
9.644	-1.503968	-2.646953	1	
9.645	-1.506609	-2.641887	1	
9.646001	-1.509246	-2.636795	1	
9.647	-1.511878	-2.631676	1	
9.648001	-1.514504	-2.626531	1	
9.649	-1.517126	-2.62136	1	
9.650001	-1.519742	-2.616163	1	
9.651	-1.522353	-2.61094	1	
9.652	-1.524959	-2.60569	1	
9.653001	-1.527559	-2.600415	1	
9.654	-1.530154	-2.595113	1	
9.655001	-1.532744	-2.589786	1	
9.656	-1.535328	-2.584433	1	
9.657001	-1.537907	-2.579054	1	
9.658	-1.540481	-2.573649	1	
9.659	-1.543049	-2.568219	1	
9.660001	-1.545612	-2.562763	1	
9.661	-1.548169	-2.557281	1	
9.662001	-1.550721	-2.551775	1	
9.663	-1.553267	-2.546242	1	
9.664001	-1.555808	-2.540684	1	
9.665001	-1.558343	-2.535101	1	
9.666	-1.560873	-2.529492	1	
9.667001	-1.563397	-2.523859	1	
9.668	-1.565915	-2.5182	1	
9.669001	-1.568427	-2.512516	1	
9.67	-1.570934	-2.506806	1	
9.671	-1.573435	-2.501072	1	
9.672001	-1.575931	-2.495313	1	
9.673	-1.57842	-2.489529	1	
9.674001	-1.580904	-2.48372	1	
9.675	-1.583382	-2.477887	1	
9.676001	-1.585854	-2.472028	1	
9.677	-1.58832	-2.466145	1	
9.678	-1.59078	-2.460238	1	
9.679001	-1.593235	-2.454306	1	
9.68	-1.595683	-2.448349	1	
9.681001	-1.598125	-2.442368	1	
9.682	-1.600562	-2.436363	1	
9.683001	-1.602992	-2.430333	1	
9.684	-1.605416	-2.424279	1	
9.685	-1.607834	-2.418201	1	
9.686001	-1.610246	-2.412098	1	
9.687	-1.612652	-2.405972	1	
9.688001	-1.615052	-2.399822	1	
9.689	-1.617446	-2.393647	1	
9.690001	-1.619833	-2.387449	1	
9.691	-1.622214	-2.381227	1	
9.692	-1.624589	-2.374982	1	
9.693001	-1.626958	-2.368712	1	
9.694	-1.629321	-2.362419	1	
9.695001	-1.631677	-2.356102	1	
9.696	-1.634026	-2.349762	1	
9.697001	-1.63637	-2.343399	1	
9.698001	-1.638707	-2.337012	1	
9.699	-1.641037	-2.330602	1	
9.700001	-1.643362	-2.324169	1	
9.701	-1.645679	-2.317712	1	
9.702001	-1.64799	-2.311232	1	
9.703	-1.650295	-2.30473	1	
9.704	-1.652593	-2.298204	1	
9.705001	-1.654885	-2.291655	1	
9.706	-1.65717	-2.285084	1	
9.707001	-1.659449	-2.27849	1	
9.708	-1.661721	-2.271873	1	
9.709001	-1.663986	-2.265233	1	
9.71	-1.666244	-2.258571	1	
9.711	-1.668496	-2.251886	1	
9.712001	-1.670741	-2.245179	1	
9.713	-1.67298	-2.238449	1	
9.714001	-1.675211	-2.231697	1	
9.715	-1.677436	-2.224923	1	
9.716001	-1.679654	-2.218127	1	
9.717	-1.681866	-2.211308	1	
9.718	-1.68407	-2.204468	1	
9.719001	-1.686268	-2.197605	1	
9.72	-1.688459	-2.190721	1	
9.721001	-1.690642	-2.183815	1	
9.722	-1.692819	-2.176887	1	
9.723001	-1.694989	-2.169937	1	
9.724001	-1.697152	-2.162966	1	
9.725	-1.699308	-2.155973	1	
9.726001	-1.701457	-2.148958	1	
9.727	-1.703599	-2.141923	1	
9.728001	-1.705734	-2.134866	1	
9.729	-1.707862	-2.127787	1	
9.73	-1.709983	-2.120687	1	
9.731001	-1.712096	-2.113567	1	
9.732	-1.714203	-2.106425	1	
9.733001	-1.716302	-2.099262	1	
9.734	-1.718394	-2.092078	1	
9.735001	-1.720479	-2.084874	1	
9.736	-1.722556	-2.077648	1	
9.737	-1.724627	-2.070402	1	
9.738001	-1.72669	-2.063136	1	
9.739	-1.728746	-2.055848	1	
9.740001	-1.730794	-2.048541	1	
9.741	-1.732836	-2.041213	1	
9.742001	-1.734869	-2.033864	1	
9.743	-1.736896	-2.026495	1	
9.744	-1.738915	-2.019106	1	
9.745001	-1.740927	-2.011697	1	
9.746	-1.742931	-2.004268	1	
9.747001	-1.744928	-1.996819	1	
9.748	-1.746917	-1.98935	1	
9.749001	-1.748899	-1.981861	1	
9.75	-1.750873	-1.974353	1	
9.751	-1.75284	-1.966825	1	
9.752001	-1.754799	-1.959277	1	
9.753	-1.756751	-1.95171	1	
9.754001	-1.758695	-1.944123	1	
9.755	-1.760632	-1.936517	1	
9.756001	-1.762561	-1.928892	1	
9.757001	-1.764482	-1.921247	1	
9.758	-1.766396	-1.913583	1	
9.759001	-1.768301	-1.905901	1	
9.76	-1.7702	-1.898199	1	
9.761001	-1.77209	-1.890478	1	
9.762	-1.773973	-1.882739	1	
9.763	-1.775848	-1.87498	1	
9.764001	-1.777715	-1.867203	1	
9.765	-1.779574	-1.859408	1	
9.766001	-1.781426	-1.851594	1	
9.767	-1.78327	-1.843761	1	
9.768001	-1.785106	-1.835911	1	
9.769	-1.786934	-1.828042	1	
9.77	-1.788754	-1.820154	1	
9.771001	-1.790566	-1.812249	1	
9.772	-1.792371	-1.804325	1	
9.773001	-1.794167	-1.796384	1	
9.774	-1.795955	-1.788425	1	
9.775001	-1.797736	-1.780447	1	
9.776	-1.799508	-1.772453	1	
9.777	-1.801273	-1.76444	1	
9.778001	-1.803029	-1.75641	1	
9.779	-1.804777	-1.748362	1	
9.780001	-1.806518	-1.740297	1	
9.781	-1.80825	-1.732215	1	
9.782001	-1.809974	-1.724116	1	
9.783	-1.81169	-1.715999	1	
9.784	-1.813398	-1.707865	1	
9.785001	-1.815098	-1.699715	1	
9.786	-1.816789	-1.691547	1	
9.787001	-1.818473	-1.683362	1	
9.788	-1.820148	-1.675161	1	
9.789001	-1.821815	-1.666943	1	
9.790001	-1.823473	-1.658709	1	
9.791	-1.825124	-1.650458	1	
9.792001	-1.826766	-1.64219	1	
9.793	-1.8284	-1.633907	1	
9.794001	-1.830025	-1.625607	1	
9.795	-1.831643	-1.61729	1	
9.796	-1.833252	-1.608958	1	
9.797001	-1.834852	-1.60061	1	
9.798	-1.836445	-1.592246	1	
9.799001	-1.838028	-1.583866	1	
9.8	-1.839604	-1.57547	1	
9.801001	-1.841171	-1.567059	1	
9.802	-1.84273	-1.558632	1	
9.803	-1.84428	-1.550189	1	
9.804001	-1.845821	-1.541731	1	
9.805	-1.847355	-1.533258	1	
9.806001	-1.84888	-1.524769	1	
9.807	-1.850396	-1.516266	1	
9.808001	-1.851904	-1.507747	1	
9.809	-1.853403	-1.499213	1	
9.81	-1.854893	-1.490664	1	
9.811001	-1.856376	-1.482101	1	
9.812	-1.857849	-1.473523	1	
9.813001	-1.859314	-1.46493	1	
9.814	-1.86077	-1.456322	1	
9.815001	-1.862218	-1.4477	1	
9.816001	-1.863657	-1.439064	1	
9.817	-1.865088	-1.430413	1	
9.818001	-1.866509	-1.421748	1	
9.819	-1.867922	-1.413069	1	
9.820001	-1.869327	-1.404377	1	
9.821	-1.870723	-1.39567	1	
9.822001	-1.87211	-1.386949	1	
9.823001	-1.873488	-1.378214	1	
9.824	-1.874857	-1.369466	1	
9.825001	-1.876218	-1.360704	1	
9.826	-1.87757	-1.351928	1	
9.827001	-1.878913	-1.34314	1	
9.828	-1.880247	-1.334337	1	
9.829	-1.881573	-1.325522	1	
9.830001	-1.882889	-1.316693	1	
9.831	-1.884197	-1.307852	1	
9.832001	-1.885496	-1.298997	1	
9.833	-1.886786	-1.290129	1	
9.834001	-1.888068	-1.281249	1	
9.835	-1.88934	-1.272356	1	
9.836	-1.890603	-1.26345	1	
9.837001	-1.891858	-1.254532	1	
9.838	-1.893104	-1.245601	1	
9.839001	-1.89434	-1.236658	1	
9.84	-1.895568	-1.227702	1	
9.841001	-1.896787	-1.218735	1	
9.842	-1.897996	-1.209755	1	
9.843	-1.899197	-1.200763	1	
9.844001	-1.900389	-1.191759	1	
9.845	-1.901572	-1.182744	1	
9.846001	-1.902745	-1.173717	1	
9.847	-1.90391	-1.164678	1	
9.848001	-1.905066	-1.155628	1	
9.849001	-1.906212	-1.146566	1	
9.85	-1.90735	-1.137493	1	
9.851001	-1.908478	-1.128408	1	
9.852	-1.909598	-1.119312	1	
9.853001	-1.910708	-1.110206	1	
9.854	-1.911809	-1.101088	1	
9.855	-1.912901	-1.091959	1	
9.856001	-1.913984	-1.08282	1	
9.857	-1.915057	-1.073669	1	
9.858001	-1.916122	-1.064508	1	
9.859	-1.917177	-1.055337	1	
9.860001	-1.918223	-1.046155	1	
9.861	-1.91926	-1.036963	1	
9.862	-1.920288	-1.02776	1	
9.863001	-1.921307	-1.018547	1	
9.864	-1.922316	-1.009324	1	
9.865001	-1.923316	-1.000091	1	
9.866	-1.924307	-0.9908485	1	
9.867001	-1.925288	-0.9815959	1	
9.868	-1.926261	-0.9723336	1	
9.869	-1.927224	-0.9630616	1	
9.870001	-1.928178	-0.9537801	1	
9.871	-1.929122	-0.9444892	1	
9.872001	-1.930057	-0.9351889	1	
9.873	-1.930983	-0.9258793	1	
9.874001	-1.9319	-0.9165606	1	
9.875	-1.932807	-0.9072328	1	
9.876	-1.933705	-0.897896	1	
9.877001	-1.934594	-0.8885503	1	
9.878	-1.935473	-0.8791959	1	
9.879001	-1.936343	-0.8698327	1	
9.88	-1.937203	-0.8604609	1	
9.881001	-1.938054	-0.8510807	1	
9.882001	-1.938896	-0.841692	1	
9.883	-1.939728	-0.8322949	1	
9.884001	-1.940551	-0.8228897	1	
9.885	-1.941365	-0.8134763	1	
9.886001	-1.942169	-0.8040549	1	
9.887	-1.942963	-0.7946255	1	
9.888	-1.943748	-0.7851883	1	
9.889001	-1.944524	-0.7757434	1	
