Time	1Vm	Delayed_Rect_K	Fast_Na	1It	
0.000186	-0.07007851	-1.512942E-11	7.278319E-12	-7.851102E-12	
0.000187	-0.07007849	-1.512692E-11	7.277796E-12	-7.849127E-12	
0.000188	-0.07007847	-1.512443E-11	7.277279E-12	-7.847155E-12	
0.000189	-0.07007845	-1.512195E-11	7.276769E-12	-7.845178E-12	
0.00019	-0.07007843	-1.511945E-11	7.276266E-12	-7.843184E-12	
0.000191	-0.07007842	-1.511696E-11	7.275767E-12	-7.841196E-12	
0.000192	-0.0700784	-1.511447E-11	7.275274E-12	-7.839198E-12	
0.000193	-0.07007837	-1.511199E-11	7.274788E-12	-7.837203E-12	
0.000194	-0.07007835	-1.510951E-11	7.274309E-12	-7.835203E-12	
0.000195	-0.07007833	-1.510702E-11	7.273836E-12	-7.833187E-12	
0.000196	-0.07007831	-1.510455E-11	7.273369E-12	-7.831183E-12	
0.000197	-0.07007829	-1.510208E-11	7.272907E-12	-7.829173E-12	
0.000198	-0.07007827	-1.50996E-11	7.272452E-12	-7.827145E-12	
0.000199	-0.07007825	-1.509712E-11	7.272001E-12	-7.825124E-12	
0.0002	-0.07007823	-1.509464E-11	7.271556E-12	-7.823086E-12	
0.000201	-0.07007821	-1.509218E-11	7.271118E-12	-7.821062E-12	
0.000202	-0.07007819	-1.508973E-11	7.270683E-12	-7.819043E-12	
0.000203	-0.07007817	-1.508725E-11	7.270255E-12	-7.816997E-12	
0.000204	-0.07007815	-1.508479E-11	7.269833E-12	-7.814957E-12	
0.000205	-0.07007813	-1.508233E-11	7.269416E-12	-7.812912E-12	
0.000206	-0.07007811	-1.507986E-11	7.269004E-12	-7.810857E-12	
0.000207	-0.07007809	-1.50774E-11	7.268596E-12	-7.808808E-12	
0.000208	-0.07007807	-1.507495E-11	7.268193E-12	-7.806757E-12	
0.000209	-0.07007805	-1.507249E-11	7.267797E-12	-7.804696E-12	
0.00021	-0.07007802	-1.507003E-11	7.267408E-12	-7.802621E-12	
0.000211	-0.070078	-1.506758E-11	7.267021E-12	-7.80056E-12	
0.000212	-0.07007799	-1.506513E-11	7.266639E-12	-7.798493E-12	
0.000213	-0.07007796	-1.506267E-11	7.266263E-12	-7.796411E-12	
0.000214	-0.07007794	-1.506023E-11	7.265891E-12	-7.794336E-12	
0.000215	-0.07007792	-1.505779E-11	7.265523E-12	-7.792263E-12	
0.000216	-0.0700779	-1.505535E-11	7.265158E-12	-7.79019E-12	
0.000217	-0.07007788	-1.505291E-11	7.264798E-12	-7.78811E-12	
0.000218	-0.07007786	-1.505047E-11	7.264443E-12	-7.786027E-12	
0.000219	-0.07007784	-1.504803E-11	7.264093E-12	-7.783935E-12	
0.00022	-0.07007782	-1.504559E-11	7.263748E-12	-7.781838E-12	
0.000221	-0.0700778	-1.504315E-11	7.263407E-12	-7.779747E-12	
0.000222	-0.07007778	-1.504072E-11	7.263072E-12	-7.777652E-12	
0.000223	-0.07007776	-1.503829E-11	7.262738E-12	-7.775555E-12	
0.000224	-0.07007773	-1.503585E-11	7.262409E-12	-7.77344E-12	
0.000225	-0.07007771	-1.503343E-11	7.262085E-12	-7.771341E-12	
0.000226	-0.07007769	-1.5031E-11	7.261764E-12	-7.769238E-12	
0.000227	-0.07007767	-1.502858E-11	7.261447E-12	-7.767132E-12	
0.000228	-0.07007765	-1.502615E-11	7.261136E-12	-7.765009E-12	
0.000229	-0.07007763	-1.502372E-11	7.260826E-12	-7.762896E-12	
0.00023	-0.07007761	-1.502131E-11	7.260521E-12	-7.760784E-12	
0.000231	-0.07007758	-1.501889E-11	7.26022E-12	-7.75867E-12	
0.000232	-0.07007757	-1.501649E-11	7.259921E-12	-7.756564E-12	
0.000233	-0.07007755	-1.501406E-11	7.259629E-12	-7.754431E-12	
0.000234	-0.07007752	-1.501164E-11	7.259338E-12	-7.752307E-12	
0.000235	-0.0700775	-1.500924E-11	7.259052E-12	-7.750185E-12	
0.000236	-0.07007749	-1.500683E-11	7.258768E-12	-7.748061E-12	
0.000237	-0.07007746	-1.500441E-11	7.25849E-12	-7.745919E-12	
0.000238	-0.07007744	-1.5002E-11	7.258213E-12	-7.74379E-12	
0.000239	-0.07007741	-1.49996E-11	7.257941E-12	-7.741661E-12	
0.00024	-0.07007739	-1.49972E-11	7.257672E-12	-7.739531E-12	
