Time	1Vm	2Vm	
0.1406	-0.06454641	-0.05887343	
0.1408	-0.06435857	-0.05898641	
0.141	-0.06434759	-0.05884619	
0.1412	-0.06440492	-0.05885469	
0.1414	-0.06429659	-0.05874573	
0.1416	-0.06432847	-0.05854362	
0.1418	-0.06416508	-0.05839556	
0.142	-0.06407333	-0.05847843	
0.1422	-0.06406941	-0.05848384	
0.1424	-0.06423602	-0.05836617	
0.1426	-0.06435803	-0.0583001	
0.1428	-0.06424954	-0.05818846	
0.143	-0.06438619	-0.05829591	
0.1432	-0.06417163	-0.05813717	
0.1434	-0.0642982	-0.05816672	
0.1436	-0.06417789	-0.05803055	
0.1438	-0.06418797	-0.05812103	
0.144	-0.06428735	-0.05791046	
0.1442	-0.06418461	-0.05799306	
0.1444	-0.06403521	-0.05797456	
0.1446	-0.06419697	-0.05776402	
0.1448	-0.0643462	-0.05763593	
0.145	-0.06441726	-0.05760513	
0.1452	-0.06416621	-0.05746139	
0.1454	-0.0640787	-0.05727283	
0.1456	-0.06417006	-0.05730918	
0.1458	-0.06395759	-0.05728396	
0.146	-0.06407427	-0.05736614	
0.1462	-0.06385739	-0.05733399	
0.1464	-0.06389741	-0.05732473	
0.1466	-0.06391944	-0.05719707	
0.1468	-0.06387401	-0.05725504	
0.147	-0.063922	-0.05718506	
0.1472	-0.06406242	-0.05690468	
0.1474	-0.06413338	-0.05693125	
0.1476	-0.06391458	-0.05671634	
0.1478	-0.06384176	-0.05655115	
0.148	-0.06376736	-0.056678	
0.1482	-0.06369822	-0.0564424	
0.1484	-0.06351543	-0.05625171	
0.1486	-0.06335163	-0.05615062	
0.1488	-0.06319378	-0.05614832	
0.149	-0.06325742	-0.05613209	
0.1492	-0.06331277	-0.05599851	
0.1494	-0.06344782	-0.05590673	
0.1496	-0.06325494	-0.05576311	
0.1498	-0.06333324	-0.05572019	
0.15	-0.06337991	-0.05572106	
0.1502	-0.06327936	-0.05583037	
0.1504	-0.06340622	-0.05583279	
0.1506	-0.06354277	-0.05577734	
0.1508	-0.06333939	-0.05591237	
0.151	-0.06346226	-0.05594859	
0.1512	-0.06358152	-0.05579489	
0.1514	-0.0637217	-0.05572584	
0.1516	-0.06385133	-0.05579908	
0.1518	-0.06358316	-0.05562443	
0.152	-0.06360408	-0.05544062	
0.1522	-0.06372403	-0.05554613	
0.1524	-0.06377043	-0.05554472	
0.1526	-0.06364671	-0.05547607	
0.1528	-0.06362148	-0.0552628	
0.153	-0.06343115	-0.05525099	
0.1532	-0.06342524	-0.05521955	
0.1534	-0.06334282	-0.05535081	
0.1536	-0.06313721	-0.05513507	
0.1538	-0.06298221	-0.05528295	
0.154	-0.0628065	-0.05541323	
0.1542	-0.06279861	-0.05553942	
0.1544	-0.06272537	-0.05542586	
0.1546	-0.06285462	-0.05532089	
0.1548	-0.06288327	-0.05516125	
0.155	-0.06304255	0	
0.1552	-0.06292232	-0.0556929	
0.1554	-0.06296391	-0.05624832	
0.1556	-0.06274353	-0.05675505	
0.1558	-0.06263608	-0.0572375	
0.156	-0.06266267	-0.05742947	
0.1562	-0.06249192	-0.0577073	
0.1564	-0.06245544	-0.0579287	
0.1566	-0.06240057	-0.05801546	
0.1568	-0.06241764	-0.05831302	
0.157	-0.06249205	-0.05856958	
0.1572	-0.06239252	-0.05861459	
0.1574	-0.06243531	-0.05875437	
0.1576	-0.06245312	-0.0588771	
0.1578	-0.06254334	-0.05897154	
0.158	-0.06243546	-0.05906575	
0.1582	-0.06259165	-0.05897339	
0.1584	-0.0625553	-0.05879804	
0.1586	-0.06264313	-0.05874484	
0.1588	-0.06247638	-0.05882609	
0.159	-0.06235941	-0.05873375	
0.1592	-0.06243097	-0.05873786	
0.1594	-0.06234131	-0.05871671	
0.1596	-0.06249515	-0.05854772	
0.1598	-0.06250011	-0.058324	
0.16	-0.06265475	-0.05847971	
0.1602	-0.06241325	-0.05840875	
0.1604	-0.06250592	-0.05817173	
0.1606	-0.06250294	-0.05801722	
0.1608	-0.06253394	-0.0579583	
0.161	-0.06258559	-0.05786749	
0.1612	-0.06233926	-0.05784018	
0.1614	-0.06221131	-0.05776465	
0.1616	-0.06214999	-0.05779748	
0.1618	-0.06229562	-0.05772324	
0.162	-0.06225504	-0.0576207	
0.1622	-0.06220238	-0.05774203	
0.1624	-0.06200328	-0.05779819	
0.1626	-0.06195356	-0.05772652	
0.1628	-0.0618885	-0.05774257	
0.163	-0.06197594	-0.05749791	
0.1632	-0.06176256	-0.05724581	
0.1634	-0.06182707	-0.05699019	
0.1636	-0.06199087	-0.05702931	
0.1638	-0.06175547	-0.05702714	
0.164	-0.06167438	-0.05711138	
0.1642	-0.06180883	-0.05713494	
0.1644	-0.06182615	-0.05712882	
0.1646	-0.0618744	-0.05688857	
0.1648	-0.06192783	-0.05689243	
0.165	-0.0619838	-0.05679641	
0.1652	-0.06198297	-0.05677106	
0.1654	-0.06184281	-0.05663187	
0.1656	-0.06160082	-0.05669961	
0.1658	-0.06167093	-0.05643127	
0.166	-0.06178559	-0.05625287	
0.1662	-0.06177184	-0.05623381	
0.1664	-0.06179567	-0.05610264	
0.1666	-0.06179075	-0.05584348	
0.1668	-0.06186129	-0.05591509	
0.167	-0.06166008	-0.05604306	
0.1672	-0.06149189	-0.05607289	
0.1674	-0.06143021	-0.05610038	
0.1676	-0.06134243	-0.05596853	
0.1678	-0.06150685	-0.0558812	
0.168	-0.06151412	-0.05579647	
0.1682	-0.06155946	-0.05566831	
0.1684	-0.06162579	-0.05545231	
0.1686	-0.06155905	-0.05542655	
0.1688	-0.06155649	-0.05537745	
0.169	-0.06161204	-0.05542982	
0.1692	-0.06140495	-0.05544554	
0.1694	-0.06131772	-0.0555519	
0.1696	-0.06112828	-0.05550142	
0.1698	-0.0611692	-0.0554857	
0.17	-0.06128163	-0.05530261	
0.1702	-0.06137084	-0.05540444	
0.1704	-0.06125342	-0.05550879	
0.1706	-0.06110348	-0.05530012	
0.1708	-0.06108088	-0.05531566	
0.171	-0.06102023	-0.05536674	
0.1712	-0.06117453	-0.05521568	
0.1714	-0.06098915	-0.05516053	
0.1716	-0.06096219	-0.05524893	
0.1718	-0.06101412	-0.05532755	
0.172	-0.06112065	-0.05511197	
0.1722	-0.06098162	-0.05504814	
0.1724	-0.06110344	-0.0550808	
0.1726	-0.06111303	0	
0.1728	-0.06092196	-0.05547351	
0.173	-0.06080309	-0.05605122	
0.1732	-0.06084175	-0.05640659	
0.1734	-0.06081925	-0.0569215	
0.1736	-0.06092658	-0.05724975	
0.1738	-0.0607544	-0.05753214	
0.174	-0.06089908	-0.05774395	
0.1742	-0.06069568	-0.0579811	
0.1744	-0.06072427	-0.0581297	
0.1746	-0.06080737	-0.05813311	
0.1748	-0.06058836	-0.05825385	
0.175	-0.0606545	-0.05816156	
0.1752	-0.06041736	-0.05826864	
0.1754	-0.06054451	-0.05828309	
0.1756	-0.06043397	-0.0583191	
0.1758	-0.06037671	-0.05827739	
0.176	-0.06048617	-0.0584229	
0.1762	-0.06060157	-0.05856921	
0.1764	-0.06043943	-0.05843428	
0.1766	-0.0604332	-0.05831505	
0.1768	-0.06021627	-0.05825386	
0.177	-0.06021834	-0.05809386	
0.1772	-0.06030521	-0.05827085	
0.1774	-0.06019844	-0.05806231	
0.1776	-0.06012945	-0.05820601	
0.1778	-0.05994417	-0.05803689	
0.178	-0.05993972	-0.05812949	
0.1782	-0.05981098	-0.05801389	
0.1784	-0.05963943	-0.05792291	
0.1786	-0.05959252	-0.05792623	
0.1788	-0.0595643	-0.05771166	
0.179	-0.05959328	-0.05768596	
0.1792	-0.05977076	-0.05750395	
0.1794	-0.05985228	-0.05751905	
0.1796	-0.05967538	-0.05725859	
0.1798	-0.05976773	-0.05728669	
0.18	-0.05966162	-0.05740861	
0.1802	-0.05965955	-0.05746055	
0.1804	-0.0597997	-0.0575438	
0.1806	-0.05974995	-0.05736426	
0.1808	-0.05984356	-0.05733225	
0.181	-0.05985601	-0.05736126	
0.1812	-0.05999079	-0.05743065	
0.1814	-0.05975657	-0.05720636	
0.1816	-0.05958969	-0.05723494	
0.1818	-0.05942551	-0.05728203	
0.182	-0.05931889	-0.05701772	
0.1822	-0.05946346	-0.05707336	
0.1824	-0.05949816	-0.05700779	
0.1826	-0.05935384	-0.05673591	
0.1828	-0.05919384	-0.05648696	
0.183	-0.05919186	-0.05646851	
0.1832	-0.05918201	-0.05656786	
0.1834	-0.05935543	-0.05643353	
0.1836	-0.05945858	-0.05646824	
0.1838	-0.05957244	-0.05622403	
0.184	-0.0596666	-0.0562438	
0.1842	-0.0596605	-0.0562089	
0.1844	-0.05946343	-0.05598509	
0.1846	-0.05924216	-0.05604029	
0.1848	-0.05935716	-0.05602408	
0.185	-0.05927489	-0.05596641	
0.1852	-0.05911708	-0.0559655	
0.1854	-0.05904023	-0.05575604	
0.1856	-0.05915208	-0.05563151	
0.1858	-0.05929448	-0.05537532	
0.186	-0.05910831	-0.05512877	
0.1862	-0.05924428	-0.05508389	
0.1864	-0.05932869	-0.05503507	
0.1866	-0.05934077	-0.05508761	
0.1868	-0.05937723	-0.05516732	
0.187	-0.05913069	-0.05519357	
0.1872	-0.05911393	-0.0550613	
0.1874	-0.05921338	-0.05511977	
0.1876	-0.05936399	-0.05515954	
0.1878	-0.05942762	-0.05501818	
0.188	-0.05955534	0	
0.1882	-0.05930296	-0.05556921	
0.1884	-0.05924423	-0.05593293	
0.1886	-0.05935283	-0.05639917	
0.1888	-0.05938318	-0.05671037	
0.189	-0.05923112	-0.05698516	
0.1892	-0.05927885	-0.05736515	
0.1894	-0.05921473	-0.05749211	
0.1896	-0.05903364	-0.05780917	
0.1898	-0.05913587	-0.05808757	
0.19	-0.05913362	-0.05821945	
0.1902	-0.05919231	-0.05814959	
0.1904	-0.05906139	-0.05817033	
0.1906	-0.05886429	-0.05836347	
0.1908	-0.05893134	-0.0585843	
0.191	-0.05899693	-0.05855463	
0.1912	-0.05912919	-0.05846434	
0.1914	-0.05915795	-0.0585575	
0.1916	-0.05926332	-0.05859398	
0.1918	-0.05901852	-0.05861634	
0.192	-0.05909304	-0.05867546	
0.1922	-0.05915299	-0.05846032	
0.1924	-0.05923296	-0.05851897	
0.1926	-0.05910725	-0.05837364	
0.1928	-0.05888845	-0.05836993	
0.193	-0.05892216	-0.05823598	
0.1932	-0.05872131	-0.05809068	
0.1934	-0.05850777	-0.05788888	
0.1936	-0.05829443	-0.05802888	
0.1938	-0.0580917	-0.05783173	
0.194	-0.05808497	-0.05782529	
0.1942	-0.05826043	-0.05759084	
0.1944	-0.05834519	-0.05761671	
0.1946	-0.05847845	-0.05747351	
0.1948	-0.05858684	-0.05743181	
0.195	-0.05846185	-0.05726199	
0.1952	-0.05850386	-0.05724648	
0.1954	-0.05826092	-0.0570394	
0.1956	-0.0583144	-0.05715752	
0.1958	-0.05816873	-0.05702103	
0.196	-0.0580437	-0.05677143	
0.1962	-0.05784722	-0.05674724	
0.1964	-0.05802708	-0.05672443	
0.1966	-0.05799042	-0.05685537	
0.1968	-0.05799252	-0.0565984	
0.197	-0.05787868	-0.05665487	
0.1972	-0.05779797	-0.05668801	
0.1974	-0.05783367	-0.05662261	
0.1976	-0.05767388	-0.05659145	
0.1978	-0.05750147	-0.05670376	
0.198	-0.0574552	-0.0568096	
0.1982	-0.05734599	-0.05674034	
0.1984	-0.05747622	-0.05683761	
0.1986	-0.05750911	-0.05687432	
0.1988	-0.05733441	-0.05662105	
0.199	-0.05743753	-0.05640989	
0.1992	-0.0572709	-0.05644602	
0.1994	-0.05745395	-0.05637828	
0.1996	-0.0576021	-0.05632361	
0.1998	-0.05769488	-0.05603502	
0.2	-0.05749115	-0.05583944	
0.2002	-0.05747714	-0.05591064	
0.2004	-0.05764058	-0.05593627	
0.2006	-0.05766799	-0.0558435	
0.2008	-0.0575842	-0.055881	
0.201	-0.0577051	-0.05579773	
0.2012	-0.05785418	-0.05555969	
0.2014	-0.05762556	-0.055367	
0.2016	-0.05764047	-0.05521099	
0.2018	-0.05772439	-0.05529666	
0.202	-0.05762002	-0.055252	
0.2022	-0.05767111	-0.05508097	
0.2024	-0.05771877	-0.05512667	
0.2026	-0.05756621	0	
0.2028	-0.05745133	-0.05530444	
0.203	-0.05723021	-0.05571407	
0.2032	-0.05739111	-0.0560553	
0.2034	-0.05740863	-0.05639159	
0.2036	-0.05733708	-0.05662189	
0.2038	-0.05723713	-0.05707472	
0.204	-0.05701242	-0.05731568	
0.2042	-0.05686	-0.05755942	
0.2044	-0.05665557	-0.05772785	
0.2046	-0.05647645	-0.05790665	
0.2048	-0.05654825	-0.05818239	
0.205	-0.05653327	-0.05811584	
0.2052	-0.05648934	-0.05811374	
0.2054	-0.05637326	-0.05802209	
0.2056	-0.0564996	-0.05803199	
0.2058	-0.05640404	-0.05789166	
0.206	-0.05633491	-0.05797299	
0.2062	-0.05653744	-0.05792369	
0.2064	-0.05653156	-0.05794415	
0.2066	-0.05661954	-0.05776669	
0.2068	-0.05651601	-0.05760262	
0.207	-0.05666519	-0.05742939	
0.2072	-0.05663895	-0.05741183	
0.2074	-0.05668955	-0.05736662	
0.2076	-0.05667766	-0.05738618	
0.2078	-0.05652362	-0.05720244	
0.208	-0.05648028	-0.05720289	
0.2082	-0.0565239	-0.05734716	
0.2084	-0.05637975	-0.0574499	
0.2086	-0.05653039	-0.05725024	
0.2088	-0.05655001	-0.05713493	
0.209	-0.05646608	-0.05723913	
0.2092	-0.05625953	-0.05733403	
0.2094	-0.05616427	-0.05745116	
0.2096	-0.05622423	-0.05756314	
0.2098	-0.05620695	-0.05750837	
0.21	-0.05633854	-0.05749407	
0.2102	-0.05640014	-0.05725664	
0.2104	-0.05633474	-0.05699357	
0.2106	-0.05647542	-0.05682623	
0.2108	-0.05657247	-0.05662379	
0.211	-0.0565762	-0.05662329	
0.2112	-0.05661415	-0.0566807	
0.2114	-0.05663462	-0.05665892	
0.2116	-0.05656897	-0.05657268	
0.2118	-0.05653406	-0.05648097	
0.212	-0.05663297	-0.05637587	
0.2122	-0.05645812	-0.05625075	
0.2124	-0.05651972	-0.05619223	
0.2126	-0.05655649	-0.05626061	
0.2128	-0.05648228	-0.05631939	
0.213	-0.05632646	-0.05635857	
0.2132	-0.0563701	-0.056201	
0.2134	-0.05641104	-0.05623499	
0.2136	-0.05624138	-0.05604487	
0.2138	-0.05638399	-0.05591552	
0.214	-0.05616853	-0.05592023	
0.2142	-0.05633298	-0.05592557	
0.2144	-0.05632414	-0.05568139	
0.2146	-0.05632127	-0.05570104	
0.2148	-0.05609524	-0.05571997	
0.215	-0.0562712	-0.05551527	
0.2152	-0.05641129	-0.05536214	
0.2154	-0.05640356	-0.05544432	
0.2156	-0.05643748	-0.05548918	
0.2158	-0.05647461	-0.0553945	
0.216	-0.05654175	-0.05522591	
0.2162	-0.05657009	0	
0.2164	-0.05645476	-0.05559454	
0.2166	-0.05641967	-0.0561502	
0.2168	-0.0564522	-0.05641839	
0.217	-0.05641613	-0.05689925	
0.2172	-0.05631952	-0.05730666	
0.2174	-0.05634487	-0.05742091	
0.2176	-0.05646752	-0.05766356	
0.2178	-0.05625746	-0.05801409	
0.218	-0.05633723	-0.05795453	
0.2182	-0.05617433	-0.05788253	
0.2184	-0.05621552	-0.05803218	
0.2186	-0.05612227	-0.05809887	
0.2188	-0.05600114	-0.05829526	
0.219	-0.05587268	-0.05839312	
0.2192	-0.05586333	-0.05860652	
0.2194	-0.05601341	-0.05878758	
0.2196	-0.05609643	-0.0588864	
0.2198	-0.05599251	-0.05877123	
0.22	-0.05603772	-0.05872358	
0.2202	-0.0561692	-0.058511	
0.2204	-0.05595942	-0.05848664	
0.2206	-0.05583124	-0.05860383	
0.2208	-0.05576959	-0.05849619	
0.221	-0.05591315	-0.0584957	
0.2212	-0.05604079	-0.0583125	
0.2214	-0.05597869	-0.05842771	
0.2216	-0.0559268	-0.05819322	
0.2218	-0.05587102	-0.05803345	
0.222	-0.05601914	-0.05789277	
0.2222	-0.05582244	-0.05784152	
0.2224	-0.05562245	-0.05765745	
0.2226	-0.05573623	-0.05755426	
0.2228	-0.05574723	-0.05767118	
0.223	-0.05563825	-0.05774184	
0.2232	-0.05564927	-0.05765866	
0.2234	-0.05547407	-0.05747771	
0.2236	-0.05540401	-0.05720103	
0.2238	-0.05521742	-0.05712885	
0.224	-0.05534095	-0.05713786	
0.2242	-0.05524692	-0.05711533	
0.2244	-0.0551377	-0.05686377	
0.2246	-0.0552738	-0.05690905	
0.2248	-0.0551857	-0.05664704	
0.225	-0.05506871	-0.05673933	
0.2252	0	-0.05656128	
0.2254	-0.05541883	-0.05688575	
0.2256	-0.05584646	-0.05738768	
0.2258	-0.056176	-0.0577511	
0.226	-0.05677881	-0.05802418	
0.2262	-0.05704948	-0.05846835	
0.2264	-0.05727392	-0.0585994	
0.2266	-0.05760155	-0.05880382	
0.2268	-0.05771519	-0.05914399	
0.227	-0.05809496	-0.05917751	
0.2272	-0.05807107	-0.05940947	
0.2274	-0.05835133	-0.05964718	
0.2276	-0.05862651	-0.05972672	
0.2278	-0.05886332	-0.05993766	
0.228	-0.05905839	-0.06017294	
0.2282	-0.0589628	-0.06044902	
0.2284	-0.05903386	-0.06057167	
0.2286	-0.05904584	-0.06042816	
0.2288	-0.05886899	-0.06033173	
0.229	-0.0590843	-0.0605456	
0.2292	-0.05913686	-0.0604748	
0.2294	-0.05915575	-0.06031428	
0.2296	-0.0590647	-0.06039814	
0.2298	-0.05887273	-0.06029983	
0.23	-0.05867703	-0.06022959	
0.2302	-0.05875808	-0.06026886	
0.2304	-0.05855944	-0.06012064	
0.2306	-0.05869802	-0.06027673	
0.2308	-0.05880377	-0.0601179	
0.231	-0.05889371	-0.05999349	
0.2312	-0.05900039	-0.05997102	
0.2314	-0.05876072	-0.06017751	
0.2316	-0.05874113	-0.06002954	
0.2318	-0.05850626	-0.06007116	
0.232	-0.05848507	-0.06026642	
0.2322	-0.05832133	-0.06012389	
0.2324	-0.05843928	-0.06030503	
0.2326	-0.0583679	-0.06013881	
0.2328	-0.05821946	-0.06003296	
0.233	-0.05828272	-0.06000008	
0.2332	-0.05820522	-0.0600889	
0.2334	-0.05820723	-0.05998302	
0.2336	-0.05815648	-0.06001357	
0.2338	-0.05817119	-0.06011007	
0.234	-0.0579985	-0.06005394	
0.2342	-0.05805213	-0.06014899	
0.2344	-0.05794849	-0.0600591	
0.2346	-0.05785014	-0.06006255	
0.2348	-0.05786379	-0.06002233	
0.235	-0.05781388	-0.05994093	
0.2352	-0.05781241	-0.05984652	
0.2354	-0.05767615	-0.05967776	
0.2356	-0.05766208	-0.05979044	
0.2358	-0.05749204	-0.05999218	
0.236	-0.05731932	-0.05990944	
0.2362	-0.05726014	-0.05972493	
0.2364	-0.05721834	-0.05972276	
0.2366	-0.05725941	-0.05970337	
0.2368	-0.05711645	-0.05977114	
0.237	-0.05702234	-0.05958829	
0.2372	-0.05692831	-0.05949243	
0.2374	-0.05669172	-0.05943535	
0.2376	-0.05652309	-0.05960856	
0.2378	-0.05645361	-0.05942538	
0.238	-0.05621556	-0.05930566	
0.2382	-0.05627935	-0.0593348	
0.2384	-0.05611224	-0.05929866	
0.2386	-0.05616875	-0.05929977	
0.2388	-0.05596941	-0.05948022	
0.239	-0.05602467	-0.05943881	
0.2392	-0.05614085	-0.05952513	
0.2394	-0.0562772	-0.05946588	
0.2396	-0.05637917	-0.05959402	
0.2398	-0.05621026	-0.05943009	
0.24	-0.0560373	-0.05951995	
0.2402	-0.05578986	-0.05938716	
0.2404	-0.05559387	-0.05949817	
0.2406	-0.05545909	-0.05934271	
0.2408	-0.05561363	-0.05933713	
0.241	-0.05550684	-0.05922199	
0.2412	-0.05529001	-0.05914085	
0.2414	-0.05507864	-0.05933436	
0.2416	-0.05522438	-0.05914402	
0.2418	-0.05532035	-0.0590541	
0.242	-0.05527718	-0.0590538	
0.2422	-0.05531426	-0.0591532	
0.2424	-0.05517486	-0.05924945	
0.2426	0	-0.05921185	
0.2428	-0.05540358	-0.05979098	
0.243	-0.05571084	-0.06005252	
0.2432	-0.0560191	-0.06023523	
0.2434	-0.05660212	-0.06058377	
0.2436	-0.05679467	-0.06100252	
0.2438	-0.05726561	-0.06127749	
0.244	-0.05735663	-0.06164408	
0.2442	-0.05767151	-0.06167302	
0.2444	-0.05805714	-0.06161395	
0.2446	-0.05815707	-0.06186553	
0.2448	-0.05822171	-0.06177985	
0.245	-0.05833461	-0.06188662	
0.2452	-0.05829344	-0.06201996	
0.2454	-0.05850044	-0.06202823	
0.2456	-0.05850372	-0.06205524	
0.2458	-0.05862545	-0.06218445	
0.246	-0.05865827	-0.06218834	
0.2462	-0.05876974	-0.06204743	
0.2464	-0.05881936	-0.06206676	
0.2466	-0.05876752	-0.06208283	
0.2468	-0.05888088	-0.06230655	
0.247	-0.05871889	-0.06240144	
0.2472	-0.05854645	-0.06249234	
0.2474	-0.05861551	-0.06240314	
0.2476	-0.05856099	-0.06245705	
0.2478	-0.05851145	-0.0623374	
0.248	-0.05845663	-0.06241751	
0.2482	-0.05859688	-0.06222165	
0.2484	-0.05858102	-0.06204149	
0.2486	-0.05870894	-0.06217216	
0.2488	-0.05880786	-0.06201549	
0.249	-0.05876476	-0.06203907	
0.2492	-0.0585345	-0.0619953	
0.2494	-0.05841406	-0.06184545	
0.2496	-0.05834075	-0.06176321	
0.2498	-0.05825236	-0.06187907	
0.25	-0.05805276	-0.06184735	
0.2502	-0.05791594	-0.06200507	
0.2504	-0.05792517	-0.06188815	
0.2506	-0.05795307	-0.06183915	
0.2508	-0.05779983	-0.06181023	
0.251	-0.05773997	-0.0620242	
0.2512	-0.05779576	-0.06221518	
0.2514	-0.05773272	-0.06225918	
0.2516	-0.05776937	-0.06243212	
0.2518	-0.05772559	-0.06235874	
0.252	-0.05754954	-0.06217574	
0.2522	-0.05752967	-0.06198169	
0.2524	-0.05762933	-0.06183781	
0.2526	-0.05739604	-0.06170074	
0.2528	-0.0571498	-0.06174639	
0.253	-0.05690743	-0.06195155	
0.2532	-0.05680877	-0.06190189	
0.2534	-0.05691441	-0.06185286	
0.2536	-0.0568332	-0.06179466	
0.2538	-0.05692677	-0.06198318	
0.254	-0.05664581	-0.06183642	
0.2542	-0.05637562	-0.06186026	
0.2544	-0.05620145	-0.06195081	
0.2546	-0.05604628	-0.06203814	
0.2548	-0.05585526	-0.0620733	
0.255	-0.05570667	-0.06222622	
0.2552	-0.05560842	-0.06213797	
0.2554	-0.0557516	-0.06216507	
0.2556	-0.05565069	-0.06196006	
0.2558	-0.05555487	-0.06203524	
0.256	-0.05545487	-0.06207356	
0.2562	-0.05556114	-0.06184439	
0.2564	-0.05545443	-0.06165884	
0.2566	-0.05533933	-0.06166202	
0.2568	-0.05539531	-0.06160265	
0.257	-0.05534492	-0.06149916	
0.2572	-0.05536249	-0.06145044	
0.2574	-0.05531158	-0.0612724	
0.2576	-0.05532061	-0.06144885	
0.2578	-0.05539342	-0.06155071	
0.258	-0.05517025	-0.06139385	
0.2582	-0.05509128	-0.0611922	
0.2584	-0.05519358	-0.06117451	
0.2586	-0.05503915	-0.06121667	
0.2588	-0.05513924	-0.0612503	
0.259	-0.05502385	-0.06120525	
0.2592	0	-0.06135736	
0.2594	-0.05553812	-0.061485	
0.2596	-0.05602777	-0.06162949	
0.2598	-0.05627478	-0.06190376	
0.26	-0.05645211	-0.06203548	
0.2602	-0.05692912	-0.06238349	
0.2604	-0.05717786	-0.06253542	
0.2606	-0.05742679	-0.06272558	
0.2608	-0.05779869	-0.06268176	
0.261	-0.05809569	-0.06276278	
0.2612	-0.05838379	-0.06306851	
0.2614	-0.05845077	-0.06319567	
0.2616	-0.05850786	-0.06315438	
0.2618	-0.05875215	-0.06331816	
0.262	-0.05892289	-0.06337056	
0.2622	-0.05904565	-0.06350877	
0.2624	-0.05908822	-0.06343132	
0.2626	-0.05896814	-0.06352825	
0.2628	-0.05887172	-0.06357756	
0.263	-0.05873883	-0.06364997	
0.2632	-0.05882384	-0.06352372	
0.2634	-0.05881878	-0.06343612	
0.2636	-0.05891555	-0.06344228	
0.2638	-0.05881425	-0.0632699	
0.264	-0.05881001	-0.06325941	
0.2642	-0.05862503	-0.06317334	
0.2644	-0.05870679	-0.0632766	
0.2646	-0.05847023	-0.06334259	
0.2648	-0.05839353	-0.06330588	
0.265	-0.05826638	-0.06323297	
0.2652	-0.05821757	-0.06327458	
0.2654	-0.05810174	-0.06335165	
0.2656	-0.05785932	-0.06339842	
0.2658	-0.05769319	-0.06343878	
0.266	-0.05780575	-0.063455	
0.2662	-0.05769682	-0.06339175	
0.2664	-0.05765553	-0.06341818	
0.2666	-0.05755896	-0.06321732	
0.2668	-0.05738697	-0.06320769	
0.267	-0.05720885	-0.0632845	
0.2672	-0.05711619	-0.06324021	
0.2674	-0.05705949	-0.06303783	
0.2676	-0.05701955	-0.06291156	
0.2678	-0.05683915	-0.06289769	
0.268	-0.05662588	-0.06299686	
0.2682	-0.05673489	-0.06292675	
0.2684	-0.0568167	-0.0628482	
0.2686	-0.05656071	-0.06295026	
0.2688	-0.05645631	-0.06275813	
0.269	-0.05641148	-0.06296022	
0.2692	-0.05618076	-0.06307623	
0.2694	-0.05613461	-0.06302517	
0.2696	-0.05625464	-0.063141	
0.2698	-0.0561807	-0.0632921	
0.27	-0.05629671	-0.06306985	
0.2702	-0.05615575	-0.06308459	
0.2704	-0.05613469	-0.06316303	
0.2706	-0.05590443	-0.06296705	
0.2708	-0.05579386	-0.06310639	
0.271	-0.05580933	-0.06297557	
0.2712	-0.05570713	-0.06299837	
0.2714	-0.05578846	-0.06277025	
0.2716	-0.05584835	-0.06284371	
0.2718	-0.05574042	-0.06285059	
0.272	-0.05549678	-0.06295308	
0.2722	-0.05560696	-0.06275336	
0.2724	-0.05571966	-0.06256009	
0.2726	-0.05546163	-0.06250031	
0.2728	-0.05533243	-0.0625427	
0.273	-0.0553853	-0.0625017	
0.2732	-0.05520525	-0.06240392	
0.2734	-0.05521244	-0.06230524	
0.2736	-0.05532433	-0.06237385	
0.2738	-0.05520889	-0.06224444	
0.274	-0.05502382	-0.06207121	
0.2742	-0.05504936	-0.06194438	
0.2744	-0.0550603	-0.06192451	
0.2746	0	-0.06175784	
0.2748	-0.05547174	-0.06202627	
0.275	-0.05610909	-0.06250364	
0.2752	-0.05636092	-0.06290714	
0.2754	-0.05686284	-0.06310429	
0.2756	-0.05697252	-0.06316522	
0.2758	-0.05719055	-0.06328019	
0.276	-0.0572881	-0.06351282	
0.2762	-0.05763458	-0.06368713	
0.2764	-0.05781697	-0.06391354	
