Time	S1F1FF	S1F1Ia	S1F1Vm	S1F2FF	S1F2Vm	S1I1Vm	S1I2Ia	S1I2Vm	S2F1	S3F1	
0.1658	0.1078698	0	-0.03404338	0.08616015	-0.05276797	-0.09446225	1.078698E-09	-0.09900911	0.5583909	0.2112474	
0.166	0.1078698	0	-0.03404338	0.08616015	-0.05276797	-0.09446044	1.078698E-09	-0.09900567	0.5583909	0.2112474	
0.1662	0.1078698	0	-0.03404338	0.08616015	-0.05276797	-0.0944587	1.078698E-09	-0.09900236	0.5583909	0.2112474	
0.1664	0.1078698	0	-0.03404338	0.08616015	-0.05276797	-0.09445703	1.078698E-09	-0.09899919	0.5583909	0.2112474	
0.1666	0.1078698	0	-0.03404338	0.08616015	-0.05276797	-0.09445542	1.078698E-09	-0.09899613	0.5583909	0.2112474	
0.1668	0.1078698	0	-0.03404338	0.08616015	-0.05276797	-0.09445388	1.078698E-09	-0.0989932	0.5583909	0.2112474	
0.167	0.1078698	0	-0.03404338	0.08616015	-0.05276797	-0.0944524	1.078698E-09	-0.09899037	0.5583909	0.2112474	
0.1672	0.1078698	0	-0.03404338	0.08616015	-0.05276797	-0.09445097	1.078698E-09	-0.09898767	0.5583909	0.2112474	
0.1674	0.1078698	0	-0.03404338	0.08616015	-0.05276797	-0.09444961	1.078698E-09	-0.09898507	0.5583909	0.2112474	
0.1676	0.1078698	0	-0.03404338	0.08616015	-0.05276797	-0.09444829	1.078698E-09	-0.09898257	0.5583909	0.2112474	
0.1678	0.1108821	0	-0.03303931	0.08779294	-0.05244141	-0.09444703	1.108821E-09	-0.09898017	0.5595512	0.2216203	
0.168	0.1108821	0	-0.03303931	0.08779294	-0.05244141	-0.09444536	1.108821E-09	-0.09897667	0.5595512	0.2216203	
0.1682	0.1108821	0	-0.03303931	0.08779294	-0.05244141	-0.09444376	1.108821E-09	-0.09897332	0.5595512	0.2216203	
0.1684	0.1108821	0	-0.03303931	0.08779294	-0.05244141	-0.09444222	1.108821E-09	-0.0989701	0.5595512	0.2216203	
0.1686	0.1108821	0	-0.03303931	0.08779294	-0.05244141	-0.09444074	1.108821E-09	-0.09896701	0.5595512	0.2216203	
0.1688	0.1108821	0	-0.03303931	0.08779294	-0.05244141	-0.09443932	1.108821E-09	-0.09896404	0.5595512	0.2216203	
0.169	0.1108821	0	-0.03303931	0.08779294	-0.05244141	-0.09443795	1.108821E-09	-0.09896117	0.5595512	0.2216203	
0.1692	0.1108821	0	-0.03303931	0.08779294	-0.05244141	-0.09443664	1.108821E-09	-0.09895843	0.5595512	0.2216203	
0.1694	0.1108821	0	-0.03303931	0.08779294	-0.05244141	-0.09443538	1.108821E-09	-0.0989558	0.5595512	0.2216203	
0.1696	0.1108821	0	-0.03303931	0.08779294	-0.05244141	-0.09443417	1.108821E-09	-0.09895326	0.5595512	0.2216203	
0.1698	0.113932	0	-0.03202267	0.08943308	-0.05211338	-0.094433	1.13932E-09	-0.09895083	0.560617	0.2320938	
0.17	0.113932	0	-0.03202267	0.08943308	-0.05211338	-0.09443147	1.13932E-09	-0.09894729	0.560617	0.2320938	
0.1702	0.113932	0	-0.03202267	0.08943308	-0.05211338	-0.09442999	1.13932E-09	-0.0989439	0.560617	0.2320938	
0.1704	0.113932	0	-0.03202267	0.08943308	-0.05211338	-0.09442858	1.13932E-09	-0.09894063	0.560617	0.2320938	
0.1706	0.113932	0	-0.03202267	0.08943308	-0.05211338	-0.09442721	1.13932E-09	-0.0989375	0.560617	0.2320938	
0.1708	0.113932	0	-0.03202267	0.08943308	-0.05211338	-0.0944259	1.13932E-09	-0.09893449	0.560617	0.2320938	
0.171	0.113932	0	-0.03202267	0.08943308	-0.05211338	-0.09442464	1.13932E-09	-0.0989316	0.560617	0.2320938	
0.1712	0.113932	0	-0.03202267	0.08943308	-0.05211338	-0.09442344	1.13932E-09	-0.09892881	0.560617	0.2320938	
0.1714	0.113932	0	-0.03202267	0.08943308	-0.05211338	-0.09442227	1.13932E-09	-0.09892614	0.560617	0.2320938	
0.1716	0.113932	0	-0.03202267	0.08943308	-0.05211338	-0.09442116	1.13932E-09	-0.09892357	0.560617	0.2320938	
0.1718	0.1170193	0	-0.03099355	0.09108043	-0.05178392	-0.09442009	1.170193E-09	-0.09892111	0.5615951	0.2426597	
0.172	0.1170193	0	-0.03099355	0.09108043	-0.05178392	-0.09441867	1.170193E-09	-0.09891753	0.5615951	0.2426597	
0.1722	0.1170193	0	-0.03099355	0.09108043	-0.05178392	-0.09441732	1.170193E-09	-0.09891409	0.5615951	0.2426597	
0.1724	0.1170193	0	-0.03099355	0.09108043	-0.05178392	-0.09441601	1.170193E-09	-0.09891079	0.5615951	0.2426597	
0.1726	0.1170193	0	-0.03099355	0.09108043	-0.05178392	-0.09441476	1.170193E-09	-0.0989076	0.5615951	0.2426597	
0.1728	0.1170193	0	-0.03099355	0.09108043	-0.05178392	-0.09441356	1.170193E-09	-0.09890456	0.5615951	0.2426597	
0.173	0.1170193	0	-0.03099355	0.09108043	-0.05178392	-0.0944124	1.170193E-09	-0.09890163	0.5615951	0.2426597	
0.1732	0.1170193	0	-0.03099355	0.09108043	-0.05178392	-0.09441129	1.170193E-09	-0.09889881	0.5615951	0.2426597	
0.1734	0.1170193	0	-0.03099355	0.09108043	-0.05178392	-0.09441022	1.170193E-09	-0.0988961	0.5615951	0.2426597	
0.1736	0.1170193	0	-0.03099355	0.09108043	-0.05178392	-0.0944092	1.170193E-09	-0.09889351	0.5615951	0.2426597	
0.1738	0.1201438	0	-0.02995207	0.09273481	-0.05145304	-0.09440821	1.201438E-09	-0.098891	0.5624924	0.2533101	
0.174	0.1201438	0	-0.02995207	0.09273481	-0.05145304	-0.09440691	1.201438E-09	-0.09888738	0.5624924	0.2533101	
0.1742	0.1201438	0	-0.02995207	0.09273481	-0.05145304	-0.09440566	1.201438E-09	-0.0988839	0.5624924	0.2533101	
0.1744	0.1201438	0	-0.02995207	0.09273481	-0.05145304	-0.09440446	1.201438E-09	-0.09888055	0.5624924	0.2533101	
0.1746	0.1201438	0	-0.02995207	0.09273481	-0.05145304	-0.09440331	1.201438E-09	-0.09887734	0.5624924	0.2533101	
0.1748	0.1201438	0	-0.02995207	0.09273481	-0.05145304	-0.0944022	1.201438E-09	-0.09887425	0.5624924	0.2533101	
0.175	0.1201438	0	-0.02995207	0.09273481	-0.05145304	-0.09440114	1.201438E-09	-0.09887128	0.5624924	0.2533101	
0.1752	0.1201438	0	-0.02995207	0.09273481	-0.05145304	-0.09440012	1.201438E-09	-0.09886843	0.5624924	0.2533101	
0.1754	0.1201438	0	-0.02995207	0.09273481	-0.05145304	-0.09439913	1.201438E-09	-0.09886569	0.5624924	0.2533101	
0.1756	0.1201438	0	-0.02995207	0.09273481	-0.05145304	-0.09439819	1.201438E-09	-0.09886306	0.5624924	0.2533101	
0.1758	0.123305	0	-0.02889833	0.09439611	-0.05112078	-0.09439728	1.23305E-09	-0.09886053	0.5633152	0.2640374	
0.176	0.123305	0	-0.02889833	0.09439611	-0.05112078	-0.09439609	1.23305E-09	-0.09885686	0.5633152	0.2640374	
0.1762	0.123305	0	-0.02889833	0.09439611	-0.05112078	-0.09439494	1.23305E-09	-0.09885333	0.5633152	0.2640374	
0.1764	0.123305	0	-0.02889833	0.09439611	-0.05112078	-0.09439384	1.23305E-09	-0.09884994	0.5633152	0.2640374	
0.1766	0.123305	0	-0.02889833	0.09439611	-0.05112078	-0.09439278	1.23305E-09	-0.0988467	0.5633152	0.2640374	
0.1768	0.123305	0	-0.02889833	0.09439611	-0.05112078	-0.09439177	1.23305E-09	-0.09884357	0.5633152	0.2640374	
0.177	0.123305	0	-0.02889833	0.09439611	-0.05112078	-0.09439079	1.23305E-09	-0.09884056	0.5633152	0.2640374	
0.1772	0.123305	0	-0.02889833	0.09439611	-0.05112078	-0.09438985	1.23305E-09	-0.09883767	0.5633152	0.2640374	
0.1774	0.123305	0	-0.02889833	0.09439611	-0.05112078	-0.09438895	1.23305E-09	-0.0988349	0.5633152	0.2640374	
0.1776	0.123305	0	-0.02889833	0.09439611	-0.05112078	-0.09438808	1.23305E-09	-0.09883224	0.5633152	0.2640374	
0.1778	0.1265027	0	-0.02783244	0.0960642	-0.05078716	-0.09438725	1.265027E-09	-0.09882968	0.5640695	0.2748343	
0.178	0.1265027	0	-0.02783244	0.0960642	-0.05078716	-0.09438615	1.265027E-09	-0.09882597	0.5640695	0.2748343	
0.1782	0.1265027	0	-0.02783244	0.0960642	-0.05078716	-0.0943851	1.265027E-09	-0.0988224	0.5640695	0.2748343	
0.1784	0.1265027	0	-0.02783244	0.0960642	-0.05078716	-0.09438409	1.265027E-09	-0.09881897	0.5640695	0.2748343	
0.1786	0.1265027	0	-0.02783244	0.0960642	-0.05078716	-0.09438312	1.265027E-09	-0.09881567	0.5640695	0.2748343	
0.1788	0.1265027	0	-0.02783244	0.0960642	-0.05078716	-0.09438218	1.265027E-09	-0.09881251	0.5640695	0.2748343	
0.179	0.1265027	0	-0.02783244	0.0960642	-0.05078716	-0.09438129	1.265027E-09	-0.09880947	0.5640695	0.2748343	
0.1792	0.1265027	0	-0.02783244	0.0960642	-0.05078716	-0.09438042	1.265027E-09	-0.09880655	0.5640695	0.2748343	
0.1794	0.1265027	0	-0.02783244	0.0960642	-0.05078716	-0.0943796	1.265027E-09	-0.09880374	0.5640695	0.2748343	
0.1796	0.1265027	0	-0.02783244	0.0960642	-0.05078716	-0.0943788	1.265027E-09	-0.09880105	0.5640695	0.2748343	
0.1798	0.1297365	0	-0.02675451	0.09773891	-0.05045222	-0.09437804	1.297365E-09	-0.09879845	0.5647613	0.2856938	
0.18	0.1297365	0	-0.02675451	0.09773891	-0.05045222	-0.09437703	1.297365E-09	-0.0987947	0.5647613	0.2856938	
0.1802	0.1297365	0	-0.02675451	0.09773891	-0.05045222	-0.09437606	1.297365E-09	-0.09879109	0.5647613	0.2856938	
0.1804	0.1297365	0	-0.02675451	0.09773891	-0.05045222	-0.09437513	1.297365E-09	-0.09878762	0.5647613	0.2856938	
0.1806	0.1297365	0	-0.02675451	0.09773891	-0.05045222	-0.09437425	1.297365E-09	-0.09878429	0.5647613	0.2856938	
0.1808	0.1297365	0	-0.02675451	0.09773891	-0.05045222	-0.09437339	1.297365E-09	-0.09878109	0.5647613	0.2856938	
0.181	0.1297365	0	-0.02675451	0.09773891	-0.05045222	-0.09437256	1.297365E-09	-0.09877801	0.5647613	0.2856938	
0.1812	0.1297365	0	-0.02675451	0.09773891	-0.05045222	-0.09437177	1.297365E-09	-0.09877505	0.5647613	0.2856938	
0.1814	0.1297365	0	-0.02675451	0.09773891	-0.05045222	-0.09437101	1.297365E-09	-0.09877221	0.5647613	0.2856938	
0.1816	0.1297365	0	-0.02675451	0.09773891	-0.05045222	-0.09437028	1.297365E-09	-0.09876949	0.5647613	0.2856938	
0.1818	0.1330061	0	-0.02566465	0.09942013	-0.05011597	-0.09436958	1.330061E-09	-0.09876686	0.5653961	0.2966089	
0.182	0.1330061	0	-0.02566465	0.09942013	-0.05011597	-0.09436866	1.330061E-09	-0.09876306	0.5653961	0.2966089	
0.1822	0.1330061	0	-0.02566465	0.09942013	-0.05011597	-0.09436777	1.330061E-09	-0.09875941	0.5653961	0.2966089	
0.1824	0.1330061	0	-0.02566465	0.09942013	-0.05011597	-0.09436692	1.330061E-09	-0.0987559	0.5653961	0.2966089	
0.1826	0.1330061	0	-0.02566465	0.09942013	-0.05011597	-0.0943661	1.330061E-09	-0.09875254	0.5653961	0.2966089	
0.1828	0.1330061	0	-0.02566465	0.09942013	-0.05011597	-0.09436531	1.330061E-09	-0.09874929	0.5653961	0.2966089	
0.183	0.1330061	0	-0.02566465	0.09942013	-0.05011597	-0.09436456	1.330061E-09	-0.09874619	0.5653961	0.2966089	
0.1832	0.1330061	0	-0.02566465	0.09942013	-0.05011597	-0.09436383	1.330061E-09	-0.09874319	0.5653961	0.2966089	
0.1834	0.1330061	0	-0.02566465	0.09942013	-0.05011597	-0.09436313	1.330061E-09	-0.09874032	0.5653961	0.2966089	
0.1836	0.1330061	0	-0.02566465	0.09942013	-0.05011597	-0.09436246	1.330061E-09	-0.09873756	0.5653961	0.2966089	
0.1838	0.1363111	0	-0.02456295	0.1011077	-0.04977845	-0.09436182	1.363111E-09	-0.09873491	0.5659792	0.3075731	
0.184	0.1363111	0	-0.02456295	0.1011077	-0.04977845	-0.09436097	1.363111E-09	-0.09873107	0.5659792	0.3075731	
0.1842	0.1363111	0	-0.02456295	0.1011077	-0.04977845	-0.09436016	1.363111E-09	-0.09872738	0.5659792	0.3075731	
0.1844	0.1363111	0	-0.02456295	0.1011077	-0.04977845	-0.09435938	1.363111E-09	-0.09872383	0.5659792	0.3075731	
0.1846	0.1363111	0	-0.02456295	0.1011077	-0.04977845	-0.09435862	1.363111E-09	-0.09872042	0.5659792	0.3075731	
0.1848	0.1363111	0	-0.02456295	0.1011077	-0.04977845	-0.0943579	1.363111E-09	-0.09871715	0.5659792	0.3075731	
0.185	0.1363111	0	-0.02456295	0.1011077	-0.04977845	-0.09435721	1.363111E-09	-0.09871399	0.5659792	0.3075731	
0.1852	0.1363111	0	-0.02456295	0.1011077	-0.04977845	-0.09435654	1.363111E-09	-0.09871097	0.5659792	0.3075731	
0.1854	0.1363111	0	-0.02456295	0.1011077	-0.04977845	-0.0943559	1.363111E-09	-0.09870807	0.5659792	0.3075731	
0.1856	0.1363111	0	-0.02456295	0.1011077	-0.04977845	-0.09435529	1.363111E-09	-0.09870528	0.5659792	0.3075731	
0.1858	0.1396514	0	-0.02344954	0.1028016	-0.04943969	-0.0943547	1.396514E-09	-0.09870259	0.5665155	0.3185801	
0.186	0.1396514	0	-0.02344954	0.1028016	-0.04943969	-0.09435391	1.396514E-09	-0.09869871	0.5665155	0.3185801	
0.1862	0.1396514	0	-0.02344954	0.1028016	-0.04943969	-0.09435317	1.396514E-09	-0.09869497	0.5665155	0.3185801	
0.1864	0.1396514	0	-0.02344954	0.1028016	-0.04943969	-0.09435245	1.396514E-09	-0.09869139	0.5665155	0.3185801	
0.1866	0.1396514	0	-0.02344954	0.1028016	-0.04943969	-0.09435176	1.396514E-09	-0.09868794	0.5665155	0.3185801	
0.1868	0.1396514	0	-0.02344954	0.1028016	-0.04943969	-0.0943511	1.396514E-09	-0.09868463	0.5665155	0.3185801	
0.187	0.1396514	0	-0.02344954	0.1028016	-0.04943969	-0.09435046	1.396514E-09	-0.09868145	0.5665155	0.3185801	
0.1872	0.1396514	0	-0.02344954	0.1028016	-0.04943969	-0.09434985	1.396514E-09	-0.09867839	0.5665155	0.3185801	
0.1874	0.1396514	0	-0.02344954	0.1028016	-0.04943969	-0.09434926	1.396514E-09	-0.09867545	0.5665155	0.3185801	
0.1876	0.1396514	0	-0.02344954	0.1028016	-0.04943969	-0.09434869	1.396514E-09	-0.09867263	0.5665155	0.3185801	
0.1878	0.1430265	0	-0.02232451	0.1045015	-0.04909969	-0.09434815	1.430265E-09	-0.09866992	0.5670099	0.3296238	
0.188	0.1430265	0	-0.02232451	0.1045015	-0.04909969	-0.09434743	1.430265E-09	-0.09866599	0.5670099	0.3296238	
0.1882	0.1430265	0	-0.02232451	0.1045015	-0.04909969	-0.09434675	1.430265E-09	-0.09866222	0.5670099	0.3296238	
0.1884	0.1430265	0	-0.02232451	0.1045015	-0.04909969	-0.09434608	1.430265E-09	-0.09865859	0.5670099	0.3296238	
0.1886	0.1430265	0	-0.02232451	0.1045015	-0.04909969	-0.09434545	1.430265E-09	-0.0986551	0.5670099	0.3296238	
0.1888	0.1430265	0	-0.02232451	0.1045015	-0.04909969	-0.09434484	1.430265E-09	-0.09865176	0.5670099	0.3296238	
0.189	0.1430265	0	-0.02232451	0.1045015	-0.04909969	-0.09434426	1.430265E-09	-0.09864854	0.5670099	0.3296238	
0.1892	0.1430265	0	-0.02232451	0.1045015	-0.04909969	-0.09434369	1.430265E-09	-0.09864546	0.5670099	0.3296238	
0.1894	0.1430265	0	-0.02232451	0.1045015	-0.04909969	-0.09434316	1.430265E-09	-0.09864248	0.5670099	0.3296238	
0.1896	0.1430265	0	-0.02232451	0.1045015	-0.04909969	-0.09434263	1.430265E-09	-0.09863963	0.5670099	0.3296238	
0.1898	0.146436	0	-0.02118799	0.1062075	-0.0487585	-0.09434213	1.46436E-09	-0.0986369	0.5674669	0.3406984	
0.19	0.146436	0	-0.02118799	0.1062075	-0.0487585	-0.09434147	1.46436E-09	-0.09863292	0.5674669	0.3406984	
0.1902	0.146436	0	-0.02118799	0.1062075	-0.0487585	-0.09434085	1.46436E-09	-0.09862911	0.5674669	0.3406984	
0.1904	0.146436	0	-0.02118799	0.1062075	-0.0487585	-0.09434023	1.46436E-09	-0.09862544	0.5674669	0.3406984	
0.1906	0.146436	0	-0.02118799	0.1062075	-0.0487585	-0.09433965	1.46436E-09	-0.09862192	0.5674669	0.3406984	
0.1908	0.146436	0	-0.02118799	0.1062075	-0.0487585	-0.09433909	1.46436E-09	-0.09861854	0.5674669	0.3406984	
0.191	0.146436	0	-0.02118799	0.1062075	-0.0487585	-0.09433855	1.46436E-09	-0.09861529	0.5674669	0.3406984	
0.1912	0.146436	0	-0.02118799	0.1062075	-0.0487585	-0.09433803	1.46436E-09	-0.09861217	0.5674669	0.3406984	
0.1914	0.146436	0	-0.02118799	0.1062075	-0.0487585	-0.09433753	1.46436E-09	-0.09860916	0.5674669	0.3406984	
0.1916	0.146436	0	-0.02118799	0.1062075	-0.0487585	-0.09433705	1.46436E-09	-0.09860628	0.5674669	0.3406984	
0.1918	0.1498798	0	-0.02004008	0.1079194	-0.04841613	-0.09433659	1.498798E-09	-0.09860351	0.5678908	0.3517981	
0.192	0.1498798	0	-0.02004008	0.1079194	-0.04841613	-0.09433599	1.498798E-09	-0.0985995	0.5678908	0.3517981	
0.1922	0.1498798	0	-0.02004008	0.1079194	-0.04841613	-0.0943354	1.498798E-09	-0.09859564	0.5678908	0.3517981	
0.1924	0.1498798	0	-0.02004008	0.1079194	-0.04841613	-0.09433484	1.498798E-09	-0.09859194	0.5678908	0.3517981	
0.1926	0.1498798	0	-0.02004008	0.1079194	-0.04841613	-0.0943343	1.498798E-09	-0.09858838	0.5678908	0.3517981	
0.1928	0.1498798	0	-0.02004008	0.1079194	-0.04841613	-0.09433378	1.498798E-09	-0.09858496	0.5678908	0.3517981	
0.193	0.1498798	0	-0.02004008	0.1079194	-0.04841613	-0.09433328	1.498798E-09	-0.09858168	0.5678908	0.3517981	
0.1932	0.1498798	0	-0.02004008	0.1079194	-0.04841613	-0.09433281	1.498798E-09	-0.09857853	0.5678908	0.3517981	
0.1934	0.1498798	0	-0.02004008	0.1079194	-0.04841613	-0.09433235	1.498798E-09	-0.0985755	0.5678908	0.3517981	
0.1936	0.1498798	0	-0.02004008	0.1079194	-0.04841613	-0.09433191	1.498798E-09	-0.09857258	0.5678908	0.3517981	
0.1938	0.1533573	0	-0.01888089	0.109637	-0.04807261	-0.09433148	1.533573E-09	-0.09856978	0.5682857	0.3629175	
0.194	0.1533573	0	-0.01888089	0.109637	-0.04807261	-0.09433092	1.533573E-09	-0.09856573	0.5682857	0.3629175	
0.1942	0.1533573	0	-0.01888089	0.109637	-0.04807261	-0.09433038	1.533573E-09	-0.09856184	0.5682857	0.3629175	
0.1944	0.1533573	0	-0.01888089	0.109637	-0.04807261	-0.09432986	1.533573E-09	-0.0985581	0.5682857	0.3629175	
0.1946	0.1533573	0	-0.01888089	0.109637	-0.04807261	-0.09432936	1.533573E-09	-0.0985545	0.5682857	0.3629175	
0.1948	0.1533573	0	-0.01888089	0.109637	-0.04807261	-0.09432889	1.533573E-09	-0.09855105	0.5682857	0.3629175	
0.195	0.1533573	0	-0.01888089	0.109637	-0.04807261	-0.09432843	1.533573E-09	-0.09854773	0.5682857	0.3629175	
0.1952	0.1533573	0	-0.01888089	0.109637	-0.04807261	-0.09432798	1.533573E-09	-0.09854454	0.5682857	0.3629175	
0.1954	0.1533573	0	-0.01888089	0.109637	-0.04807261	-0.09432755	1.533573E-09	-0.09854148	0.5682857	0.3629175	
0.1956	0.1533573	0	-0.01888089	0.109637	-0.04807261	-0.09432715	1.533573E-09	-0.09853853	0.5682857	0.3629175	
0.1958	0.1568684	0	-0.01771054	0.1113602	-0.04772796	-0.09432676	1.568684E-09	-0.09853571	0.5686556	0.3740514	
0.196	0.1568684	0	-0.01771054	0.1113602	-0.04772796	-0.09432624	1.568684E-09	-0.09853161	0.5686556	0.3740514	
0.1962	0.1568684	0	-0.01771054	0.1113602	-0.04772796	-0.09432574	1.568684E-09	-0.09852768	0.5686556	0.3740514	
0.1964	0.1568684	0	-0.01771054	0.1113602	-0.04772796	-0.09432525	1.568684E-09	-0.0985239	0.5686556	0.3740514	
0.1966	0.1568684	0	-0.01771054	0.1113602	-0.04772796	-0.09432479	1.568684E-09	-0.09852027	0.5686556	0.3740514	
0.1968	0.1568684	0	-0.01771054	0.1113602	-0.04772796	-0.09432434	1.568684E-09	-0.09851678	0.5686556	0.3740514	
0.197	0.1568684	0	-0.01771054	0.1113602	-0.04772796	-0.09432392	1.568684E-09	-0.09851343	0.5686556	0.3740514	
0.1972	0.1568684	0	-0.01771054	0.1113602	-0.04772796	-0.09432351	1.568684E-09	-0.09851021	0.5686556	0.3740514	
0.1974	0.1568684	0	-0.01771054	0.1113602	-0.04772796	-0.09432311	1.568684E-09	-0.09850712	0.5686556	0.3740514	
0.1976	0.1568684	0	-0.01771054	0.1113602	-0.04772796	-0.09432273	1.568684E-09	-0.09850415	0.5686556	0.3740514	
0.1978	0.1604126	0	-0.01652912	0.113089	-0.0473822	-0.09432237	1.604126E-09	-0.09850129	0.5690039	0.3851948	
0.198	0.1604126	0	-0.01652912	0.113089	-0.0473822	-0.09432188	1.604126E-09	-0.09849716	0.5690039	0.3851948	
0.1982	0.1604126	0	-0.01652912	0.113089	-0.0473822	-0.09432141	1.604126E-09	-0.09849319	0.5690039	0.3851948	
0.1984	0.1604126	0	-0.01652912	0.113089	-0.0473822	-0.09432097	1.604126E-09	-0.09848937	0.5690039	0.3851948	
0.1986	0.1604126	0	-0.01652912	0.113089	-0.0473822	-0.09432054	1.604126E-09	-0.09848571	0.5690039	0.3851948	
0.1988	0.1604126	0	-0.01652912	0.113089	-0.0473822	-0.09432012	1.604126E-09	-0.09848218	0.5690039	0.3851948	
0.199	0.1604126	0	-0.01652912	0.113089	-0.0473822	-0.09431972	1.604126E-09	-0.0984788	0.5690039	0.3851948	
0.1992	0.1604126	0	-0.01652912	0.113089	-0.0473822	-0.09431934	1.604126E-09	-0.09847555	0.5690039	0.3851948	
0.1994	0.1604126	0	-0.01652912	0.113089	-0.0473822	-0.09431897	1.604126E-09	-0.09847242	0.5690039	0.3851948	
0.1996	0.1604126	0	-0.01652912	0.113089	-0.0473822	-0.09431861	1.604126E-09	-0.09846942	0.5690039	0.3851948	
0.1998	0.1639897	0	-0.01533676	0.1148232	-0.04703535	-0.09431828	1.639897E-09	-0.09846654	0.5693345	0.3963429	
0.2	0.1639897	0	-0.01533676	0.1148232	-0.04703535	-0.09431782	1.639897E-09	-0.09846237	0.5693345	0.3963429	
0.2002	0.1639897	0	-0.01533676	0.1148232	-0.04703535	-0.09431738	1.639897E-09	-0.09845836	0.5693345	0.3963429	
0.2004	0.1639897	0	-0.01533676	0.1148232	-0.04703535	-0.09431696	1.639897E-09	-0.09845451	0.5693345	0.3963429	
0.2006	0.1639897	0	-0.01533676	0.1148232	-0.04703535	-0.09431656	1.639897E-09	-0.0984508	0.5693345	0.3963429	
0.2008	0.1639897	0	-0.01533676	0.1148232	-0.04703535	-0.09431617	1.639897E-09	-0.09844724	0.5693345	0.3963429	
0.201	0.1639897	0	-0.01533676	0.1148232	-0.04703535	-0.0943158	1.639897E-09	-0.09844383	0.5693345	0.3963429	
0.2012	0.1639897	0	-0.01533676	0.1148232	-0.04703535	-0.09431544	1.639897E-09	-0.09844054	0.5693345	0.3963429	
0.2014	0.1639897	0	-0.01533676	0.1148232	-0.04703535	-0.0943151	1.639897E-09	-0.09843739	0.5693345	0.3963429	
0.2016	0.1639897	0	-0.01533676	0.1148232	-0.04703535	-0.09431476	1.639897E-09	-0.09843436	0.5693345	0.3963429	
0.2018	0.1675993	0	-0.01413356	0.1165628	-0.04668745	-0.09431445	1.675993E-09	-0.09843145	0.5696504	0.4074909	
0.202	0.1675993	0	-0.01413356	0.1165628	-0.04668745	-0.09431402	1.675993E-09	-0.09842724	0.5696504	0.4074909	
0.2022	0.1675993	0	-0.01413356	0.1165628	-0.04668745	-0.09431361	1.675993E-09	-0.09842319	0.5696504	0.4074909	
0.2024	0.1675993	0	-0.01413356	0.1165628	-0.04668745	-0.0943132	1.675993E-09	-0.0984193	0.5696504	0.4074909	
0.2026	0.1675993	0	-0.01413356	0.1165628	-0.04668745	-0.09431282	1.675993E-09	-0.09841556	0.5696504	0.4074909	
0.2028	0.1675993	0	-0.01413356	0.1165628	-0.04668745	-0.09431246	1.675993E-09	-0.09841197	0.5696504	0.4074909	
0.203	0.1675993	0	-0.01413356	0.1165628	-0.04668745	-0.09431211	1.675993E-09	-0.09840852	0.5696504	0.4074909	
0.2032	0.1675993	0	-0.01413356	0.1165628	-0.04668745	-0.09431177	1.675993E-09	-0.09840521	0.5696504	0.4074909	
0.2034	0.1675993	0	-0.01413356	0.1165628	-0.04668745	-0.09431145	1.675993E-09	-0.09840202	0.5696504	0.4074909	
0.2036	0.1675993	0	-0.01413356	0.1165628	-0.04668745	-0.09431113	1.675993E-09	-0.09839897	0.5696504	0.4074909	
0.2038	0.1712411	0	-0.01291963	0.1183075	-0.0463385	-0.09431084	1.712411E-09	-0.09839603	0.5699549	0.4180345	
0.204	0.1712411	0	-0.01291963	0.1183075	-0.0463385	-0.09431043	1.712411E-09	-0.09839177	0.5699549	0.4180345	
0.2042	0.1712411	0	-0.01291963	0.1183075	-0.0463385	-0.09431004	1.712411E-09	-0.09838769	0.5699549	0.4180345	
0.2044	0.1712411	0	-0.01291963	0.1183075	-0.0463385	-0.09430966	1.712411E-09	-0.09838376	0.5699549	0.4180345	
0.2046	0.1712411	0	-0.01291963	0.1183075	-0.0463385	-0.0943093	1.712411E-09	-0.09837999	0.5699549	0.4180345	
