Time	CylinderSensor	BoxSensor	CylinderSensorX	CylinderSensorY	BoxContact	CylinderContact	
0.5012	0	0	0.3500229	0.04899177	-0.07	-0.07	
0.5016	0	0	0.3500441	0.04891972	-0.07	-0.07	
0.502	0	0	0.3500557	0.04887351	-0.07	-0.07	
0.5024	0	0	0.3499965	0.04905817	-0.07	-0.07	
0.5028	0	0	0.3500225	0.04897893	-0.07	-0.07	
0.5032	0	0	0.3500436	0.04890799	-0.07	-0.07	
0.5036	0	0	0.3500551	0.04886256	-0.07	-0.07	
0.504	0	0	0.3499966	0.04904548	-0.07	-0.07	
0.5044	0	0	0.3500223	0.0489674	-0.07	-0.07	
0.5048	0	0	0.350043	0.04889752	-0.07	-0.07	
0.5052	0	0	0.3500545	0.0488528	-0.07	-0.07	
0.5056	0	0	0.3499967	0.04903393	-0.07	-0.07	
0.506	0	0	0.350022	0.04895702	-0.07	-0.07	
0.5064	0	0	0.3500426	0.04888817	-0.07	-0.07	
0.5068	0	0	0.3500539	0.04884413	-0.07	-0.07	
0.5072	0	0	0.3499968	0.04902341	-0.07	-0.07	
0.5076	0	0	0.3500219	0.04894761	-0.07	-0.07	
0.508	0	0	0.3500422	0.04887978	-0.07	-0.07	
0.5084	0	0	0.3500535	0.04883635	-0.07	-0.07	
0.5088	0	0	0.349997	0.04901377	-0.07	-0.07	
0.5092	0	0	0.3500218	0.04893909	-0.07	-0.07	
0.5096	0	0	0.3500419	0.04887225	-0.07	-0.07	
0.51	0	0	0.350053	0.04882943	-0.07	-0.07	
0.5104	0	0	0.3499972	0.04900494	-0.07	-0.07	
0.5108	0	0	0.3500217	0.04893135	-0.07	-0.07	
0.5112	0	0	0.3500416	0.0488655	-0.07	-0.07	
0.5116	0	0	0.3500526	0.04882327	-0.07	-0.07	
0.512	0	0	0.3499975	0.04899682	-0.07	-0.07	
0.5124	0	0	0.3500217	0.0489243	-0.07	-0.07	
0.5128	0	0	0.3500414	0.04885941	-0.07	-0.07	
0.5132	0	0	0.3500523	0.04881773	-0.07	-0.07	
0.5136	0	0	0.3499979	0.04898931	-0.07	-0.07	
0.514	0	0	0.3500218	0.04891788	-0.07	-0.07	
0.5144	0	0	0.3500412	0.04885392	-0.07	-0.07	
0.5148	0	0	0.350052	0.04881278	-0.07	-0.07	
0.5152	0	0	0.3499983	0.04898235	-0.07	-0.07	
0.5156	0	0	0.3500219	0.04891197	-0.07	-0.07	
0.516	0	0	0.3500411	0.04884894	-0.07	-0.07	
0.5164	0	0	0.3500518	0.0488083	-0.07	-0.07	
0.5168	0	0	0.3499988	0.04897583	-0.07	-0.07	
0.5172	0	0	0.350022	0.04890651	-0.07	-0.07	
0.5176	0	0	0.350041	0.04884441	-0.07	-0.07	
0.518	0	0	0.3500516	0.04880427	-0.07	-0.07	
0.5184	0	0	0.3499992	0.04896975	-0.07	-0.07	
0.5188	0	0	0.3500223	0.04890146	-0.07	-0.07	
0.5192	0	0	0.3500409	0.04884028	-0.07	-0.07	
0.5196	0	0	0.3500515	0.04880064	-0.07	-0.07	
0.52	0	0	0.3499998	0.04896403	-0.07	-0.07	
0.5204	0	0	0.3500224	0.04889676	-0.07	-0.07	
0.5208	0	0	0.3500409	0.04883648	-0.07	-0.07	
0.5212	0	0	0.3500513	0.04879732	-0.07	-0.07	
0.5216	0	0	0.3500003	0.0489586	-0.07	-0.07	
0.522	0	0	0.3500226	0.04889235	-0.07	-0.07	
0.5224	0	0	0.3500408	0.04883299	-0.07	-0.07	
0.5228	0	0	0.3500511	0.04879429	-0.07	-0.07	
0.5232	0	0	0.3500008	0.04895343	-0.07	-0.07	
0.5236	0	0	0.3500229	0.04888824	-0.07	-0.07	
0.524	0	0	0.3500408	0.04882978	-0.07	-0.07	
0.5244	0	0	0.350051	0.04879155	-0.07	-0.07	
0.5248	0	0	0.3500014	0.04894856	-0.07	-0.07	
0.5252	0	0	0.3500231	0.04888437	-0.07	-0.07	
0.5256	0	0	0.3500408	0.04882678	-0.07	-0.07	
0.526	0	0	0.3500509	0.04878901	-0.07	-0.07	
0.5264	0	0	0.350002	0.04894387	-0.07	-0.07	
0.5268	0	0	0.3500234	0.04888068	-0.07	-0.07	
0.5272	0	0	0.3500408	0.04882399	-0.07	-0.07	
0.5276	0	0	0.3500508	0.04878666	-0.07	-0.07	
0.528	0	0	0.3500026	0.04893932	-0.07	-0.07	
0.5284	0	0	0.3500237	0.04887718	-0.07	-0.07	
0.5288	0	0	0.3500409	0.04882136	-0.07	-0.07	
0.5292	0	0	0.3500508	0.04878445	-0.07	-0.07	
0.5296	0	0	0.3500033	0.04893492	-0.07	-0.07	
0.53	0	0	0.350024	0.0488738	-0.07	-0.07	
0.5304	0	0	0.3500408	0.04881891	-0.07	-0.07	
0.5308	0	0	0.3500507	0.04878244	-0.07	-0.07	
0.5312	0	0	0.3500038	0.04893069	-0.07	-0.07	
0.5316	0	0	0.3500243	0.04887057	-0.07	-0.07	
0.532	0	0	0.3500409	0.04881658	-0.07	-0.07	
0.5324	0	0	0.3500505	0.04878056	-0.07	-0.07	
0.5328	0	0	0.3500045	0.04892657	-0.07	-0.07	
0.5332	0	0	0.3500245	0.04886748	-0.07	-0.07	
0.5336	0	0	0.3500409	0.04881436	-0.07	-0.07	
0.534	0	0	0.3500504	0.04877874	-0.07	-0.07	
0.5344	0	0	0.3500051	0.04892255	-0.07	-0.07	
0.5348	0	0	0.3500248	0.04886447	-0.07	-0.07	
0.5352	0	0	0.3500409	0.04881225	-0.07	-0.07	
0.5356	0	0	0.3500504	0.04877707	-0.07	-0.07	
0.536	0	0	0.3500057	0.04891861	-0.07	-0.07	
0.5364	0	0	0.3500251	0.04886156	-0.07	-0.07	
0.5368	0	0	0.3500409	0.04881023	-0.07	-0.07	
0.5372	0	0	0.3500503	0.04877548	-0.07	-0.07	
0.5376	0	0	0.3500064	0.04891475	-0.07	-0.07	
0.538	0	0	0.3500254	0.04885873	-0.07	-0.07	
0.5384	0	0	0.3500409	0.04880827	-0.07	-0.07	
0.5388	0	0	0.3500503	0.04877396	-0.07	-0.07	
0.5392	0	0	0.350007	0.04891096	-0.07	-0.07	
0.5396	0	0	0.3500257	0.04885597	-0.07	-0.07	
0.54	0	0	0.350041	0.04880638	-0.07	-0.07	
0.5404	0	0	0.3500502	0.04877248	-0.07	-0.07	
0.5408	0	0	0.3500077	0.0489072	-0.07	-0.07	
0.5412	0	0	0.3500261	0.04885323	-0.07	-0.07	
0.5416	0	0	0.3500411	0.04880456	-0.07	-0.07	
0.542	0	0	0.3500502	0.04877107	-0.07	-0.07	
0.5424	0	0	0.3500084	0.0489035	-0.07	-0.07	
0.5428	0	0	0.3500264	0.04885056	-0.07	-0.07	
0.5432	0	0	0.3500411	0.0488028	-0.07	-0.07	
0.5436	0	0	0.3500501	0.04876973	-0.07	-0.07	
0.544	0	0	0.3500091	0.04889984	-0.07	-0.07	
0.5444	0	0	0.3500267	0.04884793	-0.07	-0.07	
0.5448	0	0	0.3500412	0.04880105	-0.07	-0.07	
0.5452	0	0	0.3500501	0.0487684	-0.07	-0.07	
0.5456	0	0	0.3500098	0.0488962	-0.07	-0.07	
0.546	0	0	0.3500271	0.04884532	-0.07	-0.07	
0.5464	0	0	0.3500413	0.04879934	-0.07	-0.07	
0.5468	0	0	0.3500501	0.04876713	-0.07	-0.07	
0.5472	0	0	0.3500105	0.0488926	-0.07	-0.07	
0.5476	0	0	0.3500275	0.04884277	-0.07	-0.07	
0.548	0	0	0.3500414	0.0487977	-0.07	-0.07	
0.5484	0	0	0.3500501	0.04876589	-0.07	-0.07	
0.5488	0	0	0.3500112	0.04888903	-0.07	-0.07	
0.5492	0	0	0.3500278	0.04884021	-0.07	-0.07	
0.5496	0	0	0.3500415	0.04879606	-0.07	-0.07	
0.55	0	0	0.35005	0.04876467	-0.07	-0.07	
0.5504	0	0	0.3500119	0.04888547	-0.07	-0.07	
0.5508	0	0	0.3500282	0.0488377	-0.07	-0.07	
0.5512	0	0	0.3500415	0.04879444	-0.07	-0.07	
0.5516	0	0	0.35005	0.04876347	-0.07	-0.07	
0.552	0	0	0.3500126	0.0488819	-0.07	-0.07	
0.5524	0	0	0.3500285	0.04883518	-0.07	-0.07	
0.5528	0	0	0.3500416	0.04879282	-0.07	-0.07	
0.5532	0	0	0.3500499	0.04876227	-0.07	-0.07	
0.5536	0	0	0.3500133	0.04887836	-0.07	-0.07	
0.554	0	0	0.3500288	0.04883267	-0.07	-0.07	
0.5544	0	0	0.3500417	0.04879121	-0.07	-0.07	
0.5548	0	0	0.3500499	0.04876108	-0.07	-0.07	
0.5552	0	0	0.350014	0.04887478	-0.07	-0.07	
0.5556	0	0	0.3500292	0.04883016	-0.07	-0.07	
0.556	0	0	0.3500417	0.04878963	-0.07	-0.07	
0.5564	0	0	0.3500499	0.04875993	-0.07	-0.07	
0.5568	0	0	0.3500147	0.04887125	-0.07	-0.07	
0.5572	0	0	0.3500295	0.04882767	-0.07	-0.07	
0.5576	0	0	0.3500418	0.04878805	-0.07	-0.07	
0.558	0	0	0.3500498	0.04875877	-0.07	-0.07	
0.5584	0	0	0.3500154	0.0488677	-0.07	-0.07	
0.5588	0	0	0.3500299	0.0488252	-0.07	-0.07	
0.5592	0	0	0.3500418	0.04878647	-0.07	-0.07	
0.5596	0	0	0.3500497	0.04875759	-0.07	-0.07	
0.56	0	0	0.3500161	0.04886415	-0.07	-0.07	
0.5604	0	0	0.3500302	0.0488227	-0.07	-0.07	
0.5608	0	0	0.3500419	0.04878493	-0.07	-0.07	
0.5612	0	0	0.3500497	0.0487565	-0.07	-0.07	
0.5616	0	0	0.3500168	0.04886065	-0.07	-0.07	
0.562	0	0	0.3500305	0.04882026	-0.07	-0.07	
0.5624	0	0	0.350042	0.04878339	-0.07	-0.07	
0.5628	0	0	0.3500496	0.04875537	-0.07	-0.07	
0.5632	0	0	0.3500175	0.04885712	-0.07	-0.07	
0.5636	0	0	0.3500309	0.04881778	-0.07	-0.07	
0.564	0	0	0.350042	0.04878187	-0.07	-0.07	
0.5644	0	0	0.3500496	0.04875428	-0.07	-0.07	
0.5648	0	0	0.3500182	0.04885362	-0.07	-0.07	
0.5652	0	0	0.3500313	0.04881534	-0.07	-0.07	
0.5656	0	0	0.3500421	0.04878033	-0.07	-0.07	
0.566	0	0	0.3500496	0.04875318	-0.07	-0.07	
0.5664	0	0	0.3500189	0.04885009	-0.07	-0.07	
0.5668	0	0	0.3500316	0.04881291	-0.07	-0.07	
0.5672	0	0	0.3500421	0.04877882	-0.07	-0.07	
0.5676	0	0	0.3500495	0.0487521	-0.07	-0.07	
0.568	0	0	0.3500196	0.04884658	-0.07	-0.07	
0.5684	0	0	0.3500319	0.04881045	-0.07	-0.07	
0.5688	0	0	0.3500421	0.04877729	-0.07	-0.07	
0.5692	0	0	0.3500494	0.04875097	-0.07	-0.07	
0.5696	0	0	0.3500203	0.04884301	-0.07	-0.07	
0.57	0	0	0.3500323	0.04880797	-0.07	-0.07	
0.5704	0	0	0.3500422	0.04877576	-0.07	-0.07	
0.5708	0	0	0.3500494	0.04874988	-0.07	-0.07	
0.5712	0	0	0.350021	0.04883948	-0.07	-0.07	
0.5716	0	0	0.3500326	0.0488055	-0.07	-0.07	
0.572	0	0	0.3500423	0.04877422	-0.07	-0.07	
0.5724	0	0	0.3500493	0.04874878	-0.07	-0.07	
0.5728	0	0	0.3500218	0.04883594	-0.07	-0.07	
0.5732	0	0	0.350033	0.04880303	-0.07	-0.07	
0.5736	0	0	0.3500423	0.04877269	-0.07	-0.07	
0.574	0	0	0.3500493	0.04874767	-0.07	-0.07	
0.5744	0	0	0.3500225	0.04883239	-0.07	-0.07	
0.5748	0	0	0.3500333	0.04880058	-0.07	-0.07	
0.5752	0	0	0.3500424	0.04877115	-0.07	-0.07	
0.5756	0	0	0.3500492	0.04874655	-0.07	-0.07	
0.576	0	0	0.3500232	0.04882881	-0.07	-0.07	
0.5764	0	0	0.3500336	0.04879808	-0.07	-0.07	
0.5768	0	0	0.3500424	0.04876962	-0.07	-0.07	
0.5772	0	0	0.3500491	0.04874547	-0.07	-0.07	
0.5776	0	0	0.3500239	0.04882528	-0.07	-0.07	
0.578	0	0	0.350034	0.04879562	-0.07	-0.07	
0.5784	0	0	0.3500424	0.04876811	-0.07	-0.07	
0.5788	0	0	0.350049	0.04874439	-0.07	-0.07	
0.5792	0	0	0.3500246	0.04882172	-0.07	-0.07	
0.5796	0	0	0.3500343	0.04879316	-0.07	-0.07	
0.58	0	0	0.3500425	0.04876656	-0.07	-0.07	
0.5804	0	0	0.350049	0.04874327	-0.07	-0.07	
0.5808	0	0	0.3500253	0.04881815	-0.07	-0.07	
0.5812	0	0	0.3500346	0.04879068	-0.07	-0.07	
0.5816	0	0	0.3500425	0.04876503	-0.07	-0.07	
0.582	0	0	0.3500489	0.04874219	-0.07	-0.07	
0.5824	0	0	0.350026	0.04881458	-0.07	-0.07	
0.5828	0	0	0.350035	0.04878819	-0.07	-0.07	
0.5832	0	0	0.3500426	0.0487635	-0.07	-0.07	
0.5836	0	0	0.3500489	0.04874109	-0.07	-0.07	
0.584	0	0	0.3500268	0.048811	-0.07	-0.07	
0.5844	0	0	0.3500354	0.04878571	-0.07	-0.07	
0.5848	0	0	0.3500427	0.04876196	-0.07	-0.07	
0.5852	0	0	0.3500489	0.04873997	-0.07	-0.07	
0.5856	0	0	0.3500275	0.04880739	-0.07	-0.07	
0.586	0	0	0.3500357	0.04878321	-0.07	-0.07	
0.5864	0	0	0.3500428	0.04876042	-0.07	-0.07	
0.5868	0	0	0.3500488	0.04873887	-0.07	-0.07	
0.5872	0	0	0.3500282	0.0488038	-0.07	-0.07	
0.5876	0	0	0.3500361	0.04878071	-0.07	-0.07	
0.588	0	0	0.3500428	0.04875888	-0.07	-0.07	
0.5884	0	0	0.3500488	0.04873777	-0.07	-0.07	
0.5888	0	0	0.350029	0.04880021	-0.07	-0.07	
0.5892	0	0	0.3500365	0.04877821	-0.07	-0.07	
0.5896	0	0	0.3500429	0.04875735	-0.07	-0.07	
0.59	0	0	0.3500488	0.04873669	-0.07	-0.07	
0.5904	0	0	0.3500298	0.04879662	-0.07	-0.07	
0.5908	0	0	0.3500369	0.04877574	-0.07	-0.07	
0.5912	0	0	0.350043	0.04875582	-0.07	-0.07	
0.5916	0	0	0.3500487	0.04873559	-0.07	-0.07	
0.592	0	0	0.3500305	0.04879303	-0.07	-0.07	
0.5924	0	0	0.3500372	0.04877324	-0.07	-0.07	
0.5928	0	0	0.3500431	0.04875429	-0.07	-0.07	
0.5932	0	0	0.3500487	0.04873449	-0.07	-0.07	
0.5936	0	0	0.3500313	0.04878942	-0.07	-0.07	
0.594	0	0	0.3500377	0.04877074	-0.07	-0.07	
0.5944	0	0	0.3500432	0.04875275	-0.07	-0.07	
0.5948	0	0	0.3500264	0.0488073	-0.07	-0.07	
0.5952	0	0	0.3500359	0.04877966	-0.07	-0.07	
0.5956	0	0	0.350043	0.04875698	-0.07	-0.07	
0.596	0	0	0.350049	0.04873571	-0.07	-0.07	
0.5964	0	0	0.350033	0.04878594	-0.07	-0.07	
0.5968	0	0	0.3500385	0.04876945	-0.07	-0.07	
0.5972	0	0	0.3500438	0.04875204	-0.07	-0.07	
0.5976	0	0	0.3500284	0.04880187	-0.07	-0.07	
0.598	0	0	0.3500368	0.04877694	-0.07	-0.07	
0.5984	0	0	0.3500432	0.04875633	-0.07	-0.07	
0.5988	0	0	0.350049	0.04873583	-0.07	-0.07	
0.5992	0	0	0.3500343	0.0487815	-0.07	-0.07	
0.5996	0	0	0.3500392	0.04876682	-0.07	-0.07	
0.6	0	0	0.3500443	0.04874998	-0.07	-0.07	
0.6004	0	0	0.3500302	0.04879513	-0.07	-0.07	
0.6008	0	0	0.3500378	0.04877297	-0.07	-0.07	
0.6012	0	0	0.3500437	0.04875357	-0.07	-0.07	
0.6016	0	0	0.3500302	0.04879684	-0.07	-0.07	
0.602	0	0	0.3500378	0.04877431	-0.07	-0.07	
0.6024	0	0	0.3500439	0.04875467	-0.07	-0.07	
0.6028	0	0	0.350031	0.04879588	-0.07	-0.07	
0.6032	0	0	0.3500382	0.04877425	-0.07	-0.07	
0.6036	0	0	0.3500441	0.04875482	-0.07	-0.07	
0.604	0	0	0.3500318	0.04879394	-0.07	-0.07	
0.6044	0	0	0.3500386	0.04877347	-0.07	-0.07	
0.6048	0	0	0.3500444	0.04875435	-0.07	-0.07	
0.6052	0	0	0.3500327	0.0487914	-0.07	-0.07	
0.6056	0	0	0.350039	0.04877217	-0.07	-0.07	
0.606	0	0	0.3500446	0.04875341	-0.07	-0.07	
0.6064	0	0	0.3500335	0.04878846	-0.07	-0.07	
0.6068	0	0	0.3500394	0.04877046	-0.07	-0.07	
0.6072	0	0	0.3500449	0.04875209	-0.07	-0.07	
0.6076	0	0	0.3500344	0.04878512	-0.07	-0.07	
0.608	0	0	0.3500398	0.04876841	-0.07	-0.07	
0.6084	0	0	0.3500452	0.04875047	-0.07	-0.07	
0.6088	0	0	0.3500353	0.0487815	-0.07	-0.07	
0.6092	0	0	0.3500402	0.04876609	-0.07	-0.07	
0.6096	0	0	0.3500454	0.04874861	-0.07	-0.07	
0.61	0	0	0.3500361	0.04877767	-0.07	-0.07	
0.6104	0	0	0.3500406	0.04876355	-0.07	-0.07	
0.6108	0	0	0.3500457	0.04874654	-0.07	-0.07	
0.6112	0	0	0.3500369	0.04877363	-0.07	-0.07	
0.6116	0	0	0.350041	0.04876084	-0.07	-0.07	
0.612	0	0	0.3500459	0.04874431	-0.07	-0.07	
0.6124	0	0	0.3500378	0.04876943	-0.07	-0.07	
0.6128	0	0	0.3500414	0.04875797	-0.07	-0.07	
0.6132	0	0	0.3500462	0.04874195	-0.07	-0.07	
0.6136	0	0	0.3500386	0.04876514	-0.07	-0.07	
0.614	0	0	0.3500418	0.04875498	-0.07	-0.07	
0.6144	0	0	0.3500464	0.04873945	-0.07	-0.07	
0.6148	0	0	0.3500394	0.04876071	-0.07	-0.07	
0.6152	0	0	0.3500422	0.04875187	-0.07	-0.07	
0.6156	0	0	0.3500466	0.04873687	-0.07	-0.07	
0.616	0	0	0.3500403	0.04875619	-0.07	-0.07	
0.6164	0	0	0.3500426	0.04874869	-0.07	-0.07	
0.6168	0	0	0.3500468	0.04873423	-0.07	-0.07	
0.6172	0	0	0.3500411	0.04875162	-0.07	-0.07	
0.6176	0	0	0.350043	0.04874547	-0.07	-0.07	
0.618	0	0	0.3500471	0.04873153	-0.07	-0.07	
0.6184	0	0	0.3500419	0.048747	-0.07	-0.07	
0.6188	0	0	0.3500434	0.04874198	-0.07	-0.07	
0.6192	0	0	0.3500387	0.04875727	-0.07	-0.07	
0.6196	0	0	0.3500422	0.04874665	-0.07	-0.07	
0.62	0	0	0.3500468	0.04873131	-0.07	-0.07	
0.6204	0	0	0.3500426	0.04874364	-0.07	-0.07	
0.6208	0	0	0.3500445	0.04873725	-0.07	-0.07	
0.6212	0	0	0.3500408	0.04874901	-0.07	-0.07	
0.6216	0	0	0.3500431	0.04874177	-0.07	-0.07	
0.622	0	0	0.3500473	0.0487276	-0.07	-0.07	
0.6224	0	0	0.3500441	0.04873664	-0.07	-0.07	
0.6228	0	0	0.3500412	0.04874598	-0.07	-0.07	
0.6232	0	0	0.3500434	0.04873899	-0.07	-0.07	
0.6236	0	0	0.3500409	0.04874724	-0.07	-0.07	
0.624	0	0	0.3500433	0.04873982	-0.07	-0.07	
0.6244	0	0	0.3500411	0.04874676	-0.07	-0.07	
0.6248	0	0	0.3500437	0.04873884	-0.07	-0.07	
0.6252	0	0	0.3500419	0.04874437	-0.07	-0.07	
0.6256	0	0	0.3500446	0.04873567	-0.07	-0.07	
0.626	0	0	0.3500433	0.04873961	-0.07	-0.07	
0.6264	0	0	0.3500421	0.04874331	-0.07	-0.07	
0.6268	0	0	0.350045	0.04873388	-0.07	-0.07	
0.6272	0	0	0.3500443	0.04873576	-0.07	-0.07	
0.6276	0	0	0.3500437	0.04873724	-0.07	-0.07	
0.628	0	0	0.3500434	0.04873824	-0.07	-0.07	
0.6284	0	0	0.3500432	0.04873871	-0.07	-0.07	
0.6288	0	0	0.3500465	0.0487278	-0.07	-0.07	
0.6292	0	0	0.3500467	0.04872604	-0.07	-0.07	
0.6296	0	0	0.3500472	0.04872364	-0.07	-0.07	
0.63	0	0	0.3500478	0.04872051	-0.07	-0.07	
0.6304	0	0	0.3500486	0.04871658	-0.07	-0.07	
0.6308	0	0	0.3500497	0.04871183	-0.07	-0.07	
0.6312	0	0	0.3500509	0.04870621	-0.07	-0.07	
0.6316	0	0	0.3500524	0.04869967	-0.07	-0.07	
0.632	0	0	0.350054	0.04869216	-0.07	-0.07	
0.6324	0	0	0.3500558	0.04868368	-0.07	-0.07	
0.6328	0	0	0.3500578	0.04867413	-0.07	-0.07	
0.6332	0	0	0.35006	0.04866352	-0.07	-0.07	
0.6336	0	0	0.3500624	0.04865181	-0.07	-0.07	
0.634	0	0	0.350065	0.04863897	-0.07	-0.07	
0.6344	0	0	0.3500678	0.04862496	-0.07	-0.07	
0.6348	0	0	0.3500708	0.04860977	-0.07	-0.07	
0.6352	0	0	0.3500741	0.04859335	-0.07	-0.07	
0.6356	0	0	0.3500775	0.04857571	-0.07	-0.07	
0.636	0	0	0.350081	0.0485568	-0.07	-0.07	
0.6364	0	0	0.3500848	0.04853662	-0.07	-0.07	
0.6368	0	0	0.3500888	0.04851512	-0.07	-0.07	
0.6372	0	0	0.350093	0.04849232	-0.07	-0.07	
0.6376	0	0	0.3500974	0.04846818	-0.07	-0.07	
0.638	0	0	0.350102	0.0484427	-0.07	-0.07	
0.6384	0	0	0.3501068	0.04841587	-0.07	-0.07	
0.6388	0	0	0.3501118	0.04838764	-0.07	-0.07	
0.6392	0	0	0.3501169	0.04835803	-0.07	-0.07	
0.6396	0	0	0.3501223	0.04832704	-0.07	-0.07	
0.64	0	0	0.3501279	0.04829462	-0.07	-0.07	
0.6404	0	0	0.3501336	0.04826079	-0.07	-0.07	
0.6408	0	0	0.3501396	0.04822553	-0.07	-0.07	
0.6412	0	0	0.3501457	0.04818883	-0.07	-0.07	
0.6416	0	0	0.350152	0.04815068	-0.07	-0.07	
0.642	0	0	0.3501586	0.0481111	-0.07	-0.07	
0.6424	0	0	0.3501653	0.04807005	-0.07	-0.07	
0.6428	0	0	0.3501723	0.04802755	-0.07	-0.07	
0.6432	0	0	0.3501793	0.04798356	-0.07	-0.07	
0.6436	0	0	0.3501866	0.04793812	-0.07	-0.07	
0.644	0	0	0.3501941	0.0478912	-0.07	-0.07	
0.6444	0	0	0.3502017	0.0478428	-0.07	-0.07	
0.6448	0	0	0.3502096	0.04779291	-0.07	-0.07	
0.6452	0	0	0.3502176	0.04774152	-0.07	-0.07	
0.6456	0	0	0.3502258	0.04768867	-0.07	-0.07	
0.646	0	0	0.3502342	0.04763432	-0.07	-0.07	
0.6464	0	0	0.3502428	0.04757847	-0.07	-0.07	
0.6468	0	0	0.3502516	0.04752113	-0.07	-0.07	
0.6472	0	0	0.3502606	0.0474623	-0.07	-0.07	
0.6476	0	0	0.3502697	0.04740197	-0.07	-0.07	
0.648	0	0	0.3502791	0.04734014	-0.07	-0.07	
0.6484	0	0	0.3502886	0.04727681	-0.07	-0.07	
0.6488	0	0	0.3502983	0.04721196	-0.07	-0.07	
0.6492	0	0	0.3503082	0.04714563	-0.07	-0.07	
0.6496	0	0	0.3503182	0.04707781	-0.07	-0.07	
0.65	0	0	0.3503284	0.04700848	-0.07	-0.07	
0.6504	0	0	0.3503388	0.04693765	-0.07	-0.07	
0.6508	0	0	0.3503494	0.04686532	-0.07	-0.07	
0.6512	0	0	0.3503602	0.04679151	-0.07	-0.07	
0.6516	0	0	0.3503712	0.04671619	-0.07	-0.07	
0.652	0	0	0.3503822	0.04663937	-0.07	-0.07	
0.6524	0	0	0.3503935	0.04656106	-0.07	-0.07	
0.6528	0	0	0.350405	0.04648125	-0.07	-0.07	
0.6532	0	0	0.3504166	0.04639996	-0.07	-0.07	
0.6536	0	0	0.3504284	0.04631718	-0.07	-0.07	
0.654	0	0	0.3504404	0.0462329	-0.07	-0.07	
0.6544	0	0	0.3504525	0.04614713	-0.07	-0.07	
0.6548	0	0	0.3504648	0.04605987	-0.07	-0.07	
0.6552	0	0	0.3504773	0.04597111	-0.07	-0.07	
0.6556	0	0	0.3504899	0.04588089	-0.07	-0.07	
0.656	0	0	0.3505027	0.04578918	-0.07	-0.07	
0.6564	0	0	0.3505157	0.04569599	-0.07	-0.07	
0.6568	0	0	0.3505288	0.04560132	-0.07	-0.07	
0.6572	0	0	0.350542	0.04550515	-0.07	-0.07	
0.6576	0	0	0.3505555	0.04540752	-0.07	-0.07	
0.658	0	0	0.3505691	0.0453084	-0.07	-0.07	
0.6584	0	0	0.3505828	0.04520782	-0.07	-0.07	
0.6588	0	0	0.3505967	0.04510577	-0.07	-0.07	
0.6592	0	0	0.3506108	0.04500226	-0.07	-0.07	
0.6596	0	0	0.350625	0.04489726	-0.07	-0.07	
0.66	0	0	0.3506393	0.0447908	-0.07	-0.07	
0.6604	0	0	0.3506539	0.04468287	-0.07	-0.07	
0.6608	0	0	0.3506685	0.04457347	-0.07	-0.07	
0.6612	0	0	0.3506833	0.04446263	-0.07	-0.07	
0.6616	0	0	0.3506983	0.04435033	-0.07	-0.07	
0.662	0	0	0.3507134	0.04423657	-0.07	-0.07	
0.6624	0	0	0.3507286	0.04412134	-0.07	-0.07	
0.6628	0	0	0.350744	0.04400467	-0.07	-0.07	
0.6632	0	0	0.3507595	0.04388654	-0.07	-0.07	
0.6636	0	0	0.3507752	0.04376696	-0.07	-0.07	
0.664	0	0	0.3507909	0.04364592	-0.07	-0.07	
0.6644	0	0	0.3508069	0.04352344	-0.07	-0.07	
0.6648	0	0	0.350823	0.04339949	-0.07	-0.07	
0.6652	0	0	0.3508392	0.04327413	-0.07	-0.07	
0.6656	0	0	0.3508555	0.04314733	-0.07	-0.07	
0.666	0	0	0.350872	0.04301908	-0.07	-0.07	
0.6664	0	0	0.3508886	0.04288939	-0.07	-0.07	
0.6668	0	0	0.3509052	0.04275826	-0.07	-0.07	
0.6672	0	0	0.3509221	0.04262569	-0.07	-0.07	
0.6676	0	0	0.350939	0.04249169	-0.07	-0.07	
0.668	0	0	0.3509561	0.04235625	-0.07	-0.07	
0.6684	0	0	0.3509733	0.04221938	-0.07	-0.07	
0.6688	0	0	0.3509906	0.04208108	-0.07	-0.07	
0.6692	0	0	0.3510081	0.04194135	-0.07	-0.07	
0.6696	0	0	0.3510256	0.0418002	-0.07	-0.07	
0.67	0	0	0.3510433	0.0416576	-0.07	-0.07	
0.6704	0	0	0.3510611	0.04151359	-0.07	-0.07	
0.6708	0	0	0.351079	0.04136816	-0.07	-0.07	
0.6712	0	0	0.3510969	0.04122131	-0.07	-0.07	
0.6716	0	0	0.351115	0.04107304	-0.07	-0.07	
0.672	0	0	0.3511332	0.04092335	-0.07	-0.07	
0.6724	0	0	0.3511515	0.04077223	-0.07	-0.07	
0.6728	0	0	0.3511699	0.0406197	-0.07	-0.07	
0.6732	0	0	0.3511884	0.04046577	-0.07	-0.07	
0.6736	0	0	0.351207	0.04031041	-0.07	-0.07	
0.674	0	0	0.3512257	0.04015365	-0.07	-0.07	
0.6744	0	0	0.3512445	0.03999547	-0.07	-0.07	
0.6748	0	0	0.3512633	0.03983589	-0.07	-0.07	
0.6752	0	0	0.3512823	0.0396749	-0.07	-0.07	
0.6756	0	0	0.3513014	0.03951251	-0.07	-0.07	
0.676	0	0	0.3513205	0.0393487	-0.07	-0.07	
0.6764	0	0	0.3513397	0.03918349	-0.07	-0.07	
0.6768	0	0	0.351359	0.03901688	-0.07	-0.07	
