Time	LO	LOS	LeftOdor	OS	RO	ROS	RightOdor	
0.36	0.8737788	322.4991	322.4991	0	0.8762904	279.5441	279.5441	
0.361	0.8756343	322.8113	322.8113	0	0.8755504	279.3294	279.3294	
0.362	0.8756343	323.1237	323.1237	0	0.8755504	279.1146	279.1146	
0.363	0.8774903	323.4335	323.4335	0	0.8747991	278.903	278.903	
0.364	0.8774903	323.7433	323.7433	0	0.8747991	278.6914	278.6914	
0.365	0.8793466	324.0507	324.0507	0	0.8740373	278.483	278.483	
0.366	0.8793466	324.358	324.358	0	0.8740373	278.2745	278.2745	
0.367	0.8812027	324.6627	324.6627	0	0.8732655	278.0693	278.0693	
0.368	0.8812027	324.9673	324.9673	0	0.8732655	277.864	277.864	
0.369	0.8830584	325.2692	325.2692	0	0.8724844	277.6621	277.6621	
0.37	0.8830584	325.5711	325.5711	0	0.8724844	277.4602	277.4602	
0.371	0.8849133	325.8701	325.8701	0	0.8716944	277.2617	277.2617	
0.372	0.8849133	326.1691	326.1691	0	0.8716944	277.0631	277.0631	
0.373	0.8867673	326.4651	326.4651	0	0.8708962	276.8681	276.8681	
0.374	0.8867673	326.7611	326.7611	0	0.8708962	276.673	276.673	
0.375	0.8886199	327.054	327.054	0	0.8700904	276.4814	276.4814	
0.376	0.8886199	327.3468	327.3468	0	0.8700904	276.2897	276.2897	
0.377	0.8904707	327.6364	327.6364	0	0.8692774	276.1017	276.1017	
0.378	0.8904707	327.9261	327.9261	0	0.8692774	275.9137	275.9137	
0.379	0.8923196	328.2124	328.2124	0	0.868458	275.7294	275.7294	
0.38	0.8923196	328.4987	328.4987	0	0.868458	275.545	275.545	
0.381	0.8941659	328.7816	328.7816	0	0.8676326	275.3643	275.3643	
0.382	0.8941659	329.0646	329.0646	0	0.8676326	275.1837	275.1837	
0.383	0.8960094	329.3438	329.3438	0	0.8668018	275.0067	275.0067	
0.384	0.8960094	329.6231	329.6231	0	0.8668018	274.8298	274.8298	
0.385	0.8978499	329.8988	329.8988	0	0.8659661	274.6568	274.6568	
0.386	0.8978499	330.1745	330.1745	0	0.8659661	274.4836	274.4836	
0.387	0.8996868	330.4465	330.4465	0	0.8651263	274.3144	274.3144	
0.388	0.8996868	330.7183	330.7183	0	0.8651263	274.1451	274.1451	
0.389	0.9015199	330.9864	330.9864	0	0.8642826	273.9798	273.9798	
0.39	0.9015199	331.2545	331.2545	0	0.8642826	273.8145	273.8145	
0.391	0.9033487	331.5187	331.5187	0	0.8634358	273.6533	273.6533	
0.392	0.9033487	331.7827	331.7827	0	0.8634358	273.4919	273.4919	
0.393	0.9051728	332.0428	332.0428	0	0.8625863	273.3347	273.3347	
0.394	0.9051728	332.3028	332.3028	0	0.8625863	273.1774	273.1774	
0.395	0.906992	332.5588	332.5588	0	0.8617346	273.0243	273.0243	
0.396	0.906992	332.8147	332.8147	0	0.8617346	272.8711	272.8711	
0.397	0.9088057	333.0664	333.0664	0	0.8608813	272.7221	272.7221	
0.398	0.9088057	333.3181	333.3181	0	0.8608813	272.5731	272.5731	
0.399	0.9106135	333.5655	333.5655	0	0.8600271	272.4282	272.4282	
0.4	0.9106135	333.8129	333.8129	0	0.8600271	272.2834	272.2834	
0.401	0.9124151	334.0558	334.0558	0	0.8591722	272.1428	272.1428	
0.402	0.9124151	334.2988	334.2988	0	0.8591722	272.0022	272.0022	
0.403	0.9142102	334.5373	334.5373	0	0.8583173	271.8659	271.8659	
0.404	0.9142102	334.7757	334.7757	0	0.8583173	271.7296	271.7296	
0.405	0.9159983	335.0098	335.0098	0	0.8574629	271.5977	271.5977	
0.406	0.9159983	335.2437	335.2437	0	0.8574629	271.4657	271.4657	
0.407	0.9177789	335.4729	335.4729	0	0.8566096	271.3381	271.3381	
0.408	0.9177789	335.7021	335.7021	0	0.8566096	271.2105	271.2105	
0.409	0.9195517	335.9267	335.9267	0	0.8557577	271.0874	271.0874	
0.41	0.9195517	336.1512	336.1512	0	0.8557577	270.9642	270.9642	
0.411	0.9213163	336.3709	336.3709	0	0.8549078	270.8456	270.8456	
0.412	0.9213163	336.5907	336.5907	0	0.8549078	270.7268	270.7268	
0.413	0.9230722	336.8055	336.8055	0	0.8540604	270.6127	270.6127	
0.414	0.9230722	337.0203	337.0203	0	0.8540604	270.4985	270.4985	
0.415	0.9248191	337.2302	337.2302	0	0.8532159	270.3889	270.3889	
0.416	0.9248191	337.44	337.44	0	0.8532159	270.2791	270.2791	
0.417	0.9265565	337.6449	337.6449	0	0.8523749	270.1742	270.1742	
0.418	0.9265565	337.8496	337.8496	0	0.8523749	270.0691	270.0691	
0.419	0.928284	338.0494	338.0494	0	0.8515378	269.9687	269.9687	
0.42	0.928284	338.2491	338.2491	0	0.8515378	269.8682	269.8682	
0.421	0.9300014	338.4437	338.4437	0	0.8507052	269.7725	269.7725	
0.422	0.9300014	338.6383	338.6383	0	0.8507052	269.6767	269.6767	
0.423	0.931708	338.8276	338.8276	0	0.8498775	269.5857	269.5857	
0.424	0.931708	339.0169	339.0169	0	0.8498775	269.4945	269.4945	
0.425	0.9334035	339.201	339.201	0	0.8490551	269.4082	269.4082	
0.426	0.9334035	339.385	339.385	0	0.8490551	269.3219	269.3219	
0.427	0.9350875	339.5638	339.5638	0	0.8482385	269.2403	269.2403	
0.428	0.9350875	339.7424	339.7424	0	0.8482385	269.1586	269.1586	
0.429	0.9367596	339.9157	339.9157	0	0.8474281	269.0819	269.0819	
0.43	0.9367596	340.089	340.089	0	0.8474281	269.005	269.005	
0.431	0.9384193	340.2568	340.2568	0	0.8466245	268.9331	268.9331	
0.432	0.9384193	340.4245	340.4245	0	0.8466245	268.8611	268.8611	
0.433	0.9400663	340.5869	340.5869	0	0.845828	268.794	268.794	
0.434	0.9400663	340.7491	340.7491	0	0.845828	268.7268	268.7268	
0.435	0.9417003	340.9057	340.9057	0	0.845039	268.6645	268.6645	
0.436	0.9417003	341.0623	341.0623	0	0.845039	268.6022	268.6022	
0.437	0.9433206	341.2135	341.2135	0.0001175726	0.8442581	268.5449	268.5449	
0.438	0.9433206	341.3644	341.3644	0.0001175726	0.8442581	268.4874	268.4874	
0.439	0.944927	341.5099	341.5099	0.001105846	0.8434857	268.4351	268.4351	
0.44	0.944927	341.6552	341.6552	0.001105846	0.8434857	268.3825	268.3825	
0.441	0.9465191	341.7949	341.7949	0.002098144	0.8427221	268.335	268.335	
0.442	0.9465191	341.9344	341.9344	0.002098144	0.8427221	268.2874	268.2874	
0.443	0.9480964	342.0685	342.0685	0.003094151	0.8419677	268.245	268.245	
0.444	0.9480964	342.2022	342.2022	0.003094151	0.8419677	268.2024	268.2024	
0.445	0.9496585	342.3304	342.3304	0.004093554	0.841223	268.1649	268.1649	
0.446	0.9496585	342.4584	342.4584	0.004093554	0.841223	268.1272	268.1272	
0.447	0.9512052	342.5807	342.5807	0.005096038	0.8404884	268.0948	268.0948	
0.448	0.9512052	342.7029	342.7029	0.005096038	0.8404884	268.0621	268.0621	
0.449	0.9527359	342.8193	342.8193	0.006101286	0.8397644	268.0313	268.0313	
0.45	0.9527359	342.9355	342.9355	0.006101286	0.8397644	268.0044	268.0044	
0.451	0.9542503	343.046	343.046	0.007108974	0.839051	267.9825	267.9825	
0.452	0.9542503	343.1563	343.1563	0.007108974	0.839051	267.9604	267.9604	
0.453	0.9557481	343.2609	343.2609	0.008118789	0.8383489	267.9434	267.9434	
0.454	0.9557481	343.3651	343.3651	0.008118789	0.8383489	267.9261	267.9261	
0.455	0.9572288	343.4637	343.4637	0.009130404	0.8376586	267.914	267.914	
0.456	0.9572288	343.5621	343.5621	0.009130404	0.8376586	267.9018	267.9018	
0.457	0.958692	343.6546	343.6546	0.0101435	0.8369803	267.8947	267.8947	
0.458	0.958692	343.7469	343.7469	0.0101435	0.8369803	267.8875	267.8875	
0.459	0.9601374	343.8333	343.8333	0.01115775	0.8363143	267.8855	267.8855	
0.46	0.9601374	343.9196	343.9196	0.01115775	0.8363143	267.8833	267.8833	
0.461	0.9615647	344	344	0.01217282	0.8356612	267.8864	267.8864	
0.462	0.9615647	344.0802	344.0802	0.01217282	0.8356612	267.8893	267.8893	
0.463	0.9629733	344.1545	344.1545	0.0131884	0.8350211	267.8975	267.8975	
0.464	0.9629733	344.2285	344.2285	0.0131884	0.8350211	267.9055	267.9055	
0.465	0.9643632	344.2968	344.2968	0.01420415	0.8343945	267.9187	267.9187	
0.466	0.9643632	344.3647	344.3647	0.01420415	0.8343945	267.9318	267.9318	
0.467	0.9657336	344.4267	344.4267	0.01521976	0.8337817	267.9502	267.9502	
0.468	0.9657336	344.4885	344.4885	0.01521976	0.8337817	267.9684	267.9684	
0.469	0.9670846	344.5443	344.5443	0.01623488	0.8331831	267.9919	267.9919	
0.47	0.9670846	344.5999	344.5999	0.01623488	0.8331831	268.0154	268.0154	
0.471	0.9684156	344.6495	344.6495	0.0172492	0.8325989	268.044	268.044	
0.472	0.9684156	344.6989	344.6989	0.0172492	0.8325989	268.0725	268.0725	
0.473	0.9697262	344.7424	344.7424	0.01826238	0.8320296	268.1063	268.1063	
0.474	0.9697262	344.7857	344.7857	0.01826238	0.8320296	268.14	268.14	
0.475	0.9710162	344.8229	344.8229	0.0192741	0.8314753	268.179	268.179	
0.476	0.9710162	344.86	344.86	0.0192741	0.8314753	268.2178	268.2178	
0.477	0.9722853	344.891	344.891	0.02028403	0.8309366	268.2619	268.2619	
0.478	0.9722853	344.9217	344.9217	0.02028403	0.8309366	268.3058	268.3058	
0.479	0.973533	344.9465	344.9465	0.02129184	0.8304136	268.3551	268.3551	
0.48	0.973533	344.971	344.971	0.02129184	0.8304136	268.4043	268.4043	
0.481	0.9747592	344.9896	344.9896	0.02229719	0.8299066	268.4587	268.4587	
0.482	0.9747592	345.0079	345.0079	0.02229719	0.8299066	268.513	268.513	
0.483	0.9759634	345.0202	345.0202	0.02329978	0.829416	268.5725	268.5725	
0.484	0.9759634	345.0323	345.0323	0.02329978	0.829416	268.632	268.632	
0.485	0.9771453	345.0383	345.0383	0.02429925	0.8289421	268.6967	268.6967	
0.486	0.9771453	345.0442	345.0442	0.02429925	0.8289421	268.7613	268.7613	
0.487	0.9783047	345.0439	345.0439	0.0252953	0.828485	268.8311	268.8311	
0.488	0.9783047	345.0436	345.0436	0.0252953	0.828485	268.9008	268.9008	
0.489	0.9794412	345.0371	345.0371	0.02628759	0.8280452	268.9758	268.9758	
0.49	0.9794412	345.0304	345.0304	0.02628759	0.8280452	269.0507	269.0507	
0.491	0.9805546	345.0176	345.0176	0.0272758	0.8276229	269.1307	269.1307	
0.492	0.9805546	345.0048	345.0048	0.0272758	0.8276229	269.2107	269.2107	
0.493	0.9816445	344.9858	344.9858	0.0282596	0.8272182	269.2959	269.2959	
0.494	0.9816445	344.9666	344.9666	0.0282596	0.8272182	269.381	269.381	
0.495	0.9827108	344.9415	344.9415	0.02923867	0.8268316	269.4713	269.4713	
0.496	0.9827108	344.916	344.916	0.02923867	0.8268316	269.5615	269.5615	
0.497	0.9837531	344.8847	344.8847	0.03021269	0.8264632	269.6569	269.6569	
0.498	0.9837531	344.8531	344.8531	0.03021269	0.8264632	269.7522	269.7522	
0.499	0.9847711	344.8155	344.8155	0.03118134	0.8261133	269.8527	269.8527	
0.5	0.9847711	344.7776	344.7776	0.03118134	0.8261133	269.9531	269.9531	
0.501	0.9857646	344.7338	344.7338	0.03214429	0.8257823	270.0587	270.0587	
0.502	0.9857646	344.6898	344.6898	0.03214429	0.8257823	270.1641	270.1641	
0.503	0.9867334	344.6398	344.6398	0.03310123	0.8254701	270.2747	270.2747	
0.504	0.9867334	344.5895	344.5895	0.03310123	0.8254701	270.3852	270.3852	
0.505	0.987677	344.5334	344.5334	0.03405184	0.8251772	270.5009	270.5009	
0.506	0.987677	344.4769	344.4769	0.03405184	0.8251772	270.6164	270.6164	
0.507	0.9885955	344.4147	344.4147	0.0349958	0.8249037	270.7371	270.7371	
0.508	0.9885955	344.352	344.352	0.0349958	0.8249037	270.8576	270.8576	
0.509	0.9894884	344.2837	344.2837	0.0359328	0.8246499	270.9833	270.9833	
0.5100001	0.9894884	344.2149	344.2149	0.0359328	0.8246499	271.1089	271.1089	
0.511	0.9903557	344.1404	344.1404	0.03686253	0.8244158	271.2395	271.2395	
0.512	0.9903557	344.0656	344.0656	0.03686253	0.8244158	271.37	271.37	
0.513	0.991197	343.985	343.985	0.03778468	0.8242018	271.5056	271.5056	
0.514	0.991197	343.9042	343.9042	0.03778468	0.8242018	271.6411	271.6411	
0.515	0.9920121	343.8175	343.8175	0.03869893	0.8240081	271.7816	271.7816	
0.516	0.9920121	343.7306	343.7306	0.03869893	0.8240081	271.9221	271.9221	
0.517	0.992801	343.6379	343.6379	0.039605	0.8238348	272.0675	272.0675	
0.518	0.992801	343.545	343.545	0.039605	0.8238348	272.2129	272.2129	
0.5190001	0.9935632	343.4463	343.4463	0.04050256	0.8236822	272.3631	272.3631	
0.52	0.9935632	343.3475	343.3475	0.04050256	0.8236822	272.5134	272.5134	
0.521	0.9942988	343.2428	343.2428	0.04139132	0.8235503	272.6685	272.6685	
0.522	0.9942988	343.1379	343.1379	0.04139132	0.8235503	272.8236	272.8236	
0.523	0.9950074	343.0275	343.0275	0.04227098	0.8234394	272.9836	272.9836	
0.524	0.9950074	342.9167	342.9167	0.04227098	0.8234394	273.1434	273.1434	
0.525	0.9956889	342.8003	342.8003	0.04314124	0.8233497	273.3081	273.3081	
0.526	0.9956889	342.6837	342.6837	0.04314124	0.8233497	273.4729	273.4729	
0.527	0.9963431	342.5615	342.5615	0.04400181	0.8232812	273.6424	273.6424	
0.528	0.9963431	342.439	342.439	0.04400181	0.8232812	273.8118	273.8118	
0.529	0.9969699	342.3109	342.3109	0.04485239	0.8232341	273.9861	273.9861	
0.53	0.9969699	342.1827	342.1827	0.04485239	0.8232341	274.1602	274.1602	
0.531	0.9975692	342.0491	342.0491	0.0456927	0.8232086	274.3391	274.3391	
0.532	0.9975692	341.915	341.915	0.0456927	0.8232086	274.5179	274.5179	
0.5330001	0.9981407	341.7757	341.7757	0.04652245	0.8232048	274.7014	274.7014	
0.534	0.9981407	341.636	341.636	0.04652245	0.8232048	274.885	274.885	
0.535	0.9986845	341.4909	341.4909	0.04734136	0.8232227	275.0732	275.0732	
0.536	0.9986845	341.3457	341.3457	0.04734136	0.8232227	275.2613	275.2613	
0.537	0.9992002	341.1951	341.1951	0.04814915	0.8232626	275.4539	275.4539	
0.538	0.9992002	341.0442	341.0442	0.04814915	0.8232626	275.6467	275.6467	
0.539	0.9996879	340.8881	340.8881	0.04894555	0.8233246	275.8438	275.8438	
0.54	0.9996879	340.7317	340.7317	0.04894555	0.8233246	276.0411	276.0411	
0.541	1	340.5701	340.5701	0.04973027	0.8234087	276.2427	276.2427	
0.5420001	1	340.4082	340.4082	0.04973027	0.8234087	276.4445	276.4445	
0.543	1	340.2412	340.2412	0.05050158	0.8235151	276.6505	276.6505	
0.544	1	340.0739	340.0739	0.05050158	0.8235151	276.8567	276.8567	
0.545	1	339.9016	339.9016	0.0512564	0.8236439	277.0672	277.0672	
0.546	1	339.7289	339.7289	0.0512564	0.8236439	277.2777	277.2777	
0.5470001	1	339.5514	339.5514	0.05199483	0.8237951	277.4925	277.4925	
0.548	1	339.3735	339.3735	0.05199483	0.8237951	277.7074	277.7074	
0.549	1	339.1907	339.1907	0.05271698	0.8239687	277.9265	277.9265	
0.55	1	339.0076	339.0076	0.05271698	0.8239687	278.1456	278.1456	
0.551	1	338.8198	338.8198	0.05342295	0.824165	278.3688	278.3688	
0.552	1	338.6317	338.6317	0.05342295	0.824165	278.5921	278.5921	
0.553	1	338.4388	338.4388	0.05411284	0.8243838	278.8195	278.8195	
0.554	1	338.2458	338.2458	0.05411284	0.8243838	279.0469	279.0469	
0.555	1	338.048	338.048	0.05478675	0.8246253	279.2782	279.2782	
0.5560001	1	337.8501	337.8501	0.05478675	0.8246253	279.5096	279.5096	
0.557	1	337.6475	337.6475	0.05544476	0.8248895	279.745	279.745	
0.558	1	337.4448	337.4448	0.05544476	0.8248895	279.9803	279.9803	
0.559	1	337.2376	337.2376	0.05608697	0.8251764	280.2195	280.2195	
0.56	1	337.0302	337.0302	0.05608697	0.8251764	280.4587	280.4587	
0.561	1	336.8184	336.8184	0.05671347	0.8254861	280.7017	280.7017	
0.562	1	336.6063	336.6063	0.05671347	0.8254861	280.9448	280.9448	
0.563	1	336.3901	336.3901	0.05732434	0.8258184	281.1916	281.1916	
0.564	1	336.1735	336.1735	0.05732434	0.8258184	281.4383	281.4383	
0.565	1	335.9528	335.9528	0.05791967	0.8261735	281.6886	281.6886	
0.566	1	335.7318	335.7318	0.05791967	0.8261735	281.939	281.939	
0.567	1	335.5068	335.5068	0.05849954	0.8265513	282.193	282.193	
0.568	1	335.2815	335.2815	0.05849954	0.8265513	282.447	282.447	
0.569	1	335.0524	335.0524	0.05906404	0.8269519	282.7044	282.7044	
0.5700001	1	334.8229	334.8229	0.05906404	0.8269519	282.9619	282.9619	
0.571	1	334.5897	334.5897	0.05961324	0.8273751	283.2227	283.2227	
0.572	1	334.3561	334.3561	0.05961324	0.8273751	283.4836	283.4836	
0.573	1	334.1188	334.1188	0.06014723	0.8278209	283.7478	283.7478	
0.574	1	333.8812	333.8812	0.06014723	0.8278209	284.012	284.012	
0.575	1	333.64	333.64	0.06066607	0.8282893	284.2795	284.2795	
0.576	1	333.3984	333.3984	0.06066607	0.8282893	284.547	284.547	
0.577	1	333.1534	333.1534	0.06116986	0.8287803	284.8177	284.8177	
0.578	1	332.9081	332.9081	0.06116986	0.8287803	285.0884	285.0884	
0.5790001	1	332.6593	332.6593	0.06165865	0.8292937	285.3621	285.3621	
0.58	1	332.4103	332.4103	0.06165865	0.8292937	285.6359	285.6359	
0.581	1	332.1579	332.1579	0.06213254	0.8298296	285.9128	285.9128	
0.582	1	331.9052	331.9052	0.06213254	0.8298296	286.1895	286.1895	
0.583	1	331.6493	331.6493	0.0625916	0.8303878	286.4693	286.4693	
0.5840001	1	331.3931	331.3931	0.0625916	0.8303878	286.7491	286.7491	
0.585	1	331.1338	331.1338	0.06303589	0.8309681	287.0318	287.0318	
0.586	1	330.8742	330.8742	0.06303589	0.8309681	287.3145	287.3145	
0.587	1	330.6115	330.6115	0.06346549	0.8315707	287.6	287.6	
0.588	1	330.3486	330.3486	0.06346549	0.8315707	287.8855	287.8855	
0.589	1	330.0827	330.0827	0.06388047	0.8321953	288.1736	288.1736	
0.59	1	329.8166	329.8166	0.06388047	0.8321953	288.4619	288.4619	
0.591	1	329.5475	329.5475	0.06428091	0.8328418	288.7527	288.7527	
0.592	1	329.2783	329.2783	0.06428091	0.8328418	289.0436	289.0436	
0.5930001	1	329.0062	329.0062	0.06466687	0.8335101	289.337	289.337	
0.594	1	328.7339	328.7339	0.06466687	0.8335101	289.6305	289.6305	
0.595	1	328.4589	328.4589	0.06503844	0.8342001	289.9264	289.9264	
0.596	1	328.1837	328.1837	0.06503844	0.8342001	290.2224	290.2224	
0.597	1	327.9059	327.9059	0.06539567	0.8349117	290.5206	290.5206	
0.598	1	327.6279	327.6279	0.06539567	0.8349117	290.819	290.819	
0.599	1	327.3474	327.3474	0.06573863	0.8356447	291.1196	291.1196	
0.6	1	327.0666	327.0666	0.06573863	0.8356447	291.4202	291.4202	
0.601	1	326.7834	326.7834	0.06606741	0.836399	291.7231	291.7231	
0.6020001	1	326.5	326.5	0.06606741	0.836399	292.0261	292.0261	
0.603	1	326.2143	326.2143	0.06638207	0.8371744	292.3312	292.3312	
0.604	1	325.9284	325.9284	0.06638207	0.8371744	292.6363	292.6363	
0.605	0.9999034	325.6402	325.6402	0.06668269	0.8379707	292.9434	292.9434	
0.606	0.9999034	325.3519	325.3519	0.06668269	0.8379707	293.2506	293.2506	
0.6070001	0.9994438	325.0614	325.0614	0.06696837	0.8387879	293.5597	293.5597	
0.608	0.9994438	324.7707	324.7707	0.06696837	0.8387879	293.8689	293.8689	
0.609	0.9989586	324.478	324.478	0.06723556	0.8396257	294.1801	294.1801	
0.61	0.9989586	324.1851	324.1851	0.06723556	0.8396257	294.4912	294.4912	
0.611	0.9984481	323.8903	323.8903	0.06748417	0.840484	294.8041	294.8041	
0.612	0.9984481	323.5952	323.5952	0.06748417	0.840484	295.117	295.117	
0.613	0.9979125	323.2983	323.2983	0.06771413	0.8413626	295.4317	295.4317	
0.614	0.9979125	323.0013	323.0013	0.06771413	0.8413626	295.7464	295.7464	
0.615	0.9973521	322.7025	322.7025	0.06792535	0.8422613	296.0626	296.0626	
0.6160001	0.9973521	322.4037	322.4037	0.06792535	0.8422613	296.379	296.379	
0.617	0.9967673	322.1031	322.1031	0.06811775	0.8431798	296.6967	296.6967	
0.618	0.9967673	321.8025	321.8025	0.06811775	0.8431798	297.0146	297.0146	
0.619	0.9961581	321.5004	321.5004	0.06829127	0.8441179	297.3337	297.3337	
0.62	0.9961581	321.1981	321.1981	0.06829127	0.8441179	297.6529	297.6529	
0.6210001	0.995525	320.8944	320.8944	0.06844585	0.8450756	297.9734	297.9734	
0.622	0.995525	320.5907	320.5907	0.06844585	0.8450756	298.2939	298.2939	
0.623	0.9948682	320.2857	320.2857	0.06858142	0.8460525	298.6155	298.6155	
0.624	0.9948682	319.9806	319.9806	0.06858142	0.8460525	298.9372	298.9372	
0.625	0.9941879	319.6744	319.6744	0.06869794	0.8470484	299.2597	299.2597	
0.626	0.9941879	319.368	319.368	0.06869794	0.8470484	299.5825	299.5825	
0.627	0.9934846	319.0607	319.0607	0.06879538	0.848063	299.9059	299.9059	
0.628	0.9934846	318.7532	318.7532	0.06879538	0.848063	300.2296	300.2296	
0.629	0.9927586	318.445	318.445	0.0688737	0.8490961	300.554	300.554	
0.6300001	0.9927586	318.1366	318.1366	0.0688737	0.8490961	300.8784	300.8784	
0.631	0.9920101	317.8275	317.8275	0.06893285	0.8501475	301.2034	301.2034	
0.632	0.9920101	317.5182	317.5182	0.06893285	0.8501475	301.5286	301.5286	
0.633	0.9912395	317.2084	317.2084	0.06897281	0.8512167	301.8541	301.8541	
0.634	0.9912395	316.8985	316.8985	0.06897281	0.8512167	302.1797	302.1797	
0.6350001	0.9904473	316.588	316.588	0.06899358	0.8523036	302.5058	302.5058	
0.636	0.9904473	316.2775	316.2775	0.06899358	0.8523036	302.8318	302.8318	
0.637	0.9896336	315.9667	315.9667	0.06899515	0.8534079	303.1581	303.1581	
0.638	0.9896336	315.6557	315.6557	0.06899515	0.8534079	303.4845	303.4845	
0.6390001	0.9887989	315.3445	315.3445	0.0689775	0.8545291	303.811	303.811	
0.64	0.9887989	315.0333	315.0333	0.0689775	0.8545291	304.1375	304.1375	
0.641	0.9879435	314.7219	314.7219	0.06894065	0.8556672	304.464	304.464	
0.642	0.9879435	314.4105	314.4105	0.06894065	0.8556672	304.7906	304.7906	
0.643	0.9870679	314.0991	314.0991	0.0688846	0.8568217	305.1171	305.1171	
0.6440001	0.9870679	313.7876	313.7876	0.0688846	0.8568217	305.4436	305.4436	
0.645	0.9861726	313.4763	313.4763	0.06880938	0.8579922	305.77	305.77	
0.646	0.9861726	313.1648	313.1648	0.06880938	0.8579922	306.0963	306.0963	
0.647	0.9852577	312.8535	312.8535	0.06871499	0.8591786	306.4224	306.4224	
0.648	0.9852577	312.5422	312.5422	0.06871499	0.8591786	306.7485	306.7485	
0.649	0.9843237	312.231	312.231	0.06860148	0.8603804	307.0742	307.0742	
0.65	0.9843237	311.9199	311.9199	0.06860148	0.8603804	307.4001	307.4001	
0.651	0.9833711	311.609	311.609	0.06846888	0.8615972	307.7255	307.7255	
0.652	0.9833711	311.2979	311.2979	0.06846888	0.8615972	308.0509	308.0509	
0.6530001	0.9824002	310.9873	310.9873	0.06831725	0.8628288	308.3759	308.3759	
0.654	0.9824002	310.6765	310.6765	0.06831725	0.8628288	308.7009	308.7009	
0.655	0.9814115	310.3663	310.3663	0.06814662	0.8640748	309.0253	309.0253	
0.656	0.9814115	310.0558	310.0558	0.06814662	0.8640748	309.3498	309.3498	
0.657	0.9804052	309.746	309.746	0.06795705	0.8653348	309.6737	309.6737	
0.6580001	0.9804052	309.4361	309.4361	0.06795705	0.8653348	309.9974	309.9974	
0.659	0.9793819	309.1267	309.1267	0.06774861	0.8666086	310.3207	310.3207	
0.66	0.9793819	308.8173	308.8173	0.06774861	0.8666086	310.6439	310.6439	
0.661	0.9783418	308.5085	308.5085	0.06752137	0.8678956	310.9664	310.9664	
0.6620001	0.9783418	308.1996	308.1996	0.06752137	0.8678956	311.2889	311.2889	
0.663	0.9772855	307.8915	307.8915	0.0672754	0.8691957	311.6105	311.6105	
0.664	0.9772855	307.5833	307.5833	0.0672754	0.8691957	311.9321	311.9321	
0.665	0.9762133	307.2758	307.2758	0.06701079	0.8705084	312.2529	312.2529	
0.666	0.9762133	306.9683	306.9683	0.06701079	0.8705084	312.5735	312.5735	
0.6670001	0.9751256	306.6617	306.6617	0.06672762	0.8718334	312.8934	312.8934	
0.668	0.9751256	306.355	306.355	0.06672762	0.8718334	313.213	313.213	
0.669	0.9740227	306.0493	306.0493	0.06642599	0.8731704	313.5318	313.5318	
0.67	0.9740227	305.7435	305.7435	0.06642599	0.8731704	313.8504	313.8504	
0.671	0.9729052	305.4387	305.4387	0.06610599	0.8745188	314.168	314.168	
0.6720001	0.9729052	305.1339	305.1339	0.06610599	0.8745188	314.4855	314.4855	
