Time	A1	A1Ia	A2	A2Ia	A3	A3Ia	A4	A4Ia	A5	A5Ia	A6	A6Ia	
0.258	-0.07	4.861091E-26	-0.07	3.523324E-27	-0.07	2.410424E-28	-0.07	3.524865E-27	-0.07	4.86322E-26	-0.07	3.171241E-25	
0.26	-0.07	4.861094E-26	-0.07	3.523326E-27	-0.07	2.410425E-28	-0.07	3.524865E-27	-0.07	4.86322E-26	-0.07	3.171241E-25	
0.262	-0.07	4.861097E-26	-0.07	3.523328E-27	-0.07	2.410426E-28	-0.07	3.524864E-27	-0.07	4.86322E-26	-0.07	3.171241E-25	
0.264	-0.07	4.8611E-26	-0.07	3.52333E-27	-0.07	2.410426E-28	-0.07	3.524864E-27	-0.07	4.863219E-26	-0.07	3.17124E-25	
0.266	-0.07	4.861103E-26	-0.07	3.523332E-27	-0.07	2.410427E-28	-0.07	3.524864E-27	-0.07	4.863219E-26	-0.07	3.17124E-25	
0.268	-0.07	4.861106E-26	-0.07	3.523334E-27	-0.07	2.410428E-28	-0.07	3.524864E-27	-0.07	4.863219E-26	-0.07	3.17124E-25	
0.27	-0.07	4.861109E-26	-0.07	3.523337E-27	-0.07	2.410428E-28	-0.07	3.524864E-27	-0.07	4.863219E-26	-0.07	3.17124E-25	
0.272	-0.07	4.861111E-26	-0.07	3.523338E-27	-0.07	2.410429E-28	-0.07	3.524864E-27	-0.07	4.863218E-26	-0.07	3.17124E-25	
0.274	-0.07	4.861114E-26	-0.07	3.52334E-27	-0.07	2.410429E-28	-0.07	3.524864E-27	-0.07	4.863218E-26	-0.07	3.17124E-25	
0.276	-0.07	4.861116E-26	-0.07	3.523342E-27	-0.07	2.41043E-28	-0.07	3.524863E-27	-0.07	4.863218E-26	-0.07	3.17124E-25	
0.278	-0.07	4.861119E-26	-0.07	3.523344E-27	-0.07	2.410431E-28	-0.07	3.524863E-27	-0.07	4.863218E-26	-0.07	3.17124E-25	
0.28	-0.07	4.861121E-26	-0.07	3.523346E-27	-0.07	2.410431E-28	-0.07	3.524863E-27	-0.07	4.863218E-26	-0.07	3.171239E-25	
0.282	-0.07	4.861124E-26	-0.07	3.523347E-27	-0.07	2.410432E-28	-0.07	3.524863E-27	-0.07	4.863218E-26	-0.07	3.171239E-25	
0.284	-0.07	4.861125E-26	-0.07	3.523349E-27	-0.07	2.410432E-28	-0.07	3.524863E-27	-0.07	4.863217E-26	-0.07	3.171239E-25	
0.286	-0.07	4.861128E-26	-0.07	3.52335E-27	-0.07	2.410433E-28	-0.07	3.524862E-27	-0.07	4.863217E-26	-0.07	3.171239E-25	
0.288	-0.07	4.86113E-26	-0.07	3.523352E-27	-0.07	2.410433E-28	-0.07	3.524862E-27	-0.07	4.863217E-26	-0.07	3.171239E-25	
0.29	-0.07	4.861132E-26	-0.07	3.523354E-27	-0.07	2.410433E-28	-0.07	3.524862E-27	-0.07	4.863217E-26	-0.07	3.171239E-25	
0.292	-0.07	4.861134E-26	-0.07	3.523355E-27	-0.07	2.410434E-28	-0.07	3.524862E-27	-0.07	4.863217E-26	-0.07	3.171239E-25	
0.294	-0.07	4.861136E-26	-0.07	3.523356E-27	-0.07	2.410435E-28	-0.07	3.524862E-27	-0.07	4.863216E-26	-0.07	3.171239E-25	
0.296	-0.07	4.861138E-26	-0.07	3.523357E-27	-0.07	2.410435E-28	-0.07	3.524862E-27	-0.07	4.863216E-26	-0.07	3.171238E-25	
0.298	-0.07	4.86114E-26	-0.07	3.523359E-27	-0.07	2.410435E-28	-0.07	3.524862E-27	-0.07	4.863216E-26	-0.07	3.171238E-25	
0.3	-0.07	4.861141E-26	-0.07	3.523361E-27	-0.07	2.410435E-28	-0.07	3.524861E-27	-0.07	4.863215E-26	-0.07	3.171238E-25	
