Time	A1	A1Ia	A2	A2Ia	A3	A3Ia	A4	A4Ia	A5	A5Ia	A6	A6Ia	
0.29	-0.07	9.721085E-26	-0.07	7.045853E-27	-0.07	4.820277E-28	-0.07	7.048854E-27	-0.07	9.725233E-26	-0.07	6.341695E-25	
0.292	-0.07	9.72109E-26	-0.07	7.045856E-27	-0.07	4.820279E-28	-0.07	7.048856E-27	-0.07	9.725234E-26	-0.07	6.341695E-25	
0.294	-0.07	9.721095E-26	-0.07	7.045859E-27	-0.07	4.82028E-28	-0.07	7.048856E-27	-0.07	9.725235E-26	-0.07	6.341696E-25	
0.296	-0.07	9.721099E-26	-0.07	7.045862E-27	-0.07	4.820281E-28	-0.07	7.048857E-27	-0.07	9.725236E-26	-0.07	6.341696E-25	
0.298	-0.07	9.721103E-26	-0.07	7.045865E-27	-0.07	4.820282E-28	-0.07	7.048857E-27	-0.07	9.725236E-26	-0.07	6.341697E-25	
0.3	-0.07	9.721107E-26	-0.07	7.045868E-27	-0.07	4.820284E-28	-0.07	7.048857E-27	-0.07	9.725236E-26	-0.07	6.341697E-25	
0.302	-0.07	9.721112E-26	-0.07	7.045871E-27	-0.07	4.820285E-28	-0.07	7.048857E-27	-0.07	9.725237E-26	-0.07	6.341697E-25	
0.304	-0.07	9.721116E-26	-0.07	7.045874E-27	-0.07	4.820286E-28	-0.07	7.048859E-27	-0.07	9.725239E-26	-0.07	6.341698E-25	
0.306	-0.07	9.721119E-26	-0.07	7.045878E-27	-0.07	4.820287E-28	-0.07	7.048859E-27	-0.07	9.725239E-26	-0.07	6.341699E-25	
0.308	-0.07	9.721124E-26	-0.07	7.04588E-27	-0.07	4.820289E-28	-0.07	7.048859E-27	-0.07	9.725239E-26	-0.07	6.341699E-25	
0.31	-0.07	9.721128E-26	-0.07	7.045883E-27	-0.07	4.82029E-28	-0.07	7.04886E-27	-0.07	9.725241E-26	-0.07	6.341699E-25	
0.312	-0.07	9.721132E-26	-0.07	7.045885E-27	-0.07	4.820291E-28	-0.07	7.04886E-27	-0.07	9.725241E-26	-0.07	6.3417E-25	
0.314	-0.07	9.721135E-26	-0.07	7.045888E-27	-0.07	4.820292E-28	-0.07	7.04886E-27	-0.07	9.725241E-26	-0.07	6.3417E-25	
0.316	-0.07	9.721138E-26	-0.07	7.045891E-27	-0.07	4.820293E-28	-0.07	7.04886E-27	-0.07	9.725242E-26	-0.07	6.3417E-25	
0.318	-0.07	9.721142E-26	-0.07	7.045893E-27	-0.07	4.820294E-28	-0.07	7.048862E-27	-0.07	9.725242E-26	-0.07	6.341701E-25	
0.32	-0.07	9.721145E-26	-0.07	7.045896E-27	-0.07	4.820295E-28	-0.07	7.048862E-27	-0.07	9.725242E-26	-0.07	6.341701E-25	
0.322	-0.07	9.721149E-26	-0.07	7.045898E-27	-0.07	4.820295E-28	-0.07	7.048862E-27	-0.07	9.725244E-26	-0.07	6.341701E-25	
