Time	A1	A1Ia	A2	A2Ia	A3	A3Ia	A4	A4Ia	A5	A5Ia	A6	A6Ia	
0.166	-0.0695499	5.565311E-11	-0.06972685	3.377388E-11	-0.06993409	8.149419E-12	-0.06993409	8.142458E-12	-0.06972684	3.373991E-11	-0.06954988	5.559708E-11	
0.168	-0.06954777	5.564378E-11	-0.06972556	3.37682E-11	-0.06993377	8.147276E-12	-0.06993377	8.131643E-12	-0.06972556	3.36919E-11	-0.06954776	5.551793E-11	
0.17	-0.06954569	5.565961E-11	-0.06972429	3.377781E-11	-0.06993347	8.150282E-12	-0.06993347	8.142344E-12	-0.06972431	3.373908E-11	-0.06954571	5.559571E-11	
0.172	-0.06954364	5.565312E-11	-0.06972305	3.377388E-11	-0.06993317	8.14942E-12	-0.06993318	8.142459E-12	-0.06972307	3.373991E-11	-0.06954367	5.559708E-11	
0.174	-0.06954164	5.564389E-11	-0.06972184	3.376826E-11	-0.06993288	8.147292E-12	-0.06993289	8.13164E-12	-0.06972186	3.369188E-11	-0.06954168	5.55179E-11	
0.176	-0.06953968	5.565961E-11	-0.06972065	3.377781E-11	-0.06993259	8.150283E-12	-0.06993259	8.14235E-12	-0.06972069	3.37391E-11	-0.06953974	5.559574E-11	
0.178	-0.06953775	5.565311E-11	-0.06971948	3.377388E-11	-0.0699323	8.14942E-12	-0.06993232	8.142457E-12	-0.06971952	3.37399E-11	-0.06953783	5.559707E-11	
0.18	-0.06953587	5.564389E-11	-0.06971833	3.376825E-11	-0.06993203	8.14729E-12	-0.06993204	8.131641E-12	-0.06971839	3.369189E-11	-0.06953596	5.551791E-11	
0.182	-0.06953402	5.56596E-11	-0.06971721	3.377781E-11	-0.06993176	8.150282E-12	-0.06993178	8.142348E-12	-0.06971728	3.373909E-11	-0.06953413	5.559573E-11	
0.184	-0.06953221	5.565312E-11	-0.06971611	3.377388E-11	-0.0699315	8.14942E-12	-0.06993151	8.142457E-12	-0.06971619	3.373991E-11	-0.06953233	5.559708E-11	
0.186	-0.06953043	5.562025E-11	-0.06971504	3.375398E-11	-0.06993124	8.146124E-12	-0.06993125	8.156135E-12	-0.06971511	3.380283E-11	-0.06953056	5.570084E-11	
0.188	-0.0695287	5.5624E-11	-0.06971399	3.375622E-11	-0.06993099	8.145721E-12	-0.06993099	8.145094E-12	-0.06971405	3.375316E-11	-0.06952881	5.561894E-11	
