Time	A1	A1Ia	A2	A2Ia	A3	A3Ia	A4	A4Ia	A5	A5Ia	A6	A6Ia	
0.262	-0.07	1.421067E-24	-0.07	3.170841E-25	-0.07	3.52442E-27	-0.07	3.52287E-27	-0.07	3.169444E-25	-0.07	1.420441E-24	
0.264	-0.07	1.421067E-24	-0.07	3.170842E-25	-0.07	3.524421E-27	-0.07	3.522873E-27	-0.07	3.169447E-25	-0.07	1.420442E-24	
0.266	-0.07	1.421067E-24	-0.07	3.170842E-25	-0.07	3.524421E-27	-0.07	3.522876E-27	-0.07	3.16945E-25	-0.07	1.420443E-24	
0.268	-0.07	1.421068E-24	-0.07	3.170842E-25	-0.07	3.524422E-27	-0.07	3.522879E-27	-0.07	3.169452E-25	-0.07	1.420445E-24	
0.27	-0.07	1.421068E-24	-0.07	3.170843E-25	-0.07	3.524422E-27	-0.07	3.522881E-27	-0.07	3.169455E-25	-0.07	1.420446E-24	
0.272	-0.07	1.421068E-24	-0.07	3.170843E-25	-0.07	3.524423E-27	-0.07	3.522884E-27	-0.07	3.169457E-25	-0.07	1.420447E-24	
0.274	-0.07	1.421068E-24	-0.07	3.170843E-25	-0.07	3.524423E-27	-0.07	3.522887E-27	-0.07	3.16946E-25	-0.07	1.420448E-24	
0.276	-0.07	1.421068E-24	-0.07	3.170844E-25	-0.07	3.524423E-27	-0.07	3.522889E-27	-0.07	3.169462E-25	-0.07	1.420449E-24	
0.278	-0.07	1.421068E-24	-0.07	3.170844E-25	-0.07	3.524423E-27	-0.07	3.522892E-27	-0.07	3.169464E-25	-0.07	1.42045E-24	
0.28	-0.07	1.421068E-24	-0.07	3.170844E-25	-0.07	3.524424E-27	-0.07	3.522894E-27	-0.07	3.169467E-25	-0.07	1.420451E-24	
0.282	-0.07	1.421069E-24	-0.07	3.170845E-25	-0.07	3.524424E-27	-0.07	3.522897E-27	-0.07	3.169469E-25	-0.07	1.420452E-24	
0.284	-0.07	1.421069E-24	-0.07	3.170845E-25	-0.07	3.524425E-27	-0.07	3.522899E-27	-0.07	3.169471E-25	-0.07	1.420453E-24	
0.286	-0.07	1.421069E-24	-0.07	3.170845E-25	-0.07	3.524425E-27	-0.07	3.522902E-27	-0.07	3.169474E-25	-0.07	1.420454E-24	
0.288	-0.07	1.421069E-24	-0.07	3.170846E-25	-0.07	3.524425E-27	-0.07	3.522904E-27	-0.07	3.169475E-25	-0.07	1.420455E-24	
0.29	-0.07	1.421069E-24	-0.07	3.170846E-25	-0.07	3.524426E-27	-0.07	3.522906E-27	-0.07	3.169477E-25	-0.07	1.420456E-24	
0.292	-0.07	1.421069E-24	-0.07	3.170846E-25	-0.07	3.524426E-27	-0.07	3.522909E-27	-0.07	3.169479E-25	-0.07	1.420457E-24	
0.294	-0.07	1.421069E-24	-0.07	3.170846E-25	-0.07	3.524426E-27	-0.07	3.522911E-27	-0.07	3.169481E-25	-0.07	1.420458E-24	
0.296	-0.07	1.421069E-24	-0.07	3.170847E-25	-0.07	3.524426E-27	-0.07	3.522913E-27	-0.07	3.169483E-25	-0.07	1.420458E-24	
0.298	-0.07	1.42107E-24	-0.07	3.170847E-25	-0.07	3.524427E-27	-0.07	3.522915E-27	-0.07	3.169485E-25	-0.07	1.420459E-24	
0.3	-0.07	1.42107E-24	-0.07	3.170847E-25	-0.07	3.524427E-27	-0.07	3.522916E-27	-0.07	3.169486E-25	-0.07	1.42046E-24	
0.302	-0.07	1.42107E-24	-0.07	3.170847E-25	-0.07	3.524427E-27	-0.07	3.522919E-27	-0.07	3.169488E-25	-0.07	1.420461E-24	
0.304	-0.07	1.42107E-24	-0.07	3.170848E-25	-0.07	3.524428E-27	-0.07	3.52292E-27	-0.07	3.16949E-25	-0.07	1.420462E-24	
0.306	-0.07	1.42107E-24	-0.07	3.170848E-25	-0.07	3.524428E-27	-0.07	3.522922E-27	-0.07	3.169492E-25	-0.07	1.420462E-24	
0.308	-0.07	1.42107E-24	-0.07	3.170848E-25	-0.07	3.524428E-27	-0.07	3.522924E-27	-0.07	3.169493E-25	-0.07	1.420463E-24	
0.31	-0.07	1.42107E-24	-0.07	3.170848E-25	-0.07	3.524429E-27	-0.07	3.522926E-27	-0.07	3.169495E-25	-0.07	1.420464E-24	
0.312	-0.07	1.42107E-24	-0.07	3.170849E-25	-0.07	3.524429E-27	-0.07	3.522928E-27	-0.07	3.169496E-25	-0.07	1.420464E-24	
0.314	-0.07	1.42107E-24	-0.07	3.170849E-25	-0.07	3.524429E-27	-0.07	3.522929E-27	-0.07	3.169498E-25	-0.07	1.420465E-24	
0.316	-0.07	1.421071E-24	-0.07	3.170849E-25	-0.07	3.524429E-27	-0.07	3.522931E-27	-0.07	3.1695E-25	-0.07	1.420466E-24	
0.318	-0.07	1.421071E-24	-0.07	3.170849E-25	-0.07	3.524429E-27	-0.07	3.522933E-27	-0.07	3.169501E-25	-0.07	1.420466E-24	
0.32	-0.07	1.421071E-24	-0.07	3.170849E-25	-0.07	3.524429E-27	-0.07	3.522934E-27	-0.07	3.169502E-25	-0.07	1.420467E-24	
0.322	-0.07	1.421071E-24	-0.07	3.17085E-25	-0.07	3.524429E-27	-0.07	3.522936E-27	-0.07	3.169504E-25	-0.07	1.420468E-24	
0.324	-0.07	1.421071E-24	-0.07	3.17085E-25	-0.07	3.52443E-27	-0.07	3.522937E-27	-0.07	3.169505E-25	-0.07	1.420468E-24	
0.326	-0.07	1.421071E-24	-0.07	3.17085E-25	-0.07	3.52443E-27	-0.07	3.522938E-27	-0.07	3.169507E-25	-0.07	1.420469E-24	
0.328	-0.07	1.421071E-24	-0.07	3.17085E-25	-0.07	3.52443E-27	-0.07	3.52294E-27	-0.07	3.169508E-25	-0.07	1.420469E-24	
0.33	-0.07	1.421071E-24	-0.07	3.17085E-25	-0.07	3.52443E-27	-0.07	3.522941E-27	-0.07	3.169509E-25	-0.07	1.42047E-24	
