Time	OdorSensor	Mouth	Eat	Food_Near	
4.12	1231.493	0.0001623824	0.03247648	0.006818292	
4.1204	1231.477	0.0001623824	0.03247648	0.006818292	
4.1208	1231.475	0.0001623824	0.03247648	0.006818292	
4.1212	1231.483	0.0001623824	0.03247648	0.006818292	
4.1216	1231.501	0.0001623824	0.03196331	0.006681926	
4.122	1231.485	0.0001598166	0.03196331	0.006681926	
4.1224	1231.482	0.0001598166	0.03196331	0.006681926	
4.1228	1231.49	0.0001598166	0.03196331	0.006681926	
4.1232	1231.507	0.0001598166	0.03196331	0.006681926	
4.1236	1231.492	0.0001598166	0.03145769	0.006548287	
4.124	1231.489	0.0001572884	0.03145769	0.006548287	
4.1244	1231.497	0.0001572884	0.03145769	0.006548287	
4.1248	1231.514	0.0001572884	0.03145769	0.006548287	
4.1252	1231.498	0.0001572884	0.03145769	0.006548287	
4.1256	1231.496	0.0001572884	0.0309595	0.006417322	
4.126	1231.503	0.0001547975	0.0309595	0.006417322	
4.1264	1231.519	0.0001547975	0.0309595	0.006417322	
4.1268	1231.504	0.0001547975	0.0309595	0.006417322	
4.1272	1231.502	0.0001547975	0.0309595	0.006417322	
4.1276	1231.509	0.0001547975	0.03046866	0.006288975	
4.128	1231.525	0.0001523433	0.03046866	0.006288975	
4.1284	1231.511	0.0001523433	0.03046866	0.006288975	
4.1288	1231.508	0.0001523433	0.03046866	0.006288975	
4.1292	1231.515	0.0001523433	0.03046866	0.006288975	
4.1296	1231.53	0.0001523433	0.02998506	0.006163196	
4.13	1231.516	0.0001499253	0.02998506	0.006163196	
4.1304	1231.514	0.0001499253	0.02998506	0.006163196	
4.1308	1231.52	0.0001499253	0.02998506	0.006163196	
4.1312	1231.499	0.0001499253	0.02998506	0.006163196	
4.1316	1231.494	0.0001499253	0.02950862	0.006039932	
4.132	1231.501	0.0001475431	0.02950862	0.006039932	
4.1324	1231.518	0.0001475431	0.02950862	0.006039932	
4.1328	1231.506	0.0001475431	0.02950862	0.006039932	
4.1332	1231.505	0.0001475431	0.02950862	0.006039932	
4.1336	1231.513	0.0001475431	0.02903925	0.005919133	
4.134	1231.493	0.0001451962	0.02903925	0.005919133	
4.1344	1231.49	0.0001451962	0.02903925	0.005919133	
4.1348	1231.497	0.0001451962	0.02903925	0.005919133	
4.1352	1231.514	0.0001451962	0.02903925	0.005919133	
4.1356	1231.504	0.0001451962	0.02857685	0.005800751	
4.136	1231.504	0.0001428842	0.02857685	0.005800751	
4.1364	1231.512	0.0001428842	0.02857685	0.005800751	
4.1368	1231.494	0.0001428842	0.02857685	0.005800751	
4.1372	1231.491	0.0001428842	0.02857685	0.005800751	
4.1376	1231.499	0.0001428842	0.02812133	0.005684736	
4.138	1231.516	0.0001406066	0.02812133	0.005684736	
4.1384	1231.507	0.0001406066	0.02812133	0.005684736	
4.1388	1231.507	0.0001406066	0.02812133	0.005684736	
4.1392	1231.515	0.0001406066	0.02812133	0.005684736	
4.1396	1231.5	0.0001406066	0.02767259	0.005571041	
4.14	1231.497	0.000138363	0.02767259	0.005571041	
4.1404	1231.505	0.000138363	0.02767259	0.005571041	
4.1408	1231.489	0.000138363	0.02767259	0.005571041	
4.1412	1231.487	0.000138363	0.02767259	0.005571041	
4.1416	1231.495	0.000138363	0.02723056	0.00545962	
4.142	1231.481	0.0001361528	0.02723056	0.00545962	
4.1424	1231.48	0.0001361528	0.02723056	0.00545962	
4.1428	1231.489	0.0001361528	0.02723056	0.00545962	
4.1432	1231.475	0.0001361528	0.02723056	0.00545962	
4.1436	1231.475	0.0001361528	0.02679515	0.005350428	
4.144	1231.484	0.0001339757	0.02679515	0.005350428	
4.1444	1231.472	0.0001339757	0.02679515	0.005350428	
4.1448	1231.472	0.0001339757	0.02679515	0.005350428	
4.1452	1231.482	0.0001339757	0.02679515	0.005350428	
4.1456	1231.471	0.0001339757	0.02636625	0.00524342	
4.146	1231.472	0.0001318312	0.02636625	0.00524342	
4.1464	1231.482	0.0001318312	0.02636625	0.00524342	
4.1468	1231.471	0.0001318312	0.02636625	0.00524342	
4.1472	1231.473	0.0001318312	0.02636625	0.00524342	
4.1476	1231.483	0.0001318312	0.02594379	0.005138551	
4.148	1231.473	0.000129719	0.02594379	0.005138551	
4.1484	1231.475	0.000129719	0.02594379	0.005138551	
4.1488	1231.486	0.000129719	0.02594379	0.005138551	
4.1492	1231.476	0.000129719	0.02594379	0.005138551	
4.1496	1231.478	0.000129719	0.02552769	0.00503578	
4.15	1231.489	0.0001276384	0.02552769	0.00503578	
4.1504	1231.48	0.0001276384	0.02552769	0.00503578	
4.1508	1231.482	0.0001276384	0.02552769	0.00503578	
4.1512	1231.493	0.0001276384	0.02552769	0.00503578	
4.1516	1231.485	0.0001276384	0.02511785	0.004935064	
4.152	1231.487	0.0001255892	0.02511785	0.004935064	
4.1524	1231.498	0.0001255892	0.02511785	0.004935064	
4.1528	1231.49	0.0001255892	0.02511785	0.004935064	
4.1532	1231.493	0.0001255892	0.02511785	0.004935064	
4.1536	1231.503	0.0001255892	0.02471419	0.004836363	
4.154	1231.496	0.000123571	0.02471419	0.004836363	
4.1544	1231.498	0.000123571	0.02471419	0.004836363	
4.1548	1231.509	0.000123571	0.02471419	0.004836363	
4.1552	1231.502	0.000123571	0.02471419	0.004836363	
4.1556	1231.504	0.000123571	0.02431664	0.004739636	
4.156	1231.515	0.0001215832	0.02431664	0.004739636	
4.1564	1231.509	0.0001215832	0.02431664	0.004739636	
4.1568	1231.511	0.0001215832	0.02431664	0.004739636	
4.1572	1231.521	0.0001215832	0.02431664	0.004739636	
4.1576	1231.516	0.0001215832	0.0239251	0.004644843	
4.158	1231.518	0.0001196255	0.0239251	0.004644843	
4.1584	1231.528	0.0001196255	0.0239251	0.004644843	
4.1588	1231.523	0.0001196255	0.0239251	0.004644843	
4.1592	1231.525	0.0001196255	0.0239251	0.004644843	
4.1596	1231.535	0.0001196255	0.02353949	0.004551947	
4.16	1231.53	0.0001176975	0.02353949	0.004551947	
4.1604	1231.532	0.0001176975	0.02353949	0.004551947	
4.1608	1231.541	0.0001176975	0.02353949	0.004551947	
4.1612	1231.537	0.0001176975	0.02353949	0.004551947	
4.1616	1231.539	0.0001176975	0.02315974	0.004460908	
4.162	1231.549	0.0001157987	0.02315974	0.004460908	
4.1624	1231.545	0.0001157987	0.02315974	0.004460908	
4.1628	1231.547	0.0001157987	0.02315974	0.004460908	
4.1632	1231.555	0.0001157987	0.02315974	0.004460908	
4.1636	1231.552	0.0001157987	0.02278576	0.00437169	
4.164	1231.553	0.0001139288	0.02278576	0.00437169	
4.1644	1231.562	0.0001139288	0.02278576	0.00437169	
4.1648	1231.559	0.0001139288	0.02278576	0.00437169	
4.1652	1231.561	0.0001139288	0.02278576	0.00437169	
4.1656	1231.569	0.0001139288	0.02241748	0.004284256	
4.166	1231.567	0.0001120874	0.02241748	0.004284256	
4.1664	1231.568	0.0001120874	0.02241748	0.004284256	
4.1668	1231.576	0.0001120874	0.02241748	0.004284256	
4.1672	1231.574	0.0001120874	0.02241748	0.004284256	
4.1676	1231.575	0.0001120874	0.02205482	0.004198571	
4.168	1231.583	0.0001102741	0.02205482	0.004198571	
4.1684	1231.581	0.0001102741	0.02205482	0.004198571	
4.1688	1231.582	0.0001102741	0.02205482	0.004198571	
4.1692	1231.59	0.0001102741	0.02205482	0.004198571	
4.1696	1231.589	0.0001102741	0.02169769	0.004114599	
4.17	1231.59	0.0001084885	0.02169769	0.004114599	
4.1704	1231.597	0.0001084885	0.02169769	0.004114599	
4.1708	1231.595	0.0001084885	0.02169769	0.004114599	
4.1712	1231.597	0.0001084885	0.02169769	0.004114599	
4.1716	1231.604	0.0001084885	0.02134603	0.004032307	
4.172	1231.603	0.0001067301	0.02134603	0.004032307	
4.1724	1231.604	0.0001067301	0.02134603	0.004032307	
4.1728	1231.597	0.0001067301	0.02134603	0.004032307	
4.1732	1231.596	0.0001067301	0.02134603	0.004032307	
4.1736	1231.603	0.0001067301	0.02099976	0.003951661	
4.174	1231.601	0.0001049988	0.02099976	0.003951661	
4.1744	1231.603	0.0001049988	0.02099976	0.003951661	
4.1748	1231.598	0.0001049988	0.02099976	0.003951661	
4.1752	1231.598	0.0001049988	0.02099976	0.003951661	
4.1756	1231.605	0.0001049988	0.02065879	0.003872628	
4.176	1231.605	0.000103294	0.02065879	0.003872628	
4.1764	1231.608	0.000103294	0.02065879	0.003872628	
4.1768	1231.605	0.000103294	0.02065879	0.003872628	
4.1772	1231.605	0.000103294	0.02065879	0.003872628	
4.1776	1231.6	0.000103294	0.02032307	0.003795175	
4.178	1231.6	0.0001016153	0.02032307	0.003795175	
4.1784	1231.607	0.0001016153	0.02032307	0.003795175	
4.1788	1231.609	0.0001016153	0.02032307	0.003795175	
4.1792	1231.605	0.0001016153	0.02032307	0.003795175	
4.1796	1231.605	0.0001016153	0.01999251	0.003719272	
4.18	1231.601	9.996256E-05	0.01999251	0.003719272	
4.1804	1231.601	9.996256E-05	0.01999251	0.003719272	
4.1808	1231.609	9.996256E-05	0.01999251	0.003719272	
4.1812	1231.611	9.996256E-05	0.01999251	0.003719272	
4.1816	1231.611	9.996256E-05	0.01966705	0.003644887	
4.182	1231.614	9.833523E-05	0.01966705	0.003644887	
4.1824	1231.613	9.833523E-05	0.01966705	0.003644887	
4.1828	1231.617	9.833523E-05	0.01966705	0.003644887	
4.1832	1231.618	9.833523E-05	0.01966705	0.003644887	
4.1836	1231.615	9.833523E-05	0.0193466	0.003571989	
4.184	1231.618	9.673301E-05	0.0193466	0.003571989	
4.1844	1231.618	9.673301E-05	0.0193466	0.003571989	
4.1848	1231.616	9.673301E-05	0.0193466	0.003571989	
4.1852	1231.618	9.673301E-05	0.0193466	0.003571989	
4.1856	1231.619	9.673301E-05	0.01903111	0.003500549	
4.186	1231.618	9.515554E-05	0.01903111	0.003500549	
4.1864	1231.622	9.515554E-05	0.01903111	0.003500549	
4.1868	1231.624	9.515554E-05	0.01903111	0.003500549	
4.1872	1231.626	9.515554E-05	0.01903111	0.003500549	
4.1876	1231.626	9.515554E-05	0.0187205	0.003430538	
4.188	1231.626	9.360249E-05	0.0187205	0.003430538	
4.1884	1231.625	9.360249E-05	0.0187205	0.003430538	
4.1888	1231.625	9.360249E-05	0.0187205	0.003430538	
4.1892	1231.624	9.360249E-05	0.0187205	0.003430538	
4.1896	1231.624	9.360249E-05	0.0184147	0.003361927	
4.19	1231.624	9.207349E-05	0.0184147	0.003361927	
4.1904	1231.624	9.207349E-05	0.0184147	0.003361927	
4.1908	1231.625	9.207349E-05	0.0184147	0.003361927	
4.1912	1231.627	9.207349E-05	0.0184147	0.003361927	
4.1916	1231.631	9.207349E-05	0.01811364	0.003294689	
4.192	1231.635	9.056821E-05	0.01811364	0.003294689	
4.1924	1231.64	9.056821E-05	0.01811364	0.003294689	
4.1928	1231.647	9.056821E-05	0.01811364	0.003294689	
4.1932	1231.656	9.056821E-05	0.01811364	0.003294689	
4.1936	1231.666	9.056821E-05	0.01781726	0.003228795	
4.194	1231.678	8.908632E-05	0.01781726	0.003228795	
4.1944	1231.691	8.908632E-05	0.01781726	0.003228795	
4.1948	1231.707	8.908632E-05	0.01781726	0.003228795	
4.1952	1231.724	8.908632E-05	0.01781726	0.003228795	
4.1956	1231.744	8.908632E-05	0.01752549	0.003164219	
4.196	1231.766	8.762747E-05	0.01752549	0.003164219	
4.1964	1231.79	8.762747E-05	0.01752549	0.003164219	
4.1968	1231.815	8.762747E-05	0.01752549	0.003164219	
4.1972	1231.844	8.762747E-05	0.01752549	0.003164219	
4.1976	1231.874	8.762747E-05	0.01723827	0.003100935	
4.198	1231.908	8.619134E-05	0.01723827	0.003100935	
4.1984	1231.943	8.619134E-05	0.01723827	0.003100935	
4.1988	1231.981	8.619134E-05	0.01723827	0.003100935	
4.1992	1232.022	8.619134E-05	0.01723827	0.003100935	
4.1996	1232.065	8.619134E-05	0.01695552	0.003038916	
4.2	1232.111	8.47776E-05	0.01695552	0.003038916	
4.2004	1232.159	8.47776E-05	0.01695552	0.003038916	
4.2008	1232.21	8.47776E-05	0.01695552	0.003038916	
4.2012	1232.264	8.47776E-05	0.01695552	0.003038916	
4.2016	1232.32	8.47776E-05	0.01667719	0.002978138	
4.202	1232.379	8.338594E-05	0.01667719	0.002978138	
4.2024	1232.441	8.338594E-05	0.01667719	0.002978138	
4.2028	1232.505	8.338594E-05	0.01667719	0.002978138	
4.2032	1232.573	8.338594E-05	0.01667719	0.002978138	
4.2036	1232.643	8.338594E-05	0.01640321	0.002918575	
4.204	1232.716	8.201604E-05	0.01640321	0.002918575	
4.2044	1232.792	8.201604E-05	0.01640321	0.002918575	
4.2048	1232.871	8.201604E-05	0.01640321	0.002918575	
4.2052	1232.952	8.201604E-05	0.01640321	0.002918575	
4.2056	1233.037	8.201604E-05	0.01613352	0.002860203	
4.206	1233.124	8.066758E-05	0.01613352	0.002860203	
4.2064	1233.214	8.066758E-05	0.01613352	0.002860203	
4.2068	1233.307	8.066758E-05	0.01613352	0.002860203	
4.2072	1233.404	8.066758E-05	0.01613352	0.002860203	
4.2076	1233.502	8.066758E-05	0.01586805	0.002802999	
4.208	1233.604	7.934024E-05	0.01586805	0.002802999	
4.2084	1233.709	7.934024E-05	0.01586805	0.002802999	
4.2088	1233.816	7.934024E-05	0.01586805	0.002802999	
4.2092	1233.927	7.934024E-05	0.01586805	0.002802999	
4.2096	1234.04	7.934024E-05	0.01560675	0.002746939	
4.21	1234.156	7.803374E-05	0.01560675	0.002746939	
4.2104	1234.276	7.803374E-05	0.01560675	0.002746939	
4.2108	1234.398	7.803374E-05	0.01560675	0.002746939	
4.2112	1234.523	7.803374E-05	0.01560675	0.002746939	
4.2116	1234.651	7.803374E-05	0.01534955	0.002692	
4.212	1234.781	7.674776E-05	0.01534955	0.002692	
4.2124	1234.916	7.674776E-05	0.01534955	0.002692	
4.2128	1235.052	7.674776E-05	0.01534955	0.002692	
4.2132	1235.192	7.674776E-05	0.01534955	0.002692	
4.2136	1235.334	7.674776E-05	0.0150964	0.00263816	
4.214	1235.48	7.548201E-05	0.0150964	0.00263816	
4.2144	1235.628	7.548201E-05	0.0150964	0.00263816	
4.2148	1235.779	7.548201E-05	0.0150964	0.00263816	
4.2152	1235.933	7.548201E-05	0.0150964	0.00263816	
4.2156	1236.09	7.548201E-05	0.01484724	0.002585397	
4.216	1236.25	7.423618E-05	0.01484724	0.002585397	
4.2164	1236.413	7.423618E-05	0.01484724	0.002585397	
4.2168	1236.579	7.423618E-05	0.01484724	0.002585397	
4.2172	1236.747	7.423618E-05	0.01484724	0.002585397	
4.2176	1236.919	7.423618E-05	0.014602	0.002533689	
4.218	1237.093	7.301E-05	0.014602	0.002533689	
4.2184	1237.27	7.301E-05	0.014602	0.002533689	
4.2188	1237.45	7.301E-05	0.014602	0.002533689	
4.2192	1237.633	7.301E-05	0.014602	0.002533689	
4.2196	1237.819	7.301E-05	0.01436063	0.002483015	
4.22	1238.008	7.180316E-05	0.01436063	0.002483015	
4.2204	1238.199	7.180316E-05	0.01436063	0.002483015	
4.2208	1238.394	7.180316E-05	0.01436063	0.002483015	
4.2212	1238.591	7.180316E-05	0.01436063	0.002483015	
4.2216	1238.791	7.180316E-05	0.01412308	0.002433355	
4.222	1238.994	7.06154E-05	0.01412308	0.002433355	
4.2224	1239.2	7.06154E-05	0.01412308	0.002433355	
4.2228	1239.409	7.06154E-05	0.01412308	0.002433355	
4.2232	1239.62	7.06154E-05	0.01412308	0.002433355	
4.2236	1239.835	7.06154E-05	0.01388929	0.002384688	
4.224	1240.052	6.944643E-05	0.01388929	0.002384688	
4.2244	1240.272	6.944643E-05	0.01388929	0.002384688	
4.2248	1240.495	6.944643E-05	0.01388929	0.002384688	
4.2252	1240.721	6.944643E-05	0.01388929	0.002384688	
4.2256	1240.949	6.944643E-05	0.0136592	0.002336994	
4.226	1241.18	6.829597E-05	0.0136592	0.002336994	
4.2264	1241.415	6.829597E-05	0.0136592	0.002336994	
4.2268	1241.652	6.829597E-05	0.0136592	0.002336994	
4.2272	1241.892	6.829597E-05	0.0136592	0.002336994	
4.2276	1242.134	6.829597E-05	0.01343275	0.002290254	
4.228	1242.38	6.716375E-05	0.01343275	0.002290254	
4.2284	1242.628	6.716375E-05	0.01343275	0.002290254	
4.2288	1242.879	6.716375E-05	0.01343275	0.002290254	
4.2292	1243.134	6.716375E-05	0.01343275	0.002290254	
4.2296	1243.391	6.716375E-05	0.0132099	0.002244449	
4.23	1243.65	6.60495E-05	0.0132099	0.002244449	
4.2304	1243.913	6.60495E-05	0.0132099	0.002244449	
4.2308	1244.178	6.60495E-05	0.0132099	0.002244449	
4.2312	1244.446	6.60495E-05	0.0132099	0.002244449	
4.2316	1244.717	6.60495E-05	0.01299059	0.00219956	
4.232	1244.991	6.495295E-05	0.01299059	0.00219956	
4.2324	1245.267	6.495295E-05	0.01299059	0.00219956	
4.2328	1245.547	6.495295E-05	0.01299059	0.00219956	
4.2332	1245.829	6.495295E-05	0.01299059	0.00219956	
4.2336	1246.114	6.495295E-05	0.01277477	0.002155569	
4.234	1246.402	6.387385E-05	0.01277477	0.002155569	
4.2344	1246.693	6.387385E-05	0.01277477	0.002155569	
4.2348	1246.986	6.387385E-05	0.01277477	0.002155569	
4.2352	1247.283	6.387385E-05	0.01277477	0.002155569	
4.2356	1247.582	6.387385E-05	0.01256239	0.002112458	
4.236	1247.884	6.281193E-05	0.01256239	0.002112458	
4.2364	1248.189	6.281193E-05	0.01256239	0.002112458	
4.2368	1248.496	6.281193E-05	0.01256239	0.002112458	
4.2372	1248.807	6.281193E-05	0.01256239	0.002112458	
4.2376	1249.12	6.281193E-05	0.01235339	0.002070209	
4.238	1249.436	6.176694E-05	0.01235339	0.002070209	
4.2384	1249.755	6.176694E-05	0.01235339	0.002070209	
4.2388	1250.077	6.176694E-05	0.01235339	0.002070209	
4.2392	1250.402	6.176694E-05	0.01235339	0.002070209	
4.2396	1250.729	6.176694E-05	0.01214772	0.002028805	
4.24	1251.06	6.073862E-05	0.01214772	0.002028805	
4.2404	1251.393	6.073862E-05	0.01214772	0.002028805	
4.2408	1251.729	6.073862E-05	0.01214772	0.002028805	
4.2412	1252.068	6.073862E-05	0.01214772	0.002028805	
4.2416	1252.409	6.073862E-05	0.01194535	0.001988228	
4.242	1252.754	5.972673E-05	0.01194535	0.001988228	
4.2424	1253.101	5.972673E-05	0.01194535	0.001988228	
4.2428	1253.451	5.972673E-05	0.01194535	0.001988228	
4.2432	1253.804	5.972673E-05	0.01194535	0.001988228	
4.2436	1254.16	5.972673E-05	0.0117462	0.001948464	
4.244	1254.519	5.873102E-05	0.0117462	0.001948464	
4.2444	1254.88	5.873102E-05	0.0117462	0.001948464	
4.2448	1255.245	5.873102E-05	0.0117462	0.001948464	
4.2452	1255.612	5.873102E-05	0.0117462	0.001948464	
4.2456	1255.983	5.873102E-05	0.01155025	0.001909494	
4.246	1256.356	5.775124E-05	0.01155025	0.001909494	
4.2464	1256.732	5.775124E-05	0.01155025	0.001909494	
4.2468	1257.111	5.775124E-05	0.01155025	0.001909494	
4.2472	1257.492	5.775124E-05	0.01155025	0.001909494	
4.2476	1257.877	5.775124E-05	0.01135743	0.001871305	
4.248	1258.265	5.678716E-05	0.01135743	0.001871305	
4.2484	1258.655	5.678716E-05	0.01135743	0.001871305	
4.2488	1259.048	5.678716E-05	0.01135743	0.001871305	
4.2492	1259.444	5.678716E-05	0.01135743	0.001871305	
4.2496	1259.844	5.678716E-05	0.01116771	0.001833878	
4.25	1260.245	5.583856E-05	0.01116771	0.001833878	
4.2504	1260.65	5.583856E-05	0.01116771	0.001833878	
4.2508	1261.058	5.583856E-05	0.01116771	0.001833878	
4.2512	1261.469	5.583856E-05	0.01116771	0.001833878	
4.2516	1261.882	5.583856E-05	0.01098103	0.001797201	
4.252	1262.299	5.490517E-05	0.01098103	0.001797201	
4.2524	1262.719	5.490517E-05	0.01098103	0.001797201	
4.2528	1263.141	5.490517E-05	0.01098103	0.001797201	
4.2532	1263.567	5.490517E-05	0.01098103	0.001797201	
4.2536	1263.995	5.490517E-05	0.01079736	0.001761257	
4.254	1264.426	5.398679E-05	0.01079736	0.001761257	
4.2544	1264.86	5.398679E-05	0.01079736	0.001761257	
4.2548	1265.297	5.398679E-05	0.01079736	0.001761257	
4.2552	1265.738	5.398679E-05	0.01079736	0.001761257	
4.2556	1266.181	5.398679E-05	0.01061664	0.001726032	
4.256	1266.627	5.308318E-05	0.01061664	0.001726032	
4.2564	1267.076	5.308318E-05	0.01061664	0.001726032	
4.2568	1267.527	5.308318E-05	0.01061664	0.001726032	
4.2572	1267.982	5.308318E-05	0.01061664	0.001726032	
4.2576	1268.44	5.308318E-05	0.01043882	0.001691511	
4.258	1268.901	5.219412E-05	0.01043882	0.001691511	
4.2584	1269.365	5.219412E-05	0.01043882	0.001691511	
4.2588	1269.832	5.219412E-05	0.01043882	0.001691511	
4.2592	1270.302	5.219412E-05	0.01043882	0.001691511	
4.2596	1270.775	5.219412E-05	0.01026388	0.001657681	
4.26	1271.251	5.131939E-05	0.01026388	0.001657681	
4.2604	1271.73	5.131939E-05	0.01026388	0.001657681	
4.2608	1272.211	5.131939E-05	0.01026388	0.001657681	
4.2612	1272.697	5.131939E-05	0.01026388	0.001657681	
4.2616	1273.185	5.131939E-05	0.01009175	0.001624527	
4.262	1273.676	5.045877E-05	0.01009175	0.001624527	
4.2624	1274.17	5.045877E-05	0.01009175	0.001624527	
4.2628	1274.667	5.045877E-05	0.01009175	0.001624527	
4.2632	1275.167	5.045877E-05	0.01009175	0.001624527	
4.2636	1275.67	5.045877E-05	0.009922409	0.001592037	
4.264	1276.177	4.961204E-05	0.009922409	0.001592037	
4.2644	1276.686	4.961204E-05	0.009922409	0.001592037	
4.2648	1277.198	4.961204E-05	0.009922409	0.001592037	
4.2652	1277.714	4.961204E-05	0.009922409	0.001592037	
4.2656	1278.233	4.961204E-05	0.009755802	0.001560196	
4.266	1278.754	4.877901E-05	0.009755802	0.001560196	
4.2664	1279.279	4.877901E-05	0.009755802	0.001560196	
4.2668	1279.807	4.877901E-05	0.009755802	0.001560196	
4.2672	1280.338	4.877901E-05	0.009755802	0.001560196	
4.2676	1280.872	4.877901E-05	0.00959189	0.001528992	
4.268	1281.409	4.795945E-05	0.00959189	0.001528992	
4.2684	1281.95	4.795945E-05	0.00959189	0.001528992	
4.2688	1282.493	4.795945E-05	0.00959189	0.001528992	
4.2692	1283.04	4.795945E-05	0.00959189	0.001528992	
4.2696	1283.59	4.795945E-05	0.009430632	0.001498412	
4.27	1284.143	4.715316E-05	0.009430632	0.001498412	
4.2704	1284.699	4.715316E-05	0.009430632	0.001498412	
4.2708	1285.258	4.715316E-05	0.009430632	0.001498412	
4.2712	1285.82	4.715316E-05	0.009430632	0.001498412	
4.2716	1286.386	4.715316E-05	0.009271988	0.001468444	
4.272	1286.955	4.635994E-05	0.009271988	0.001468444	
4.2724	1287.527	4.635994E-05	0.009271988	0.001468444	
4.2728	1288.102	4.635994E-05	0.009271988	0.001468444	
4.2732	1288.68	4.635994E-05	0.009271988	0.001468444	
4.2736	1289.262	4.635994E-05	0.009115917	0.001439075	
4.274	1289.847	4.557958E-05	0.009115917	0.001439075	
4.2744	1290.435	4.557958E-05	0.009115917	0.001439075	
4.2748	1291.026	4.557958E-05	0.009115917	0.001439075	
4.2752	1291.621	4.557958E-05	0.009115917	0.001439075	
4.2756	1292.218	4.557958E-05	0.00896238	0.001410294	
4.276	1292.819	4.48119E-05	0.00896238	0.001410294	
4.2764	1293.424	4.48119E-05	0.00896238	0.001410294	
4.2768	1294.031	4.48119E-05	0.00896238	0.001410294	
4.2772	1294.642	4.48119E-05	0.00896238	0.001410294	
4.2776	1295.256	4.48119E-05	0.008811338	0.001382088	
4.278	1295.873	4.405669E-05	0.008811338	0.001382088	
4.2784	1296.494	4.405669E-05	0.008811338	0.001382088	
4.2788	1297.118	4.405669E-05	0.008811338	0.001382088	
4.2792	1297.745	4.405669E-05	0.008811338	0.001382088	
4.2796	1298.376	4.405669E-05	0.008662754	0.001354446	
4.28	1299.009	4.331377E-05	0.008662754	0.001354446	
4.2804	1299.647	4.331377E-05	0.008662754	0.001354446	
4.2808	1300.287	4.331377E-05	0.008662754	0.001354446	
4.2812	1300.931	4.331377E-05	0.008662754	0.001354446	
4.2816	1301.578	4.331377E-05	0.008516587	0.001327357	
4.282	1302.229	4.258293E-05	0.008516587	0.001327357	
4.2824	1302.883	4.258293E-05	0.008516587	0.001327357	
4.2828	1303.54	4.258293E-05	0.008516587	0.001327357	
4.2832	1304.201	4.258293E-05	0.008516587	0.001327357	
4.2836	1304.865	4.258293E-05	0.008372803	0.00130081	
4.284	1305.533	4.186402E-05	0.008372803	0.00130081	
4.2844	1306.204	4.186402E-05	0.008372803	0.00130081	
4.2848	1306.878	4.186402E-05	0.008372803	0.00130081	
4.2852	1307.556	4.186402E-05	0.008372803	0.00130081	
4.2856	1308.237	4.186402E-05	0.008231363	0.001274794	
4.286	1308.921	4.115681E-05	0.008231363	0.001274794	
4.2864	1309.609	4.115681E-05	0.008231363	0.001274794	
4.2868	1310.301	4.115681E-05	0.008231363	0.001274794	
4.2872	1310.996	4.115681E-05	0.008231363	0.001274794	
4.2876	1311.694	4.115681E-05	0.008092232	0.001249298	
4.288	1312.396	4.046116E-05	0.008092232	0.001249298	
4.2884	1313.102	4.046116E-05	0.008092232	0.001249298	
4.2888	1313.811	4.046116E-05	0.008092232	0.001249298	
4.2892	1314.523	4.046116E-05	0.008092232	0.001249298	
4.2896	1315.239	4.046116E-05	0.007955373	0.001224312	
4.29	1315.958	3.977687E-05	0.007955373	0.001224312	
4.2904	1316.681	3.977687E-05	0.007955373	0.001224312	
4.2908	1317.408	3.977687E-05	0.007955373	0.001224312	
4.2912	1318.138	3.977687E-05	0.007955373	0.001224312	
4.2916	1318.871	3.977687E-05	0.007820752	0.001199826	
4.292	1319.609	3.910376E-05	0.007820752	0.001199826	
4.2924	1320.349	3.910376E-05	0.007820752	0.001199826	
4.2928	1321.094	3.910376E-05	0.007820752	0.001199826	
4.2932	1321.842	3.910376E-05	0.007820752	0.001199826	
4.2936	1322.593	3.910376E-05	0.007688334	0.001175829	
4.294	1323.348	3.844167E-05	0.007688334	0.001175829	
4.2944	1324.107	3.844167E-05	0.007688334	0.001175829	
4.2948	1324.869	3.844167E-05	0.007688334	0.001175829	
4.2952	1325.635	3.844167E-05	0.007688334	0.001175829	
4.2956	1326.405	3.844167E-05	0.007558084	0.001152313	
4.296	1327.178	3.779042E-05	0.007558084	0.001152313	
4.2964	1327.955	3.779042E-05	0.007558084	0.001152313	
4.2968	1328.736	3.779042E-05	0.007558084	0.001152313	
4.2972	1329.52	3.779042E-05	0.007558084	0.001152313	
4.2976	1330.308	3.779042E-05	0.007429968	0.001129266	
4.298	1331.1	3.714984E-05	0.007429968	0.001129266	
4.2984	1331.895	3.714984E-05	0.007429968	0.001129266	
4.2988	1332.695	3.714984E-05	0.007429968	0.001129266	
4.2992	1333.498	3.714984E-05	0.007429968	0.001129266	
4.2996	1334.304	3.714984E-05	0.007303954	0.001106681	
4.3	1335.115	3.651977E-05	0.007303954	0.001106681	
4.3004	1335.929	3.651977E-05	0.007303954	0.001106681	
4.3008	1336.746	3.651977E-05	0.007303954	0.001106681	
4.3012	1337.568	3.651977E-05	0.007303954	0.001106681	
4.3016	1338.394	3.651977E-05	0.007180009	0.001084547	
4.302	1339.223	3.590004E-05	0.007180009	0.001084547	
4.3024	1340.056	3.590004E-05	0.007180009	0.001084547	
4.3028	1340.893	3.590004E-05	0.007180009	0.001084547	
4.3032	1341.734	3.590004E-05	0.007180009	0.001084547	
