Time	Eat	Energy	Food_Near	Mouth	OdorSensor	
0.1524	0.4438636	10339.63	0.7802365	0.002219318	8766.054	
0.1528	0.4438636	10341.83	0.7802365	0.002219318	8764.79	
0.1532	0.4438636	10344.03	0.7802365	0.002219318	8763.517	
0.1536	0.4505911	10346.23	0.7846317	0.002219318	8762.234	
0.154	0.4505911	10348.43	0.7846317	0.002252955	8760.941	
0.1544	0.4505911	10350.67	0.7846317	0.002252955	8759.64	
0.1548	0.4505911	10352.9	0.7846317	0.002252955	8758.327	
0.1552	0.4505911	10355.13	0.7846317	0.002252955	8757.006	
0.1556	0.4572719	10357.37	0.7889391	0.002252955	8755.677	
0.156	0.4572719	10359.6	0.7889391	0.00228636	8754.336	
0.1564	0.4572719	10361.87	0.7889391	0.00228636	8752.987	
0.1568	0.4572719	10364.13	0.7889391	0.00228636	8751.629	
0.1572	0.4572719	10366.4	0.7889391	0.00228636	8750.26	
0.1576	0.4639053	10368.67	0.7931603	0.00228636	8748.881	
0.158	0.4639053	10370.93	0.7931603	0.002319526	8747.492	
0.1584	0.4639053	10373.23	0.7931603	0.002319526	8746.094	
0.1588	0.4639053	10375.53	0.7931603	0.002319526	8744.687	
0.1592	0.4639053	10377.83	0.7931603	0.002319526	8743.268	
0.1596	0.4704903	10380.13	0.7972971	0.002319526	8741.84	
0.16	0.4704903	10382.43	0.7972971	0.002352452	8740.403	
0.1604	0.4704903	10384.76	0.7972971	0.002352452	8738.955	
0.1608	0.4704903	10387.1	0.7972971	0.002352452	8737.497	
0.1612	0.4704903	10389.43	0.7972971	0.002352452	8736.029	
0.1616	0.4770265	10391.76	0.8013511	0.002352452	8734.553	
0.162	0.4770265	10394.1	0.8013511	0.002385132	8733.065	
0.1624	0.4770265	10396.46	0.8013511	0.002385132	8731.566	
