Time	FrameRate	TotalStepTimeSmoothed	
0.9824	14.83677	0.0008014163	
0.9832	14.83677	0.0008013934	
0.984	14.83677	0.000801394	
0.9848	14.83677	0.0008013722	
0.9856	14.83677	0.0008013962	
0.9863999	14.83677	0.0008013967	
0.9872	14.83677	0.0008013971	
0.988	14.83677	0.0008014198	
0.9888	14.83677	0.0008013967	
0.9896	14.83677	0.0008013748	
0.9904	14.83677	0.0008013987	
0.9912	14.83677	0.0008014213	
0.992	14.83677	0.0008014428	
0.9928	14.83677	0.0008014632	
0.9936	14.83677	0.0008014603	
0.9944	14.83677	0.0008014799	
0.9952	14.83677	0.0008014761	
0.996	14.83677	0.0008014503	
0.9967999	14.83677	0.0008014257	
0.9976	14.83677	0.0008014247	
0.9984	14.83677	0.0008014237	
0.9992	14.83677	0.0008014005	
1	14.83677	0.000801423	
1.0008	14.83677	0.0008014221	
1.0016	14.83677	0.0008014212	
1.0024	14.83677	0.0008013981	
1.0032	14.83677	0.0008013762	
1.004	14.84483	0.0008013776	
1.0048	14.84483	0.0008014013	
1.0056	14.84483	0.0008013792	
1.0064	14.84483	0.0008013582	
1.0072	14.84483	0.0008013605	
1.008	14.84483	0.0008013851	
1.0088	14.84483	0.0008014084	
1.0096	14.84483	0.0008014528	
1.0104	14.84483	0.0008014282	
1.0112	14.84483	0.0008014493	
1.012	14.84483	0.0008014248	
1.0128	14.84483	0.0008014461	
1.0136	14.84483	0.0008014217	
1.0144	14.84483	0.0008014432	
1.0152	14.84483	0.000801419	
1.016	14.84483	0.000801396	
1.0168	14.84483	0.0008014187	
1.0176	14.84483	0.0008013957	
1.0184	14.84483	0.0008013962	
1.0192	14.84483	0.000801419	
1.02	14.84483	0.0008014406	
1.0208	14.84483	0.0008014388	
1.0216	14.84483	0.0008014594	
1.0224	14.84483	0.0008014344	
1.0232	14.84483	0.0008014329	
1.024	14.84483	0.0008014538	
1.0248	14.84483	0.0008014291	
1.0256	14.84483	0.0008014279	
1.0264	14.84483	0.0008014267	
1.0272	14.84483	0.0008018049	
1.028	14.84483	0.0008017626	
1.0288	14.84483	0.0008017447	
1.0296	14.84483	0.0008017501	
1.0304	14.84483	0.0008017551	
1.0312	14.84483	0.0008019384	
1.032	14.84483	0.0008018671	
1.0328	14.84483	0.0008018663	
1.0336	14.84483	0.0008018209	
1.0344	14.84483	0.0008017778	
1.0352	14.84483	0.0008020492	
1.036	14.84483	0.0008019947	
1.0368	14.84483	0.0008019652	
1.0376	14.84483	0.000801915	
1.0384	14.84483	0.0008018672	
1.0392	14.84483	0.0008018664	
1.04	14.84483	0.0008018209	
1.0408	14.84483	0.0008018002	
1.0416	14.84483	0.0008017804	
1.0424	14.84483	0.000801784	
1.0432	14.84483	0.000801765	
1.044	14.84483	0.0008017247	
1.0448	14.84483	0.0008017311	
1.0456	14.84483	0.0008016925	
1.0464	14.84483	0.0008016558	
1.0472	14.84483	0.0008016209	
1.048	14.84483	0.0008015878	
1.0488	14.84483	0.000801534	
1.0496	14.84483	0.0008015276	
1.0504	14.84483	0.0008014991	
1.0512	14.84483	0.0008014721	
1.052	14.84483	0.0008014687	
1.0528	14.84483	0.0008014432	
1.0536	14.84483	0.0008014413	
1.0544	14.84483	0.0008014395	
1.0552	14.84483	0.0008014601	
1.056	14.84483	0.0008014127	
1.0568	14.84483	0.0008013677	
1.0576	14.84483	0.0008013696	
1.0584	14.84483	0.0008013937	
1.0592	14.84483	0.0008013719	
1.06	14.84483	0.0008013513	
1.0608	14.84483	0.0008013317	
1.0616	14.84483	0.000801313	
1.0624	14.84483	0.0008012953	
1.0632	14.84483	0.0008012785	
1.064	14.84483	0.0008012849	
1.0648	14.84483	0.0008012686	
1.0656	14.84483	0.0008012977	
1.0664	14.84483	0.0008012808	
1.0672	14.84483	0.000801287	
1.068	14.84483	0.0008012706	
1.0688	14.84483	0.000801255	
1.0696	14.84483	0.0008012848	
1.0704	14.84483	0.0008012908	
1.0712	14.84306	0.0008012965	
1.072	14.84306	0.0008013688	
1.0728	14.84306	0.0008013929	
1.0736	14.84306	0.0008014159	
1.0744	14.84306	0.0008014377	
1.0752	14.84306	0.000801436	
1.076	14.84306	0.0008014122	
1.0768	14.84306	0.0008014118	
1.0776	14.84306	0.0008014115	
1.0784	14.84306	0.0008014111	
1.0792	14.84306	0.0008014331	
1.08	14.84306	0.000801454	
1.0808	14.84306	0.0008014739	
1.0816	14.84306	0.0008014704	
1.0824	14.84306	0.0008014449	
1.0832	14.84306	0.0008014429	
1.084	14.84306	0.0008014633	
1.0848	14.84306	0.0008014381	
1.0856	14.84306	0.0008014588	
1.0864	14.84306	0.0008014561	
1.0872	14.84306	0.0008014312	
1.088	14.84306	0.00080143	
1.0888	14.84306	0.0008014287	
1.0896	14.84306	0.0008013829	
1.0904	14.84306	0.000801384	
1.0912	14.84306	0.0008013628	
1.092	14.84306	0.0008013426	
1.0928	14.84306	0.0008013234	
1.0936	14.84306	0.0008013498	
1.0944	14.84306	0.0008013302	
1.0952	14.84306	0.0008013339	
1.096	14.84306	0.0008013152	
1.0968	14.84306	0.0008013197	
1.0976	14.84306	0.0008013016	
1.0984	14.84306	0.0008013068	
1.0992	14.84306	0.000801334	
1.1	14.84306	0.0008013376	
1.1008	14.84306	0.0008013187	
1.1016	14.84306	0.0008013453	
1.1024	14.84306	0.000801326	
1.1032	14.84306	0.0008013523	
1.104	14.84306	0.0008013326	
1.1048	14.84306	0.0008013585	
1.1056	14.84306	0.0008013832	
1.1064	14.84306	0.000801362	
1.1072	14.84306	0.0008013641	
1.108	14.84306	0.0008013662	
1.1088	14.84306	0.0008013904	
1.1096	14.84306	0.0008014135	
1.1104	14.84306	0.0008013907	
1.1112	14.84306	0.0008013914	
1.112	14.84306	0.0008014144	
1.1128	14.84306	0.0008013917	
1.1136	14.84306	0.00080137	
1.1144	14.84306	0.0008013941	
1.1152	14.84306	0.0008013946	
1.116	14.84306	0.0008014174	
1.1168	14.84306	0.0008013945	
1.1176	14.84306	0.000801395	
1.1184	14.84306	0.0008013955	
1.1192	14.84306	0.0008013737	
1.12	14.84306	0.000801353	
1.1208	14.84306	0.0008013556	
