Time	A	B	
6.3792	0	0.3401992	
6.3816	0	0.3394318	
6.384	0	0.3386661	
6.3864	0	0.3379021	
6.3888	0.0005738735	0.3371403	
6.3912	0.002197504	0.3363669	
6.3936	0.003819585	0.335557	
6.396	0.005441189	0.3347117	
6.3984	0.007062793	0.3338314	
6.4008	0.00868535	0.3329173	
6.4032	0.01030922	0.3319697	
6.4056	0.01193523	0.3309895	
6.408	0.01356387	0.3299773	
6.4104	0.01519597	0.3289338	
6.4128	0.01683152	0.3278596	
6.4152	0.01847172	0.3267553	
6.4176	0.02011645	0.3256214	
6.42	0.02176642	0.3244584	
6.4224	0.02342236	0.3232669	
6.4248	0.0250845	0.3220474	
6.4272	0.02675307	0.3208003	
6.4296	0.02842879	0.3195262	
6.432	0.03011179	0.3182256	
6.4344	0.03180218	0.3168992	
6.4368	0.03350091	0.3155468	
6.4392	0.03520775	0.3141693	
6.4416	0.03692329	0.3127667	
6.444	0.03864765	0.31134	
6.4464	0.04038119	0.309889	
6.4488	0.04212439	0.3084143	
6.4512	0.04387712	0.3069162	
6.4536	0.04563975	0.3053951	
6.456	0.0474124	0.3038514	
6.4584	0.04919529	0.3022854	
6.4608	0.05098891	0.3006973	
6.4632	0.05279303	0.2990874	
6.4656	0.05460811	0.2974559	
6.468	0.05643404	0.2958033	
6.4704	0.05827117	0.2941298	
6.4728	0.06011951	0.2924359	
6.4752	0.06197917	0.2907215	
6.4776	0.06385052	0.2889872	
6.48	0.06573343	0.287233	
6.4824	0.06762803	0.2854593	
6.4848	0.0695343	0.2836663	
6.4872	0.0714525	0.2818542	
6.4896	0.07338262	0.2800231	
6.492	0.07532477	0.2781734	
6.4944	0.07727897	0.2763056	
6.4968	0.07924521	0.2744193	
6.4992	0.08122361	0.2725152	
6.5016	0.08321404	0.2705934	
6.504	0.08521688	0.268654	
6.5064	0.08723176	0.2666972	
6.5088	0.08925891	0.2647232	
6.5112	0.09129846	0.2627323	
6.5136	0.09335005	0.2607245	
6.516	0.09541416	0.2587004	
6.5184	0.09749043	0.2566599	
6.5208	0.09957874	0.2546033	
6.5232	0.1016793	0.2525306	
6.5256	0.1037921	0.2504424	
6.528	0.1059169	0.2483382	
6.5304	0.1080538	0.2462189	
6.5328	0.1102029	0.2440842	
6.5352	0.1123639	0.2419345	
6.5376	0.114537	0.2397698	
6.54	0.1167221	0.2375904	
6.5424	0.1189191	0.2353966	
6.5448	0.1211277	0.2331884	
6.5472	0.1233482	0.2309659	
6.5496	0.1255804	0.2287294	
6.552	0.1278243	0.2264791	
6.5544	0.1300796	0.224215	
6.5568	0.1323464	0.2219374	
6.5592	0.1346246	0.2196465	
6.5616	0.1369143	0.2173424	
6.564	0.1392151	0.2150252	
6.5664	0.1415269	0.2126954	
6.5688	0.14385	0.2103529	
6.5712	0.1461838	0.2079979	
6.5736	0.1485286	0.2056305	
6.576	0.1508843	0.203251	
6.5784	0.1532505	0.2008597	
6.5808	0.1556271	0.1984562	
6.5832	0.1580143	0.1960412	
6.5856	0.1604118	0.1936147	
6.588	0.1628195	0.1911769	
6.5904	0.1652373	0.1887277	
6.5928	0.1676652	0.1862676	
6.5952	0.1701028	0.1837969	
6.5976	0.1725502	0.1813157	
6.6	0.1750072	0.1788237	
6.6024	0.1774739	0.1763217	
6.6048	0.1799496	0.1738094	
6.6072	0.1824348	0.1712872	
6.6096	0.1849287	0.1687553	
6.612	0.1874318	0.1662138	
6.6144	0.1899434	0.1636626	
6.6168	0.192464	0.1611023	
6.6192	0.194993	0.1585326	
6.6216	0.1975303	0.1559542	
6.624	0.2000759	0.153367	
6.6264	0.2026294	0.1507715	
6.6288	0.205191	0.1481673	
6.6312	0.2077603	0.145555	
6.6336	0.2103373	0.1429348	
6.636	0.2129217	0.1403068	
6.6384	0.2155135	0.1376711	
6.6408	0.2181122	0.1350279	
6.6432	0.220718	0.1323773	
6.6456	0.2233306	0.1297195	
6.648	0.2259498	0.1270547	
6.6504	0.2285755	0.1243833	
6.6528	0.2312075	0.1217052	
6.6552	0.2338457	0.1190209	
6.6576	0.2364898	0.1163306	
6.66	0.2391398	0.113634	
6.6624	0.2417953	0.1109316	
6.6648	0.2444564	0.1082237	
6.6672	0.2471228	0.1055101	
6.6696	0.2497944	0.1027914	
6.672	0.2524705	0.1000677	
6.6744	0.2551516	0.09733891	
6.6768	0.2578373	0.09460568	
6.6792	0.2605273	0.09186792	
6.6816	0.2632214	0.08912575	
6.684	0.2659196	0.08637965	
6.6864	0.2686217	0.08362961	
6.6888	0.2713273	0.08087575	
6.6912	0.2740362	0.07811868	
6.6936	0.2767485	0.07535815	
6.696	0.2794638	0.0725944	
6.6984	0.282182	0.06982791	
6.7008	0.2849028	0.0670588	
6.7032	0.2876259	0.06428707	
6.7056	0.2903514	0.06151319	
6.708	0.2930788	0.05873704	
6.7104	0.2958083	0.05595922	
6.7128	0.2985395	0.0531795	
6.7152	0.3012723	0.05039871	
6.7176	0.3040061	0.0476166	
6.72	0.3067408	0.0448333	
6.7224	0.3094765	0.04204917	
6.7248	0.3122128	0.0392642	
6.7272	0.3149498	0.03647912	
6.7296	0.3176869	0.03369379	
6.732	0.3204241	0.03090835	
6.7344	0.3231608	0.0281235	
6.7368	0.3258972	0.02533877	
6.7392	0.3286331	0.02255487	
6.7416	0.3313683	0.01977158	
6.744	0.3341024	0.01698959	
6.7464	0.3368354	0.01420879	
6.7488	0.3395667	0.01142967	
6.7512	0.3422964	0.008651972	
6.7536	0.3450242	0.005876541	
6.756	0.3477498	0.003103018	
6.7584	0.3504734	0.0003319979	
6.7608	0.3531942	0	
6.7632	0.3558544	0	
6.7656	0.3584466	0	
6.768	0.3609724	0	
6.7704	0.3634323	0	
6.7728	0.3658278	0	
6.7752	0.36816	0	
6.7776	0.3704296	0	
6.78	0.3726377	0	
6.7824	0.3747857	0	
6.7848	0.3768742	0	
6.7872	0.3789042	0	
6.7896	0.3808769	0	
6.792	0.3827928	0	
6.7944	0.3846533	0	
6.7968	0.3864595	0	
6.7992	0.3882116	0	
6.8016	0.3899109	0	
6.804	0.3915583	0	
6.8064	0.3931549	0	
6.8088	0.3947011	0	
6.8112	0.3961979	0	
6.8136	0.3976463	0	
6.816	0.3990469	0	
6.8184	0.4004009	0	
6.8208	0.4017086	0	
6.8232	0.402971	0	
6.8256	0.404189	0	
6.828	0.4053633	0	
6.8304	0.4064946	0	
6.8328	0.4075837	0	
6.8352	0.4086312	0	
6.8376	0.4096379	0	
6.84	0.4106047	0	
6.8424	0.4115322	0	
6.8448	0.4124209	0	
6.8472	0.4132717	0	
6.8496	0.4140849	0	
6.852	0.4148617	0	
6.8544	0.4156026	0	
6.8568	0.4163082	0	
6.8592	0.4169791	0	
6.8616	0.4176158	0	
6.864	0.4182191	0	
6.8664	0.4187894	0	
6.8688	0.4193277	0	
6.8712	0.4198341	0	
6.8736	0.4203094	0	
6.876	0.4207544	0	
6.8784	0.4211694	0	
6.8808	0.421555	0	
6.8832	0.4219118	0	
6.8856	0.4222401	0	
6.888	0.4225408	0	
6.8904	0.422814	0	
6.8928	0.4230607	0	
6.8952	0.423281	0	
6.8976	0.4234756	0	
6.9	0.4236451	0	
6.9024	0.4237897	0	
6.9048	0.4239101	0	
6.9072	0.4240068	0	
6.9096	0.42408	0	
6.912	0.4241304	0	
6.9144	0.4241585	0	
6.9168	0.4241644	0	
6.9192	0.4241489	0	
6.9216	0.4241123	0	
6.924	0.4240549	0	
6.9264	0.4239771	0	
6.9288	0.4238796	0	
6.9312	0.4237626	0	
6.9336	0.4236267	0	
6.936	0.4234717	0	
6.9384	0.4232988	0	
6.9408	0.4231077	0	
6.9432	0.4228994	0	
6.9456	0.4226737	0	
6.948	0.4224311	0	
6.9504	0.4221722	0	
6.9528	0.4218972	0	
6.9552	0.4216063	0	
6.9576	0.4213002	0	
6.96	0.420979	0	
6.9624	0.4206431	0	
6.9648	0.4202926	0	
6.9672	0.419928	0	
6.9696	0.4195497	0	
6.972	0.4191579	0	
6.9744	0.418753	0	
6.9768	0.4183352	0	
6.9792	0.4179047	0	
6.9816	0.417462	0	
6.984	0.4170072	0	
6.9864	0.4165407	0	
6.9888	0.416063	0	
6.9912	0.4155741	0	
6.9936	0.4150743	0	
6.996	0.4145637	0	
6.9984	0.4140427	0	
7.0008	0.4135116	0	
7.0032	0.4129709	0	
7.0056	0.4124203	0	
7.008	0.4118605	0	
7.0104	0.4112914	0	
7.0128	0.4107133	0	
7.0152	0.4101267	0	
7.0176	0.4095317	0	
7.02	0.4089286	0	
7.0224	0.4083174	0	
7.0248	0.4076984	0	
7.0272	0.4070721	0	
7.0296	0.4064381	0	
7.032	0.4057972	0	
7.0344	0.4051493	0	
7.0368	0.4044948	0	
7.0392	0.4038334	0	
7.0416	0.4031657	0	
7.044	0.4024919	0	
7.0464	0.4018122	0	
7.0488	0.4011269	0	
7.0512	0.4004356	0	
7.0536	0.3997391	0	
7.056	0.3990372	0	
7.0584	0.3983306	0	
7.0608	0.3976187	0	
7.0632	0.3969021	0	
7.0656	0.3961809	0	
7.068	0.3954554	0	
7.0704	0.3947256	0	
7.0728	0.3939917	0	
7.0752	0.3932537	0	
7.0776	0.392512	0	
7.08	0.3917665	0	
7.0824	0.3910177	0	
7.0848	0.3902652	0	
7.0872	0.3895098	0	
7.0896	0.3887511	0	
7.092	0.3879894	0	
7.0944	0.3872249	0	
7.0968	0.3864578	0	
7.0992	0.3856879	0	
7.1016	0.3849156	0	
7.104	0.3841412	0	
7.1064	0.3833643	0	
7.1088	0.3825856	0	
7.1112	0.3818048	0	
7.1136	0.381022	0	
7.116	0.3802377	0	
7.1184	0.3794516	0	
7.1208	0.3786639	0	
7.1232	0.3778749	0	
7.1256	0.3770843	0	
7.128	0.3762927	0	
7.1304	0.3755	0	
7.1328	0.3747063	0	
7.1352	0.3739115	0	
7.1376	0.373116	0	
7.14	0.3723197	0	
7.1424	0.3715227	0	
7.1448	0.3707252	0	
7.1472	0.369927	0	
7.1496	0.3691287	0	
7.152	0.3683301	0	
7.1544	0.3675313	0	
7.1568	0.3667324	0	
7.1592	0.3659332	0	
7.1616	0.3651341	0	
7.164	0.3643351	0	
7.1664	0.3635362	0	
7.1688	0.3627378	0	
7.1712	0.3619394	0	
7.1736	0.3611416	0	
7.176	0.3603441	0	
7.1784	0.3595471	0	
7.1808	0.3587507	0	
7.1832	0.357955	0	
7.1856	0.35716	0	
7.188	0.3563657	0	
7.1904	0.3555722	0	
7.1928	0.3547798	0	
7.1952	0.3539883	0	
7.1976	0.3531978	0	
7.2	0.3524083	0	
7.2024	0.3516198	0	
7.2048	0.3508327	0	
7.2072	0.3500466	0	
7.2096	0.3492618	0	
7.212	0.3484784	0	
7.2144	0.3476962	0	
7.2168	0.3469156	0	
7.2192	0.3461365	0	
7.2216	0.3453587	0	
7.224	0.3445824	0	
7.2264	0.3438081	0	
7.2288	0.3430352	0	
7.2312	0.3422641	0	
7.2336	0.3414944	0	
7.236	0.3407269	0	
7.2384	0.3399609	0	
7.2408	0.3391969	0	
7.2432	0.3384347	0	
7.2456	0.3376745	0	
7.248	0.3369162	0	
7.2504	0.3361597	0.001221657	
7.2528	0.3353763	0.002836943	
7.2552	0.3345571	0.004451036	
7.2576	0.3337026	0.006064773	
7.26	0.3328137	0.007679105	
7.2624	0.3318913	0.009294629	
7.2648	0.330936	0.0109117	
7.2672	0.3299485	0.01253116	
7.2696	0.3289294	0.0141536	
7.272	0.3278792	0.0157795	
7.2744	0.3267986	0.01740944	
7.2768	0.3256882	0.01904392	
7.2792	0.3245487	0.02068353	
7.2816	0.3233806	0.02232862	
7.284	0.3221842	0.02397954	
7.2864	0.3209599	0.02563679	
7.2888	0.3197088	0.02730083	
7.2912	0.3184308	0.02897191	
7.2936	0.3171266	0.0306505	
7.296	0.3157967	0.03233695	
7.2984	0.3144413	0.03403151	
7.3008	0.3130606	0.03573465	
7.3032	0.3116556	0.0374465	
7.3056	0.3102262	0.0391674	
7.308	0.308773	0.04089761	
7.3104	0.3072963	0.04263723	
7.3128	0.3057966	0.04438663	
7.3152	0.304274	0.04614604	
7.3176	0.3027289	0.04791558	
7.32	0.3011615	0.04969561	
7.3224	0.2995722	0.05148602	
7.3248	0.2979617	0.05328739	
7.3272	0.2963299	0.05509937	
7.3296	0.294677	0.05692244	
7.332	0.2930033	0.05875671	
7.3344	0.2913094	0.06060219	
7.3368	0.2895951	0.06245935	
7.3392	0.2878611	0.06432772	
7.3416	0.2861072	0.06620777	
7.344	0.2843339	0.06809974	
7.3464	0.2825415	0.07000339	
7.3488	0.2807302	0.07191885	
7.3512	0.2789005	0.07384622	
7.3536	0.2770519	0.07578576	
7.356	0.2751852	0.07773709	
7.3584	0.2733004	0.07970071	
7.3608	0.2713978	0.08167636	
7.3632	0.2694775	0.0836643	
7.3656	0.2675399	0.08566427	
7.368	0.2655849	0.08767676	
7.3704	0.2636132	0.08970129	
7.3728	0.2616246	0.09173787	
7.3752	0.2596194	0.09378684	
7.3776	0.2575977	0.09584796	
7.38	0.2555594	0.09792125	
7.3824	0.2535056	0.1000067	
7.3848	0.2514356	0.1021043	
7.3872	0.2493501	0.1042143	
7.3896	0.2472491	0.1063362	
7.392	0.2451327	0.1084703	
7.3944	0.2430012	0.1106164	
7.3968	0.2408546	0.1127746	
7.3992	0.2386934	0.1149446	
7.4016	0.2365175	0.1171266	
7.404	0.2343271	0.1193203	
7.4064	0.2321224	0.1215258	
7.4088	0.2299039	0.1237432	
7.4112	0.2276713	0.1259722	
7.4136	0.2254249	0.1282126	
7.416	0.223165	0.1304646	
7.4184	0.2208917	0.1327281	
7.4208	0.218605	0.135003	
7.4232	0.2163055	0.137289	
7.4256	0.2139931	0.1395864	
7.428	0.2116677	0.1418948	
7.4304	0.2093298	0.1442142	
7.4328	0.2069795	0.1465445	
7.4352	0.204617	0.1488856	
7.4376	0.2022421	0.1512375	
7.44	0.1998556	0.1535999	
7.4424	0.1974572	0.1559728	
7.4448	0.1950474	0.158356	
7.4472	0.1926262	0.1607494	
7.4496	0.1901939	0.1631531	
7.452	0.1877502	0.1655668	
7.4544	0.1852957	0.1679903	
7.4568	0.1828305	0.1704239	
7.4592	0.1803545	0.1728669	
7.4616	0.1778684	0.1753196	
7.464	0.175372	0.1777816	
7.4664	0.1728656	0.180253	
7.4688	0.1703494	0.1827334	
7.4712	0.1678232	0.1852229	
7.4736	0.1652875	0.1877213	
7.476	0.1627425	0.1902283	
7.4784	0.1601883	0.192744	
7.4808	0.1576252	0.1952683	
7.4832	0.1550531	0.1978008	
7.4856	0.1524725	0.2003411	
7.488	0.1498834	0.2028897	
7.4904	0.1472859	0.2054461	
7.4928	0.1446803	0.2080103	
7.4952	0.1420666	0.2105819	
7.4976	0.1394452	0.2131609	
7.5	0.1368164	0.2157472	
7.5024	0.1341799	0.2183406	
7.5048	0.1315362	0.2209408	
7.5072	0.1288856	0.2235481	
7.5096	0.1262282	0.2261616	
7.512	0.123564	0.2287816	
7.5144	0.1208932	0.2314079	
7.5168	0.1182163	0.2340403	
7.5192	0.1155332	0.2366786	
7.5216	0.1128441	0.2393229	
7.524	0.1101493	0.2419723	
7.5264	0.1074488	0.2446272	
7.5288	0.104743	0.2472875	
7.5312	0.1020318	0.2499527	
7.5336	0.09931588	0.2526228	
7.536	0.09659505	0.2552975	
7.5384	0.09386969	0.2579768	
7.5408	0.09114003	0.2606604	
7.5432	0.08840585	0.2633479	
7.5456	0.08566797	0.2660396	
7.548	0.08292603	0.2687348	
7.5504	0.08018041	0.2714338	
7.5528	0.07743144	0.2741361	
7.5552	0.07467937	0.2768416	
7.5576	0.07192421	0.2795501	
7.56	0.06916618	0.2822614	
7.5624	0.06640553	0.2849753	
7.5648	0.06364238	0.2876914	
7.5672	0.06087697	0.2904097	
7.5696	0.05810964	0.2931303	
7.572	0.05534053	0.2958527	
7.5744	0.05256987	0.2985765	
7.5768	0.04979753	0.3013017	
7.5792	0.04702437	0.3040283	
7.5816	0.04425013	0.3067558	
7.584	0.04147494	0.3094841	
7.5864	0.03869915	0.3122131	
7.5888	0.035923	0.3149422	
7.5912	0.03314686	0.3176717	
7.5936	0.03037059	0.3204012	
7.596	0.02759469	0.3231302	
7.5984	0.02481937	0.325859	
7.6008	0.02204478	0.3285872	
7.6032	0.0192709	0.3313143	
7.6056	0.01649833	0.3340404	
7.608	0.01372719	0.3367652	
7.6104	0.01095736	0.3394885	
7.6128	0.008189321	0.3422101	
7.6152	0.005423427	0.3449297	
7.6176	0.002659678	0.3476473	
7.62	0	0.3503624	
7.6224	0	0.3530724	
7.6248	0	0.3557141	
7.6272	0	0.3582884	
7.6296	0	0.3607965	
7.632	0	0.3632392	
7.6344	0	0.3656178	
7.6368	0	0.367933	
7.6392	0	0.3701864	
7.6416	0	0.3723788	
7.644	0	0.3745111	
7.6464	0	0.3765845	
7.6488	0	0.3785998	
7.6512	0	0.3805578	
7.6536	0	0.3824596	
7.656	0	0.3843062	
7.6584	0	0.3860985	
7.6608	0	0.3878372	
7.6632	0	0.3895236	
7.6656	0	0.3911585	
7.668	0	0.3927424	
7.6704	0	0.3942767	
7.6728	0	0.3957617	
7.6752	0	0.3971986	
7.6776	0	0.3985882	
7.68	0	0.399931	
7.6824	0	0.401228	
7.6848	0	0.4024799	
7.6872	0	0.4036877	
7.6896	0	0.4048518	
7.692	0	0.4059733	
7.6944	0	0.4070529	
7.6968	0	0.4080912	
7.6992	0	0.4090889	
7.7016	0	0.4100468	
7.704	0	0.4109657	
7.7064	0	0.411846	
7.7088	0	0.4126885	
7.7112	0	0.4134942	
7.7136	0	0.4142634	
7.716	0	0.4149967	
7.7184	0	0.4156948	
7.7208	0	0.4163585	
7.7232	0	0.4169884	
7.7256	0	0.4175849	
7.728	0	0.418149	
7.7304	0	0.4186808	
7.7328	0	0.4191812	
7.7352	0	0.4196508	
7.7376	0	0.4200898	
7.74	0	0.4204992	
7.7424	0	0.4208792	
7.7448	0	0.4212308	
7.7472	0	0.4215542	
7.7496	0	0.4218497	
7.752	0	0.4221183	
7.7544	0	0.4223604	
7.7568	0	0.4225765	
7.7592	0	0.422767	
7.7616	0	0.4229324	
7.764	0	0.4230731	
7.7664	0	0.4231895	
7.7688	0	0.4232825	
7.7712	0	0.4233522	
7.7736	0	0.4233992	
7.776	0	0.4234239	
7.7784	0	0.4234267	
7.7808	0	0.4234083	
7.7832	0	0.4233687	
7.7856	0	0.4233085	
7.788	0	0.4232283	
7.7904	0	0.4231284	
7.7928	0	0.4230089	
7.7952	0	0.4228704	
7.7976	0	0.4227133	
7.8	0	0.4225383	
7.8024	0	0.4223454	
7.8048	0	0.422135	
7.8072	0	0.4219078	
7.8096	0	0.4216639	
7.812	0	0.4214034	
7.8144	0	0.421127	
7.8168	0	0.420835	
7.8192	0	0.4205276	
7.8216	0	0.4202054	
7.824	0	0.4198682	
7.8264	0	0.4195168	
7.8288	0	0.4191515	
7.8312	0	0.4187725	
7.8336	0	0.41838	
7.836	0	0.4179746	
7.8384	0	0.4175563	
7.8408	0	0.4171256	
7.8432	0	0.4166827	
7.8456	0	0.4162279	
7.848	0	0.4157614	
7.8504	0	0.4152834	
7.8528	0	0.4147943	
7.8552	0	0.4142945	
7.8576	0	0.413784	
7.86	0	0.4132634	
7.8624	0	0.4127327	
7.8648	0	0.4121921	
7.8672	0	0.4116422	
7.8696	0	0.4110827	
7.872	0	0.4105145	
7.8744	0	0.4099371	
7.8768	0	0.4093513	
7.8792	0	0.4087572	
7.8816	0	0.408155	
7.884	0	0.4075446	
7.8864	0	0.4069268	
7.8888	0	0.4063013	
7.8912	0	0.4056686	
7.8936	0	0.4050287	
7.896	0	0.4043821	
7.8984	0	0.4037285	
7.9008	0	0.4030684	
7.9032	0	0.4024022	
7.9056	0	0.4017297	
7.908	0	0.4010515	
7.9104	0	0.4003674	
7.9128	0	0.3996779	
7.9152	0	0.3989829	
7.9176	0	0.3982828	
7.92	0	0.3975774	
7.9224	0	0.3968673	
7.9248	0	0.3961524	
7.9272	0	0.3954332	
7.9296	0	0.3947093	
7.932	0	0.3939815	
7.9344	0	0.3932492	
7.9368	0	0.3925132	
7.9392	0	0.3917732	
7.9416	0	0.3910298	
7.944	0	0.3902829	
7.9464	0	0.3895326	
7.9488	0	0.388779	
7.9512	0	0.3880227	
7.9536	0	0.3872632	
7.956	0	0.3865007	
7.9584	0	0.3857356	
7.9608	0	0.384968	
7.9632	0	0.3841981	
7.9656	0	0.3834256	
7.968	0	0.3826511	
7.9704	0	0.3818743	
7.9728	0	0.3810959	
7.9752	0	0.3803154	
7.9776	0	0.3795333	
7.98	0	0.3787495	
7.9824	0	0.3779643	
7.9848	0	0.3771774	
7.9872	0	0.3763896	
7.9896	0	0.3756005	
7.992	0	0.3748101	
7.9944	0	0.3740188	
7.9968	0	0.3732268	
7.9992	0	0.3724338	
8.0016	0	0.3716401	
8.004	0	0.3708457	
8.0064	0	0.3700507	
8.0088	0	0.3692553	
8.0112	0	0.3684593	
8.013599	0	0.3676633	
8.016	0	0.3668671	
8.0184	0	0.3660705	
8.0208	0	0.3652741	
8.0232	0	0.3644776	
8.025599	0	0.3636813	
8.028	0	0.3628851	
8.030399	0	0.3620893	
8.0328	0	0.3612936	
8.0352	0	0.3604982	
8.0376	0	0.3597034	
8.04	0	0.3589094	
8.042399	0	0.3581157	
8.0448	0	0.3573229	
8.0472	0	0.3565305	
8.0496	0	0.355739	
8.052	0	0.3549484	
8.054399	0	0.3541586	
8.0568	0	0.35337	
8.059199	0	0.3525822	
8.0616	0	0.3517954	
8.064	0	0.3510097	
8.0664	0	0.3502254	
8.0688	0	0.3494421	
8.071199	0	0.3486601	
8.0736	0	0.3478795	
8.076	0	0.3471004	
8.0784	0	0.3463225	
8.0808	0	0.3455461	
8.0832	0	0.3447713	
8.0856	0	0.343998	
8.087999	0	0.3432262	
8.0904	0	0.3424561	
8.0928	0	0.3416876	
8.0952	0	0.340921	
8.0976	0	0.3401563	
8.099999	0	0.3393931	
8.1024	0	0.3386319	
8.1048	0	0.3378725	
8.1072	0	0.337115	
8.1096	0.0001341105	0.3363594	
8.112	0.001746774	0.3356026	
8.1144	0.003357768	0.3348095	
8.116799	0.004968166	0.3339808	
8.1192	0.006578445	0.3331174	
8.1216	0.00818944	0.33222	
8.124	0.009801745	0.3312892	
8.1264	0.01141584	0.3303257	
8.128799	0.01303291	0.3293304	
8.1312	0.01465273	0.3283036	
8.1336	0.01627648	0.3272462	
8.136	0.01790452	0.3261588	
8.1384	0.01953709	0.3250417	
8.1408	0.02117479	0.3238956	
8.1432	0.02281845	0.3227209	
8.145599	0.02446806	0.3215183	
8.148	0.02612412	0.3202882	
8.1504	0.02778709	0.3190314	
8.1528	0.02945721	0.3177478	
8.1552	0.03113484	0.3164383	
8.157599	0.03282058	0.3151031	
8.16	0.03451443	0.3137426	
8.1624	0.03621697	0.3123574	
8.1648	0.0379281	0.3109477	
8.1672	0.03964865	0.3095138	
8.1696	0.04137838	0.3080564	
8.172	0.04311776	0.3065757	
8.174399	0.04486704	0.3050718	
8.1768	0.04662633	0.3035452	
8.1792	0.04839587	0.3019965	
8.1816	0.05017567	0.3004255	
8.184	0.05196631	0.2988329	
8.186399	0.05376768	0.297219	
8.1888	0.05557978	0.2955837	
8.1912	0.05740309	0.2939278	
8.1936	0.05923772	0.2922511	
8.196	0.06108356	0.2905542	
8.1984	0.06294084	0.2888371	
8.2008	0.0648098	0.2871002	
8.203199	0.06669033	0.2853439	
8.2056	0.06858265	0.2835681	
8.208	0.07048666	0.2817737	
8.2104	0.0724026	0.2799602	
8.2128	0.07433033	0.278128	
8.215199	0.07627046	0.2762774	
8.2176	0.07822251	0.2744088	
8.22	0.08018649	0.2725222	
8.2224	0.08216286	0.2706178	
8.2248	0.08415103	0.268696	
8.2272	0.08615172	0.2667567	
8.2296	0.08816445	0.2648003	
8.231999	0.09018934	0.2628269	
8.2344	0.09222662	0.260837	
8.2368	0.09427607	0.2588304	
8.2392	0.09633768	0.2568076	
8.2416	0.0984112	0.2547685	
8.243999	0.1004972	0.2527133	
8.2464	0.1025954	0.2506424	
8.248799	0.1047058	0.248556	
8.2512	0.1068282	0.2464542	
8.2536	0.1089627	0.2443372	
8.256	0.111109	0.242205	
8.2584	0.1132675	0.2400579	
8.260799	0.1154377	0.2378961	
8.2632	0.1176201	0.2357198	
8.2656	0.1198139	0.2335292	
8.268	0.1220199	0.2313244	
8.2704	0.1242373	0.2291055	
8.272799	0.1264663	0.2268727	
8.2752	0.1287071	0.2246262	
8.277599	0.1309593	0.2223663	
8.28	0.1332229	0.220093	
8.2824	0.1354977	0.2178065	
8.2848	0.1377838	0.2155068	
8.2872	0.140081	0.2131943	
8.289599	0.1423894	0.2108692	
8.292	0.1447085	0.2085316	
8.2944	0.1470387	0.2061818	
8.2968	0.1493796	0.2038196	
8.2992	0.151731	0.2014453	
8.3016	0.1540931	0.1990594	
8.304	0.1564658	0.1966616	
8.306399	0.1588488	0.1942526	
8.3088	0.1612419	0.1918321	
8.3112	0.1636453	0.1894003	
8.3136	0.1660584	0.1869577	
8.316	0.1684816	0.1845043	
8.318399	0.1709146	0.1820401	
8.3208	0.1733569	0.1795652	
8.3232	0.1758089	0.17708	
8.3256	0.1782702	0.1745847	
8.328	0.1807407	0.1720796	
8.3304	0.1832206	0.1695645	
8.3328	0.1857092	0.16704	
8.335199	0.1882067	0.1645057	
8.3376	0.1907127	0.1619622	
8.34	0.1932275	0.1594095	
8.3424	0.1957506	0.1568478	
8.3448	0.198282	0.1542774	
8.347199	0.2008214	0.1516985	
8.3496	0.2033689	0.1491112	
8.352	0.205924	0.1465156	
8.3544	0.2084869	0.1439118	
8.3568	0.2110571	0.1413003	
8.3592	0.213635	0.1386809	
8.3616	0.2162198	0.136054	
8.363999	0.2188116	0.1334198	
8.3664	0.2214104	0.1307784	
8.3688	0.2240158	0.1281301	
8.3712	0.2266278	0.1254749	
8.3736	0.2292461	0.122813	
8.375999	0.2318708	0.1201446	
8.3784	0.2345014	0.11747	
8.3808	0.2371379	0.1147895	
8.3832	0.2397799	0.1121029	
8.3856	0.2424276	0.1094105	
8.388	0.2450806	0.1067128	
8.3904	0.2477387	0.1040096	
8.392799	0.2504017	0.1013016	
8.3952	0.2530696	0.09858835	
8.3976	0.2557424	0.09587049	
8.4	0.2584193	0.09314799	
8.4024	0.2611006	0.0904212	
8.404799	0.263786	0.08769011	
8.4072	0.2664751	0.08495522	
8.4096	0.2691679	0.08221662	
8.412	0.2718641	0.07947421	
8.4144	0.2745638	0.07672882	
8.4168	0.2772665	0.07397985	
8.4192	0.2799724	0.07122827	
8.421599	0.282681	0.0684737	
8.424	0.285392	0.06571639	
8.4264	0.2881052	0.06295681	
8.4288	0.2908208	0.06019521	
8.4312	0.2935385	0.05743146	
8.433599	0.2962577	0.05466616	
8.436	0.2989786	0.05189919	
8.438399	0.3017006	0.04913068	
8.4408	0.3044239	0.04636133	
8.4432	0.3071482	0.04359078	
8.4456	0.309873	0.04081964	
8.448	0.3125986	0.03804803	
8.450399	0.3153244	0.03527606	
8.4528	0.3180506	0.03250408	
8.4552	0.3207763	0.02973211	
8.4576	0.3235019	0.02696049	
8.46	0.3262271	0.02418947	
8.462399	0.3289515	0.02141929	
8.4648	0.3316749	0.01864982	
8.467199	0.3343974	0.01588178	
8.4696	0.3371184	0.01311493	
8.472	0.339838	0.01034975	
8.4744	0.3425556	0.007586479	
8.4768	0.3452713	0.004825234	
8.479199	0.3479848	0.002066374	
8.4816	0.3506958	0	
8.484	0.3533877	0	
8.4864	0.3560116	0	
8.4888	0.3585683	0	
8.491199	0.3610591	0	
8.4936	0.363485	0	
8.495999	0.3658469	0	
8.4984	0.3681461	0	
8.5008	0.3703835	0	
