Time	ConeX	ConeY	ConeZ	
0.214	-0.08303054	-0.1825565	4.012175E-05	
0.215	-0.0833944	-0.1823901	4.013255E-05	
0.216	-0.08375791	-0.1822229	4.015155E-05	
0.217	-0.0841211	-0.1820551	4.017837E-05	
0.218	-0.08448395	-0.1818865	4.021228E-05	
0.219	-0.08484646	-0.1817172	4.025214E-05	
0.22	-0.08520863	-0.1815471	4.030019E-05	
0.221	-0.08557046	-0.1813764	4.035309E-05	
0.222	-0.08593196	-0.1812049	4.041158E-05	
0.223	-0.08629309	-0.1810327	4.047528E-05	
0.224	-0.0866539	-0.1808597	4.054308E-05	
0.225	-0.08701435	-0.1806861	4.061311E-05	
0.226	-0.08737446	-0.1805117	4.0688E-05	
0.227	-0.08773421	-0.1803366	4.076511E-05	
0.228	-0.08809363	-0.1801608	4.084483E-05	
0.229	-0.08845268	-0.1799843	4.092529E-05	
0.23	-0.08881139	-0.1798071	4.100762E-05	
0.231	-0.08916973	-0.1796291	4.109033E-05	
0.232	-0.08952772	-0.1794504	4.117377E-05	
0.233	-0.08988535	-0.179271	4.125684E-05	
0.234	-0.09024262	-0.1790909	4.13388E-05	
0.235	-0.09059952	-0.1789101	4.141964E-05	
0.236	-0.09095607	-0.1787285	4.149825E-05	
0.237	-0.09131225	-0.1785463	4.157536E-05	
0.238	-0.09166807	-0.1783633	4.164949E-05	
0.239	-0.09202352	-0.1781796	4.172139E-05	
0.24	-0.0923786	-0.1779952	4.178956E-05	
0.241	-0.09273332	-0.1778101	4.185475E-05	
0.242	-0.09308767	-0.1776243	4.191585E-05	
0.243	-0.09344164	-0.1774378	4.197322E-05	
0.244	-0.09379523	-0.1772506	4.202575E-05	
0.245	-0.09414845	-0.1770627	4.207343E-05	
0.246	-0.0945013	-0.176874	4.211664E-05	
0.247	-0.09485377	-0.1766847	4.215427E-05	
0.248	-0.09520585	-0.1764947	4.218705E-05	
0.249	-0.09555756	-0.1763039	4.221387E-05	
0.25	-0.09590888	-0.1761125	4.223548E-05	
0.251	-0.09625982	-0.1759203	4.225224E-05	
0.252	-0.09661038	-0.1757275	4.226305E-05	
0.253	-0.09696054	-0.1755339	4.226826E-05	
0.254	-0.09731033	-0.1753397	4.22664E-05	
0.255	-0.09765972	-0.1751447	4.225932E-05	
0.256	-0.09800873	-0.1749491	4.224703E-05	
0.257	-0.09835734	-0.1747527	4.222915E-05	
0.258	-0.09870556	-0.1745557	4.220493E-05	
0.259	-0.09905338	-0.1743579	4.217625E-05	
0.26	-0.0994008	-0.1741595	4.214123E-05	
0.261	-0.09974783	-0.1739604	4.2101E-05	
0.262	-0.1000945	-0.1737605	4.205629E-05	
0.263	-0.1004407	-0.17356	4.200675E-05	
0.264	-0.1007865	-0.1733588	4.195199E-05	
0.265	-0.1011319	-0.1731569	4.189275E-05	
0.266	-0.101477	-0.1729543	4.182905E-05	
0.267	-0.1018216	-0.172751	4.176088E-05	
0.268	-0.1021658	-0.1725471	4.168861E-05	
0.269	-0.1025096	-0.1723424	4.161261E-05	
0.27	-0.102853	-0.1721371	4.153252E-05	
