Time	MeshX	MeshY	
0.381	-0.1271197	-0.4174014	
0.382	-0.1275532	-0.4169723	
0.383	-0.1279859	-0.416543	
0.384	-0.1284178	-0.4161135	
0.385	-0.128849	-0.4156837	
0.386	-0.1292794	-0.4152537	
0.387	-0.129709	-0.4148234	
0.388	-0.1301378	-0.4143926	
0.389	-0.1305658	-0.4139616	
0.39	-0.130993	-0.4135302	
0.391	-0.1314193	-0.4130984	
0.392	-0.1318449	-0.4126662	
0.393	-0.1322696	-0.4122336	
0.394	-0.1326934	-0.4118004	
0.395	-0.1331164	-0.4113669	
0.396	-0.1335386	-0.4109329	
0.397	-0.1339599	-0.4104984	
0.398	-0.1343803	-0.4100634	
0.399	-0.1347998	-0.4096278	
0.4	-0.1352185	-0.4091918	
0.401	-0.1356363	-0.4087551	
0.402	-0.1360532	-0.4083179	
0.403	-0.1364693	-0.4078802	
0.404	-0.1368844	-0.4074419	
0.405	-0.1372987	-0.4070029	
0.406	-0.1377121	-0.4065634	
0.407	-0.1381247	-0.4061233	
0.408	-0.1385363	-0.4056824	
0.409	-0.1389471	-0.4052411	
0.41	-0.139357	-0.4047991	
0.411	-0.139766	-0.4043565	
0.412	-0.1401741	-0.4039132	
0.413	-0.1405813	-0.4034692	
0.414	-0.1409877	-0.4030246	
0.415	-0.1413931	-0.4025794	
0.416	-0.1417977	-0.4021334	
0.417	-0.1422013	-0.4016868	
0.418	-0.1426042	-0.4012395	
0.419	-0.143006	-0.4007915	
0.42	-0.143407	-0.4003429	
0.421	-0.1438072	-0.3998935	
0.422	-0.1442064	-0.3994434	
0.423	-0.1446047	-0.3989927	
0.424	-0.1450021	-0.3985412	
0.425	-0.1453986	-0.3980891	
0.426	-0.1457942	-0.3976362	
0.427	-0.1461889	-0.3971827	
0.428	-0.1465827	-0.3967284	
0.429	-0.1469756	-0.3962734	
0.43	-0.1473676	-0.3958177	
0.431	-0.1477587	-0.3953612	
0.432	-0.1481488	-0.3949041	
0.433	-0.1485381	-0.3944462	
0.434	-0.1489264	-0.3939876	
0.435	-0.1493138	-0.3935283	
0.436	-0.1497003	-0.3930683	
0.437	-0.1500859	-0.3926076	
0.438	-0.1504705	-0.3921461	
0.439	-0.1508543	-0.3916839	
0.44	-0.1512371	-0.391221	
0.441	-0.151619	-0.3907573	
0.442	-0.1519999	-0.390293	
0.443	-0.1523799	-0.3898278	
0.444	-0.1527591	-0.389362	
0.445	-0.1531372	-0.3888955	
0.446	-0.1535145	-0.3884282	
0.447	-0.1538907	-0.3879602	
0.448	-0.1542661	-0.3874915	
0.449	-0.1546406	-0.3870221	
0.45	-0.155014	-0.3865519	
0.451	-0.1553866	-0.386081	
0.452	-0.1557582	-0.3856095	
0.453	-0.1561288	-0.3851371	
0.454	-0.1564986	-0.3846641	
0.455	-0.1568673	-0.3841903	
0.456	-0.1572351	-0.3837158	
0.457	-0.157602	-0.3832406	
0.458	-0.157968	-0.3827648	
0.459	-0.1583329	-0.3822881	
0.46	-0.1586969	-0.3818108	
0.461	-0.15906	-0.3813327	
0.462	-0.1594221	-0.380854	
0.463	-0.1597832	-0.3803745	
0.464	-0.1601434	-0.3798943	
0.465	-0.1605027	-0.3794135	
0.466	-0.1608609	-0.3789319	
0.467	-0.1612182	-0.3784495	
0.468	-0.1615745	-0.3779665	
0.469	-0.1619299	-0.3774828	
0.47	-0.1622843	-0.3769985	
0.471	-0.1626377	-0.3765133	
0.472	-0.1629902	-0.3760276	
0.473	-0.1633416	-0.3755411	
0.474	-0.1636922	-0.3750539	
0.475	-0.1640417	-0.374566	
0.476	-0.1643903	-0.3740774	
0.477	-0.1647378	-0.3735882	
0.478	-0.1650844	-0.3730983	
0.479	-0.1654301	-0.3726076	
0.48	-0.1657747	-0.3721163	
0.481	-0.1661183	-0.3716243	
0.482	-0.166461	-0.3711316	
0.483	-0.1668027	-0.3706383	
0.484	-0.1671434	-0.3701442	
0.485	-0.1674831	-0.3696496	
