Time	External_1b	External_3	Synaptic_2	External_6b	FF_3	FF_2	FF_1b	FF_6b	External_1a	Synaptic_4	External_5	FF_4	FF_5	FF_1a	
0.726	6E-09	5E-09	2.784634E-09	0	0.9999996	0.2246258	0.5612342	0	6E-09	9.958629E-16	5E-09	0	0.9999996	0.5612342	
0.7270001	6E-09	5E-09	2.80617E-09	0	0.9999996	0.2302249	0.5651108	0	6E-09	1.003565E-15	5E-09	0	0.9999996	0.5651108	
0.728	6E-09	5E-09	2.825553E-09	0	0.9999996	0.2354579	0.5685997	0	6E-09	1.010497E-15	5E-09	0	0.9999996	0.5685997	
0.729	6E-09	5E-09	2.842997E-09	0	0.9999996	0.2403421	0.5717397	0	6E-09	1.016735E-15	5E-09	0	0.9999996	0.5717397	
0.73	6E-09	5E-09	2.858698E-09	0	0.9999996	0.2448949	0.5745658	0	6E-09	1.02235E-15	5E-09	0	0.9999996	0.5745658	
0.731	6E-09	5E-09	2.872828E-09	0	0.9999996	0.2491337	0.5771092	0	6E-09	1.027404E-15	5E-09	0	0.9999996	0.5771092	
0.7320001	6E-09	5E-09	2.885545E-09	0	0.9999996	0.2530757	0.5793983	0	6E-09	1.031952E-15	5E-09	0	0.9999996	0.5793983	
0.733	6E-09	5E-09	2.89699E-09	0	0.9999996	0.2567381	0.5814584	0	6E-09	1.036045E-15	5E-09	0	0.9999996	0.5814584	
0.734	6E-09	5E-09	2.907291E-09	0	0.9999996	0.2601372	0.5833126	0	6E-09	1.039729E-15	5E-09	0	0.9999996	0.5833126	
0.735	6E-09	5E-09	2.916562E-09	0	0.9999996	0.2632891	0.5849813	0	6E-09	1.043044E-15	5E-09	0	0.9999996	0.5849813	
0.7360001	6E-09	5E-09	2.924905E-09	0	0.9999996	0.2662092	0.5864832	0	6E-09	1.046028E-15	5E-09	0	0.9999996	0.5864832	
0.737	6E-09	5E-09	2.932415E-09	0	0.9999996	0.2689124	0.5878348	0	6E-09	1.048714E-15	5E-09	0	0.9999996	0.5878348	
