Time	Tension	Length	
6.625	10.86287	0.5095696	
6.626	10.86287	0.5095696	
6.627	10.86287	0.5095696	
6.628	10.86287	0.5095696	
6.629	10.86287	0.5095696	
6.63	10.86287	0.5095696	
6.631	10.86287	0.5095696	
6.632	10.86286	0.5095696	
6.633	10.86286	0.5095696	
6.634	10.86286	0.5095696	
6.635	10.86286	0.5095696	
6.636	10.86286	0.5095696	
6.637	10.86286	0.5095696	
6.638	10.86286	0.5095696	
6.639	10.86286	0.5095696	
6.64	10.86286	0.5095696	
6.641	10.86286	0.5095696	
6.642	10.86285	0.5095696	
6.643	10.86285	0.5095696	
6.644	10.86285	0.5095696	
6.645	10.86285	0.5095696	
6.646	10.86285	0.5095696	
6.647	10.86285	0.5095696	
6.648	10.86285	0.5095696	
6.649	10.86285	0.5095696	
6.65	10.86285	0.5095696	
6.651	10.86285	0.5095696	
6.652	10.86285	0.5095696	
6.653	10.86284	0.5095696	
6.654	10.86284	0.5095696	
6.655	10.86284	0.5095696	
6.656	10.86284	0.5095696	
6.657	10.86284	0.5095696	
6.658	10.86284	0.5095696	
6.659	10.86284	0.5095696	
6.66	10.86284	0.5095696	
6.661	10.86284	0.5095696	
6.662	10.86284	0.5095696	
6.663	10.86283	0.5095696	
6.664	10.86283	0.5095696	
6.665	10.86283	0.5095696	
6.666	10.86283	0.5095696	
6.667	10.86283	0.5095696	
6.668	10.86283	0.5095696	
6.669	10.86283	0.5095696	
6.67	10.86283	0.5095696	
6.671	10.86283	0.5095696	
6.672	10.86283	0.5095696	
6.673	10.86283	0.5095696	
6.674	10.86282	0.5095696	
6.675	10.86282	0.5095696	
6.676	10.86282	0.5095696	
6.677	10.86282	0.5095696	
6.678	10.86282	0.5095696	
6.679	10.86282	0.5095696	
6.68	10.86282	0.5095696	
6.681	10.86282	0.5095696	
6.682	10.86282	0.5095696	
6.683	10.86282	0.5095696	
6.684	10.86281	0.5095696	
6.685	10.86281	0.5095696	
6.686	10.86281	0.5095696	
6.687	10.86281	0.5095696	
6.688	10.86281	0.5095696	
6.689	10.86281	0.5095696	
6.69	10.86281	0.5095696	
6.691	10.86281	0.5095696	
6.692	10.86281	0.5095696	
6.693	10.86281	0.5095696	
6.694	10.86281	0.5095696	
6.695	10.8628	0.5095696	
6.696	10.8628	0.5095696	
6.697	10.8628	0.5095696	
6.698	10.8628	0.5095696	
6.699	10.8628	0.5095696	
6.7	10.8628	0.5095696	
6.701	10.8628	0.5095696	
6.702	10.8628	0.5095696	
6.703	10.8628	0.5095696	
6.704	10.8628	0.5095696	
6.705	10.86279	0.5095696	
6.706	10.86279	0.5095696	
6.707	10.86279	0.5095696	
6.708	10.86279	0.5095696	
6.709	10.86279	0.5095696	
6.71	10.86279	0.5095696	
6.711	10.86279	0.5095696	
6.712	10.86279	0.5095696	
6.713	10.86279	0.5095696	
6.714	10.86279	0.5095696	
6.715	10.86279	0.5095696	
6.716	10.86278	0.5095696	
6.717	10.86278	0.5095696	
6.718	10.86278	0.5095696	
6.719	10.86278	0.5095696	
6.72	10.86278	0.5095696	
6.721	10.86278	0.5095696	
6.722	10.86278	0.5095696	
6.723	10.86278	0.5095696	
6.724	10.86278	0.5095696	
6.725	10.86278	0.5095696	
6.726	10.86277	0.5095696	
6.727	10.86277	0.5095696	
6.728	10.86277	0.5095696	
6.729	10.86277	0.5095696	
6.73	10.86277	0.5095696	
6.731	10.86277	0.5095696	
6.732	10.86277	0.5095696	
6.733	10.86277	0.5095696	
6.734	10.86277	0.5095696	
6.735	10.86277	0.5095696	
6.736	10.86277	0.5095696	
6.737	10.86277	0.5095696	
6.738	10.86277	0.5095696	
6.739	10.86277	0.5095696	
6.74	10.86277	0.5095696	
6.741	10.86277	0.5095696	
6.742	10.86277	0.5095696	
6.743	10.86277	0.5095696	
6.744	10.86277	0.5095696	
6.745	10.86277	0.5095696	
6.746	10.86277	0.5095696	
6.747	10.86277	0.5095696	
6.748	10.86277	0.5095696	
6.749	10.86277	0.5095696	
6.75	10.86277	0.5095696	
6.751	10.86277	0.5095696	
6.752	10.86277	0.5095696	
6.753	10.86277	0.5095696	
6.754	10.86277	0.5095696	
6.755	10.86277	0.5095696	
6.756	10.86277	0.5095696	
6.757	10.86277	0.5095696	
6.758	10.86277	0.5095696	
6.759	10.86277	0.5095696	
6.76	10.86277	0.5095696	
6.761	10.86277	0.5095696	
6.762	10.86277	0.5095696	
6.763	10.86277	0.5095696	
6.764	10.86277	0.5095696	
6.765	10.86277	0.5095696	
6.766	10.86277	0.5095696	
6.767	10.86277	0.5095696	
6.768	10.86277	0.5095696	
6.769	10.86277	0.5095696	
6.77	10.86277	0.5095696	
6.771	10.86277	0.5095696	
6.772	10.86277	0.5095696	
6.773	10.86277	0.5095696	
6.774	10.86277	0.5095696	
6.775	10.86277	0.5095696	
6.776	10.86277	0.5095696	
6.777	10.86277	0.5095696	
6.778	10.86277	0.5095696	
6.779	10.86277	0.5095696	
6.78	10.86277	0.5095696	
6.781	10.86277	0.5095696	
6.782	10.86277	0.5095696	
6.783	10.86277	0.5095696	
6.784	10.86277	0.5095696	
6.785	10.86277	0.5095696	
6.786	10.86277	0.5095696	
6.787	10.86277	0.5095696	
6.788	10.86277	0.5095696	
6.789	10.86277	0.5095696	
6.79	10.86277	0.5095696	
6.791	10.86277	0.5095696	
6.792	10.86277	0.5095696	
6.793	10.86277	0.5095696	
6.794	10.86277	0.5095696	
6.795	10.86277	0.5095696	
6.796	10.86277	0.5095696	
6.797	10.86277	0.5095696	
6.798	10.86277	0.5095696	
6.799	10.86277	0.5095696	
6.8	10.86277	0.5095696	
6.801	10.86277	0.5095696	
6.802	10.86277	0.5095696	
6.803	10.86277	0.5095696	
6.804	10.86277	0.5095696	
6.805	10.86277	0.5095696	
6.806	10.86277	0.5095696	
6.807	10.86277	0.5095696	
6.808	10.86277	0.5095696	
6.809	10.86277	0.5095696	
6.81	10.86277	0.5095696	
6.811	10.86277	0.5095696	
6.812	10.86277	0.5095696	
6.813	10.86277	0.5095696	
6.814	10.86277	0.5095696	
6.815	10.86277	0.5095696	
6.816	10.86277	0.5095696	
6.817	10.86277	0.5095696	
6.818	10.86277	0.5095696	
6.819	10.86277	0.5095696	
6.82	10.86277	0.5095696	
6.821	10.86277	0.5095696	
6.822	10.86277	0.5095696	
6.823	10.86277	0.5095696	
6.824	10.86277	0.5095696	
6.825	10.86277	0.5095696	
6.826	10.86277	0.5095696	
6.827	10.86277	0.5095696	
6.828	10.86277	0.5095696	
6.829	10.86277	0.5095696	
6.83	10.86277	0.5095696	
6.831	10.86277	0.5095696	
6.832	10.86277	0.5095696	
6.833	10.86277	0.5095696	
6.834	10.86277	0.5095696	
6.835	10.86277	0.5095696	
6.836	10.86277	0.5095696	
6.837	10.86277	0.5095696	
6.838	10.86277	0.5095696	
6.839	10.86277	0.5095696	
6.84	10.86277	0.5095696	
6.841	10.86277	0.5095696	
6.842	10.86277	0.5095696	
6.843	10.86277	0.5095696	
6.844	10.86277	0.5095696	
6.845	10.86277	0.5095696	
6.846	10.86277	0.5095696	
6.847	10.86277	0.5095696	
6.848	10.86277	0.5095696	
6.849	10.86277	0.5095696	
6.85	10.86277	0.5095696	
6.851	10.86277	0.5095696	
6.852	10.86277	0.5095696	
6.853	10.86277	0.5095696	
6.854	10.86277	0.5095696	
6.855	10.86277	0.5095696	
6.856	10.86277	0.5095696	
6.857	10.86277	0.5095696	
6.858	10.86277	0.5095696	
6.859	10.86277	0.5095696	
6.86	10.86277	0.5095696	
6.861	10.86277	0.5095696	
6.862	10.86277	0.5095696	
6.863	10.86277	0.5095696	
6.864	10.86277	0.5095696	
6.865	10.86277	0.5095696	
6.866	10.86277	0.5095696	
6.867	10.86277	0.5095696	
6.868	10.86277	0.5095696	
6.869	10.86277	0.5095696	
6.87	10.86277	0.5095696	
6.871	10.86277	0.5095696	
6.872	10.86277	0.5095696	
6.873	10.86277	0.5095696	
6.874	10.86277	0.5095696	
6.875	10.86277	0.5095696	
6.876	10.86277	0.5095696	
6.877	10.86277	0.5095696	
6.878	10.86277	0.5095696	
6.879	10.86277	0.5095696	
6.88	10.86277	0.5095696	
6.881	10.86277	0.5095696	
6.882	10.86277	0.5095696	
6.883	10.86277	0.5095696	
6.884	10.86277	0.5095696	
6.885	10.86277	0.5095696	
6.886	10.86277	0.5095696	
6.887	10.86277	0.5095696	
6.888	10.86277	0.5095696	
6.889	10.86277	0.5095696	
6.89	10.86277	0.5095696	
6.891	10.86277	0.5095696	
6.892	10.86277	0.5095696	
6.893	10.86277	0.5095696	
6.894	10.86277	0.5095696	
6.895	10.86277	0.5095696	
6.896	10.86277	0.5095696	
6.897	10.86277	0.5095696	
6.898	10.86277	0.5095696	
6.899	10.86277	0.5095696	
6.9	10.86277	0.5095696	
6.901	10.86277	0.5095696	
6.902	10.86277	0.5095696	
6.903	10.86277	0.5095696	
6.904	10.86277	0.5095696	
6.905	10.86277	0.5095696	
6.906	10.86277	0.5095696	
6.907	10.86277	0.5095696	
6.908	10.86277	0.5095696	
6.909	10.86277	0.5095696	
6.91	10.86277	0.5095696	
6.911	10.86277	0.5095696	
6.912	10.86277	0.5095696	
6.913	10.86277	0.5095696	
6.914	10.86277	0.5095696	
6.915	10.86277	0.5095696	
6.916	10.86277	0.5095696	
6.917	10.86277	0.5095696	
6.918	10.86277	0.5095696	
6.919	10.86277	0.5095696	
6.92	10.86277	0.5095696	
6.921	10.86277	0.5095696	
6.922	10.86277	0.5095696	
6.923	10.86277	0.5095696	
6.924	10.86277	0.5095696	
6.925	10.86277	0.5095696	
6.926	10.86277	0.5095696	
6.927	10.86277	0.5095696	
6.928	10.86277	0.5095696	
6.929	10.86277	0.5095696	
6.93	10.86277	0.5095696	
6.931	10.86277	0.5095696	
6.932	10.86277	0.5095696	
6.933	10.86277	0.5095696	
6.934	10.86277	0.5095696	
6.935	10.86277	0.5095696	
6.936	10.86277	0.5095696	
6.937	10.86277	0.5095696	
6.938	10.86277	0.5095696	
6.939	10.86277	0.5095696	
6.94	10.86277	0.5095696	
6.941	10.86277	0.5095696	
6.942	10.86277	0.5095696	
6.943	10.86277	0.5095696	
6.944	10.86277	0.5095696	
6.945	10.86277	0.5095696	
6.946	10.86277	0.5095696	
6.947	10.86277	0.5095696	
6.948	10.86277	0.5095696	
6.949	10.86277	0.5095696	
6.95	10.86277	0.5095696	
6.951	10.86277	0.5095696	
6.952	10.86277	0.5095696	
6.953	10.86277	0.5095696	
6.954	10.86277	0.5095696	
6.955	10.86277	0.5095696	
6.956	10.86277	0.5095696	
6.957	10.86277	0.5095696	
6.958	10.86277	0.5095696	
6.959	10.86277	0.5095696	
6.96	10.86277	0.5095696	
6.961	10.86277	0.5095696	
6.962	10.86277	0.5095696	
6.963	10.86277	0.5095696	
6.964	10.86277	0.5095696	
6.965	10.86277	0.5095696	
6.966	10.86277	0.5095696	
6.967	10.86277	0.5095696	
6.968	10.86277	0.5095696	
6.969	10.86277	0.5095696	
6.97	10.86277	0.5095696	
6.971	10.86277	0.5095696	
6.972	10.86277	0.5095696	
6.973	10.86277	0.5095696	
6.974	10.86277	0.5095696	
6.975	10.86277	0.5095696	
6.976	10.86277	0.5095696	
6.977	10.86277	0.5095696	
6.978	10.86277	0.5095696	
6.979	10.86277	0.5095696	
6.98	10.86277	0.5095696	
6.981	10.86277	0.5095696	
6.982	10.86277	0.5095696	
6.983	10.86277	0.5095696	
6.984	10.86277	0.5095696	
6.985	10.86277	0.5095696	
6.986	10.86277	0.5095696	
6.987	10.86277	0.5095696	
6.988	10.86277	0.5095696	
6.989	10.86277	0.5095696	
6.99	10.86277	0.5095696	
6.991	10.86277	0.5095696	
6.992	10.86277	0.5095696	
6.993	10.86277	0.5095696	
6.994	10.86277	0.5095696	
6.995	10.86277	0.5095696	
6.996	10.86277	0.5095696	
6.997	10.86277	0.5095696	
6.998	10.86277	0.5095696	
6.999	10.86277	0.5095696	
7	10.86277	0.5095696	
7.001	10.86277	0.5095696	
7.002	10.86277	0.5095696	
7.003	10.86277	0.5095696	
7.004	10.86277	0.5095696	
7.005	10.86277	0.5095696	
7.006	10.86277	0.5095696	
7.007	10.86277	0.5095696	
7.008	10.86277	0.5095696	
7.009	10.86277	0.5095696	
7.01	10.86277	0.5095696	
7.011	10.86277	0.5095696	
7.012	10.86277	0.5095696	
7.013	10.86277	0.5095696	
7.014	10.86277	0.5095696	
7.015	10.86277	0.5095696	
7.016	10.86277	0.5095696	
7.017	10.86277	0.5095696	
7.018	10.86277	0.5095696	
7.019	10.86277	0.5095696	
7.02	10.86277	0.5095696	
7.021	10.86277	0.5095696	
7.022	10.86277	0.5095696	
7.023	10.86277	0.5095696	
7.024	10.86277	0.5095696	
7.025	10.86277	0.5095696	
7.026	10.86277	0.5095696	
7.027	10.86277	0.5095696	
7.028	10.86277	0.5095696	
7.029	10.86277	0.5095696	
7.03	10.86277	0.5095696	
7.031	10.86277	0.5095696	
7.032	10.86277	0.5095696	
7.033	10.86277	0.5095696	
7.034	10.86277	0.5095696	
7.035	10.86277	0.5095696	
7.036	10.86277	0.5095696	
7.037	10.86277	0.5095696	
7.038	10.86277	0.5095696	
7.039	10.86277	0.5095696	
7.04	10.86277	0.5095696	
7.041	10.86277	0.5095696	
7.042	10.86277	0.5095696	
7.043	10.86277	0.5095696	
7.044	10.86277	0.5095696	
7.045	10.86277	0.5095696	
7.046	10.86277	0.5095696	
7.047	10.86277	0.5095696	
7.048	10.86277	0.5095696	
7.049	10.86277	0.5095696	
7.05	10.86277	0.5095696	
7.051	10.86277	0.5095696	
7.052	10.86277	0.5095696	
7.053	10.86277	0.5095696	
7.054	10.86277	0.5095696	
7.055	10.86277	0.5095696	
7.056	10.86277	0.5095696	
7.057	10.86277	0.5095696	
7.058	10.86277	0.5095696	
7.059	10.86277	0.5095696	
7.06	10.86277	0.5095696	
7.061	10.86277	0.5095696	
7.062	10.86277	0.5095696	
7.063	10.86277	0.5095696	
7.064	10.86277	0.5095696	
7.065	10.86277	0.5095696	
7.066	10.86277	0.5095696	
7.067	10.86277	0.5095696	
7.068	10.86277	0.5095696	
7.069	10.86277	0.5095696	
7.07	10.86277	0.5095696	
7.071	10.86277	0.5095696	
7.072	10.86277	0.5095696	
7.073	10.86277	0.5095696	
7.074	10.86277	0.5095696	
7.075	10.86277	0.5095696	
7.076	10.86277	0.5095696	
7.077	10.86277	0.5095696	
7.078	10.86277	0.5095696	
7.079	10.86277	0.5095696	
7.08	10.86277	0.5095696	
7.081	10.86277	0.5095696	
7.082	10.86277	0.5095696	
7.083	10.86277	0.5095696	
7.084	10.86277	0.5095696	
7.085	10.86277	0.5095696	
7.086	10.86277	0.5095696	
7.087	10.86277	0.5095696	
7.088	10.86277	0.5095696	
7.089	10.86277	0.5095696	
7.09	10.86277	0.5095696	
7.091	10.86277	0.5095696	
7.092	10.86277	0.5095696	
7.093	10.86277	0.5095696	
7.094	10.86277	0.5095696	
7.095	10.86277	0.5095696	
7.096	10.86277	0.5095696	
7.097	10.86277	0.5095696	
7.098	10.86277	0.5095696	
7.099	10.86277	0.5095696	
7.1	10.86277	0.5095696	
7.101	10.86277	0.5095696	
7.102	10.86277	0.5095696	
7.103	10.86277	0.5095696	
7.104	10.86277	0.5095696	
7.105	10.86277	0.5095696	
7.106	10.86277	0.5095696	
7.107	10.86277	0.5095696	
7.108	10.86277	0.5095696	
7.109	10.86277	0.5095696	
7.11	10.86277	0.5095696	
7.111	10.86277	0.5095696	
7.112	10.86277	0.5095696	
7.113	10.86277	0.5095696	
7.114	10.86277	0.5095696	
7.115	10.86277	0.5095696	
7.116	10.86277	0.5095696	
7.117	10.86277	0.5095696	
7.118	10.86277	0.5095696	
7.119	10.86277	0.5095696	
7.12	10.86277	0.5095696	
7.121	10.86277	0.5095696	
7.122	10.86277	0.5095696	
7.123	10.86277	0.5095696	
7.124	10.86277	0.5095696	
7.125	10.86277	0.5095696	
7.126	10.86277	0.5095696	
7.127	10.86277	0.5095696	
7.128	10.86277	0.5095696	
7.129	10.86277	0.5095696	
7.13	10.86277	0.5095696	
7.131	10.86277	0.5095696	
7.132	10.86277	0.5095696	
7.133	10.86277	0.5095696	
7.134	10.86277	0.5095696	
7.135	10.86277	0.5095696	
7.136	10.86277	0.5095696	
7.137	10.86277	0.5095696	
7.138	10.86277	0.5095696	
7.139	10.86277	0.5095696	
7.14	10.86277	0.5095696	
7.141	10.86277	0.5095696	
7.142	10.86277	0.5095696	
7.143	10.86277	0.5095696	
7.144	10.86277	0.5095696	
7.145	10.86277	0.5095696	
7.146	10.86277	0.5095696	
7.147	10.86277	0.5095696	
7.148	10.86277	0.5095696	
7.149	10.86277	0.5095696	
7.15	10.86277	0.5095696	
7.151	10.86277	0.5095696	
7.152	10.86277	0.5095696	
7.153	10.86277	0.5095696	
7.154	10.86277	0.5095696	
7.155	10.86277	0.5095696	
7.156	10.86277	0.5095696	
7.157	10.86277	0.5095696	
7.158	10.86277	0.5095696	
7.159	10.86277	0.5095696	
7.16	10.86277	0.5095696	
7.161	10.86277	0.5095696	
7.162	10.86277	0.5095696	
7.163	10.86277	0.5095696	
7.164	10.86277	0.5095696	
7.165	10.86277	0.5095696	
7.166	10.86277	0.5095696	
7.167	10.86277	0.5095696	
7.168	10.86277	0.5095696	
7.169	10.86277	0.5095696	
7.17	10.86277	0.5095696	
7.171	10.86277	0.5095696	
7.172	10.86277	0.5095696	
7.173	10.86277	0.5095696	
7.174	10.86277	0.5095696	
7.175	10.86277	0.5095696	
7.176	10.86277	0.5095696	
7.177	10.86277	0.5095696	
7.178	10.86277	0.5095696	
7.179	10.86277	0.5095696	
7.18	10.86277	0.5095696	
7.181	10.86277	0.5095696	
7.182	10.86277	0.5095696	
7.183	10.86277	0.5095696	
7.184	10.86277	0.5095696	
7.185	10.86277	0.5095696	
7.186	10.86277	0.5095696	
7.187	10.86277	0.5095696	
7.188	10.86277	0.5095696	
7.189	10.86277	0.5095696	
7.19	10.86277	0.5095696	
7.191	10.86277	0.5095696	
7.192	10.86277	0.5095696	
7.193	10.86277	0.5095696	
7.194	10.86277	0.5095696	
7.195	10.86277	0.5095696	
7.196	10.86277	0.5095696	
7.197	10.86277	0.5095696	
7.198	10.86277	0.5095696	
7.199	10.86277	0.5095696	
7.2	10.86277	0.5095696	
7.201	10.86277	0.5095696	
7.202	10.86277	0.5095696	
7.203	10.86277	0.5095696	
7.204	10.86277	0.5095696	
7.205	10.86277	0.5095696	
7.206	10.86277	0.5095696	
7.207	10.86277	0.5095696	
7.208	10.86277	0.5095696	
7.209	10.86277	0.5095696	
7.21	10.86277	0.5095696	
7.211	10.86277	0.5095696	
7.212	10.86277	0.5095696	
7.213	10.86277	0.5095696	
7.214	10.86277	0.5095696	
7.215	10.86277	0.5095696	
7.216	10.86277	0.5095696	
7.217	10.86277	0.5095696	
7.218	10.86277	0.5095696	
7.219	10.86277	0.5095696	
7.22	10.86277	0.5095696	
7.221	10.86277	0.5095696	
7.222	10.86277	0.5095696	
7.223	10.86277	0.5095696	
7.224	10.86277	0.5095696	
7.225	10.86277	0.5095696	
7.226	10.86277	0.5095696	
7.227	10.86277	0.5095696	
7.228	10.86277	0.5095696	
7.229	10.86277	0.5095696	
7.23	10.86277	0.5095696	
7.231	10.86277	0.5095696	
7.232	10.86277	0.5095696	
7.233	10.86277	0.5095696	
7.234	10.86277	0.5095696	
7.235	10.86277	0.5095696	
7.236	10.86277	0.5095696	
7.237	10.86277	0.5095696	
7.238	10.86277	0.5095696	
7.239	10.86277	0.5095696	
7.24	10.86277	0.5095696	
7.241	10.86277	0.5095696	
7.242	10.86277	0.5095696	
7.243	10.86277	0.5095696	
7.244	10.86277	0.5095696	
7.245	10.86277	0.5095696	
7.246	10.86277	0.5095696	
7.247	10.86277	0.5095696	
7.248	10.86277	0.5095696	
7.249	10.86277	0.5095696	
7.25	10.86277	0.5095696	
7.251	10.86277	0.5095696	
7.252	10.86277	0.5095696	
7.253	10.86277	0.5095696	
7.254	10.86277	0.5095696	
7.255	10.86277	0.5095696	
7.256	10.86277	0.5095696	
7.257	10.86277	0.5095696	
7.258	10.86277	0.5095696	
7.259	10.86277	0.5095696	
7.26	10.86277	0.5095696	
7.261	10.86277	0.5095696	
7.262	10.86277	0.5095696	
7.263	10.86277	0.5095696	
7.264	10.86277	0.5095696	
7.265	10.86277	0.5095696	
7.266	10.86277	0.5095696	
7.267	10.86277	0.5095696	
7.268	10.86277	0.5095696	
7.269	10.86277	0.5095696	
7.27	10.86277	0.5095696	
7.271	10.86277	0.5095696	
7.272	10.86277	0.5095696	
7.273	10.86277	0.5095696	
7.274	10.86277	0.5095696	
7.275	10.86277	0.5095696	
7.276	10.86277	0.5095696	
7.277	10.86277	0.5095696	
7.278	10.86277	0.5095696	
7.279	10.86277	0.5095696	
7.28	10.86277	0.5095696	
7.281	10.86277	0.5095696	
7.282	10.86277	0.5095696	
7.283	10.86277	0.5095696	
7.284	10.86277	0.5095696	
7.285	10.86277	0.5095696	
7.286	10.86277	0.5095696	
7.287	10.86277	0.5095696	
7.288	10.86277	0.5095696	
7.289	10.86277	0.5095696	
7.29	10.86277	0.5095696	
7.291	10.86277	0.5095696	
7.292	10.86277	0.5095696	
7.293	10.86277	0.5095696	
7.294	10.86277	0.5095696	
7.295	10.86277	0.5095696	
7.296	10.86277	0.5095696	
7.297	10.86277	0.5095696	
7.298	10.86277	0.5095696	
7.299	10.86277	0.5095696	
7.3	10.86277	0.5095696	
7.301	10.86277	0.5095696	
7.302	10.86277	0.5095696	
7.303	10.86277	0.5095696	
7.304	10.86277	0.5095696	
7.305	10.86277	0.5095696	
7.306	10.86277	0.5095696	
7.307	10.86277	0.5095696	
7.308	10.86277	0.5095696	
7.309	10.86277	0.5095696	
7.31	10.86277	0.5095696	
7.311	10.86277	0.5095696	
7.312	10.86277	0.5095696	
7.313	10.86277	0.5095696	
7.314	10.86277	0.5095696	
7.315	10.86277	0.5095696	
7.316	10.86277	0.5095696	
7.317	10.86277	0.5095696	
7.318	10.86277	0.5095696	
7.319	10.86277	0.5095696	
7.32	10.86277	0.5095696	
7.321	10.86277	0.5095696	
7.322	10.86277	0.5095696	
7.323	10.86277	0.5095696	
7.324	10.86277	0.5095696	
7.325	10.86277	0.5095696	
7.326	10.86277	0.5095696	
7.327	10.86277	0.5095696	
7.328	10.86277	0.5095696	
7.329	10.86277	0.5095696	
7.33	10.86277	0.5095696	
7.331	10.86277	0.5095696	
7.332	10.86277	0.5095696	
7.333	10.86277	0.5095696	
7.334	10.86277	0.5095696	
7.335	10.86277	0.5095696	
7.336	10.86277	0.5095696	
7.337	10.86277	0.5095696	
7.338	10.86277	0.5095696	
7.339	10.86277	0.5095696	
7.34	10.86277	0.5095696	
7.341	10.86277	0.5095696	
7.342	10.86277	0.5095696	
7.343	10.86277	0.5095696	
7.344	10.86277	0.5095696	
7.345	10.86277	0.5095696	
7.346	10.86277	0.5095696	
7.347	10.86277	0.5095696	
7.348	10.86277	0.5095696	
7.349	10.86277	0.5095696	
7.35	10.86277	0.5095696	
7.351	10.86277	0.5095696	
7.352	10.86277	0.5095696	
7.353	10.86277	0.5095696	
7.354	10.86277	0.5095696	
7.355	10.86277	0.5095696	
7.356	10.86277	0.5095696	
7.357	10.86277	0.5095696	
7.358	10.86277	0.5095696	
7.359	10.86277	0.5095696	
7.36	10.86277	0.5095696	
7.361	10.86277	0.5095696	
7.362	10.86277	0.5095696	
7.363	10.86277	0.5095696	
7.364	10.86277	0.5095696	
7.365	10.86277	0.5095696	
7.366	10.86277	0.5095696	
7.367	10.86277	0.5095696	
7.368	10.86277	0.5095696	
7.369	10.86277	0.5095696	
7.37	10.86277	0.5095696	
7.371	10.86277	0.5095696	
7.372	10.86277	0.5095696	
7.373	10.86277	0.5095696	
7.374	10.86277	0.5095696	
7.375	10.86277	0.5095696	
7.376	10.86277	0.5095696	
7.377	10.86277	0.5095696	
7.378	10.86277	0.5095696	
7.379	10.86277	0.5095696	
7.38	10.86277	0.5095696	
7.381	10.86277	0.5095696	
7.382	10.86277	0.5095696	
7.383	10.86277	0.5095696	
7.384	10.86277	0.5095696	
7.385	10.86277	0.5095696	
7.386	10.86277	0.5095696	
7.387	10.86277	0.5095696	
7.388	10.86277	0.5095696	
7.389	10.86277	0.5095696	
7.39	10.86277	0.5095696	
7.391	10.86277	0.5095696	
7.392	10.86277	0.5095696	
7.393	10.86277	0.5095696	
7.394	10.86277	0.5095696	
7.395	10.86277	0.5095696	
7.396	10.86277	0.5095696	
7.397	10.86277	0.5095696	
7.398	10.86277	0.5095696	
7.399	10.86277	0.5095696	
7.4	10.86277	0.5095696	
7.401	10.86277	0.5095696	
7.402	10.86277	0.5095696	
7.403	10.86277	0.5095696	
7.404	10.86277	0.5095696	
7.405	10.86277	0.5095696	
7.406	10.86277	0.5095696	
7.407	10.86277	0.5095696	
7.408	10.86277	0.5095696	
7.409	10.86277	0.5095696	
7.41	10.86277	0.5095696	
7.411	10.86277	0.5095696	
7.412	10.86277	0.5095696	
7.413	10.86277	0.5095696	
7.414	10.86277	0.5095696	
7.415	10.86277	0.5095696	
7.416	10.86277	0.5095696	
7.417	10.86277	0.5095696	
7.418	10.86277	0.5095696	
7.419	10.86277	0.5095696	
7.42	10.86277	0.5095696	
7.421	10.86277	0.5095696	
7.422	10.86277	0.5095696	
7.423	10.86277	0.5095696	
7.424	10.86277	0.5095696	
7.425	10.86277	0.5095696	
7.426	10.86277	0.5095696	
7.427	10.86277	0.5095696	
7.428	10.86277	0.5095696	
7.429	10.86277	0.5095696	
7.43	10.86277	0.5095696	
7.431	10.86277	0.5095696	
7.432	10.86277	0.5095696	
7.433	10.86277	0.5095696	
7.434	10.86277	0.5095696	
7.435	10.86277	0.5095696	
7.436	10.86277	0.5095696	
7.437	10.86277	0.5095696	
7.438	10.86277	0.5095696	
7.439	10.86277	0.5095696	
7.44	10.86277	0.5095696	
7.441	10.86277	0.5095696	
7.442	10.86277	0.5095696	
7.443	10.86277	0.5095696	
7.444	10.86277	0.5095696	
7.445	10.86277	0.5095696	
7.446	10.86277	0.5095696	
7.447	10.86277	0.5095696	
7.448	10.86277	0.5095696	
7.449	10.86277	0.5095696	
7.45	10.86277	0.5095696	
7.451	10.86277	0.5095696	
7.452	10.86277	0.5095696	
7.453	10.86277	0.5095696	
7.454	10.86277	0.5095696	
7.455	10.86277	0.5095696	
7.456	10.86277	0.5095696	
7.457	10.86277	0.5095696	
7.458	10.86277	0.5095696	
7.459	10.86277	0.5095696	
7.46	10.86277	0.5095696	
7.461	10.86277	0.5095696	
7.462	10.86277	0.5095696	
7.463	10.86277	0.5095696	
7.464	10.86277	0.5095696	
7.465	10.86277	0.5095696	
7.466	10.86277	0.5095696	
7.467	10.86277	0.5095696	
7.468	10.86277	0.5095696	
7.469	10.86277	0.5095696	
7.47	10.86277	0.5095696	
7.471	10.86277	0.5095696	
7.472	10.86277	0.5095696	
7.473	10.86277	0.5095696	
7.474	10.86277	0.5095696	
7.475	10.86277	0.5095696	
7.476	10.86277	0.5095696	
7.477	10.86277	0.5095696	
7.478	10.86277	0.5095696	
7.479	10.86277	0.5095696	
7.48	10.86277	0.5095696	
7.481	10.86277	0.5095696	
7.482	10.86277	0.5095696	
7.483	10.86277	0.5095696	
7.484	10.86277	0.5095696	
7.485	10.86277	0.5095696	
7.486	10.86277	0.5095696	
7.487	10.86277	0.5095696	
7.488	10.86277	0.5095696	
7.489	10.86277	0.5095696	
7.49	10.86277	0.5095696	
7.491	10.86277	0.5095696	
7.492	10.86277	0.5095696	
7.493	10.86277	0.5095696	
7.494	10.86277	0.5095696	
7.495	10.86277	0.5095696	
7.496	10.86277	0.5095696	
7.497	10.86277	0.5095696	
7.498	10.86277	0.5095696	
