Time	Length	Velocity	
36.607	0.3360851	-8.940697E-05	
36.608	0.3360849	-0.0001490116	
36.609	0.3360848	-8.940697E-05	
36.61	0.3360847	-0.0001192093	
36.611	0.3360846	-0.0001490116	
36.612	0.3360845	-8.940697E-05	
36.613	0.3360844	-8.940697E-05	
36.614	0.3360843	-0.0001192093	
36.615	0.3360841	-0.0001490116	
36.616	0.3360841	-5.960465E-05	
36.617	0.3360839	-0.0001490116	
36.618	0.3360838	-8.940697E-05	
36.619	0.3360837	-0.0001490116	
36.62	0.3360836	-8.940697E-05	
36.621	0.3360835	-0.0001192093	
36.622	0.3360834	-8.940697E-05	
36.623	0.3360833	-0.0001192093	
36.624	0.3360831	-0.0001192093	
36.625	0.3360831	-8.940697E-05	
36.626	0.3360829	-0.0001192093	
36.627	0.3360828	-8.940697E-05	
36.628	0.3360827	-0.0001192093	
36.629	0.3360826	-8.940697E-05	
36.63	0.3360825	-8.940697E-05	
36.631	0.3360824	-0.0001192093	
36.632	0.3360823	-0.0001490116	
36.633	0.3360822	-8.940697E-05	
36.634	0.3360821	-8.940697E-05	
36.635	0.336082	-8.940697E-05	
36.636	0.3360819	-0.0001490116	
36.637	0.3360817	-0.0001192093	
36.638	0.3360817	-5.960465E-05	
36.639	0.3360816	-8.940697E-05	
36.64	0.3360815	-0.0001192093	
36.641	0.3360814	-8.940697E-05	
36.642	0.3360813	-8.940697E-05	
36.643	0.3360811	-0.0001490116	
36.644	0.3360811	-8.940697E-05	
36.645	0.336081	-8.940697E-05	
36.646	0.3360808	-0.0001192093	
36.647	0.3360807	-0.0001192093	
36.648	0.3360806	-8.940697E-05	
36.649	0.3360805	-0.0001192093	
36.65	0.3360804	-0.0001192093	
36.651	0.3360803	-5.960465E-05	
36.652	0.3360803	-8.940697E-05	
36.653	0.3360801	-0.0001192093	
36.654	0.33608	-0.0001192093	
36.655	0.3360799	-0.0001192093	
36.656	0.3360798	-0.0001192093	
36.657	0.3360797	-8.940697E-05	
36.658	0.3360796	-0.0001192093	
36.659	0.3360794	-0.0001192093	
36.66	0.3360793	-0.0001192093	
36.661	0.3360792	-0.0001192093	
36.662	0.3360791	-0.0001192093	
36.663	0.336079	-0.0001192093	
36.664	0.3360789	-0.0001192093	
36.665	0.3360787	-0.0001192093	
36.666	0.3360786	-0.0001490116	
36.667	0.3360785	-0.0001192093	
36.668	0.3360783	-0.0001192093	
36.669	0.3360782	-0.0001490116	
36.67	0.3360781	-0.0001192093	
36.671	0.336078	-0.0001192093	
36.672	0.3360778	-0.0001490116	
36.673	0.3360777	-0.0001490116	
36.674	0.3360775	-0.0001192093	
36.675	0.3360774	-0.0001490116	
36.676	0.3360772	-0.0001788139	
36.677	0.3360771	-0.0001490116	
36.678	0.3360769	-0.0001490116	
36.679	0.3360768	-0.0001490116	
36.68	0.3360766	-0.0001788139	
36.681	0.3360764	-0.0001490116	
36.682	0.3360763	-0.0001490116	
36.683	0.3360761	-0.0001788139	
36.684	0.336076	-0.0001490116	
36.685	0.3360758	-0.0002086163	
36.686	0.3360756	-0.0001490116	
36.687	0.3360754	-0.0001788139	
36.688	0.3360752	-0.0001788139	
36.689	0.336075	-0.0002086163	
36.69	0.3360749	-0.0001788139	
36.691	0.3360747	-0.0001788139	
36.692	0.3360745	-0.0002086163	
36.693	0.3360743	-0.0001788139	
36.694	0.3360741	-0.0002086163	
36.695	0.3360739	-0.0001788139	
36.696	0.3360737	-0.0001788139	
36.697	0.3360735	-0.0002384186	
36.698	0.3360733	-0.0002086163	
36.699	0.3360731	-0.0002086163	
36.7	0.3360729	-0.0002086163	
36.701	0.3360726	-0.0002384186	
36.702	0.3360724	-0.0002384186	
36.703	0.3360722	-0.0002086163	
36.704	0.3360719	-0.0002384186	
36.705	0.3360717	-0.0002384186	
36.706	0.3360715	-0.0002384186	
36.707	0.3360712	-0.0002682209	
36.708	0.336071	-0.0002384186	
36.709	0.3360707	-0.0002980233	
36.71	0.3360704	-0.0002682209	
36.711	0.3360702	-0.0002384186	
36.712	0.3360699	-0.0002980233	
36.713	0.3360696	-0.0002980233	
36.714	0.3360693	-0.0002384186	
36.715	0.336069	-0.0002980233	
36.716	0.3360687	-0.0002980233	
36.717	0.3360684	-0.0002980233	
36.718	0.3360681	-0.0002980233	
36.719	0.3360678	-0.0002980233	
36.72	0.3360675	-0.0002980233	
36.721	0.3360672	-0.0003576279	
36.722	0.3360669	-0.0002980233	
36.723	0.3360666	-0.0002980233	
36.724	0.3360662	-0.0003576279	
36.725	0.3360659	-0.0003278256	
36.726	0.3360656	-0.0002682209	
36.727	0.3360652	-0.0003874302	
36.728	0.3360649	-0.0003278256	
36.729	0.3360645	-0.0003576279	
36.73	0.3360642	-0.0003576279	
36.731	0.3360638	-0.0003576279	
36.732	0.3360635	-0.0002980233	
36.733	0.3360632	-0.0003576279	
36.734	0.3360628	-0.0003874302	
36.735	0.3360625	-0.0002980233	
36.736	0.3360621	-0.0003874302	
36.737	0.3360617	-0.0003576279	
36.738	0.3360614	-0.0003576279	
36.739	0.3360611	-0.0003278256	
36.74	0.3360607	-0.0003576279	
36.741	0.3360603	-0.0003576279	
36.742	0.33606	-0.0003278256	
36.743	0.3360597	-0.0003576279	
36.744	0.3360593	-0.0003576279	
36.745	0.3360589	-0.0003576279	
36.746	0.3360586	-0.0003576279	
36.747	0.3360582	-0.0003576279	
36.748	0.3360579	-0.0003576279	
36.749	0.3360576	-0.0002980233	
36.75	0.3360572	-0.0003576279	
36.751	0.3360569	-0.0002980233	
36.752	0.3360566	-0.0003576279	
36.753	0.3360562	-0.0003576279	
36.754	0.3360559	-0.0003278256	
36.755	0.3360555	-0.0003278256	
36.756	0.3360552	-0.0003278256	
36.757	0.3360549	-0.0003278256	
36.758	0.3360545	-0.0003576279	
36.759	0.3360542	-0.0002980233	
36.76	0.3360539	-0.0003278256	
36.761	0.3360536	-0.0002980233	
36.762	0.3360533	-0.0002980233	
36.763	0.336053	-0.0003278256	
36.764	0.3360527	-0.0003278256	
36.765	0.3360524	-0.0002682209	
36.766	0.3360521	-0.0003278256	
36.767	0.3360518	-0.0002980233	
36.768	0.3360515	-0.0002980233	
36.769	0.3360512	-0.0002682209	
36.77	0.3360509	-0.0002980233	
36.771	0.3360506	-0.0002682209	
36.772	0.3360504	-0.0002682209	
36.773	0.3360501	-0.0002682209	
36.774	0.3360498	-0.0002980233	
36.775	0.3360496	-0.0002384186	
36.776	0.3360493	-0.0002682209	
36.777	0.336049	-0.0002682209	
36.778	0.3360488	-0.0002682209	
36.779	0.3360485	-0.0002384186	
36.78	0.3360483	-0.0002384186	
36.781	0.336048	-0.0002384186	
36.782	0.3360478	-0.0002384186	
36.783	0.3360476	-0.0002384186	
36.784	0.3360474	-0.0002086163	
36.785	0.3360471	-0.0002086163	
36.786	0.3360469	-0.0002384186	
36.787	0.3360467	-0.0002384186	
36.788	0.3360465	-0.0002086163	
36.789	0.3360463	-0.0001788139	
36.79	0.3360461	-0.0002086163	
36.791	0.3360459	-0.0002086163	
36.792	0.3360457	-0.0001490116	
36.793	0.3360455	-0.0002086163	
36.794	0.3360453	-0.0001788139	
36.795	0.3360451	-0.0001788139	
36.796	0.336045	-0.0001788139	
36.797	0.3360448	-0.0001788139	
36.798	0.3360446	-0.0001490116	
36.799	0.3360445	-0.0001788139	
36.8	0.3360443	-0.0001788139	
36.801	0.3360442	-0.0001192093	
36.802	0.336044	-0.0001788139	
36.803	0.3360438	-0.0001788139	
36.804	0.3360437	-0.0001192093	
36.805	0.3360436	-0.0001192093	
36.806	0.3360434	-0.0001490116	
36.807	0.3360433	-0.0001192093	
36.808	0.3360431	-0.0001490116	
36.809	0.336043	-0.0001192093	
36.81	0.3360429	-0.0001192093	
36.811	0.3360428	-0.0001490116	
36.812	0.3360426	-0.0001192093	
36.813	0.3360425	-0.0001192093	
36.814	0.3360424	-8.940697E-05	
36.815	0.3360423	-8.940697E-05	
36.816	0.3360423	-8.940697E-05	
36.817	0.3360421	-0.0001192093	
36.818	0.336042	-8.940697E-05	
36.819	0.336042	-8.940697E-05	
36.82	0.3360419	-8.940697E-05	
36.821	0.3360418	-8.940697E-05	
36.822	0.3360417	-0.0001192093	
36.823	0.3360416	-5.960465E-05	
36.824	0.3360415	-5.960465E-05	
36.825	0.3360415	-8.940697E-05	
36.826	0.3360414	-5.960465E-05	
36.827	0.3360413	-5.960465E-05	
36.828	0.3360412	-8.940697E-05	
36.829	0.3360412	-5.960465E-05	
36.83	0.3360411	-5.960465E-05	
36.831	0.3360411	-5.960465E-05	
36.832	0.336041	-5.960465E-05	
36.833	0.3360409	-5.960465E-05	
36.834	0.3360409	-2.980232E-05	
36.835	0.3360409	-5.960465E-05	
36.836	0.3360408	-2.980232E-05	
36.837	0.3360408	-5.960465E-05	
36.838	0.3360407	-5.960465E-05	
36.839	0.3360407	-2.980232E-05	
36.84	0.3360406	-2.980232E-05	
36.841	0.3360406	-5.960465E-05	
36.842	0.3360406	0	
36.843	0.3360405	-5.960465E-05	
36.844	0.3360405	-2.980232E-05	
36.845	0.3360405	-2.980232E-05	
36.846	0.3360404	-2.980232E-05	
36.847	0.3360404	-2.980232E-05	
36.848	0.3360404	-2.980232E-05	
36.849	0.3360404	0	
36.85	0.3360403	-2.980232E-05	
36.851	0.3360403	0	
36.852	0.3360403	-2.980232E-05	
36.853	0.3360403	-2.980232E-05	
36.854	0.3360403	0	
36.855	0.3360402	-5.960465E-05	
36.856	0.3360402	0	
36.857	0.3360402	0	
36.858	0.3360402	-2.980232E-05	
36.859	0.3360402	0	
36.86	0.3360401	-5.960465E-05	
36.861	0.3360401	0	
36.862	0.3360401	-2.980232E-05	
36.863	0.3360401	0	
36.864	0.3360401	0	
36.865	0.33604	-5.960465E-05	
36.866	0.33604	0	
36.867	0.33604	-5.960465E-05	
36.868	0.33604	0	
36.869	0.33604	-2.980232E-05	
36.87	0.33604	0	
36.871	0.33604	0	
36.872	0.3360399	-2.980232E-05	
36.873	0.3360399	-2.980232E-05	
36.874	0.3360399	-2.980232E-05	
36.875	0.3360398	-2.980232E-05	
36.876	0.3360398	-2.980232E-05	
36.877	0.3360398	-5.960465E-05	
36.878	0.3360397	-2.980232E-05	
36.879	0.3360397	0	
36.88	0.3360397	-5.960465E-05	
36.881	0.3360397	0	
36.882	0.3360396	-2.980232E-05	
36.883	0.3360396	-5.960465E-05	
36.884	0.3360395	-2.980232E-05	
36.885	0.3360395	-5.960465E-05	
36.886	0.3360394	-5.960465E-05	
36.887	0.3360394	-2.980232E-05	
36.888	0.3360394	-2.980232E-05	
36.889	0.3360393	-5.960465E-05	
36.89	0.3360393	-2.980232E-05	
36.891	0.3360392	-5.960465E-05	
36.892	0.3360392	-5.960465E-05	
36.893	0.3360391	-5.960465E-05	
36.894	0.336039	-5.960465E-05	
36.895	0.336039	-5.960465E-05	
36.896	0.3360389	-5.960465E-05	
36.897	0.3360388	-8.940697E-05	
36.898	0.3360388	-5.960465E-05	
36.899	0.3360387	-8.940697E-05	
36.9	0.3360386	-5.960465E-05	
36.901	0.3360385	-8.940697E-05	
36.902	0.3360384	-8.940697E-05	
36.903	0.3360383	-0.0001192093	
36.904	0.3360383	-5.960465E-05	
36.905	0.3360382	-8.940697E-05	
36.906	0.3360381	-8.940697E-05	
36.907	0.336038	-0.0001192093	
36.908	0.3360379	-8.940697E-05	
36.909	0.3360378	-8.940697E-05	
36.91	0.3360377	-0.0001192093	
36.911	0.3360376	-8.940697E-05	
36.912	0.3360375	-8.940697E-05	
36.913	0.3360374	-0.0001192093	
36.914	0.3360373	-8.940697E-05	
36.915	0.3360372	-0.0001192093	
36.916	0.3360371	-8.940697E-05	
36.917	0.336037	-0.0001192093	
36.918	0.3360369	-8.940697E-05	
36.919	0.3360368	-8.940697E-05	
36.92	0.3360367	-0.0001192093	
36.921	0.3360365	-0.0001192093	
36.922	0.3360364	-0.0001192093	
36.923	0.3360363	-8.940697E-05	
36.924	0.3360362	-0.0001192093	
36.925	0.3360361	-8.940697E-05	
36.926	0.336036	-8.940697E-05	
36.927	0.3360359	-8.940697E-05	
36.928	0.3360358	-0.0001192093	
36.929	0.3360357	-0.0001192093	
36.93	0.3360356	-8.940697E-05	
36.931	0.3360355	-8.940697E-05	
36.932	0.3360354	-8.940697E-05	
36.933	0.3360353	-8.940697E-05	
36.934	0.3360352	-0.0001192093	
36.935	0.3360351	-8.940697E-05	
36.936	0.336035	-8.940697E-05	
36.937	0.336035	-5.960465E-05	
36.938	0.3360349	-0.0001192093	
36.939	0.3360348	-5.960465E-05	
36.94	0.3360347	-8.940697E-05	
36.941	0.3360346	-8.940697E-05	
36.942	0.3360345	-8.940697E-05	
36.943	0.3360345	-5.960465E-05	
36.944	0.3360344	-8.940697E-05	
36.945	0.3360343	-5.960465E-05	
36.946	0.3360342	-8.940697E-05	
36.947	0.3360342	-2.980232E-05	
36.948	0.3360341	-8.940697E-05	
36.949	0.336034	-8.940697E-05	
36.95	0.336034	-5.960465E-05	
36.951	0.3360339	-5.960465E-05	
36.952	0.3360338	-8.940697E-05	
36.953	0.3360338	-5.960465E-05	
36.954	0.3360337	-5.960465E-05	
36.955	0.3360336	-5.960465E-05	
36.956	0.3360336	-2.980232E-05	
36.957	0.3360336	-5.960465E-05	
36.958	0.3360335	-8.940697E-05	
36.959	0.3360334	-2.980232E-05	
36.96	0.3360334	-5.960465E-05	
36.961	0.3360333	-2.980232E-05	
36.962	0.3360333	-2.980232E-05	
36.963	0.3360333	-5.960465E-05	
36.964	0.3360332	-5.960465E-05	
36.965	0.3360332	-2.980232E-05	
36.966	0.3360331	-5.960465E-05	
36.967	0.3360331	-2.980232E-05	
36.968	0.336033	-2.980232E-05	
36.969	0.336033	-2.980232E-05	
36.97	0.336033	-5.960465E-05	
36.971	0.336033	0	
36.972	0.3360329	-2.980232E-05	
36.973	0.3360329	-5.960465E-05	
36.974	0.3360329	0	
36.975	0.3360328	-2.980232E-05	
36.976	0.3360328	-2.980232E-05	
36.977	0.3360328	-2.980232E-05	
36.978	0.3360327	-5.960465E-05	
36.979	0.3360327	0	
36.98	0.3360327	0	
36.981	0.3360327	-2.980232E-05	
36.982	0.3360327	0	
36.983	0.3360327	-2.980232E-05	
36.984	0.3360326	-2.980232E-05	
36.985	0.3360326	0	
36.986	0.3360326	-2.980232E-05	
36.987	0.3360326	0	
36.988	0.3360326	-2.980232E-05	
36.989	0.3360325	-2.980232E-05	
36.99	0.3360325	0	
36.991	0.3360325	0	
36.992	0.3360325	0	
36.993	0.3360325	-2.980232E-05	
36.994	0.3360325	-2.980232E-05	
36.995	0.3360325	0	
36.996	0.3360325	0	
36.997	0.3360325	-2.980232E-05	
36.998	0.3360325	0	
36.999	0.3360325	0	
37	0.3360325	0	
37.001	0.3360325	0	
37.002	0.3360324	-2.980232E-05	
37.003	0.3360324	-2.980232E-05	
37.004	0.3360324	0	
37.005	0.3360324	-2.980232E-05	
37.006	0.3360324	0	
37.007	0.3360324	0	
37.008	0.3360323	-2.980232E-05	
37.009	0.3360323	-2.980232E-05	
37.01	0.3360323	0	
37.011	0.3360323	0	
37.012	0.3360323	-2.980232E-05	
37.013	0.3360322	-2.980232E-05	
37.014	0.3360322	0	
37.015	0.3360322	-2.980232E-05	
37.016	0.3360322	0	
37.017	0.3360322	-5.960465E-05	
37.018	0.3360322	0	
37.019	0.3360321	-2.980232E-05	
37.02	0.3360321	0	
37.021	0.3360321	-5.960465E-05	
37.022	0.336032	-2.980232E-05	
37.023	0.336032	-2.980232E-05	
37.024	0.336032	-2.980232E-05	
37.025	0.3360319	-2.980232E-05	
37.026	0.3360319	-2.980232E-05	
37.027	0.3360319	-2.980232E-05	
37.028	0.3360319	-2.980232E-05	
37.029	0.3360318	-5.960465E-05	
37.03	0.3360318	-2.980232E-05	
37.031	0.3360317	-8.940697E-05	
37.032	0.3360316	-2.980232E-05	
37.033	0.3360316	-5.960465E-05	
37.034	0.3360315	-5.960465E-05	
37.035	0.3360315	-2.980232E-05	
37.036	0.3360314	-5.960465E-05	
37.037	0.3360314	-2.980232E-05	
37.038	0.3360313	-5.960465E-05	
37.039	0.3360313	-8.940697E-05	
37.04	0.3360312	-5.960465E-05	
37.041	0.3360311	-0.0001192093	
37.042	0.336031	-5.960465E-05	
37.043	0.3360309	-8.940697E-05	
37.044	0.3360309	-5.960465E-05	
37.045	0.3360308	-0.0001192093	
37.046	0.3360307	-5.960465E-05	
37.047	0.3360306	-5.960465E-05	
37.048	0.3360305	-0.0001192093	
37.049	0.3360304	-8.940697E-05	
37.05	0.3360303	-0.0001192093	
37.051	0.3360302	-8.940697E-05	
37.052	0.3360301	-0.0001192093	
37.053	0.33603	-0.0001192093	
37.054	0.3360299	-0.0001192093	
37.055	0.3360297	-0.0001192093	
37.056	0.3360296	-0.0001192093	
37.057	0.3360295	-0.0001490116	
37.058	0.3360293	-0.0001490116	
37.059	0.3360292	-0.0001490116	
37.06	0.336029	-0.0001490116	
37.061	0.3360289	-0.0001490116	
37.062	0.3360287	-0.0001788139	
37.063	0.3360285	-0.0001490116	
37.064	0.3360284	-0.0001192093	
37.065	0.3360282	-0.0001788139	
37.066	0.3360281	-0.0001490116	
37.067	0.3360279	-0.0002086163	
37.068	0.3360277	-0.0001788139	
37.069	0.3360275	-0.0001788139	
37.07	0.3360273	-0.0002086163	
37.071	0.3360271	-0.0001788139	
37.072	0.3360269	-0.0002086163	
37.073	0.3360267	-0.0002086163	
37.074	0.3360265	-0.0002086163	
37.075	0.3360263	-0.0002086163	
37.076	0.3360261	-0.0002086163	
37.077	0.3360259	-0.0002384186	
37.078	0.3360256	-0.0002682209	
37.079	0.3360254	-0.0002384186	
37.08	0.3360251	-0.0002086163	
37.081	0.3360249	-0.0002086163	
37.082	0.3360247	-0.0002384186	
37.083	0.3360245	-0.0002384186	
37.084	0.3360242	-0.0002682209	
37.085	0.336024	-0.0002384186	
37.086	0.3360237	-0.0002980233	
37.087	0.3360234	-0.0002384186	
37.088	0.3360232	-0.0002384186	
37.089	0.3360229	-0.0002384186	
37.09	0.3360227	-0.0002682209	
37.091	0.3360224	-0.0002682209	
37.092	0.3360221	-0.0002682209	
37.093	0.3360219	-0.0002682209	
37.094	0.3360216	-0.0002384186	
37.095	0.3360213	-0.0002980233	
37.096	0.3360211	-0.0002682209	
37.097	0.3360208	-0.0002682209	
37.098	0.3360205	-0.0002682209	
37.099	0.3360202	-0.0002980233	
37.1	0.33602	-0.0002384186	
37.101	0.3360197	-0.0002682209	
37.102	0.3360195	-0.0002682209	
37.103	0.3360192	-0.0002682209	
37.104	0.3360189	-0.0002980233	
37.105	0.3360186	-0.0002682209	
37.106	0.3360183	-0.0002980233	
37.107	0.3360181	-0.0002682209	
37.108	0.3360178	-0.0002980233	
37.109	0.3360175	-0.0002384186	
37.11	0.3360172	-0.0002980233	
37.111	0.336017	-0.0002384186	
37.112	0.3360167	-0.0002682209	
37.113	0.3360164	-0.0002980233	
37.114	0.3360161	-0.0002682209	
37.115	0.3360159	-0.0002980233	
37.116	0.3360156	-0.0002980233	
37.117	0.3360153	-0.0002384186	
37.118	0.336015	-0.0002682209	
37.119	0.3360147	-0.0002980233	
37.12	0.3360145	-0.0002682209	
37.121	0.3360142	-0.0002384186	
37.122	0.3360139	-0.0002980233	
37.123	0.3360137	-0.0002682209	
37.124	0.3360134	-0.0002682209	
37.125	0.3360131	-0.0002682209	
37.126	0.3360129	-0.0002384186	
37.127	0.3360126	-0.0002682209	
37.128	0.3360124	-0.0002682209	
37.129	0.3360121	-0.0002384186	
37.13	0.3360119	-0.0002682209	
37.131	0.3360116	-0.0002384186	
37.132	0.3360114	-0.0002384186	
37.133	0.3360111	-0.0002384186	
37.134	0.3360109	-0.0002682209	
37.135	0.3360106	-0.0002384186	
37.136	0.3360104	-0.0002384186	
37.137	0.3360102	-0.0002384186	
37.138	0.3360099	-0.0002086163	
37.139	0.3360097	-0.0002384186	
37.14	0.3360095	-0.0002384186	
37.141	0.3360092	-0.0002384186	
37.142	0.336009	-0.0002384186	
37.143	0.3360088	-0.0002086163	
37.144	0.3360086	-0.0002086163	
37.145	0.3360084	-0.0002086163	
37.146	0.3360082	-0.0002086163	
37.147	0.336008	-0.0002086163	
37.148	0.3360078	-0.0001788139	
37.149	0.3360076	-0.0002086163	
37.15	0.3360073	-0.0002384186	
37.151	0.3360071	-0.0001788139	
37.152	0.3360069	-0.0002086163	
37.153	0.3360067	-0.0002086163	
37.154	0.3360066	-0.0001788139	
37.155	0.3360064	-0.0001788139	
37.156	0.3360062	-0.0001788139	
37.157	0.336006	-0.0001788139	
37.158	0.3360058	-0.0001788139	
37.159	0.3360057	-0.0001788139	
37.16	0.3360055	-0.0001788139	
37.161	0.3360053	-0.0001788139	
37.162	0.3360052	-0.0001490116	
37.163	0.336005	-0.0001788139	
37.164	0.3360048	-0.0001490116	
37.165	0.3360047	-0.0001490116	
37.166	0.3360045	-0.0001490116	
37.167	0.3360044	-0.0001490116	
37.168	0.3360042	-0.0001490116	
37.169	0.3360041	-0.0001192093	
37.17	0.3360039	-0.0001788139	
37.171	0.3360038	-0.0001490116	
37.172	0.3360037	-0.0001192093	
37.173	0.3360035	-0.0001490116	
37.174	0.3360034	-0.0001192093	
37.175	0.3360033	-0.0001192093	
37.176	0.3360032	-0.0001192093	
37.177	0.336003	-0.0001192093	
37.178	0.3360029	-0.0001192093	
37.179	0.3360028	-0.0001192093	
37.18	0.3360027	-0.0001192093	
37.181	0.3360026	-0.0001192093	
37.182	0.3360025	-8.940697E-05	
37.183	0.3360024	-8.940697E-05	
37.184	0.3360023	-8.940697E-05	
37.185	0.3360022	-8.940697E-05	
37.186	0.3360021	-0.0001192093	
37.187	0.336002	-8.940697E-05	
37.188	0.3360019	-8.940697E-05	
37.189	0.3360018	-8.940697E-05	
37.19	0.3360017	-8.940697E-05	
37.191	0.3360017	-5.960465E-05	
37.192	0.3360016	-8.940697E-05	
37.193	0.3360015	-8.940697E-05	
37.194	0.3360014	-5.960465E-05	
37.195	0.3360013	-8.940697E-05	
37.196	0.3360013	-5.960465E-05	
37.197	0.3360012	-8.940697E-05	
37.198	0.3360011	-5.960465E-05	
37.199	0.336001	-8.940697E-05	
37.2	0.336001	-2.980232E-05	
37.201	0.3360009	-8.940697E-05	
37.202	0.3360009	-5.960465E-05	
37.203	0.3360008	-5.960465E-05	
37.204	0.3360007	-5.960465E-05	
37.205	0.3360007	-8.940697E-05	
37.206	0.3360006	-2.980232E-05	
37.207	0.3360005	-8.940697E-05	
37.208	0.3360005	-5.960465E-05	
37.209	0.3360004	-2.980232E-05	
37.21	0.3360004	-5.960465E-05	
37.211	0.3360003	-5.960465E-05	
37.212	0.3360003	-2.980232E-05	
37.213	0.3360002	-5.960465E-05	
37.214	0.3360002	-5.960465E-05	
37.215	0.3360001	-2.980232E-05	
37.216	0.3360001	-5.960465E-05	
37.217	0.3360001	-2.980232E-05	
37.218	0.336	-5.960465E-05	
37.219	0.3359999	-5.960465E-05	
37.22	0.3359999	0	
37.221	0.3359998	-8.940697E-05	
37.222	0.3359998	-2.980232E-05	
37.223	0.3359998	-2.980232E-05	
37.224	0.3359997	-5.960465E-05	
37.225	0.3359997	-2.980232E-05	
37.226	0.3359996	-5.960465E-05	
37.227	0.3359996	-5.960465E-05	
37.228	0.3359995	-2.980232E-05	
37.229	0.3359995	-2.980232E-05	
37.23	0.3359995	-5.960465E-05	
37.231	0.3359994	-2.980232E-05	
37.232	0.3359994	-5.960465E-05	
37.233	0.3359993	-2.980232E-05	
37.234	0.3359993	-5.960465E-05	
37.235	0.3359993	-2.980232E-05	
37.236	0.3359992	-5.960465E-05	
37.237	0.3359991	-5.960465E-05	
37.238	0.3359991	-2.980232E-05	
37.239	0.335999	-5.960465E-05	
37.24	0.335999	-5.960465E-05	
37.241	0.3359989	-5.960465E-05	
37.242	0.3359989	-5.960465E-05	
37.243	0.3359988	-5.960465E-05	
37.244	0.3359987	-5.960465E-05	
37.245	0.3359987	-8.940697E-05	
37.246	0.3359986	-2.980232E-05	
37.247	0.3359986	-2.980232E-05	
37.248	0.3359985	-0.0001192093	
37.249	0.3359984	-2.980232E-05	
37.25	0.3359983	-0.0001192093	
37.251	0.3359983	-5.960465E-05	
37.252	0.3359982	-8.940697E-05	
37.253	0.3359981	-2.980232E-05	
37.254	0.3359981	-8.940697E-05	
37.255	0.335998	-5.960465E-05	
37.256	0.3359979	-8.940697E-05	
37.257	0.3359978	-5.960465E-05	
37.258	0.3359978	-5.960465E-05	
37.259	0.3359977	-8.940697E-05	
37.26	0.3359976	-8.940697E-05	
37.261	0.3359976	-5.960465E-05	
37.262	0.3359975	-8.940697E-05	
37.263	0.3359974	-5.960465E-05	
37.264	0.3359973	-8.940697E-05	
37.265	0.3359973	-2.980232E-05	
37.266	0.3359972	-8.940697E-05	
37.267	0.3359971	-5.960465E-05	
37.268	0.3359971	-2.980232E-05	
37.269	0.335997	-5.960465E-05	
37.27	0.335997	-8.940697E-05	
37.271	0.3359969	-5.960465E-05	
37.272	0.3359969	-2.980232E-05	
37.273	0.3359968	-5.960465E-05	
37.274	0.3359967	-5.960465E-05	
37.275	0.3359967	-2.980232E-05	
37.276	0.3359967	0	
37.277	0.3359967	-2.980232E-05	
37.278	0.3359966	-5.960465E-05	
37.279	0.3359966	-2.980232E-05	
37.28	0.3359966	0	
37.281	0.3359965	-5.960465E-05	
37.282	0.3359965	-2.980232E-05	
37.283	0.3359965	-2.980232E-05	
37.284	0.3359965	0	
37.285	0.3359965	0	
37.286	0.3359964	-2.980232E-05	
37.287	0.3359964	0	
37.288	0.3359964	0	
37.289	0.3359964	0	
37.29	0.3359964	0	
37.291	0.3359964	0	
37.292	0.3359964	0	
37.293	0.3359964	0	
37.294	0.3359964	0	
37.295	0.3359965	2.980232E-05	
37.296	0.3359965	0	
37.297	0.3359965	2.980232E-05	
37.298	0.3359965	2.980232E-05	
37.299	0.3359966	5.960465E-05	
37.3	0.3359966	0	
37.301	0.3359966	2.980232E-05	
37.302	0.3359967	5.960465E-05	
37.303	0.3359967	2.980232E-05	
37.304	0.3359967	2.980232E-05	
37.305	0.3359968	5.960465E-05	
37.306	0.3359969	5.960465E-05	
37.307	0.3359969	2.980232E-05	
37.308	0.335997	5.960465E-05	
37.309	0.335997	2.980232E-05	
37.31	0.3359971	8.940697E-05	
37.311	0.3359971	5.960465E-05	
37.312	0.3359972	5.960465E-05	
37.313	0.3359973	8.940697E-05	
37.314	0.3359974	0.0001192093	
37.315	0.3359974	2.980232E-05	
37.316	0.3359976	0.0001192093	
37.317	0.3359976	5.960465E-05	
37.318	0.3359977	8.940697E-05	
37.319	0.3359978	8.940697E-05	
37.32	0.3359979	0.0001192093	
37.321	0.335998	8.940697E-05	
37.322	0.3359981	8.940697E-05	
37.323	0.3359982	0.0001192093	
37.324	0.3359983	0.0001192093	
37.325	0.3359984	0.0001192093	
37.326	0.3359985	5.960465E-05	
37.327	0.3359987	0.0001490116	
37.328	0.3359987	8.940697E-05	
37.329	0.3359989	0.0001192093	
37.33	0.335999	0.0001192093	
37.331	0.3359992	0.0001788139	
37.332	0.3359993	0.0001490116	
37.333	0.3359995	0.0001490116	
37.334	0.3359996	0.0001192093	
37.335	0.3359997	0.0001192093	
37.336	0.3359998	0.0001192093	
37.337	0.336	0.0001490116	
37.338	0.3360001	0.0001490116	
37.339	0.3360003	0.0001490116	
37.34	0.3360004	0.0001490116	
37.341	0.3360005	0.0001192093	
37.342	0.3360007	0.0001490116	
37.343	0.3360009	0.0001788139	
37.344	0.336001	0.0001490116	
37.345	0.3360012	0.0001490116	
37.346	0.3360013	0.0001490116	
37.347	0.3360015	0.0001490116	
37.348	0.3360016	0.0001490116	
37.349	0.3360018	0.0001788139	
