Time	AVm	BVm	1Vm	2Vm	1Ia	BIa	2FF	1FF	
0.4518	-0.01062013	-0.09066783	0.1905726	0.0009642765	0	9.435969E-09	0.3548214	0.7817177	
0.452	-0.01058013	-0.09066376	0.1905726	0.0009642765	0	9.435969E-09	0.3548214	0.7817177	
0.4522	-0.01054013	-0.09065985	0.1905726	0.0009642765	0	9.435969E-09	0.3548214	0.7817177	
0.4524	-0.01050014	-0.09065609	0.1905726	0.0009642765	0	9.435969E-09	0.3548214	0.7817177	
0.4526	-0.01046014	-0.09065249	0.1905726	0.0009642765	0	9.435969E-09	0.3548214	0.7817177	
0.4528	-0.01042014	-0.09064902	0.1905726	0.0009642765	0	9.435969E-09	0.3548214	0.7817177	
0.453	-0.01038013	-0.09064569	0.1905726	0.0009642765	0	9.435969E-09	0.3548214	0.7817177	
0.4532	-0.01034013	-0.09064248	0.1905726	0.0009642765	0	9.435969E-09	0.3548214	0.7817177	
0.4534	-0.01030013	-0.0906394	0.1905726	0.0009642765	0	9.435969E-09	0.3548214	0.7817177	
0.4536	-0.01026013	-0.09063645	0.1905726	0.0009642765	0	9.435969E-09	0.3548214	0.7817177	
0.4538	-0.01022013	-0.09063362	0.1924575	0.001360193	0	9.465323E-09	0.356801	0.7873726	
0.454	-0.01018013	-0.09062973	0.1924575	0.001360193	0	9.465323E-09	0.356801	0.7873726	
0.4542	-0.01014013	-0.09062601	0.1924575	0.001360193	0	9.465323E-09	0.356801	0.7873726	
0.4544	-0.01010013	-0.09062243	0.1924575	0.001360193	0	9.465323E-09	0.356801	0.7873726	
0.4546	-0.01006013	-0.09061899	0.1924575	0.001360193	0	9.465323E-09	0.356801	0.7873726	
0.4548	-0.01002013	-0.09061568	0.1924575	0.001360193	0	9.465323E-09	0.356801	0.7873726	
0.455	-0.009980133	-0.09061251	0.1924575	0.001360193	0	9.465323E-09	0.356801	0.7873726	
0.4552	-0.009940132	-0.09060946	0.1924575	0.001360193	0	9.465323E-09	0.356801	0.7873726	
0.4554	-0.009900131	-0.09060653	0.1924575	0.001360193	0	9.465323E-09	0.356801	0.7873726	
0.4556	-0.00986013	-0.09060372	0.1924575	0.001360193	0	9.465323E-09	0.356801	0.7873726	
0.4558	-0.00982013	-0.090601	0.1943444	0.001756191	0	9.493257E-09	0.358781	0.7930332	
0.456	-0.009780128	-0.0905973	0.1943444	0.001756191	0	9.493257E-09	0.358781	0.7930332	
0.4562	-0.009740136	-0.09059375	0.1943444	0.001756191	0	9.493257E-09	0.358781	0.7930332	
0.4564	-0.009700134	-0.09059034	0.1943444	0.001756191	0	9.493257E-09	0.358781	0.7930332	
0.4566	-0.009660133	-0.09058706	0.1943444	0.001756191	0	9.493257E-09	0.358781	0.7930332	
0.4568	-0.009620133	-0.09058391	0.1943444	0.001756191	0	9.493257E-09	0.358781	0.7930332	
0.457	-0.009580132	-0.09058088	0.1943444	0.001756191	0	9.493257E-09	0.358781	0.7930332	
0.4572	-0.00954013	-0.09057797	0.1943444	0.001756191	0	9.493257E-09	0.358781	0.7930332	
0.4574	-0.00950013	-0.09057518	0.1943444	0.001756191	0	9.493257E-09	0.358781	0.7930332	
0.4576	-0.009460136	-0.09057249	0.1943444	0.001756191	0	9.493257E-09	0.358781	0.7930332	
0.4578	-0.009420135	-0.09056991	0.1962331	0.002152264	0	9.519831E-09	0.3607613	0.7986994	
0.458	-0.009380135	-0.0905664	0.1962331	0.002152264	0	9.519831E-09	0.3607613	0.7986994	
0.4582	-0.009340134	-0.09056302	0.1962331	0.002152264	0	9.519831E-09	0.3607613	0.7986994	
0.4584	-0.009300133	-0.09055977	0.1962331	0.002152264	0	9.519831E-09	0.3607613	0.7986994	
0.4586	-0.009260132	-0.09055665	0.1962331	0.002152264	0	9.519831E-09	0.3607613	0.7986994	
0.4588	-0.009220131	-0.09055365	0.1962331	0.002152264	0	9.519831E-09	0.3607613	0.7986994	
0.459	-0.00918013	-0.09055077	0.1962331	0.002152264	0	9.519831E-09	0.3607613	0.7986994	
0.4592	-0.009140129	-0.09054799	0.1962331	0.002152264	0	9.519831E-09	0.3607613	0.7986994	
0.4594	-0.009100128	-0.09054533	0.1962331	0.002152264	0	9.519831E-09	0.3607613	0.7986994	
0.4596	-0.009060128	-0.09054278	0.1962331	0.002152264	0	9.519831E-09	0.3607613	0.7986994	
0.4598	-0.009020126	-0.09054032	0.1981237	0.002548419	0	9.545102E-09	0.3627421	0.8043711	
