Time	Ax	Fx	Px	Vx	
26.339	0	0	1.848027	0	
26.3395	0	0	1.848027	0	
26.34	0	0	1.848027	0	
26.3405	0	0	1.848027	0	
26.341	0	0	1.848027	0	
26.3415	0	0	1.848027	0	
26.342	0	0	1.848027	0	
26.3425	0	0	1.848027	0	
26.343	0	0	1.848027	0	
26.3435	0	0	1.848027	0	
26.344	0	0	1.848027	0	
26.3445	0	0	1.848027	0	
26.345	0	0	1.848027	0	
26.3455	0	0	1.848027	0	
26.346	0	0	1.848027	0	
26.3465	0	0	1.848027	0	
26.347	0	0	1.848027	0	
26.3475	0	0	1.848027	0	
26.348	0	0	1.848027	0	
26.3485	0	0	1.848027	0	
26.349	0	0	1.848027	0	
26.3495	0	0	1.848027	0	
26.35	0	0	1.848027	0	
26.3505	0	0	1.848027	0	
26.351	0	0	1.848027	0	
26.3515	0	0	1.848027	0	
26.352	0	0	1.848027	0	
26.3525	0	0	1.848027	0	
26.353	0	0	1.848027	0	
26.3535	0	0	1.848027	0	
26.354	0	0	1.848027	0	
26.3545	0	0	1.848027	0	
26.355	0	0	1.848027	0	
26.3555	0	0	1.848027	0	
26.356	0	0	1.848027	0	
26.3565	0	0	1.848027	0	
26.357	0	0	1.848027	0	
26.3575	0	0	1.848027	0	
26.358	0	0	1.848027	0	
26.3585	0	0	1.848027	0	
26.359	0	0	1.848027	0	
26.3595	0	0	1.848027	0	
26.36	0	0	1.848027	0	
26.3605	0	0	1.848027	0	
26.361	0	0	1.848027	0	
26.3615	0	0	1.848027	0	
26.362	0	0	1.848027	0	
26.3625	0	0	1.848027	0	
26.363	0	0	1.848027	0	
26.3635	0	0	1.848027	0	
26.364	0	0	1.848027	0	
26.3645	0	0	1.848027	0	
26.365	0	0	1.848027	0	
26.3655	0	0	1.848027	0	
26.366	0	0	1.848027	0	
26.3665	0	0	1.848027	0	
26.367	0	0	1.848027	0	
26.3675	0	0	1.848027	0	
26.368	0	0	1.848027	0	
26.3685	0	0	1.848027	0	
26.369	0	0	1.848027	0	
26.3695	0	0	1.848027	0	
26.37	0	0	1.848027	0	
26.3705	0	0	1.848027	0	
26.371	0	0	1.848027	0	
26.3715	0	0	1.848027	0	
26.372	0	0	1.848027	0	
26.3725	0	0	1.848027	0	
26.373	0	0	1.848027	0	
26.3735	0	0	1.848027	0	
26.374	0	0	1.848027	0	
26.3745	0	0	1.848027	0	
26.375	0	0	1.848027	0	
26.3755	0	0	1.848027	0	
26.376	0	0	1.848027	0	
26.3765	0	0	1.848027	0	
26.377	0	0	1.848027	0	
26.3775	0	0	1.848027	0	
26.378	0	0	1.848027	0	
26.3785	0	0	1.848027	0	
26.379	0	0	1.848027	0	
26.3795	0	0	1.848027	0	
26.38	0	0	1.848027	0	
26.3805	0	0	1.848027	0	
26.381	0	0	1.848027	0	
26.3815	0	0	1.848027	0	
26.382	0	0	1.848027	0	
26.3825	0	0	1.848027	0	
26.383	0	0	1.848027	0	
26.3835	0	0	1.848027	0	
26.384	0	0	1.848027	0	
26.3845	0	0	1.848027	0	
26.385	0	0	1.848027	0	
26.3855	0	0	1.848027	0	
26.386	0	0	1.848027	0	
26.3865	0	0	1.848027	0	
26.387	0	0	1.848027	0	
26.3875	0	0	1.848027	0	
26.388	0	0	1.848027	0	
26.3885	0	0	1.848027	0	
26.389	0	0	1.848027	0	
26.3895	0	0	1.848027	0	
26.39	0	0	1.848027	0	
26.3905	0	0	1.848027	0	
26.391	0	0	1.848027	0	
26.3915	0	0	1.848027	0	
26.392	0	0	1.848027	0	
26.3925	0	0	1.848027	0	
26.393	0	0	1.848027	0	
26.3935	0	0	1.848027	0	
26.394	0	0	1.848027	0	
26.3945	0	0	1.848027	0	
26.395	0	0	1.848027	0	
26.3955	0	0	1.848027	0	
26.396	0	0	1.848027	0	
26.3965	0	0	1.848027	0	
26.397	0	0	1.848027	0	
26.3975	0	0	1.848027	0	
26.398	0	0	1.848027	0	
26.3985	0	0	1.848027	0	
26.399	0	0	1.848027	0	
26.3995	0	0	1.848027	0	
26.4	0	0	1.848027	0	
26.4005	0	0	1.848027	0	
26.401	0	0	1.848027	0	
26.4015	0	0	1.848027	0	
26.402	0	0	1.848027	0	
26.4025	0	0	1.848027	0	
26.403	0	0	1.848027	0	
26.4035	0	0	1.848027	0	
26.404	0	0	1.848027	0	
26.4045	0	0	1.848027	0	
26.405	0	0	1.848027	0	
26.4055	0	0	1.848027	0	
26.406	0	0	1.848027	0	
26.4065	0	0	1.848027	0	
26.407	0	0	1.848027	0	
26.4075	0	0	1.848027	0	
26.408	0	0	1.848027	0	
26.4085	0	0	1.848027	0	
26.409	0	0	1.848027	0	
26.4095	0	0	1.848027	0	
26.41	0	0	1.848027	0	
26.4105	0	0	1.848027	0	
26.411	0	0	1.848027	0	
26.4115	0	0	1.848027	0	
26.412	0	0	1.848027	0	
26.4125	0	0	1.848027	0	
26.413	0	0	1.848027	0	
26.4135	0	0	1.848027	0	
26.414	0	0	1.848027	0	
26.4145	0	0	1.848027	0	
26.415	0	0	1.848027	0	
26.4155	0	0	1.848027	0	
26.416	0	0	1.848027	0	
26.4165	0	0	1.848027	0	
26.417	0	0	1.848027	0	
26.4175	0	0	1.848027	0	
26.418	0	0	1.848027	0	
26.4185	0	0	1.848027	0	
26.419	0	0	1.848027	0	
26.4195	0	0	1.848027	0	
26.42	0	0	1.848027	0	
26.4205	0	0	1.848027	0	
26.421	0	0	1.848027	0	
26.4215	0	0	1.848027	0	
26.422	0	0	1.848027	0	
26.4225	0	0	1.848027	0	
26.423	0	0	1.848027	0	
26.4235	0	0	1.848027	0	
26.424	0	0	1.848027	0	
26.4245	0	0	1.848027	0	
26.425	0	0	1.848027	0	
26.4255	0	0	1.848027	0	
26.426	0	0	1.848027	0	
26.4265	0	0	1.848027	0	
26.427	0	0	1.848027	0	
26.4275	0	0	1.848027	0	
26.428	0	0	1.848027	0	
26.4285	0	0	1.848027	0	
26.429	0	0	1.848027	0	
26.4295	0	0	1.848027	0	
26.43	0	0	1.848027	0	
26.4305	0	0	1.848027	0	
26.431	0	0	1.848027	0	
26.4315	0	0	1.848027	0	
26.432	0	0	1.848027	0	
26.4325	0	0	1.848027	0	
26.433	0	0	1.848027	0	
26.4335	0	0	1.848027	0	
26.434	0	0	1.848027	0	
26.4345	0	0	1.848027	0	
26.435	0	0	1.848027	0	
26.4355	0	0	1.848027	0	
26.436	0	0	1.848027	0	
26.4365	0	0	1.848027	0	
26.437	0	0	1.848027	0	
26.4375	0	0	1.848027	0	
26.438	0	0	1.848027	0	
26.4385	0	0	1.848027	0	
26.439	0	0	1.848027	0	
26.4395	0	0	1.848027	0	
26.44	0	0	1.848027	0	
26.4405	0	0	1.848027	0	
26.441	0	0	1.848027	0	
26.4415	0	0	1.848027	0	
26.442	0	0	1.848027	0	
26.4425	0	0	1.848027	0	
26.443	0	0	1.848027	0	
26.4435	0	0	1.848027	0	
26.444	0	0	1.848027	0	
26.4445	0	0	1.848027	0	
26.445	0	0	1.848027	0	
26.4455	0	0	1.848027	0	
26.446	0	0	1.848027	0	
26.4465	0	0	1.848027	0	
26.447	0	0	1.848027	0	
26.4475	0	0	1.848027	0	
26.448	0	0	1.848027	0	
26.4485	0	0	1.848027	0	
26.449	0	0	1.848027	0	
26.4495	0	0	1.848027	0	
26.45	0	0	1.848027	0	
26.4505	0	0	1.848027	0	
26.451	0	0	1.848027	0	
26.4515	0	0	1.848027	0	
26.452	0	0	1.848027	0	
26.4525	0	0	1.848027	0	
26.453	0	0	1.848027	0	
26.4535	0	0	1.848027	0	
26.454	0	0	1.848027	0	
26.4545	0	0	1.848027	0	
26.455	0	0	1.848027	0	
26.4555	0	0	1.848027	0	
26.456	0	0	1.848027	0	
26.4565	0	0	1.848027	0	
26.457	0	0	1.848027	0	
26.4575	0	0	1.848027	0	
26.458	0	0	1.848027	0	
26.4585	0	0	1.848027	0	
26.459	0	0	1.848027	0	
26.4595	0	0	1.848027	0	
26.46	0	0	1.848027	0	
26.4605	0	0	1.848027	0	
26.461	0	0	1.848027	0	
26.4615	0	0	1.848027	0	
26.462	0	0	1.848027	0	
26.4625	0	0	1.848027	0	
26.463	0	0	1.848027	0	
26.4635	0	0	1.848027	0	
26.464	0	0	1.848027	0	
26.4645	0	0	1.848027	0	
26.465	0	0	1.848027	0	
26.4655	0	0	1.848027	0	
26.466	0	0	1.848027	0	
26.4665	0	0	1.848027	0	
26.467	0	0	1.848027	0	
26.4675	0	0	1.848027	0	
26.468	0	0	1.848027	0	
26.4685	0	0	1.848027	0	
26.469	0	0	1.848027	0	
26.4695	0	0	1.848027	0	
26.47	0	0	1.848027	0	
26.4705	0	0	1.848027	0	
26.471	0	0	1.848027	0	
26.4715	0	0	1.848027	0	
26.472	0	0	1.848027	0	
26.4725	0	0	1.848027	0	
26.473	0	0	1.848027	0	
26.4735	0	0	1.848027	0	
26.474	0	0	1.848027	0	
26.4745	0	0	1.848027	0	
26.475	0	0	1.848027	0	
26.4755	0	0	1.848027	0	
26.476	0	0	1.848027	0	
26.4765	0	0	1.848027	0	
26.477	0	0	1.848027	0	
26.4775	0	0	1.848027	0	
26.478	0	0	1.848027	0	
26.4785	0	0	1.848027	0	
26.479	0	0	1.848027	0	
26.4795	0	0	1.848027	0	
26.48	0	0	1.848027	0	
26.4805	0	0	1.848027	0	
26.481	0	0	1.848027	0	
26.4815	0	0	1.848027	0	
26.482	0	0	1.848027	0	
26.4825	0	0	1.848027	0	
26.483	0	0	1.848027	0	
26.4835	0	0	1.848027	0	
26.484	0	0	1.848027	0	
26.4845	0	0	1.848027	0	
26.485	0	0	1.848027	0	
26.4855	0	0	1.848027	0	
26.486	0	0	1.848027	0	
26.4865	0	0	1.848027	0	
26.487	0	0	1.848027	0	
26.4875	0	0	1.848027	0	
26.488	0	0	1.848027	0	
26.4885	0	0	1.848027	0	
26.489	0	0	1.848027	0	
26.4895	0	0	1.848027	0	
26.49	0	0	1.848027	0	
26.4905	0	0	1.848027	0	
26.491	0	0	1.848027	0	
26.4915	0	0	1.848027	0	
26.492	0	0	1.848027	0	
26.4925	0	0	1.848027	0	
26.493	0	0	1.848027	0	
26.4935	0	0	1.848027	0	
26.494	0	0	1.848027	0	
26.4945	0	0	1.848027	0	
26.495	0	0	1.848027	0	
26.4955	0	0	1.848027	0	
26.496	0	0	1.848027	0	
26.4965	0	0	1.848027	0	
26.497	0	0	1.848027	0	
26.4975	0	0	1.848027	0	
26.498	0	0	1.848027	0	
26.4985	0	0	1.848027	0	
26.499	0	0	1.848027	0	
26.4995	0	0	1.848027	0	
26.5	0	0	1.848027	0	
26.5005	0	0	1.848027	0	
26.501	0	0	1.848027	0	
26.5015	0	0	1.848027	0	
26.502	0	0	1.848027	0	
26.5025	0	0	1.848027	0	
26.503	0	0	1.848027	0	
26.5035	0	0	1.848027	0	
26.504	0	0	1.848027	0	
26.5045	0	0	1.848027	0	
26.505	0	0	1.848027	0	
26.5055	0	0	1.848027	0	
26.506	0	0	1.848027	0	
26.5065	0	0	1.848027	0	
26.507	0	0	1.848027	0	
26.5075	0	0	1.848027	0	
26.508	0	0	1.848027	0	
26.5085	0	0	1.848027	0	
26.509	0	0	1.848027	0	
26.5095	0	0	1.848027	0	
26.51	0	0	1.848027	0	
26.5105	0	0	1.848027	0	
26.511	0	0	1.848027	0	
26.5115	0	0	1.848027	0	
26.512	0	0	1.848027	0	
26.5125	0	0	1.848027	0	
26.513	0	0	1.848027	0	
26.5135	0	0	1.848027	0	
26.514	0	0	1.848027	0	
26.5145	0	0	1.848027	0	
26.515	0	0	1.848027	0	
26.5155	0	0	1.848027	0	
26.516	0	0	1.848027	0	
26.5165	0	0	1.848027	0	
26.517	0	0	1.848027	0	
26.5175	0	0	1.848027	0	
26.518	0	0	1.848027	0	
26.5185	0	0	1.848027	0	
26.519	0	0	1.848027	0	
26.5195	0	0	1.848027	0	
26.52	0	0	1.848027	0	
26.5205	0	0	1.848027	0	
26.521	0	0	1.848027	0	
26.5215	0	0	1.848027	0	
26.522	0	0	1.848027	0	
26.5225	0	0	1.848027	0	
26.523	0	0	1.848027	0	
26.5235	0	0	1.848027	0	
26.524	0	0	1.848027	0	
26.5245	0	0	1.848027	0	
26.525	0	0	1.848027	0	
26.5255	0	0	1.848027	0	
26.526	0	0	1.848027	0	
26.5265	0	0	1.848027	0	
26.527	0	0	1.848027	0	
26.5275	0	0	1.848027	0	
26.528	0	0	1.848027	0	
26.5285	0	0	1.848027	0	
26.529	0	0	1.848027	0	
26.5295	0	0	1.848027	0	
26.53	0	0	1.848027	0	
26.5305	0	0	1.848027	0	
26.531	0	0	1.848027	0	
26.5315	0	0	1.848027	0	
26.532	0	0	1.848027	0	
26.5325	0	0	1.848027	0	
26.533	0	0	1.848027	0	
26.5335	0	0	1.848027	0	
26.534	0	0	1.848027	0	
26.5345	0	0	1.848027	0	
26.535	0	0	1.848027	0	
26.5355	0	0	1.848027	0	
26.536	0	0	1.848027	0	
26.5365	0	0	1.848027	0	
26.537	0	0	1.848027	0	
26.5375	0	0	1.848027	0	
26.538	0	0	1.848027	0	
26.5385	0	0	1.848027	0	
26.539	0	0	1.848027	0	
26.5395	0	0	1.848027	0	
26.54	0	0	1.848027	0	
26.5405	0	0	1.848027	0	
26.541	0	0	1.848027	0	
26.5415	0	0	1.848027	0	
26.542	0	0	1.848027	0	
26.5425	0	0	1.848027	0	
26.543	0	0	1.848027	0	
26.5435	0	0	1.848027	0	
26.544	0	0	1.848027	0	
26.5445	0	0	1.848027	0	
26.545	0	0	1.848027	0	
26.5455	0	0	1.848027	0	
26.546	0	0	1.848027	0	
26.5465	0	0	1.848027	0	
26.547	0	0	1.848027	0	
26.5475	0	0	1.848027	0	
26.548	0	0	1.848027	0	
26.5485	0	0	1.848027	0	
26.549	0	0	1.848027	0	
26.5495	0	0	1.848027	0	
26.55	0	0	1.848027	0	
26.5505	0	0	1.848027	0	
26.551	0	0	1.848027	0	
26.5515	0	0	1.848027	0	
26.552	0	0	1.848027	0	
26.5525	0	0	1.848027	0	
26.553	0	0	1.848027	0	
26.5535	0	0	1.848027	0	
26.554	0	0	1.848027	0	
26.5545	0	0	1.848027	0	
26.555	0	0	1.848027	0	
26.5555	0	0	1.848027	0	
26.556	0	0	1.848027	0	
26.5565	0	0	1.848027	0	
26.557	0	0	1.848027	0	
26.5575	0	0	1.848027	0	
26.558	0	0	1.848027	0	
26.5585	0	0	1.848027	0	
26.559	0	0	1.848027	0	
26.5595	0	0	1.848027	0	
26.56	0	0	1.848027	0	
26.5605	0	0	1.848027	0	
26.561	0	0	1.848027	0	
26.5615	0	0	1.848027	0	
26.562	0	0	1.848027	0	
26.5625	0	0	1.848027	0	
26.563	0	0	1.848027	0	
26.5635	0	0	1.848027	0	
26.564	0	0	1.848027	0	
26.5645	0	0	1.848027	0	
26.565	0	0	1.848027	0	
26.5655	0	0	1.848027	0	
26.566	0	0	1.848027	0	
26.5665	0	0	1.848027	0	
26.567	0	0	1.848027	0	
26.5675	0	0	1.848027	0	
26.568	0	0	1.848027	0	
26.5685	0	0	1.848027	0	
26.569	0	0	1.848027	0	
26.5695	0	0	1.848027	0	
26.57	0	0	1.848027	0	
26.5705	0	0	1.848027	0	
26.571	0	0	1.848027	0	
26.5715	0	0	1.848027	0	
26.572	0	0	1.848027	0	
26.5725	0	0	1.848027	0	
26.573	0	0	1.848027	0	
26.5735	0	0	1.848027	0	
26.574	0	0	1.848027	0	
26.5745	0	0	1.848027	0	
26.575	0	0	1.848027	0	
26.5755	0	0	1.848027	0	
26.576	0	0	1.848027	0	
26.5765	0	0	1.848027	0	
26.577	0	0	1.848027	0	
26.5775	0	0	1.848027	0	
26.578	0	0	1.848027	0	
26.5785	0	0	1.848027	0	
26.579	0	0	1.848027	0	
26.5795	0	0	1.848027	0	
26.58	0	0	1.848027	0	
26.5805	0	0	1.848027	0	
26.581	0	0	1.848027	0	
26.5815	0	0	1.848027	0	
26.582	0	0	1.848027	0	
26.5825	0	0	1.848027	0	
26.583	0	0	1.848027	0	
26.5835	0	0	1.848027	0	
26.584	0	0	1.848027	0	
26.5845	0	0	1.848027	0	
26.585	0	0	1.848027	0	
26.5855	0	0	1.848027	0	
26.586	0	0	1.848027	0	
26.5865	0	0	1.848027	0	
26.587	0	0	1.848027	0	
26.5875	0	0	1.848027	0	
26.588	0	0	1.848027	0	
26.5885	0	0	1.848027	0	
26.589	0	0	1.848027	0	
26.5895	0	0	1.848027	0	
26.59	0	0	1.848027	0	
26.5905	0	0	1.848027	0	
26.591	0	0	1.848027	0	
26.5915	0	0	1.848027	0	
26.592	0	0	1.848027	0	
26.5925	0	0	1.848027	0	
26.593	0	0	1.848027	0	
26.5935	0	0	1.848027	0	
26.594	0	0	1.848027	0	
26.5945	0	0	1.848027	0	
26.595	0	0	1.848027	0	
26.5955	0	0	1.848027	0	
26.596	0	0	1.848027	0	
26.5965	0	0	1.848027	0	
26.597	0	0	1.848027	0	
26.5975	0	0	1.848027	0	
26.598	0	0	1.848027	0	
26.5985	0	0	1.848027	0	
26.599	0	0	1.848027	0	
26.5995	0	0	1.848027	0	
26.6	0	0	1.848027	0	
26.6005	0	0	1.848027	0	
26.601	0	0	1.848027	0	
26.6015	0	0	1.848027	0	
26.602	0	0	1.848027	0	
26.6025	0	0	1.848027	0	
26.603	0	0	1.848027	0	
26.6035	0	0	1.848027	0	
26.604	0	0	1.848027	0	
26.6045	0	0	1.848027	0	
26.605	0	0	1.848027	0	
26.6055	0	0	1.848027	0	
26.606	0	0	1.848027	0	
26.6065	0	0	1.848027	0	
26.607	0	0	1.848027	0	
26.6075	0	0	1.848027	0	
26.608	0	0	1.848027	0	
26.6085	0	0	1.848027	0	
26.609	0	0	1.848027	0	
26.6095	0	0	1.848027	0	
26.61	0	0	1.848027	0	
26.6105	0	0	1.848027	0	
26.611	0	0	1.848027	0	
26.6115	0	0	1.848027	0	
26.612	0	0	1.848027	0	
26.6125	0	0	1.848027	0	
26.613	0	0	1.848027	0	
26.6135	0	0	1.848027	0	
26.614	0	0	1.848027	0	
26.6145	0	0	1.848027	0	
26.615	0	0	1.848027	0	
26.6155	0	0	1.848027	0	
26.616	0	0	1.848027	0	
26.6165	0	0	1.848027	0	
26.617	0	0	1.848027	0	
26.6175	0	0	1.848027	0	
26.618	0	0	1.848027	0	
26.6185	0	0	1.848027	0	
26.619	0	0	1.848027	0	
26.6195	0	0	1.848027	0	
26.62	0	0	1.848027	0	
26.6205	0	0	1.848027	0	
26.621	0	0	1.848027	0	
26.6215	0	0	1.848027	0	
26.622	0	0	1.848027	0	
26.6225	0	0	1.848027	0	
26.623	0	0	1.848027	0	
26.6235	0	0	1.848027	0	
26.624	0	0	1.848027	0	
26.6245	0	0	1.848027	0	
26.625	0	0	1.848027	0	
26.6255	0	0	1.848027	0	
26.626	0	0	1.848027	0	
26.6265	0	0	1.848027	0	
26.627	0	0	1.848027	0	
26.6275	0	0	1.848027	0	
26.628	0	0	1.848027	0	
26.6285	0	0	1.848027	0	
26.629	0	0	1.848027	0	
26.6295	0	0	1.848027	0	
26.63	0	0	1.848027	0	
26.6305	0	0	1.848027	0	
26.631	0	0	1.848027	0	
26.6315	0	0	1.848027	0	
26.632	0	0	1.848027	0	
26.6325	0	0	1.848027	0	
26.633	0	0	1.848027	0	
26.6335	0	0	1.848027	0	
26.634	0	0	1.848027	0	
26.6345	0	0	1.848027	0	
26.635	0	0	1.848027	0	
26.6355	0	0	1.848027	0	
26.636	0	0	1.848027	0	
26.6365	0	0	1.848027	0	
26.637	0	0	1.848027	0	
26.6375	0	0	1.848027	0	
26.638	0	0	1.848027	0	
26.6385	0	0	1.848027	0	
26.639	0	0	1.848027	0	
26.6395	0	0	1.848027	0	
26.64	0	0	1.848027	0	
26.6405	0	0	1.848027	0	
26.641	0	0	1.848027	0	
26.6415	0	0	1.848027	0	
26.642	0	0	1.848027	0	
26.6425	0	0	1.848027	0	
26.643	0	0	1.848027	0	
26.6435	0	0	1.848027	0	
26.644	0	0	1.848027	0	
26.6445	0	0	1.848027	0	
26.645	0	0	1.848027	0	
26.6455	0	0	1.848027	0	
26.646	0	0	1.848027	0	
26.6465	0	0	1.848027	0	
26.647	0	0	1.848027	0	
26.6475	0	0	1.848027	0	
26.648	0	0	1.848027	0	
26.6485	0	0	1.848027	0	
26.649	0	0	1.848027	0	
26.6495	0	0	1.848027	0	
26.65	0	0	1.848027	0	
26.6505	0	0	1.848027	0	
26.651	0	0	1.848027	0	
26.6515	0	0	1.848027	0	
26.652	0	0	1.848027	0	
26.6525	0	0	1.848027	0	
26.653	0	0	1.848027	0	
26.6535	0	0	1.848027	0	
26.654	0	0	1.848027	0	
26.6545	0	0	1.848027	0	
26.655	0	0	1.848027	0	
26.6555	0	0	1.848027	0	
26.656	0	0	1.848027	0	
26.6565	0	0	1.848027	0	
26.657	0	0	1.848027	0	
26.6575	0	0	1.848027	0	
26.658	0	0	1.848027	0	
26.6585	0	0	1.848027	0	
26.659	0	0	1.848027	0	
26.6595	0	0	1.848027	0	
26.66	0	0	1.848027	0	
26.6605	0	0	1.848027	0	
26.661	0	0	1.848027	0	
26.6615	0	0	1.848027	0	
26.662	0	0	1.848027	0	
26.6625	0	0	1.848027	0	
26.663	0	0	1.848027	0	
26.6635	0	0	1.848027	0	
26.664	0	0	1.848027	0	
26.6645	0	0	1.848027	0	
26.665	0	0	1.848027	0	
26.6655	0	0	1.848027	0	
26.666	0	0	1.848027	0	
26.6665	0	0	1.848027	0	
26.667	0	0	1.848027	0	
26.6675	0	0	1.848027	0	
26.668	0	0	1.848027	0	
26.6685	0	0	1.848027	0	
26.669	0	0	1.848027	0	
26.6695	0	0	1.848027	0	
26.67	0	0	1.848027	0	
26.6705	0	0	1.848027	0	
26.671	0	0	1.848027	0	
26.6715	0	0	1.848027	0	
26.672	0	0	1.848027	0	
26.6725	0	0	1.848027	0	
26.673	0	0	1.848027	0	
26.6735	0	0	1.848027	0	
26.674	0	0	1.848027	0	
26.6745	0	0	1.848027	0	
26.675	0	0	1.848027	0	
26.6755	0	0	1.848027	0	
26.676	0	0	1.848027	0	
26.6765	0	0	1.848027	0	
26.677	0	0	1.848027	0	
26.6775	0	0	1.848027	0	
26.678	0	0	1.848027	0	
26.6785	0	0	1.848027	0	
26.679	0	0	1.848027	0	
26.6795	0	0	1.848027	0	
26.68	0	0	1.848027	0	
26.6805	0	0	1.848027	0	
26.681	0	0	1.848027	0	
26.6815	0	0	1.848027	0	
26.682	0	0	1.848027	0	
26.6825	0	0	1.848027	0	
26.683	0	0	1.848027	0	
26.6835	0	0	1.848027	0	
26.684	0	0	1.848027	0	
26.6845	0	0	1.848027	0	
26.685	0	0	1.848027	0	
26.6855	0	0	1.848027	0	
26.686	0	0	1.848027	0	
26.6865	0	0	1.848027	0	
26.687	0	0	1.848027	0	
26.6875	0	0	1.848027	0	
26.688	0	0	1.848027	0	
26.6885	0	0	1.848027	0	
26.689	0	0	1.848027	0	
26.6895	0	0	1.848027	0	
26.69	0	0	1.848027	0	
26.6905	0	0	1.848027	0	
26.691	0	0	1.848027	0	
26.6915	0	0	1.848027	0	
26.692	0	0	1.848027	0	
26.6925	0	0	1.848027	0	
26.693	0	0	1.848027	0	
26.6935	0	0	1.848027	0	
26.694	0	0	1.848027	0	
26.6945	0	0	1.848027	0	
26.695	0	0	1.848027	0	
26.6955	0	0	1.848027	0	
26.696	0	0	1.848027	0	
26.6965	0	0	1.848027	0	
26.697	0	0	1.848027	0	
26.6975	0	0	1.848027	0	
26.698	0	0	1.848027	0	
26.6985	0	0	1.848027	0	
26.699	0	0	1.848027	0	
26.6995	0	0	1.848027	0	
26.7	0	0	1.848027	0	
26.7005	0	0	1.848027	0	
26.701	0	0	1.848027	0	
26.7015	0	0	1.848027	0	
26.702	0	0	1.848027	0	
26.7025	0	0	1.848027	0	
26.703	0	0	1.848027	0	
26.7035	0	0	1.848027	0	
26.704	0	0	1.848027	0	
26.7045	0	0	1.848027	0	
26.705	0	0	1.848027	0	
26.7055	0	0	1.848027	0	
26.706	0	0	1.848027	0	
26.7065	0	0	1.848027	0	
26.707	0	0	1.848027	0	
26.7075	0	0	1.848027	0	
26.708	0	0	1.848027	0	
26.7085	0	0	1.848027	0	
26.709	0	0	1.848027	0	
26.7095	0	0	1.848027	0	
26.71	0	0	1.848027	0	
26.7105	0	0	1.848027	0	
26.711	0	0	1.848027	0	
26.7115	0	0	1.848027	0	
26.712	0	0	1.848027	0	
26.7125	0	0	1.848027	0	
26.713	0	0	1.848027	0	
26.7135	0	0	1.848027	0	
26.714	0	0	1.848027	0	
26.7145	0	0	1.848027	0	
26.715	0	0	1.848027	0	
26.7155	0	0	1.848027	0	
26.716	0	0	1.848027	0	
26.7165	0	0	1.848027	0	
26.717	0	0	1.848027	0	
26.7175	0	0	1.848027	0	
26.718	0	0	1.848027	0	
26.7185	0	0	1.848027	0	
26.719	0	0	1.848027	0	
26.7195	0	0	1.848027	0	
26.72	0	0	1.848027	0	
26.7205	0	0	1.848027	0	
26.721	0	0	1.848027	0	
26.7215	0	0	1.848027	0	
26.722	0	0	1.848027	0	
26.7225	0	0	1.848027	0	
26.723	0	0	1.848027	0	
26.7235	0	0	1.848027	0	
26.724	0	0	1.848027	0	
26.7245	0	0	1.848027	0	
26.725	0	0	1.848027	0	
26.7255	0	0	1.848027	0	
26.726	0	0	1.848027	0	
26.7265	0	0	1.848027	0	
26.727	0	0	1.848027	0	
26.7275	0	0	1.848027	0	
26.728	0	0	1.848027	0	
26.7285	0	0	1.848027	0	
26.729	0	0	1.848027	0	
26.7295	0	0	1.848027	0	
26.73	0	0	1.848027	0	
26.7305	0	0	1.848027	0	
26.731	0	0	1.848027	0	
26.7315	0	0	1.848027	0	
26.732	0	0	1.848027	0	
26.7325	0	0	1.848027	0	
26.733	0	0	1.848027	0	
26.7335	0	0	1.848027	0	
26.734	0	0	1.848027	0	
26.7345	0	0	1.848027	0	
26.735	0	0	1.848027	0	
26.7355	0	0	1.848027	0	
26.736	0	0	1.848027	0	
26.7365	0	0	1.848027	0	
26.737	0	0	1.848027	0	
26.7375	0	0	1.848027	0	
26.738	0	0	1.848027	0	
26.7385	0	0	1.848027	0	
26.739	0	0	1.848027	0	
26.7395	0	0	1.848027	0	
26.74	0	0	1.848027	0	
26.7405	0	0	1.848027	0	
26.741	0	0	1.848027	0	
26.7415	0	0	1.848027	0	
26.742	0	0	1.848027	0	
26.7425	0	0	1.848027	0	
26.743	0	0	1.848027	0	
26.7435	0	0	1.848027	0	
26.744	0	0	1.848027	0	
26.7445	0	0	1.848027	0	
26.745	0	0	1.848027	0	
26.7455	0	0	1.848027	0	
26.746	0	0	1.848027	0	
26.7465	0	0	1.848027	0	
26.747	0	0	1.848027	0	
26.7475	0	0	1.848027	0	
26.748	0	0	1.848027	0	
26.7485	0	0	1.848027	0	
26.749	0	0	1.848027	0	
26.7495	0	0	1.848027	0	
26.75	0	0	1.848027	0	
26.7505	0	0	1.848027	0	
26.751	0	0	1.848027	0	
26.7515	0	0	1.848027	0	
26.752	0	0	1.848027	0	
26.7525	0	0	1.848027	0	
26.753	0	0	1.848027	0	
26.7535	0	0	1.848027	0	
26.754	0	0	1.848027	0	
26.7545	0	0	1.848027	0	
26.755	0	0	1.848027	0	
26.7555	0	0	1.848027	0	
26.756	0	0	1.848027	0	
26.7565	0	0	1.848027	0	
26.757	0	0	1.848027	0	
26.7575	0	0	1.848027	0	
26.758	0	0	1.848027	0	
26.7585	0	0	1.848027	0	
26.759	0	0	1.848027	0	
26.7595	0	0	1.848027	0	
26.76	0	0	1.848027	0	
26.7605	0	0	1.848027	0	
26.761	0	0	1.848027	0	
26.7615	0	0	1.848027	0	
26.762	0	0	1.848027	0	
