Time	OdorSensor	Mouth	Eat	Food_Near	Energy	FoodQty	
3.6024	3061.609	1.533661E-06	0.0003067323	2.632619E-05	11097.75	3599.604	
3.6028	3065.954	1.533661E-06	0.0003067323	2.632619E-05	11097.55	3600.004	
3.6032	3070.307	1.533661E-06	0.0003067323	2.632619E-05	11097.35	3600.404	
3.6036	3074.672	1.533661E-06	0.0003011241	2.579967E-05	11097.15	3600.803	
3.604	3079.045	1.505621E-06	0.0003011241	2.579967E-05	11096.95	3601.203	
3.6044	3083.429	1.505621E-06	0.0003011241	2.579967E-05	11096.75	3601.603	
3.6048	3087.823	1.505621E-06	0.0003011241	2.579967E-05	11096.55	3602.003	
3.6052	3092.227	1.505621E-06	0.0003011241	2.579967E-05	11096.35	3602.403	
3.6056	3096.642	1.505621E-06	0.0002956176	2.528367E-05	11096.15	3602.803	
3.606	3101.065	1.478088E-06	0.0002956176	2.528367E-05	11095.95	3603.203	
3.6064	3105.5	1.478088E-06	0.0002956176	2.528367E-05	11095.75	3603.603	
3.6068	3109.945	1.478088E-06	0.0002956176	2.528367E-05	11095.55	3604.003	
3.6072	3114.399	1.478088E-06	0.0002956176	2.528367E-05	11095.35	3604.403	
3.6076	3118.864	1.478088E-06	0.000290211	2.4778E-05	11095.15	3604.802	
3.608	3123.339	1.451055E-06	0.000290211	2.4778E-05	11094.95	3605.202	
3.6084	3127.824	1.451055E-06	0.000290211	2.4778E-05	11094.75	3605.602	
3.6088	3132.32	1.451055E-06	0.000290211	2.4778E-05	11094.55	3606.002	
3.6092	3136.826	1.451055E-06	0.000290211	2.4778E-05	11094.35	3606.402	
3.6096	3141.342	1.451055E-06	0.0002849023	2.428244E-05	11094.15	3606.802	
3.61	3145.868	1.424512E-06	0.0002849023	2.428244E-05	11093.95	3607.202	
3.6104	3150.405	1.424512E-06	0.0002849023	2.428244E-05	11093.75	3607.602	
3.6108	3154.951	1.424512E-06	0.0002849023	2.428244E-05	11093.54	3608.002	
3.6112	3159.509	1.424512E-06	0.0002849023	2.428244E-05	11093.34	3608.402	
3.6116	3164.077	1.424512E-06	0.0002796899	2.379679E-05	11093.14	3608.802	
3.612	3168.655	1.39845E-06	0.0002796899	2.379679E-05	11092.94	3609.201	
3.6124	3173.244	1.39845E-06	0.0002796899	2.379679E-05	11092.74	3609.601	
3.6128	3177.844	1.39845E-06	0.0002796899	2.379679E-05	11092.54	3610.001	
3.6132	3182.453	1.39845E-06	0.0002796899	2.379679E-05	11092.34	3610.401	
3.6136	3187.073	1.39845E-06	0.0002745721	2.332085E-05	11092.14	3610.801	
3.614	3191.703	1.37286E-06	0.0002745721	2.332085E-05	11091.94	3611.201	
3.6144	3196.344	1.37286E-06	0.0002745721	2.332085E-05	11091.74	3611.601	
3.6148	3200.996	1.37286E-06	0.0002745721	2.332085E-05	11091.54	3612.001	
3.6152	3205.658	1.37286E-06	0.0002745721	2.332085E-05	11091.34	3612.401	
3.6156	3210.332	1.37286E-06	0.000269547	2.285444E-05	11091.14	3612.801	
3.616	3215.016	1.347735E-06	0.000269547	2.285444E-05	11090.94	3613.2	
3.6164	3219.71	1.347735E-06	0.000269547	2.285444E-05	11090.74	3613.6	
3.6168	3224.415	1.347735E-06	0.000269547	2.285444E-05	11090.54	3614	
3.6172	3229.131	1.347735E-06	0.000269547	2.285444E-05	11090.34	3614.4	
3.6176	3233.856	1.347735E-06	0.0002646132	2.239735E-05	11090.14	3614.8	
3.618	3238.594	1.323066E-06	0.0002646132	2.239735E-05	11089.94	3615.2	
3.6184	3243.341	1.323066E-06	0.0002646132	2.239735E-05	11089.74	3615.6	
3.6188	3248.1	1.323066E-06	0.0002646132	2.239735E-05	11089.54	3616	
3.6192	3252.87	1.323066E-06	0.0002646132	2.239735E-05	11089.34	3616.4	
3.6196	3257.65	1.323066E-06	0.0002597689	2.19494E-05	11089.14	3616.8	
3.62	3262.441	1.298844E-06	0.0002597689	2.19494E-05	11088.94	3617.199	
3.6204	3267.242	1.298844E-06	0.0002597689	2.19494E-05	11088.74	3617.599	
3.6208	3272.055	1.298844E-06	0.0002597689	2.19494E-05	11088.54	3617.999	
3.6212	3276.879	1.298844E-06	0.0002597689	2.19494E-05	11088.34	3618.399	
3.6216	3281.714	1.298844E-06	0.0002550125	2.151041E-05	11088.14	3618.799	
3.622	3286.559	1.275062E-06	0.0002550125	2.151041E-05	11087.94	3619.199	
3.6224	3291.416	1.275062E-06	0.0002550125	2.151041E-05	11087.74	3619.599	
3.6228	3296.284	1.275062E-06	0.0002550125	2.151041E-05	11087.54	3619.999	
3.6232	3301.163	1.275062E-06	0.0002550125	2.151041E-05	11087.34	3620.399	
3.6236	3306.052	1.275062E-06	0.0002503424	2.10802E-05	11087.14	3620.799	
3.624	3310.952	1.251712E-06	0.0002503424	2.10802E-05	11086.94	3621.198	
3.6244	3315.865	1.251712E-06	0.0002503424	2.10802E-05	11086.74	3621.598	
3.6248	3320.788	1.251712E-06	0.0002503424	2.10802E-05	11086.54	3621.998	
3.6252	3325.722	1.251712E-06	0.0002503424	2.10802E-05	11086.34	3622.398	
3.6256	3330.667	1.251712E-06	0.0002457572	2.06586E-05	11086.14	3622.798	
3.626	3335.623	1.228786E-06	0.0002457572	2.06586E-05	11085.94	3623.198	
3.6264	3340.591	1.228786E-06	0.0002457572	2.06586E-05	11085.74	3623.598	
3.6268	3345.57	1.228786E-06	0.0002457572	2.06586E-05	11085.54	3623.998	
3.6272	3350.56	1.228786E-06	0.0002457572	2.06586E-05	11085.34	3624.398	
3.6276	3355.56	1.228786E-06	0.0002412552	2.024543E-05	11085.14	3624.798	
3.628	3360.573	1.206276E-06	0.0002412552	2.024543E-05	11084.94	3625.198	
3.6284	3365.597	1.206276E-06	0.0002412552	2.024543E-05	11084.74	3625.597	
3.6288	3370.632	1.206276E-06	0.0002412552	2.024543E-05	11084.54	3625.997	
3.6292	3375.678	1.206276E-06	0.0002412552	2.024543E-05	11084.34	3626.397	
3.6296	3380.737	1.206276E-06	0.000236835	1.984052E-05	11084.14	3626.797	
3.63	3385.806	1.184175E-06	0.000236835	1.984052E-05	11083.94	3627.197	
3.6304	3390.886	1.184175E-06	0.000236835	1.984052E-05	11083.74	3627.597	
3.6308	3395.979	1.184175E-06	0.000236835	1.984052E-05	11083.54	3627.997	
3.6312	3401.083	1.184175E-06	0.000236835	1.984052E-05	11083.33	3628.397	
3.6316	3406.197	1.184175E-06	0.0002324951	1.944371E-05	11083.13	3628.797	
3.632	3411.324	1.162476E-06	0.0002324951	1.944371E-05	11082.93	3629.197	
3.6324	3416.462	1.162476E-06	0.0002324951	1.944371E-05	11082.73	3629.596	
3.6328	3421.613	1.162476E-06	0.0002324951	1.944371E-05	11082.53	3629.996	
3.6332	3426.773	1.162476E-06	0.0002324951	1.944371E-05	11082.33	3630.396	
3.6336	3431.947	1.162476E-06	0.0002282341	1.905483E-05	11082.13	3630.796	
3.634	3437.131	1.141171E-06	0.0002282341	1.905483E-05	11081.93	3631.196	
3.6344	3442.327	1.141171E-06	0.0002282341	1.905483E-05	11081.73	3631.596	
3.6348	3447.535	1.141171E-06	0.0002282341	1.905483E-05	11081.53	3631.996	
3.6352	3452.754	1.141171E-06	0.0002282341	1.905483E-05	11081.33	3632.396	
3.6356	3457.985	1.141171E-06	0.0002240505	1.867374E-05	11081.13	3632.796	
3.636	3463.229	1.120253E-06	0.0002240505	1.867374E-05	11080.93	3633.196	
3.6364	3468.483	1.120253E-06	0.0002240505	1.867374E-05	11080.73	3633.595	
3.6368	3473.75	1.120253E-06	0.0002240505	1.867374E-05	11080.53	3633.995	
3.6372	3479.028	1.120253E-06	0.0002240505	1.867374E-05	11080.33	3634.395	
3.6376	3484.318	1.120253E-06	0.000219943	1.830026E-05	11080.13	3634.795	
3.638	3489.62	1.099715E-06	0.000219943	1.830026E-05	11079.93	3635.195	
3.6384	3494.934	1.099715E-06	0.000219943	1.830026E-05	11079.73	3635.595	
3.6388	3500.26	1.099715E-06	0.000219943	1.830026E-05	11079.53	3635.995	
3.6392	3505.596	1.099715E-06	0.000219943	1.830026E-05	11079.33	3636.395	
3.6396	3510.946	1.099715E-06	0.0002159101	1.793426E-05	11079.13	3636.795	
3.64	3516.307	1.079551E-06	0.0002159101	1.793426E-05	11078.93	3637.195	
3.6404	3521.68	1.079551E-06	0.0002159101	1.793426E-05	11078.73	3637.594	
3.6408	3527.065	1.079551E-06	0.0002159101	1.793426E-05	11078.53	3637.994	
3.6412	3532.463	1.079551E-06	0.0002159101	1.793426E-05	11078.33	3638.394	
3.6416	3537.872	1.079551E-06	0.0002119506	1.757557E-05	11078.13	3638.794	
3.642	3543.294	1.059753E-06	0.0002119506	1.757557E-05	11077.93	3639.194	
3.6424	3548.727	1.059753E-06	0.0002119506	1.757557E-05	11077.73	3639.594	
3.6428	3554.173	1.059753E-06	0.0002119506	1.757557E-05	11077.53	3639.994	
3.6432	3559.63	1.059753E-06	0.0002119506	1.757557E-05	11077.33	3640.394	
3.6436	3565.101	1.059753E-06	0.0002080631	1.722406E-05	11077.13	3640.794	
3.644	3570.583	1.040316E-06	0.0002080631	1.722406E-05	11076.93	3641.194	
3.6444	3576.077	1.040316E-06	0.0002080631	1.722406E-05	11076.73	3641.594	
3.6448	3581.584	1.040316E-06	0.0002080631	1.722406E-05	11076.53	3641.993	
3.6452	3587.102	1.040316E-06	0.0002080631	1.722406E-05	11076.33	3642.393	
3.6456	3592.633	1.040316E-06	0.0002042463	1.687958E-05	11076.13	3642.793	
3.646	3598.176	1.021232E-06	0.0002042463	1.687958E-05	11075.93	3643.193	
3.6464	3603.732	1.021232E-06	0.0002042463	1.687958E-05	11075.73	3643.593	
3.6468	3609.3	1.021232E-06	0.0002042463	1.687958E-05	11075.53	3643.993	
3.6472	3614.879	1.021232E-06	0.0002042463	1.687958E-05	11075.33	3644.393	
3.6476	3620.473	1.021232E-06	0.000200499	1.654199E-05	11075.13	3644.793	
3.648	3626.078	1.002495E-06	0.000200499	1.654199E-05	11074.93	3645.193	
3.6484	3631.695	1.002495E-06	0.000200499	1.654199E-05	11074.73	3645.593	
3.6488	3637.324	1.002495E-06	0.000200499	1.654199E-05	11074.53	3645.992	
3.6492	3642.967	1.002495E-06	0.000200499	1.654199E-05	11074.33	3646.392	
3.6496	3648.621	1.002495E-06	0.0001968198	1.621115E-05	11074.13	3646.792	
3.65	3654.288	9.840992E-07	0.0001968198	1.621115E-05	11073.93	3647.192	
3.6504	3659.968	9.840992E-07	0.0001968198	1.621115E-05	11073.73	3647.592	
3.6508	3665.66	9.840992E-07	0.0001968198	1.621115E-05	11073.53	3647.992	
3.6512	3671.365	9.840992E-07	0.0001968198	1.621115E-05	11073.33	3648.392	
3.6516	3677.083	9.840992E-07	0.0001932077	1.588692E-05	11073.13	3648.792	
3.652	3682.812	9.660383E-07	0.0001932077	1.588692E-05	11072.92	3649.192	
3.6524	3688.555	9.660383E-07	0.0001932077	1.588692E-05	11072.72	3649.592	
3.6528	3694.31	9.660383E-07	0.0001932077	1.588692E-05	11072.52	3649.991	
3.6532	3700.078	9.660383E-07	0.0001932077	1.588692E-05	11072.32	3650.391	
3.6536	3705.858	9.660383E-07	0.0001896613	1.556919E-05	11072.12	3650.791	
3.654	3711.651	9.483063E-07	0.0001896613	1.556919E-05	11071.92	3651.191	
3.6544	3717.458	9.483063E-07	0.0001896613	1.556919E-05	11071.72	3651.591	
3.6548	3723.276	9.483063E-07	0.0001896613	1.556919E-05	11071.52	3651.991	
3.6552	3729.108	9.483063E-07	0.0001896613	1.556919E-05	11071.32	3652.391	
3.6556	3734.953	9.483063E-07	0.0001861794	1.52578E-05	11071.12	3652.791	
3.656	3740.81	9.30897E-07	0.0001861794	1.52578E-05	11070.92	3653.191	
3.6564	3746.68	9.30897E-07	0.0001861794	1.52578E-05	11070.72	3653.591	
3.6568	3752.563	9.30897E-07	0.0001861794	1.52578E-05	11070.52	3653.99	
3.6572	3758.458	9.30897E-07	0.0001861794	1.52578E-05	11070.32	3654.39	
3.6576	3764.367	9.30897E-07	0.000182761	1.495265E-05	11070.12	3654.79	
3.658	3770.288	9.13805E-07	0.000182761	1.495265E-05	11069.92	3655.19	
3.6584	3776.223	9.13805E-07	0.000182761	1.495265E-05	11069.72	3655.59	
3.6588	3782.171	9.13805E-07	0.000182761	1.495265E-05	11069.52	3655.99	
3.6592	3788.132	9.13805E-07	0.000182761	1.495265E-05	11069.32	3656.39	
3.6596	3794.105	9.13805E-07	0.0001794048	1.465359E-05	11069.12	3656.79	
3.66	3800.092	8.970241E-07	0.0001794048	1.465359E-05	11068.92	3657.19	
3.6604	3806.091	8.970241E-07	0.0001794048	1.465359E-05	11068.72	3657.59	
3.6608	3812.104	8.970241E-07	0.0001794048	1.465359E-05	11068.52	3657.99	
3.6612	3818.13	8.970241E-07	0.0001794048	1.465359E-05	11068.32	3658.389	
3.6616	3824.169	8.970241E-07	0.0001761098	1.436052E-05	11068.12	3658.789	
3.662	3830.221	8.80549E-07	0.0001761098	1.436052E-05	11067.92	3659.189	
3.6624	3836.286	8.80549E-07	0.0001761098	1.436052E-05	11067.72	3659.589	
3.6628	3842.365	8.80549E-07	0.0001761098	1.436052E-05	11067.52	3659.989	
3.6632	3848.456	8.80549E-07	0.0001761098	1.436052E-05	11067.32	3660.389	
3.6636	3854.561	8.80549E-07	0.0001728748	1.407331E-05	11067.12	3660.789	
3.664	3860.679	8.643742E-07	0.0001728748	1.407331E-05	11066.92	3661.189	
3.6644	3866.81	8.643742E-07	0.0001728748	1.407331E-05	11066.72	3661.589	
3.6648	3872.955	8.643742E-07	0.0001728748	1.407331E-05	11066.52	3661.989	
3.6652	3879.113	8.643742E-07	0.0001728748	1.407331E-05	11066.32	3662.388	
3.6656	3885.283	8.643742E-07	0.0001696988	1.379184E-05	11066.12	3662.788	
3.666	3891.468	8.484939E-07	0.0001696988	1.379184E-05	11065.92	3663.188	
3.6664	3897.666	8.484939E-07	0.0001696988	1.379184E-05	11065.72	3663.588	
3.6668	3903.878	8.484939E-07	0.0001696988	1.379184E-05	11065.52	3663.988	
3.6672	3910.102	8.484939E-07	0.0001696988	1.379184E-05	11065.32	3664.388	
3.6676	3916.34	8.484939E-07	0.0001665806	1.351601E-05	11065.12	3664.788	
3.668	3922.592	8.329032E-07	0.0001665806	1.351601E-05	11064.92	3665.188	
3.6684	3928.857	8.329032E-07	0.0001665806	1.351601E-05	11064.72	3665.588	
3.6688	3935.136	8.329032E-07	0.0001665806	1.351601E-05	11064.52	3665.988	
3.6692	3941.428	8.329032E-07	0.0001665806	1.351601E-05	11064.32	3666.387	
3.6696	3947.734	8.329032E-07	0.0001635194	1.324569E-05	11064.12	3666.787	
3.67	3954.053	8.175968E-07	0.0001635194	1.324569E-05	11063.92	3667.187	
3.6704	3960.386	8.175968E-07	0.0001635194	1.324569E-05	11063.72	3667.587	
3.6708	3966.733	8.175968E-07	0.0001635194	1.324569E-05	11063.52	3667.987	
3.6712	3973.094	8.175968E-07	0.0001635194	1.324569E-05	11063.32	3668.387	
3.6716	3979.467	8.175968E-07	0.0001605139	1.298077E-05	11063.12	3668.787	
3.672	3985.855	8.025694E-07	0.0001605139	1.298077E-05	11062.92	3669.187	
3.6724	3992.256	8.025694E-07	0.0001605139	1.298077E-05	11062.71	3669.587	
3.6728	3998.67	8.025694E-07	0.0001605139	1.298077E-05	11062.51	3669.987	
3.6732	4005.099	8.025694E-07	0.0001605139	1.298077E-05	11062.31	3670.386	
3.6736	4011.542	8.025694E-07	0.0001575632	1.272116E-05	11062.11	3670.786	
3.674	4017.998	7.878161E-07	0.0001575632	1.272116E-05	11061.91	3671.186	
3.6744	4024.468	7.878161E-07	0.0001575632	1.272116E-05	11061.71	3671.586	
3.6748	4030.952	7.878161E-07	0.0001575632	1.272116E-05	11061.51	3671.986	
3.6752	4037.448	7.878161E-07	0.0001575632	1.272116E-05	11061.31	3672.386	
3.6756	4043.959	7.878161E-07	0.0001546664	1.246673E-05	11061.11	3672.786	
3.676	4050.485	7.733318E-07	0.0001546664	1.246673E-05	11060.91	3673.186	
3.6764	4057.024	7.733318E-07	0.0001546664	1.246673E-05	11060.71	3673.586	
3.6768	4063.577	7.733318E-07	0.0001546664	1.246673E-05	11060.51	3673.986	
3.6772	4070.144	7.733318E-07	0.0001546664	1.246673E-05	11060.31	3674.385	
3.6776	4076.724	7.733318E-07	0.0001518224	1.22174E-05	11060.11	3674.785	
3.678	4083.319	7.591119E-07	0.0001518224	1.22174E-05	11059.91	3675.185	
3.6784	4089.927	7.591119E-07	0.0001518224	1.22174E-05	11059.71	3675.585	
3.6788	4096.551	7.591119E-07	0.0001518224	1.22174E-05	11059.51	3675.985	
3.6792	4103.187	7.591119E-07	0.0001518224	1.22174E-05	11059.31	3676.385	
3.6796	4109.838	7.591119E-07	0.0001490303	1.197305E-05	11059.11	3676.785	
3.68	4116.503	7.451514E-07	0.0001490303	1.197305E-05	11058.91	3677.185	
3.6804	4123.182	7.451514E-07	0.0001490303	1.197305E-05	11058.71	3677.585	
3.6808	4129.875	7.451514E-07	0.0001490303	1.197305E-05	11058.51	3677.985	
3.6812	4136.582	7.451514E-07	0.0001490303	1.197305E-05	11058.31	3678.385	
3.6816	4143.302	7.451514E-07	0.0001462891	1.173359E-05	11058.11	3678.784	
3.682	4150.038	7.314457E-07	0.0001462891	1.173359E-05	11057.91	3679.184	
3.6824	4156.787	7.314457E-07	0.0001462891	1.173359E-05	11057.71	3679.584	
3.6828	4163.55	7.314457E-07	0.0001462891	1.173359E-05	11057.51	3679.984	
3.6832	4170.328	7.314457E-07	0.0001462891	1.173359E-05	11057.31	3680.384	
3.6836	4177.12	7.314457E-07	0.000143598	1.149892E-05	11057.11	3680.784	
3.684	4183.926	7.179901E-07	0.000143598	1.149892E-05	11056.91	3681.184	
3.6844	4190.747	7.179901E-07	0.000143598	1.149892E-05	11056.71	3681.584	
3.6848	4197.581	7.179901E-07	0.000143598	1.149892E-05	11056.51	3681.984	
3.6852	4204.43	7.179901E-07	0.000143598	1.149892E-05	11056.31	3682.384	
3.6856	4211.293	7.179901E-07	0.0001409561	1.126894E-05	11056.11	3682.783	
3.686	4218.171	7.047802E-07	0.0001409561	1.126894E-05	11055.91	3683.183	
3.6864	4225.063	7.047802E-07	0.0001409561	1.126894E-05	11055.71	3683.583	
3.6868	4231.969	7.047802E-07	0.0001409561	1.126894E-05	11055.51	3683.983	
3.6872	4238.89	7.047802E-07	0.0001409561	1.126894E-05	11055.31	3684.383	
3.6876	4245.825	7.047802E-07	0.0001383623	1.104356E-05	11055.11	3684.783	
3.688	4252.775	6.918115E-07	0.0001383623	1.104356E-05	11054.91	3685.183	
3.6884	4259.739	6.918115E-07	0.0001383623	1.104356E-05	11054.71	3685.583	
3.6888	4266.717	6.918115E-07	0.0001383623	1.104356E-05	11054.51	3685.983	
3.6892	4273.709	6.918115E-07	0.0001383623	1.104356E-05	11054.31	3686.383	
3.6896	4280.717	6.918115E-07	0.0001358159	1.082269E-05	11054.11	3686.782	
3.69	4287.739	6.790796E-07	0.0001358159	1.082269E-05	11053.91	3687.182	
3.6904	4294.775	6.790796E-07	0.0001358159	1.082269E-05	11053.71	3687.582	
3.6908	4301.827	6.790796E-07	0.0001358159	1.082269E-05	11053.51	3687.982	
3.6912	4308.891	6.790796E-07	0.0001358159	1.082269E-05	11053.31	3688.382	
3.6916	4315.972	6.790796E-07	0.0001333161	1.060624E-05	11053.11	3688.782	
3.692	4323.065	6.665803E-07	0.0001333161	1.060624E-05	11052.91	3689.182	
3.6924	4330.176	6.665803E-07	0.0001333161	1.060624E-05	11052.71	3689.582	
3.6928	4337.299	6.665803E-07	0.0001333161	1.060624E-05	11052.5	3689.982	
3.6932	4344.438	6.665803E-07	0.0001333161	1.060624E-05	11052.3	3690.382	
3.6936	4351.591	6.665803E-07	0.0001308619	1.039411E-05	11052.1	3690.781	
3.694	4358.758	6.543093E-07	0.0001308619	1.039411E-05	11051.9	3691.181	
3.6944	4365.941	6.543093E-07	0.0001308619	1.039411E-05	11051.7	3691.581	
3.6948	4373.138	6.543093E-07	0.0001308619	1.039411E-05	11051.5	3691.981	
3.6952	4380.35	6.543093E-07	0.0001308619	1.039411E-05	11051.3	3692.381	
3.6956	4387.577	6.543093E-07	0.0001284525	1.018623E-05	11051.1	3692.781	
3.696	4394.818	6.422625E-07	0.0001284525	1.018623E-05	11050.9	3693.181	
3.6964	4402.075	6.422625E-07	0.0001284525	1.018623E-05	11050.7	3693.581	
3.6968	4409.345	6.422625E-07	0.0001284525	1.018623E-05	11050.5	3693.981	
3.6972	4416.63	6.422625E-07	0.0001284525	1.018623E-05	11050.3	3694.381	
3.6976	4423.932	6.422625E-07	0.0001260872	9.982506E-06	11050.1	3694.781	
3.698	4431.247	6.30436E-07	0.0001260872	9.982506E-06	11049.9	3695.18	
3.6984	4438.577	6.30436E-07	0.0001260872	9.982506E-06	11049.7	3695.58	
3.6988	4445.921	6.30436E-07	0.0001260872	9.982506E-06	11049.5	3695.98	
3.6992	4453.281	6.30436E-07	0.0001260872	9.982506E-06	11049.3	3696.38	
3.6996	4460.656	6.30436E-07	0.0001237651	9.782856E-06	11049.1	3696.78	
3.7	4468.046	6.188254E-07	0.0001237651	9.782856E-06	11048.9	3697.18	
3.7004	4475.45	6.188254E-07	0.0001237651	9.782856E-06	11048.7	3697.58	
3.7008	4482.869	6.188254E-07	0.0001237651	9.782856E-06	11048.5	3697.98	
3.7012	4490.304	6.188254E-07	0.0001237651	9.782856E-06	11048.3	3698.38	
3.7016	4497.754	6.188254E-07	0.0001214854	9.587198E-06	11048.1	3698.78	
3.702	4505.217	6.074272E-07	0.0001214854	9.587198E-06	11047.9	3699.179	
3.7024	4512.696	6.074272E-07	0.0001214854	9.587198E-06	11047.7	3699.579	
3.7028	4520.191	6.074272E-07	0.0001214854	9.587198E-06	11047.5	3699.979	
3.7032	4527.7	6.074272E-07	0.0001214854	9.587198E-06	11047.3	3700.379	
3.7036	4535.225	6.074272E-07	0.0001192475	9.395454E-06	11047.1	3700.779	
3.704	4542.763	5.962374E-07	0.0001192475	9.395454E-06	11046.9	3701.179	
3.7044	4550.318	5.962374E-07	0.0001192475	9.395454E-06	11046.7	3701.579	
3.7048	4557.888	5.962374E-07	0.0001192475	9.395454E-06	11046.5	3701.979	
3.7052	4565.472	5.962374E-07	0.0001192475	9.395454E-06	11046.3	3702.379	
3.7056	4573.071	5.962374E-07	0.0001170504	9.207545E-06	11046.1	3702.779	
3.706	4580.686	5.852522E-07	0.0001170504	9.207545E-06	11045.9	3703.178	
3.7064	4588.316	5.852522E-07	0.0001170504	9.207545E-06	11045.7	3703.578	
3.7068	4595.959	5.852522E-07	0.0001170504	9.207545E-06	11045.5	3703.978	
3.7072	4603.62	5.852522E-07	0.0001170504	9.207545E-06	11045.3	3704.378	
3.7076	4611.295	5.852522E-07	0.0001148936	9.023394E-06	11045.1	3704.778	
3.708	4618.986	5.744679E-07	0.0001148936	9.023394E-06	11044.9	3705.178	
3.7084	4626.691	5.744679E-07	0.0001148936	9.023394E-06	11044.7	3705.578	
3.7088	4634.412	5.744679E-07	0.0001148936	9.023394E-06	11044.5	3705.978	
3.7092	4642.148	5.744679E-07	0.0001148936	9.023394E-06	11044.3	3706.378	
3.7096	4649.899	5.744679E-07	0.0001127762	8.842927E-06	11044.1	3706.778	
3.71	4657.666	5.638809E-07	0.0001127762	8.842927E-06	11043.9	3707.177	
3.7104	4665.447	5.638809E-07	0.0001127762	8.842927E-06	11043.7	3707.577	
3.7108	4673.243	5.638809E-07	0.0001127762	8.842927E-06	11043.5	3707.977	
3.7112	4681.055	5.638809E-07	0.0001127762	8.842927E-06	11043.3	3708.377	
3.7116	4688.882	5.638809E-07	0.0001106975	8.666068E-06	11043.1	3708.777	
3.712	4696.724	5.534876E-07	0.0001106975	8.666068E-06	11042.9	3709.177	
3.7124	4704.582	5.534876E-07	0.0001106975	8.666068E-06	11042.7	3709.577	
3.7128	4712.456	5.534876E-07	0.0001106975	8.666068E-06	11042.5	3709.977	
3.7132	4720.344	5.534876E-07	0.0001106975	8.666068E-06	11042.29	3710.377	
3.7136	4728.248	5.534876E-07	0.0001086569	8.492747E-06	11042.09	3710.777	
3.714	4736.167	5.432844E-07	0.0001086569	8.492747E-06	11041.89	3711.177	
3.7144	4744.102	5.432844E-07	0.0001086569	8.492747E-06	11041.69	3711.576	
3.7148	4752.051	5.432844E-07	0.0001086569	8.492747E-06	11041.49	3711.976	
3.7152	4760.016	5.432844E-07	0.0001086569	8.492747E-06	11041.29	3712.376	
3.7156	4767.995	5.432844E-07	0.0001066536	8.322892E-06	11041.09	3712.776	
3.716	4775.991	5.33268E-07	0.0001066536	8.322892E-06	11040.89	3713.176	
3.7164	4784.002	5.33268E-07	0.0001066536	8.322892E-06	11040.69	3713.576	
3.7168	4792.028	5.33268E-07	0.0001066536	8.322892E-06	11040.49	3713.976	
3.7172	4800.07	5.33268E-07	0.0001066536	8.322892E-06	11040.29	3714.376	
3.7176	4808.127	5.33268E-07	0.000104687	8.156436E-06	11040.09	3714.776	
3.718	4816.201	5.234349E-07	0.000104687	8.156436E-06	11039.89	3715.176	
3.7184	4824.289	5.234349E-07	0.000104687	8.156436E-06	11039.69	3715.575	
3.7188	4832.392	5.234349E-07	0.000104687	8.156436E-06	11039.49	3715.975	
3.7192	4840.511	5.234349E-07	0.000104687	8.156436E-06	11039.29	3716.375	
3.7196	4848.646	5.234349E-07	0.0001027564	7.9934E-06	11039.09	3716.775	
3.72	4856.795	5.137819E-07	0.0001027564	7.9934E-06	11038.89	3717.175	
3.7204	4864.96	5.137819E-07	0.0001027564	7.9934E-06	11038.69	3717.575	
3.7208	4873.141	5.137819E-07	0.0001027564	7.9934E-06	11038.49	3717.975	
3.7212	4881.337	5.137819E-07	0.0001027564	7.9934E-06	11038.29	3718.375	
3.7216	4889.549	5.137819E-07	0.0001008611	7.838875E-06	11038.09	3718.775	
3.722	4897.776	5.043055E-07	0.0001008611	7.838875E-06	11037.89	3719.175	
3.7224	4906.019	5.043055E-07	0.0001008611	7.838875E-06	11037.69	3719.574	
3.7228	4914.276	5.043055E-07	0.0001008611	7.838875E-06	11037.49	3719.974	
3.7232	4922.551	5.043055E-07	0.0001008611	7.838875E-06	11037.29	3720.374	
3.7236	4930.839	5.043055E-07	9.900067E-05	8.00139E-06	11037.09	3720.774	
3.724	4939.144	4.950033E-07	9.900067E-05	8.00139E-06	11036.89	3721.174	
3.7244	4947.465	4.950033E-07	9.900067E-05	8.00139E-06	11036.69	3721.574	
3.7248	4955.8	4.950033E-07	9.900067E-05	8.00139E-06	11036.49	3721.974	
3.7252	4964.152	4.950033E-07	9.900067E-05	8.00139E-06	11036.29	3722.374	
3.7256	4972.518	4.950033E-07	9.718068E-05	2.76562E-05	11036.09	3722.774	
3.726	4980.9	4.859034E-07	9.718068E-05	2.76562E-05	11035.89	3723.174	
3.7264	4989.297	4.859034E-07	9.718068E-05	2.76562E-05	11035.69	3723.573	
3.7268	4997.71	4.859034E-07	9.718068E-05	2.76562E-05	11035.49	3723.973	
3.7272	5006.14	4.859034E-07	9.718068E-05	2.76562E-05	11035.29	3724.373	
3.7276	5014.584	4.859034E-07	9.579019E-05	0.001230823	11035.09	3724.773	
3.728	5023.044	4.789509E-07	9.579019E-05	0.001230823	11034.89	3725.173	
3.7284	5031.52	4.789509E-07	9.579019E-05	0.001230823	11034.69	3725.573	
3.7288	5040.011	4.789509E-07	9.579019E-05	0.001230823	11034.49	3725.973	
3.7292	5048.517	4.789509E-07	9.579019E-05	0.001230823	11034.29	3726.373	
3.7296	5057.04	4.789509E-07	0.0001184908	0.01743211	11034.09	3726.773	
