Time	ConeX	ConeY	ConeZ	
0.35	-0.128863	-0.1532275	-6.488115E-05	
0.351	-0.1291687	-0.1529694	-6.478578E-05	
0.352	-0.129474	-0.1527108	-6.468594E-05	
0.353	-0.1297787	-0.1524516	-6.458462E-05	
0.354	-0.1300828	-0.1521917	-6.448776E-05	
0.355	-0.1303865	-0.1519312	-6.438345E-05	
0.356	-0.1306896	-0.1516702	-6.428361E-05	
0.357	-0.1309922	-0.1514085	-6.418079E-05	
0.358	-0.1312943	-0.1511463	-6.407947E-05	
0.359	-0.1315959	-0.1508834	-6.397963E-05	
0.36	-0.1318969	-0.1506199	-6.38783E-05	
0.361	-0.1321974	-0.1503558	-6.377697E-05	
0.362	-0.1324974	-0.1500912	-6.367415E-05	
0.363	-0.1327969	-0.1498259	-6.357283E-05	
0.364	-0.1330958	-0.14956	-6.347299E-05	
0.365	-0.1333942	-0.1492935	-6.337017E-05	
0.366	-0.1336921	-0.1490264	-6.326437E-05	
0.367	-0.1339894	-0.1487588	-6.316453E-05	
0.368	-0.1342862	-0.1484905	-6.306171E-05	
0.369	-0.1345824	-0.1482216	-6.295741E-05	
0.37	-0.1348781	-0.1479522	-6.285459E-05	
0.371	-0.1351733	-0.1476821	-6.275326E-05	
0.372	-0.1354679	-0.1474115	-6.264896E-05	
0.373	-0.135762	-0.1471403	-6.254912E-05	
0.374	-0.1360556	-0.1468685	-6.244332E-05	
0.375	-0.1363486	-0.1465961	-6.233901E-05	
0.376	-0.136641	-0.1463231	-6.223619E-05	
0.377	-0.1369329	-0.1460495	-6.213039E-05	
0.378	-0.1372243	-0.1457754	-6.202758E-05	
0.379	-0.1375151	-0.1455006	-6.192028E-05	
0.38	-0.1378054	-0.1452253	-6.181598E-05	
0.381	-0.1380951	-0.1449495	-6.171316E-05	
0.382	-0.1383843	-0.144673	-6.160736E-05	
0.383	-0.1386729	-0.1443959	-6.150157E-05	
0.384	-0.1389609	-0.1441183	-6.139577E-05	
0.385	-0.1392484	-0.1438401	-6.128848E-05	
0.386	-0.1395354	-0.1435613	-6.118119E-05	
0.387	-0.1398218	-0.143282	-6.107539E-05	
0.388	-0.1401076	-0.1430021	-6.096661E-05	
0.389	-0.1403928	-0.1427216	-6.085932E-05	
0.39	-0.1406775	-0.1424405	-6.075055E-05	
0.391	-0.1409616	-0.1421589	-6.064773E-05	
0.392	-0.1412452	-0.1418767	-6.053448E-05	
0.393	-0.1415282	-0.1415939	-6.042868E-05	
0.394	-0.1418107	-0.1413106	-6.03199E-05	
0.395	-0.1420926	-0.1410267	-6.020814E-05	
0.396	-0.1423738	-0.1407422	-6.010235E-05	
0.397	-0.1426546	-0.1404572	-5.999207E-05	
0.398	-0.1429347	-0.1401717	-5.98833E-05	
0.399	-0.1432143	-0.1398855	-5.977601E-05	
0.4	-0.1434934	-0.1395988	-5.966425E-05	
0.401	-0.1437718	-0.1393116	-5.955547E-05	
0.402	-0.1440497	-0.1390238	-5.94452E-05	
0.403	-0.144327	-0.1387354	-5.933642E-05	
0.404	-0.1446037	-0.1384465	-5.922616E-05	
0.405	-0.1448798	-0.138157	-5.911887E-05	
0.406	-0.1451554	-0.137867	-5.900711E-05	
0.407	-0.1454304	-0.1375764	-5.889684E-05	
0.408	-0.1457047	-0.1372853	-5.878508E-05	
0.409	-0.1459786	-0.1369936	-5.867481E-05	
0.41	-0.1462518	-0.1367014	-5.856306E-05	
0.411	-0.1465244	-0.1364086	-5.84513E-05	
0.412	-0.1467965	-0.1361153	-5.833954E-05	
