Time	LeftOdor	RightOdor	ROS	LOS	LO	RO	OS	
2.587	252.6538	265.8584	265.8584	252.6538	0.8067557	0.867145	0	
2.588	252.4892	265.5919	265.5919	252.4892	0.8067557	0.867145	0	
2.589	252.3252	265.3258	265.3258	252.3252	0.8057601	0.8657216	0	
2.59	252.1623	265.0604	265.0604	252.1623	0.8057601	0.8657216	0	
2.591	252.0002	264.7954	264.7954	252.0002	0.8047649	0.8642949	0	
2.592	251.839	264.5311	264.5311	251.839	0.8047649	0.8642949	0	
2.593	251.6787	264.2673	264.2673	251.6787	0.8037704	0.8628651	0	
2.594	251.5193	264.0042	264.0042	251.5193	0.8037704	0.8628651	0	
2.595	251.3607	263.7415	263.7415	251.3607	0.8027766	0.8614323	0	
2.596	251.2032	263.4796	263.4796	251.2032	0.8027766	0.8614323	0	
2.597	251.0464	263.2182	263.2182	251.0464	0.8017839	0.8599967	0	
2.598	250.8905	262.9574	262.9574	250.8905	0.8017839	0.8599967	0	
2.599	250.7356	262.6972	262.6972	250.7356	0.8007923	0.8585585	0	
2.6	250.5816	262.4378	262.4378	250.5816	0.8007923	0.8585585	0	
2.601	250.4284	262.1789	262.1789	250.4284	0.7998022	0.8571181	0	
2.602	250.2762	261.9207	261.9207	250.2762	0.7998022	0.8571181	0	
2.603	250.1247	261.663	261.663	250.1247	0.7988137	0.8556756	0	
2.604	249.9743	261.4061	261.4061	249.9743	0.7988137	0.8556756	0	
2.605	249.8246	261.1497	261.1497	249.8246	0.7978269	0.8542311	0	
2.606	249.6759	260.8942	260.8942	249.6759	0.7978269	0.8542311	0	
2.607	249.528	260.6391	260.6391	249.528	0.796842	0.8527848	0	
2.608	249.381	260.3848	260.3848	249.381	0.796842	0.8527848	0	
2.609	249.2349	260.1312	260.1312	249.2349	0.7958592	0.851337	0	
2.61	249.0897	259.8783	259.8783	249.0897	0.7958592	0.851337	0	
2.611	248.9453	259.626	259.626	248.9453	0.7948787	0.8498877	0	
2.612	248.8019	259.3745	259.3745	248.8019	0.7948787	0.8498877	0	
2.613	248.6593	259.1236	259.1236	248.6593	0.7939007	0.8484374	0	
2.614	248.5176	258.8734	258.8734	248.5176	0.7939007	0.8484374	0	
2.615	248.3766	258.6239	258.6239	248.3766	0.7929253	0.8469861	0	
2.616	248.2366	258.3753	258.3753	248.2366	0.7929253	0.8469861	0	
2.617	248.0975	258.1272	258.1272	248.0975	0.7919526	0.845534	0	
2.618	247.9592	257.8799	257.8799	247.9592	0.7919526	0.845534	0	
2.619	247.8217	257.6333	257.6333	247.8217	0.7909828	0.8440813	0	
2.62	247.6852	257.3875	257.3875	247.6852	0.7909828	0.8440813	0	
2.621	247.5494	257.1424	257.1424	247.5494	0.7900161	0.8426282	0	
2.622	247.4146	256.898	256.898	247.4146	0.7900161	0.8426282	0	
2.623	247.2805	256.6543	256.6543	247.2805	0.7890526	0.8411748	0	
2.624	247.1473	256.4115	256.4115	247.1473	0.7890526	0.8411748	0	
2.625	247.0149	256.1693	256.1693	247.0149	0.7880925	0.8397216	0	
2.626	246.8834	255.9279	255.9279	246.8834	0.7880925	0.8397216	0	
2.627	246.7527	255.6872	255.6872	246.7527	0.7871358	0.8382684	0	
2.628	246.6228	255.4474	255.4474	246.6228	0.7871358	0.8382684	0	
2.629	246.4938	255.2082	255.2082	246.4938	0.7861828	0.8368155	0	
2.63	246.3656	254.97	254.97	246.3656	0.7861828	0.8368155	0	
2.631	246.2382	254.7324	254.7324	246.2382	0.7852334	0.8353632	0	
2.632	246.1118	254.4957	254.4957	246.1118	0.7852334	0.8353632	0	
2.633	245.9862	254.2596	254.2596	245.9862	0.7842879	0.8339115	0	
2.634	245.8615	254.0245	254.0245	245.8615	0.7842879	0.8339115	0	
2.635	245.7376	253.7901	253.7901	245.7376	0.7833464	0.8324606	0	
2.636	245.6147	253.5567	253.5567	245.6147	0.7833464	0.8324606	0	
2.637	245.4926	253.3239	253.3239	245.4926	0.782409	0.8310109	0	
2.638	245.3716	253.092	253.092	245.3716	0.782409	0.8310109	0	
2.639	245.2513	252.8609	252.8609	245.2513	0.7814759	0.8295623	0	
2.64	245.1319	252.6307	252.6307	245.1319	0.7814759	0.8295623	0	
2.641	245.0135	252.4012	252.4012	245.0135	0.7805472	0.8281151	0	
2.642	244.896	252.1728	252.1728	244.896	0.7805472	0.8281151	0	
2.643	244.7794	251.945	251.945	244.7794	0.779623	0.8266695	0	
2.644	244.6637	251.7182	251.7182	244.6637	0.779623	0.8266695	0	
2.645	244.5489	251.4922	251.4922	244.5489	0.7787035	0.8252257	0	
2.646	244.4351	251.2672	251.2672	244.4351	0.7787035	0.8252257	0	
2.647	244.3221	251.0428	251.0428	244.3221	0.7777888	0.8237838	0	
2.648	244.2102	250.8195	250.8195	244.2102	0.7777888	0.8237838	0	
2.649	244.099	250.5969	250.5969	244.099	0.7768789	0.8223439	0	
2.65	243.9889	250.3754	250.3754	243.9889	0.7768789	0.8223439	0	
2.651	243.8796	250.1546	250.1546	243.8796	0.7759741	0.8209063	0	
2.652	243.7713	249.9348	249.9348	243.7713	0.7759741	0.8209063	0	
2.653	243.6639	249.7158	249.7158	243.6639	0.7750744	0.8194711	0	
2.654	243.5575	249.4978	249.4978	243.5575	0.7750744	0.8194711	0	
2.655	243.4519	249.2806	249.2806	243.4519	0.7741801	0.8180385	0	
2.656	243.3473	249.0644	249.0644	243.3473	0.7741801	0.8180385	0	
2.657	243.2437	248.849	248.849	243.2437	0.7732911	0.8166087	0	
2.658	243.1409	248.6345	248.6345	243.1409	0.7732911	0.8166087	0	
2.659	243.039	248.421	248.421	243.039	0.7724076	0.8151817	0	
2.66	242.9381	248.2084	248.2084	242.9381	0.7724076	0.8151817	0	
2.661	242.8381	247.9966	247.9966	242.8381	0.7715297	0.8137579	0	
2.662	242.7391	247.7859	247.7859	242.7391	0.7715297	0.8137579	0	
2.663	242.6409	247.576	247.576	242.6409	0.7706575	0.8123373	0	
2.664	242.5437	247.3671	247.3671	242.5437	0.7706575	0.8123373	0	
2.665	242.4473	247.1591	247.1591	242.4473	0.7697912	0.8109201	0	
2.666	242.3518	246.9521	246.9521	242.3518	0.7697912	0.8109201	0	
2.667	242.2572	246.7458	246.7458	242.2572	0.7689309	0.8095065	0	
2.668	242.1634	246.5406	246.5406	242.1634	0.7689309	0.8095065	0	
2.669	242.0705	246.3363	246.3363	242.0705	0.7680765	0.8080965	0	
2.67	241.9785	246.1329	246.1329	241.9785	0.7680765	0.8080965	0	
2.671	241.8872	245.9303	245.9303	241.8872	0.7672281	0.8066904	0	
2.672	241.7969	245.7289	245.7289	241.7969	0.7672281	0.8066904	0	
2.673	241.7074	245.5282	245.5282	241.7074	0.766386	0.8052883	0	
2.674	241.6187	245.3285	245.3285	241.6187	0.766386	0.8052883	0	
2.675	241.5308	245.1297	245.1297	241.5308	0.7655501	0.8038903	0	
2.676	241.4439	244.9319	244.9319	241.4439	0.7655501	0.8038903	0	
2.677	241.3577	244.7349	244.7349	241.3577	0.7647206	0.8024966	0	
2.678	241.2723	244.5389	244.5389	241.2723	0.7647206	0.8024966	0	
2.679	241.1878	244.3438	244.3438	241.1878	0.7638974	0.8011073	0	
2.68	241.1041	244.1498	244.1498	241.1041	0.7638974	0.8011073	0	
2.681	241.0213	243.9565	243.9565	241.0213	0.7630808	0.7997226	0	
2.682	240.9392	243.7644	243.7644	240.9392	0.7630808	0.7997226	0	
2.683	240.858	243.573	243.573	240.858	0.7622707	0.7983425	0	
2.684	240.7776	243.3828	243.3828	240.7776	0.7622707	0.7983425	0	
2.685	240.6981	243.1933	243.1933	240.6981	0.7614672	0.7969672	0	
2.686	240.6194	243.005	243.005	240.6194	0.7614672	0.7969672	0	
2.687	240.5415	242.8174	242.8174	240.5415	0.7606703	0.7955969	0	
2.688	240.4644	242.631	242.631	240.4644	0.7606703	0.7955969	0	
2.689	240.3881	242.4453	242.4453	240.3881	0.7598802	0.7942317	0	
2.69	240.3127	242.2608	242.2608	240.3127	0.7598802	0.7942317	0	
2.691	240.238	242.0771	242.0771	240.238	0.7590968	0.7928717	0	
2.692	240.1642	241.8944	241.8944	240.1642	0.7590968	0.7928717	0	
2.693	240.0912	241.7126	241.7126	240.0912	0.7583203	0.791517	0	
2.694	240.019	241.5319	241.5319	240.019	0.7583203	0.791517	0	
2.695	239.9476	241.3521	241.3521	239.9476	0.7575507	0.7901677	0	
2.696	239.877	241.1733	241.1733	239.877	0.7575507	0.7901677	0	
2.697	239.8073	240.9953	240.9953	239.8073	0.7567882	0.7888241	0	
2.698	239.7384	240.8185	240.8185	239.7384	0.7567882	0.7888241	0	
2.699	239.6702	240.6425	240.6425	239.6702	0.7560326	0.7874862	0	
2.7	239.6028	240.4676	240.4676	239.6028	0.7560326	0.7874862	0	
2.701	239.5363	240.2935	240.2935	239.5363	0.7552841	0.7861542	0	
2.702	239.4706	240.1206	240.1206	239.4706	0.7552841	0.7861542	0	
2.703	239.4056	239.9485	239.9485	239.4056	0.7545428	0.7848279	0	
2.704	239.3414	239.7775	239.7775	239.3414	0.7545428	0.7848279	0	
2.705	239.278	239.6073	239.6073	239.278	0.7538086	0.7835078	0	
2.706	239.2155	239.4382	239.4382	239.2155	0.7538086	0.7835078	0	
2.707	239.1537	239.2701	239.2701	239.1537	0.7530817	0.7821938	0	
2.708	239.0927	239.1029	239.1029	239.0927	0.7530817	0.7821938	0	
2.709	239.0325	238.9367	238.9367	239.0325	0.752362	0.7808862	0	
2.71	238.973	238.7715	238.7715	238.973	0.752362	0.7808862	0	
2.711	238.9143	238.6072	238.6072	238.9143	0.7516497	0.7795849	0	
2.712	238.8564	238.444	238.444	238.8564	0.7516497	0.7795849	0	
2.713	238.7993	238.2817	238.2817	238.7993	0.7509446	0.7782901	0	
2.714	238.743	238.1205	238.1205	238.743	0.7509446	0.7782901	0	
2.715	238.6874	237.9601	237.9601	238.6874	0.7502469	0.7770019	0	
2.716	238.6326	237.8008	237.8008	238.6326	0.7502469	0.7770019	0	
2.717	238.5785	237.6424	237.6424	238.5785	0.7495567	0.7757204	0	
2.718	238.5252	237.4851	237.4851	238.5252	0.7495567	0.7757204	0	
2.719	238.4726	237.3286	237.3286	238.4726	0.7488739	0.7744457	0	
2.72	238.4208	237.1733	237.1733	238.4208	0.7488739	0.7744457	0	
2.721	238.3698	237.0187	237.0187	238.3698	0.7481986	0.7731779	0	
2.722	238.3195	236.8654	236.8654	238.3195	0.7481986	0.7731779	0	
2.723	238.2699	236.7128	236.7128	238.2699	0.7475308	0.7719171	0	
2.724	238.2212	236.5614	236.5614	238.2212	0.7475308	0.7719171	0	
2.725	238.1731	236.4107	236.4107	238.1731	0.7468706	0.7706634	0	
2.726	238.1257	236.2613	236.2613	238.1257	0.7468706	0.7706634	0	
2.727	238.0791	236.1127	236.1127	238.0791	0.7462179	0.7694169	0	
2.728	238.0332	235.9651	235.9651	238.0332	0.7462179	0.7694169	0	
2.729	237.9881	235.8185	235.8185	237.9881	0.7455728	0.7681776	0	
2.73	237.9436	235.673	235.673	237.9436	0.7455728	0.7681776	0	
2.731	237.9	235.5282	235.5282	237.9	0.7449353	0.7669458	0	
2.732	237.857	235.3847	235.3847	237.857	0.7449353	0.7669458	0	
2.733	237.8147	235.2419	235.2419	237.8147	0.7443056	0.7657213	0	
2.734	237.7731	235.1003	235.1003	237.7731	0.7443056	0.7657213	0	
2.735	237.7323	234.9595	234.9595	237.7323	0.7436833	0.7645046	0	
2.736	237.6922	234.8198	234.8198	237.6922	0.7436833	0.7645046	0	
2.737	237.6526	234.681	234.681	237.6526	0.7430688	0.7632953	0	
2.738	237.6139	234.5432	234.5432	237.6139	0.7430688	0.7632953	0	
2.739	237.5758	234.4064	234.4064	237.5758	0.742462	0.7620937	0	
2.74	237.5385	234.2706	234.2706	237.5385	0.742462	0.7620937	0	
2.741	237.5017	234.1356	234.1356	237.5017	0.7418628	0.7609	0	
2.742	237.4657	234.0018	234.0018	237.4657	0.7418628	0.7609	0	
2.743	237.4304	233.8688	233.8688	237.4304	0.7412714	0.7597141	0	
2.744	237.3957	233.737	233.737	237.3957	0.7412714	0.7597141	0	
2.745	237.3617	233.6059	233.6059	237.3617	0.7406876	0.7585362	0	
2.746	237.3283	233.476	233.476	237.3283	0.7406876	0.7585362	0	
2.747	237.2957	233.3468	233.3468	237.2957	0.7401116	0.7573663	0	
2.748	237.2637	233.2189	233.2189	237.2637	0.7401116	0.7573663	0	
2.749	237.2323	233.0917	233.0917	237.2323	0.7395434	0.7562044	0	
2.75	237.2016	232.9656	232.9656	237.2016	0.7395434	0.7562044	0	
2.751	237.1716	232.8404	232.8404	237.1716	0.7389828	0.7550508	0	
2.752	237.1422	232.7162	232.7162	237.1422	0.7389828	0.7550508	0	
2.753	237.1134	232.5929	232.5929	237.1134	0.73843	0.7539053	0	
2.754	237.0853	232.4707	232.4707	237.0853	0.73843	0.7539053	0	
2.755	237.0578	232.3493	232.3493	237.0578	0.7378848	0.7527682	0	
2.756	237.031	232.229	232.229	237.031	0.7378848	0.7527682	0	
2.757	237.0047	232.1096	232.1096	237.0047	0.7373474	0.7516394	0	
2.758	236.9791	231.9911	231.9911	236.9791	0.7373474	0.7516394	0	
2.759	236.9541	231.8736	231.8736	236.9541	0.7368177	0.750519	0	
2.76	236.9297	231.7571	231.7571	236.9297	0.7368177	0.750519	0	
2.761	236.906	231.6415	231.6415	236.906	0.7362956	0.7494071	0	
2.762	236.8828	231.527	231.527	236.8828	0.7362956	0.7494071	0	
2.763	236.8603	231.4132	231.4132	236.8603	0.7357813	0.7483038	0	
2.764	236.8383	231.3007	231.3007	236.8383	0.7357813	0.7483038	0	
2.765	236.817	231.1888	231.1888	236.817	0.7352747	0.7472091	0	
2.766	236.7962	231.0781	231.0781	236.7962	0.7352747	0.7472091	0	
2.767	236.7761	230.9682	230.9682	236.7761	0.7347758	0.746123	0	
2.768	236.7567	230.8593	230.8593	236.7567	0.7347758	0.746123	0	
2.769	236.7378	230.7514	230.7514	236.7378	0.7342846	0.7450456	0	
2.77	236.7197	230.6445	230.6445	236.7197	0.7342846	0.7450456	0	
2.771	236.7022	230.5385	230.5385	236.7022	0.7338011	0.743977	0	
2.772	236.6855	230.4336	230.4336	236.6855	0.7338011	0.743977	0	
2.773	236.6695	230.3296	230.3296	236.6695	0.7333252	0.7429172	0	
2.774	236.6541	230.2267	230.2267	236.6541	0.7333252	0.7429172	0	
2.775	236.6396	230.1247	230.1247	236.6396	0.732857	0.7418664	0	
2.776	236.6259	230.0238	230.0238	236.6259	0.732857	0.7418664	0	
2.777	236.6131	229.9239	229.9239	236.6131	0.7323967	0.7408245	0	
2.778	236.601	229.8251	229.8251	236.601	0.7323967	0.7408245	0	
2.779	236.5898	229.7272	229.7272	236.5898	0.7319441	0.7397916	0	
2.78	236.5794	229.6305	229.6305	236.5794	0.7319441	0.7397916	0	
2.781	236.57	229.5347	229.5347	236.57	0.7314995	0.7387679	0	
2.782	236.5615	229.4402	229.4402	236.5615	0.7314995	0.7387679	0	
2.783	236.5539	229.3465	229.3465	236.5539	0.7310628	0.7377533	0	
2.784	236.5473	229.254	229.254	236.5473	0.7310628	0.7377533	0	
2.785	236.5417	229.1626	229.1626	236.5417	0.730634	0.736748	0	
2.786	236.537	229.0723	229.0723	236.537	0.730634	0.736748	0	
2.787	236.5334	228.9829	228.9829	236.5334	0.7302133	0.735752	0	
2.788	236.5309	228.8949	228.8949	236.5309	0.7302133	0.735752	0	
2.789	236.5293	228.8078	228.8078	236.5293	0.7298008	0.7347654	0	
2.79	236.5289	228.7219	228.7219	236.5289	0.7298008	0.7347654	0	
2.791	236.5294	228.637	228.637	236.5294	0.7293965	0.7337883	0	
2.792	236.5313	228.5535	228.5535	236.5313	0.7293965	0.7337883	0	
2.793	236.5341	228.4708	228.4708	236.5341	0.7290006	0.7328207	0	
2.794	236.5381	228.3896	228.3896	236.5381	0.7290006	0.7328207	0	
2.795	236.5433	228.3092	228.3092	236.5433	0.7286132	0.7318629	0	
2.796	236.5496	228.2301	228.2301	236.5496	0.7286132	0.7318629	0	
2.797	236.5571	228.1521	228.1521	236.5571	0.7282344	0.7309148	0	
2.798	236.5659	228.0753	228.0753	236.5659	0.7282344	0.7309148	0	
2.799	236.5758	227.9996	227.9996	236.5758	0.7278642	0.7299764	0	
2.8	236.5871	227.9253	227.9253	236.5871	0.7278642	0.7299764	0	
2.801	236.5995	227.8518	227.8518	236.5995	0.7275028	0.729048	0	
2.802	236.6132	227.7798	227.7798	236.6132	0.7275028	0.729048	0	
2.803	236.6282	227.7088	227.7088	236.6282	0.7271505	0.7281296	0	
2.804	236.6445	227.6391	227.6391	236.6445	0.7271505	0.7281296	0	
2.805	236.662	227.5704	227.5704	236.662	0.7268072	0.7272213	0	
2.806	236.6809	227.5031	227.5031	236.6809	0.7268072	0.7272213	0	
2.807	236.7012	227.4368	227.4368	236.7012	0.7264731	0.726323	0	
2.808	236.7227	227.3719	227.3719	236.7227	0.7264731	0.726323	0	
2.809	236.7456	227.308	227.308	236.7456	0.7261484	0.725435	0	
2.81	236.7699	227.2454	227.2454	236.7699	0.7261484	0.725435	0	
2.811	236.7956	227.1839	227.1839	236.7956	0.7258332	0.7245573	0	
2.812	236.8226	227.1238	227.1238	236.8226	0.7258332	0.7245573	0	
2.813	236.851	227.0647	227.0647	236.851	0.7255275	0.7236901	0	
2.814	236.8808	227.007	227.007	236.8808	0.7255275	0.7236901	0	
2.815	236.9121	226.9503	226.9503	236.9121	0.7252317	0.7228333	0	
2.816	236.9448	226.8951	226.8951	236.9448	0.7252317	0.7228333	0	
2.817	236.9789	226.8409	226.8409	236.9789	0.7249458	0.721987	0	
2.818	237.0145	226.788	226.788	237.0145	0.7249458	0.721987	0	
2.819	237.0515	226.7363	226.7363	237.0515	0.72467	0.7211515	0	
2.82	237.09	226.6859	226.6859	237.09	0.72467	0.7211515	0	
2.821	237.1299	226.6366	226.6366	237.1299	0.7244044	0.7203266	0	
2.822	237.1714	226.5887	226.5887	237.1714	0.7244044	0.7203266	0	
2.823	237.2143	226.5418	226.5418	237.2143	0.7241491	0.7195126	0	
2.824	237.2588	226.4963	226.4963	237.2588	0.7241491	0.7195126	0	
2.825	237.3047	226.4519	226.4519	237.3047	0.7239044	0.7187093	0	
2.826	237.3521	226.4089	226.4089	237.3521	0.7239044	0.7187093	0	
2.827	237.4011	226.367	226.367	237.4011	0.7236704	0.7179172	0	
2.828	237.4516	226.3265	226.3265	237.4516	0.7236704	0.7179172	0	
2.829	237.5036	226.287	226.287	237.5036	0.7234472	0.7171361	0	
2.83	237.5572	226.249	226.249	237.5572	0.7234472	0.7171361	0	
2.831	237.6124	226.2119	226.2119	237.6124	0.723235	0.7163661	0	
2.832	237.6691	226.1764	226.1764	237.6691	0.723235	0.7163661	0	
2.833	237.7272	226.1418	226.1418	237.7272	0.7230339	0.7156073	0	
2.834	237.7871	226.1088	226.1088	237.7871	0.7230339	0.7156073	0	
2.835	237.8484	226.0768	226.0768	237.8484	0.7228441	0.7148597	0	
2.836	237.9114	226.0461	226.0461	237.9114	0.7228441	0.7148597	0	
2.837	237.9759	226.0166	226.0166	237.9759	0.7226658	0.7141235	0	
2.838	238.042	225.9884	225.9884	238.042	0.7226658	0.7141235	0	
2.839	238.1097	225.9613	225.9613	238.1097	0.7224991	0.7133988	0	
2.84	238.1791	225.9357	225.9357	238.1791	0.7224991	0.7133988	0	
2.841	238.2499	225.9111	225.9111	238.2499	0.7223442	0.7126855	0	
2.842	238.3224	225.8879	225.8879	238.3224	0.7223442	0.7126855	0	
2.843	238.3966	225.8657	225.8657	238.3966	0.722201	0.7119837	0	
2.844	238.4723	225.845	225.845	238.4723	0.722201	0.7119837	0	
2.845	238.5496	225.8254	225.8254	238.5496	0.72207	0.7112935	0	
2.846	238.6286	225.8072	225.8072	238.6286	0.72207	0.7112935	0	
2.847	238.7092	225.79	225.79	238.7092	0.7219511	0.710615	0	
2.848	238.7914	225.7742	225.7742	238.7914	0.7219511	0.710615	0	
2.849	238.8753	225.7594	225.7594	238.8753	0.7218446	0.7099483	0	
2.85	238.9607	225.7461	225.7461	238.9607	0.7218446	0.7099483	0	
2.851	239.0479	225.7339	225.7339	239.0479	0.7217506	0.7092934	0	
2.852	239.1366	225.723	225.723	239.1366	0.7217506	0.7092934	0	
2.853	239.227	225.7132	225.7132	239.227	0.7216692	0.7086504	0	
2.854	239.3191	225.7048	225.7048	239.3191	0.7216692	0.7086504	0	
2.855	239.4127	225.6974	225.6974	239.4127	0.7216006	0.7080192	0	
2.856	239.5081	225.6915	225.6915	239.5081	0.7216006	0.7080192	0	
2.857	239.6051	225.6866	225.6866	239.6051	0.7215449	0.7074	0	
2.858	239.7038	225.683	225.683	239.7038	0.7215449	0.7074	0	
2.859	239.804	225.6806	225.6806	239.804	0.7215022	0.7067928	0	
2.86	239.906	225.6796	225.6796	239.906	0.7215022	0.7067928	0	
2.861	240.0096	225.6795	225.6795	240.0096	0.7214726	0.7061977	0	
2.862	240.1149	225.6808	225.6808	240.1149	0.7214726	0.7061977	0	
2.863	240.2218	225.6832	225.6832	240.2218	0.7214565	0.7056148	0	
2.864	240.3304	225.6871	225.6871	240.3304	0.7214565	0.7056148	0	
2.865	240.4406	225.6918	225.6918	240.4406	0.7214538	0.705044	0	
2.866	240.5526	225.698	225.698	240.5526	0.7214538	0.705044	0	
2.867	240.6662	225.7052	225.7052	240.6662	0.7214647	0.7044855	0	
2.868	240.7815	225.7138	225.7138	240.7815	0.7214647	0.7044855	0	
2.869	240.8983	225.7234	225.7234	240.8983	0.7214893	0.7039392	0	
2.87	241.0169	225.7344	225.7344	241.0169	0.7214893	0.7039392	0	
2.871	241.1372	225.7464	225.7464	241.1372	0.7215277	0.7034052	0	
2.872	241.2591	225.7598	225.7598	241.2591	0.7215277	0.7034052	0	
2.873	241.3826	225.7741	225.7741	241.3826	0.7215801	0.7028835	0	
2.874	241.508	225.7899	225.7899	241.508	0.7215801	0.7028835	0	
2.875	241.6348	225.8066	225.8066	241.6348	0.7216465	0.7023743	0	
2.876	241.7634	225.8247	225.8247	241.7634	0.7216465	0.7023743	0	
2.877	241.8936	225.8438	225.8438	241.8936	0.7217273	0.7018774	0	
2.878	242.0256	225.8642	225.8642	242.0256	0.7217273	0.7018774	0	
2.879	242.159	225.8856	225.8856	242.159	0.7218223	0.7013929	0	
2.88	242.2943	225.9084	225.9084	242.2943	0.7218223	0.7013929	0	
2.881	242.4312	225.9322	225.9322	242.4312	0.7219317	0.7009211	0	
2.882	242.5698	225.9573	225.9573	242.5698	0.7219317	0.7009211	0	
2.883	242.7099	225.9834	225.9834	242.7099	0.7220557	0.7004616	0	
2.884	242.8518	226.0109	226.0109	242.8518	0.7220557	0.7004616	0	
2.885	242.9953	226.0393	226.0393	242.9953	0.7221943	0.7000148	0	
2.886	243.1405	226.069	226.069	243.1405	0.7221943	0.7000148	0	
2.887	243.2874	226.0997	226.0997	243.2874	0.7223476	0.6995804	0	
2.888	243.4359	226.1317	226.1317	243.4359	0.7223476	0.6995804	0	
2.889	243.586	226.1647	226.1647	243.586	0.7225158	0.6991588	0	
2.89	243.7379	226.199	226.199	243.7379	0.7225158	0.6991588	0	
2.891	243.8913	226.2342	226.2342	243.8913	0.7226989	0.6987497	0	
2.892	244.0464	226.2708	226.2708	244.0464	0.7226989	0.6987497	0	
2.893	244.2031	226.3083	226.3083	244.2031	0.7228971	0.6983531	0	
2.894	244.3615	226.3471	226.3471	244.3615	0.7228971	0.6983531	0	
2.895	244.5215	226.3869	226.3869	244.5215	0.7231104	0.6979693	0	
2.896	244.6832	226.4279	226.4279	244.6832	0.7231104	0.6979693	0	
2.897	244.8464	226.4699	226.4699	244.8464	0.723339	0.6975981	0	
2.898	245.0114	226.5132	226.5132	245.0114	0.723339	0.6975981	0	
2.899	245.1779	226.5574	226.5574	245.1779	0.723583	0.6972396	0	
2.9	245.3462	226.6028	226.6028	245.3462	0.723583	0.6972396	0	
2.901	245.5159	226.6492	226.6492	245.5159	0.7238423	0.6968937	0	
2.902	245.6874	226.6969	226.6969	245.6874	0.7238423	0.6968937	0	
2.903	245.8604	226.7455	226.7455	245.8604	0.724117	0.6965606	0	
2.904	246.0351	226.7953	226.7953	246.0351	0.724117	0.6965606	0	
2.905	246.2114	226.8461	226.8461	246.2114	0.7244074	0.6962401	2.517299E-06	
2.906	246.3893	226.898	226.898	246.3893	0.7244074	0.6962401	2.517299E-06	
2.907	246.5688	226.951	226.951	246.5688	0.7247133	0.6959324	0.0002841394	
2.908	246.7496	227.0055	227.0055	246.7496	0.7247133	0.6959324	0.0002841394	
2.909	246.932	227.0609	227.0609	246.932	0.725035	0.6956375	0.0005662655	
2.91	247.1161	227.1173	227.1173	247.1161	0.725035	0.6956375	0.0005662655	
2.911	247.3018	227.1746	227.1746	247.3018	0.7253724	0.6953552	0.0008489157	
2.912	247.4893	227.2331	227.2331	247.4893	0.7253724	0.6953552	0.0008489157	
