Time	3	Rotation	AVm	
4.2056	-0.01673781	-0.16994	0.9845462	
4.2058	-0.01674794	-0.16994	0.9851643	
4.206	-0.01675826	-0.169273	0.9851643	
4.2062	-0.01676877	-0.169273	0.9851643	
4.2064	-0.01677945	-0.169273	0.9851643	
4.2066	-0.01679029	-0.169273	0.9851643	
4.2068	-0.01680128	-0.169273	0.9851643	
4.207	-0.0168124	-0.1686067	0.9851643	
4.2072	-0.01682366	-0.1686067	0.9851643	
4.2074	-0.01683505	-0.1686067	0.9851643	
4.2076	-0.01684654	-0.1686067	0.9851643	
4.2078	-0.01685814	-0.1686067	0.9857578	
4.208	-0.01686984	-0.1679414	0.9857578	
4.2082	-0.01688164	-0.1679414	0.9857578	
4.2084	-0.01689352	-0.1679414	0.9857578	
4.2086	-0.01690548	-0.1679414	0.9857578	
4.2088	-0.01691752	-0.1679414	0.9857578	
4.209	-0.01692962	-0.1672772	0.9857578	
4.2092	-0.0169418	-0.1672772	0.9857578	
4.2094	-0.01695403	-0.1672772	0.9857578	
4.2096	-0.01696632	-0.1672772	0.9857578	
4.2098	-0.01697866	-0.1672772	0.9863275	
4.21	-0.01699106	-0.1666141	0.9863275	
4.2102	-0.0170035	-0.1666141	0.9863275	
4.2104	-0.01701599	-0.1666141	0.9863275	
4.2106	-0.01702851	-0.1666141	0.9863275	
4.2108	-0.01697974	-0.1666141	0.9863275	
4.211	-0.01693538	-0.1659521	0.9863275	
4.2112	-0.01689507	-0.1659521	0.9863275	
4.2114	-0.01685851	-0.1659521	0.9863275	
4.2116	-0.01682542	-0.1659521	0.9863275	
4.2118	-0.01679553	-0.1659521	0.9868743	
4.212	-0.01676859	-0.1652914	0.9868743	
4.2122	-0.01674441	-0.1652914	0.9868743	
4.2124	-0.01672277	-0.1652914	0.9868743	
4.2126	-0.01670349	-0.1652914	0.9868743	
4.2128	-0.0166864	-0.1652914	0.9868743	
4.213	-0.01667135	-0.1646319	0.9868743	
4.2132	-0.0166582	-0.1646319	0.9868743	
4.2134	-0.01664679	-0.1646319	0.9868743	
4.2136	-0.01663703	-0.1646319	0.9868743	
4.2138	-0.01662879	-0.1646319	0.9873993	
4.214	-0.01662197	-0.1639684	0.9873993	
4.2142	-0.01661647	-0.1639684	0.9873993	
4.2144	-0.0166122	-0.1639684	0.9873993	
4.2146	-0.01660907	-0.1639684	0.9873993	
4.2148	-0.01660702	-0.1639684	0.9873993	
4.215	-0.01660596	-0.1633024	0.9873993	
4.2152	-0.01660584	-0.1633024	0.9873993	
4.2154	-0.01660658	-0.1633024	0.9873993	
4.2156	-0.01660814	-0.1633024	0.9873993	
4.2158	-0.01661045	-0.1633024	0.9879034	
4.216	-0.01661346	-0.1626351	0.9879034	
4.2162	-0.01661714	-0.1626351	0.9879034	
4.2164	-0.01662144	-0.1626351	0.9879034	
4.2166	-0.01662631	-0.1626351	0.9879034	
4.2168	-0.01663172	-0.1626351	0.9879034	
4.217	-0.01663763	-0.1619672	0.9879034	
4.2172	-0.01664402	-0.1619672	0.9879034	
4.2174	-0.01665084	-0.1619672	0.9879034	
4.2176	-0.01665808	-0.1619672	0.9879034	
4.2178	-0.0166657	-0.1619672	0.9883872	
4.218	-0.01667368	-0.1612993	0.9883872	
4.2182	-0.016682	-0.1612993	0.9883872	
4.2184	-0.01669062	-0.1612993	0.9883872	
4.2186	-0.01669955	-0.1612993	0.9883872	
4.2188	-0.01670874	-0.1612993	0.9883872	
4.219	-0.0167182	-0.1606318	0.9883872	
4.2192	-0.01672789	-0.1606318	0.9883872	
4.2194	-0.01673781	-0.1606318	0.9883872	
4.2196	-0.01674794	-0.1606318	0.9883872	
4.2198	-0.01675826	-0.1606318	0.9888518	
4.22	-0.01676877	-0.1599649	0.9888518	
4.2202	-0.01677945	-0.1599649	0.9888518	
4.2204	-0.01679029	-0.1599649	0.9888518	
4.2206	-0.01680128	-0.1599649	0.9888518	
4.2208	-0.0168124	-0.1599649	0.9888518	
4.221	-0.01682366	-0.1592988	0.9888518	
4.2212	-0.01683505	-0.1592988	0.9888518	
4.2214	-0.01684654	-0.1592988	0.9888518	
4.2216	-0.01685814	-0.1592988	0.9888518	
4.2218	-0.01686984	-0.1592988	0.9892977	
4.222	-0.01688164	-0.1586337	0.9892977	
4.2222	-0.01689352	-0.1586337	0.9892977	
4.2224	-0.01690548	-0.1586337	0.9892977	
4.2226	-0.01691752	-0.1586337	0.9892977	
4.2228	-0.01692962	-0.1586337	0.9892977	
4.223	-0.0169418	-0.1579697	0.9892977	
4.2232	-0.01695403	-0.1579697	0.9892977	
4.2234	-0.01696632	-0.1579697	0.9892977	
4.2236	-0.01697866	-0.1579697	0.9892977	
4.2238	-0.01699106	-0.1579697	0.9897258	
4.224	-0.0170035	-0.1573068	0.9897258	
4.2242	-0.01701599	-0.1573068	0.9897258	
4.2244	-0.01702851	-0.1573068	0.9897258	
4.2246	-0.01697974	-0.1573068	0.9897258	
4.2248	-0.01693538	-0.1573068	0.9897258	
4.225	-0.01689507	-0.1566451	0.9897258	
4.2252	-0.01685851	-0.1566451	0.9897258	
4.2254	-0.01682542	-0.1566451	0.9897258	
4.2256	-0.01679553	-0.1566451	0.9897258	
4.2258	-0.01676859	-0.1566451	0.9901368	
4.226	-0.01674441	-0.1559846	0.9901368	
4.2262	-0.01672277	-0.1559846	0.9901368	
4.2264	-0.01670349	-0.1559846	0.9901368	
4.2266	-0.0166864	-0.1559846	0.9901368	
4.2268	-0.01667135	-0.1559846	0.9901368	
4.227	-0.0166582	-0.1553242	0.9901368	
4.2272	-0.01664679	-0.1553242	0.9901368	
4.2274	-0.01663703	-0.1553242	0.9901368	
4.2276	-0.01662879	-0.1553242	0.9901368	
4.2278	-0.01662197	-0.1553242	0.9905313	
4.228	-0.01661647	-0.15466	0.9905313	
4.2282	-0.0166122	-0.15466	0.9905313	
4.2284	-0.01660907	-0.15466	0.9905313	
4.2286	-0.01660702	-0.15466	0.9905313	
4.2288	-0.01660596	-0.15466	0.9905313	
4.229	-0.01660584	-0.1539937	0.9905313	
4.2292	-0.01660658	-0.1539937	0.9905313	
4.2294	-0.01660814	-0.1539937	0.9905313	
4.2296	-0.01661045	-0.1539937	0.9905313	
4.2298	-0.01661346	-0.1539937	0.99091	
4.23	-0.01661714	-0.1533262	0.99091	
4.2302	-0.01662144	-0.1533262	0.99091	
4.2304	-0.01662631	-0.1533262	0.99091	
4.2306	-0.01663172	-0.1533262	0.99091	
4.2308	-0.01663763	-0.1533262	0.99091	
4.231	-0.01664402	-0.1526583	0.99091	
4.2312	-0.01665084	-0.1526583	0.99091	
4.2314	-0.01665808	-0.1526583	0.99091	
4.2316	-0.0166657	-0.1526583	0.99091	
4.2318	-0.01667368	-0.1526583	0.9912736	
4.232	-0.016682	-0.1519905	0.9912736	
4.2322	-0.01669062	-0.1519905	0.9912736	
4.2324	-0.01669955	-0.1519905	0.9912736	
4.2326	-0.01670874	-0.1519905	0.9912736	
4.2328	-0.0167182	-0.1519905	0.9912736	
4.233	-0.01672789	-0.151323	0.9912736	
4.2332	-0.01673781	-0.151323	0.9912736	
4.2334	-0.01674794	-0.151323	0.9912736	
4.2336	-0.01675826	-0.151323	0.9912736	
4.2338	-0.01676877	-0.151323	0.9916227	
4.234	-0.01677945	-0.1506563	0.9916227	
4.2342	-0.01679029	-0.1506563	0.9916227	
4.2344	-0.01680128	-0.1506563	0.9916227	
4.2346	-0.0168124	-0.1506563	0.9916227	
4.2348	-0.01682366	-0.1506563	0.9916227	
4.235	-0.01683505	-0.1499904	0.9916227	
4.2352	-0.01684654	-0.1499904	0.9916227	
4.2354	-0.01685814	-0.1499904	0.9916227	
4.2356	-0.01686984	-0.1499904	0.9916227	
4.2358	-0.01688164	-0.1499904	0.9919578	
4.236	-0.01689352	-0.1493255	0.9919578	
4.2362	-0.01690548	-0.1493255	0.9919578	
4.2364	-0.01691752	-0.1493255	0.9919578	
4.2366	-0.01692962	-0.1493255	0.9919578	
4.2368	-0.0169418	-0.1493255	0.9919578	
4.237	-0.01695403	-0.1486617	0.9919578	
4.2372	-0.01696632	-0.1486617	0.9919578	
4.2374	-0.01697866	-0.1486617	0.9919578	
4.2376	-0.01699106	-0.1486617	0.9919578	
4.2378	-0.0170035	-0.1486617	0.9922795	
4.238	-0.01701599	-0.147999	0.9922795	
4.2382	-0.01702851	-0.147999	0.9922795	
4.2384	-0.01697974	-0.147999	0.9922795	
4.2386	-0.01693538	-0.147999	0.9922795	
4.2388	-0.01689507	-0.147999	0.9922795	
4.239	-0.01685851	-0.1473376	0.9922795	
4.2392	-0.01682542	-0.1473376	0.9922795	
4.2394	-0.01679553	-0.1473376	0.9922795	
4.2396	-0.01676859	-0.1473376	0.9922795	
4.2398	-0.01674441	-0.1473376	0.9925883	
4.24	-0.01672277	-0.1466774	0.9925883	
4.2402	-0.01670349	-0.1466774	0.9925883	
4.2404	-0.0166864	-0.1466774	0.9925883	
4.2406	-0.01667135	-0.1466774	0.9925883	
4.2408	-0.0166582	-0.1466774	0.9925883	
4.241	-0.01664679	-0.146016	0.9925883	
4.2412	-0.01663703	-0.146016	0.9925883	
4.2414	-0.01662879	-0.146016	0.9925883	
4.2416	-0.01662197	-0.146016	0.9925883	
4.2418	-0.01661647	-0.146016	0.9928848	
4.242	-0.0166122	-0.1453513	0.9928848	
4.2422	-0.01660907	-0.1453513	0.9928848	
4.2424	-0.01660702	-0.1453513	0.9928848	
4.2426	-0.01660596	-0.1453513	0.9928848	
4.2428	-0.01660584	-0.1453513	0.9928848	
4.243	-0.01660658	-0.1446847	0.9928848	
4.2432	-0.01660814	-0.1446847	0.9928848	
4.2434	-0.01661045	-0.1446847	0.9928848	
4.2436	-0.01661346	-0.1446847	0.9928848	
4.2438	-0.01661714	-0.1446847	0.9931694	
4.244	-0.01662144	-0.1440171	0.9931694	
4.2442	-0.01662631	-0.1440171	0.9931694	
4.2444	-0.01663172	-0.1440171	0.9931694	
4.2446	-0.01663763	-0.1440171	0.9931694	
4.2448	-0.01664402	-0.1440171	0.9931694	
4.245	-0.01665084	-0.1433492	0.9931694	
4.2452	-0.01665808	-0.1433492	0.9931694	
4.2454	-0.0166657	-0.1433492	0.9931694	
4.2456	-0.01667368	-0.1433492	0.9931694	
4.2458	-0.016682	-0.1433492	0.9934426	
4.246	-0.01669062	-0.1426814	0.9934426	
4.2462	-0.01669955	-0.1426814	0.9934426	
4.2464	-0.01670874	-0.1426814	0.9934426	
4.2466	-0.0167182	-0.1426814	0.9934426	
4.2468	-0.01672789	-0.1426814	0.9934426	
4.247	-0.01673781	-0.1420141	0.9934426	
4.2472	-0.01674794	-0.1420141	0.9934426	
4.2474	-0.01675826	-0.1420141	0.9934426	
4.2476	-0.01676877	-0.1420141	0.9934426	
4.2478	-0.01677945	-0.1420141	0.9937049	
4.248	-0.01679029	-0.1413475	0.9937049	
4.2482	-0.01680128	-0.1413475	0.9937049	
4.2484	-0.0168124	-0.1413475	0.9937049	
4.2486	-0.01682366	-0.1413475	0.9937049	
4.2488	-0.01683505	-0.1413475	0.9937049	
4.249	-0.01684654	-0.1406818	0.9937049	
4.2492	-0.01685814	-0.1406818	0.9937049	
4.2494	-0.01686984	-0.1406818	0.9937049	
4.2496	-0.01688164	-0.1406818	0.9937049	
4.2498	-0.01689352	-0.1406818	0.9939567	
4.25	-0.01690548	-0.1400171	0.9939567	
4.2502	-0.01691752	-0.1400171	0.9939567	
4.2504	-0.01692962	-0.1400171	0.9939567	
4.2506	-0.0169418	-0.1400171	0.9939567	
4.2508	-0.01695403	-0.1400171	0.9939567	
4.251	-0.01696632	-0.1393535	0.9939567	
4.2512	-0.01697866	-0.1393535	0.9939567	
4.2514	-0.01699106	-0.1393535	0.9939567	
4.2516	-0.0170035	-0.1393535	0.9939567	
4.2518	-0.01701599	-0.1393535	0.9541985	
4.252	-0.01702851	-0.1386911	0.9541985	
4.2522	-0.01697974	-0.1386911	0.9541985	
4.2524	-0.01693538	-0.1386911	0.9541985	
4.2526	-0.01689507	-0.1386911	0.9541985	
4.2528	-0.01685851	-0.1386911	0.9541985	
4.253	-0.01682542	-0.1380299	0.9541985	
4.2532	-0.01679553	-0.1380299	0.9541985	
4.2534	-0.01676859	-0.1380299	0.9541985	
4.2536	-0.01674441	-0.1380299	0.9541985	
4.2538	-0.01672277	-0.1380299	0.9160305	
4.254	-0.01670349	-0.1373699	0.9160305	
4.2542	-0.0166864	-0.1373699	0.9160305	
4.2544	-0.01667135	-0.1373699	0.9160305	
4.2546	-0.0166582	-0.1373699	0.9160305	
4.2548	-0.01664679	-0.1373699	0.9160305	
4.255	-0.01663703	-0.1367078	0.9160305	
4.2552	-0.01662879	-0.1367078	0.9160305	
4.2554	-0.01662197	-0.1367078	0.9160305	
4.2556	-0.01661647	-0.1367078	0.9160305	
4.2558	-0.0166122	-0.1367078	0.8793893	
4.256	-0.01660907	-0.1360426	0.8793893	
4.2562	-0.01660702	-0.1360426	0.8793893	
4.2564	-0.01660596	-0.1360426	0.8793893	
4.2566	-0.01660584	-0.1360426	0.8793893	
4.2568	-0.01660658	-0.1360426	0.8793893	
4.257	-0.01660814	-0.1353757	0.8793893	
4.2572	-0.01661045	-0.1353757	0.8793893	
4.2574	-0.01661346	-0.1353757	0.8793893	
4.2576	-0.01661714	-0.1353757	0.8793893	
4.2578	-0.01662144	-0.1353757	0.8442137	
4.258	-0.01662631	-0.134708	0.8442137	
4.2582	-0.01663172	-0.134708	0.8442137	
4.2584	-0.01663763	-0.134708	0.8442137	
4.2586	-0.01664402	-0.134708	0.8442137	
4.2588	-0.01665084	-0.134708	0.8442137	
4.259	-0.01665808	-0.13404	0.8442137	
4.2592	-0.0166657	-0.13404	0.8442137	
4.2594	-0.01667368	-0.13404	0.8442137	
4.2596	-0.016682	-0.13404	0.8442137	
4.2598	-0.01669062	-0.13404	0.8104452	
4.26	-0.01669955	-0.1333721	0.8104452	
4.2602	-0.01670874	-0.1333721	0.8104452	
4.2604	-0.0167182	-0.1333721	0.8104452	
4.2606	-0.01672789	-0.1333721	0.8104452	
4.2608	-0.01673781	-0.1333721	0.8104452	
4.261	-0.01674794	-0.1327049	0.8104452	
4.2612	-0.01675826	-0.1327049	0.8104452	
4.2614	-0.01676877	-0.1327049	0.8104452	
4.2616	-0.01677945	-0.1327049	0.8104452	
4.2618	-0.01679029	-0.1327049	0.7780274	
4.262	-0.01680128	-0.1320385	0.7780274	
4.2622	-0.0168124	-0.1320385	0.7780274	
4.2624	-0.01682366	-0.1320385	0.7780274	
4.2626	-0.01683505	-0.1320385	0.7780274	
4.2628	-0.01684654	-0.1320385	0.7780274	
4.263	-0.01685814	-0.131373	0.7780274	
4.2632	-0.01686984	-0.131373	0.7780274	
4.2634	-0.01688164	-0.131373	0.7780274	
4.2636	-0.01689352	-0.131373	0.7780274	
4.2638	-0.01690548	-0.131373	0.7469063	
4.264	-0.01691752	-0.1307085	0.7469063	
4.2642	-0.01692962	-0.1307085	0.7469063	
4.2644	-0.0169418	-0.1307085	0.7469063	
4.2646	-0.01695403	-0.1307085	0.7469063	
4.2648	-0.01696632	-0.1307085	0.7469063	
4.265	-0.01697866	-0.1300452	0.7469063	
4.2652	-0.01699106	-0.1300452	0.7469063	
4.2654	-0.0170035	-0.1300452	0.7469063	
4.2656	-0.01701599	-0.1300452	0.7469063	
4.2658	-0.01702851	-0.1300452	0.7170301	
4.266	-0.01697974	-0.129383	0.7170301	
4.2662	-0.01693538	-0.129383	0.7170301	
4.2664	-0.01689507	-0.129383	0.7170301	
4.2666	-0.01685851	-0.129383	0.7170301	
4.2668	-0.01682542	-0.129383	0.7170301	
4.267	-0.01679553	-0.128722	0.7170301	
4.2672	-0.01676859	-0.128722	0.7170301	
4.2674	-0.01674441	-0.128722	0.7170301	
4.2676	-0.01672277	-0.128722	0.7170301	
4.2678	-0.01670349	-0.128722	0.6883489	
4.268	-0.0166864	-0.1280623	0.6883489	
4.2682	-0.01667135	-0.1280623	0.6883489	
4.2684	-0.0166582	-0.1280623	0.6883489	
4.2686	-0.01664679	-0.1280623	0.6883489	
4.2688	-0.01663703	-0.1280623	0.6883489	
4.269	-0.01662879	-0.1273994	0.6883489	
4.2692	-0.01662197	-0.1273994	0.6883489	
4.2694	-0.01661647	-0.1273994	0.6883489	
4.2696	-0.0166122	-0.1273994	0.6883489	
4.2698	-0.01660907	-0.1273994	0.6608149	
4.27	-0.01660702	-0.1267338	0.6608149	
4.2702	-0.01660596	-0.1267338	0.6608149	
4.2704	-0.01660584	-0.1267338	0.6608149	
4.2706	-0.01660658	-0.1267338	0.6608149	
4.2708	-0.01660814	-0.1267338	0.6608149	
4.271	-0.01661045	-0.1260667	0.6608149	
4.2712	-0.01661346	-0.1260667	0.6608149	
4.2714	-0.01661714	-0.1260667	0.6608149	
4.2716	-0.01662144	-0.1260667	0.6608149	
4.2718	-0.01662631	-0.1260667	0.6343824	
4.272	-0.01663172	-0.1253989	0.6343824	
4.2722	-0.01663763	-0.1253989	0.6343824	
4.2724	-0.01664402	-0.1253989	0.6343824	
4.2726	-0.01665084	-0.1253989	0.6343824	
4.2728	-0.01665808	-0.1253989	0.6343824	
4.273	-0.0166657	-0.1247309	0.6343824	
4.2732	-0.01667368	-0.1247309	0.6343824	
4.2734	-0.016682	-0.1247309	0.6343824	
4.2736	-0.01669062	-0.1247309	0.6343824	
4.2738	-0.01669955	-0.1247309	0.6090071	
4.274	-0.01670874	-0.1240633	0.6090071	
4.2742	-0.0167182	-0.1240633	0.6090071	
4.2744	-0.01672789	-0.1240633	0.6090071	
4.2746	-0.01673781	-0.1240633	0.6090071	
4.2748	-0.01674794	-0.1240633	0.6090071	
4.275	-0.01675826	-0.1233963	0.6090071	
4.2752	-0.01676877	-0.1233963	0.6090071	
4.2754	-0.01677945	-0.1233963	0.6090071	
4.2756	-0.01679029	-0.1233963	0.6090071	
4.2758	-0.01680128	-0.1233963	0.5846468	
4.276	-0.0168124	-0.12273	0.5846468	
4.2762	-0.01682366	-0.12273	0.5846468	
4.2764	-0.01683505	-0.12273	0.5846468	
4.2766	-0.01684654	-0.12273	0.5846468	
4.2768	-0.01685814	-0.12273	0.5846468	
4.277	-0.01686984	-0.1220647	0.5846468	
4.2772	-0.01688164	-0.1220647	0.5846468	
4.2774	-0.01689352	-0.1220647	0.5846468	
4.2776	-0.01690548	-0.1220647	0.5846468	
4.2778	-0.01691752	-0.1220647	0.5612609	
4.278	-0.01692962	-0.1214005	0.5612609	
4.2782	-0.0169418	-0.1214005	0.5612609	
4.2784	-0.01695403	-0.1214005	0.5612609	
4.2786	-0.01696632	-0.1214005	0.5612609	
4.2788	-0.01697866	-0.1214005	0.5612609	
4.279	-0.01699106	-0.1207374	0.5612609	
4.2792	-0.0170035	-0.1207374	0.5612609	
4.2794	-0.01701599	-0.1207374	0.5612609	
4.2796	-0.01702851	-0.1207374	0.5612609	
4.2798	-0.01697974	-0.1207374	0.5388105	
4.28	-0.01693538	-0.1200754	0.5388105	
4.2802	-0.01689507	-0.1200754	0.5388105	
4.2804	-0.01685851	-0.1200754	0.5388105	
4.2806	-0.01682542	-0.1200754	0.5388105	
4.2808	-0.01679553	-0.1200754	0.5388105	
4.281	-0.01676859	-0.1194147	0.5388105	
4.2812	-0.01674441	-0.1194147	0.5388105	
4.2814	-0.01672277	-0.1194147	0.5388105	
4.2816	-0.01670349	-0.1194147	0.5388105	
4.2818	-0.0166864	-0.1194147	0.5172581	
4.282	-0.01667135	-0.1187552	0.5172581	
4.2822	-0.0166582	-0.1187552	0.5172581	
4.2824	-0.01664679	-0.1187552	0.5172581	
4.2826	-0.01663703	-0.1187552	0.5172581	
4.2828	-0.01662879	-0.1187552	0.5172581	
4.283	-0.01662197	-0.1180917	0.5172581	
4.2832	-0.01661647	-0.1180917	0.5172581	
4.2834	-0.0166122	-0.1180917	0.5172581	
4.2836	-0.01660907	-0.1180917	0.5172581	
4.2838	-0.01660702	-0.1180917	0.4965678	
4.284	-0.01660596	-0.1174257	0.4965678	
4.2842	-0.01660584	-0.1174257	0.4965678	
4.2844	-0.01660658	-0.1174257	0.4965678	
4.2846	-0.01660814	-0.1174257	0.4965678	
4.2848	-0.01661045	-0.1174257	0.4965678	
4.285	-0.01661346	-0.1167584	0.4965678	
4.2852	-0.01661714	-0.1167584	0.4965678	
4.2854	-0.01662144	-0.1167584	0.4965678	
4.2856	-0.01662631	-0.1167584	0.4965678	
4.2858	-0.01663172	-0.1167584	0.4767051	
4.286	-0.01663763	-0.1160905	0.4767051	
4.2862	-0.01664402	-0.1160905	0.4767051	
4.2864	-0.01665084	-0.1160905	0.4767051	
4.2866	-0.01665808	-0.1160905	0.4767051	
4.2868	-0.0166657	-0.1160905	0.4767051	
4.287	-0.01667368	-0.1154226	0.4767051	
4.2872	-0.016682	-0.1154226	0.4767051	
4.2874	-0.01669062	-0.1154226	0.4767051	
4.2876	-0.01669955	-0.1154226	0.4767051	
4.2878	-0.01670874	-0.1154226	0.4576369	
4.288	-0.0167182	-0.1147551	0.4576369	
4.2882	-0.01672789	-0.1147551	0.4576369	
4.2884	-0.01673781	-0.1147551	0.4576369	
4.2886	-0.01674794	-0.1147551	0.4576369	
4.2888	-0.01675826	-0.1147551	0.4576369	
4.289	-0.01676877	-0.1140882	0.4576369	
4.2892	-0.01677945	-0.1140882	0.4576369	
4.2894	-0.01679029	-0.1140882	0.4576369	
4.2896	-0.01680128	-0.1140882	0.4576369	
4.2898	-0.0168124	-0.1140882	0.4393314	
4.29	-0.01682366	-0.1134222	0.4393314	
4.2902	-0.01683505	-0.1134222	0.4393314	
4.2904	-0.01684654	-0.1134222	0.4393314	
4.2906	-0.01685814	-0.1134222	0.4393314	
4.2908	-0.01686984	-0.1134222	0.4393314	
4.291	-0.01688164	-0.1127571	0.4393314	
4.2912	-0.01689352	-0.1127571	0.4393314	
4.2914	-0.01690548	-0.1127571	0.4393314	
4.2916	-0.01691752	-0.1127571	0.4393314	
4.2918	-0.01692962	-0.1127571	0.4217581	
4.292	-0.0169418	-0.112093	0.4217581	
4.2922	-0.01695403	-0.112093	0.4217581	
4.2924	-0.01696632	-0.112093	0.4217581	
4.2926	-0.01697866	-0.112093	0.4217581	
4.2928	-0.01699106	-0.112093	0.4217581	
4.293	-0.0170035	-0.1114302	0.4217581	
4.2932	-0.01701599	-0.1114302	0.4217581	
4.2934	-0.01702851	-0.1114302	0.4217581	
4.2936	-0.01697974	-0.1114302	0.4217581	
4.2938	-0.01693538	-0.1114302	0.4048878	
4.294	-0.01689507	-0.1107685	0.4048878	
4.2942	-0.01685851	-0.1107685	0.4048878	
4.2944	-0.01682542	-0.1107685	0.4048878	
4.2946	-0.01679553	-0.1107685	0.4048878	
4.2948	-0.01676859	-0.1107685	0.4048878	
4.295	-0.01674441	-0.110108	0.4048878	
4.2952	-0.01672277	-0.110108	0.4048878	
4.2954	-0.01670349	-0.110108	0.4048878	
4.2956	-0.0166864	-0.110108	0.4048878	
4.2958	-0.01667135	-0.110108	0.3886923	
4.296	-0.0166582	-0.1094475	0.3886923	
4.2962	-0.01664679	-0.1094475	0.3886923	
4.2964	-0.01663703	-0.1094475	0.3886923	
4.2966	-0.01662879	-0.1094475	0.3886923	
4.2968	-0.01662197	-0.1094475	0.3886923	
4.297	-0.01661647	-0.1087834	0.3886923	
4.2972	-0.0166122	-0.1087834	0.3886923	
4.2974	-0.01660907	-0.1087834	0.3886923	
4.2976	-0.01660702	-0.1087834	0.3886923	
4.2978	-0.01660596	-0.1087834	0.3731446	
4.298	-0.01660584	-0.1081171	0.3731446	
4.2982	-0.01660658	-0.1081171	0.3731446	
4.2984	-0.01660814	-0.1081171	0.3731446	
4.2986	-0.01661045	-0.1081171	0.3731446	
4.2988	-0.01661346	-0.1081171	0.3731446	
4.299	-0.01661714	-0.1074496	0.3731446	
4.2992	-0.01662144	-0.1074496	0.3731446	
4.2994	-0.01662631	-0.1074496	0.3731446	
4.2996	-0.01663172	-0.1074496	0.3731446	
4.2998	-0.01663763	-0.1074496	0.3582188	
4.3	-0.01664402	-0.1067817	0.3582188	
4.3002	-0.01665084	-0.1067817	0.3582188	
4.3004	-0.01665808	-0.1067817	0.3582188	
4.3006	-0.0166657	-0.1067817	0.3582188	
4.3008	-0.01667368	-0.1067817	0.3582188	
4.301	-0.016682	-0.1061138	0.3582188	
4.3012	-0.01669062	-0.1061138	0.3582188	
4.3014	-0.01669955	-0.1061138	0.3582188	
4.3016	-0.01670874	-0.1061138	0.3582188	
4.3018	-0.0167182	-0.1061138	0.3438901	
4.302	-0.01672789	-0.1054464	0.3438901	
4.3022	-0.01673781	-0.1054464	0.3438901	
4.3024	-0.01674794	-0.1054464	0.3438901	
4.3026	-0.01675826	-0.1054464	0.3438901	
4.3028	-0.01676877	-0.1054464	0.3438901	
4.303	-0.01677945	-0.1047797	0.3438901	
4.3032	-0.01679029	-0.1047797	0.3438901	
4.3034	-0.01680128	-0.1047797	0.3438901	
4.3036	-0.0168124	-0.1047797	0.3438901	
4.3038	-0.01682366	-0.1047797	0.3301345	
4.304	-0.01683505	-0.1041138	0.3301345	
4.3042	-0.01684654	-0.1041138	0.3301345	
4.3044	-0.01685814	-0.1041138	0.3301345	
4.3046	-0.01686984	-0.1041138	0.3301345	
4.3048	-0.01688164	-0.1041138	0.3301345	
4.305	-0.01689352	-0.1034489	0.3301345	
4.3052	-0.01690548	-0.1034489	0.3301345	
4.3054	-0.01691752	-0.1034489	0.3301345	
4.3056	-0.01692962	-0.1034489	0.3301345	
4.3058	-0.0169418	-0.1034489	0.3169291	
4.306	-0.01695403	-0.1027851	0.3169291	
4.3062	-0.01696632	-0.1027851	0.3169291	
4.3064	-0.01697866	-0.1027851	0.3169291	
4.3066	-0.01699106	-0.1027851	0.3169291	
4.3068	-0.0170035	-0.1027851	0.3169291	
4.307	-0.01701599	-0.1021224	0.3169291	
4.3072	-0.01702851	-0.1021224	0.3169291	
4.3074	-0.01697974	-0.1021224	0.3169291	
4.3076	-0.01693538	-0.1021224	0.3169291	
4.3078	-0.01689507	-0.1021224	0.3042519	
4.308	-0.01685851	-0.101461	0.3042519	
4.3082	-0.01682542	-0.101461	0.3042519	
4.3084	-0.01679553	-0.101461	0.3042519	
4.3086	-0.01676859	-0.101461	0.3042519	
4.3088	-0.01674441	-0.101461	0.3042519	
4.309	-0.01672277	-0.1008008	0.3042519	
4.3092	-0.01670349	-0.1008008	0.3042519	
4.3094	-0.0166864	-0.1008008	0.3042519	
4.3096	-0.01667135	-0.1008008	0.3042519	
4.3098	-0.0166582	-0.1008008	0.2920819	
4.31	-0.01664679	-0.1001394	0.2920819	
4.3102	-0.01663703	-0.1001394	0.2920819	
4.3104	-0.01662879	-0.1001394	0.2920819	
4.3106	-0.01662197	-0.1001394	0.2920819	
4.3108	-0.01661647	-0.1001394	0.2920819	
4.311	-0.0166122	-0.09947474	0.2920819	
4.3112	-0.01660907	-0.09947474	0.2920819	
4.3114	-0.01660702	-0.09947474	0.2920819	
4.3116	-0.01660596	-0.09947474	0.2920819	
4.3118	-0.01660584	-0.09947474	0.2803986	
4.312	-0.01660658	-0.09880811	0.2803986	
4.3122	-0.01660814	-0.09880811	0.2803986	
4.3124	-0.01661045	-0.09880811	0.2803986	
4.3126	-0.01661346	-0.09880811	0.2803986	
4.3128	-0.01661714	-0.09880811	0.2803986	
4.313	-0.01662144	-0.09814049	0.2803986	
4.3132	-0.01662631	-0.09814049	0.2803986	
4.3134	-0.01663172	-0.09814049	0.2803986	
4.3136	-0.01663763	-0.09814049	0.2803986	
4.3138	-0.01664402	-0.09814049	0.2691827	
4.314	-0.01665084	-0.09747256	0.2691827	
4.3142	-0.01665808	-0.09747256	0.2691827	
4.3144	-0.0166657	-0.09747256	0.2691827	
