Time	A5	A6	A4	A1	A3	A2	PointerY	PointerZ	
0.242	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.551762	1.377919E-08	
0.243	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5516986	1.370934E-08	
0.244	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.551634	1.363076E-08	
0.245	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5515683	1.365404E-08	
0.246	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5515015	1.372389E-08	
0.247	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5514336	1.38112E-08	
0.248	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5513647	1.390724E-08	
0.249	-0.06999985	-0.06999933	-0.07	-0.06999933	-0.07	-0.06999985	0.5512947	1.38956E-08	
0.25	-0.06999985	-0.06999933	-0.07	-0.06999933	-0.07	-0.06999985	0.5512238	1.38403E-08	
0.251	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5511519	1.375881E-08	
0.252	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.551079	1.366859E-08	
0.253	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5510053	1.357546E-08	
0.254	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5509308	1.348233E-08	
0.255	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5508554	1.338919E-08	
0.256	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5507793	1.329606E-08	
0.257	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5507023	1.320002E-08	
0.258	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5506247	1.310107E-08	
0.259	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5505463	1.300211E-08	
0.26	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5504673	1.290316E-08	
0.261	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5503877	1.280421E-08	
0.262	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5503075	1.270817E-08	
0.263	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5502266	1.261212E-08	
0.264	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5501453	1.251317E-08	
0.265	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5500634	1.241422E-08	
0.266	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5499811	1.231526E-08	
0.267	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5498983	1.221631E-08	
0.268	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5498152	1.212027E-08	
0.269	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5497317	1.202423E-08	
0.27	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5496477	1.192818E-08	
0.271	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5495636	1.183214E-08	
0.272	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5494791	1.173901E-08	
0.273	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5493943	1.175356E-08	
0.274	-0.06999985	-0.06999932	-0.07	-0.06999932	-0.07	-0.06999985	0.5493094	1.181468E-08	
0.275	-0.06999985	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999985	0.5492242	1.189617E-08	
0.276	-0.06999985	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999985	0.5491389	1.198639E-08	
0.277	-0.06999985	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999985	0.5490534	1.207952E-08	
0.278	-0.06999985	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999985	0.5489679	1.217265E-08	
0.279	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.5488822	1.226579E-08	
0.28	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.5487966	1.235601E-08	
0.281	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.5487109	1.244914E-08	
0.282	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.5486252	1.243168E-08	
0.283	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.5485395	1.237347E-08	
0.284	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.5484539	1.239675E-08	
0.285	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.5483684	1.245496E-08	
0.286	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.548283	1.242295E-08	
0.287	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.5481977	1.235892E-08	
0.288	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.5481126	1.237638E-08	
0.289	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.5480276	1.242877E-08	
0.29	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.5479429	1.249571E-08	
0.291	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.5478584	1.246369E-08	
0.292	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.5477741	1.239093E-08	
0.293	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.5476901	1.239675E-08	
0.294	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.5476064	1.244041E-08	
0.295	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.547523	1.250153E-08	
0.296	-0.06999984	-0.06999931	-0.07	-0.06999931	-0.07	-0.06999984	0.5474399	1.257138E-08	
0.297	-0.06999984	-0.0699993	-0.07	-0.0699993	-0.07	-0.06999984	0.5473572	1.253354E-08	
0.298	-0.06999984	-0.0699993	-0.07	-0.0699993	-0.07	-0.06999984	0.5472748	1.255682E-08	
0.299	-0.06999984	-0.0699993	-0.07	-0.0699993	-0.07	-0.06999984	0.5471929	1.249571E-08	
0.3	-0.06999984	-0.0699993	-0.07	-0.0699993	-0.07	-0.06999984	0.5471113	1.250735E-08	
0.301	-0.06999984	-0.0699993	-0.07	-0.0699993	-0.07	-0.06999984	0.5470302	1.244041E-08	
0.302	-0.06999984	-0.0699993	-0.07	-0.0699993	-0.07	-0.06999984	0.5469494	1.245205E-08	
0.303	-0.06999984	-0.0699993	-0.07	-0.0699993	-0.07	-0.06999984	0.5468692	1.24928E-08	
0.304	-0.06999984	-0.0699993	-0.07	-0.0699993	-0.07	-0.06999984	0.5467893	1.24375E-08	
0.305	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.5467101	1.244914E-08	
0.306	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.5466313	1.248407E-08	
0.307	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.546553	1.242295E-08	
0.308	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.5464752	1.243168E-08	
0.309	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.5463979	1.24666E-08	
0.31	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.5463212	1.251317E-08	
0.311	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.546245	1.245787E-08	
0.312	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.5461695	1.24666E-08	
0.313	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.5460945	1.249862E-08	
0.314	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.54602	1.254227E-08	
0.315	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.5459462	1.248407E-08	
0.316	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.5458729	1.238511E-08	
0.317	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.5458003	1.226579E-08	
0.318	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.5457282	1.214064E-08	
0.319	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.5456568	1.200967E-08	
0.32	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.545586	1.187871E-08	
0.321	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.5455158	1.164296E-08	
0.322	-0.06999984	-0.06999929	-0.07	-0.06999929	-0.07	-0.06999984	0.5454463	1.137812E-08	
0.323	-0.06999984	-0.06999928	-0.07	-0.06999928	-0.07	-0.06999984	0.5453774	1.111327E-08	
0.324	-0.06999984	-0.06999928	-0.07	-0.06999928	-0.07	-0.06999984	0.5453091	1.086298E-08	
0.325	-0.06999984	-0.06999928	-0.07	-0.06999928	-0.07	-0.06999984	0.5452415	1.063015E-08	
0.326	-0.06999984	-0.06999928	-0.07	-0.06999928	-0.07	-0.06999984	0.5451745	1.041769E-08	
0.327	-0.06999984	-0.06999928	-0.07	-0.06999928	-0.07	-0.06999984	0.5451081	1.011501E-08	
0.328	-0.06999984	-0.06999928	-0.07	-0.06999928	-0.07	-0.06999984	0.5450425	9.78032E-09	
0.329	-0.06999984	-0.06999928	-0.07	-0.06999928	-0.07	-0.06999984	0.5449774	9.436895E-09	
0.33	-0.06999984	-0.06999928	-0.07	-0.06999928	-0.07	-0.06999984	0.544913	9.102201E-09	
0.331	-0.06999984	-0.06999927	-0.07	-0.06999927	-0.07	-0.06999984	0.5448492	8.773327E-09	
0.332	-0.06999984	-0.06999927	-0.07	-0.06999927	-0.07	-0.06999984	0.5447861	8.456095E-09	
0.333	-0.06999984	-0.06999927	-0.07	-0.06999927	-0.07	-0.06999984	0.5447236	8.147595E-09	
0.334	-0.06999984	-0.06999927	-0.07	-0.06999927	-0.07	-0.06999984	0.5446618	7.955509E-09	
0.335	-0.06999984	-0.06999927	-0.07	-0.06999927	-0.07	-0.06999984	0.5446005	7.818722E-09	
0.336	-0.06999984	-0.06999927	-0.07	-0.06999927	-0.07	-0.06999984	0.54454	7.708127E-09	
0.337	-0.06999984	-0.06999927	-0.07	-0.06999927	-0.07	-0.06999984	0.54448	7.617905E-09	
0.338	-0.06999984	-0.06999927	-0.07	-0.06999927	-0.07	-0.06999984	0.5444207	7.539325E-09	
0.339	-0.06999984	-0.06999927	-0.07	-0.06999927	-0.07	-0.06999984	0.544362	7.469476E-09	
0.34	-0.06999984	-0.06999927	-0.07	-0.06999927	-0.07	-0.06999984	0.544304	7.408357E-09	
0.341	-0.06999984	-0.06999927	-0.07	-0.06999927	-0.07	-0.06999984	0.5442465	7.35597E-09	
0.342	-0.06999984	-0.06999927	-0.07	-0.06999927	-0.07	-0.06999984	0.5441896	7.204631E-09	
0.343	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5441334	7.018366E-09	
0.344	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5440776	6.814639E-09	
0.345	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5440226	6.610912E-09	
0.346	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5439681	6.407185E-09	
0.347	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5439141	6.20928E-09	
0.348	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5438608	6.017194E-09	
0.349	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5438079	5.83093E-09	
0.35	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5437557	5.650486E-09	
0.351	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.543704	5.583547E-09	
0.352	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5436527	5.461311E-09	
0.353	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.543602	5.426386E-09	
0.354	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5435519	5.324523E-09	
0.355	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5435022	5.199376E-09	
0.356	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.543453	5.170273E-09	
0.357	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5434043	5.080051E-09	
0.358	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5433561	5.080051E-09	
0.359	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5433084	5.010202E-09	
0.36	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5432611	5.024754E-09	
0.361	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5432142	4.966546E-09	
0.362	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5431678	4.989829E-09	
0.363	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5431218	5.050947E-09	
0.364	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5430761	5.024754E-09	
0.365	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5430309	5.07132E-09	
0.366	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5429861	5.141169E-09	
0.367	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5429416	5.126617E-09	
0.368	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5428975	5.07423E-09	
0.369	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5428538	5.109155E-09	
0.37	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5428103	5.07714E-09	
0.371	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5427672	5.341986E-09	
0.372	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5427244	5.711604E-09	
0.373	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5426819	6.020105E-09	
0.374	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5426397	6.28786E-09	
0.375	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5425978	6.628375E-09	
0.376	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5425562	6.986352E-09	
0.377	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5425147	7.245376E-09	
0.378	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5424736	7.454924E-09	
0.379	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5424327	7.743052E-09	
0.38	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.542392	8.054463E-09	
0.381	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5423514	8.377515E-09	
0.382	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5423111	8.595793E-09	
0.383	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5422709	8.767507E-09	
0.384	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5422309	9.009068E-09	
0.385	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.542191	9.282644E-09	
0.386	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5421513	9.567862E-09	
0.387	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5421118	9.748305E-09	
0.388	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5420722	9.882183E-09	
0.389	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5420329	1.009464E-08	
0.39	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5419937	1.03362E-08	
0.391	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5419545	1.059232E-08	
0.392	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5419154	1.074657E-08	
0.393	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5418763	1.085425E-08	
0.394	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5418373	1.093865E-08	
0.395	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5417984	1.110745E-08	
0.396	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5417594	1.131409E-08	
0.397	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5417206	1.15411E-08	
0.398	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5416816	1.166625E-08	
0.399	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5416427	1.174774E-08	
0.4	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5416038	1.180595E-08	
0.401	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5415649	1.194856E-08	
0.402	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5415259	1.213482E-08	
0.403	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5414869	1.233855E-08	
0.404	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5414478	1.2551E-08	
0.405	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5414087	1.265578E-08	
0.406	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5413696	1.271399E-08	
0.407	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5413303	1.274891E-08	
0.408	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5412909	1.287406E-08	
0.409	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5412515	1.304286E-08	
0.41	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.541212	1.322912E-08	
0.411	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5411723	1.342412E-08	
0.412	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5411325	1.351143E-08	
0.413	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5410926	1.355218E-08	
0.414	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5410525	1.356964E-08	
0.415	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5410123	1.357837E-08	
0.416	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.540972	1.368605E-08	
0.417	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5409315	1.383448E-08	
0.418	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5408909	1.40062E-08	
0.419	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5408501	1.418664E-08	
0.42	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5408091	1.426231E-08	
0.421	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.540768	1.429141E-08	
0.422	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5407266	1.430014E-08	
0.423	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5406851	1.429723E-08	
0.424	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5406434	1.439328E-08	
0.425	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5406014	1.453007E-08	
0.426	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5405594	1.469014E-08	
0.427	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.540517	1.485894E-08	
0.428	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5404745	1.502774E-08	
0.429	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5404317	1.508886E-08	
0.43	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5403888	1.510341E-08	
0.431	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5403456	1.509468E-08	
0.432	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5403022	1.518199E-08	
0.433	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5402586	1.520527E-08	
0.434	-0.06999984	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999984	0.5402147	1.520818E-08	
0.435	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5401706	1.529841E-08	
0.436	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5401263	1.542646E-08	
0.437	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5400817	1.557198E-08	
0.438	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5400369	1.572332E-08	
0.439	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5399918	1.587466E-08	
0.44	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5399465	1.592123E-08	
0.441	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.539901	1.592414E-08	
0.442	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5398552	1.600854E-08	
0.443	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5398092	1.602018E-08	
0.444	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5397629	1.600854E-08	
0.445	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5397164	1.598526E-08	
0.446	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5396697	1.605511E-08	
0.447	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5396227	1.61657E-08	
0.448	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5395755	1.629667E-08	
0.449	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.539528	1.643637E-08	
0.45	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5394803	1.657897E-08	
0.451	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5394323	1.671867E-08	
0.452	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5393841	1.67536E-08	
0.453	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5393357	1.684673E-08	
0.454	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.539287	1.685546E-08	
0.455	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.539238	1.683218E-08	
0.456	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5391889	1.679725E-08	
0.457	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5391394	1.686128E-08	
0.458	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5390899	1.686128E-08	
0.459	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.53904	1.684091E-08	
0.46	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.53899	1.690494E-08	
0.461	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5389397	1.700971E-08	
0.462	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5388892	1.713486E-08	
0.463	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5388384	1.726582E-08	
0.464	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5387875	1.73997E-08	
0.465	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5387363	1.753358E-08	
0.466	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.538685	1.756268E-08	
0.467	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5386334	1.754813E-08	
0.468	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5385816	1.751321E-08	
0.469	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5385296	1.757433E-08	
0.47	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5384775	1.757141E-08	
0.471	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5384251	1.754522E-08	
0.472	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5383726	1.75103E-08	
0.473	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5383198	1.757141E-08	
0.474	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5382669	1.767037E-08	
0.475	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5382138	1.77926E-08	
0.476	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5381605	1.792357E-08	
0.477	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5381071	1.805745E-08	
0.478	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5380535	1.808655E-08	
0.479	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5379997	1.806909E-08	
0.48	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5379457	1.803126E-08	
0.481	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5378917	1.808946E-08	
0.482	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5378671	1.742276E-08	
0.483	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5378472	1.599085E-08	
0.484	-0.06999984	-0.06999926	-0.07	-0.06999926	-0.07	-0.06999984	0.5378286	1.626151E-08	
0.485	-0.06999976	-0.06999926	-0.06999858	-0.06999926	-0.06999858	-0.06999976	0.5378103	1.723358E-08	
0.486	-0.06999976	-0.06999926	-0.06999858	-0.06999926	-0.06999858	-0.06999976	0.5377923	1.818528E-08	
