Time	Vm	Activation	Inactivation	
5.1124	-0.0500484	0.3006961	0.07315804	
5.1126	-0.0500501	0.3004598	0.07318683	
5.1128	-0.05005179	0.3002239	0.07321564	
5.113	-0.05005348	0.2999884	0.07324447	
5.1132	-0.05005517	0.2997533	0.07327333	
5.1134	-0.05005685	0.2995186	0.07330221	
5.1136	-0.05005853	0.2992843	0.07333111	
5.1138	-0.0500602	0.2990504	0.07336003	
5.114	-0.05006187	0.2988169	0.07338898	
5.1142	-0.05006353	0.2985838	0.07341795	
5.1144	-0.05006519	0.2983511	0.07344693	
5.1146	-0.05006684	0.2981188	0.07347593	
5.1148	-0.0500685	0.2978869	0.07350496	
5.115	-0.05007014	0.2976554	0.07353401	
5.1152	-0.05007179	0.2974243	0.07356308	
5.1154	-0.05007343	0.2971936	0.07359218	
5.1156	-0.05007507	0.2969633	0.07362129	
5.1158	-0.05007669	0.2967334	0.07365042	
5.116	-0.05007832	0.2965039	0.07367957	
5.1162	-0.05007995	0.2962748	0.07370875	
5.1164	-0.05008156	0.2960461	0.07373795	
5.1166	-0.05008318	0.2958178	0.07376716	
5.1168	-0.05008479	0.2955899	0.0737964	
5.117	-0.05008639	0.2953624	0.07382566	
5.1172	-0.050088	0.2951353	0.07385494	
5.1174	-0.05008959	0.2949086	0.07388423	
5.1176	-0.05009119	0.2946823	0.07391355	
5.1178	-0.05009278	0.2944564	0.07394289	
5.118	-0.05009436	0.2942309	0.07397225	
5.1182	-0.05009595	0.2940058	0.07400163	
5.1184	-0.05009752	0.2937812	0.07403103	
5.1186	-0.0500991	0.2935569	0.07406045	
5.1188	-0.05010067	0.293333	0.07408989	
5.119	-0.05010223	0.2931095	0.07411935	
5.1192	-0.05010379	0.2928864	0.07414883	
5.1194	-0.05010535	0.2926638	0.07417833	
5.1196	-0.0501069	0.2924415	0.07420785	
5.1198	-0.05010845	0.2922196	0.07423739	
5.12	-0.05011	0.2919981	0.07426695	
5.1202	-0.05011154	0.291777	0.07429653	
5.1204	-0.05011307	0.2915563	0.07432613	
5.1206	-0.05011461	0.2913361	0.07435574	
5.1208	-0.05011613	0.2911162	0.07438538	
5.121	-0.05011766	0.2908967	0.07441504	
5.1212	-0.05011918	0.2906776	0.07444471	
5.1214	-0.0501207	0.290459	0.07447441	
5.1216	-0.05012221	0.2902407	0.07450412	
5.1218	-0.05012372	0.2900229	0.07453386	
5.122	-0.05012522	0.2898054	0.07456361	
5.1222	-0.05012672	0.2895883	0.07459338	
5.1224	-0.05012822	0.2893717	0.07462317	
5.1226	-0.05012971	0.2891554	0.07465298	
5.1228	-0.0501312	0.2889396	0.07468281	
5.123	-0.05013269	0.2887241	0.07471266	
5.1232	-0.05013417	0.288509	0.07474253	
5.1234	-0.05013564	0.2882944	0.07477241	
5.1236	-0.05013711	0.2880801	0.07480232	
5.1238	-0.05013859	0.2878663	0.07483224	
5.124	-0.05014005	0.2876528	0.07486218	
5.1242	-0.05014151	0.2874398	0.07489214	
5.1244	-0.05014297	0.2872271	0.07492212	
5.1246	-0.05014442	0.2870149	0.07495212	
5.1248	-0.05014587	0.286803	0.07498213	
5.125	-0.05014732	0.2865916	0.07501216	
5.1252	-0.05014876	0.2863805	0.07504221	
5.1254	-0.05015019	0.2861699	0.07507228	
5.1256	-0.05015163	0.2859596	0.07510237	
5.1258	-0.05015305	0.2857498	0.07513247	
5.126	-0.05015448	0.2855403	0.0751626	
5.1262	-0.0501559	0.2853313	0.07519273	
5.1264	-0.05015732	0.2851227	0.07522289	
5.1266	-0.05015873	0.2849144	0.07525307	
5.1268	-0.05016014	0.2847066	0.07528327	
5.127	-0.05016155	0.2844991	0.07531348	
5.1272	-0.05016295	0.2842921	0.07534371	
5.1274	-0.05016435	0.2840855	0.07537396	
5.1276	-0.05016574	0.2838792	0.07540422	
5.1278	-0.05016713	0.2836734	0.0754345	
5.128	-0.05016852	0.2834679	0.0754648	
5.1282	-0.0501699	0.2832629	0.07549512	
5.1284	-0.05017128	0.2830582	0.07552545	
5.1286	-0.05017266	0.282854	0.0755558	
5.1288	-0.05017403	0.2826501	0.07558617	
5.129	-0.05017539	0.2824467	0.07561655	
5.1292	-0.05017676	0.2822436	0.07564695	
5.1294	-0.05017812	0.282041	0.07567737	
5.1296	-0.05017947	0.2818387	0.07570781	
5.1298	-0.05018082	0.2816369	0.07573826	
5.13	-0.05018217	0.2814354	0.07576873	
5.1302	-0.05018352	0.2812344	0.07579922	
5.1304	-0.05018486	0.2810337	0.07582972	
5.1306	-0.05018619	0.2808335	0.07586024	
5.1308	-0.05018753	0.2806336	0.07589077	
5.131	-0.05018886	0.2804341	0.07592133	
5.1312	-0.05019018	0.2802351	0.0759519	
5.1314	-0.05019151	0.2800364	0.07598248	
5.1316	-0.05019283	0.2798381	0.07601308	
5.1318	-0.05019414	0.2796402	0.0760437	
5.132	-0.05019545	0.2794428	0.07607433	
5.1322	-0.05019676	0.2792457	0.07610498	
5.1324	-0.05019806	0.279049	0.07613565	
5.1326	-0.05019936	0.2788527	0.07616633	
5.1328	-0.05020065	0.2786568	0.07619703	
5.133	-0.05020195	0.2784613	0.07622774	
5.1332	-0.05020323	0.2782662	0.07625847	
5.1334	-0.05020452	0.2780715	0.07628921	
5.1336	-0.0502058	0.2778772	0.07631998	
5.1338	-0.05020707	0.2776832	0.07635076	
5.134	-0.05020835	0.2774897	0.07638155	
5.1342	-0.05020962	0.2772966	0.07641236	
5.1344	-0.05021089	0.2771038	0.07644318	
5.1346	-0.05021215	0.2769115	0.07647402	
5.1348	-0.0502134	0.2767195	0.07650487	
5.135	-0.05021466	0.276528	0.07653574	
5.1352	-0.05021591	0.2763368	0.07656662	
5.1354	-0.05021716	0.2761461	0.07659752	
5.1356	-0.0502184	0.2759557	0.07662843	
5.1358	-0.05021964	0.2757657	0.07665936	
5.136	-0.05022087	0.2755761	0.0766903	
5.1362	-0.05022211	0.275387	0.07672126	
5.1364	-0.05022334	0.2751982	0.07675223	
5.1366	-0.05022456	0.2750098	0.07678322	
5.1368	-0.05022578	0.2748217	0.07681422	
5.137	-0.05022701	0.2746341	0.07684524	
5.1372	-0.05022822	0.2744468	0.07687627	
5.1374	-0.05022943	0.27426	0.07690731	
5.1376	-0.05023064	0.2740736	0.07693838	
5.1378	-0.05023184	0.2738875	0.07696945	
5.138	-0.05023304	0.2737018	0.07700054	
5.1382	-0.05023424	0.2735166	0.07703165	
5.1384	-0.05023543	0.2733317	0.07706277	
5.1386	-0.05023662	0.2731472	0.07709391	
5.1388	-0.05023781	0.272963	0.07712506	
5.139	-0.05023899	0.2727793	0.07715622	
5.1392	-0.05024017	0.272596	0.0771874	
5.1394	-0.05024134	0.272413	0.07721858	
5.1396	-0.05024252	0.2722304	0.07724979	
5.1398	-0.05024368	0.2720483	0.07728101	
5.14	-0.05024485	0.2718665	0.07731224	
5.1402	-0.05024601	0.2716852	0.07734349	
5.1404	-0.05024717	0.2715042	0.07737475	
5.1406	-0.05024832	0.2713236	0.07740602	
5.1408	-0.05024947	0.2711433	0.0774373	
5.141	-0.05025062	0.2709635	0.0774686	
5.1412	-0.05025176	0.270784	0.07749992	
5.1414	-0.0502529	0.2706049	0.07753125	
5.1416	-0.05025404	0.2704262	0.07756259	
5.1418	-0.05025517	0.2702479	0.07759394	
5.142	-0.0502563	0.27007	0.07762531	
5.1422	-0.05025743	0.2698925	0.07765669	
5.1424	-0.05025855	0.2697153	0.07768809	
5.1426	-0.05025967	0.2695386	0.07771949	
5.1428	-0.05026079	0.2693622	0.07775091	
5.143	-0.0502619	0.2691862	0.07778235	
5.1432	-0.05026301	0.2690106	0.0778138	
5.1434	-0.05026411	0.2688354	0.07784525	
5.1436	-0.05026521	0.2686605	0.07787672	
5.1438	-0.05026631	0.2684861	0.07790821	
5.144	-0.05026741	0.268312	0.0779397	
5.1442	-0.0502685	0.2681383	0.07797121	
5.1444	-0.05026959	0.267965	0.07800274	
5.1446	-0.05027067	0.267792	0.07803427	
5.1448	-0.05027175	0.2676195	0.07806582	
5.145	-0.05027283	0.2674473	0.07809738	
5.1452	-0.05027391	0.2672755	0.07812896	
5.1454	-0.05027498	0.2671041	0.07816054	
5.1456	-0.05027605	0.2669331	0.07819214	
5.1458	-0.05027711	0.2667624	0.07822374	
5.146	-0.05027817	0.2665922	0.07825536	
5.1462	-0.05027923	0.2664223	0.078287	
5.1464	-0.05028028	0.2662528	0.07831864	
5.1466	-0.05028133	0.2660836	0.0783503	
5.1468	-0.05028238	0.2659149	0.07838197	
5.147	-0.05028343	0.2657465	0.07841365	
5.1472	-0.05028447	0.2655785	0.07844535	
5.1474	-0.05028551	0.2654108	0.07847705	
5.1476	-0.05028654	0.2652436	0.07850876	
5.1478	-0.05028757	0.2650767	0.07854049	
5.148	-0.0502886	0.2649102	0.07857223	
5.1482	-0.05028962	0.2647441	0.07860398	
5.1484	-0.05029064	0.2645783	0.07863574	
5.1486	-0.05029166	0.2644129	0.07866751	
5.1488	-0.05029268	0.2642479	0.0786993	
5.149	-0.05029369	0.2640833	0.0787311	
5.1492	-0.0502947	0.263919	0.0787629	
5.1494	-0.0502957	0.2637551	0.07879473	
5.1496	-0.0502967	0.2635916	0.07882655	
5.1498	-0.0502977	0.2634285	0.0788584	
5.15	-0.0502987	0.2632657	0.07889025	
5.1502	-0.05029969	0.2631033	0.07892211	
5.1504	-0.05030068	0.2629413	0.07895398	
5.1506	-0.05030166	0.2627796	0.07898586	
5.1508	-0.05030264	0.2626183	0.07901776	
5.151	-0.05030362	0.2624574	0.07904966	
5.1512	-0.0503046	0.2622969	0.07908158	
5.1514	-0.05030557	0.2621367	0.07911351	
5.1516	-0.05030654	0.2619769	0.07914545	
5.1518	-0.0503075	0.2618175	0.07917739	
5.152	-0.05030847	0.2616584	0.07920935	
5.1522	-0.05030943	0.2614997	0.07924132	
5.1524	-0.05031039	0.2613414	0.0792733	
5.1526	-0.05031134	0.2611834	0.07930529	
5.1528	-0.05031229	0.2610258	0.07933729	
5.153	-0.05031324	0.2608686	0.0793693	
5.1532	-0.05031418	0.2607117	0.07940132	
5.1534	-0.05031512	0.2605552	0.07943335	
5.1536	-0.05031606	0.2603991	0.07946539	
5.1538	-0.05031699	0.2602433	0.07949744	
5.154	-0.05031792	0.2600879	0.0795295	
5.1542	-0.05031885	0.2599328	0.07956157	
5.1544	-0.05031978	0.2597782	0.07959365	
5.1546	-0.0503207	0.2596239	0.07962574	
5.1548	-0.05032162	0.2594699	0.07965784	
5.155	-0.05032253	0.2593163	0.07968995	
5.1552	-0.05032345	0.2591631	0.07972207	
5.1554	-0.05032435	0.2590102	0.0797542	
5.1556	-0.05032526	0.2588577	0.07978633	
5.1558	-0.05032616	0.2587056	0.07981848	
5.156	-0.05032707	0.2585538	0.07985064	
5.1562	-0.05032796	0.2584023	0.0798828	
5.1564	-0.05032885	0.2582513	0.07991497	
5.1566	-0.05032974	0.2581006	0.07994716	
5.1568	-0.05033064	0.2579502	0.07997935	
5.157	-0.05033152	0.2578002	0.08001155	
5.1572	-0.0503324	0.2576506	0.08004376	
5.1574	-0.05033328	0.2575013	0.08007598	
5.1576	-0.05033416	0.2573524	0.08010821	
5.1578	-0.05033503	0.2572038	0.08014045	
5.158	-0.0503359	0.2570556	0.0801727	
5.1582	-0.05033677	0.2569078	0.08020495	
5.1584	-0.05033763	0.2567603	0.08023721	
5.1586	-0.05033849	0.2566131	0.08026949	
5.1588	-0.05033935	0.2564664	0.08030177	
5.159	-0.0503402	0.2563199	0.08033406	
5.1592	-0.05034105	0.2561738	0.08036636	
5.1594	-0.0503419	0.2560281	0.08039866	
5.1596	-0.05034275	0.2558827	0.08043098	
5.1598	-0.05034359	0.2557377	0.0804633	
5.16	-0.05034443	0.255593	0.08049563	
5.1602	-0.05034527	0.2554487	0.08052797	
5.1604	-0.0503461	0.2553047	0.08056032	
5.1606	-0.05034693	0.2551611	0.08059268	
5.1608	-0.05034776	0.2550178	0.08062504	
5.161	-0.05034858	0.2548749	0.08065742	
5.1612	-0.05034941	0.2547323	0.0806898	
5.1614	-0.05035023	0.2545901	0.08072218	
5.1616	-0.05035104	0.2544482	0.08075458	
5.1618	-0.05035185	0.2543067	0.08078698	
5.162	-0.05035267	0.2541655	0.08081939	
5.1622	-0.05035347	0.2540247	0.08085181	
5.1624	-0.05035428	0.2538842	0.08088423	
5.1626	-0.05035508	0.2537441	0.08091667	
5.1628	-0.05035588	0.2536043	0.08094911	
5.163	-0.05035668	0.2534648	0.08098155	
5.1632	-0.05035747	0.2533257	0.08101401	
5.1634	-0.05035826	0.2531869	0.08104647	
5.1636	-0.05035905	0.2530485	0.08107894	
5.1638	-0.05035983	0.2529104	0.08111142	
5.164	-0.05036062	0.2527727	0.0811439	
5.1642	-0.05036139	0.2526353	0.08117639	
5.1644	-0.05036217	0.2524982	0.08120889	
5.1646	-0.05036294	0.2523615	0.0812414	
5.1648	-0.05036371	0.2522252	0.08127391	
5.165	-0.05036448	0.2520891	0.08130644	
5.1652	-0.05036525	0.2519535	0.08133896	
5.1654	-0.05036601	0.2518181	0.0813715	
5.1656	-0.05036676	0.2516831	0.08140405	
5.1658	-0.05036752	0.2515484	0.0814366	
5.166	-0.05036828	0.2514141	0.08146916	
5.1662	-0.05036903	0.2512801	0.08150172	
5.1664	-0.05036977	0.2511465	0.08153429	
5.1666	-0.05037052	0.2510132	0.08156686	
5.1668	-0.05037126	0.2508802	0.08159944	
5.167	-0.050372	0.2507475	0.08163203	
5.1672	-0.05037274	0.2506152	0.08166463	
5.1674	-0.05037347	0.2504832	0.08169723	
5.1676	-0.0503742	0.2503516	0.08172984	
5.1678	-0.05037493	0.2502203	0.08176246	
5.168	-0.05037566	0.2500893	0.08179508	
5.1682	-0.05037638	0.2499587	0.08182771	
5.1684	-0.0503771	0.2498284	0.08186034	
5.1686	-0.05037782	0.2496984	0.08189298	
5.1688	-0.05037853	0.2495687	0.08192563	
5.169	-0.05037925	0.2494394	0.08195828	
5.1692	-0.05037995	0.2493104	0.08199093	
5.1694	-0.05038066	0.2491818	0.0820236	
5.1696	-0.05038137	0.2490535	0.08205627	
5.1698	-0.05038207	0.2489255	0.08208895	
5.17	-0.05038277	0.2487978	0.08212163	
5.1702	-0.05038346	0.2486704	0.08215431	
5.1704	-0.05038416	0.2485434	0.082187	
5.1706	-0.05038485	0.2484167	0.0822197	
5.1708	-0.05038553	0.2482904	0.08225241	
5.171	-0.05038622	0.2481643	0.08228511	
5.1712	-0.0503869	0.2480386	0.08231783	
5.1714	-0.05038758	0.2479133	0.08235055	
5.1716	-0.05038826	0.2477882	0.08238328	
5.1718	-0.05038894	0.2476635	0.08241601	
5.172	-0.05038961	0.2475391	0.08244874	
5.1722	-0.05039028	0.247415	0.08248148	
5.1724	-0.05039094	0.2472912	0.08251423	
5.1726	-0.05039161	0.2471678	0.08254698	
5.1728	-0.05039227	0.2470447	0.08257974	
5.173	-0.05039293	0.2469219	0.0826125	
5.1732	-0.05039359	0.2467994	0.08264527	
5.1734	-0.05039424	0.2466772	0.08267804	
5.1736	-0.05039489	0.2465554	0.08271082	
5.1738	-0.05039554	0.2464339	0.0827436	
5.174	-0.05039619	0.2463127	0.08277639	
5.1742	-0.05039683	0.2461918	0.08280918	
5.1744	-0.05039747	0.2460712	0.08284198	
5.1746	-0.05039811	0.245951	0.08287477	
5.1748	-0.05039874	0.245831	0.08290758	
5.175	-0.05039938	0.2457114	0.08294039	
5.1752	-0.05040001	0.2455921	0.0829732	
5.1754	-0.05040064	0.2454731	0.08300602	
5.1756	-0.05040126	0.2453545	0.08303884	
5.1758	-0.05040189	0.2452361	0.08307167	
5.176	-0.05040251	0.2451181	0.08310451	
5.1762	-0.05040313	0.2450004	0.08313734	
5.1764	-0.05040374	0.244883	0.08317018	
5.1766	-0.05040435	0.2447659	0.08320303	
5.1768	-0.05040497	0.2446491	0.08323587	
5.177	-0.05040557	0.2445326	0.08326872	
5.1772	-0.05040618	0.2444164	0.08330158	
5.1774	-0.05040678	0.2443006	0.08333445	
5.1776	-0.05040738	0.244185	0.08336731	
5.1778	-0.05040798	0.2440698	0.08340018	
5.178	-0.05040858	0.2439549	0.08343305	
5.1782	-0.05040917	0.2438402	0.08346593	
5.1784	-0.05040976	0.2437259	0.08349881	
5.1786	-0.05041035	0.2436119	0.0835317	
5.1788	-0.05041093	0.2434982	0.08356459	
5.179	-0.05041152	0.2433848	0.08359748	
5.1792	-0.0504121	0.2432717	0.08363038	
5.1794	-0.05041268	0.243159	0.08366328	
5.1796	-0.05041325	0.2430465	0.08369618	
5.1798	-0.05041382	0.2429343	0.08372909	
5.18	-0.0504144	0.2428224	0.083762	
5.1802	-0.05041497	0.2427109	0.08379491	
5.1804	-0.05041553	0.2425996	0.08382782	
5.1806	-0.0504161	0.2424887	0.08386074	
5.1808	-0.05041666	0.242378	0.08389366	
5.181	-0.05041722	0.2422676	0.08392659	
5.1812	-0.05041778	0.2421576	0.08395952	
5.1814	-0.05041833	0.2420478	0.08399245	
5.1816	-0.05041888	0.2419384	0.08402538	
5.1818	-0.05041943	0.2418292	0.08405832	
5.182	-0.05041998	0.2417204	0.08409126	
5.1822	-0.05042053	0.2416118	0.08412421	
5.1824	-0.05042107	0.2415036	0.08415715	
5.1826	-0.05042161	0.2413956	0.0841901	
5.1828	-0.05042215	0.2412879	0.08422305	
5.183	-0.05042268	0.2411806	0.08425601	
5.1832	-0.05042321	0.2410735	0.08428897	
5.1834	-0.05042375	0.2409667	0.08432193	
5.1836	-0.05042427	0.2408602	0.08435489	
5.1838	-0.0504248	0.240754	0.08438786	
5.184	-0.05042532	0.2406481	0.08442083	
5.1842	-0.05042585	0.2405425	0.0844538	
5.1844	-0.05042636	0.2404372	0.08448678	
5.1846	-0.05042689	0.2403322	0.08451975	
5.1848	-0.0504274	0.2402275	0.08455273	
5.185	-0.05042791	0.240123	0.08458571	
5.1852	-0.05042842	0.2400189	0.0846187	
5.1854	-0.05042893	0.239915	0.08465168	
5.1856	-0.05042943	0.2398115	0.08468466	
5.1858	-0.05042994	0.2397082	0.08471765	
5.186	-0.05043044	0.2396052	0.08475064	
5.1862	-0.05043094	0.2395025	0.08478364	
5.1864	-0.05043143	0.2394001	0.08481663	
5.1866	-0.05043193	0.2392979	0.08484963	
5.1868	-0.05043242	0.2391961	0.08488263	
5.187	-0.05043291	0.2390946	0.08491563	
5.1872	-0.0504334	0.2389933	0.08494864	
5.1874	-0.05043389	0.2388923	0.08498164	
5.1876	-0.05043437	0.2387916	0.08501465	
5.1878	-0.05043485	0.2386912	0.08504765	
5.188	-0.05043533	0.238591	0.08508067	
5.1882	-0.0504358	0.2384912	0.08511368	
5.1884	-0.05043628	0.2383916	0.0851467	
5.1886	-0.05043675	0.2382923	0.08517971	
5.1888	-0.05043722	0.2381933	0.08521272	
5.189	-0.05043769	0.2380946	0.08524574	
5.1892	-0.05043815	0.2379962	0.08527876	
5.1894	-0.05043861	0.237898	0.08531179	
5.1896	-0.05043907	0.2378001	0.08534481	
5.1898	-0.05043953	0.2377025	0.08537783	
5.19	-0.05043999	0.2376052	0.08541086	
5.1902	-0.05044045	0.2375082	0.08544388	
5.1904	-0.0504409	0.2374114	0.08547691	
5.1906	-0.05044135	0.2373149	0.08550994	
5.1908	-0.05044179	0.2372187	0.08554297	
5.191	-0.05044224	0.2371228	0.085576	
5.1912	-0.05044268	0.2370271	0.08560903	
5.1914	-0.05044313	0.2369317	0.08564207	
5.1916	-0.05044356	0.2368366	0.08567511	
5.1918	-0.050444	0.2367418	0.08570814	
5.192	-0.05044444	0.2366472	0.08574118	
5.1922	-0.05044487	0.2365529	0.08577421	
5.1924	-0.0504453	0.2364589	0.08580725	
5.1926	-0.05044573	0.2363651	0.08584028	
5.1928	-0.05044616	0.2362716	0.08587332	
5.193	-0.05044658	0.2361784	0.08590636	
5.1932	-0.05044701	0.2360855	0.08593941	
5.1934	-0.05044743	0.2359928	0.08597245	
5.1936	-0.05044784	0.2359004	0.08600549	
5.1938	-0.05044826	0.2358083	0.08603854	
5.194	-0.05044868	0.2357164	0.08607158	
5.1942	-0.05044909	0.2356248	0.08610462	
5.1944	-0.0504495	0.2355335	0.08613767	
5.1946	-0.05044991	0.2354424	0.08617071	
5.1948	-0.05045031	0.2353517	0.08620375	
5.195	-0.05045072	0.2352611	0.0862368	
5.1952	-0.05045112	0.2351709	0.08626984	
5.1954	-0.05045152	0.2350809	0.08630288	
5.1956	-0.05045192	0.2349911	0.08633593	
5.1958	-0.05045231	0.2349017	0.08636897	
5.196	-0.05045271	0.2348125	0.08640201	
5.1962	-0.0504531	0.2347235	0.08643506	
5.1964	-0.05045349	0.2346348	0.0864681	
5.1966	-0.05045388	0.2345464	0.08650114	
5.1968	-0.05045426	0.2344583	0.08653419	
5.197	-0.05045464	0.2343704	0.08656723	
5.1972	-0.05045503	0.2342827	0.08660027	
5.1974	-0.05045541	0.2341954	0.08663332	
5.1976	-0.05045578	0.2341082	0.08666636	
5.1978	-0.05045616	0.2340214	0.0866994	
5.198	-0.05045654	0.2339348	0.08673245	
5.1982	-0.0504569	0.2338484	0.08676549	
5.1984	-0.05045728	0.2337624	0.08679853	
5.1986	-0.05045764	0.2336765	0.08683158	
5.1988	-0.05045801	0.2335909	0.08686462	
5.199	-0.05045837	0.2335056	0.08689766	
5.1992	-0.05045873	0.2334206	0.08693071	
5.1994	-0.05045909	0.2333358	0.08696375	
5.1996	-0.05045945	0.2332512	0.08699679	
5.1998	-0.05045981	0.2331669	0.08702984	
5.2	-0.05046016	0.2330829	0.08706288	
5.2002	-0.05046051	0.2329991	0.08709592	
5.2004	-0.05046086	0.2329156	0.08712896	
5.2006	-0.05046121	0.2328323	0.087162	
5.2008	-0.05046156	0.2327493	0.08719503	
5.201	-0.0504619	0.2326665	0.08722807	
5.2012	-0.05046225	0.2325839	0.0872611	
5.2014	-0.05046258	0.2325016	0.08729414	
5.2016	-0.05046292	0.2324196	0.08732717	
5.2018	-0.05046326	0.2323378	0.08736021	
5.202	-0.05046359	0.2322563	0.08739325	
5.2022	-0.05046393	0.232175	0.08742628	
5.2024	-0.05046426	0.2320939	0.0874593	
5.2026	-0.05046459	0.2320132	0.08749233	
5.2028	-0.05046492	0.2319326	0.08752536	
5.203	-0.05046524	0.2318523	0.08755839	
5.2032	-0.05046557	0.2317722	0.08759142	
5.2034	-0.05046589	0.2316924	0.08762445	
5.2036	-0.05046621	0.2316128	0.08765747	
5.2038	-0.05046653	0.2315335	0.08769049	
5.204	-0.05046684	0.2314544	0.08772351	
5.2042	-0.05046716	0.2313756	0.08775653	
5.2044	-0.05046747	0.231297	0.08778955	
5.2046	-0.05046778	0.2312187	0.08782256	
5.2048	-0.05046809	0.2311406	0.08785558	
5.205	-0.0504684	0.2310627	0.08788859	
5.2052	-0.0504687	0.230985	0.0879216	
5.2054	-0.050469	0.2309076	0.08795462	
5.2056	-0.0504693	0.2308305	0.08798762	
5.2058	-0.0504696	0.2307536	0.08802063	
5.206	-0.0504699	0.2306769	0.08805364	
5.2062	-0.0504702	0.2306005	0.08808664	
5.2064	-0.05047049	0.2305243	0.08811964	
5.2066	-0.05047078	0.2304483	0.08815264	
5.2068	-0.05047107	0.2303726	0.08818564	
5.207	-0.05047136	0.2302971	0.08821864	
5.2072	-0.05047165	0.2302219	0.08825164	
5.2074	-0.05047194	0.2301469	0.08828463	
5.2076	-0.05047222	0.2300721	0.08831762	
5.2078	-0.0504725	0.2299975	0.08835061	
5.208	-0.05047278	0.2299232	0.08838359	
5.2082	-0.05047306	0.2298491	0.08841658	
5.2084	-0.05047334	0.2297753	0.08844956	
5.2086	-0.05047361	0.2297017	0.08848254	
5.2088	-0.05047388	0.2296283	0.08851552	
5.209	-0.05047415	0.2295551	0.0885485	
5.2092	-0.05047442	0.2294822	0.08858147	
5.2094	-0.05047469	0.2294095	0.08861444	
5.2096	-0.05047495	0.2293371	0.08864741	
5.2098	-0.05047522	0.2292648	0.08868038	
5.21	-0.05047548	0.2291928	0.08871335	
5.2102	-0.05047574	0.229121	0.08874631	
5.2104	-0.050476	0.2290495	0.08877927	
5.2106	-0.05047626	0.2289782	0.08881223	
5.2108	-0.05047651	0.2289071	0.08884519	
5.211	-0.05047676	0.2288362	0.08887814	
5.2112	-0.05047702	0.2287656	0.08891109	
5.2114	-0.05047727	0.2286952	0.08894404	
5.2116	-0.05047752	0.228625	0.08897699	
5.2118	-0.05047777	0.228555	0.08900993	
5.212	-0.05047801	0.2284853	0.08904287	
5.2122	-0.05047825	0.2284158	0.08907581	
5.2124	-0.05047849	0.2283465	0.08910874	
5.2126	-0.05047873	0.2282774	0.08914167	
5.2128	-0.05047897	0.2282086	0.08917461	
5.213	-0.05047921	0.22814	0.08920753	
5.2132	-0.05047944	0.2280716	0.08924045	
5.2134	-0.05047968	0.2280034	0.08927338	
5.2136	-0.05047991	0.2279354	0.08930629	
5.2138	-0.05048014	0.2278677	0.08933921	
5.214	-0.05048037	0.2278002	0.08937212	
5.2142	-0.05048059	0.2277329	0.08940503	
5.2144	-0.05048082	0.2276658	0.08943794	
5.2146	-0.05048104	0.2275989	0.08947084	
5.2148	-0.05048126	0.2275323	0.08950374	
5.215	-0.05048148	0.2274659	0.08953664	
5.2152	-0.0504817	0.2273997	0.08956953	
5.2154	-0.05048192	0.2273337	0.08960242	
5.2156	-0.05048214	0.2272679	0.08963531	
5.2158	-0.05048235	0.2272023	0.08966819	
5.216	-0.05048256	0.227137	0.08970107	
5.2162	-0.05048277	0.2270719	0.08973395	
5.2164	-0.05048298	0.2270069	0.08976682	
5.2166	-0.05048319	0.2269422	0.08979969	
5.2168	-0.05048339	0.2268777	0.08983256	
