Time	10FF	11FF	12FF	13FF	14FF	15FF	16FF	17FF	18FF	19FF	1FF	20FF	21FF	22FF	23FF	24FF	25FF	2FF	3FF	4FF	5FF	6FF	7FF	8FF	9FF	
0.174	0.0536061	0.05334835	0.05395733	0.05355211	0.0539724	0.05437191	0.0535039	0.05415527	0.05381301	0.05375434	0.05313814	0.05410977	0.053722	0.05365893	0.05411467	0.05383939	0.05335321	0.05323121	0.05336404	0.05370002	0.05366884	0.05441906	0.05367487	0.05362048	0.05352069	
0.176	0.05354164	0.05338904	0.05386554	0.05348783	0.05389816	0.05446259	0.05354384	0.05421192	0.05379812	0.05382392	0.05310971	0.05408746	0.0536795	0.05362704	0.05402587	0.05374843	0.05341007	0.05333257	0.05328853	0.05370106	0.05359345	0.05442642	0.05369911	0.05353757	0.05350229	
0.178	0.05359213	0.05347733	0.05392522	0.05344948	0.05393849	0.05444568	0.05359723	0.05411927	0.05385249	0.0537733	0.05305014	0.054134	0.05368635	0.05358828	0.05396347	0.05377842	0.05344889	0.05326067	0.053307	0.05373519	0.05364262	0.05435587	0.05370615	0.05346118	0.05358602	
0.18	0.05354936	0.05350671	0.05389074	0.05350544	0.05398467	0.05451164	0.0536266	0.05412083	0.0538227	0.05371118	0.05309574	0.05416593	0.05365758	0.05363922	0.05388866	0.0537589	0.05347323	0.05322869	0.0532751	0.05365036	0.05364777	0.05440966	0.05368501	0.05345232	0.05358759	
0.182	0.05358171	0.0535517	0.05388951	0.05360309	0.05406393	0.05447098	0.05355764	0.05406155	0.05374161	0.05364698	0.05314252	0.05418321	0.05359412	0.05361525	0.05383495	0.0536705	0.05345602	0.05318027	0.05332128	0.05358691	0.05359117	0.05431336	0.05374625	0.05352005	0.05352711	
0.184	0.05364319	0.05362022	0.05385755	0.05358917	0.05397574	0.05440052	0.05350848	0.05409492	0.05376552	0.05368765	0.0531812	0.05411064	0.05365932	0.0537108	0.05380614	0.0536082	0.05346679	0.05327763	0.05340965	0.0535322	0.05364747	0.05432246	0.05365235	0.05354841	0.05352938	
0.186	0.05357653	0.05355433	0.0539421	0.05356817	0.05394892	0.05436704	0.05347059	0.05401572	0.05374692	0.0536708	0.05314904	0.054028	0.05356856	0.05375008	0.05375018	0.0535979	0.0534284	0.05330141	0.0534178	0.05356884	0.05373272	0.05439602	0.05356623	0.05364939	0.05344637	
0.188	0.05360126	0.05360875	0.05401009	0.05354439	0.05396667	0.0544421	0.05356563	0.05395535	0.05370082	0.05375202	0.05313747	0.054027	0.05365271	0.05381334	0.05372801	0.05367529	0.05348775	0.05332427	0.05345713	0.05354366	0.05375359	0.05432478	0.05347496	0.05372963	0.05342948	
0.19	0.05358223	0.05359074	0.05398506	0.05364266	0.05401925	0.05441654	0.05355314	0.05387593	0.05372722	0.05371869	0.05319037	0.05406241	0.05367219	0.05371671	0.05368001	0.05359421	0.05352986	0.05332521	0.05342985	0.0536144	0.05368926	0.05424298	0.05354166	0.05370144	0.05336921	
0.192	0.05349249	0.05351301	0.05390807	0.05373076	0.05397144	0.0544146	0.0535267	0.05388059	0.05381641	0.05368237	0.05312432	0.05397947	0.05358113	0.05365197	0.05360239	0.05349582	0.05359273	0.05325086	0.05346903	0.05367745	0.05374411	0.05430228	0.05358977	0.05379611	0.053352	
0.194	0.05352136	0.05346131	0.05381927	0.0537147	0.0539691	0.05433162	0.05352948	0.05379189	0.05382838	0.05374871	0.05321206	0.05395131	0.05368323	0.05360065	0.05368003	0.05345434	0.05350225	0.05324	0.05346434	0.05368989	0.05371928	0.05431212	0.05351306	0.05371724	0.05344454	
0.196	0.0534624	0.05338805	0.05377333	0.05379966	0.05387995	0.05434974	0.05358304	0.05370365	0.05391142	0.05375919	0.05321943	0.05401213	0.05359667	0.05365609	0.05362917	0.0534339	0.05354816	0.05327925	0.05344831	0.0535948	0.05379164	0.05423292	0.05354469	0.05362864	0.05351618	
0.198	0.05348925	0.05349084	0.05374113	0.05384693	0.0538851	0.05432635	0.05368278	0.05365528	0.0538795	0.05374959	0.0531561	0.05395307	0.05360074	0.05373657	0.0536227	0.05342134	0.05359392	0.05333607	0.05344573	0.05362344	0.05380761	0.05414746	0.05359483	0.05354335	0.05345285	
0.2	0.0534445	0.05346112	0.05379834	0.05379171	0.05385897	0.05429414	0.05378176	0.05359944	0.0539286	0.05384617	0.05314085	0.05391508	0.05363089	0.05370123	0.0537096	0.05346717	0.05350098	0.05332675	0.0534348	0.05359307	0.05385456	0.0540937	0.053566	0.05346203	0.05349509	
0.202	0.05346235	0.05342838	0.05383004	0.05378569	0.05392707	0.05424496	0.0538512	0.05361397	0.05402103	0.05384867	0.05324224	0.05395049	0.05357751	0.05373399	0.05361164	0.05345605	0.05359856	0.05335181	0.05350588	0.05357211	0.05376225	0.05412394	0.0536139	0.05340152	0.0534105	
0.204	0.05349455	0.05342694	0.05380841	0.05374064	0.05398913	0.05427981	0.05381909	0.05364117	0.05395838	0.05377367	0.05322612	0.05404396	0.05368099	0.05363864	0.05362924	0.05345322	0.05369044	0.05331559	0.05345435	0.05358968	0.05385191	0.05415281	0.05362703	0.05342334	0.0534599	
0.206	0.05349084	0.05345894	0.05382046	0.05368478	0.05398878	0.05435549	0.05374892	0.05366614	0.05402158	0.05377869	0.05313612	0.05407507	0.05359733	0.05365339	0.05372195	0.05339618	0.05376939	0.05326911	0.05341129	0.05353593	0.05386795	0.05405432	0.05363316	0.05344018	0.05355537	
0.208	0.05344884	0.05340008	0.05384186	0.05379088	0.05400109	0.05427185	0.05372029	0.05377328	0.05397705	0.05381567	0.05311433	0.05403369	0.05353886	0.05355768	0.05377261	0.05336484	0.05374092	0.05319936	0.05333854	0.05349795	0.05385342	0.05395274	0.05362273	0.05352587	0.05351901	
0.21	0.05343704	0.05338679	0.05385547	0.05372746	0.05398017	0.05437052	0.05371691	0.05373809	0.05389858	0.05391762	0.0531369	0.05411724	0.05349757	0.05351549	0.05380432	0.05328627	0.05375599	0.0532134	0.05339738	0.05347763	0.05377462	0.05397839	0.05366883	0.05345013	0.05347928	
0.212	0.05339704	0.05337604	0.05382403	0.05380733	0.05398355	0.0543869	0.05373825	0.05380042	0.05384419	0.05398519	0.05305224	0.0542151	0.05341019	0.05359985	0.05371798	0.05332322	0.05378032	0.05317202	0.05341489	0.05341338	0.05368227	0.05391143	0.05362296	0.05346569	0.0533909	
0.214	0.05338217	0.0534653	0.05386014	0.0538382	0.05393276	0.05438323	0.05377341	0.05378943	0.05391	0.05403355	0.05301431	0.05426133	0.05338014	0.05355342	0.05371123	0.05327638	0.05368946	0.05316026	0.0533671	0.0533332	0.0536437	0.05389161	0.05363036	0.05354528	0.05346234	
0.216	0.05346182	0.05344231	0.05393992	0.05378031	0.05392939	0.05437959	0.05382858	0.05382929	0.05397834	0.05407205	0.05294273	0.05423427	0.05347252	0.05354893	0.05372961	0.05324378	0.05367891	0.05308099	0.05342164	0.05343129	0.05365286	0.05381342	0.0536484	0.05349143	0.05348267	
0.218	0.05339778	0.05352951	0.05391505	0.05369466	0.05386229	0.05445162	0.05381148	0.05374898	0.05405706	0.05408195	0.05294885	0.05432281	0.05348039	0.05355592	0.05368879	0.05329566	0.05361333	0.05304444	0.05342192	0.05350644	0.05360295	0.05389301	0.05357571	0.05341531	0.0534259	
0.22	0.05338791	0.05357739	0.05398722	0.05369731	0.05395088	0.05445167	0.05389605	0.05367632	0.05408188	0.05401466	0.05287225	0.05425938	0.05350865	0.05362608	0.05376658	0.05338371	0.05360753	0.05303019	0.05348369	0.05341441	0.05363312	0.05384996	0.05366434	0.05340788	0.05340279	
0.222	0.05349563	0.05352791	0.05395685	0.05378801	0.05395228	0.05443745	0.05392099	0.05369117	0.05402666	0.05411079	0.05296839	0.05422509	0.05357952	0.05365615	0.05370812	0.05331098	0.05364734	0.0529866	0.05355575	0.05345453	0.05363748	0.05379243	0.05375306	0.05345054	0.05331091	
0.224	0.05345478	0.05345967	0.05388953	0.05385229	0.05401038	0.05441978	0.05403014	0.05365875	0.05409833	0.05414079	0.05291981	0.05415656	0.05360632	0.05374936	0.05374332	0.0532368	0.0535475	0.05306666	0.05362449	0.05339616	0.05361982	0.0538441	0.0537534	0.05346494	0.05340878	
0.226	0.05354246	0.05353777	0.05388101	0.05387638	0.05395021	0.05443829	0.05402463	0.05359037	0.0541836	0.05418967	0.05292245	0.05417627	0.05367885	0.05372305	0.0538353	0.05326562	0.05351901	0.05312723	0.05356048	0.05338185	0.05369387	0.05389962	0.05378168	0.05348312	0.05343346	
0.228	0.05353522	0.05350986	0.0539448	0.05384079	0.053907	0.05438235	0.05394448	0.05365154	0.05421084	0.05410031	0.05285208	0.05408337	0.05359524	0.05376732	0.05384146	0.05331571	0.05343424	0.05313655	0.0534929	0.05330228	0.05368102	0.05399039	0.05385344	0.05340408	0.0534854	
0.23	0.05360883	0.05349696	0.05401066	0.05381412	0.05383493	0.05432185	0.05388025	0.0536426	0.05419056	0.05404519	0.05277589	0.05402489	0.05354736	0.0538451	0.05375633	0.05324819	0.05350266	0.0532332	0.05340306	0.05329474	0.05361976	0.0540098	0.05391229	0.05349234	0.0535375	
0.232	0.05368181	0.05359515	0.05399632	0.05379148	0.05390435	0.05431889	0.0539069	0.05358111	0.05426138	0.05395882	0.05277093	0.05407751	0.0535294	0.05384478	0.05368157	0.05328511	0.05343925	0.05316064	0.05342421	0.05323489	0.05352625	0.05408203	0.05398007	0.05355491	0.05362176	
0.234	0.05365543	0.0536264	0.05405582	0.0538754	0.05386554	0.05433413	0.05397836	0.05354691	0.05424158	0.05405639	0.05284979	0.05401088	0.05351321	0.0538088	0.05360771	0.05327461	0.05346045	0.05309529	0.05335137	0.05320545	0.05355383	0.05410694	0.05389329	0.05352007	0.05369268	
0.236	0.05367189	0.05372766	0.05408181	0.05387814	0.05379142	0.0542537	0.05398365	0.0535926	0.05417357	0.05405587	0.05276768	0.05400329	0.05345719	0.05374686	0.05356085	0.05334026	0.05338625	0.05307572	0.05329503	0.05316837	0.05352529	0.05418711	0.05396519	0.05357266	0.0536808	
0.238	0.05366725	0.05372879	0.05418463	0.05379112	0.05373954	0.05421755	0.05395588	0.05355779	0.05411536	0.05400063	0.05272307	0.05403692	0.05346774	0.05367868	0.05352627	0.05330295	0.05347548	0.05311359	0.05320132	0.05322824	0.05356016	0.05410919	0.05406064	0.05362052	0.05369146	
0.24	0.05370283	0.05374999	0.05419974	0.05384589	0.05379799	0.05422368	0.05393904	0.05349491	0.05412579	0.05398985	0.05265661	0.05409854	0.05343228	0.05361507	0.05360944	0.05336704	0.0534516	0.05301942	0.05318088	0.05322617	0.05349768	0.05404029	0.05400627	0.05355499	0.05365682	
0.242	0.05376762	0.05379733	0.05414613	0.05380299	0.05389372	0.05430203	0.0539313	0.05354312	0.05407092	0.05393816	0.05258351	0.05413225	0.05339541	0.053527	0.05353475	0.05332744	0.05340211	0.0530511	0.05309025	0.05321769	0.05348339	0.05410552	0.0539964	0.05354544	0.05358179	
0.244	0.05380389	0.05387624	0.05411036	0.05383216	0.0539965	0.05435748	0.05401361	0.05364913	0.0541506	0.05399473	0.0525341	0.05418067	0.05334002	0.05351159	0.05361088	0.05340298	0.05346543	0.05297937	0.05307594	0.0532696	0.05352752	0.05407017	0.05394947	0.05351115	0.05352139	
0.246	0.05377188	0.05397227	0.05419783	0.05384022	0.05401245	0.05436108	0.05409686	0.05369349	0.05422427	0.05390297	0.0525218	0.05408578	0.05325276	0.05360106	0.05353132	0.05344116	0.05337398	0.05306844	0.05302054	0.05319785	0.05352201	0.0541481	0.05402297	0.0534308	0.05352421	
0.248	0.05383373	0.05398578	0.05426478	0.05381592	0.05409543	0.05439874	0.05400722	0.05376355	0.05418302	0.0538792	0.05262978	0.05412096	0.05324302	0.05369228	0.05342998	0.05348202	0.05328905	0.05302271	0.0530315	0.05317931	0.05350254	0.05406171	0.05392957	0.05352645	0.0535799	
0.25	0.05385367	0.05397832	0.05427231	0.05385936	0.05402591	0.0544844	0.05411879	0.05382691	0.0541239	0.05387854	0.05258384	0.05420849	0.05322344	0.05366142	0.05344782	0.05344179	0.05318679	0.05299531	0.05300798	0.05325808	0.05356799	0.05409342	0.05398669	0.0535772	0.05349291	
0.252	0.05380755	0.05405615	0.05432598	0.05387565	0.05396659	0.0545413	0.05404651	0.05382614	0.05406236	0.05385565	0.0525696	0.05425447	0.05313734	0.05359323	0.05354013	0.05351214	0.05323935	0.05307478	0.05297922	0.05323523	0.05354883	0.05413243	0.05405373	0.05349181	0.05354042	
0.254	0.05373625	0.05411634	0.05426986	0.05383354	0.05406601	0.05444928	0.05404204	0.05375879	0.05400851	0.05386312	0.05261575	0.05431686	0.05312752	0.05356253	0.05344193	0.05349379	0.05323029	0.05303132	0.05291836	0.05315933	0.05357083	0.05404447	0.05404451	0.05355773	0.05362682	
0.256	0.05370386	0.05414289	0.05420332	0.05384789	0.05400002	0.05450048	0.05412097	0.05382968	0.05399017	0.05395058	0.05256281	0.05440024	0.05318226	0.053505	0.05343634	0.05344164	0.05326465	0.05306097	0.05285815	0.05307408	0.05353477	0.05397748	0.05402483	0.05363191	0.0536921	
0.258	0.05371141	0.05418178	0.05423569	0.05390695	0.05392177	0.0545218	0.05421797	0.05388273	0.05399563	0.05387073	0.05248303	0.05438917	0.05328967	0.05354058	0.05353172	0.0535066	0.05323592	0.05299878	0.05285677	0.05314425	0.05363004	0.05398136	0.05399506	0.053734	0.05370107	
0.26	0.053801	0.05427615	0.05427273	0.05402	0.05401102	0.05445013	0.05420663	0.05387609	0.05397154	0.05390119	0.05250031	0.05446987	0.05321943	0.05359733	0.05350531	0.05352143	0.05317084	0.05303422	0.05291912	0.05318368	0.05361102	0.05398589	0.0539872	0.05383231	0.05375911	
0.262	0.05378626	0.05427928	0.05431618	0.05411941	0.05402416	0.05449897	0.05423933	0.0539247	0.0540251	0.05399844	0.05251118	0.0544955	0.05313224	0.05351662	0.0534961	0.05358817	0.0531895	0.05299712	0.05293414	0.053149	0.0536101	0.05407007	0.05393609	0.05385335	0.05375793	
0.264	0.0538762	0.05434961	0.05429367	0.05410217	0.05396995	0.05450583	0.05417371	0.05394976	0.05402713	0.05406601	0.05243673	0.05456937	0.05312315	0.05347907	0.05343203	0.05361339	0.05316335	0.0529257	0.05285341	0.0531145	0.05364287	0.05407335	0.05393013	0.05378442	0.05379899	
0.266	0.05391413	0.05426039	0.05421087	0.05407827	0.05395397	0.05443993	0.05410481	0.05405718	0.05395206	0.05414239	0.05243611	0.0545072	0.05318069	0.05344075	0.05349256	0.05351457	0.05314804	0.05298965	0.05284164	0.05315929	0.05372513	0.05404745	0.05393259	0.0538132	0.05384851	
0.268	0.0539299	0.05424831	0.05415786	0.05406282	0.05400638	0.05449324	0.05410658	0.05405368	0.05389723	0.05415861	0.05241552	0.05446272	0.05316238	0.05340375	0.05351993	0.05351602	0.05307566	0.05298819	0.05284401	0.05322363	0.05362587	0.05400329	0.05394079	0.05384198	0.05392525	
0.27	0.05390503	0.0541833	0.05409496	0.05404435	0.0540396	0.05452886	0.05403358	0.05401788	0.05392588	0.05412315	0.05246368	0.05447723	0.05313936	0.0533435	0.05346851	0.05346896	0.05311929	0.05304468	0.05281781	0.05324203	0.05366839	0.0540479	0.05387531	0.05391574	0.05396044	
0.272	0.05397477	0.05409665	0.05419692	0.05404245	0.05404773	0.05452663	0.0540188	0.0540559	0.05401269	0.0542208	0.05242044	0.05441958	0.05309039	0.05331995	0.05355926	0.05349479	0.05302722	0.0529883	0.05272155	0.05314328	0.05362665	0.05402792	0.05394959	0.05384097	0.05395134	
0.274	0.05401697	0.05414495	0.05420376	0.05403472	0.05410516	0.05447737	0.054027	0.05400405	0.05398197	0.05425041	0.05237136	0.0543735	0.05310956	0.05326386	0.05348596	0.05347779	0.05306181	0.05294469	0.05273364	0.05306764	0.05367273	0.05409256	0.05403294	0.05380797	0.05403396	
0.276	0.05399766	0.0541209	0.05423895	0.0541289	0.05404012	0.0544581	0.05395167	0.05409656	0.05397166	0.05418839	0.05228889	0.05442172	0.0531402	0.05318988	0.05350422	0.05350546	0.05303703	0.05303582	0.05283377	0.05302828	0.05372462	0.05399973	0.05401226	0.05375582	0.05405269	
0.278	0.05394905	0.05413923	0.05430925	0.05413846	0.05396403	0.05440694	0.05388156	0.05404472	0.05402861	0.05420915	0.05228924	0.05445307	0.05312785	0.05323763	0.05349151	0.05352468	0.05293874	0.05294077	0.05287474	0.05311742	0.05372494	0.05392413	0.05392352	0.05372399	0.05412561	
0.28	0.05400996	0.05419556	0.05439953	0.0541226	0.05393334	0.05432727	0.0539294	0.05397996	0.0539849	0.05426849	0.05221798	0.05436381	0.05321799	0.05316044	0.05349318	0.05343819	0.0530149	0.05288665	0.05278656	0.05312319	0.05372721	0.0539444	0.05393919	0.05377292	0.05417563	
0.282	0.0540005	0.05425821	0.05449458	0.05412845	0.05400789	0.05424317	0.05399062	0.05402844	0.05406993	0.05422089	0.05231036	0.05426277	0.05322087	0.0530912	0.053441	0.05346406	0.05299207	0.05281277	0.05281103	0.05306772	0.05371743	0.05391134	0.0539583	0.05376269	0.05410275	
0.284	0.05405711	0.05426604	0.05459659	0.0541131	0.0541082	0.05429184	0.05409142	0.05411223	0.05401158	0.05430286	0.0523844	0.05430051	0.05325427	0.05314475	0.05348521	0.0535329	0.05307471	0.05288652	0.05275004	0.05310345	0.05363658	0.05386282	0.05389064	0.05370943	0.05402562	
0.286	0.05408945	0.05423227	0.05455625	0.05419243	0.05407296	0.05430828	0.05411854	0.05416827	0.05409408	0.05437759	0.05243101	0.05432241	0.05331882	0.05310435	0.05340616	0.0534416	0.05310234	0.05294359	0.05265303	0.05308298	0.05368272	0.05377869	0.05388433	0.05377654	0.05407164	
0.288	0.0541556	0.05431418	0.05449581	0.05416149	0.05400261	0.05425559	0.05407114	0.0541488	0.05414966	0.05439775	0.05244966	0.05421783	0.05338471	0.05303368	0.05346705	0.05340651	0.05302312	0.05294023	0.05260741	0.05301427	0.05359951	0.05374279	0.05397722	0.05375669	0.05397578	
0.29	0.05421419	0.05440655	0.0544062	0.05427099	0.0539974	0.05427236	0.05415047	0.05412275	0.05424686	0.05429509	0.05252349	0.05419645	0.05348031	0.05301769	0.05346664	0.05349073	0.05299736	0.05285058	0.05258074	0.05296734	0.05351256	0.05374373	0.05405512	0.05374301	0.05401616	
0.292	0.05426169	0.05441235	0.05446756	0.05422548	0.0539652	0.05420118	0.05407728	0.0542151	0.05433047	0.05438647	0.05260954	0.0541656	0.05357052	0.05295214	0.05337539	0.05352147	0.05298712	0.05276743	0.05266232	0.05299731	0.05343279	0.0538281	0.05413286	0.05370518	0.05398413	
0.294	0.05418522	0.05439329	0.05455513	0.05421579	0.05388368	0.05419046	0.05411534	0.05413502	0.0543278	0.0544306	0.05252259	0.05424688	0.05349321	0.05286568	0.0533998	0.05358929	0.05297645	0.0528378	0.0525705	0.0530033	0.05333994	0.05390111	0.05408603	0.05377173	0.05402747	
0.296	0.05414263	0.05445633	0.05452332	0.05414525	0.05386218	0.05415898	0.05413413	0.05407719	0.05428206	0.05437605	0.05247064	0.05415397	0.05349579	0.05290447	0.05338889	0.05361291	0.05303074	0.05288511	0.05260195	0.05304116	0.05328872	0.05388286	0.05406263	0.05370936	0.0540663	
0.298	0.0541018	0.05441064	0.05453296	0.05411393	0.05380122	0.05416315	0.05423384	0.05406887	0.05432377	0.05439338	0.0525195	0.05416761	0.053515	0.05291863	0.05347999	0.05349685	0.05306098	0.05296438	0.05256521	0.05311383	0.05326075	0.05385353	0.05409481	0.05375329	0.05411522	
0.3	0.05411644	0.0544067	0.05446349	0.05417579	0.05383119	0.05426275	0.05429287	0.0540682	0.05430583	0.05436763	0.05245861	0.05425161	0.05352054	0.05297815	0.0535609	0.05348926	0.0531061	0.0529836	0.05250139	0.05302683	0.05329082	0.0539428	0.05405376	0.05383972	0.054202	
0.302	0.05403755	0.05449891	0.05447119	0.05424199	0.05391314	0.05425761	0.05433811	0.05400579	0.05429932	0.0543096	0.05248135	0.05430778	0.05345085	0.05303627	0.05346477	0.05341524	0.05311209	0.05297638	0.05257468	0.05296968	0.05327481	0.05387291	0.05409345	0.0538557	0.05415785	
0.304	0.05414026	0.05445	0.05447197	0.05419204	0.05400313	0.05432445	0.05424777	0.05404091	0.05421617	0.05429189	0.05252804	0.05420092	0.05338526	0.05298065	0.05350534	0.05347268	0.05310116	0.05301736	0.05264733	0.05296203	0.05333756	0.05389542	0.05403476	0.0539048	0.05419707	
0.306	0.05418212	0.05454009	0.05450648	0.05428983	0.05410301	0.05424542	0.05434665	0.05396818	0.05411901	0.05432824	0.05249712	0.05422918	0.05347872	0.05292069	0.0535416	0.05349908	0.05303679	0.05303052	0.05264449	0.05292002	0.05333332	0.05397276	0.05394749	0.05383385	0.05414457	
0.308	0.05409655	0.05463067	0.05451581	0.05435615	0.05415082	0.05421987	0.05443147	0.05398746	0.05416782	0.05435485	0.05258629	0.05431598	0.05338509	0.05283814	0.05360896	0.05355223	0.05300741	0.05308455	0.05259021	0.05281629	0.05328753	0.0539116	0.05400053	0.05375326	0.05415339	
0.31	0.0541874	0.05472134	0.0545701	0.05445736	0.05406671	0.05426282	0.05436954	0.05408044	0.05407415	0.05434711	0.05259646	0.05428389	0.05334431	0.05284568	0.05362153	0.05343341	0.05302972	0.05312573	0.05256661	0.05275144	0.05334686	0.05383464	0.05401669	0.05372858	0.0541776	
0.312	0.05421565	0.05466641	0.0544983	0.05445393	0.05417796	0.05429288	0.05433812	0.05405775	0.054077	0.05435421	0.05254463	0.05423534	0.05337096	0.05289194	0.05352829	0.05332985	0.0529529	0.05308503	0.05265917	0.052654	0.05341098	0.05391593	0.05402857	0.0537007	0.05424567	
0.314	0.05431224	0.05464696	0.05455334	0.05442963	0.05420114	0.05430807	0.0543521	0.05413934	0.05407885	0.05444713	0.05252302	0.05418599	0.05332509	0.05280263	0.05342304	0.05331243	0.05289242	0.05306676	0.05275466	0.05255659	0.053378	0.05396535	0.05402528	0.05366078	0.05433532	
0.316	0.05428293	0.05464058	0.05464547	0.05445649	0.0542742	0.0542891	0.05442582	0.05415146	0.05415129	0.05443128	0.05260642	0.05415129	0.05336169	0.05278368	0.05349914	0.05332647	0.0529362	0.0531105	0.05274786	0.05257679	0.05341505	0.05399022	0.05395066	0.0536067	0.0543633	
0.318	0.05427033	0.05466966	0.05468596	0.05437277	0.05431849	0.05422824	0.05445037	0.05411433	0.05417099	0.05439263	0.05262902	0.05422222	0.05330506	0.05277325	0.05355742	0.0533911	0.05294099	0.05312663	0.05264365	0.05254926	0.05333814	0.05388007	0.05393	0.05358521	0.05441678	
0.32	0.05417854	0.05463313	0.05472708	0.05444782	0.05426345	0.05421815	0.05448142	0.05416982	0.05424338	0.05445845	0.05269238	0.05429877	0.05327362	0.05277967	0.05348931	0.05339197	0.05293704	0.05309245	0.05271409	0.0526397	0.05323799	0.05376654	0.05390936	0.05361388	0.05432159	
